מספר קופה/קרן/ח.פ. עבור חברת ביטוח,מספר מסלול,שם הבנק,מספר מזהה בנק,סוג מספר מזהה בנק,מאפיין עיקרי,"ישראל/חו""ל",בעל עניין/צד קשור,דירוג הבנק,שם מדרג,מטבע פעילות,שווי מטבעי,שער חליפין,שיעור ריבית,"שווי הוגן (באלפי ש""ח)",שיעור מנכסי אפיק ההשקעה,שיעור מסך נכסי ההשקעה,Unnamed: 17,Unnamed: 18,Unnamed: 19,סוף מידע
1328,2196.0,לאומי,10-800,סימול בנק,"מזומן ועו""ש בש""ח",ישראל,לא,AAA,S&P מעלות,ILS,0.48724,1.0,,0.487,-0.000426,4.1e-05,,,,
1328,2196.0,לאומי,10-800,סימול בנק,"מזומן ועו""ש בש""ח",ישראל,לא,AAA,S&P מעלות,ILS,-180.25245,1.0,,-180.252,0.157812,-0.015513,,,,
1328,2196.0,לאומי,10-800,סימול בנק,"מזומן ועו""ש בש""ח",ישראל,לא,AAA,S&P מעלות,ILS,-1108.81446,1.0,,-1108.814,0.970777,-0.095427,,,,
1328,2196.0,לאומי,10-800,סימול בנק,"מזומן ועו""ש נקוב במט""ח",ישראל,לא,AAA,S&P מעלות,EUR,3.24336,3.8807,,12.587,-0.011019,0.001083,,,,
1328,2196.0,לאומי,10-800,סימול בנק,"מזומן ועו""ש נקוב במט""ח",ישראל,לא,AAA,S&P מעלות,EUR,0.26977,3.8807,,1.047,-0.000916,9e-05,,,,
1328,2196.0,לאומי,10-800,סימול בנק,"מזומן ועו""ש נקוב במט""ח",ישראל,לא,AAA,S&P מעלות,USD,0.20002,3.306,,0.661,-0.000578,5.6e-05,,,,
1328,2196.0,לאומי,10-800,סימול בנק,"מזומן ועו""ש נקוב במט""ח",ישראל,לא,AAA,S&P מעלות,USD,30.68223,3.306,,101.435,-0.088807,0.008729,,,,
1328,2196.0,פועלים,12-800,סימול בנק,בטחונות שוטפים,ישראל,לא,Aa2,מידרוג Moodys,USD,0.49446,3.306,,1.635,-0.001431,0.00014,,,,
1328,2196.0,לאומי,10-800,סימול בנק,"פק""מ לתקופה של עד שלושה חודשים",ישראל,לא,AAA,S&P מעלות,ILS,0.89875,1.0,,0.899,-0.000786,7.7e-05,,,,
1328,2196.0,דיסקונט,11-800,סימול בנק,בטחונות שוטפים,ישראל,לא,Aa2,מידרוג Moodys,USD,-0.79685,3.306,,-2.634,0.002306,-0.000226,,,,
1328,2196.0,לאומי,10-800,סימול בנק,"פק""מ לתקופה של עד שלושה חודשים",ישראל,לא,AAA,S&P מעלות,ILS,0.18798,1.0,,0.188,-0.000164,1.6e-05,,,,
1328,2196.0,לאומי,10-800,סימול בנק,"מזומן ועו""ש נקוב במט""ח",ישראל,לא,AAA,S&P מעלות,JPY,120.0714,0.022332,,2.681,-0.002347,0.00023,,,,
1328,2196.0,לאומי,10-800,סימול בנק,בטחונות שוטפים,ישראל,לא,AAA,S&P מעלות,USD,-7.50201,3.306,,-24.802,0.021714,-0.002134,,,,
1328,2196.0,לאומי,10-800,סימול בנק,בטחונות שוטפים,ישראל,לא,AAA,S&P מעלות,USD,7.02389,3.306,,23.221,-0.02033,0.001998,,,,
1328,2196.0,"Citibank, NA",CITIUS33XXX,SWIFT,בטחונות שוטפים,"חו""ל",לא,A+,S&P,USD,0.39398,3.306,,1.302,-0.00114,0.000112,,,,
1328,2196.0,Goldman Sachs Group Inc,GSCMUS33XXX,SWIFT,בטחונות שוטפים,"חו""ל",לא,BBB+,S&P,USD,6.59651,3.306,,21.808,-0.019093,0.001876,,,,
1328,2196.0,Goldman Sachs Group Inc,GSCMUS33XXX,SWIFT,בטחונות שוטפים,"חו""ל",לא,BBB+,S&P,USD,-0.13082,3.306,,-0.433,0.000378,-3.7e-05,,,,
1328,2196.0,"Citibank, NA",CITIUS33XXX,SWIFT,בטחונות שוטפים,"חו""ל",לא,A+,S&P,USD,-1.10503,3.306,,-3.653,0.003198,-0.000314,,,,
1328,2196.0,JP Morgan,CHASUS33XXX,SWIFT,בטחונות שוטפים,"חו""ל",לא,A+,S&P,USD,-1.99101,3.306,,-6.582,0.005762,-0.000566,,,,
1328,2196.0,Goldman Sachs Group Inc,GSCMUS33XXX,SWIFT,בטחונות שוטפים,"חו""ל",לא,BBB+,S&P,USD,5.15015,3.306,,17.026,-0.014906,0.001465,,,,
1328,9757.0,פועלים,12-800,סימול בנק,בטחונות שוטפים,ישראל,לא,Aa2,מידרוג Moodys,USD,-2968.86171,3.306,,-9815.057,-0.016506,-0.000512,,,,
1328,9757.0,לאומי,10-800,סימול בנק,"מזומן ועו""ש נקוב במט""ח",ישראל,לא,AAA,S&P מעלות,USD,97.0683,3.306,,320.908,0.000539,1.6e-05,,,,
1328,9757.0,לאומי,10-800,סימול בנק,"מזומן ועו""ש נקוב במט""ח",ישראל,לא,AAA,S&P מעלות,USD,115270.9501,3.306,,381085.761,0.640883,0.019914,,,,
1328,9757.0,לאומי,10-800,סימול בנק,"מזומן ועו""ש נקוב במט""ח",ישראל,לא,AAA,S&P מעלות,EUR,21840.63431,3.8807,,84756.95,0.142538,0.004429,,,,
1328,9757.0,לאומי,10-800,סימול בנק,"מזומן ועו""ש נקוב במט""ח",ישראל,לא,AAA,S&P מעלות,EUR,130.91323,3.8807,,508.035,0.000854,2.6e-05,,,,
1328,9757.0,לאומי,10-800,סימול בנק,"מזומן ועו""ש בש""ח",ישראל,לא,AAA,S&P מעלות,ILS,2833.11828,1.0,,2833.118,0.004764,0.000148,,,,
1328,9757.0,לאומי,10-800,סימול בנק,"מזומן ועו""ש בש""ח",ישראל,לא,AAA,S&P מעלות,ILS,-729501.81349,1.0,,-729501.813,-1.226824,-0.038122,,,,
1328,9757.0,לאומי,10-800,סימול בנק,"מזומן ועו""ש בש""ח",ישראל,לא,AAA,S&P מעלות,ILS,697481.82716,1.0,,697481.827,1.172975,0.036449,,,,
1328,9757.0,לאומי,10-800,סימול בנק,"פק""מ לתקופה של עד שלושה חודשים",ישראל,לא,AAA,S&P מעלות,ILS,1095.10128,1.0,,1095.101,0.001841,5.7e-05,,,,
1328,9757.0,דיסקונט,11-800,סימול בנק,בטחונות שוטפים,ישראל,לא,Aa2,מידרוג Moodys,USD,-1519.89089,3.306,,-5024.759,-0.00845,-0.000262,,,,
1328,9757.0,לאומי,10-800,סימול בנק,"מזומן ועו""ש נקוב במט""ח",ישראל,לא,AAA,S&P מעלות,GBP,-0.00085,4.4409,,-0.004,0.0,0.0,,,,
1328,9757.0,לאומי,10-800,סימול בנק,"מזומן ועו""ש נקוב במט""ח",ישראל,לא,AAA,S&P מעלות,JPY,807742.99549,0.022332,,18038.517,0.030335,0.000942,,,,
1328,9757.0,לאומי,10-800,סימול בנק,"פק""מ לתקופה של עד שלושה חודשים",ישראל,לא,AAA,S&P מעלות,ILS,1264.61162,1.0,,1264.612,0.002126,6.6e-05,,,,
1328,9757.0,לאומי,10-800,סימול בנק,בטחונות שוטפים,ישראל,לא,AAA,S&P מעלות,USD,31227.56703,3.306,,103238.337,0.173618,0.005395,,,,
1328,9757.0,לאומי,10-800,סימול בנק,בטחונות שוטפים,ישראל,לא,AAA,S&P מעלות,USD,-49429.83837,3.306,,-163415.046,-0.274819,-0.008539,,,,
1328,9757.0,"Citibank, NA",CITIUS33XXX,SWIFT,בטחונות שוטפים,"חו""ל",לא,A+,S&P,USD,191.18732,3.306,,632.065,0.001062,3.3e-05,,,,
1328,9757.0,Goldman Sachs Group Inc,GSCMUS33XXX,SWIFT,בטחונות שוטפים,"חו""ל",לא,BBB+,S&P,USD,44375.98206,3.306,,146706.997,0.246721,0.007666,,,,
1328,9757.0,UBS Switzerland AG,UBSWJESHXXX,SWIFT,"מזומן ועו""ש נקוב במט""ח","חו""ל",לא,A+,S&P,PLN,59.27176,0.9075,,53.789,9e-05,2e-06,,,,
1328,9757.0,Alpha bank,CRBAGRAA,SWIFT,"מזומן ועו""ש נקוב במט""ח","חו""ל",לא,NR,NR,PLN,387.28648,0.9075,,351.462,0.000591,1.8e-05,,,,
1328,9757.0,Signature Bank/New York NY,SIGNUS33 XXX,SWIFT,"מזומן ועו""ש נקוב במט""ח","חו""ל",לא,NR,NR,USD,1844.39885,3.306,,6097.583,0.010254,0.000318,,,,
1328,9757.0,Signature Bank/New York NY,SIGNUS33 XXX,SWIFT,"מזומן ועו""ש נקוב במט""ח","חו""ל",לא,NR,NR,USD,1479.74776,3.306,,4892.046,0.008227,0.000255,,,,
1328,9757.0,Valley National Bank,MBNYUS33 XXX,SWIFT,"מזומן ועו""ש נקוב במט""ח","חו""ל",לא,BBB-,S&P,USD,0.14086,3.306,,0.466,0.0,0.0,,,,
1328,9757.0,Valley National Bank,MBNYUS33 XXX,SWIFT,"מזומן ועו""ש נקוב במט""ח","חו""ל",לא,BBB-,S&P,USD,0.01406,3.306,,0.047,0.0,0.0,,,,
1328,9757.0,Signature Bank/New York NY,SIGNUS33 XXX,SWIFT,"מזומן ועו""ש נקוב במט""ח","חו""ל",לא,NR,NR,USD,427.80839,3.306,,1414.335,0.002378,7.3e-05,,,,
1328,9757.0,Signature Bank/New York NY,SIGNUS33 XXX,SWIFT,"מזומן ועו""ש נקוב במט""ח","חו""ל",לא,NR,NR,USD,887.47134,3.306,,2933.98,0.004934,0.000153,,,,
1328,9757.0,Goldman Sachs Group Inc,GSCMUS33XXX,SWIFT,בטחונות שוטפים,"חו""ל",לא,BBB+,S&P,USD,34646.0345,3.306,,114539.79,0.192624,0.005985,,,,
1328,9757.0,Goldman Sachs Group Inc,GSCMUS33XXX,SWIFT,בטחונות שוטפים,"חו""ל",לא,BBB+,S&P,USD,-636.65851,3.306,,-2104.793,-0.003539,-0.000109,,,,
1328,9757.0,"Citibank, NA",CITIUS33XXX,SWIFT,בטחונות שוטפים,"חו""ל",לא,A+,S&P,USD,-5335.97158,3.306,,-17640.722,-0.029666,-0.000921,,,,
1328,9757.0,UBS Switzerland AG,UBSWJESHXXX,SWIFT,"פקדון במט""ח עד שלושה חודשים","חו""ל",לא,A+,S&P,PLN,3440.47012,0.9075,,3122.227,0.00525,0.000163,,,,
1328,9757.0,Signature Bank/New York NY,SIGNUS33 XXX,SWIFT,"מזומן ועו""ש נקוב במט""ח","חו""ל",לא,NR,NR,USD,519.80472,3.306,,1718.474,0.00289,8.9e-05,,,,
1328,9757.0,JP Morgan,CHASUS33XXX,SWIFT,בטחונות שוטפים,"חו""ל",לא,A+,S&P,USD,-15413.91359,3.306,,-50958.398,-0.085698,-0.002662,,,,
1328,9758.0,לאומי,10-800,סימול בנק,"מזומן ועו""ש נקוב במט""ח",ישראל,לא,AAA,S&P מעלות,USD,29979.45451,3.306,,99112.077,0.5549,0.019205,,,,
1328,9758.0,לאומי,10-800,סימול בנק,"מזומן ועו""ש נקוב במט""ח",ישראל,לא,AAA,S&P מעלות,USD,18.01216,3.306,,59.548,0.000333,1.1e-05,,,,
1328,9758.0,פועלים,12-800,סימול בנק,בטחונות שוטפים,ישראל,לא,Aa2,מידרוג Moodys,USD,-228.15127,3.306,,-754.268,-0.004222,-0.000146,,,,
1328,9758.0,לאומי,10-800,סימול בנק,"מזומן ועו""ש בש""ח",ישראל,לא,AAA,S&P מעלות,ILS,-211512.82197,1.0,,-211512.822,-1.184201,-0.040986,,,,
1328,9758.0,לאומי,10-800,סימול בנק,"מזומן ועו""ש בש""ח",ישראל,לא,AAA,S&P מעלות,ILS,642.72262,1.0,,642.723,0.003598,0.000124,,,,
