מספר קופה/קרן/ח.פ. עבור חברת ביטוח,מספר מסלול,שם שותף כללי קרן השקעות,מספר מזהה שותף כללי קרן השקעות,סוג מספר מזהה שותף כללי קרן השקעות,שם קרן השקעה,מספר מזהה קרן השקעה,סוג מספר מזהה קרן השקעות,מאפיין עיקרי,אסטרטגיית קרן ההשקעה,"ישראל/חו""ל",מדינת התאגדות קרן השקעה,מיקום משרד השותף הכללי,מדינה לפי חשיפה כלכלית,בעל עניין/צד קשור,תאריך רכישה,מטבע פעילות,סוג גורם משערך,תלות/אי-תלות המשערך,תאריך שערוך אחרון,שער חליפין,NAV (במטבע הדיווח של קרן ההשקעה),"שווי הוגן (באלפי ש""ח)",שיעור החזקה בקרן השקעה,שיעור מנכסי אפיק ההשקעה,שיעור מסך נכסי ההשקעה,Unnamed: 26,סוף מידע
1329,9762.0,Stage One Capital (G.P.) 3 Limited Partnership,,,StageOne 3,29992953.0,פנימי,פרייבט אקוויטי,,"חו""ל",,,ישראל,לא,2018-01-16,USD,דיווח מנהל הקרן,אי-תלות,2025-08-19,3.306,1.453,5.091,2.72573636363636e-07,0.001061,2.8e-05,,
1329,9762.0,"Hyperwise Ventures GP, LP",,,Hyperwise Ventures Fund,29993895.0,פנימי,פרייבט אקוויטי,,"חו""ל",,,ישראל,לא,2020-10-08,USD,דיווח מנהל הקרן,אי-תלות,2025-08-31,3.306,6.227,20.584,1.14296333333333e-06,0.004293,0.000113,,
1329,9762.0,One equity partners,,,OEP 7 Infobip,29993900.0,פנימי,פרייבט אקוויטי,,"חו""ל",,,גלובלי,לא,2020-09-22,USD,דיווח מנהל הקרן,אי-תלות,2025-08-18,3.306,7.27,24.069,4.08333333333333e-07,0.00502,0.000133,,
1329,9762.0,"Stage One Capital (GP) IV, L.P",,,Stage One Annex (Opportunity),28999148.0,פנימי,פרייבט אקוויטי,,"חו""ל",,,ישראל,לא,2021-09-30,USD,דיווח מנהל הקרן,אי-תלות,2025-08-19,3.306,0.747,2.468,1.84525079840234e-06,0.000514,1.3e-05,,
1329,9762.0,CVC CREDIT PARTNERS EUROPEAN DIRECT LENDING FEEDER FUND IV (E) SCSp,,,CVC 4,28999298.0,פנימי,קרן חוב,,"חו""ל",,,אירופה,לא,2025-06-23,EUR,דיווח מנהל הקרן,אי-תלות,2025-09-09,3.8807,24.12,93.603,1.9296002e-07,0.019522,0.000517,,
1329,9762.0,"Thoma Bravo Explore Partners II[-P]9, L.P.",,,Thoma Bravo Explore 2,28999124.0,פנימי,פרייבט אקוויטי,,"חו""ל",,,"ארה""ב",לא,2022-05-18,USD,דיווח מנהל הקרן,אי-תלות,2025-09-25,3.306,5.597,18.502,1.26666666666666e-07,0.003859,0.000102,,
1329,9762.0,"OEP IX General Partner, L.P.",,,ONE EQUITY IX,28999297.0,פנימי,פרייבט אקוויטי,,"חו""ל",,,גלובלי,לא,2024-08-02,USD,מומחה בלתי תלוי,אי-תלות,2025-09-29,3.306,13.65,45.128,1.52853333333333e-07,0.009412,0.000249,,
1329,9762.0,Meridia Real Estate IV GP,,,Meridia 4,29993417.0,פנימי,"קרן נדל""ן",,"חו""ל",,,ספרד,לא,2019-05-07,EUR,דיווח מנהל הקרן,אי-תלות,2025-08-14,3.8807,6.831,26.509,4.94591875e-07,0.005529,0.000146,,
1329,9762.0,"Forma Fund General Partner, Ltd.",,,Forma Holland 5,29993486.0,פנימי,"קרן נדל""ן",,"חו""ל",,,הולנד,לא,2019-07-10,EUR,דיווח מנהל הקרן,אי-תלות,2025-08-18,3.8807,2.215,8.434,5.54542429284525e-07,0.001759,4.6e-05,,
1329,9762.0,"KPS INVESTORS VI, LP",,,KPS 6,28999281.0,פנימי,פרייבט אקוויטי,,"חו""ל",,,גלובלי,לא,2024-09-30,USD,דיווח מנהל הקרן,אי-תלות,2025-08-31,3.306,1.823,6.026,1.9390125e-08,0.001256,3.3e-05,,
1329,9762.0,Glendower Capital SOF IV (GP) Limited,,,Glendower SOF 4,29993274.0,פנימי,פרייבט אקוויטי,,"חו""ל",,,גלובלי,לא,2018-12-13,USD,דיווח מנהל הקרן,אי-תלות,2025-09-14,3.306,8.217,26.123,1.21097809224715e-07,0.005448,0.000144,,
1329,9762.0,accolade associates VII LLC,,,Accolade Partners 8,29993988.0,פנימי,פרייבט אקוויטי,,"חו""ל",,,"ארה""ב",לא,2021-01-27,USD,דיווח מנהל הקרן,אי-תלות,2025-07-27,3.306,9.457,31.264,2.5e-07,0.00652,0.000172,,
1329,9762.0,"KPS INVESTORS V, LP",,,KPS 5,29993789.0,פנימי,פרייבט אקוויטי,,"חו""ל",,,"ארה""ב",לא,2020-07-09,USD,דיווח מנהל הקרן,אי-תלות,2025-08-31,3.306,5.833,19.282,1.19929666666666e-08,0.004021,0.000106,,
1329,9762.0,Northwind Debt Fund II GP LLC,,,Northwind Debt Fund 2 FEEDER D LP,28999160.0,פנימי,קרן חוב,,"חו""ל",,,"ארה""ב",לא,2022-06-13,USD,דיווח מנהל הקרן,אי-תלות,2025-08-31,3.306,33.678,102.825,1.06116192236265e-06,0.021446,0.000568,,
1329,9762.0,ISFM GPLP Ltd.,,,Israel Secondary Fund 2,29992679.0,פנימי,פרייבט אקוויטי,,"חו""ל",,,ישראל,לא,2015-12-20,USD,דיווח מנהל הקרן,אי-תלות,2025-09-17,3.306,4.902,16.207,6.00193e-07,0.00338,8.9e-05,,
1329,9762.0,Signal Credit GP Limited,,,Signal Real Estate 1,29992791.0,פנימי,"קרן נדל""ן",,"חו""ל",,,אירופה,לא,2017-06-20,EUR,דיווח מנהל הקרן,אי-תלות,2025-08-25,3.8807,0.0,0.0,2.68664034395644e-07,0.0,0.0,,
1329,9762.0,"Forma Fund General Partner, Ltd.",,,Forma 1,29992780.0,פנימי,"קרן נדל""ן",,"חו""ל",,,אירופה,לא,2017-06-01,EUR,דיווח מנהל הקרן,אי-תלות,2025-08-14,3.8807,4.152,15.979,3.68438421052631e-07,0.003332,8.8e-05,,
1329,9762.0,"Anacap Credit Opportunities GP III, L..P",,,AnaCap 3,29992706.0,פנימי,קרן חוב,,"חו""ל",,,אירופה,לא,2016-05-31,EUR,דיווח מנהל הקרן,אי-תלות,2025-08-31,3.8807,0.811,3.148,8.41018829858776e-08,0.000656,1.7e-05,,
1329,9762.0,Monaco Asset Management S.A.M,,,IO MACRO FUND,29994228.0,פנימי,קרן גידור (Hedge Fund),,"חו""ל",,,גלובלי,לא,2021-03-30,USD,דיווח מנהל הקרן,אי-תלות,2025-09-14,3.306,17.162,56.739,6.17699563286408e-07,0.011833,0.000313,,
1329,9762.0,AUREC CAPITAL EU S.À R.L.,,,Aurec Capital - Togomago,29993618.0,פנימי,"קרן נדל""ן",,"חו""ל",,,פולין,לא,2020-01-20,PLN,מומחה בלתי תלוי,אי-תלות,2024-12-31,0.9075,36.056,33.521,4.15025869059068e-06,0.006991,0.000185,,
1329,9762.0,Gatewood Capital GP LLC,,,Gatewood 1,29992724.0,פנימי,פרייבט אקוויטי,,"חו""ל",,,"ארה""ב",לא,2016-09-22,USD,דיווח מנהל הקרן,אי-תלות,2025-09-25,3.306,6.033,19.946,5.33594e-07,0.00416,0.00011,,
1329,9762.0,ICG North American Private Debt II (Offshore) GP LP,,,ICG NA Private Debt 2,29993318.0,פנימי,קרן חוב,,"חו""ל",,,"ארה""ב",לא,2018-03-01,USD,דיווח מנהל הקרן,אי-תלות,2025-08-31,3.306,3.583,11.846,7.41267407407407e-08,0.00247,6.5e-05,,
1329,9762.0,"Aurum Fund Management, Ltd",,,Aurum,299927080.0,פנימי,קרן גידור (Hedge Fund),,"חו""ל",,,גלובלי,לא,2016-07-27,USD,דיווח מנהל הקרן,אי-תלות,2025-09-18,3.306,41.796,138.177,2.90290416629854e-07,0.028819,0.000763,,
1329,9762.0,AH equity Partners BIO IV,,,HA BIO 4,29994427.0,פנימי,פרייבט אקוויטי,,"חו""ל",,,"ארה""ב",לא,2021-12-05,USD,דיווח מנהל הקרן,אי-תלות,2025-08-18,3.306,8.656,29.451,1.008e-07,0.006142,0.000162,,
1329,9762.0,Zeev Ventures management VIII,,,Zeev ventures 8,29994350.0,פנימי,פרייבט אקוויטי,,"חו""ל",,,גלובלי,לא,2021-09-14,USD,דיווח מנהל הקרן,אי-תלות,2025-08-18,3.306,5.362,17.926,1.2e-07,0.003738,9.9e-05,,
1329,9762.0,accolade associates Blockchain Select LLC,,,Accolade Partners Blockchain 2 Select Feeder,29994401.0,פנימי,פרייבט אקוויטי,,"חו""ל",,,"ארה""ב",לא,2021-11-16,USD,דיווח מנהל הקרן,אי-תלות,2025-07-20,3.306,8.236,27.227,5.33333333333333e-07,0.005678,0.00015,,
1329,9762.0,Mideal Assets Management Ltd,,,Metro,29994403.0,פנימי,"קרן נדל""ן",,"חו""ל",,,גרמניה,לא,2021-11-22,EUR,מומחה בלתי תלוי,אי-תלות,2024-11-21,3.8807,10.25,39.779,1.67280270092178e-06,0.008296,0.000219,,
1329,9762.0,GCP Investments IV Limited Partnership,,,Glilot 4,29994430.0,פנימי,פרייבט אקוויטי,,"חו""ל",,,ישראל,לא,2022-01-13,USD,דיווח מנהל הקרן,אי-תלות,2025-08-31,3.306,11.644,40.857,6.66666666666666e-07,0.008521,0.000225,,
1329,9762.0,accolade investment associates VIII-F LLC,,,Accolade Partners 8-F Feeder (Kleiner Perkins),29994449.0,פנימי,פרייבט אקוויטי,,"חו""ל",,,"ארה""ב",לא,2022-01-13,USD,דיווח מנהל הקרן,אי-תלות,2025-09-30,3.306,37.726,124.721,2.72727272727272e-06,0.026012,0.000689,,
1329,9762.0,Gatewood Capital GP II LLC,,,Gatewood 2,29993961.0,פנימי,פרייבט אקוויטי,,"חו""ל",,,"ארה""ב",לא,2020-12-01,USD,דיווח מנהל הקרן,אי-תלות,2025-09-25,3.306,5.867,21.549,5.5062175e-07,0.004494,0.000119,,
1329,9762.0,AH Equity Partners LSV III,,,LSV III,29994428.0,פנימי,פרייבט אקוויטי,,"חו""ל",,,"ארה""ב",לא,2021-12-01,USD,דיווח מנהל הקרן,אי-תלות,2025-08-18,3.306,15.993,53.357,2.94e-08,0.011128,0.000294,,
1329,9762.0,Mission Capital GP 6 Lux S.à r.l,,,Axiom Asia 6-A,29993960.0,פנימי,פרייבט אקוויטי,,"חו""ל",,,גלובלי,לא,2021-01-05,USD,דיווח מנהל הקרן,אי-תלות,2025-09-29,3.306,7.51,26.411,5.92063333333333e-08,0.005508,0.000145,,
1329,9762.0,"Netz Real Estate Fund II GP, LLC",,,Netz 2 QFPF,29993680.0,פנימי,"קרן נדל""ן",,"חו""ל",,,"ארה""ב",לא,2020-03-16,USD,דיווח מנהל הקרן,אי-תלות,2025-08-31,3.306,4.924,16.03,2.00280749103409e-06,0.003343,8.8e-05,,
1329,9762.0,BK Opportunities Fund GP Limited,,,BK Opportunities Fund 7,29994447.0,פנימי,קרן חוב,,"חו""ל",,,אירופה,לא,2022-01-13,EUR,דיווח מנהל הקרן,אי-תלות,2025-09-25,3.8807,19.874,77.124,1.71428571428571e-06,0.016085,0.000426,,
1329,9762.0,Zeev Opportunity management I,,,Zeev Opportunity 1,29994279.0,פנימי,פרייבט אקוויטי,,"חו""ל",,,"ארה""ב",לא,2021-05-27,USD,דיווח מנהל הקרן,אי-תלות,2025-08-18,3.306,7.758,25.646,9.99998888888888e-07,0.005349,0.000141,,
1329,9762.0,"NFX Capital Fund III GP, LP",,,NFX  3,29994345.0,פנימי,פרייבט אקוויטי,,"חו""ל",,,גלובלי,לא,2021-09-02,USD,דיווח מנהל הקרן,אי-תלות,2025-08-18,3.306,13.49,44.598,3.10890033753775e-07,0.009301,0.000246,,
1329,9763.0,State of Mind Venture 3 GP LP,,,SOMV 3,29994396.0,פנימי,פרייבט אקוויטי,,ישראל,,,ישראל,לא,2021-11-01,USD,דיווח מנהל הקרן,אי-תלות,2025-08-28,3.306,2.446,8.716,4.23728813559322e-07,0.003594,0.000132,,
1329,9763.0,"ברבור כחול ניהול והשקעות בע""מ",,,Blue Swan 1,299933650.0,פנימי,קרן גידור (Hedge Fund),,ישראל,,,ישראל,כן,2019-03-28,ILS,דיווח מנהל הקרן,אי-תלות,2025-09-16,1.0,2.115,2.128,2.40294e-07,0.000877,3.2e-05,,
1329,9763.0,"Noy E.I Infrastructure and Energy G.P, Limited Partnership",,,נוי 3,29993169.0,פנימי,קרן אנרגיה ותשתיות,,ישראל,,,ישראל,לא,2018-05-31,ILS,דיווח מנהל הקרן,אי-תלות,2025-08-18,1.0,31.061,30.792,2.2243225e-07,0.012698,0.000467,,
1329,9763.0,יסודות מעטפת פיננסית ג'י.פי שותפות מוגבלת,,,יסודות ג,29993585.0,פנימי,קרן חוב,,ישראל,,,ישראל,לא,2019-09-26,ILS,דיווח מנהל הקרן,אי-תלות,2025-08-31,1.0,52.031,45.828,3.34878046511627e-07,0.018899,0.000695,,
1329,9763.0,KDCP GP KDC Media Fund Ltd,,,Stardom Media Ventures,29994368.0,פנימי,פרייבט אקוויטי,,ישראל,,,ישראל,לא,2021-06-30,USD,דיווח מנהל הקרן,אי-תלות,2025-08-25,3.306,1.618,5.657,3.06748466257668e-07,0.002332,8.5e-05,,
1329,9763.0,"Klirmark Fund III (G.P.), L.P",,,Klirmark 3,29993571.0,פנימי,קרן חוב,,ישראל,,,גלובלי,לא,2019-07-04,ILS,דיווח מנהל הקרן,אי-תלות,2025-08-25,1.0,22.272,19.428,3.541398e-07,0.008012,0.000294,,
1329,9763.0,"Forma European Fund II General Partner,",,,Forma 2,29994253.0,פנימי,"קרן נדל""ן",,ישראל,,,אירופה,לא,2021-07-08,EUR,דיווח מנהל הקרן,אי-תלות,2025-08-14,3.8807,3.717,14.189,3.26086956521739e-07,0.005851,0.000215,,
1329,9763.0,"קוגיטו קפיטל שותף כללי בע""מ.",,,קוגיטו אס.אמ.אי,29992707.0,פנימי,קרן חוב,,ישראל,,,ישראל,לא,2016-07-18,ILS,דיווח מנהל הקרן,אי-תלות,2025-08-31,1.0,1.244,1.244,8.66666666666666e-08,0.000512,1.8e-05,,
1329,9763.0,"מרתון ניהול נדל""ן בע""מ",,,Marathon,29994254.0,פנימי,"קרן נדל""ן",,ישראל,,,ישראל,לא,2021-09-05,ILS,דיווח מנהל הקרן,אי-תלות,2025-08-18,1.0,18.779,17.744,5.17647058823529e-07,0.007317,0.000269,,
1329,9763.0,"NOY E.I Infrastructure and Energy G.P., Limited Partnership",,,נוי פשה 2,29992822.0,פנימי,קרן אנרגיה ותשתיות,,ישראל,,,ישראל,לא,2017-12-25,ILS,דיווח מנהל הקרן,אי-תלות,2025-08-18,1.0,1.47,1.47,2.0162e-08,0.000606,2.2e-05,,
1329,9763.0,Pontifax VI GP L.P.,,,PONTIFAX 6,29993951.0,פנימי,פרייבט אקוויטי,,ישראל,,,גלובלי,לא,2020-10-11,USD,דיווח מנהל הקרן,אי-תלות,2025-08-21,3.306,1.684,7.287,9.9009900990099e-08,0.003005,0.00011,,
1329,9763.0,יסודות מעטפת פיננסית ג'י.פי שותפות מוגבלת,,,יסודות ב,29992954.0,פנימי,קרן חוב,,ישראל,,,ישראל,לא,2018-01-25,ILS,דיווח מנהל הקרן,אי-תלות,2025-08-31,1.0,16.845,15.788,2.64116693165431e-07,0.00651,0.000239,,
1329,9763.0,"Noy E.I Infrastructure and Energy G.P, Limited Partnership",,,נוי 4,29994268.0,פנימי,קרן אנרגיה ותשתיות,,ישראל,,,ישראל,לא,2021-05-13,ILS,דיווח מנהל הקרן,אי-תלות,2025-08-18,1.0,63.641,63.641,3.29436272727272e-07,0.026245,0.000965,,
1329,9763.0,Mideal Assets Management Ltd,,,Mideal 2,29993972.0,פנימי,"קרן נדל""ן",,ישראל,,,גרמניה,לא,2020-01-10,EUR,דיווח מנהל הקרן,אי-תלות,2025-08-28,3.8807,6.36,25.865,8.02977678571428e-07,0.010666,0.000392,,
1329,9763.0,Glilot Investment III L.P.,,,Glilot 3,29993297.0,פנימי,פרייבט אקוויטי,,ישראל,,,ישראל,לא,2018-03-29,USD,דיווח מנהל הקרן,אי-תלות,2025-08-31,3.306,0.419,1.386,7.07881818181818e-08,0.000571,2.1e-05,,
1329,9763.0,Kedma Capital III G.P.L.P Limited Partnership,,,Kedma 3,29993397.0,פנימי,פרייבט אקוויטי,,ישראל,,,ישראל,לא,2019-02-13,USD,דיווח מנהל הקרן,אי-תלות,2025-08-31,3.306,2.799,9.254,1.49638085742771e-07,0.003816,0.00014,,
1329,9763.0,Pontifax Medison Finance GP L.P.,,,Pontifax Medison,29993408.0,פנימי,קרן חוב,,ישראל,,,גלובלי,לא,2019-05-02,USD,דיווח מנהל הקרן,אי-תלות,2025-08-31,3.306,0.4,1.291,4e-07,0.000532,1.9e-05,,
1329,9763.0,"קרדיטו בע""מ",,,קרדיטו,29993691.0,פנימי,קרן חוב,,ישראל,,,ישראל,לא,2020-03-19,ILS,דיווח מנהל הקרן,אי-תלות,2025-08-31,1.0,69.725,53.87,8.98887191011235e-07,0.022215,0.000817,,
1329,9763.0,Pontifax V GP L.P.,,,Pontifax 5,29992982.0,פנימי,פרייבט אקוויטי,,ישראל,,,ישראל,לא,2018-02-14,USD,דיווח מנהל הקרן,אי-תלות,2025-08-21,3.306,0.663,2.237,5.3292e-08,0.000922,3.3e-05,,
1329,9763.0,Keshet International Management Ltd.,,,MPDI Fund (KI),29993268.0,פנימי,קרן השקעה אחרת,,ישראל,,,גלובלי,לא,2018-09-16,USD,דיווח מנהל הקרן,אי-תלות,2025-04-03,3.306,0.021,0.069,3.53216e-08,2.8e-05,1e-06,,
1329,9763.0,Copia Agro and Food Ltd.,,,Copia,29993135.0,פנימי,פרייבט אקוויטי,,ישראל,,,ישראל,לא,2018-05-01,USD,דיווח מנהל הקרן,אי-תלות,2025-08-06,3.306,0.761,2.517,2.50566369848448e-07,0.001037,3.8e-05,,
1329,9763.0,Reality Debt General Partner Ltd,,,ריאליטי מימון,28999108.0,פנימי,קרן חוב,,ישראל,,,ישראל,לא,2022-03-31,ILS,דיווח מנהל הקרן,אי-תלות,2025-08-14,1.0,91.377,86.775,1.08e-06,0.035785,0.001316,,
1329,9763.0,"קוגיטו קפיטל פאנד 2 שותף כללי בע""מ",,,COGITO2,28999102.0,פנימי,קרן חוב,,ישראל,,,ישראל,לא,2022-02-06,ILS,דיווח מנהל הקרן,אי-תלות,2025-08-31,1.0,60.574,53.012,1.06105263157894e-06,0.021861,0.000804,,
1329,9763.0,"Fortissimo Capital Fund VI GP, LP",,,FORTISSIMO 6,28999153.0,פנימי,פרייבט אקוויטי,,ישראל,,,ישראל,לא,2023-10-24,USD,דיווח מנהל הקרן,אי-תלות,2025-08-14,3.306,3.65,12.068,6.9182358490566e-08,0.004976,0.000183,,
1329,9763.0,Peregrine Ventures Growth GP L.P.,,,Peregrine Growth,29993946.0,פנימי,פרייבט אקוויטי,,ישראל,,,ישראל,לא,2021-03-14,USD,דיווח מנהל הקרן,אי-תלות,2025-09-30,3.306,3.872,13.299,1.99999333333333e-07,0.005484,0.000201,,
1329,9763.0,"יסודות אנקס 1 ג',.פי",,,יסודות א אנקס 1,29992728.0,פנימי,קרן חוב,,ישראל,,,ישראל,לא,2016-09-29,ILS,דיווח מנהל הקרן,אי-תלות,2025-08-31,1.0,0.608,0.608,4.23340081876047e-07,0.00025,9e-06,,
1329,9763.0,"Fortissimo Capital Fund V GP, LP",,,Fortissimo 5,29993715.0,פנימי,פרייבט אקוויטי,,ישראל,,,ישראל,לא,2020-04-16,USD,דיווח מנהל הקרן,אי-תלות,2025-08-14,3.306,3.848,12.723,5.58292472085376e-08,0.005246,0.000192,,
1329,9763.0,"Noy E.I Infrastructure and Energy G.P, Limited Partnership",,,נוי כוכב הירדן,29992808.0,פנימי,קרן אנרגיה ותשתיות,,ישראל,,,ישראל,לא,2017-07-19,ILS,דיווח מנהל הקרן,אי-תלות,2025-08-18,1.0,4.964,4.964,9.19294252873563e-08,0.002047,7.5e-05,,
1329,9763.0,"Stage One Capital  (G.P.) IV, L.P",,,STAGEONE4,29994429.0,פנימי,פרייבט אקוויטי,,ישראל,,,ישראל,לא,2022-03-21,USD,דיווח מנהל הקרן,אי-תלות,2025-08-19,3.306,0.89,3.228,2e-07,0.001331,4.8e-05,,
1329,9763.0,State of minds ventures momentum GP LP,,,SOMV Momentum,29994360.0,פנימי,פרייבט אקוויטי,,ישראל,,,ישראל,לא,2021-12-08,USD,דיווח מנהל הקרן,אי-תלות,2025-08-28,3.306,1.025,3.495,3.33333333333333e-07,0.001441,5.3e-05,,
1329,9763.0,Value AP Partners II Ltd,,,AP Partners II Soglowek L.P.,28999295.0,פנימי,פרייבט אקוויטי,,ישראל,,,ישראל,לא,2025-05-28,ILS,דיווח מנהל הקרן,אי-תלות,2025-09-25,1.0,14.356,14.783,5.8949005235602e-07,0.006096,0.000224,,
1329,9763.0,"Klirmark Fund IV (G.P.), L.P",,,Klirmark Opportunity Fund 4,28999218.0,פנימי,קרן חוב,,ישראל,,,גלובלי,לא,2023-03-15,ILS,דיווח מנהל הקרן,אי-תלות,2025-08-25,1.0,99.187,115.528,9.338e-07,0.047643,0.001752,,
1329,9763.0,"Noy E.I Infrastructure and Energy G.P, Limited Partnership",,,נוי חוצה לישראל 1,28999198.0,פנימי,קרן אנרגיה ותשתיות,,ישראל,,,ישראל,לא,2023-01-17,ILS,דיווח מנהל הקרן,אי-תלות,2025-08-18,1.0,5.425,4.906,2.74926265537437e-08,0.002023,7.4e-05,,
1329,9763.0,Mideal Assets Management Ltd,,,Mideal 1,29992746.0,פנימי,"קרן נדל""ן",,ישראל,,,גרמניה,לא,2016-12-01,EUR,דיווח מנהל הקרן,אי-תלות,2025-08-28,3.8807,5.339,20.459,4.46404464285714e-07,0.008437,0.00031,,
1329,9763.0,"ואר השקעות ג'י.פי. בע""מ",,,Var Optimum,29993435.0,פנימי,קרן גידור (Hedge Fund),,ישראל,,,ישראל,לא,2019-05-28,ILS,דיווח מנהל הקרן,אי-תלות,2025-09-11,1.0,9.675,9.675,1.9417427184466e-07,0.003989,0.000146,,
1329,9763.0,Value AP Partners II Ltd,,,AP PARTNERS 2,28999163.0,פנימי,פרייבט אקוויטי,,ישראל,,,ישראל,לא,2022-11-22,ILS,דיווח מנהל הקרן,אי-תלות,2025-08-31,1.0,18.006,18.006,1.2666666e-06,0.007425,0.000273,,
1329,9763.0,"ואר אקוויטי ג'י.פי. בע""מ",,,Var Equity,29993436.0,פנימי,קרן גידור (Hedge Fund),,ישראל,,,ישראל,לא,2019-05-28,ILS,דיווח מנהל הקרן,אי-תלות,2025-09-11,1.0,4.584,4.584,4.32e-07,0.00189,6.9e-05,,
1329,9763.0,Value AP Partners Ltd,,,AP Partners Fund,29992997.0,פנימי,פרייבט אקוויטי,,ישראל,,,ישראל,לא,2018-01-24,ILS,דיווח מנהל הקרן,אי-תלות,2025-08-31,1.0,4.073,4.036,1.25051379917792e-07,0.001664,6.1e-05,,
1329,9763.0,קוגיטו קפיטל אל.אמ.אי שותף כללי,,,קוגיטו בי.אמ.אי משלימה,29992793.0,פנימי,קרן חוב,,ישראל,,,ישראל,לא,2017-01-08,ILS,דיווח מנהל הקרן,אי-תלות,2025-08-31,1.0,0.948,0.898,8.10423559769277e-08,0.00037,1.3e-05,,
1329,9763.0,State of Minds Ventures Momentum GP L.P,,,SOMV Elastic,29994359.0,פנימי,פרייבט אקוויטי,,ישראל,,,ישראל,לא,2021-09-29,USD,דיווח מנהל הקרן,אי-תלות,2025-08-28,3.306,0.347,1.146,6.60916666666666e-08,0.000472,1.7e-05,,
1329,9763.0,"Noy E.I Infrastructure and Energy G.P, Limited Partnership",,,נוי נגב אנרגיה,29992710.0,פנימי,קרן אנרגיה ותשתיות,,ישראל,,,ישראל,לא,2016-07-17,ILS,דיווח מנהל הקרן,אי-תלות,2025-08-18,1.0,5.848,5.848,1.44006672732787e-07,0.002411,8.8e-05,,
1329,9763.0,TPY Capital (Israel) II LTD,,,TPY 2,29993208.0,פנימי,פרייבט אקוויטי,,ישראל,,,ישראל,לא,2018-08-29,USD,דיווח מנהל הקרן,אי-תלות,2025-08-31,3.306,1.333,4.505,9.97950344379971e-08,0.001857,6.8e-05,,
1329,9763.0,Brosh capital partners,,,Brosh Capital new,28999237.0,פנימי,קרן גידור (Hedge Fund),,ישראל,,,ישראל,לא,2023-09-26,ILS,דיווח מנהל הקרן,אי-תלות,2025-09-07,1.0,57.073,57.073,3.03140357142857e-07,0.023536,0.000865,,
1329,9763.0,"Peregrine IV General Partner, L.P",,,Peregrine 4,29993494.0,פנימי,פרייבט אקוויטי,,ישראל,,,ישראל,לא,2019-07-22,USD,דיווח מנהל הקרן,אי-תלות,2025-09-30,3.306,2.043,6.754,2.08589285714285e-07,0.002785,0.000102,,
1329,9763.0,AnaCap GP Lux S.à r.l.,,,AnaCap 4,29993592.0,פנימי,קרן חוב,,"חו""ל",,,אירופה,לא,2019-12-11,EUR,דיווח מנהל הקרן,אי-תלות,2025-08-31,3.8807,7.573,28.175,9.93921393034825e-08,0.011619,0.000427,,
1329,9763.0,Northwind Debt Fund I GP LLC,,,Northwind Debt 1,29993809.0,פנימי,קרן חוב,,"חו""ל",,,"ארה""ב",לא,2020-07-27,USD,דיווח מנהל הקרן,אי-תלות,2025-08-31,3.306,9.469,26.662,8.63651818181818e-07,0.010995,0.000404,,
1329,9763.0,"Triton Debt Opportunities Fund II General Partner L.P.,",,,Triton Debt Opportunities  2,29993565.0,פנימי,פרייבט אקוויטי,,"חו""ל",,,אירופה,לא,2019-10-22,EUR,דיווח מנהל הקרן,אי-תלות,2025-08-31,3.8807,2.686,10.235,1.57081142857142e-07,0.00422,0.000155,,
1329,9763.0,CCP IV GP ltd.,,,CITIC Capital China Partners 4,29993317.0,פנימי,פרייבט אקוויטי,,"חו""ל",,,סין,לא,2019-02-21,USD,דיווח מנהל הקרן,אי-תלות,2025-08-31,3.306,1.726,5.707,7.1359642857142e-09,0.002353,8.6e-05,,
1329,9763.0,accolade associates Blockchain II LLC,,,Accolade Partners Blockchain 2 Feeder,29994400.0,פנימי,פרייבט אקוויטי,,"חו""ל",,,"ארה""ב",לא,2021-11-16,USD,דיווח מנהל הקרן,אי-תלות,2025-07-17,3.306,1.969,6.51,8e-08,0.002684,9.8e-05,,
1329,9763.0,"Francisco Partners Agility GP III, L.P",,,FRANCISCO PARTNERS AGILITY III[-A] L.P,28999121.0,פנימי,פרייבט אקוויטי,,"חו""ל",,,"ארה""ב",לא,2022-02-17,USD,דיווח מנהל הקרן,אי-תלות,2025-08-19,3.306,0.085,0.634,1.16666666666666e-08,0.000261,9e-06,,
1329,9763.0,Kotani AS Management B.V,,,Kotani,29993522.0,פנימי,פרייבט אקוויטי,,"חו""ל",,,גלובלי,לא,2019-08-20,USD,דיווח מנהל הקרן,אי-תלות,2025-09-29,3.306,5.493,18.081,5.70543701503785e-07,0.007456,0.000274,,
1329,9763.0,Italian NPL Opportunities Fund II (GP),,,Italian NPL Opportunities 2,29993566.0,פנימי,קרן חוב,,"חו""ל",,,איטליה,לא,2019-09-29,EUR,דיווח מנהל הקרן,אי-תלות,2025-07-28,3.8807,2.669,9.271,5.90598936170212e-07,0.003823,0.00014,,
1329,9763.0,LCN European Fund IV GP S.à r.l.,,,LCN European Fund 4,28999155.0,פנימי,"קרן נדל""ן",,"חו""ל",,,גלובלי,לא,2022-06-21,EUR,דיווח מנהל הקרן,אי-תלות,2025-08-12,3.8807,33.848,159.213,2.86297527661794e-06,0.065659,0.002414,,
