מספר קופה/קרן/ח.פ. עבור חברת ביטוח,מספר מסלול,מספר מזהה לווה,סוג מספר מזהה לווה,שם הלוואה,מספר הלוואה,מאפיין עיקרי,מאפיין הלוואות מתואמות עבור זכויות מקרקעין,"ישראל/חו""ל",מדינה לפי חשיפה כלכלית,ענף מסחר,בעל עניין/צד קשור,קונסורציום/ סינדיקציה,מספר קונסורציום/ סינדיקציה,תאריך העמדת הלוואה,דירוג,שם מדרג,דירוג הלוואה/המנפיק,מטבע פעילות,"מח""מ",סוג הריבית,שיעור ריבית,סוג הצמדה,ריבית עוגן,שיעור תוספת/הפחתה לריבית העוגן,תשואה לפדיון,מועד פדיון,נחיתות חוזית,סוג בטוחה,שווי הבטוחות העומדות כנגד ההלוואה,שיעור הבטוחות מהחוב,מועד עדכון אחרון לשווי הבטוחות,זכות חזרה,מבנה לוח סילוקין,יעוד הלוואה,זכות פירעון מוקדם,סוג גורם משערך,שם גורם משערך,תלות/אי-תלות המשערך,תאריך שערוך אחרון,תאריך אחרון בו נבחנה בפועל ירידת ערך,שיעור ריבית בגין אי-ניצול מסגרת האשראי,ערך נקוב,שער הלוואה,שער חליפין,"שווי הוגן (באלפי ש""ח)",שווי הוגן (במטבע הפעילות),"עלות מופחתת (באלפי ש""ח)",עלות מופחתת (במטבע הפעילות),האם סווג כחוב בעייתי,השיטה שיושמה בדוח הכספי,שיעור מנכסי אפיק ההשקעה,שיעור מסך נכסי ההשקעה,Unnamed: 53,סוף מידע
1328,9757.0,,,,28999180.0,תאגיד,,ישראל,,תשתיות,לא,כן,,2022-02-18,A1,מידרוג Moodys,הלוואה,ILS,6.05,קבועה,0.029621,,,,0.0306,2038-09-30,החוב לא נחות,,,,,,,,כן,חברת ציטוט,,אי-תלות,2025-09-30,,,1617944.28,107.83,1.0,1744.629,1744.62931,,,,שווי הוגן,0.006835,9.1e-05,,
1328,9757.0,,,,28999240.0,תאגיד,,ישראל,,תשתיות,לא,כן,,2023-11-30,A1,מידרוג Moodys,הלוואה,ILS,5.93,קבועה,0.038269,,,,0.0303,2038-09-30,החוב לא נחות,,,,,,,,כן,חברת ציטוט,,אי-תלות,2025-09-30,,,597970.34,111.43,1.0,666.318,666.31834,,,,שווי הוגן,0.00261,3.4e-05,,
1328,9757.0,,,,28999257.0,תאגיד,תשתיות - שלב הקמה,ישראל,,תשתיות,לא,כן,,2024-05-15,A2,מידרוג Moodys,הלוואה,ILS,0.58,משתנה,0.0675,,,,0.021,2027-10-26,החוב לא נחות,,,,,,,,כן,חברת ציטוט,,אי-תלות,2025-09-30,,,1933261.05,100.4,1.0,1940.994,1940.99409,,,,שווי הוגן,0.007605,0.000101,,
1328,9757.0,,,,28999284.0,תאגיד,,ישראל,,תשתיות,לא,כן,,2024-10-29,A1,מידרוג Moodys,הלוואה,ILS,5.7,קבועה,0.045688,,,,0.0428,2038-09-30,החוב לא נחות,,,,,,,,כן,חברת ציטוט,,אי-תלות,2025-09-30,,,1101443.22,105.12,1.0,1157.837,1157.83711,,,,שווי הוגן,0.004536,6e-05,,
1328,9757.0,,,,28999256.0,תאגיד,,ישראל,,תשתיות,לא,כן,,2024-04-17,A1,מידרוג Moodys,הלוואה,ILS,5.97,קבועה,0.037073,,,,0.0304,2038-09-30,החוב לא נחות,,,,,,,,כן,חברת ציטוט,,אי-תלות,2025-09-30,,,370917.14,108.33,1.0,401.815,401.81453,,,,שווי הוגן,0.001574,2e-05,,
1328,9757.0,,,,29992952.0,תאגיד,,ישראל,,רשויות מקומיות,לא,כן,,2018-01-16,AA+,S&P מעלות,הלוואה,ILS,2.05,קבועה,0.0282,,,,0.0489,2030-02-01,החוב לא נחות,,,,,,,,לא,חברת ציטוט,,אי-תלות,2025-09-30,,,260768.32,96.55,1.0,251.772,251.77181,,,,שווי הוגן,0.000986,1.3e-05,,
1328,9757.0,,,,28999225.0,תאגיד,,ישראל,,תשתיות,לא,כן,,2023-07-20,A1,מידרוג Moodys,הלוואה,ILS,5.99,קבועה,0.035939,,,,0.0305,2038-09-30,החוב לא נחות,,,,,,,,כן,חברת ציטוט,,אי-תלות,2025-09-30,,,343404.97,108.56,1.0,372.8,372.80043,,,,שווי הוגן,0.00146,1.9e-05,,
1328,9757.0,,,,28999229.0,תאגיד,תשתיות - שלב הקמה,ישראל,,תשתיות,לא,כן,,2023-08-31,A2,מידרוג Moodys,הלוואה,ILS,0.58,משתנה,0.0675,,,,0.0147,2027-10-26,החוב לא נחות,,,,,,,,כן,חברת ציטוט,,אי-תלות,2025-09-30,,,1358255.78,100.76,1.0,1368.579,1368.57852,,,,שווי הוגן,0.005362,7.1e-05,,
1328,9757.0,,,,28999255.0,תאגיד,תשתיות - שלב הקמה,ישראל,,ביטחוניות,לא,כן,,2024-03-26,A1,מידרוג Moodys,הלוואה,EUR,0.97,משתנה,0.0412,,,,0.0428,2026-09-25,החוב לא נחות,,,,,,,,כן,חברת ציטוט,,אי-תלות,2025-09-30,,,9592274.87,100.04,3.8807,37239.631,9596.11177,,,,שווי הוגן,0.145913,0.001946,,
1328,9757.0,,,,28999181.0,תאגיד,,ישראל,,תשתיות,לא,כן,,2022-10-03,A1,מידרוג Moodys,הלוואה,ILS,9.15,קבועה,0.03964,,,,0.039,2045-12-31,החוב לא נחות,,,,,,,,כן,חברת ציטוט,,אי-תלות,2025-09-30,,,2021570.7,104.93,1.0,2121.234,2121.23413,,,,שווי הוגן,0.008311,0.00011,,
1328,9757.0,,,,28999171.0,תאגיד,,ישראל,,תשתיות,לא,כן,,2022-08-18,A1,מידרוג Moodys,הלוואה,ILS,6.12,קבועה,0.024463,,,,0.0302,2038-09-30,החוב לא נחות,,,,,,,,כן,חברת ציטוט,,אי-תלות,2025-09-30,,,31664208.53,104.41,1.0,33060.6,33060.60012,,,,שווי הוגן,0.129538,0.001727,,
1328,9757.0,,,,28999239.0,תאגיד,תשתיות - שלב הקמה,ישראל,,תשתיות,לא,כן,,2023-11-27,A2,מידרוג Moodys,הלוואה,ILS,0.58,משתנה,0.0675,,,,0.0137,2027-10-26,החוב לא נחות,,,,,,,,כן,חברת ציטוט,,אי-תלות,2025-09-30,,,878953.26,100.82,1.0,886.161,886.16067,,,,שווי הוגן,0.003472,4.6e-05,,
1328,9757.0,,,,28999249.0,תאגיד,תשתיות - שלב הקמה,ישראל,,תשתיות,לא,כן,,2024-02-28,A2,מידרוג Moodys,הלוואה,ILS,0.58,משתנה,0.0675,,,,0.0166,2027-10-26,החוב לא נחות,,,,,,,,כן,חברת ציטוט,,אי-תלות,2025-09-30,,,159019.44,100.65,1.0,160.053,160.05306,,,,שווי הוגן,0.000627,8e-06,,
1328,9757.0,,,,28999260.0,תאגיד,תשתיות - שלב הקמה,ישראל,,תשתיות,לא,כן,,2024-06-27,A2,מידרוג Moodys,הלוואה,ILS,0.58,משתנה,0.0675,,,,0.0191,2027-10-26,החוב לא נחות,,,,,,,,כן,חברת ציטוט,,אי-תלות,2025-09-30,,,1762200.38,100.51,1.0,1771.188,1771.1876,,,,שווי הוגן,0.006939,9.2e-05,,
1328,9757.0,,,,28999261.0,תאגיד,,ישראל,,תשתיות,לא,כן,,2024-06-27,A1,מידרוג Moodys,הלוואה,ILS,5.85,קבועה,0.041343,,,,0.034,2038-09-30,החוב לא נחות,,,,,,,,כן,חברת ציטוט,,אי-תלות,2025-09-30,,,429910.65,109.27,1.0,469.763,469.76336,,,,שווי הוגן,0.00184,2.4e-05,,
1328,9757.0,,,,28999220.0,תאגיד,,ישראל,,תשתיות,לא,כן,,2023-05-30,A1,מידרוג Moodys,הלוואה,ILS,8.99,קבועה,0.0449,,,,0.0409,2045-12-31,החוב לא נחות,,,,,,,,כן,חברת ציטוט,,אי-תלות,2025-09-30,,,2474453.19,104.79,1.0,2592.979,2592.97949,,,,שווי הוגן,0.010159,0.000135,,
1328,9757.0,,,,28999250.0,תאגיד,,ישראל,,השקעה ואחזקות,לא,לא,,2016-05-05,AAA,S&P מעלות,מנפיק,ILS,1.29,משתנה,0.025,,,,0.112,2028-05-24,החוב לא נחות,,,,,,,,כן,גורם תלוי/פנימי,,קיימת תלות,2025-09-30,,,270758.27,100.59,1.0,272.356,272.35574,,,,שווי הוגן,0.001067,1.4e-05,,
1328,9757.0,,,,28999254.0,תאגיד,תשתיות - שלב הקמה,ישראל,,תשתיות,לא,כן,,2024-03-25,A2,מידרוג Moodys,הלוואה,ILS,0.58,משתנה,0.0675,,,,0.0205,2027-10-26,החוב לא נחות,,,,,,,,כן,חברת ציטוט,,אי-תלות,2025-09-30,,,1733302.99,100.43,1.0,1740.756,1740.75619,,,,שווי הוגן,0.00682,9e-05,,
1328,9757.0,,,,29993192.0,תאגיד,,ישראל,,רשויות מקומיות,לא,כן,,2018-09-04,AA,S&P מעלות,הלוואה,ILS,2.33,קבועה,0.0344,,,,0.0485,2030-10-01,החוב לא נחות,,,,,,,,לא,חברת ציטוט,,אי-תלות,2025-09-30,,,74583.1,97.63,1.0,72.815,72.81548,,,,שווי הוגן,0.000285,3e-06,,
1328,9757.0,,,,29993324.0,תאגיד,,ישראל,,רשויות מקומיות,לא,כן,,2019-02-27,AAA,S&P מעלות,מנפיק,ILS,3.78,קבועה,0.031,,,,0.0463,2034-03-01,החוב לא נחות,,,,,,,,לא,חברת ציטוט,,אי-תלות,2025-09-30,,,318629.89,95.11,1.0,303.049,303.04889,,,,שווי הוגן,0.001187,1.5e-05,,
1328,9757.0,,,,29992951.0,תאגיד,,ישראל,,רשויות מקומיות,לא,כן,,2018-01-16,AA+,S&P מעלות,הלוואה,ILS,2.1,קבועה,0.0178,,,,0.0273,2030-02-01,החוב לא נחות,,,,,,,,לא,חברת ציטוט,,אי-תלות,2025-09-30,,,260755.79,117.87,1.0,307.353,307.35285,,,,שווי הוגן,0.001204,1.6e-05,,
1328,9757.0,,,,29992981.0,תאגיד,,ישראל,,רשויות מקומיות,לא,כן,,2018-02-28,AA,S&P מעלות,הלוואה,ILS,2.08,קבועה,0.0334,,,,0.049,2030-03-01,החוב לא נחות,,,,,,,,לא,חברת ציטוט,,אי-תלות,2025-09-30,,,79709.45,97.61,1.0,77.804,77.8044,,,,שווי הוגן,0.000304,4e-06,,
1328,9757.0,,,,28999215.0,תאגיד,,ישראל,,תשתיות,לא,כן,,2022-08-18,A1,מידרוג Moodys,הלוואה,ILS,6.01,קבועה,0.036298,,,,0.0289,2038-09-30,החוב לא נחות,,,,,,,,כן,חברת ציטוט,,אי-תלות,2025-09-30,,,651004.52,111.26,1.0,724.308,724.30762,,,,שווי הוגן,0.002837,3.7e-05,,
1328,9757.0,,,,28999236.0,תאגיד,תשתיות - שלב הקמה,ישראל,,תשתיות,לא,כן,,2023-10-31,A2,מידרוג Moodys,הלוואה,ILS,0.58,משתנה,0.0675,,,,0.0128,2027-10-26,החוב לא נחות,,,,,,,,כן,חברת ציטוט,,אי-תלות,2025-09-30,,,1395340.55,100.87,1.0,1407.48,1407.48001,,,,שווי הוגן,0.005514,7.3e-05,,
1328,9757.0,,,,28999246.0,תאגיד,,ישראל,,תשתיות,לא,כן,,2024-02-01,A1,מידרוג Moodys,הלוואה,ILS,5.96,קבועה,0.034404,,,,0.0305,2038-09-30,החוב לא נחות,,,,,,,,כן,חברת ציטוט,,אי-תלות,2025-09-30,,,731629.06,109.16,1.0,798.646,798.64628,,,,שווי הוגן,0.003129,4.1e-05,,
1328,9757.0,,,,28999247.0,תאגיד,,ישראל,,תשתיות,לא,כן,,2023-12-31,A1,מידרוג Moodys,הלוואה,ILS,8.94,קבועה,0.047818,,,,0.041,2045-12-31,החוב לא נחות,,,,,,,,כן,חברת ציטוט,,אי-תלות,2025-09-30,,,1216720.08,106.34,1.0,1293.86,1293.86013,,,,שווי הוגן,0.005069,6.7e-05,,
1328,9757.0,,,,28999286.0,תאגיד,,ישראל,,תשתיות,לא,כן,,2025-01-23,A1,מידרוג Moodys,הלוואה,ILS,5.6,קבועה,0.043829,,,,0.0566,2038-09-30,החוב לא נחות,,,,,,,,כן,חברת ציטוט,,אי-תלות,2025-09-30,,,133852.78,99.52,1.0,133.21,133.21028,,,,שווי הוגן,0.000521,6e-06,,
1328,9757.0,,,,28999235.0,תאגיד,,ישראל,,תשתיות,לא,כן,,2023-11-10,A1,מידרוג Moodys,הלוואה,ILS,5.98,קבועה,0.041321,,,,0.027,2038-09-30,החוב לא נחות,,,,,,,,כן,חברת ציטוט,,אי-תלות,2025-09-30,,,329780.86,113.51,1.0,374.334,374.33425,,,,שווי הוגן,0.001466,1.9e-05,,
1328,9757.0,,,,28999285.0,תאגיד,תשתיות - שלב הקמה,ישראל,,תשתיות,לא,כן,,2024-11-06,A2,מידרוג Moodys,הלוואה,ILS,0.58,משתנה,0.0675,,,,0.0238,2027-10-26,החוב לא נחות,,,,,,,,כן,חברת ציטוט,,אי-תלות,2025-09-30,,,946511.6,100.24,1.0,948.783,948.78322,,,,שווי הוגן,0.003717,4.9e-05,,
1328,9757.0,,,,28999233.0,תאגיד,תשתיות - שלב הקמה,ישראל,,תשתיות,לא,כן,,2023-09-26,A2,מידרוג Moodys,הלוואה,ILS,0.58,משתנה,0.0675,,,,0.0147,2027-10-26,החוב לא נחות,,,,,,,,כן,חברת ציטוט,,אי-תלות,2025-09-30,,,716122.8,100.76,1.0,721.565,721.56533,,,,שווי הוגן,0.002827,3.7e-05,,
1328,9757.0,,,,28999258.0,תאגיד,תשתיות - שלב הקמה,ישראל,,תשתיות,לא,כן,,2024-05-30,A2,מידרוג Moodys,הלוואה,ILS,0.58,משתנה,0.0675,,,,0.021,2027-10-26,החוב לא נחות,,,,,,,,כן,חברת ציטוט,,אי-תלות,2025-09-30,,,661087.38,100.4,1.0,663.732,663.73172,,,,שווי הוגן,0.0026,3.4e-05,,
1328,9757.0,,,,28999279.0,תאגיד,תשתיות - שלב הקמה,ישראל,,תשתיות,לא,כן,,2024-09-26,A2,מידרוג Moodys,הלוואה,ILS,0.58,משתנה,0.0675,,,,0.021,2027-10-26,החוב לא נחות,,,,,,,,כן,חברת ציטוט,,אי-תלות,2025-09-30,,,278587.15,100.4,1.0,279.701,279.70149,,,,שווי הוגן,0.001095,1.4e-05,,
1328,9757.0,,,,28999291.0,תאגיד,תשתיות - שלב הקמה,ישראל,,תשתיות,לא,כן,,2025-04-29,A2,מידרוג Moodys,הלוואה,ILS,0.58,משתנה,0.0675,,,,0.0268,2027-10-26,החוב לא נחות,,,,,,,,כן,חברת ציטוט,,אי-תלות,2025-09-30,,,149405.68,100.07,1.0,149.51,149.51026,,,,שווי הוגן,0.000585,7e-06,,
1328,9757.0,,,,29993150.0,תאגיד,,ישראל,,רשויות מקומיות,לא,כן,,2018-06-28,AAA,S&P מעלות,הלוואה,ILS,3.68,קבועה,0.016,,,,0.0244,2033-07-01,החוב לא נחות,,,,,,,,לא,חברת ציטוט,,אי-תלות,2025-09-30,,,391865.14,115.26,1.0,451.664,451.66376,,,,שווי הוגן,0.001769,2.3e-05,,
1328,9757.0,,,,29993205.0,תאגיד,,ישראל,,רשויות מקומיות,לא,כן,,2018-09-20,AA+,S&P מעלות,הלוואה,ILS,3.62,קבועה,0.0308,,,,0.0454,2033-10-01,החוב לא נחות,,,,,,,,לא,חברת ציטוט,,אי-תלות,2025-09-30,,,44220.44,95.43,1.0,42.2,42.19957,,,,שווי הוגן,0.000165,2e-06,,
1328,9757.0,,,,29993306.0,תאגיד,,ישראל,,תקשורת ומדיה,לא,לא,,2019-02-03,NR,NR,NR,ILS,0.49,קבועה,0.0451,,,,0.0518,2026-06-30,החוב לא נחות,,,,,,,,כן,חברת ציטוט,,אי-תלות,2025-09-30,,,1107999.91,100.83,1.0,1117.196,1117.1963,,,,שווי הוגן,0.004377,5.8e-05,,
1328,9757.0,,,,29993311.0,תאגיד,,ישראל,,רשויות מקומיות,לא,כן,,2019-02-07,AA+,S&P מעלות,הלוואה,ILS,3.88,קבועה,0.0216,,,,0.0288,2034-02-01,החוב לא נחות,,,,,,,,לא,חברת ציטוט,,אי-תלות,2025-09-30,,,78839.38,116.5,1.0,91.848,91.84787,,,,שווי הוגן,0.000359,4e-06,,
1328,9757.0,,,,29992973.0,תאגיד,,ישראל,,רשויות מקומיות,לא,כן,,2018-02-19,AA,S&P מעלות,הלוואה,ILS,0.37,קבועה,0.0354,,,,0.0316,2026-07-01,החוב לא נחות,,,,,,,,לא,חברת ציטוט,,אי-תלות,2025-09-30,,,43733.67,120.71,1.0,52.791,52.79091,,,,שווי הוגן,0.000206,2e-06,,
1328,9757.0,,,,29993664.0,תאגיד,"נדל""ן מניב - משרדים",ישראל,,"נדל""ן מניב בישראל",לא,לא,,2020-03-01,NR,NR,NR,ILS,3.95,קבועה,0.022,,,,0.0477,2031-12-31,החוב לא נחות,,,,2023-12-31,,,,כן,חברת ציטוט,,אי-תלות,2025-09-30,,,19775353.91,90.6,1.0,17916.471,17916.47064,,,,שווי הוגן,0.0702,0.000936,,
1328,9757.0,,,,29994233.0,תאגיד,,ישראל,,תשתיות,לא,כן,,2022-01-31,A1,מידרוג Moodys,הלוואה,ILS,9.41,קבועה,0.02747,,,,0.0397,2045-12-31,החוב לא נחות,,,,,,,,כן,חברת ציטוט,,אי-תלות,2025-09-30,,,2262897.45,96.22,1.0,2177.36,2177.35992,,,,שווי הוגן,0.008531,0.000113,,
1328,9757.0,,,,29994409.0,תאגיד,"נדל""ן מניב -  מגורים (כולל דיור מוגן)",ישראל,,"נדל""ן מניב בישראל",לא,כן,,2021-11-04,NR,NR,NR,ILS,3.82,קבועה,0.0355,,,,0.031,2029-12-27,החוב לא נחות,,,,2023-12-31,,,,כן,חברת ציטוט,,אי-תלות,2025-09-30,,,11006564.38,104.01,1.0,11447.928,11447.92761,,,,שווי הוגן,0.044855,0.000598,,
1328,9757.0,,,,29993936.0,תאגיד,תשתיות - שלב תפעול,ישראל,,חיפושי נפט וגז,לא,כן,,2020-12-02,A1,מידרוג Moodys,הלוואה,EUR,6.49,קבועה,0.023451,,,,0.0439,2040-06-30,החוב לא נחות,,,,,,,,כן,חברת ציטוט,,אי-תלות,2025-09-30,,,6566435.51,88.8,3.8807,22628.341,5830.99473,,,,שווי הוגן,0.088662,0.001182,,
1328,9757.0,,,,29993163.0,תאגיד,,ישראל,,רשויות מקומיות,לא,כן,,2018-07-25,AA+,S&P מעלות,הלוואה,ILS,3.68,קבועה,0.0196,,,,0.0273,2033-08-01,החוב לא נחות,,,,,,,,לא,חברת ציטוט,,אי-תלות,2025-09-30,,,37107.27,116.08,1.0,43.074,43.07412,,,,שווי הוגן,0.000168,2e-06,,
1328,9757.0,,,,29993142.0,תאגיד,,ישראל,,רשויות מקומיות,לא,כן,,2018-06-13,AA,S&P מעלות,הלוואה,ILS,2.24,קבועה,0.0275,,,,0.0303,2030-06-01,החוב לא נחות,,,,,,,,לא,חברת ציטוט,,אי-תלות,2025-09-30,,,91667.51,118.42,1.0,108.553,108.55267,,,,שווי הוגן,0.000425,5e-06,,
1328,9757.0,,,,29993298.0,תאגיד,,ישראל,,תקשורת ומדיה,לא,לא,,2019-01-17,NR,NR,NR,ILS,0.0,קבועה,0.0,,,,0.0,2054-12-31,החוב נחות,,,,,,,,לא,גורם תלוי/פנימי,,קיימת תלות,2025-05-29,,,1131204.03,1e-06,1.0,0.0,1e-05,,,,שווי הוגן,0.0,0.0,,
1328,9757.0,,,,29993450.0,תאגיד,,ישראל,,רשויות מקומיות,לא,כן,,2019-06-06,AAA,S&P מעלות,הלוואה,ILS,4.05,קבועה,0.0175,,,,0.028,2034-06-01,החוב לא נחות,,,,,,,,לא,חברת ציטוט,,אי-תלות,2025-09-30,,,600902.12,113.76,1.0,683.586,683.58625,,,,שווי הוגן,0.002678,3.5e-05,,
1328,9757.0,,,,29993540.0,תאגיד,,ישראל,,רשויות מקומיות,לא,כן,,2019-09-15,AAA,S&P מעלות,מנפיק,ILS,4.26,קבועה,0.01,,,,0.0264,2034-10-01,החוב לא נחות,,,,,,,,לא,חברת ציטוט,,אי-תלות,2025-09-30,,,212663.23,110.07,1.0,234.078,234.07842,,,,שווי הוגן,0.000917,1.2e-05,,
1328,9757.0,,,,29994280.0,תאגיד,תשתיות - שלב הקמה,ישראל,,תשתיות,לא,כן,,2021-05-31,A2,מידרוג Moodys,הלוואה,ILS,0.16,משתנה,0.065,,,,0.0666,2025-12-15,החוב לא נחות,,,,,,,,כן,חברת ציטוט,,אי-תלות,2025-09-30,,,14328908.25,99.58,1.0,14268.727,14268.72683,,,,שווי הוגן,0.055908,0.000745,,
1328,9757.0,,,,90146006.0,תאגיד,,ישראל,,השקעה ואחזקות,לא,כן,,2015-05-06,NR,NR,NR,ILS,0.0,קבועה,0.0,,,,0.0,2028-06-29,החוב לא נחות,,,,2025-09-25,,,,כן,גורם תלוי/פנימי,,קיימת תלות,2025-09-30,,,142429.61,1e-06,1.0,0.0,0.0,,,,שווי הוגן,0.0,0.0,,
1328,9757.0,,,,90552312.0,תאגיד,,ישראל,,שירותים פיננסיים,לא,לא,,2018-08-09,NR,NR,NR,ILS,3.26,קבועה,0.029,,,,0.0441,2036-08-09,החוב לא נחות,,,,2024-02-17,,,,כן,חברת ציטוט,,אי-תלות,2025-09-30,,,954243.68,116.72,1.0,1113.793,1113.79322,,,,שווי הוגן,0.004364,5.8e-05,,
1328,9757.0,,,,29993634.0,תאגיד,,"חו""ל",,Media,לא,כן,,2020-01-23,NR,NR,NR,USD,0.72,משתנה,0.0987639,,,,0.0751,2026-06-30,החוב לא נחות,,,,,,,,לא,חברת ציטוט,,אי-תלות,2025-09-30,,,502984.78,101.83526,3.306,1693.386,512.21585,,,,שווי הוגן,0.006635,8.8e-05,,
1328,9757.0,,,,28999287.0,תאגיד,,"חו""ל",,Real Estate Management & Development,לא,לא,,2025-01-27,NR,NR,NR,USD,2.09,משתנה,0.0947639,,,,0.0802,2028-01-27,החוב לא נחות,,,,2024-10-30,,,,כן,חברת ציטוט,,אי-תלות,2025-09-30,,,5280725.0,103.316694,3.306,18037.108,5455.87048,,,,שווי הוגן,0.070673,0.000942,,
1328,9757.0,,,,28999143.0,תאגיד,"נדל""ן מניב -  אחר/לא מסווג","חו""ל",,Real Estate Management & Development,לא,כן,,2022-06-04,NR,NR,NR,NOK,0.49,משתנה,0.0699,,,,0.0668,2027-05-04,החוב לא נחות,,,,2023-12-31,,,,כן,חברת ציטוט,,אי-תלות,2025-09-30,,,101433563.86,101.926678,0.3311,34231.721,103387.86201,,,,שווי הוגן,0.134127,0.001788,,
1328,9757.0,,,,28999141.0,תאגיד,"נדל""ן מניב -  אחר/לא מסווג","חו""ל",,Real Estate Management & Development,לא,כן,,2022-06-04,NR,NR,NR,NOK,0.48,משתנה,0.1091,,,,0.0955,2027-05-04,החוב נחות,,,,2023-12-31,,,,כן,חברת ציטוט,,אי-תלות,2025-09-30,,,26084190.43,103.467518,0.3311,8935.947,26988.66442,,,,שווי הוגן,0.035013,0.000466,,
1328,9757.0,,,,28999252.0,תאגיד,"נדל""ן מניב-  מסחר","חו""ל",,Real Estate Management & Development,לא,כן,,2024-02-29,NR,NR,NR,USD,1.1,משתנה,0.02,,,,0.1715,2026-11-22,החוב לא נחות,,,,2024-06-12,,,,כן,גורם תלוי/פנימי,,קיימת תלות,2025-09-30,,,46366.9,90.750298,3.306,139.11,42.07809,,,,שווי הוגן,0.000545,7e-06,,
1328,9757.0,,,,29994317.0,תאגיד,"נדל""ן מניב-  מסחר","חו""ל",,Independent Power and Renewable Electricity Producers,לא,כן,,2021-07-29,NR,NR,NR,USD,1.08,משתנה,0.0647639,,,,0.0659,2027-06-30,החוב לא נחות,,,,,,,,כן,חברת ציטוט,,אי-תלות,2025-09-30,,,5502705.39,101.341905,3.306,18436.063,5576.54646,,,,שווי הוגן,0.072236,0.000963,,
1328,9757.0,,,,29992726.0,תאגיד,"נדל""ן מניב-  מסחר","חו""ל",,Real Estate Management & Development,לא,כן,,2016-04-29,NR,NR,NR,USD,1.1,משתנה,0.0608639,,,,0.1715,2026-11-22,החוב לא נחות,,,,2024-06-12,,,,כן,חברת ציטוט,,אי-תלות,2025-09-30,,,1630254.71,90.750298,3.306,4891.098,1479.461,,,,שווי הוגן,0.019164,0.000255,,
1328,9758.0,,,,28999256.0,תאגיד,,ישראל,,תשתיות,לא,כן,,2024-04-17,A1,מידרוג Moodys,הלוואה,ILS,5.97,קבועה,0.037073,,,,0.0304,2038-09-30,החוב לא נחות,,,,,,,,כן,חברת ציטוט,,אי-תלות,2025-09-30,,,91638.83,108.33,1.0,99.272,99.27234,,,,שווי הוגן,0.0023,1.9e-05,,
1328,9758.0,,,,28999284.0,תאגיד,,ישראל,,תשתיות,לא,כן,,2024-10-29,A1,מידרוג Moodys,הלוואה,ILS,5.7,קבועה,0.045688,,,,0.0428,2038-09-30,החוב לא נחות,,,,,,,,כן,חברת ציטוט,,אי-תלות,2025-09-30,,,272122.06,105.12,1.0,286.055,286.0547,,,,שווי הוגן,0.006627,5.5e-05,,
1328,9758.0,,,,28999240.0,תאגיד,,ישראל,,תשתיות,לא,כן,,2023-11-30,A1,מידרוג Moodys,הלוואה,ILS,5.93,קבועה,0.038269,,,,0.0303,2038-09-30,החוב לא נחות,,,,,,,,כן,חברת ציטוט,,אי-תלות,2025-09-30,,,147734.28,111.43,1.0,164.62,164.6203,,,,שווי הוגן,0.003814,3.1e-05,,
1328,9758.0,,,,28999257.0,תאגיד,תשתיות - שלב הקמה,ישראל,,תשתיות,לא,כן,,2024-05-15,A2,מידרוג Moodys,הלוואה,ILS,0.58,משתנה,0.0675,,,,0.021,2027-10-26,החוב לא נחות,,,,,,,,כן,חברת ציטוט,,אי-תלות,2025-09-30,,,198792.86,100.4,1.0,199.588,199.58803,,,,שווי הוגן,0.004624,3.8e-05,,
1328,9758.0,,,,28999180.0,תאגיד,,ישראל,,תשתיות,לא,כן,,2022-02-18,A1,מידרוג Moodys,הלוואה,ILS,6.05,קבועה,0.029621,,,,0.0306,2038-09-30,החוב לא נחות,,,,,,,,כן,חברת ציטוט,,אי-תלות,2025-09-30,,,399729.79,107.83,1.0,431.029,431.02863,,,,שווי הוגן,0.009986,8.3e-05,,
1328,9758.0,,,,29992952.0,תאגיד,,ישראל,,רשויות מקומיות,לא,כן,,2018-01-16,AA+,S&P מעלות,הלוואה,ILS,2.05,קבועה,0.0282,,,,0.0489,2030-02-01,החוב לא נחות,,,,,,,,לא,חברת ציטוט,,אי-תלות,2025-09-30,,,19691.59,96.55,1.0,19.012,19.01223,,,,שווי הוגן,0.00044,3e-06,,
1328,9758.0,,,,28999225.0,תאגיד,,ישראל,,תשתיות,לא,כן,,2023-07-20,A1,מידרוג Moodys,הלוואה,ILS,5.99,קבועה,0.035939,,,,0.0305,2038-09-30,החוב לא נחות,,,,,,,,כן,חברת ציטוט,,אי-תלות,2025-09-30,,,84842.27,108.56,1.0,92.105,92.10476,,,,שווי הוגן,0.002133,1.7e-05,,
1328,9758.0,,,,28999229.0,תאגיד,תשתיות - שלב הקמה,ישראל,,תשתיות,לא,כן,,2023-08-31,A2,מידרוג Moodys,הלוואה,ILS,0.58,משתנה,0.0675,,,,0.0147,2027-10-26,החוב לא נחות,,,,,,,,כן,חברת ציטוט,,אי-תלות,2025-09-30,,,139666.62,100.76,1.0,140.728,140.72808,,,,שווי הוגן,0.00326,2.7e-05,,
1328,9758.0,,,,28999255.0,תאגיד,תשתיות - שלב הקמה,ישראל,,ביטחוניות,לא,כן,,2024-03-26,A1,מידרוג Moodys,הלוואה,EUR,0.97,משתנה,0.0412,,,,0.0428,2026-09-25,החוב לא נחות,,,,,,,,כן,חברת ציטוט,,אי-תלות,2025-09-30,,,1143126.01,100.04,3.8807,4437.904,1143.58326,,,,שווי הוגן,0.102819,0.000859,,
