מספר קופה/קרן/ח.פ. עבור חברת ביטוח,מספר מסלול,שם מנפיק,מספר מנפיק,סוג מספר מזהה מנפיק,שם נייר ערך,מספר נייר ערך,סוג מספר נייר ערך,מאפיין עיקרי,"ישראל/חו""ל",מדינה לפי חשיפה כלכלית,זירת מסחר,סיווג הקרן,בעל עניין/צד קשור,מטבע פעילות,ערך נקוב (יחידות),שער חליפין,שער נייר הערך,סכום לקבל (במטבע הפעילות),"שווי הוגן (באלפי ש""ח)",שיעור מערך נקוב מונפק,שיעור מנכסי אפיק ההשקעה,שיעור מסך נכסי ההשקעה,Unnamed: 23,סוף מידע
1329,12139.0,"מגדל קרנות נאמנות בע""מ",511303661,ח.פ.,MTF סל Nasdaq 100,IL0011813875,ISIN,"עוקב אחר מדדי מניות בחו""ל",ישראל,"ארה""ב",TASE,"NASDAQ 100 - מניות בחו""ל - מניות גיאוגרפי - חשופת מט""ח-ארה""ב",לא,ILS,6.65,1.0,5680.0,,0.378,3.325e-09,0.000315,3e-06,,
1329,12139.0,"מור ניהול קרנות נאמנות (2013) בע""מ",514884485,ח.פ.,מור סל י S&P 500,IL0011658106,ISIN,"עוקב אחר מדדי מניות בחו""ל",ישראל,"ארה""ב",TASE,"S&P 500 - מניות בחו""ל - מניות גיאוגרפי - חשופת מט""ח-ארה""ב",לא,ILS,1.01,1.0,10950.0,,0.111,1.47445255e-10,9.2e-05,0.0,,
1329,12139.0,"קסם קרנות נאמנות בע""מ",510938608,ח.פ.,קסם NASDAQ 100 ETF,IL0011465056,ISIN,"עוקב אחר מדדי מניות בחו""ל",ישראל,"ארה""ב",TASE,"NASDAQ 100 - מניות בחו""ל - מניות גיאוגרפי - חשופת מט""ח-ארה""ב",לא,ILS,0.01,1.0,77790.0,,0.014,2.3646123e-11,1.1e-05,0.0,,
1329,12139.0,"מור ניהול קרנות נאמנות (2013) בע""מ",514884485,ח.פ.,מור סל י NASDAQ 100,IL0011658361,ISIN,"עוקב אחר מדדי מניות בחו""ל",ישראל,"ארה""ב",TASE,"NASDAQ 100 - מניות בחו""ל - מניות גיאוגרפי - חשופת מט""ח-ארה""ב",לא,ILS,0.79,1.0,12290.0,,0.097,8.31578947e-10,8.1e-05,0.0,,
1329,12139.0,Health Care Select Sector SPDR,549300EJNY3KKJHPOY44,LEI,Health Care Select Sector SPDR,US81369Y2090,ISIN,"עוקב אחר מדדי מניות בחו""ל","חו""ל","ארה""ב",NYSE,Index Funds,לא,USD,162.89,3.306,13917.0,,74.947,6.536361817e-09,0.062546,0.000663,,
1329,12139.0,NORTHERN STAR INVESTMENT -A,635400HBDZSRZI7VAV18,LEI,Invesco STOXX Europe 600 UCITS,IE00B60SWW18,ISIN,"עוקב אחר מדדי מניות בחו""ל","חו""ל",אירופה,FWB,Index Funds,לא,EUR,0.05,3.8807,13938.0,,0.032,1.0814871e-10,2.7e-05,0.0,,
1329,12139.0,iShares Core S&P 500 ETF,5493006ESS9BM09FB892,LEI,iShares Core S&P 500 ETF,US4642872000,ISIN,"עוקב אחר מדדי מניות בחו""ל","חו""ל","ארה""ב",NYSE,Index Funds,לא,USD,0.01,3.306,66930.0,,0.03,9.5915e-14,2.4e-05,0.0,,
1329,12139.0,ISHARES GLOBAL ENERGY ETF,5493005XHS63FFTJXT53,LEI,iShares Global Energy ETF,US4642873412,ISIN,"עוקב אחר מדדי מניות בחו""ל","חו""ל",גלובלי,NYSE,Index Funds,לא,USD,0.01,3.306,4175.0,,0.002,2.287199e-12,1e-06,0.0,,
1329,12139.0,Invesco QQQ Trust Series 1,549300VY6FEJBCIMET58,LEI,Invesco QQQ Trust Series 1,US46090E1038,ISIN,"עוקב אחר מדדי מניות בחו""ל","חו""ל","ארה""ב",NASDAQ,Index Funds,לא,USD,2.67,3.306,60037.0,0.00129,5.31,4.1588522e-11,0.004431,4.7e-05,,
1329,12139.0,First Trust NASDAQ Clean Edge,549300IMO4B4W5RWYH14,LEI,First Trust NASDAQ Clean Edge,US33737A1088,ISIN,"עוקב אחר מדדי מניות בחו""ל","חו""ל",גלובלי,NASDAQ,Index Funds,לא,USD,0.04,3.306,15108.0,0.0,0.025,1.5156794e-11,2e-05,0.0,,
1329,12139.0,Energy Select Sector SPDR Fund,54930064FLK0RD4TRU75,LEI,Energy Select Sector SPDR Fund,US81369Y5069,ISIN,"עוקב אחר מדדי מניות בחו""ל","חו""ל","ארה""ב",NYSE,Index Funds,לא,USD,801.14,3.306,8934.0,,236.623,2.6648717647e-08,0.19747,0.002095,,
1329,12139.0,Daiwa ETF-Nikkei 225,549300IFDFSDRT4D3076,LEI,iFree ETF-Nikkei 225,JP3027640006,ISIN,"עוקב אחר מדדי מניות בחו""ל","חו""ל",יפן,TSE,Index Funds,לא,JPY,0.02,0.022332,4649000.0,,0.021,1.709819e-12,1.7e-05,0.0,,
1329,12139.0,SPDR S&P 500 ETF Trust,549300NZAMSJ8FXPQQ63,LEI,SPDR S&P 500 ETF Trust,US78462F1030,ISIN,"עוקב אחר מדדי מניות בחו""ל","חו""ל","ארה""ב",NYSE,Index Funds,לא,USD,0.5,3.306,66618.0,0.00064,1.11,4.915861e-12,0.000926,9e-06,,
1329,12139.0,Lyxor STOXX Europe 600 Banks U,2138008FBK1VTTPX5W27,LEI,Amundi Stoxx Europe 600 Banks,LU1834983477,ISIN,"עוקב אחר מדדי מניות בחו""ל","חו""ל",אירופה,EURONEXT,Index Funds,לא,EUR,685.02,3.8807,5212.4,,138.566,2.04054456238e-07,0.115638,0.001227,,
1329,12139.0,VanEck Vectors Semiconductor ETF,549300MJTG2N9QRH7I02,LEI,VanEck Semiconductor ETF,US92189F6768,ISIN,"עוקב אחר מדדי מניות בחו""ל","חו""ל","ארה""ב",NASDAQ,Index Funds,לא,USD,0.02,3.306,32636.0,,0.027,2.027398e-12,2.2e-05,0.0,,
1329,12139.0,Lyxor Core STOXX Europe 600 DR,213800RFZBG42O5X1D89,LEI,Amundi Stoxx Europe 600 UCITS,LU0908500753,ISIN,"עוקב אחר מדדי מניות בחו""ל","חו""ל",אירופה,EURONEXT,Index Funds,לא,EUR,510.42,3.8807,26801.0,,530.871,1.01065816134e-07,0.44303,0.0047,,
1329,12139.0,Invesco KBW Bank ETF,5493006QRDPX6RZ3LB17,LEI,INVESCO KBW BANK ETF,US46138E6288,ISIN,"עוקב אחר מדדי מניות בחו""ל","חו""ל","ארה""ב",NASDAQ,Index Funds,לא,USD,0.0,3.306,7821.0,,0.002,0.0,1e-06,0.0,,
1329,12139.0,Global X Copper Miners ETF,549300L5RUQZ388WGS57,LEI,Global X Copper Miners ETF,US37954Y8306,ISIN,"עוקב אחר מדדים אחרים בחו""ל","חו""ל",גלובלי,NYSE,Index Funds,לא,USD,1061.16,3.306,5981.0,,209.825,2.15817268692e-07,0.175106,0.001858,,
1329,12139.0,NEXT FUNDS TOPIX Exchange Trad,353800U3TPEO41XXQE39,LEI,NEXT FUNDS TOPIX Exchange Trad,JP3027630007,ISIN,"עוקב אחר מדדי מניות בחו""ל","חו""ל",יפן,TSE,Index Funds,לא,JPY,1.41,0.022332,328300.0,,0.104,1.737425e-12,8.6e-05,0.0,,
1329,12139.0,Vanguard S&P 500 ETF,5493002789CX3L0CJP65,LEI,Vanguard S&P 500 ETF,US9229083632,ISIN,"עוקב אחר מדדי מניות בחו""ל","חו""ל","ארה""ב",NYSE,Index Funds,לא,USD,0.01,3.306,61238.0,1e-05,0.029,8.0368e-14,2.4e-05,0.0,,
1329,13211.0,"מגדל קרנות נאמנות בע""מ",511303661,ח.פ.,MTF סל Nasdaq 100,IL0011813875,ISIN,"עוקב אחר מדדי מניות בחו""ל",ישראל,"ארה""ב",TASE,"NASDAQ 100 - מניות בחו""ל - מניות גיאוגרפי - חשופת מט""ח-ארה""ב",לא,ILS,47.89,1.0,5680.0,,2.721,2.3945e-08,0.000315,1.3e-05,,
1329,13211.0,"מיטב קרנות נאמנות בע""מ",513534974,ח.פ.,תכלית סל י STOXX Europe 600,IL0011447245,ISIN,"עוקב אחר מדדי מניות בחו""ל",ישראל,אירופה,TASE,"STOXX EUROPE 600 -מניות בחו""ל - מניות גיאוגרפי - חשופת מט""ח-אירופה כללי",לא,ILS,15.9,1.0,2842.0,,0.452,2.894406323e-09,5.2e-05,2e-06,,
1329,13211.0,"מור ניהול קרנות נאמנות (2013) בע""מ",514884485,ח.פ.,מור סל י NASDAQ 100,IL0011658361,ISIN,"עוקב אחר מדדי מניות בחו""ל",ישראל,"ארה""ב",TASE,"NASDAQ 100 - מניות בחו""ל - מניות גיאוגרפי - חשופת מט""ח-ארה""ב",לא,ILS,5.7,1.0,12290.0,,0.701,6e-09,8.1e-05,3e-06,,
1329,13211.0,"מור ניהול קרנות נאמנות (2013) בע""מ",514884485,ח.פ.,מור סל י S&P 500,IL0011658106,ISIN,"עוקב אחר מדדי מניות בחו""ל",ישראל,"ארה""ב",TASE,"S&P 500 - מניות בחו""ל - מניות גיאוגרפי - חשופת מט""ח-ארה""ב",לא,ILS,7.29,1.0,10950.0,,0.799,1.064233576e-09,9.2e-05,3e-06,,
1329,13211.0,"מיטב קרנות נאמנות בע""מ",513534974,ח.פ.,תכלית סל ‏‏‏NASDAQ 100,IL0011444010,ISIN,"עוקב אחר מדדי מניות בחו""ל",ישראל,"ארה""ב",TASE,"NASDAQ 100 - מניות בחו""ל - מניות גיאוגרפי - חשופת מט""ח-ארה""ב",לא,ILS,1.4,1.0,42380.0,,0.596,8.23529411e-10,6.9e-05,2e-06,,
1329,13211.0,"קסם קרנות נאמנות בע""מ",510938608,ח.פ.,קסם NASDAQ 100 ETF,IL0011465056,ISIN,"עוקב אחר מדדי מניות בחו""ל",ישראל,"ארה""ב",TASE,"NASDAQ 100 - מניות בחו""ל - מניות גיאוגרפי - חשופת מט""ח-ארה""ב",לא,ILS,0.12,1.0,77790.0,,0.098,2.83753481e-10,1.1e-05,0.0,,
1329,13211.0,Health Care Select Sector SPDR,549300EJNY3KKJHPOY44,LEI,Health Care Select Sector SPDR,US81369Y2090,ISIN,"עוקב אחר מדדי מניות בחו""ל","חו""ל","ארה""ב",NYSE,Index Funds,לא,USD,1172.41,3.306,13917.0,,539.423,4.7045834359e-08,0.062546,0.002677,,
1329,13211.0,Daiwa ETF-Nikkei 225,549300IFDFSDRT4D3076,LEI,iFree ETF-Nikkei 225,JP3027640006,ISIN,"עוקב אחר מדדי מניות בחו""ל","חו""ל",יפן,TSE,Index Funds,לא,JPY,0.14,0.022332,4649000.0,,0.152,1.1968735e-11,1.7e-05,0.0,,
1329,13211.0,Energy Select Sector SPDR Fund,54930064FLK0RD4TRU75,LEI,Energy Select Sector SPDR Fund,US81369Y5069,ISIN,"עוקב אחר מדדי מניות בחו""ל","חו""ל","ארה""ב",NYSE,Index Funds,לא,USD,5766.1,3.306,8934.0,,1703.064,1.91800647611e-07,0.19747,0.008453,,
1329,13211.0,First Trust NASDAQ Clean Edge,549300IMO4B4W5RWYH14,LEI,First Trust NASDAQ Clean Edge,US33737A1088,ISIN,"עוקב אחר מדדי מניות בחו""ל","חו""ל",גלובלי,NASDAQ,Index Funds,לא,USD,0.35,3.306,15108.0,5e-05,0.179,1.32621951e-10,2e-05,0.0,,
1329,13211.0,ISHARES GLOBAL ENERGY ETF,5493005XHS63FFTJXT53,LEI,iShares Global Energy ETF,US4642873412,ISIN,"עוקב אחר מדדי מניות בחו""ל","חו""ל",גלובלי,NYSE,Index Funds,לא,USD,0.12,3.306,4175.0,,0.017,2.7446389e-11,1e-06,0.0,,
1329,13211.0,iShares Core S&P 500 ETF,5493006ESS9BM09FB892,LEI,iShares Core S&P 500 ETF,US4642872000,ISIN,"עוקב אחר מדדי מניות בחו""ל","חו""ל","ארה""ב",NYSE,Index Funds,לא,USD,0.09,3.306,66930.0,,0.215,8.63238e-13,2.4e-05,1e-06,,
1329,13211.0,Invesco QQQ Trust Series 1,549300VY6FEJBCIMET58,LEI,Invesco QQQ Trust Series 1,US46090E1038,ISIN,"עוקב אחר מדדי מניות בחו""ל","חו""ל","ארה""ב",NASDAQ,Index Funds,לא,USD,19.23,3.306,60037.0,0.00934,38.218,2.99530822e-10,0.004431,0.000189,,
1329,13211.0,NEXT FUNDS TOPIX Exchange Trad,353800U3TPEO41XXQE39,LEI,NEXT FUNDS TOPIX Exchange Trad,JP3027630007,ISIN,"עוקב אחר מדדי מניות בחו""ל","חו""ל",יפן,TSE,Index Funds,לא,JPY,10.2,0.022332,328300.0,,0.748,1.2568611e-11,8.6e-05,3e-06,,
1329,13211.0,NORTHERN STAR INVESTMENT -A,635400HBDZSRZI7VAV18,LEI,Invesco STOXX Europe 600 UCITS,IE00B60SWW18,ISIN,"עוקב אחר מדדי מניות בחו""ל","חו""ל",אירופה,FWB,Index Funds,לא,EUR,0.43,3.8807,13938.0,,0.233,9.30078908e-10,2.7e-05,1e-06,,
1329,13211.0,Vanguard S&P 500 ETF,5493002789CX3L0CJP65,LEI,Vanguard S&P 500 ETF,US9229083632,ISIN,"עוקב אחר מדדי מניות בחו""ל","חו""ל","ארה""ב",NYSE,Index Funds,לא,USD,0.1,3.306,61238.0,0.00012,0.207,8.03686e-13,2.4e-05,1e-06,,
1329,13211.0,Global X Copper Miners ETF,549300L5RUQZ388WGS57,LEI,Global X Copper Miners ETF,US37954Y8306,ISIN,"עוקב אחר מדדים אחרים בחו""ל","חו""ל",גלובלי,NYSE,Index Funds,לא,USD,7637.56,3.306,5981.0,,1510.189,1.553316501446e-06,0.175106,0.007496,,
1329,13211.0,Invesco KBW Bank ETF,5493006QRDPX6RZ3LB17,LEI,INVESCO KBW BANK ETF,US46138E6288,ISIN,"עוקב אחר מדדי מניות בחו""ל","חו""ל","ארה""ב",NASDAQ,Index Funds,לא,USD,0.06,3.306,7821.0,,0.017,8.258936e-12,1e-06,0.0,,
1329,13211.0,VanEck Vectors Semiconductor ETF,549300MJTG2N9QRH7I02,LEI,VanEck Semiconductor ETF,US92189F6768,ISIN,"עוקב אחר מדדי מניות בחו""ל","חו""ל","ארה""ב",NASDAQ,Index Funds,לא,USD,0.18,3.306,32636.0,,0.194,1.824659e-11,2.2e-05,0.0,,
1329,13211.0,Lyxor Core STOXX Europe 600 DR,213800RFZBG42O5X1D89,LEI,Amundi Stoxx Europe 600 UCITS,LU0908500753,ISIN,"עוקב אחר מדדי מניות בחו""ל","חו""ל",אירופה,EURONEXT,Index Funds,לא,EUR,3673.68,3.8807,26801.0,,3820.873,7.27407757173e-07,0.44303,0.018966,,
1329,13211.0,SPDR S&P 500 ETF Trust,549300NZAMSJ8FXPQQ63,LEI,SPDR S&P 500 ETF Trust,US78462F1030,ISIN,"עוקב אחר מדדי מניות בחו""ל","חו""ל","ארה""ב",NYSE,Index Funds,לא,USD,3.62,3.306,66618.0,0.00464,7.988,3.5590837e-11,0.000926,3.9e-05,,
1329,13211.0,Lyxor STOXX Europe 600 Banks U,2138008FBK1VTTPX5W27,LEI,Amundi Stoxx Europe 600 Banks,LU1834983477,ISIN,"עוקב אחר מדדי מניות בחו""ל","חו""ל",אירופה,EURONEXT,Index Funds,לא,EUR,4930.39,3.8807,5212.4,,997.308,1.468669601605e-06,0.115638,0.00495,,
1329,13212.0,"הראל קרנות נאמנות בע""מ",511776783,ח.פ.,הראל סל כשרה תא 125,IL0011553406,ISIN,עוקב אחר מדדי מניות בישראל,ישראל,ישראל,TASE,"125 מניות בארץ - מניות כללי-ת""א",לא,ILS,4130.0,1.0,3183.0,,131.458,2.173684210526e-06,0.391408,0.039765,,
1329,13212.0,"מיטב קרנות נאמנות בע""מ",513534974,ח.פ.,תכלית סל י STOXX Europe 600,IL0011447245,ISIN,"עוקב אחר מדדי מניות בחו""ל",ישראל,אירופה,TASE,"STOXX EUROPE 600 -מניות בחו""ל - מניות גיאוגרפי - חשופת מט""ח-אירופה כללי",לא,ILS,0.13,1.0,2842.0,,0.004,2.3664957e-11,1.1e-05,1e-06,,
1329,13212.0,"מגדל קרנות נאמנות בע""מ",511303661,ח.פ.,MTF סל Nasdaq 100,IL0011813875,ISIN,"עוקב אחר מדדי מניות בחו""ל",ישראל,"ארה""ב",TASE,"NASDAQ 100 - מניות בחו""ל - מניות גיאוגרפי - חשופת מט""ח-ארה""ב",לא,ILS,0.4,1.0,5680.0,,0.023,2e-10,6.8e-05,6e-06,,
1329,13212.0,"קסם קרנות נאמנות בע""מ",510938608,ח.פ.,קסם 4A) ETF) כשרה תא 125,IL0011553653,ISIN,עוקב אחר מדדי מניות בישראל,ישראל,ישראל,TASE,"125 מניות בארץ - מניות כללי-ת""א",לא,ILS,414.0,1.0,31690.0,,131.197,1.971428571428e-06,0.39063,0.039686,,
1329,13212.0,"קסם קרנות נאמנות בע""מ",510938608,ח.פ.,קסם NASDAQ 100 ETF,IL0011465056,ISIN,"עוקב אחר מדדי מניות בחו""ל",ישראל,"ארה""ב",TASE,"NASDAQ 100 - מניות בחו""ל - מניות גיאוגרפי - חשופת מט""ח-ארה""ב",לא,ILS,0.0,1.0,77790.0,,0.001,0.0,2e-06,0.0,,
1329,13212.0,"מור ניהול קרנות נאמנות (2013) בע""מ",514884485,ח.פ.,מור סל י S&P 500,IL0011658106,ISIN,"עוקב אחר מדדי מניות בחו""ל",ישראל,"ארה""ב",TASE,"S&P 500 - מניות בחו""ל - מניות גיאוגרפי - חשופת מט""ח-ארה""ב",לא,ILS,0.06,1.0,10950.0,,0.007,8.759124e-12,2e-05,2e-06,,
1329,13212.0,"מיטב קרנות נאמנות בע""מ",513534974,ח.פ.,תכלית סל ‏‏‏NASDAQ 100,IL0011444010,ISIN,"עוקב אחר מדדי מניות בחו""ל",ישראל,"ארה""ב",TASE,"NASDAQ 100 - מניות בחו""ל - מניות גיאוגרפי - חשופת מט""ח-ארה""ב",לא,ILS,0.01,1.0,42380.0,,0.005,5.882352e-12,1.5e-05,1e-06,,
1329,13212.0,"מור ניהול קרנות נאמנות (2013) בע""מ",514884485,ח.פ.,מור סל י NASDAQ 100,IL0011658361,ISIN,"עוקב אחר מדדי מניות בחו""ל",ישראל,"ארה""ב",TASE,"NASDAQ 100 - מניות בחו""ל - מניות גיאוגרפי - חשופת מט""ח-ארה""ב",לא,ILS,0.04,1.0,12290.0,,0.006,4.2105263e-11,1.7e-05,1e-06,,
1329,13212.0,ISHARES GLOBAL ENERGY ETF,5493005XHS63FFTJXT53,LEI,iShares Global Energy ETF,US4642873412,ISIN,"עוקב אחר מדדי מניות בחו""ל","חו""ל",גלובלי,NYSE,Index Funds,לא,USD,0.0,3.306,4175.0,,0.0,0.0,0.0,0.0,,
1329,13212.0,Invesco QQQ Trust Series 1,549300VY6FEJBCIMET58,LEI,Invesco QQQ Trust Series 1,US46090E1038,ISIN,"עוקב אחר מדדי מניות בחו""ל","חו""ל","ארה""ב",NASDAQ,Index Funds,לא,USD,0.16,3.306,60037.0,7e-05,0.324,2.492196e-12,0.000965,9.8e-05,,
1329,13212.0,NORTHERN STAR INVESTMENT -A,635400HBDZSRZI7VAV18,LEI,Invesco STOXX Europe 600 UCITS,IE00B60SWW18,ISIN,"עוקב אחר מדדי מניות בחו""ל","חו""ל",אירופה,FWB,Index Funds,לא,EUR,0.0,3.8807,13938.0,,0.002,0.0,5e-06,0.0,,
1329,13212.0,iShares Core S&P 500 ETF,5493006ESS9BM09FB892,LEI,iShares Core S&P 500 ETF,US4642872000,ISIN,"עוקב אחר מדדי מניות בחו""ל","חו""ל","ארה""ב",NYSE,Index Funds,לא,USD,0.0,3.306,66930.0,,0.002,0.0,5e-06,0.0,,
1329,13212.0,First Trust NASDAQ Clean Edge,549300IMO4B4W5RWYH14,LEI,First Trust NASDAQ Clean Edge,US33737A1088,ISIN,"עוקב אחר מדדי מניות בחו""ל","חו""ל",גלובלי,NASDAQ,Index Funds,לא,USD,0.0,3.306,15108.0,0.0,0.002,0.0,4e-06,0.0,,
1329,13212.0,Energy Select Sector SPDR Fund,54930064FLK0RD4TRU75,LEI,Energy Select Sector SPDR Fund,US81369Y5069,ISIN,"עוקב אחר מדדי מניות בחו""ל","חו""ל","ארה""ב",NYSE,Index Funds,לא,USD,48.94,3.306,8934.0,,14.456,1.627915522e-09,0.043041,0.004372,,
1329,13212.0,Daiwa ETF-Nikkei 225,549300IFDFSDRT4D3076,LEI,iFree ETF-Nikkei 225,JP3027640006,ISIN,"עוקב אחר מדדי מניות בחו""ל","חו""ל",יפן,TSE,Index Funds,לא,JPY,0.0,0.022332,4649000.0,,0.001,0.0,3e-06,0.0,,
1329,13212.0,Health Care Select Sector SPDR,549300EJNY3KKJHPOY44,LEI,Health Care Select Sector SPDR,US81369Y2090,ISIN,"עוקב אחר מדדי מניות בחו""ל","חו""ל","ארה""ב",NYSE,Index Funds,לא,USD,9.95,3.306,13917.0,,4.579,3.99268218e-10,0.013632,0.001385,,
1329,13212.0,SPDR S&P 500 ETF Trust,549300NZAMSJ8FXPQQ63,LEI,SPDR S&P 500 ETF Trust,US78462F1030,ISIN,"עוקב אחר מדדי מניות בחו""ל","חו""ל","ארה""ב",NYSE,Index Funds,לא,USD,0.03,3.306,66618.0,3e-05,0.068,2.94951e-13,0.000201,2e-05,,
1329,13212.0,Lyxor STOXX Europe 600 Banks U,2138008FBK1VTTPX5W27,LEI,Amundi Stoxx Europe 600 Banks,LU1834983477,ISIN,"עוקב אחר מדדי מניות בחו""ל","חו""ל",אירופה,EURONEXT,Index Funds,לא,EUR,41.84,3.8807,5212.4,,8.465,1.2463341871e-08,0.025204,0.00256,,
1329,13212.0,Global X Copper Miners ETF,549300L5RUQZ388WGS57,LEI,Global X Copper Miners ETF,US37954Y8306,ISIN,"עוקב אחר מדדים אחרים בחו""ל","חו""ל",גלובלי,NYSE,Index Funds,לא,USD,64.82,3.306,5981.0,,12.819,1.3183002899e-08,0.038166,0.003877,,
1329,13212.0,Lyxor Core STOXX Europe 600 DR,213800RFZBG42O5X1D89,LEI,Amundi Stoxx Europe 600 UCITS,LU0908500753,ISIN,"עוקב אחר מדדי מניות בחו""ל","חו""ל",אירופה,EURONEXT,Index Funds,לא,EUR,31.18,3.8807,26801.0,,32.432,6.173802255e-09,0.096563,0.00981,,
1329,13212.0,VanEck Vectors Semiconductor ETF,549300MJTG2N9QRH7I02,LEI,VanEck Semiconductor ETF,US92189F6768,ISIN,"עוקב אחר מדדי מניות בחו""ל","חו""ל","ארה""ב",NASDAQ,Index Funds,לא,USD,0.0,3.306,32636.0,,0.002,0.0,4e-06,0.0,,
1329,13212.0,Invesco KBW Bank ETF,5493006QRDPX6RZ3LB17,LEI,INVESCO KBW BANK ETF,US46138E6288,ISIN,"עוקב אחר מדדי מניות בחו""ל","חו""ל","ארה""ב",NASDAQ,Index Funds,לא,USD,0.0,3.306,7821.0,,0.0,0.0,0.0,0.0,,
1329,13212.0,NEXT FUNDS TOPIX Exchange Trad,353800U3TPEO41XXQE39,LEI,NEXT FUNDS TOPIX Exchange Trad,JP3027630007,ISIN,"עוקב אחר מדדי מניות בחו""ל","חו""ל",יפן,TSE,Index Funds,לא,JPY,0.08,0.022332,328300.0,,0.006,9.8577e-14,1.8e-05,1e-06,,
1329,13212.0,Vanguard S&P 500 ETF,5493002789CX3L0CJP65,LEI,Vanguard S&P 500 ETF,US9229083632,ISIN,"עוקב אחר מדדי מניות בחו""ל","חו""ל","ארה""ב",NYSE,Index Funds,לא,USD,0.0,3.306,61238.0,0.0,0.002,0.0,5e-06,0.0,,
1329,13820.0,VanEck Vectors Semiconductor ETF,549300MJTG2N9QRH7I02,LEI,VanEck Semiconductor ETF,US92189F6768,ISIN,"עוקב אחר מדדי מניות בחו""ל","חו""ל","ארה""ב",NASDAQ,Index Funds,לא,USD,8240.0,3.306,32636.0,,8890.516,8.35288350976e-07,0.196221,0.102524,,
1329,13820.0,Technology Select Sector SPDR,549300BR5T0JNM2MW070,LEI,Technology Select Sector SPDR,US81369Y8030,ISIN,"עוקב אחר מדדי מניות בחו""ל","חו""ל","ארה""ב",NYSE,Index Funds,לא,USD,9308.0,3.306,28186.0,,8673.466,2.91074351993e-07,0.191431,0.100021,,
1329,13820.0,Lyxor S&P 500 UCITS ETF,549300JWBW5ZYYLO6033,LEI,Amundi S&P 500 II UCITS ETF,LU1135865084,ISIN,"עוקב אחר מדדי מניות בחו""ל","חו""ל","ארה""ב",LSE,Index Funds,לא,USD,5334.0,3.306,47917.0,,8449.782,1.14855238032e-06,0.186494,0.097442,,
1329,13820.0,SPX Technologies Inc,5493001I18EDIH1SXT13,LEI,Proshares S&P 500 EX-Technolog,US74347B5571,ISIN,"עוקב אחר מדדי מניות בחו""ל","חו""ל","ארה""ב",NYSE,Index Funds,לא,USD,30297.0,3.306,10077.17,,10093.483,0.000139004839682644,0.222772,0.116397,,
1329,13820.0,iShares MSCI ACWI ETF,5493000IN0VJK5DV3698,LEI,iShares MSCI ACWI ex U.S. ETF,US4642882405,ISIN,"עוקב אחר מדדי מניות בחו""ל","חו""ל",גלובלי,NASDAQ,Index Funds,לא,USD,42812.0,3.306,6501.0,,9201.286,4.058553066267e-06,0.20308,0.106108,,
1329,14304.0,"מור ניהול קרנות נאמנות (2013) בע""מ",514884485,ח.פ.,מור סל י NASDAQ 100,IL0011658361,ISIN,"עוקב אחר מדדי מניות בחו""ל",ישראל,"ארה""ב",TASE,"NASDAQ 100 - מניות בחו""ל - מניות גיאוגרפי - חשופת מט""ח-ארה""ב",לא,ILS,0.0,1.0,12290.0,,0.001,0.0,8.1e-05,1e-06,,
1329,14304.0,"מיטב קרנות נאמנות בע""מ",513534974,ח.פ.,תכלית סל ‏‏‏NASDAQ 100,IL0011444010,ISIN,"עוקב אחר מדדי מניות בחו""ל",ישראל,"ארה""ב",TASE,"NASDAQ 100 - מניות בחו""ל - מניות גיאוגרפי - חשופת מט""ח-ארה""ב",לא,ILS,0.0,1.0,42380.0,,0.001,0.0,6.9e-05,1e-06,,
1329,14304.0,"מור ניהול קרנות נאמנות (2013) בע""מ",514884485,ח.פ.,מור סל י S&P 500,IL0011658106,ISIN,"עוקב אחר מדדי מניות בחו""ל",ישראל,"ארה""ב",TASE,"S&P 500 - מניות בחו""ל - מניות גיאוגרפי - חשופת מט""ח-ארה""ב",לא,ILS,0.0,1.0,10950.0,,0.001,0.0,9.2e-05,2e-06,,
1329,14304.0,"קסם קרנות נאמנות בע""מ",510938608,ח.פ.,קסם NASDAQ 100 ETF,IL0011465056,ISIN,"עוקב אחר מדדי מניות בחו""ל",ישראל,"ארה""ב",TASE,"NASDAQ 100 - מניות בחו""ל - מניות גיאוגרפי - חשופת מט""ח-ארה""ב",לא,ILS,0.0,1.0,77790.0,,0.0,0.0,1.1e-05,0.0,,
1329,14304.0,"מיטב קרנות נאמנות בע""מ",513534974,ח.פ.,תכלית סל י STOXX Europe 600,IL0011447245,ISIN,"עוקב אחר מדדי מניות בחו""ל",ישראל,אירופה,TASE,"STOXX EUROPE 600 -מניות בחו""ל - מניות גיאוגרפי - חשופת מט""ח-אירופה כללי",לא,ILS,0.01,1.0,2842.0,,0.001,1.820381e-12,5.2e-05,1e-06,,
1329,14304.0,"מגדל קרנות נאמנות בע""מ",511303661,ח.פ.,MTF סל Nasdaq 100,IL0011813875,ISIN,"עוקב אחר מדדי מניות בחו""ל",ישראל,"ארה""ב",TASE,"NASDAQ 100 - מניות בחו""ל - מניות גיאוגרפי - חשופת מט""ח-ארה""ב",לא,ILS,0.05,1.0,5680.0,,0.003,2.5e-11,0.000315,6e-06,,
