מספר קופה/קרן/ח.פ. עבור חברת ביטוח,מספר מסלול,מאפיין עיקרי,שם נייר ערך,מספר נייר ערך,תאריך רכישה,"מח""מ",סוג הצמדה,מועד פדיון,שיעור ריבית,תשואה לפדיון,ערך נקוב (יחידות),שער נייר הערך,"שווי הוגן (באלפי ש""ח)","עלות מופחתת (באלפי ש""ח)",השיטה שיושמה בדוח הכספי,שיעור מנכסי אפיק ההשקעה,שיעור מסך נכסי ההשקעה,Unnamed: 18,סוף מידע
1328,9758.0,ערד בקרן פנסיה מקיפה חדשה,ערד 8844 01.11.2031,71123525.0,2016-11-01,5.244780384067743,צמוד למדד המחירים לצרכן,2031-11-01,0.048,0.0485,1057879.74,122.210482,1292.84,1292.84,עלות מופחתת,0.00092,0.00025,,
1328,9758.0,ערד בקרן פנסיה מקיפה חדשה,ערד 8861 01.04.2033,71124432.0,2018-04-01,6.2367478728178,צמוד למדד המחירים לצרכן,2033-04-01,0.048,0.0485,4066909.28,122.931274,4999.503,4999.503,עלות מופחתת,0.003561,0.000968,,
1328,9758.0,ערד בקרן פנסיה מקיפה חדשה,ערד 8858 01.01.2033,71124267.0,2018-01-01,6.136830285241914,צמוד למדד המחירים לצרכן,2033-01-01,0.048,0.0485,5051404.23,121.131135,6118.823,6118.823,עלות מופחתת,0.004358,0.001185,,
1328,9758.0,ערד בקרן פנסיה מקיפה חדשה,ערד 8867 01.10.2033,71124648.0,2018-10-01,6.5784128363239835,צמוד למדד המחירים לצרכן,2033-10-01,0.048,0.0485,2625530.73,121.233998,3183.036,3183.036,עלות מופחתת,0.002267,0.000616,,
1328,9758.0,ערד בקרן פנסיה מקיפה חדשה,ערד 8866 01.09.2033,71124630.0,2018-09-01,6.653414539484467,צמוד למדד המחירים לצרכן,2033-09-01,0.048,0.0485,7301280.74,118.969048,8686.264,8686.264,עלות מופחתת,0.006187,0.001683,,
1328,9758.0,ערד בקרן פנסיה מקיפה חדשה,ערד 8877 01.08.2034,71125314.0,2019-08-01,7.2453504864947424,צמוד למדד המחירים לצרכן,2034-08-01,0.048,0.0485,15017312.1,118.503479,17796.037,17796.037,עלות מופחתת,0.012676,0.003448,,
1328,9758.0,ערד בקרן פנסיה מקיפה חדשה,ערד 8869 01.12.2033,71124697.0,2018-12-01,6.7450795029906505,צמוד למדד המחירים לצרכן,2033-12-01,0.048,0.0485,7185383.38,119.811572,8608.921,8608.921,עלות מופחתת,0.006132,0.001668,,
1328,9758.0,ערד בקרן פנסיה מקיפה חדשה,ערד 8887 01.07.2035,71125678.0,2020-07-01,7.805790137812206,צמוד למדד המחירים לצרכן,2035-07-01,0.048,0.0485,20848239.96,120.17144,25053.63,25053.63,עלות מופחתת,0.017846,0.004854,,
1328,9758.0,ערד בקרן פנסיה מקיפה חדשה,ערד 8883 01.02.2035,71125488.0,2020-02-01,7.5710817918558515,צמוד למדד המחירים לצרכן,2035-02-01,0.048,0.0485,20517375.77,118.856167,24386.167,24386.167,עלות מופחתת,0.017371,0.004725,,
1328,9758.0,ערד בקרן פנסיה מקיפה חדשה,ערד 8903 01.11.2036,71126718.0,2021-11-01,8.548882753431949,צמוד למדד המחירים לצרכן,2036-11-01,0.048,0.0485,56141011.07,118.164734,66338.876,66338.876,עלות מופחתת,0.047256,0.012855,,
1328,9759.0,ערד בקרן פנסיה מקיפה חדשה,ערד 8903 01.11.2036,71126718.0,2021-11-01,8.548882753431949,צמוד למדד המחירים לצרכן,2036-11-01,0.048,0.0485,25082645.35,118.164734,29638.841,29638.841,עלות מופחתת,0.047087,0.01304,,
1328,9759.0,ערד בקרן פנסיה מקיפה חדשה,ערד 8887 01.07.2035,71125678.0,2020-07-01,7.805790137812206,צמוד למדד המחירים לצרכן,2035-07-01,0.048,0.0485,9314563.44,120.17144,11193.445,11193.445,עלות מופחתת,0.017782,0.004924,,
1328,9759.0,ערד בקרן פנסיה מקיפה חדשה,ערד 8883 01.02.2035,71125488.0,2020-02-01,7.5710817918558515,צמוד למדד המחירים לצרכן,2035-02-01,0.048,0.0485,9166740.14,118.856167,10895.236,10895.236,עלות מופחתת,0.017309,0.004793,,
1328,9759.0,ערד בקרן פנסיה מקיפה חדשה,ערד 8869 01.12.2033,71124697.0,2018-12-01,6.7450795029906505,צמוד למדד המחירים לצרכן,2033-12-01,0.048,0.0485,3210281.03,119.811572,3846.288,3846.288,עלות מופחתת,0.00611,0.001692,,
1328,9759.0,ערד בקרן פנסיה מקיפה חדשה,ערד 8877 01.08.2034,71125314.0,2019-08-01,7.2453504864947424,צמוד למדד המחירים לצרכן,2034-08-01,0.048,0.0485,6709425.18,118.503479,7950.902,7950.902,עלות מופחתת,0.012631,0.003498,,
1328,9759.0,ערד בקרן פנסיה מקיפה חדשה,ערד 8866 01.09.2033,71124630.0,2018-09-01,6.653414539484467,צמוד למדד המחירים לצרכן,2033-09-01,0.048,0.0485,3262061.58,118.969048,3880.844,3880.844,עלות מופחתת,0.006165,0.001707,,
1328,9759.0,ערד בקרן פנסיה מקיפה חדשה,ערד 8867 01.10.2033,71124648.0,2018-10-01,6.5784128363239835,צמוד למדד המחירים לצרכן,2033-10-01,0.048,0.0485,1173032.96,121.233998,1422.115,1422.115,עלות מופחתת,0.002259,0.000625,,
1328,9759.0,ערד בקרן פנסיה מקיפה חדשה,ערד 8861 01.04.2033,71124432.0,2018-04-01,6.2367478728178,צמוד למדד המחירים לצרכן,2033-04-01,0.048,0.0485,1817011.15,122.931274,2233.675,2233.675,עלות מופחתת,0.003548,0.000982,,
1328,9759.0,ערד בקרן פנסיה מקיפה חדשה,ערד 8858 01.01.2033,71124267.0,2018-01-01,6.136830285241914,צמוד למדד המחירים לצרכן,2033-01-01,0.048,0.0485,2256863.18,121.131135,2733.764,2733.764,עלות מופחתת,0.004343,0.001202,,
1328,9759.0,ערד בקרן פנסיה מקיפה חדשה,ערד 8856 01.11.2032,71124119.0,2017-11-01,5.970163618575247,צמוד למדד המחירים לצרכן,2032-11-01,0.048,0.0485,1878062.45,122.091348,2292.952,2292.952,עלות מופחתת,0.003642,0.001008,,
1328,9759.0,ערד בקרן פנסיה מקיפה חדשה,ערד 8844 01.11.2031,71123525.0,2016-11-01,5.244780384067743,צמוד למדד המחירים לצרכן,2031-11-01,0.048,0.0485,472638.84,122.210482,577.614,577.614,עלות מופחתת,0.000917,0.000254,,
1328,9759.0,ערד בקרן פנסיה מקיפה חדשה,ערד 8839 01.06.2031,71123301.0,2016-06-01,4.95224154882411,צמוד למדד המחירים לצרכן,2031-06-01,0.048,0.0485,369134.26,122.463483,452.055,452.055,עלות מופחתת,0.000718,0.000198,,
1328,9759.0,ערד בקרן פנסיה מקיפה חדשה,ערד 8880 01.11.2034,71125405.0,2019-11-01,7.3210817918558515,צמוד למדד המחירים לצרכן,2034-11-01,0.048,0.0485,7782232.25,120.282907,9360.695,9360.695,עלות מופחתת,0.014871,0.004118,,
1328,9759.0,ערד בקרן פנסיה מקיפה חדשה,ערד 8899 01.07.2036,71126460.0,2021-07-01,8.419517453559914,צמוד למדד המחירים לצרכן,2036-07-01,0.048,0.0485,23812043.37,118.392711,28191.724,28191.724,עלות מופחתת,0.044788,0.012403,,
1328,9759.0,ערד בקרן פנסיה מקיפה חדשה,ערד 8818 01.09.2029,71121750.0,2014-09-01,3.6059181101922166,צמוד למדד המחירים לצרכן,2029-09-01,0.048,0.0485,246522.9,118.724388,292.683,292.683,עלות מופחתת,0.000464,0.000128,,
1328,9759.0,ערד בקרן פנסיה מקיפה חדשה,ערד 8826 01.05.2030,71122535.0,2015-05-01,4.089751150341647,צמוד למדד המחירים לצרכן,2030-05-01,0.048,0.0485,229451.14,122.581567,281.265,281.265,עלות מופחתת,0.000446,0.000123,,
1328,9759.0,ערד בקרן פנסיה מקיפה חדשה,ערד 8808 01.11.2028,71121297.0,2013-11-01,2.8491820792187337,צמוד למדד המחירים לצרכן,2028-11-01,0.048,0.0485,245166.2,120.755425,296.051,296.051,עלות מופחתת,0.00047,0.00013,,
1328,9759.0,ערד בקרן פנסיה מקיפה חדשה,ערד 8848 01.03.2032,71123673.0,2017-03-01,5.578113717401076,צמוד למדד המחירים לצרכן,2032-03-01,0.048,0.0485,1143355.24,120.75716,1380.683,1380.683,עלות מופחתת,0.002193,0.000607,,
1328,9759.0,ערד בקרן פנסיה מקיפה חדשה,ערד 8865 01.08.2033,71124580.0,2018-08-01,6.570081206151133,צמוד למדד המחירים לצרכן,2033-08-01,0.048,0.0485,3180320.67,119.452208,3798.963,3798.963,עלות מופחתת,0.006035,0.001671,,
1328,9759.0,ערד בקרן פנסיה מקיפה חדשה,ערד 8803 01.06.2028,71121057.0,2013-06-01,2.498920787877731,צמוד למדד המחירים לצרכן,2028-06-01,0.048,0.0485,132390.88,121.941587,161.44,161.44,עלות מופחתת,0.000256,7.1e-05,,
1328,9759.0,ערד בקרן פנסיה מקיפה חדשה,ערד 8798 01.01.2028,71120596.0,2013-01-01,2.1382267038020437,צמוד למדד המחירים לצרכן,2028-01-01,0.048,0.0485,147201.47,122.212735,179.899,179.899,עלות מופחתת,0.000285,7.9e-05,,
1328,9759.0,ערד בקרן פנסיה מקיפה חדשה,ערד 8817 01.08.2029,71121701.0,2014-08-01,3.5225847768588836,צמוד למדד המחירים לצרכן,2029-08-01,0.048,0.0485,118258.63,119.323081,141.11,141.11,עלות מופחתת,0.000224,6.2e-05,,
1328,9759.0,ערד בקרן פנסיה מקיפה חדשה,ערד 8771 01.10.2025,71118814.0,2010-10-01,0.0027777777777777683,צמוד למדד המחירים לצרכן,2025-10-01,0.048,0.0479,19502.49,130.091327,25.371,25.371,עלות מופחתת,4e-05,1.1e-05,,
1328,9759.0,ערד בקרן פנסיה מקיפה חדשה,ערד 8814 01.05.2029,71121677.0,2014-05-01,3.2725847768588836,צמוד למדד המחירים לצרכן,2029-05-01,0.048,0.0485,150819.33,121.348526,183.017,183.017,עלות מופחתת,0.00029,8e-05,,
1328,9759.0,ערד בקרן פנסיה מקיפה חדשה,ערד 8776 01.03.2026,71116776.0,2011-03-01,0.41944444444444445,צמוד למדד המחירים לצרכן,2026-03-01,0.048,0.0484,17241.34,125.387852,21.619,21.619,עלות מופחתת,3.4e-05,9e-06,,
1328,9759.0,ערד בקרן פנסיה מקיפה חדשה,ערד 8781 01.08.2026,71118616.0,2011-08-01,0.824390125947164,צמוד למדד המחירים לצרכן,2026-08-01,0.048,0.0484,54776.58,123.475983,67.636,67.636,עלות מופחתת,0.000107,2.9e-05,,
1328,9759.0,ערד בקרן פנסיה מקיפה חדשה,ערד 8800 01.03.2028,71120687.0,2013-09-01,2.748920787877731,צמוד למדד המחירים לצרכן,2028-09-01,0.048,0.0485,68852.3,119.073236,81.985,81.985,עלות מופחתת,0.00013,3.6e-05,,
1328,9759.0,ערד בקרן פנסיה מקיפה חדשה,ערד 8775 01.02.2026,71116768.0,2011-02-01,0.33611111111111114,צמוד למדד המחירים לצרכן,2026-02-01,0.048,0.0483,18541.5,126.155869,23.391,23.391,עלות מופחתת,3.7e-05,1e-05,,
1328,9759.0,ערד בקרן פנסיה מקיפה חדשה,ערד 8773 01.12.2025,71116743.0,2010-12-01,0.16944444444444448,צמוד למדד המחירים לצרכן,2025-12-01,0.048,0.0481,15884.64,127.7514,20.293,20.293,עלות מופחתת,3.2e-05,8e-06,,
1328,9759.0,ערד בקרן פנסיה מקיפה חדשה,ערד 8789 01.04.2027,71116701.0,2012-04-01,1.4335201532975232,צמוד למדד המחירים לצרכן,2027-04-01,0.048,0.0485,71848.33,125.441503,90.128,90.128,עלות מופחתת,0.000143,3.9e-05,,
1328,9759.0,ערד בקרן פנסיה מקיפה חדשה,ערד 8895 01.03.2036,71126320.0,2021-03-01,8.282988084043675,צמוד למדד המחירים לצרכן,2036-03-01,0.048,0.0485,18093119.05,119.323496,21589.342,21589.342,עלות מופחתת,0.034298,0.009498,,
1328,9759.0,ערד בקרן פנסיה מקיפה חדשה,ערד 8901 01.09.2036,71126593.0,2021-09-01,8.586184120226578,צמוד למדד המחירים לצרכן,2036-09-01,0.048,0.0485,18492892.03,116.86201,21611.165,21611.165,עלות מופחתת,0.034333,0.009508,,
1328,9759.0,ערד בקרן פנסיה מקיפה חדשה,ערד 8876 01.07.2034,71125272.0,2019-07-01,7.1620171531614085,צמוד למדד המחירים לצרכן,2034-07-01,0.048,0.0485,5933960.57,118.280838,7018.738,7018.738,עלות מופחתת,0.01115,0.003088,,
1328,9759.0,ערד בקרן פנסיה מקיפה חדשה,ערד 8893 01.01.2036,71126239.0,2021-01-01,8.116321417377012,צמוד למדד המחירים לצרכן,2036-01-01,0.048,0.0485,26104011.05,120.051509,31338.259,31338.259,עלות מופחתת,0.049786,0.013787,,
1328,9759.0,ערד בקרן פנסיה מקיפה חדשה,ערד 8860 01.03.2033,71124358.0,2018-03-01,6.303496951908582,צמוד למדד המחירים לצרכן,2033-03-01,0.048,0.0485,1927807.96,120.636282,2325.636,2325.636,עלות מופחתת,0.003694,0.001023,,
1328,9759.0,ערד בקרן פנסיה מקיפה חדשה,ערד 8864 01.07.2033,71124556.0,2018-07-01,6.4867478728178005,צמוד למדד המחירים לצרכן,2033-07-01,0.048,0.0485,2084167.13,120.053881,2502.124,2502.124,עלות מופחתת,0.003975,0.0011,,
1328,9759.0,ערד בקרן פנסיה מקיפה חדשה,ערד 8850 01.05.2032,71123749.0,2017-05-01,5.611796993190885,צמוד למדד המחירים לצרכן,2032-05-01,0.048,0.0485,1217916.97,122.335286,1489.942,1489.942,עלות מופחתת,0.002367,0.000655,,
1328,9759.0,ערד בקרן פנסיה מקיפה חדשה,ערד 8852 01.07.2032,71123921.0,2017-07-01,5.778463659857551,צמוד למדד המחירים לצרכן,2032-07-01,0.048,0.0485,1299770.94,120.649978,1568.173,1568.173,עלות מופחתת,0.002491,0.000689,,
1328,9759.0,ערד בקרן פנסיה מקיפה חדשה,ערד 8841 01.08.2031,71123368.0,2016-08-01,5.118908215490776,צמוד למדד המחירים לצרכן,2031-08-01,0.048,0.0485,708025.53,120.760879,855.018,855.018,עלות מופחתת,0.001358,0.000376,,
1328,9759.0,ערד בקרן פנסיה מקיפה חדשה,ערד 8842 01.09.2031,71123434.0,2016-09-01,5.202241548824109,צמוד למדד המחירים לצרכן,2031-09-01,0.048,0.0485,427133.0,119.788918,511.658,511.658,עלות מופחתת,0.000812,0.000225,,
1328,9759.0,ערד בקרן פנסיה מקיפה חדשה,ערד 8832 01.11.2030,71122741.0,2015-11-01,4.4839701826131,צמוד למדד המחירים לצרכן,2030-11-01,0.048,0.0485,521310.29,121.719184,634.535,634.535,עלות מופחתת,0.001008,0.000279,,
1328,9759.0,ערד בקרן פנסיה מקיפה חדשה,ערד 8834 01.01.2031,71122931.0,2016-01-01,4.650636849279767,צמוד למדד המחירים לצרכן,2031-01-01,0.048,0.0485,137704.6,121.127105,166.798,166.798,עלות מופחתת,0.000264,7.3e-05,,
1328,9759.0,ערד בקרן פנסיה מקיפה חדשה,ערד 8816 01.07.2029,71121693.0,2014-07-01,3.4392514435255492,צמוד למדד המחירים לצרכן,2029-07-01,0.048,0.0485,190502.67,120.158088,228.904,228.904,עלות מופחתת,0.000363,0.0001,,
1328,9759.0,ערד בקרן פנסיה מקיפה חדשה,ערד 8822 01.01.2030,71122402.0,2015-01-01,3.85269771710978,צמוד למדד המחירים לצרכן,2030-01-01,0.048,0.0485,169586.95,120.040402,203.573,203.573,עלות מופחתת,0.000323,8.9e-05,,
1328,9759.0,ערד בקרן פנסיה מקיפה חדשה,ערד 8792 01.07.2027,71119747.0,2012-07-01,1.6835201532975237,צמוד למדד המחירים לצרכן,2027-07-01,0.048,0.0485,63312.46,122.444858,77.523,77.523,עלות מופחתת,0.000123,3.4e-05,,
1328,9759.0,ערד בקרן פנסיה מקיפה חדשה,ערד 8801 01.04.2028,71120935.0,2013-04-01,2.332254121211065,צמוד למדד המחירים לצרכן,2028-04-01,0.048,0.0485,308704.78,123.639692,381.682,381.682,עלות מופחתת,0.000606,0.000167,,
1328,9759.0,ערד בקרן פנסיה מקיפה חדשה,ערד 8897 01.05.2036,71126395.0,2021-05-01,8.252850786893246,צמוד למדד המחירים לצרכן,2036-05-01,0.048,0.0485,28175911.39,120.161553,33856.613,33856.613,עלות מופחתת,0.053787,0.014895,,
1328,9759.0,ערד בקרן פנסיה מקיפה חדשה,ערד 8900 01.08.2036,71126544.0,2021-08-01,8.502850786893246,צמוד למדד המחירים לצרכן,2036-08-01,0.048,0.0485,11245650.08,117.799478,13247.317,13247.317,עלות מופחתת,0.021045,0.005828,,
1328,9759.0,ערד בקרן פנסיה מקיפה חדשה,ערד 8881 01.12.2034,71125421.0,2019-12-01,7.404415125189185,צמוד למדד המחירים לצרכן,2034-12-01,0.048,0.0485,7742888.08,119.328631,9239.482,9239.482,עלות מופחתת,0.014678,0.004065,,
1328,9759.0,ערד בקרן פנסיה מקיפה חדשה,ערד 8888 01.08.2035,71125702.0,2020-08-01,7.889123471145539,צמוד למדד המחירים לצרכן,2035-08-01,0.048,0.0485,15977634.86,119.807017,19142.328,19142.328,עלות מופחתת,0.030411,0.008422,,
1328,9759.0,ערד בקרן פנסיה מקיפה חדשה,ערד 8874 01.05.2034,71125132.0,2019-05-01,6.995350486494741,צמוד למדד המחירים לצרכן,2034-05-01,0.048,0.0485,5204284.44,120.402353,6266.081,6266.081,עלות מופחתת,0.009954,0.002756,,
1328,9759.0,ערד בקרן פנסיה מקיפה חדשה,ערד 8863 01.06.2033,71124499.0,2018-06-01,6.4034145394844675,צמוד למדד המחירים לצרכן,2033-06-01,0.048,0.0485,2955222.25,121.120338,3579.375,3579.375,עלות מופחתת,0.005686,0.001574,,
1328,9759.0,ערד בקרן פנסיה מקיפה חדשה,ערד 8823 01.02.2030,71122410.0,2015-02-01,3.9360310504431135,צמוד למדד המחירים לצרכן,2030-02-01,0.048,0.0485,284962.61,119.556818,340.692,340.692,עלות מופחתת,0.000541,0.000149,,
1328,9759.0,ערד בקרן פנסיה מקיפה חדשה,ערד 8849 01.04.2032,71123731.0,2017-04-01,5.528463659857552,צמוד למדד המחירים לצרכן,2032-04-01,0.048,0.0485,1258448.25,123.17763,1550.127,1550.127,עלות מופחתת,0.002462,0.000682,,
1328,9759.0,ערד בקרן פנסיה מקיפה חדשה,ערד 8855 01.10.2032,71124093.0,2017-10-01,5.886830285241915,צמוד למדד המחירים לצרכן,2032-10-01,0.048,0.0485,1787672.6,122.685902,2193.222,2193.222,עלות מופחתת,0.003484,0.000964,,
1328,9759.0,ערד בקרן פנסיה מקיפה חדשה,ערד 8825 01.04.2030,71122501.0,2015-04-01,4.006417817008313,צמוד למדד המחירים לצרכן,2030-04-01,0.048,0.0485,349801.35,123.430488,431.762,431.762,עלות מופחתת,0.000685,0.000189,,
1328,9759.0,ערד בקרן פנסיה מקיפה חדשה,ערד 8815 01.06.2029,71121685.0,2014-06-01,3.355918110192216,צמוד למדד המחירים לצרכן,2029-06-01,0.048,0.0485,269021.43,120.744908,324.83,324.83,עלות מופחתת,0.000516,0.000142,,
1328,9759.0,ערד בקרן פנסיה מקיפה חדשה,ערד 8820 01.11.2029,71121776.0,2014-11-01,3.686031050443114,צמוד למדד המחירים לצרכן,2029-11-01,0.048,0.0485,203447.81,121.110588,246.397,246.397,עלות מופחתת,0.000391,0.000108,,
1328,9759.0,ערד בקרן פנסיה מקיפה חדשה,ערד 8813 01.04.2029,71121669.0,2014-04-01,3.18925144352555,צמוד למדד המחירים לצרכן,2029-04-01,0.048,0.0485,177557.54,122.177942,216.936,216.936,עלות מופחתת,0.000344,9.5e-05,,
1328,9759.0,ערד בקרן פנסיה מקיפה חדשה,ערד 8802 01.05.2028,71121016.0,2013-05-01,2.415587454544398,צמוד למדד המחירים לצרכן,2028-05-01,0.048,0.0485,127812.03,122.918209,157.104,157.104,עלות מופחתת,0.000249,6.9e-05,,
1328,9759.0,ערד בקרן פנסיה מקיפה חדשה,ערד 8793 01.08.2027,71119846.0,2012-08-01,1.766853486630857,צמוד למדד המחירים לצרכן,2027-08-01,0.048,0.0485,108422.59,122.300021,132.601,132.601,עלות מופחתת,0.00021,5.8e-05,,
1328,9759.0,ערד בקרן פנסיה מקיפה חדשה,ערד 8799 01.02.2028,71120612.0,2013-02-01,2.221560037135377,צמוד למדד המחירים לצרכן,2028-02-01,0.048,0.0485,90785.54,121.490087,110.295,110.295,עלות מופחתת,0.000175,4.8e-05,,
1328,9759.0,ערד בקרן פנסיה מקיפה חדשה,ערד 8777 01.04.2026,71118822.0,2011-04-01,0.49105623382604097,צמוד למדד המחירים לצרכן,2026-04-01,0.048,0.0485,40135.57,127.526063,51.183,51.183,עלות מופחתת,8.1e-05,2.2e-05,,
1328,9759.0,ערד בקרן פנסיה מקיפה חדשה,ערד 8788 01.03.2027,71116727.0,2012-03-01,1.384549207576438,צמוד למדד המחירים לצרכן,2027-03-01,0.048,0.0485,75579.25,122.976548,92.945,92.945,עלות מופחתת,0.000147,4e-05,,
1328,9759.0,ערד בקרן פנסיה מקיפה חדשה,ערד 8905 01.01.2037,71126981.0,2022-01-01,8.715549420098617,צמוד למדד המחירים לצרכן,2037-01-01,0.048,0.0485,11669334.82,117.235403,13680.592,13680.592,עלות מופחתת,0.021734,0.006019,,
1328,9759.0,ערד בקרן פנסיה מקיפה חדשה,ערד 8898 01.06.2036,71126445.0,2021-06-01,8.336184120226578,צמוד למדד המחירים לצרכן,2036-06-01,0.048,0.0485,17111606.29,119.325448,20418.501,20418.501,עלות מופחתת,0.032438,0.008983,,
1328,9759.0,ערד בקרן פנסיה מקיפה חדשה,ערד 8890 01.10.2035,71126106.0,2020-10-01,7.8663214173770095,צמוד למדד המחירים לצרכן,2035-10-01,0.048,0.0485,7011289.96,121.471191,8516.697,8516.697,עלות מופחתת,0.01353,0.003747,,
1328,9759.0,ערד בקרן פנסיה מקיפה חדשה,ערד 8884 01.03.2035,71125512.0,2020-03-01,7.654415125189185,צמוד למדד המחירים לצרכן,2035-03-01,0.048,0.0485,6125706.89,118.847034,7280.221,7280.221,עלות מופחתת,0.011566,0.003203,,
1328,9759.0,ערד בקרן פנסיה מקיפה חדשה,ערד 8882 01.01.2035,71125454.0,2020-01-01,7.48774845852252,צמוד למדד המחירים לצרכן,2035-01-01,0.048,0.0485,10537228.85,119.336917,12574.804,12574.804,עלות מופחתת,0.019977,0.005532,,
1328,9759.0,ערד בקרן פנסיה מקיפה חדשה,ערד 8879 01.10.2034,71125389.0,2019-10-01,7.2377484585225185,צמוד למדד המחירים לצרכן,2034-10-01,0.048,0.0485,6700832.78,120.509043,8075.109,8075.109,עלות מופחתת,0.012828,0.003552,,
1328,9759.0,ערד בקרן פנסיה מקיפה חדשה,ערד 8873 01.04.2034,71125108.0,2019-04-01,6.912017153161408,צמוד למדד המחירים לצרכן,2034-04-01,0.048,0.0485,3000445.44,121.471191,3644.677,3644.677,עלות מופחתת,0.00579,0.001603,,
1328,9759.0,ערד בקרן פנסיה מקיפה חדשה,ערד 8859 01.02.2033,71124325.0,2018-02-01,6.220163618575248,צמוד למדד המחירים לצרכן,2033-02-01,0.048,0.0485,3568448.68,120.522995,4300.801,4300.801,עלות מופחתת,0.006832,0.001892,,
1328,9759.0,ערד בקרן פנסיה מקיפה חדשה,ערד 8872 01.03.2034,71124986.0,2019-03-01,6.99507950299065,צמוד למדד המחירים לצרכן,2034-03-01,0.048,0.0485,4109600.65,119.203218,4898.776,4898.776,עלות מופחתת,0.007782,0.002155,,
1328,9759.0,ערד בקרן פנסיה מקיפה חדשה,ערד 8854 01.09.2032,71123947.0,2017-09-01,5.945130326524218,צמוד למדד המחירים לצרכן,2032-09-01,0.048,0.0485,2069186.95,120.636282,2496.19,2496.19,עלות מופחתת,0.003965,0.001098,,
1328,9759.0,ערד בקרן פנסיה מקיפה חדשה,ערד 8853 01.08.2032,71123939.0,2017-08-01,5.861796993190884,צמוד למדד המחירים לצרכן,2032-08-01,0.048,0.0485,2029560.13,121.005087,2455.871,2455.871,עלות מופחתת,0.003901,0.00108,,
1328,9759.0,ערד בקרן פנסיה מקיפה חדשה,ערד 8837 01.04.2031,71123129.0,2016-04-01,4.785574882157442,צמוד למדד המחירים לצרכן,2031-04-01,0.048,0.0485,436177.64,123.681618,539.472,539.472,עלות מופחתת,0.000857,0.000237,,
1328,9759.0,ערד בקרן פנסיה מקיפה חדשה,ערד 8830 01.09.2030,71122717.0,2015-09-01,4.423084483674979,צמוד למדד המחירים לצרכן,2030-09-01,0.048,0.0485,158789.91,119.070903,189.073,189.073,עלות מופחתת,0.0003,8.3e-05,,
1328,9759.0,ערד בקרן פנסיה מקיפה חדשה,ערד 8772 01.11.2025,71116735.0,2010-11-01,0.08611111111111114,צמוד למדד המחירים לצרכן,2025-11-01,0.048,0.048,22668.12,128.622996,29.156,29.156,עלות מופחתת,4.6e-05,1.2e-05,,
1328,9759.0,ערד בקרן פנסיה מקיפה חדשה,ערד 8790 01.05.2027,71117162.0,2012-05-01,1.516853486630857,צמוד למדד המחירים לצרכן,2027-05-01,0.048,0.0485,68287.01,124.958178,85.33,85.33,עלות מופחתת,0.000135,3.7e-05,,
1328,9759.0,ערד בקרן פנסיה מקיפה חדשה,ערד 8904 01.12.2036,71126841.0,2021-12-01,8.632216086765283,צמוד למדד המחירים לצרכן,2036-12-01,0.048,0.0485,9599582.58,117.577516,11286.951,11286.951,עלות מופחתת,0.017931,0.004965,,
1328,9759.0,ערד בקרן פנסיה מקיפה חדשה,ערד 8892 01.12.2035,71126163.0,2020-12-01,8.032988084043678,צמוד למדד המחירים לצרכן,2035-12-01,0.048,0.0485,27121985.0,120.279457,32622.176,32622.176,עלות מופחתת,0.051826,0.014352,,
1328,9759.0,ערד בקרן פנסיה מקיפה חדשה,ערד 8886 01.06.2035,71125660.0,2020-06-01,7.722456804478874,צמוד למדד המחירים לצרכן,2035-06-01,0.048,0.0485,13428177.65,120.279457,16151.339,16151.339,עלות מופחתת,0.025659,0.007106,,
1328,9759.0,ערד בקרן פנסיה מקיפה חדשה,ערד 8885 01.05.2035,71125603.0,2020-05-01,7.63912347114554,צמוד למדד המחירים לצרכן,2035-05-01,0.048,0.0485,7356116.77,120.402353,8856.938,8856.938,עלות מופחתת,0.01407,0.003896,,
1328,9759.0,ערד בקרן פנסיה מקיפה חדשה,ערד 8871 01.02.2034,71124945.0,2019-02-01,6.9117461696573175,צמוד למדד המחירים לצרכן,2034-02-01,0.048,0.0485,5717793.73,119.570244,6836.78,6836.78,עלות מופחתת,0.010861,0.003007,,
1328,9759.0,ערד בקרן פנסיה מקיפה חדשה,ערד 8870 01.01.2034,71124796.0,2019-01-01,6.8284128363239835,צמוד למדד המחירים לצרכן,2034-01-01,0.048,0.0485,1389708.55,119.699042,1663.468,1663.468,עלות מופחתת,0.002642,0.000731,,
1328,9759.0,ערד בקרן פנסיה מקיפה חדשה,ערד 8846 01.01.2032,71123616.0,2017-01-01,5.411447050734412,צמוד למדד המחירים לצרכן,2032-01-01,0.048,0.0485,790105.61,121.494528,959.935,959.935,עלות מופחתת,0.001525,0.000422,,
1328,9759.0,ערד בקרן פנסיה מקיפה חדשה,ערד 8851 01.06.2032,71123772.0,2017-06-01,5.695130326524218,צמוד למדד המחירים לצרכן,2032-06-01,0.048,0.0485,1963082.04,121.603371,2387.174,2387.174,עלות מופחתת,0.003792,0.00105,,
1328,9759.0,ערד בקרן פנסיה מקיפה חדשה,ערד 8812 01.03.2029,71121651.0,2014-03-01,3.182515412552067,צמוד למדד המחירים לצרכן,2029-03-01,0.048,0.0485,225720.23,119.541567,269.83,269.83,עלות מופחתת,0.000428,0.000118,,
