מספר קופה/קרן/ח.פ. עבור חברת ביטוח,מספר מסלול,מאפיין עיקרי,שם שותף כללי קרן השקעות,מספר מזהה שותף כללי קרן השקעות,סוג מספר מזהה שותף כללי קרן השקעות,שם קרן השקעה,מספר מזהה קרן השקעה,סוג מספר מזהה קרן השקעות,מטבע פעילות,תאריך העמדת התחייבות לקרן השקעה,סכום המחויבות הראשוני (במטבע הדיווח של קרן ההשקעה),"סכום המחויבות הראשוני (באלפי ש""ח)",יתרת המחויבות לתקופת הדיווח (במטבע הדיווח של קרן ההשקעה),"יתרת המחויבות לתקופת הדיווח (באלפי ש""ח)",שיעור יתרת המחויבות,תאריך פקיעת מחויבות להשקעה
414,414,התחייבות להשקעה,tikehau direct lending,ריק במקור,ריק במקור,TDLIV,6667,פנימי,EUR,2017-07-31 00:00:00,453.22605990000005,1758.8343706539301,4.631000232338641,17.971522601636565,0.010217859567387688,2026-07-28 00:00:00
414,414,התחייבות להשקעה,walton street,ריק במקור,ריק במקור,WSREDII,6884,פנימי,USD,2018-09-13 00:00:00,678.9638757896416,2244.6545733605553,287.27241004489247,949.7225876084145,0.4231041153858029,2027-09-13 00:00:00
414,414,התחייבות להשקעה,BROOKFIELD,ריק במקור,ריק במקור,JCI Power Solut,6883,פנימי,USD,2019-05-01 00:00:00,166.49771335022697,550.4414403358504,44.13430012856061,145.90799622502138,0.26507451207887983,2029-05-01 00:00:00
414,414,התחייבות להשקעה,Pantheon,ריק במקור,ריק במקור,PGCO IV Co inv,6482,פנימי,USD,2018-07-25 00:00:00,384.05247174791697,1269.6774715986135,33.317122975072984,110.14640855559128,0.08675148690864712,2031-12-31 00:00:00
414,414,התחייבות להשקעה,Spark Growth Management Partners V,ריק במקור,ריק במקור,Spark Growth V,10000,פנימי,USD,2023-12-22 00:00:00,142.71234,471.80699604,57.08487898642017,188.7226099291051,0.3999996005,2034-02-28 00:00:00
414,414,התחייבות להשקעה,Spark Management Partners VIII LLC,ריק במקור,ריק במקור,Spark VIII,10005,פנימי,USD,2023-12-22 00:00:00,71.35617,235.90349802,44.954387100000005,148.61920375260001,0.63,2034-02-28 00:00:00
414,414,התחייבות להשקעה,Copenhagen Infrastructure,ריק במקור,ריק במקור,Copenhagen 3 F2,7693,פנימי,DKK,2017-12-27 00:00:00,3665.6378113029155,1905.7650980963858,845.2709592244547,439.456371700794,0.23059314715111237,2037-01-01 00:00:00
414,414,התחייבות להשקעה,Copenhagen Infrastructure,ריק במקור,ריק במקור,CIP IV F2,8393,פנימי,EUR,2021-04-16 00:00:00,718.8272133737107,2789.552766939359,220.6103357133506,856.1225298027997,0.30690314947586383,2040-09-30 00:00:00
414,414,התחייבות להשקעה,Bessemer Venture Partners,ריק במקור,ריק במקור,BVP XII,9238,פנימי,USD,2022-06-30 00:00:00,332.979093273141,1100.8288823610042,218.74495469541137,723.17082022303,0.6569330000426664,2032-06-30 00:00:00
414,414,התחייבות להשקעה,Tikehau Investment Management 1,ריק במקור,ריק במקור,TSO III,10113,פנימי,EUR,2022-07-08 00:00:00,201.09864000000005,780.4034922480001,97.19596403051945,377.1883776132368,0.48332482024999984,2029-02-28 00:00:00
414,414,התחייבות להשקעה,Pine Holdings GP LLC,ריק במקור,ריק במקור,Project Pine,10129,פנימי,USD,2024-05-01 00:00:00,150.82398,498.6240778800001,49.3505441297823,163.1528988930603,0.3272062183333333,2027-12-01 00:00:00
414,414,התחייבות להשקעה,Kohlberg Kravis Roberts & Co. L.P.,ריק במקור,ריק במקור,KKR Infra V,10153,פנימי,USD,2023-12-31 00:00:00,245.73545600047194,812.4014175375603,245.7354528517375,812.4014071278442,0.9999999871864871,2036-12-31 00:00:00
414,414,התחייבות להשקעה,Arkin Holdings,ריק במקור,ריק במקור,Arkin Bio,8841,פנימי,USD,2021-10-07 00:00:00,301.666800340125,997.3104419244532,186.97703318551126,618.1460717113002,0.619813095026358,2031-10-07 00:00:00
414,414,התחייבות להשקעה,THOMA BRAVO,ריק במקור,ריק במקור,Thoma Bravo XVI,10185,פנימי,USD,2024-01-24 00:00:00,535.171275,1769.27623515,535.171275,1769.27623515,1,2030-05-31 00:00:00
414,414,התחייבות להשקעה,Greenfield Cities III LLC,ריק במקור,ריק במקור,Eleos Co-invest,10304,פנימי,USD,2024-01-24 00:00:00,24.192550321981248,79.98057136447001,1.1304920224812498,3.737406626323012,0.046728931321229475,2034-02-11 00:00:00
414,414,התחייבות להשקעה,Blue Owl Credit Private Fund Advisors LL,ריק במקור,ריק במקור,Blue Owl CO IN,10306,פנימי,USD,2024-09-01 00:00:00,452.4719400000001,1495.8722336400003,361.54662199769007,1195.2731323243634,0.7990476094444442,2027-09-03 00:00:00
414,414,התחייבות להשקעה,VINTAGE,ריק במקור,ריק במקור,Vintage Co IV,10298,פנימי,USD,2022-04-06 00:00:00,132.96900000000002,439.59551400000004,128.16501,423.71352306,0.9638713534733657,2035-04-06 00:00:00
414,414,התחייבות להשקעה,Kedma Capital Partners IV G.P,ריק במקור,ריק במקור,Kedma IV,9725,פנימי,USD,2023-07-09 00:00:00,187.55308326341125,620.0504932688376,132.56231849625874,438.25102494863137,0.7067989296133295,2029-07-09 00:00:00
414,414,התחייבות להשקעה,Pantheon Ventures (Irelan) DAC,ריק במקור,ריק במקור,PGCO VI,10217,פנימי,USD,2023-12-29 00:00:00,535.171275,1769.27623515,496.64172780317807,1641.8975521173068,0.9280052031999999,2034-12-29 00:00:00
414,414,התחייבות להשקעה,noy,ריק במקור,ריק במקור,Noy 5,10351,פנימי,ILS,2024-08-30 00:00:00,1092.3743924675384,1092.3743924675384,1000.8815334245144,1000.8815334245144,0.9162440462959288,2036-09-13 00:00:00
414,414,התחייבות להשקעה,Whitehorse Liquidity Partners VI GP Inc,ריק במקור,ריק במקור,Project Sima,10404,פנימי,USD,2024-11-18 00:00:00,150.82398,498.6240778800001,28.410134652362046,93.92390516070893,0.1883661646666667,2032-11-18 00:00:00
414,414,התחייבות להשקעה,White Horse,ריק במקור,ריק במקור,Dawson 5,9071,פנימי,USD,2021-12-01 00:00:00,904.9438800000001,2991.7444672800007,321.07276283094114,1061.4665539190914,0.3547985349444444,2027-12-01 00:00:00
414,414,התחייבות להשקעה,Whitehorse Liquidity Partners VI GP Inc,ריק במקור,ריק במקור,Dawson 6,9816,פנימי,USD,2023-10-01 00:00:00,502.7466000000001,1662.0802596000003,332.89585371819726,1100.55369239236,0.6621543610999998,2029-10-18 00:00:00
414,414,התחייבות להשקעה,White Horse,ריק במקור,ריק במקור,Dawson 1,8576,פנימי,USD,2021-01-21 00:00:00,502.7466000000001,1662.0802596000003,173.19434353758,572.5804997352395,0.3444962999999999,2027-12-31 00:00:00
414,414,התחייבות להשקעה,White Horse,ריק במקור,ריק במקור,Dawson OFF 4,8330,פנימי,USD,2020-04-01 00:00:00,812.321666284667,2685.535428737109,107.609194432626,355.75599679426153,0.13247116123936528,2026-04-01 00:00:00
414,414,התחייבות להשקעה,Greenfield Partners,ריק במקור,ריק במקור,Silverfort Co,9867,פנימי,USD,2023-10-23 00:00:00,74.81271463402,247.3308345800701,1.12877775923,3.73173927201438,0.015088047061945598,2033-12-31 00:00:00
414,414,התחייבות להשקעה,Veritas,ריק במקור,ריק במקור,Veritas IX,10469,פנימי,USD,2024-10-01 00:00:00,428.13702000000006,1415.4209881200002,416.9953890530569,1378.586756209406,0.9739764831666666,2034-10-01 00:00:00
414,414,התחייבות להשקעה,LS POWER FUND,ריק במקור,ריק במקור,LS Power V,10256,פנימי,USD,2023-12-31 00:00:00,142.20936249233975,470.14415239967525,74.28271922046383,245.57866974285344,0.5223476001762201,2034-08-03 00:00:00
