מספר קופה/קרן/ח.פ. עבור חברת ביטוח,מספר מסלול,שם מנפיק,מספר מנפיק,סוג מספר מזהה מנפיק,שם נייר ערך,מספר נייר ערך,סוג מספר נייר ערך,מאפיין עיקרי,"ישראל/חו""ל",מדינה לפי חשיפה כלכלית,סטאטוס סחירות,ענף מסחר,בעל עניין/צד קשור,תאריך רכישה,דירוג,שם מדרג,דירוג נייר הערך/המנפיק,מטבע פעילות,"מח""מ",מועד פדיון,תשואה לפדיון,שיעור ריבית,נחיתות חוזית,האם סווג כחוב בעייתי,סוג גורם משערך,תלות/אי-תלות המשערך,תאריך שערוך אחרון,תאריך אחרון בו נבחנה בפועל ירידת ערך,ערך נקוב (יחידות),שער חליפין,שער נייר הערך,"שווי הוגן (באלפי ש""ח)","עלות מופחתת (באלפי ש""ח)",עלות מופחתת (במטבע הפעילות),השיטה שיושמה בדוח הכספי,שיעור מנכסי אפיק ההשקעה,שיעור מסך נכסי ההשקעה
414,414,"מימון ישיר נדל""ן ומשכנתאות בע""מ",516100153,ח.פ.,מימוןמשכ אגא רמ,IL0012088188,ISIN,צמוד למדד המחירים לצרכן,ישראל,ישראל,לא סחיר,שירותים פיננסיים,לא,2024-06-17 00:00:00,A3.il,מידרוג Moodys,נייר ערך,ILS,3.21,2031-12-31 00:00:00,0.0446,0.0445,החוב לא נחות,ריק במקור,חברת ציטוט,אי-תלות,2025-09-30 00:00:00,ריק במקור,5160.528,1,105.78,5.459,ריק במקור,ריק במקור,שווי הוגן,0.0006023317377077542,2.6000313715363168e-06
414,414,קרן שמש נכסים שותפות מוגבלת,540333101,מספר שותפות,קרן שמש אגח א  רמ,IL0012153008,ISIN,צמוד למדד המחירים לצרכן,ישראל,ישראל,לא סחיר,אנרגיה מתחדשת,לא,2024-12-30 00:00:00,A2.il,מידרוג Moodys,נייר ערך,ILS,7.89,2043-12-31 00:00:00,0.0402,0.039,החוב לא נחות,ריק במקור,חברת ציטוט,אי-תלות,2025-09-30 00:00:00,ריק במקור,282839.613,1,103.28,292.117,ריק במקור,ריק במקור,שווי הוגן,0.03223142337863639,0.0001391304935261173
414,414,קרן שמש נכסים שותפות מוגבלת,540333101,מספר שותפות,קרן שמש אגח א  רמ,IL0012153008,ISIN,צמוד למדד המחירים לצרכן,ישראל,ישראל,לא סחיר,אנרגיה מתחדשת,לא,2024-12-30 00:00:00,A2.il,מידרוג Moodys,נייר ערך,ILS,7.89,2043-12-31 00:00:00,0.0402,0.039,החוב לא נחות,ריק במקור,חברת ציטוט,אי-תלות,2025-09-30 00:00:00,ריק במקור,7024.052,1,103.28,7.254,ריק במקור,ריק במקור,שווי הוגן,0.0008003873283260759,3.454960170200484e-06
414,414,"מת""ם מרכז תעשיות מדע חיפה בע""מ",510687403,ח.פ.,"מת""ם אגח ב רמ",IL0012235367,ISIN,צמוד למדד המחירים לצרכן,ישראל,ישראל,לא סחיר,"נדל""ן מניב בישראל",לא,2025-06-23 00:00:00,ilAA,S&P מעלות,נייר ערך,ILS,5.24,2035-07-01 00:00:00,0.0348,0.034,החוב לא נחות,ריק במקור,חברת ציטוט,אי-תלות,2025-09-30 00:00:00,ריק במקור,522883.861,1,102.03,533.498,ריק במקור,ריק במקור,שווי הוגן,0.05886476962879859,0.00025409626976586957
414,414,"מת""ם מרכז תעשיות מדע חיפה בע""מ",510687403,ח.פ.,"מת""ם אגח ב רמ",IL0012235367,ISIN,צמוד למדד המחירים לצרכן,ישראל,ישראל,לא סחיר,"נדל""ן מניב בישראל",לא,2025-06-23 00:00:00,ilAA,S&P מעלות,נייר ערך,ILS,5.24,2035-07-01 00:00:00,0.0348,0.034,החוב לא נחות,ריק במקור,חברת ציטוט,אי-תלות,2025-09-30 00:00:00,ריק במקור,12985.322,1,102.03,13.249,ריק במקור,ריק במקור,שווי הוגן,0.0014618598997783543,6.310279472702814e-06
414,414,בנק יהב לעובדי המדינה,520020421,ח.פ.,יהב כתב התחייבות סדרה ד (לס)  לא ברצף,6620300,פנימי,צמוד למדד המחירים לצרכן,ישראל,ישראל,לא סחיר,בנקים,לא,2021-07-04 00:00:00,ilAA-,S&P מעלות,נייר ערך,ILS,0.76,2026-07-04 00:00:00,0.0343,0.0085,החוב נחות,ריק במקור,חברת ציטוט,אי-תלות,2025-09-30 00:00:00,ריק במקור,577223.7,1,115.01,663.865,ריק במקור,ריק במקור,שווי הוגן,0.0732491223765082,0.00031618791472155284
414,414,בנק יהב לעובדי המדינה,520020421,ח.פ.,יהב כתב התחייבות סדרה ד (לס)  לא ברצף,6620300,פנימי,צמוד למדד המחירים לצרכן,ישראל,ישראל,לא סחיר,בנקים,לא,2021-07-04 00:00:00,ilAA-,S&P מעלות,נייר ערך,ILS,0.76,2026-07-04 00:00:00,0.0343,0.0085,החוב נחות,ריק במקור,חברת ציטוט,אי-תלות,2025-09-30 00:00:00,ריק במקור,14334.8,1,115.01,16.486,ריק במקור,ריק במקור,שווי הוגן,0.0018190219871496677,7.852009011018084e-06
414,414,"ישראכרט בע""מ",510706153,ח.פ., ישראכרט אגחג רמ,IL0012283375,ISIN,צמוד למדד המחירים לצרכן,ישראל,ישראל,לא סחיר,שירותים פיננסיים,לא,2025-09-04 00:00:00,Aa3.il,מידרוג Moodys,נייר ערך,ILS,5.41,2031-09-10 00:00:00,0.0408,0.0384,החוב נחות,ריק במקור,חברת ציטוט,אי-תלות,2025-09-30 00:00:00,ריק במקור,273124.938,1,99.66,272.196,ריק במקור,ריק במקור,שווי הוגן,0.030033392503590377,0.00012964245085303157
414,414,"ישראכרט בע""מ",510706153,ח.פ., ישראכרט אגחג רמ,IL0012283375,ISIN,צמוד למדד המחירים לצרכן,ישראל,ישראל,לא סחיר,שירותים פיננסיים,לא,2025-09-04 00:00:00,Aa3.il,מידרוג Moodys,נייר ערך,ILS,5.41,2031-09-10 00:00:00,0.0408,0.0384,החוב נחות,ריק במקור,חברת ציטוט,אי-תלות,2025-09-30 00:00:00,ריק במקור,6782.797,1,99.66,6.76,ריק במקור,ריק במקור,שווי הוגן,0.0007458806643898916,3.2196761442728523e-06
414,414,CROSSLINX TRANSIT SOLUTIONS,549300N3TR1FPECQEH46,LEI,CRSLNX 4.555 06/51,CA22766TAB04,ISIN,"צמוד למט""ח","חו""ל",קנדה,לא סחיר,Marine Transportation,לא,2015-07-21 00:00:00,Baa3,Moodys,נייר ערך,CAD,14.19,2051-06-30 00:00:00,0.0613,0.04555,החוב לא נחות,ריק במקור,חברת ציטוט,אי-תלות,2025-09-30 00:00:00,ריק במקור,6805.674,2.3745,80.69,13.04,ריק במקור,ריק במקור,שווי הוגן,0.0014387993881130453,6.2107362309642005e-06
414,414,CROSSLINX TRANSIT SOLUTIONS,549300N3TR1FPECQEH46,LEI,CRSLNX 4.555 06/51,CA22766TAB04,ISIN,"צמוד למט""ח","חו""ל",קנדה,לא סחיר,Marine Transportation,לא,2015-07-21 00:00:00,Baa3,Moodys,נייר ערך,CAD,14.19,2051-06-30 00:00:00,0.0613,0.04555,החוב לא נחות,ריק במקור,חברת ציטוט,אי-תלות,2025-09-30 00:00:00,ריק במקור,170.796,2.3745,80.69,0.327,ריק במקור,ריק במקור,שווי הוגן,3.608032207921517e-05,1.5574468922739982e-07
414,414,Transed Partners General Partners,549300VSBVN6J3P7AF23,LEI,TRANSED PARTNERS 3.951 09/50 12/37,CA89366TAA57,ISIN,"צמוד למט""ח","חו""ל",קנדה,לא סחיר,Marine Transportation,לא,2016-02-08 00:00:00,BBB,DBRS,נייר ערך,CAD,9.66,2050-09-30 00:00:00,0.0502,0.03951,החוב לא נחות,ריק במקור,חברת ציטוט,אי-תלות,2025-09-30 00:00:00,ריק במקור,5540.203,2.3745,91.59,12.049,ריק במקור,ריק במקור,שווי הוגן,0.0013294550481115094,5.7387393287490526e-06
414,414,Transed Partners General Partners,549300VSBVN6J3P7AF23,LEI,TRANSED PARTNERS 3.951 09/50 12/37,CA89366TAA57,ISIN,"צמוד למט""ח","חו""ל",קנדה,לא סחיר,Marine Transportation,לא,2016-02-08 00:00:00,BBB,DBRS,נייר ערך,CAD,9.66,2050-09-30 00:00:00,0.0502,0.03951,החוב לא נחות,ריק במקור,חברת ציטוט,אי-תלות,2025-09-30 00:00:00,ריק במקור,139.038,2.3745,91.59,0.302,ריק במקור,ריק במקור,שווי הוגן,3.332188766948924e-05,1.4383760289502978e-07
659,2145,"נתיבים אגרות חוב בע""מ",513502229,ח.פ.,נתיבים אגח א,IL0010902810,ISIN,"צמוד למט""ח",ישראל,ישראל,לא סחיר,"אג""ח מובנות",לא,2004-05-11 00:00:00,Aa1.il,מידרוג Moodys,נייר ערך,USD,0.99,2027-07-05 00:00:00,0.0458,0.0797,החוב לא נחות,ריק במקור,חברת ציטוט,אי-תלות,2025-09-30 00:00:00,ריק במקור,1849.405,3.306,105.33,6.44,ריק במקור,ריק במקור,שווי הוגן,0.000908281097767716,6.08295680242434e-06
659,2145,"מקורות חברת מים בע""מ",520010869,ח.פ.,מקורות אג סדרה 6 ל.ס 4.9%,IL0011009086,ISIN,צמוד למדד המחירים לצרכן,ישראל,ישראל,לא סחיר,שירותים,לא,2006-12-25 00:00:00,ilAAA,S&P מעלות,נייר ערך,ILS,4.98,2036-12-25 00:00:00,0.0272,0.049,החוב לא נחות,ריק במקור,חברת ציטוט,אי-תלות,2025-09-30 00:00:00,ריק במקור,663042.979,1,164.64,1091.634,ריק במקור,ריק במקור,שווי הוגן,0.15396126209325509,0.001031112184170449
659,2145,"אלון חברת הדלק לישראל בע""מ",520041690,ח.פ.,אלון  חברה לדלק ל.ס,IL0011015679,ISIN,צמוד למדד המחירים לצרכן,ישראל,ישראל,לא סחיר,השקעה ואחזקות,לא,2007-01-22 00:00:00,NR,NR,NR,ILS,0,2026-06-30 00:00:00,0,0.0535,החוב לא נחות,ריק במקור,גורם תלוי/פנימי,קיימת תלות,2025-09-30 00:00:00,ריק במקור,164780.689,1,0,0,ריק במקור,ריק במקור,שווי הוגן,0.0,0.0
659,2145,"נתיבי הגז הטבעי לישראל בע""מ",513436394,ח.פ.,נתיבי גז  סדרה א ל.ס 5.6%,IL0011030843,ISIN,צמוד למדד המחירים לצרכן,ישראל,ישראל,לא סחיר,שירותים,לא,2007-01-02 00:00:00,Aaa.il,מידרוג Moodys,נייר ערך,ILS,0.58,2026-12-29 00:00:00,0.0283,0.056,החוב לא נחות,ריק במקור,חברת ציטוט,אי-תלות,2025-09-30 00:00:00,ריק במקור,63491.431,1,147.67,93.758,ריק במקור,ריק במקור,שווי הוגן,0.013223388069022594,8.855991675181695e-05
659,2145,"מקורות חברת מים בע""מ",520010869,ח.פ.,מקורות אגח 8 רמ,IL0011243461,ISIN,צמוד למדד המחירים לצרכן,ישראל,ישראל,לא סחיר,שירותים,לא,2011-07-14 00:00:00,ilAAA,S&P מעלות,נייר ערך,ILS,9.45,2048-07-14 00:00:00,0.0277,0.041,החוב לא נחות,ריק במקור,חברת ציטוט,אי-תלות,2025-09-30 00:00:00,ריק במקור,1396673.254,1,139.55,1949.058,ריק במקור,ריק במקור,שווי הוגן,0.27489014593989886,0.0018409993197856485
659,2145,"מת""ם מרכז תעשיות מדע חיפה בע""מ",510687403,ח.פ.,מתמ אגח א'  רמ,IL0011389991,ISIN,לא צמוד למדד המחירים לצרכן,ישראל,ישראל,לא סחיר,"נדל""ן מניב בישראל",לא,2016-08-16 00:00:00,Aa2.il,מידרוג Moodys,נייר ערך,ILS,1.22,2027-06-30 00:00:00,0.0464,0.031,החוב לא נחות,ריק במקור,חברת ציטוט,אי-תלות,2025-09-30 00:00:00,ריק במקור,310323.018,1,98.25,304.892,ריק במקור,ריק במקור,שווי הוגן,0.0430011864069246,0.00028798833313738533
659,2145,"רפאל מערכות לחימה מתקדמות בע""מ",520042185,ח.פ.,רפאל אגח ג רצף מוסדי,IL0011402760,ISIN,צמוד למדד המחירים לצרכן,ישראל,ישראל,לא סחיר,ביטחוניות,לא,2017-03-01 00:00:00,Aaa.il,מידרוג Moodys,נייר ערך,ILS,4.65,2034-09-15 00:00:00,0.0245,0.0214,החוב לא נחות,ריק במקור,חברת ציטוט,אי-תלות,2025-09-30 00:00:00,ריק במקור,389719.572,1,118.75,462.792,ריק במקור,ריק במקור,שווי הוגן,0.06527099779473862,0.0004371341218179448
659,2145,"רפאל מערכות לחימה מתקדמות בע""מ",520042185,ח.פ.,רפאל אגח ד רצף מוסדי,IL0011402844,ISIN,לא צמוד למדד המחירים לצרכן,ישראל,ישראל,לא סחיר,ביטחוניות,לא,2017-03-01 00:00:00,Aaa.il,מידרוג Moodys,נייר ערך,ILS,4.41,2034-09-15 00:00:00,0.0465,0.0374,החוב לא נחות,ריק במקור,חברת ציטוט,אי-תלות,2025-09-30 00:00:00,ריק במקור,146581.795,1,96.46,141.393,ריק במקור,ריק במקור,שווי הוגן,0.019941706406315318,0.0001335539613610535
659,2145,"רפאל מערכות לחימה מתקדמות בע""מ",520042185,ח.פ.,רפאל אגח ה רצף מוסדי,IL0011402927,ISIN,לא צמוד למדד המחירים לצרכן,ישראל,ישראל,לא סחיר,ביטחוניות,לא,2017-03-01 00:00:00,Aaa.il,מידרוג Moodys,נייר ערך,ILS,0.45,2026-03-15 00:00:00,0.0469,0.025,החוב לא נחות,ריק במקור,חברת ציטוט,אי-תלות,2025-09-30 00:00:00,ריק במקור,148224.139,1,99.16,146.979,ריק במקור,ריק במקור,שווי הוגן,0.020729541532422534,0.00013883026519619985
659,2145,Ormat Technologies Inc,5493000TSHHWY24VHM09,LEI,אורמת אגח 4 רמ,IL0011672123,ISIN,לא צמוד למדד המחירים לצרכן,ישראל,ישראל,לא סחיר,אנרגיה מתחדשת,לא,2020-06-25 00:00:00,ilAA-,S&P מעלות,נייר ערך,ILS,2.95,2031-06-15 00:00:00,0.0518,0.0335,החוב לא נחות,ריק במקור,חברת ציטוט,אי-תלות,2025-09-30 00:00:00,ריק במקור,242312.043,1,95.91,232.401,ריק במקור,ריק במקור,שווי הוגן,0.03277724152209859,0.00021951634221121412
659,2145,"מקס איט פיננסים בע""מ",512905423,ח.פ.,מקס פיננסים אגח ד  רצף מוסדים,IL0011979536,ISIN,לא צמוד למדד המחירים לצרכן,ישראל,ישראל,לא סחיר,שירותים פיננסיים,לא,2023-07-15 00:00:00,A1.il,מידרוג Moodys,נייר ערך,ILS,2.87,2028-10-16 00:00:00,0.0578,0.0733,החוב נחות,ריק במקור,חברת ציטוט,אי-תלות,2025-09-30 00:00:00,ריק במקור,173257.32,1,105.83,183.358,ריק במקור,ריק במקור,שווי הוגן,0.025860342472747336,0.0001731923592203295
659,2145,"אגד חברה לתחבורה בע""מ",516041118,ח.פ.,אגד אגח 1 רצף מוסדיים,IL0011987877,ISIN,צמוד למדד המחירים לצרכן,ישראל,ישראל,לא סחיר,שירותים,לא,2023-08-16 00:00:00,ilAA-,S&P מעלות,נייר ערך,ILS,2.3,2029-12-31 00:00:00,0.0334,0.0364,החוב לא נחות,ריק במקור,חברת ציטוט,אי-תלות,2025-09-30 00:00:00,ריק במקור,294537.444,1,108.84,320.575,ריק במקור,ריק במקור,שווי הוגן,0.045213076539889055,0.0003028018442449041
659,2145,"גב ים נגב בע""מ",514189596,ח.פ.,גב יםנגב אגב רמ,IL0012084534,ISIN,צמוד למדד המחירים לצרכן,ישראל,ישראל,לא סחיר,"נדל""ן מניב בישראל",לא,2024-07-10 00:00:00,ilA+,S&P מעלות,נייר ערך,ILS,2.9,2028-12-31 00:00:00,0.0348,0.0384,החוב לא נחות,ריק במקור,חברת ציטוט,אי-תלות,2025-09-30 00:00:00,ריק במקור,190583.052,1,106.65,203.257,ריק במקור,ריק במקור,שווי הוגן,0.028666846442387053,0.0001919881290047149
659,2145,"מימון ישיר נדל""ן ומשכנתאות בע""מ",516100153,ח.פ.,מימוןמשכ אגא רמ,IL0012088188,ISIN,צמוד למדד המחירים לצרכן,ישראל,ישראל,לא סחיר,שירותים פיננסיים,לא,2024-06-17 00:00:00,A3.il,מידרוג Moodys,נייר ערך,ILS,3.21,2031-12-31 00:00:00,0.0446,0.0445,החוב לא נחות,ריק במקור,חברת ציטוט,אי-תלות,2025-09-30 00:00:00,ריק במקור,155931.585,1,105.78,164.944,ריק במקור,ריק במקור,שווי הוגן,0.02326327909785685,0.00015579925882283852
659,2145,קרן שמש נכסים שותפות מוגבלת,540333101,מספר שותפות,קרן שמש אגח א  רמ,IL0012153008,ISIN,צמוד למדד המחירים לצרכן,ישראל,ישראל,לא סחיר,אנרגיה מתחדשת,לא,2024-12-30 00:00:00,A2.il,מידרוג Moodys,נייר ערך,ILS,7.89,2043-12-31 00:00:00,0.0402,0.039,החוב לא נחות,ריק במקור,חברת ציטוט,אי-תלות,2025-09-30 00:00:00,ריק במקור,212240.217,1,103.28,219.202,ריק במקור,ריק במקור,שווי הוגן,0.0309156883839874,0.00020704911444177328
659,2145,"מת""ם מרכז תעשיות מדע חיפה בע""מ",510687403,ח.פ.,"מת""ם אגח ב רמ",IL0012235367,ISIN,צמוד למדד המחירים לצרכן,ישראל,ישראל,לא סחיר,"נדל""ן מניב בישראל",לא,2025-06-23 00:00:00,ilAA,S&P מעלות,נייר ערך,ILS,5.24,2035-07-01 00:00:00,0.0348,0.034,החוב לא נחות,ריק במקור,חברת ציטוט,אי-תלות,2025-09-30 00:00:00,ריק במקור,392367.19,1,102.03,400.332,ריק במקור,ריק במקור,שווי הוגן,0.056461799445892115,0.00037813699730250626
659,2145,בנק יהב לעובדי המדינה,520020421,ח.פ.,יהב כתב התחייבות סדרה ד (לס)  לא ברצף,6620300,פנימי,צמוד למדד המחירים לצרכן,ישראל,ישראל,לא סחיר,בנקים,לא,2021-07-04 00:00:00,ilAA-,S&P מעלות,נייר ערך,ILS,0.76,2026-07-04 00:00:00,0.0343,0.0085,החוב נחות,ריק במקור,חברת ציטוט,אי-תלות,2025-09-30 00:00:00,ריק במקור,433143.3,1,115.01,498.158,ריק במקור,ריק במקור,שווי הוגן,0.07025892781083383,0.0004705393780717553
659,2145,"ישראכרט בע""מ",510706153,ח.פ., ישראכרט אגחג רמ,IL0012283375,ISIN,צמוד למדד המחירים לצרכן,ישראל,ישראל,לא סחיר,שירותים פיננסיים,לא,2025-09-04 00:00:00,Aa3.il,מידרוג Moodys,נייר ערך,ILS,5.41,2031-09-10 00:00:00,0.0408,0.0384,החוב נחות,ריק במקור,חברת ציטוט,אי-תלות,2025-09-30 00:00:00,ריק במקור,204950.415,1,99.66,204.254,ריק במקור,ריק במקור,שווי הוגן,0.028807460767616,0.00019292985383887902
659,2145,CROSSLINX TRANSIT SOLUTIONS,549300N3TR1FPECQEH46,LEI,CRSLNX 4.555 06/51,CA22766TAB04,ISIN,"צמוד למט""ח","חו""ל",קנדה,לא סחיר,Marine Transportation,לא,2015-07-21 00:00:00,Baa3,Moodys,נייר ערך,CAD,14.19,2051-06-30 00:00:00,0.0613,0.04555,החוב לא נחות,ריק במקור,חברת ציטוט,אי-תלות,2025-09-30 00:00:00,ריק במקור,126651.887,2.3745,80.69,242.663,ריק במקור,ריק במקור,שווי הוגן,0.03422456770615019,0.00022920940163768594
659,2145,Transed Partners General Partners,549300VSBVN6J3P7AF23,LEI,TRANSED PARTNERS 3.951 09/50 12/37,CA89366TAA57,ISIN,"צמוד למט""ח","חו""ל",קנדה,לא סחיר,Marine Transportation,לא,2016-02-08 00:00:00,BBB,DBRS,נייר ערך,CAD,9.66,2050-09-30 00:00:00,0.0502,0.03951,החוב לא נחות,ריק במקור,חברת ציטוט,אי-תלות,2025-09-30 00:00:00,ריק במקור,103101.789,2.3745,91.59,224.226,ריק במקור,ריק במקור,שווי הוגן,0.03162426047019625,0.000211794576394472
659,2148,"נתיבים אגרות חוב בע""מ",513502229,ח.פ.,נתיבים אגח א,IL0010902810,ISIN,"צמוד למט""ח",ישראל,ישראל,לא סחיר,"אג""ח מובנות",לא,2004-05-11 00:00:00,Aa1.il,מידרוג Moodys,נייר ערך,USD,0.99,2027-07-05 00:00:00,0.0458,0.0797,החוב לא נחות,ריק במקור,חברת ציטוט,אי-תלות,2025-09-30 00:00:00,ריק במקור,59.376,3.306,105.33,0.207,ריק במקור,ריק במקור,שווי הוגן,0.0009382096059972893,1.356860018782351e-05
659,2148,"מקורות חברת מים בע""מ",520010869,ח.פ.,מקורות אג סדרה 6 ל.ס 4.9%,IL0011009086,ISIN,צמוד למדד המחירים לצרכן,ישראל,ישראל,לא סחיר,שירותים,לא,2006-12-25 00:00:00,ilAAA,S&P מעלות,נייר ערך,ILS,4.98,2036-12-25 00:00:00,0.0272,0.049,החוב לא נחות,ריק במקור,חברת ציטוט,אי-תלות,2025-09-30 00:00:00,ריק במקור,20585.342,1,164.64,33.892,ריק במקור,ריק במקור,שווי הוגן,0.15361256022444508,0.002221579698385094
659,2148,"אלון חברת הדלק לישראל בע""מ",520041690,ח.פ.,אלון  חברה לדלק ל.ס,IL0011015679,ISIN,צמוד למדד המחירים לצרכן,ישראל,ישראל,לא סחיר,השקעה ואחזקות,לא,2007-01-22 00:00:00,NR,NR,NR,ILS,0,2026-06-30 00:00:00,0,0.0535,החוב לא נחות,ריק במקור,גורם תלוי/פנימי,קיימת תלות,2025-09-30 00:00:00,ריק במקור,5115.908,1,0,0,ריק במקור,ריק במקור,שווי הוגן,0.0,0.0
659,2148,"נתיבי הגז הטבעי לישראל בע""מ",513436394,ח.פ.,נתיבי גז  סדרה א ל.ס 5.6%,IL0011030843,ISIN,צמוד למדד המחירים לצרכן,ישראל,ישראל,לא סחיר,שירותים,לא,2007-01-02 00:00:00,Aaa.il,מידרוג Moodys,נייר ערך,ILS,0.58,2026-12-29 00:00:00,0.0283,0.056,החוב לא נחות,ריק במקור,חברת ציטוט,אי-תלות,2025-09-30 00:00:00,ריק במקור,1971.204,1,147.67,2.911,ריק במקור,ריק במקור,שווי הוגן,0.013193855860184104,0.00019081253694084175
659,2148,"מקורות חברת מים בע""מ",520010869,ח.פ.,מקורות אגח 8 רמ,IL0011243461,ISIN,צמוד למדד המחירים לצרכן,ישראל,ישראל,לא סחיר,שירותים,לא,2011-07-14 00:00:00,ilAAA,S&P מעלות,נייר ערך,ILS,9.45,2048-07-14 00:00:00,0.0277,0.041,החוב לא נחות,ריק במקור,חברת ציטוט,אי-תלות,2025-09-30 00:00:00,ריק במקור,43362.192,1,139.55,60.512,ריק במקור,ריק במקור,שווי הוגן,0.27426540907298536,0.003966488572780562
659,2148,"מת""ם מרכז תעשיות מדע חיפה בע""מ",510687403,ח.פ.,מתמ אגח א'  רמ,IL0011389991,ISIN,לא צמוד למדד המחירים לצרכן,ישראל,ישראל,לא סחיר,"נדל""ן מניב בישראל",לא,2016-08-16 00:00:00,Aa2.il,מידרוג Moodys,נייר ערך,ILS,1.22,2027-06-30 00:00:00,0.0464,0.031,החוב לא נחות,ריק במקור,חברת ציטוט,אי-תלות,2025-09-30 00:00:00,ריק במקור,9634.527,1,98.25,9.466,ריק במקור,ריק במקור,שווי הוגן,0.04290382671676493,0.0006204848762219196
659,2148,"רפאל מערכות לחימה מתקדמות בע""מ",520042185,ח.פ.,רפאל אגח ג רצף מוסדי,IL0011402760,ISIN,צמוד למדד המחירים לצרכן,ישראל,ישראל,לא סחיר,ביטחוניות,לא,2017-03-01 00:00:00,Aaa.il,מידרוג Moodys,נייר ערך,ILS,4.65,2034-09-15 00:00:00,0.0245,0.0214,החוב לא נחות,ריק במקור,חברת ציטוט,אי-תלות,2025-09-30 00:00:00,ריק במקור,12099.534,1,118.75,14.368,ריק במקור,ריק במקור,שווי הוגן,0.06512171796603407,0.0009418050603799431
659,2148,"רפאל מערכות לחימה מתקדמות בע""מ",520042185,ח.פ.,רפאל אגח ד רצף מוסדי,IL0011402844,ISIN,לא צמוד למדד המחירים לצרכן,ישראל,ישראל,לא סחיר,ביטחוניות,לא,2017-03-01 00:00:00,Aaa.il,מידרוג Moodys,נייר ערך,ILS,4.41,2034-09-15 00:00:00,0.0465,0.0374,החוב לא נחות,ריק במקור,חברת ציטוט,אי-תלות,2025-09-30 00:00:00,ריק במקור,4550.891,1,96.46,4.39,ריק במקור,ריק במקור,שווי הוגן,0.0198972955088314,0.00028775920205094304
659,2148,"רפאל מערכות לחימה מתקדמות בע""מ",520042185,ח.פ.,רפאל אגח ה רצף מוסדי,IL0011402927,ISIN,לא צמוד למדד המחירים לצרכן,ישראל,ישראל,לא סחיר,ביטחוניות,לא,2017-03-01 00:00:00,Aaa.il,מידרוג Moodys,נייר ערך,ILS,0.45,2026-03-15 00:00:00,0.0469,0.025,החוב לא נחות,ריק במקור,חברת ציטוט,אי-תלות,2025-09-30 00:00:00,ריק במקור,4601.881,1,99.16,4.563,ריק במקור,ריק במקור,שווי הוגן,0.020681403053940246,0.00029909914327071825
659,2148,Ormat Technologies Inc,5493000TSHHWY24VHM09,LEI,אורמת אגח 4 רמ,IL0011672123,ISIN,לא צמוד למדד המחירים לצרכן,ישראל,ישראל,לא סחיר,אנרגיה מתחדשת,לא,2020-06-25 00:00:00,ilAA-,S&P מעלות,נייר ערך,ILS,2.95,2031-06-15 00:00:00,0.0518,0.0335,החוב לא נחות,ריק במקור,חברת ציטוט,אי-תלות,2025-09-30 00:00:00,ריק במקור,7523.006,1,95.91,7.215,ריק במקור,ריק במקור,שווי הוגן,0.032701363803238855,0.00047293454277848616
659,2148,"מקס איט פיננסים בע""מ",512905423,ח.פ.,מקס פיננסים אגח ד  רצף מוסדים,IL0011979536,ISIN,לא צמוד למדד המחירים לצרכן,ישראל,ישראל,לא סחיר,שירותים פיננסיים,לא,2023-07-15 00:00:00,A1.il,מידרוג Moodys,נייר ערך,ILS,2.87,2028-10-16 00:00:00,0.0578,0.0733,החוב נחות,ריק במקור,חברת ציטוט,אי-תלות,2025-09-30 00:00:00,ריק במקור,5379.08,1,105.83,5.693,ריק במקור,ריק במקור,שווי הוגן,0.025803030371703225,0.0003731692795617355
659,2148,"אגד חברה לתחבורה בע""מ",516041118,ח.פ.,אגד אגח 1 רצף מוסדיים,IL0011987877,ISIN,צמוד למדד המחירים לצרכן,ישראל,ישראל,לא סחיר,שירותים,לא,2023-08-16 00:00:00,ilAA-,S&P מעלות,נייר ערך,ILS,2.3,2029-12-31 00:00:00,0.0334,0.0364,החוב לא נחות,ריק במקור,חברת ציטוט,אי-תלות,2025-09-30 00:00:00,ריק במקור,9144.436,1,108.84,9.953,ריק במקור,ריק במקור,שווי הוגן,0.04511111211831411,0.0006524071384995527
659,2148,"גב ים נגב בע""מ",514189596,ח.פ.,גב יםנגב אגב רמ,IL0012084534,ISIN,צמוד למדד המחירים לצרכן,ישראל,ישראל,לא סחיר,"נדל""ן מניב בישראל",לא,2024-07-10 00:00:00,ilA+,S&P מעלות,נייר ערך,ILS,2.9,2028-12-31 00:00:00,0.0348,0.0384,החוב לא נחות,ריק במקור,חברת ציטוט,אי-תלות,2025-09-30 00:00:00,ריק במקור,5916.988,1,106.65,6.31,ריק במקור,ריק במקור,שווי הוגן,0.028599529535472925,0.0004136128849524945
659,2148,"מימון ישיר נדל""ן ומשכנתאות בע""מ",516100153,ח.פ.,מימוןמשכ אגא רמ,IL0012088188,ISIN,צמוד למדד המחירים לצרכן,ישראל,ישראל,לא סחיר,שירותים פיננסיים,לא,2024-06-17 00:00:00,A3.il,מידרוג Moodys,נייר ערך,ILS,3.21,2031-12-31 00:00:00,0.0446,0.0445,החוב לא נחות,ריק במקור,חברת ציטוט,אי-תלות,2025-09-30 00:00:00,ריק במקור,4841.172,1,105.78,5.121,ריק במקור,ריק במקור,שווי הוגן,0.02321048981793294,0.0003356753698639817
