מספר קופה/קרן/ח.פ. עבור חברת ביטוח,מספר מסלול,שם מנפיק,מספר מנפיק,סוג מספר מזהה מנפיק,שם נייר ערך,מספר נייר ערך,סוג מספר נייר ערך,מאפיין עיקרי,"ישראל/חו""ל",מדינה לפי חשיפה כלכלית,בעל עניין/צד קשור,נכס בסיס,תאריך רכישה,דירוג,שם מדרג,דירוג נייר הערך/המנפיק,מטבע פעילות,"מח""מ",שיעור ריבית,תשואה לפדיון,סוג גורם משערך,תלות/אי-תלות המשערך,תאריך שערוך אחרון,ערך נקוב (יחידות),שער חליפין,שער נייר הערך,"שווי הוגן (באלפי ש""ח)",שיעור מנכסי אפיק ההשקעה,שיעור מסך נכסי ההשקעה
659,2208,"בנק הפועלים בע""מ",520000118,ח.פ.,פועלים אגח 1 רמ,IL0012117474,ISIN,שכבת חוב (TRANCHE) בדרוג BB+ ומטה,ישראל,ישראל,לא,"ריבית ואג""ח",2024-09-24 00:00:00,NR,NR,NR,ILS,1.91,0.0675,0.0573,חברת ציטוט,אי-תלות,2025-09-30 00:00:00,37203.769,1,101.09,37.609,0.05272380877613304,0.0004533108631507965
659,2208,"בנק לאומי לישראל בע""מ",520018078,ח.פ.,לאומי אגח 3 רמ,IL0012150293,ISIN,שכבת חוב (TRANCHE) בדרוג BB+ ומטה,ישראל,ישראל,לא,"ריבית ואג""ח",2024-12-20 00:00:00,NR,NR,NR,ILS,3.25,0.0369,0.0364,חברת ציטוט,אי-תלות,2025-09-30 00:00:00,80179.346,1,103.39,82.897,0.11621275694953603,0.00099917867060043
659,2208,"מימון ישיר נדל""ן ומשכנתאות הנפקות (סדרה 1) בע""מ",517014023,ח.פ.,ממון משהנ אג1רמ,IL0012152687,ISIN,שכבת חוב (TRANCHE) בדרוג AA- ומעלה,ישראל,ישראל,לא,משכנתאות או תיקי משכנתאות,2024-12-24 00:00:00,Aa1.il,מידרוג Moodys,נייר ערך,ILS,10.42,0.05,0.0476,חברת ציטוט,אי-תלות,2025-09-30 00:00:00,2920.707,1,106.71,3.117,0.004369701719141872,3.756999549153215e-05
659,2208,"בנק לאומי לישראל בע""מ",520018078,ח.פ.,לאומי אגח 4  רצף מוסדיים,IL0012219288,ISIN,שכבת חוב (TRANCHE) בדרוג BB+ ומטה,ישראל,ישראל,לא,"ריבית ואג""ח",2025-05-20 00:00:00,NR,NR,NR,ILS,3.34,0.067,0.0649,חברת ציטוט,אי-תלות,2025-09-30 00:00:00,124332.065,1,99.38,123.561,0.17321935005418315,0.0014893122274395906
659,2208,"הראל חברה לביטוח בע""מ",520004078,ח.פ.,הראלבט אגח ב רמ,IL0012248154,ISIN,שכבת חוב (TRANCHE) בדרוג BB+ ומטה,ישראל,ישראל,לא,"ריבית ואג""ח",2025-07-02 00:00:00,NR,NR,NR,ILS,3.19,0.0608,0.0586,חברת ציטוט,אי-תלות,2025-09-30 00:00:00,28134.349,1,99.22,27.915,0.03913385418346017,0.0003364666102489958
659,2208,"מימון ישיר נדל""ן ומשכנתאות הנפקות (סדרה 2) בע""מ",517112074,ח.פ.,ממון מש2 אג א מ,IL0012257882,ISIN,שכבת חוב (TRANCHE) בדרוג AA- ומעלה,ישראל,ישראל,לא,משכנתאות או תיקי משכנתאות,2025-07-24 00:00:00,Aa1.il,מידרוג Moodys,נייר ערך,ILS,10.21,0.0525,0.051,חברת ציטוט,אי-תלות,2025-09-30 00:00:00,13312.188,1,103.96,13.839,0.019400802724159245,0.00016680499442005563
659,2208,"מימון ישיר נדל""ן ומשכנתאות הנפקות (סדרה 2) בע""מ",517112074,ח.פ.,ממון מש2 אג ב מ,IL0012257965,ISIN,שכבת חוב (TRANCHE) בדרוג AA- ומעלה,ישראל,ישראל,לא,משכנתאות או תיקי משכנתאות,2025-07-24 00:00:00,Aa1.il,מידרוג Moodys,נייר ערך,ILS,7.35,0.078,0.0783,חברת ציטוט,אי-תלות,2025-09-30 00:00:00,7231.506,1,100.1,7.239,0.010148306302492143,8.725351214732154e-05
659,2208,"בנק הפועלים בע""מ",520000118,ח.פ.,פועלים אגח  2רמ,IL0012275454,ISIN,שכבת חוב (TRANCHE) בדרוג BB+ ומטה,ישראל,ישראל,לא,"ריבית ואג""ח",2025-08-26 00:00:00,NR,NR,NR,ILS,2.87,0.0675,0.0647,חברת ציטוט,אי-תלות,2025-09-30 00:00:00,166441.95,1,99.52,165.643,0.23221382799609147,0.0019965372997124992
659,2208,"בנק לאומי לישראל בע""מ",520018078,ח.פ.,לאומי למשכנתאות שה,6020903,פנימי,שכבת חוב (TRANCHE) בדרוג AA- ומעלה,ישראל,ישראל,לא,משכנתאות או תיקי משכנתאות,1999-11-25 00:00:00,ilAA+,S&P מעלות,נייר ערך,ILS,1.95,0.0605,0.0229,חברת ציטוט,אי-תלות,2025-09-30 00:00:00,18.031,1,176.71,0.032,4.486058871111322e-05,3.857041564738623e-07
659,2208,ICG,B264034,"מספר תאגיד או שותפות בחו""ל",EUROPEAN CREDIT 2022 ONE SARL ICG SDP 5A,10220,פנימי,שכבת חוב (TRANCHE) בדרוג BB+ ומטה,"חו""ל",אירופה,לא,אחר,2024-07-19 00:00:00,NR,NR,NR,GBP,2.4,0.05,0.0897,דיווח מנהל הקרן,אי-תלות,2025-09-30 00:00:00,11.922,4.4409,100.686,0.053,7.430035005278127e-05,6.388225091598344e-07
659,9453,"בנק לאומי לישראל בע""מ",520018078,ח.פ.,CLN מניבים  בנק לאומי   סדרה 7,11021,פנימי,שכבת חוב (TRANCHE) בדרוג BB+ ומטה,ישראל,ישראל,לא,"ריבית ואג""ח",2025-09-14 00:00:00,NR,NR,NR,ILS,3.64,0.04179,0.043,חברת ציטוט,אי-תלות,2025-09-30 00:00:00,4305802.725,1,100.73,4337.235,0.26829095242272094,0.0023033939824516196
659,9453,"מימון ישיר הנפקות(סדרה 16) בע""מ",516100120,ח.פ.,"מימון ישיר אג""ח 16  רצף מוסדיים",IL0011983405,ISIN,שכבת חוב (TRANCHE) בדרוג AA- ומעלה,ישראל,ישראל,לא,"ריבית ואג""ח",2023-07-25 00:00:00,Aa2.il,מידרוג Moodys,נייר ערך,ILS,1.34,0.0425,0.0358,חברת ציטוט,אי-תלות,2025-09-30 00:00:00,313640.974,1,108.68,340.865,0.02108509119233124,0.0001810246366241099
659,9453,"בנק לאומי לישראל בע""מ",520018078,ח.פ.,לאומי אגח א  רצף מוסדיים,IL0011986390,ISIN,שכבת חוב (TRANCHE) בדרוג BB+ ומטה,ישראל,ישראל,לא,"ריבית ואג""ח",2023-08-03 00:00:00,NR,NR,NR,ILS,1.19,0.068,0.061,חברת ציטוט,אי-תלות,2025-09-30 00:00:00,114683.087,1,100.51,115.268,0.007130201961356072,6.121587084150002e-05
659,9453,"בנק לאומי לישראל בע""מ",520018078,ח.פ.,לאומי אגח 2 רצף מוסדיים,IL0012058975,ISIN,שכבת חוב (TRANCHE) בדרוג BB+ ומטה,ישראל,ישראל,לא,"ריבית ואג""ח",2024-01-18 00:00:00,NR,NR,NR,ILS,4.24,0.068,0.0605,חברת ציטוט,אי-תלות,2025-09-30 00:00:00,770297.687,1,101.46,781.544,0.0483444369789193,0.00041505792206813065
659,9453,"בנק הפועלים בע""מ",520000118,ח.פ.,פועלים אגח 1 רמ,IL0012117474,ISIN,שכבת חוב (TRANCHE) בדרוג BB+ ומטה,ישראל,ישראל,לא,"ריבית ואג""ח",2024-09-24 00:00:00,NR,NR,NR,ILS,1.91,0.0675,0.0573,חברת ציטוט,אי-תלות,2025-09-30 00:00:00,824957.331,1,101.09,833.949,0.05158608456354699,0.0004428888700454427
659,9453,"בנק לאומי לישראל בע""מ",520018078,ח.פ.,לאומי אגח 3 רמ,IL0012150293,ISIN,שכבת חוב (TRANCHE) בדרוג BB+ ומטה,ישראל,ישראל,לא,"ריבית ואג""ח",2024-12-20 00:00:00,NR,NR,NR,ILS,3.25,0.0369,0.0364,חברת ציטוט,אי-תלות,2025-09-30 00:00:00,1777898.864,1,103.39,1838.17,0.11370478657828618,0.0009762048209799778
659,9453,"מימון ישיר נדל""ן ומשכנתאות הנפקות (סדרה 1) בע""מ",517014023,ח.פ.,ממון משהנ אג1רמ,IL0012152687,ISIN,שכבת חוב (TRANCHE) בדרוג AA- ומעלה,ישראל,ישראל,לא,משכנתאות או תיקי משכנתאות,2024-12-24 00:00:00,Aa1.il,מידרוג Moodys,נייר ערך,ILS,10.42,0.05,0.0476,חברת ציטוט,אי-תלות,2025-09-30 00:00:00,64763.841,1,106.71,69.109,0.004274916953077669,3.6702012856865944e-05
659,9453,"בנק לאומי לישראל בע""מ",520018078,ח.פ.,לאומי אגח 4  רצף מוסדיים,IL0012219288,ISIN,שכבת חוב (TRANCHE) בדרוג BB+ ומטה,ישראל,ישראל,לא,"ריבית ואג""ח",2025-05-20 00:00:00,NR,NR,NR,ILS,3.34,0.067,0.0649,חברת ציטוט,אי-תלות,2025-09-30 00:00:00,2756942.394,1,99.38,2739.849,0.16948048646302072,0.0014550633524413798
659,9453,"הראל חברה לביטוח בע""מ",520004078,ח.פ.,הראלבט אגח ב רמ,IL0012248154,ISIN,שכבת חוב (TRANCHE) בדרוג BB+ ומטה,ישראל,ישראל,לא,"ריבית ואג""ח",2025-07-02 00:00:00,NR,NR,NR,ILS,3.19,0.0608,0.0586,חברת ציטוט,אי-תלות,2025-09-30 00:00:00,623851.764,1,99.22,618.986,0.03828898906246269,0.0003287275482241101
659,9453,"מימון ישיר נדל""ן ומשכנתאות הנפקות (סדרה 2) בע""מ",517112074,ח.פ.,ממון מש2 אג א מ,IL0012257882,ISIN,שכבת חוב (TRANCHE) בדרוג AA- ומעלה,ישראל,ישראל,לא,משכנתאות או תיקי משכנתאות,2025-07-24 00:00:00,Aa1.il,מידרוג Moodys,נייר ערך,ILS,10.21,0.0525,0.051,חברת ציטוט,אי-תלות,2025-09-30 00:00:00,295184.794,1,103.96,306.874,0.018982489474001312,0.00016297289055604744
659,9453,"מימון ישיר נדל""ן ומשכנתאות הנפקות (סדרה 2) בע""מ",517112074,ח.פ.,ממון מש2 אג ב מ,IL0012257965,ISIN,שכבת חוב (TRANCHE) בדרוג AA- ומעלה,ישראל,ישראל,לא,משכנתאות או תיקי משכנתאות,2025-07-24 00:00:00,Aa1.il,מידרוג Moodys,נייר ערך,ILS,7.35,0.078,0.0783,חברת ציטוט,אי-תלות,2025-09-30 00:00:00,160351.606,1,100.1,160.512,0.009928887264645745,8.524379585410392e-05
659,9453,"בנק הפועלים בע""מ",520000118,ח.פ.,פועלים אגח  2רמ,IL0012275454,ISIN,שכבת חוב (TRANCHE) בדרוג BB+ ומטה,ישראל,ישראל,לא,"ריבית ואג""ח",2025-08-26 00:00:00,NR,NR,NR,ILS,2.87,0.0675,0.0647,חברת ציטוט,אי-תלות,2025-09-30 00:00:00,3690688.05,1,99.52,3672.973,0.22720129861373403,0.0019506215148377417
659,9453,"בנק לאומי לישראל בע""מ",520018078,ח.פ.,לאומי למשכנתאות שה,6020903,פנימי,שכבת חוב (TRANCHE) בדרוג AA- ומעלה,ישראל,ישראל,לא,משכנתאות או תיקי משכנתאות,1999-11-25 00:00:00,ilAA+,S&P מעלות,נייר ערך,ILS,1.95,0.0605,0.0229,חברת ציטוט,אי-תלות,2025-09-30 00:00:00,399.825,1,176.71,0.707,4.3733323963968685e-05,3.754695204648342e-07
659,9453,ICG,B264034,"מספר תאגיד או שותפות בחו""ל",EUROPEAN CREDIT 2022 ONE SARL ICG SDP 5A,10220,פנימי,שכבת חוב (TRANCHE) בדרוג BB+ ומטה,"חו""ל",אירופה,לא,אחר,2024-07-19 00:00:00,NR,NR,NR,GBP,2.4,0.05,0.0897,דיווח מנהל הקרן,אי-תלות,2025-09-30 00:00:00,78303.166,4.4409,100.686,350.121,0.02165764514793307,0.00018594026021876692
659,9454,"בנק לאומי לישראל בע""מ",520018078,ח.פ.,CLN מניבים  בנק לאומי   סדרה 7,11021,פנימי,שכבת חוב (TRANCHE) בדרוג BB+ ומטה,ישראל,ישראל,לא,"ריבית ואג""ח",2025-09-14 00:00:00,NR,NR,NR,ILS,3.64,0.04179,0.043,חברת ציטוט,אי-תלות,2025-09-30 00:00:00,1942904.775,1,100.73,1957.088,0.2683021255921026,0.0023094602916450585
659,9454,"מימון ישיר הנפקות(סדרה 16) בע""מ",516100120,ח.פ.,"מימון ישיר אג""ח 16  רצף מוסדיים",IL0011983405,ISIN,שכבת חוב (TRANCHE) בדרוג AA- ומעלה,ישראל,ישראל,לא,"ריבית ואג""ח",2023-07-25 00:00:00,Aa2.il,מידרוג Moodys,נייר ערך,ILS,1.34,0.0425,0.0358,חברת ציטוט,אי-תלות,2025-09-30 00:00:00,141524.028,1,108.68,153.808,0.02108592630125478,0.00018150102015716368
659,9454,"בנק לאומי לישראל בע""מ",520018078,ח.פ.,לאומי אגח א  רצף מוסדיים,IL0011986390,ISIN,שכבת חוב (TRANCHE) בדרוג BB+ ומטה,ישראל,ישראל,לא,"ריבית ואג""ח",2023-08-03 00:00:00,NR,NR,NR,ILS,1.19,0.068,0.061,חברת ציטוט,אי-תלות,2025-09-30 00:00:00,51748.381,1,100.51,52.012,0.0071304561451996235,6.137672332007697e-05
659,9454,"בנק לאומי לישראל בע""מ",520018078,ח.פ.,לאומי אגח 2 רצף מוסדיים,IL0012058975,ISIN,שכבת חוב (TRANCHE) בדרוג BB+ ומטה,ישראל,ישראל,לא,"ריבית ואג""ח",2024-01-18 00:00:00,NR,NR,NR,ILS,4.24,0.068,0.0605,חברת ציטוט,אי-תלות,2025-09-30 00:00:00,347580.962,1,101.46,352.656,0.04834649969894483,0.00041615146003162853
659,9454,"בנק הפועלים בע""מ",520000118,ח.פ.,פועלים אגח 1 רמ,IL0012117474,ISIN,שכבת חוב (TRANCHE) בדרוג BB+ ומטה,ישראל,ישראל,לא,"ריבית ואג""ח",2024-09-24 00:00:00,NR,NR,NR,ILS,1.91,0.0675,0.0573,חברת ציטוט,אי-תלות,2025-09-30 00:00:00,372245,1,101.09,376.302,0.05158818942457334,0.00044405490538321164
659,9454,"בנק לאומי לישראל בע""מ",520018078,ח.פ.,לאומי אגח 3 רמ,IL0012150293,ISIN,שכבת חוב (TRANCHE) בדרוג BB+ ומטה,ישראל,ישראל,לא,"ריבית ואג""ח",2024-12-20 00:00:00,NR,NR,NR,ILS,3.25,0.0369,0.0364,חברת ציטוט,אי-תלות,2025-09-30 00:00:00,802240.235,1,103.39,829.436,0.11370947133834106,0.0009787753572966117
659,9454,"מימון ישיר נדל""ן ומשכנתאות הנפקות (סדרה 1) בע""מ",517014023,ח.פ.,ממון משהנ אג1רמ,IL0012152687,ISIN,שכבת חוב (TRANCHE) בדרוג AA- ומעלה,ישראל,ישראל,לא,משכנתאות או תיקי משכנתאות,2024-12-24 00:00:00,Aa1.il,מידרוג Moodys,נייר ערך,ILS,10.42,0.05,0.0476,חברת ציטוט,אי-תלות,2025-09-30 00:00:00,29223.349,1,106.71,31.184,0.004275093140658022,3.679865684867493e-05
659,9454,"בנק לאומי לישראל בע""מ",520018078,ח.פ.,לאומי אגח 4  רצף מוסדיים,IL0012219288,ISIN,שכבת חוב (TRANCHE) בדרוג BB+ ומטה,ישראל,ישראל,לא,"ריבית ואג""ח",2025-05-20 00:00:00,NR,NR,NR,ILS,3.34,0.067,0.0649,חברת ציטוט,אי-תלות,2025-09-30 00:00:00,1244013.459,1,99.38,1236.301,0.16948761944871257,0.0014588961089236035
659,9454,"הראל חברה לביטוח בע""מ",520004078,ח.פ.,הראלבט אגח ב רמ,IL0012248154,ISIN,שכבת חוב (TRANCHE) בדרוג BB+ ומטה,ישראל,ישראל,לא,"ריבית ואג""ח",2025-07-02 00:00:00,NR,NR,NR,ILS,3.19,0.0608,0.0586,חברת ציטוט,אי-תלות,2025-09-30 00:00:00,281500.256,1,99.22,279.305,0.038290626271533124,0.00032959366505641195
659,9454,"מימון ישיר נדל""ן ומשכנתאות הנפקות (סדרה 2) בע""מ",517112074,ח.פ.,ממון מש2 אג א מ,IL0012257882,ISIN,שכבת חוב (TRANCHE) בדרוג AA- ומעלה,ישראל,ישראל,לא,משכנתאות או תיקי משכנתאות,2025-07-24 00:00:00,Aa1.il,מידרוג Moodys,נייר ערך,ILS,10.21,0.0525,0.051,חברת ציטוט,אי-תלות,2025-09-30 00:00:00,133196.057,1,103.96,138.471,0.018983338323501058,0.0001634026043000534
659,9454,"מימון ישיר נדל""ן ומשכנתאות הנפקות (סדרה 2) בע""מ",517112074,ח.פ.,ממון מש2 אג ב מ,IL0012257965,ISIN,שכבת חוב (TRANCHE) בדרוג AA- ומעלה,ישראל,ישראל,לא,משכנתאות או תיקי משכנתאות,2025-07-24 00:00:00,Aa1.il,מידרוג Moodys,נייר ערך,ILS,7.35,0.078,0.0783,חברת ציטוט,אי-תלות,2025-09-30 00:00:00,72355.359,1,100.1,72.428,0.00992933703154115,8.546860948678255e-05
659,9454,"בנק הפועלים בע""מ",520000118,ח.פ.,פועלים אגח  2רמ,IL0012275454,ISIN,שכבת חוב (TRANCHE) בדרוג BB+ ומטה,ישראל,ישראל,לא,"ריבית ואג""ח",2025-08-26 00:00:00,NR,NR,NR,ILS,2.87,0.0675,0.0647,חברת ציטוט,אי-תלות,2025-09-30 00:00:00,1665346.95,1,99.52,1657.353,0.2272106991389493,0.001955758219731976
659,9454,"בנק לאומי לישראל בע""מ",520018078,ח.פ.,לאומי למשכנתאות שה,6020903,פנימי,שכבת חוב (TRANCHE) בדרוג AA- ומעלה,ישראל,ישראל,לא,משכנתאות או תיקי משכנתאות,1999-11-25 00:00:00,ilAA+,S&P מעלות,נייר ערך,ILS,1.95,0.0605,0.0229,חברת ציטוט,אי-תלות,2025-09-30 00:00:00,180.413,1,176.71,0.319,4.373251384908636e-05,3.764357213547749e-07
659,9454,ICG,B264034,"מספר תאגיד או שותפות בחו""ל",EUROPEAN CREDIT 2022 ONE SARL ICG SDP 5A,10220,פנימי,שכבת חוב (TRANCHE) בדרוג BB+ ומטה,"חו""ל",אירופה,לא,אחר,2024-07-19 00:00:00,NR,NR,NR,GBP,2.4,0.05,0.0897,דיווח מנהל הקרן,אי-תלות,2025-09-30 00:00:00,35264.671,4.4409,100.686,157.681,0.021616885630839456,0.00018607135103116697
659,9455,"בנק לאומי לישראל בע""מ",520018078,ח.פ.,CLN מניבים  בנק לאומי   סדרה 7,11021,פנימי,שכבת חוב (TRANCHE) בדרוג BB+ ומטה,ישראל,ישראל,לא,"ריבית ואג""ח",2025-09-14 00:00:00,NR,NR,NR,ILS,3.64,0.04179,0.043,חברת ציטוט,אי-תלות,2025-09-30 00:00:00,774855.9,1,100.73,780.512,0.2682967491733802,0.0023113447316276885
659,9455,"מימון ישיר הנפקות(סדרה 16) בע""מ",516100120,ח.פ.,"מימון ישיר אג""ח 16  רצף מוסדיים",IL0011983405,ISIN,שכבת חוב (TRANCHE) בדרוג AA- ומעלה,ישראל,ישראל,לא,"ריבית ואג""ח",2023-07-25 00:00:00,Aa2.il,מידרוג Moodys,נייר ערך,ILS,1.34,0.0425,0.0358,חברת ציטוט,אי-תלות,2025-09-30 00:00:00,56441.638,1,108.68,61.341,0.021085634674475624,0.0001816502464827883
659,9455,"בנק לאומי לישראל בע""מ",520018078,ח.פ.,לאומי אגח א  רצף מוסדיים,IL0011986390,ISIN,שכבת חוב (TRANCHE) בדרוג BB+ ומטה,ישראל,ישראל,לא,"ריבית ואג""ח",2023-08-03 00:00:00,NR,NR,NR,ILS,1.19,0.068,0.061,חברת ציטוט,אי-תלות,2025-09-30 00:00:00,20637.933,1,100.51,20.743,0.007130293279415853,6.142663247733943e-05
659,9455,"בנק לאומי לישראל בע""מ",520018078,ח.פ.,לאומי אגח 2 רצף מוסדיים,IL0012058975,ISIN,שכבת חוב (TRANCHE) בדרוג BB+ ומטה,ישראל,ישראל,לא,"ריבית ואג""ח",2024-01-18 00:00:00,NR,NR,NR,ILS,4.24,0.068,0.0605,חברת ציטוט,אי-תלות,2025-09-30 00:00:00,138619.845,1,101.46,140.644,0.04834560902425701,0.00041649169831475325
659,9455,"בנק הפועלים בע""מ",520000118,ח.פ.,פועלים אגח 1 רמ,IL0012117474,ISIN,שכבת חוב (TRANCHE) בדרוג BB+ ומטה,ישראל,ישראל,לא,"ריבית ואג""ח",2024-09-24 00:00:00,NR,NR,NR,ILS,1.91,0.0675,0.0573,חברת ציטוט,אי-תלות,2025-09-30 00:00:00,148456.187,1,101.09,150.074,0.05158712016656485,0.00044441693305713914
659,9455,"בנק לאומי לישראל בע""מ",520018078,ח.פ.,לאומי אגח 3 רמ,IL0012150293,ISIN,שכבת חוב (TRANCHE) בדרוג BB+ ומטה,ישראל,ישראל,לא,"ריבית ואג""ח",2024-12-20 00:00:00,NR,NR,NR,ILS,3.25,0.0369,0.0364,חברת ציטוט,אי-תלות,2025-09-30 00:00:00,319943.925,1,103.39,330.79,0.1137072609505843,0.0009795745917745317
659,9455,"מימון ישיר נדל""ן ומשכנתאות הנפקות (סדרה 1) בע""מ",517014023,ח.פ.,ממון משהנ אג1רמ,IL0012152687,ISIN,שכבת חוב (TRANCHE) בדרוג AA- ומעלה,ישראל,ישראל,לא,משכנתאות או תיקי משכנתאות,2024-12-24 00:00:00,Aa1.il,מידרוג Moodys,נייר ערך,ILS,10.42,0.05,0.0476,חברת ציטוט,אי-תלות,2025-09-30 00:00:00,11654.655,1,106.71,12.437,0.004275151015576096,3.6829919882402275e-05
659,9455,"בנק לאומי לישראל בע""מ",520018078,ח.פ.,לאומי אגח 4  רצף מוסדיים,IL0012219288,ISIN,שכבת חוב (TRANCHE) בדרוג BB+ ומטה,ישראל,ישראל,לא,"ריבית ואג""ח",2025-05-20 00:00:00,NR,NR,NR,ILS,3.34,0.067,0.0649,חברת ציטוט,אי-תלות,2025-09-30 00:00:00,496128.879,1,99.38,493.053,0.1694842834833835,0.001460087037692216
659,9455,"הראל חברה לביטוח בע""מ",520004078,ח.פ.,הראלבט אגח ב רמ,IL0012248154,ISIN,שכבת חוב (TRANCHE) בדרוג BB+ ומטה,ישראל,ישראל,לא,"ריבית ואג""ח",2025-07-02 00:00:00,NR,NR,NR,ILS,3.19,0.0608,0.0586,חברת ציטוט,אי-תלות,2025-09-30 00:00:00,112265.993,1,99.22,111.39,0.038289705847472974,0.00032986128292199
659,9455,"מימון ישיר נדל""ן ומשכנתאות הנפקות (סדרה 2) בע""מ",517112074,ח.פ.,ממון מש2 אג א מ,IL0012257882,ISIN,שכבת חוב (TRANCHE) בדרוג AA- ומעלה,ישראל,ישראל,לא,משכנתאות או תיקי משכנתאות,2025-07-24 00:00:00,Aa1.il,מידרוג Moodys,נייר ערך,ILS,10.21,0.0525,0.051,חברת ציטוט,אי-תלות,2025-09-30 00:00:00,53120.334,1,103.96,55.224,0.01898294923889799,0.00016353586038319394
659,9455,"מימון ישיר נדל""ן ומשכנתאות הנפקות (סדרה 2) בע""מ",517112074,ח.פ.,ממון מש2 אג ב מ,IL0012257965,ISIN,שכבת חוב (TRANCHE) בדרוג AA- ומעלה,ישראל,ישראל,לא,משכנתאות או תיקי משכנתאות,2025-07-24 00:00:00,Aa1.il,מידרוג Moodys,נייר ערך,ILS,7.35,0.078,0.0783,חברת ציטוט,אי-תלות,2025-09-30 00:00:00,28856.266,1,100.1,28.885,0.009929061436432865,8.553768881588725e-05
659,9455,"בנק הפועלים בע""מ",520000118,ח.פ.,פועלים אגח  2רמ,IL0012275454,ISIN,שכבת חוב (TRANCHE) בדרוג BB+ ומטה,ישראל,ישראל,לא,"ריבית ואג""ח",2025-08-26 00:00:00,NR,NR,NR,ILS,2.87,0.0675,0.0647,חברת ציטוט,אי-תלות,2025-09-30 00:00:00,664162.2,1,99.52,660.974,0.2272062127015675,0.001957354624455332
659,9455,"בנק לאומי לישראל בע""מ",520018078,ח.פ.,לאומי למשכנתאות שה,6020903,פנימי,שכבת חוב (TRANCHE) בדרוג AA- ומעלה,ישראל,ישראל,לא,משכנתאות או תיקי משכנתאות,1999-11-25 00:00:00,ilAA+,S&P מעלות,נייר ערך,ILS,1.95,0.0605,0.0229,חברת ציטוט,אי-תלות,2025-09-30 00:00:00,71.951,1,176.71,0.127,4.3655558332247665e-05,3.76087466838071e-07
659,9455,ICG,B264034,"מספר תאגיד או שותפות בחו""ל",EUROPEAN CREDIT 2022 ONE SARL ICG SDP 5A,10220,פנימי,שכבת חוב (TRANCHE) בדרוג BB+ ומטה,"חו""ל",אירופה,לא,אחר,2024-07-19 00:00:00,NR,NR,NR,GBP,2.4,0.05,0.0897,דיווח מנהל הקרן,אי-תלות,2025-09-30 00:00:00,14076.926,4.4409,100.686,62.943,0.021636313449658776,0.0001863942789384937
659,12152,"בנק לאומי לישראל בע""מ",520018078,ח.פ.,CLN מניבים  בנק לאומי   סדרה 7,11021,פנימי,שכבת חוב (TRANCHE) בדרוג BB+ ומטה,ישראל,ישראל,לא,"ריבית ואג""ח",2025-09-14 00:00:00,NR,NR,NR,ILS,3.64,0.04179,0.043,חברת ציטוט,אי-תלות,2025-09-30 00:00:00,1021410.075,1,100.73,1028.866,0.268299202220941,0.002316986069393477
659,12152,"מימון ישיר הנפקות(סדרה 16) בע""מ",516100120,ח.פ.,"מימון ישיר אג""ח 16  רצף מוסדיים",IL0011983405,ISIN,שכבת חוב (TRANCHE) בדרוג AA- ומעלה,ישראל,ישראל,לא,"ריבית ואג""ח",2023-07-25 00:00:00,Aa2.il,מידרוג Moodys,נייר ערך,ILS,1.34,0.0425,0.0358,חברת ציטוט,אי-תלות,2025-09-30 00:00:00,74401.005,1,108.68,80.859,0.021085744103102898,0.00018209288341250186
659,12152,"בנק לאומי לישראל בע""מ",520018078,ח.פ.,לאומי אגח א  רצף מוסדיים,IL0011986390,ISIN,שכבת חוב (TRANCHE) בדרוג BB+ ומטה,ישראל,ישראל,לא,"ריבית ואג""ח",2023-08-03 00:00:00,NR,NR,NR,ILS,1.19,0.068,0.061,חברת ציטוט,אי-תלות,2025-09-30 00:00:00,27204.79,1,100.51,27.344,0.007130543127607881,6.157815214177089e-05
659,12152,"בנק לאומי לישראל בע""מ",520018078,ח.פ.,לאומי אגח 2 רצף מוסדיים,IL0012058975,ISIN,שכבת חוב (TRANCHE) בדרוג BB+ ומטה,ישראל,ישראל,לא,"ריבית ואג""ח",2024-01-18 00:00:00,NR,NR,NR,ILS,4.24,0.068,0.0605,חברת ציטוט,אי-תלות,2025-09-30 00:00:00,182727.79,1,101.46,185.396,0.04834604204527467,0.0004175081588090899
659,12152,"בנק הפועלים בע""מ",520000118,ח.פ.,פועלים אגח 1 רמ,IL0012117474,ISIN,שכבת חוב (TRANCHE) בדרוג BB+ ומטה,ישראל,ישראל,לא,"ריבית ואג""ח",2024-09-24 00:00:00,NR,NR,NR,ILS,1.91,0.0675,0.0573,חברת ציטוט,אי-תלות,2025-09-30 00:00:00,195693.993,1,101.09,197.827,0.05158769584937406,0.0004455025271997552
659,12152,"בנק לאומי לישראל בע""מ",520018078,ח.פ.,לאומי אגח 3 רמ,IL0012150293,ISIN,שכבת חוב (TRANCHE) בדרוג BB+ ומטה,ישראל,ישראל,לא,"ריבית ואג""ח",2024-12-20 00:00:00,NR,NR,NR,ILS,3.25,0.0369,0.0364,חברת ציטוט,אי-תלות,2025-09-30 00:00:00,421748.029,1,103.39,436.045,0.11370822403736756,0.000981964794860243
