מספר קופה/קרן/ח.פ. עבור חברת ביטוח,מספר מסלול,שם מנפיק,מספר מנפיק,סוג מספר מזהה מנפיק,שם נייר ערך,מספר נייר ערך,סוג מספר נייר ערך,מאפיין עיקרי,"ישראל/חו""ל",מדינה לפי חשיפה כלכלית,סטאטוס סחירות,זירת מסחר,ענף מסחר,בעל עניין/צד קשור,דירוג,שם מדרג,דירוג נייר הערך/המנפיק,מטבע פעילות,"מח""מ",מועד פדיון,שיעור ריבית,תשואה לפדיון,נחיתות חוזית,האם סווג כחוב בעייתי,ערך נקוב (יחידות),שער חליפין,שער נייר הערך,סכום לקבל (במטבע הפעילות),"שווי הוגן (באלפי ש""ח)","עלות מופחתת (באלפי ש""ח)",עלות מופחתת (במטבע הפעילות),השיטה שיושמה בדוח הכספי,שיעור מערך נקוב מונפק,שיעור מנכסי אפיק ההשקעה,שיעור מסך נכסי ההשקעה,Unnamed: 36,Unnamed: 37,Unnamed: 38,Unnamed: 39,Unnamed: 40,Unnamed: 41,Unnamed: 42,Unnamed: 43,Unnamed: 44,Unnamed: 45,Unnamed: 46,Unnamed: 47,Unnamed: 48,Unnamed: 49,Unnamed: 50,Unnamed: 51
13918,13921,"קבוצת חג'ג' ייזום נדל""ן בע""מ",520033309,ח.פ.,חג'ג' אגח טו,IL0012166471,ISIN,לא צמוד למדד המחירים לצרכן,ישראל,ישראל,סחיר,TASE,בנייה,לא,NR,NR,NR,ILS,3.303,2030-01-01 00:00:00,0.045,0.069,החוב לא נחות,ריק במקור,49000,1,93.89,0,46.0061,ריק במקור,ריק במקור,שווי הוגן,0.000118271212,0.003860664158532171,0.0011718767661391474,,,,,,,,,,,,,,,,
13918,13921,מודיעין אנרגיה - שותפות מוגבלת,550012405,מספר שותפות,מודיעין אגח ג,IL0012172156,ISIN,לא צמוד למדד המחירים לצרכן,ישראל,ישראל,סחיר,TASE,חיפושי נפט וגז,לא,NR,NR,NR,ILS,3.163,2030-03-31 00:00:00,0.078,0.077,החוב לא נחות,ריק במקור,100000,1,100.77,0,100.77,ריק במקור,ריק במקור,שווי הוגן,0.000624937506,0.00845625095922686,0.0025668340007921095,,,,,,,,,,,,,,,,
13918,13921,"מ.ו. השקעות בע""מ",510920879,ח.פ.,מ.ו השקע אגח ד,IL0012172560,ISIN,צמוד למדד המחירים לצרכן,ישראל,ישראל,סחיר,TASE,"נדל""ן מניב בישראל",לא,NR,NR,NR,ILS,3.986,2030-03-31 00:00:00,0.046,0.0468,החוב לא נחות,ריק במקור,40000,1,103.16,0,41.264,ריק במקור,ריק במקור,שווי הוגן,0.000300751879,0.003462724417798325,0.0010510850273760604,,,,,,,,,,,,,,,,
13918,13921,"נתנאל גרופ בע""מ",520039074,ח.פ.,נתנאל גרופ אגטו,IL0012173634,ISIN,לא צמוד למדד המחירים לצרכן,ישראל,ישראל,סחיר,TASE,בנייה,לא,NR,NR,NR,ILS,3.291,2030-12-31 00:00:00,0.065,0.0728,החוב לא נחות,ריק במקור,60000,1,101.94,0,61.164,ריק במקור,ריק במקור,שווי הוגן,0.0003,0.005132659855811766,0.0015579818877091256,,,,,,,,,,,,,,,,
13918,13921,"קבוצת דלק בע""מ",520044322,ח.פ.,דלק קב אגח מ,IL0012173899,ISIN,לא צמוד למדד המחירים לצרכן,ישראל,ישראל,סחיר,TASE,חיפושי נפט וגז,לא,ilA-,S&P מעלות,נייר ערך,ILS,5.346,2033-06-30 00:00:00,0.0569,0.0546,החוב לא נחות,ריק במקור,60000,1,103.02,0,61.812,ריק במקור,ריק במקור,שווי הוגן,3.83699179843003e-05,0.00518703765298929,0.0015744878759249962,,,,,,,,,,,,,,,,
13918,13921,"אפי קפיטל נדל""ן בע""מ",513948216,ח.פ.,אפי קפיטל אגח ה,IL0012174210,ISIN,לא צמוד למדד המחירים לצרכן,ישראל,ישראל,סחיר,TASE,בנייה,לא,NR,NR,NR,ILS,3.032,2029-12-31 00:00:00,0.0669,0.0681,החוב לא נחות,ריק במקור,58000,1,101.62,0,58.9396,ריק במקור,ריק במקור,שווי הוגן,0.000193333333,0.004945996318710405,0.0015013215170495843,,,,,,,,,,,,,,,,
13918,13921,"שובל הנדסה ובניין בע""מ",512951518,ח.פ.,שובל אגח ב,IL0012174889,ISIN,לא צמוד למדד המחירים לצרכן,ישראל,ישראל,סחיר,TASE,בנייה,לא,NR,NR,NR,ILS,3,2030-03-31 00:00:00,0.0641,0.0648,החוב לא נחות,ריק במקור,60000,1,100.1,0,60.06,ריק במקור,ריק במקור,שווי הוגן,0.000259005849,0.005040016201361171,0.001529860574452457,,,,,,,,,,,,,,,,
13918,13921,"אלומיי קפיטל בע""מ",520039868,ח.פ.,אלומיי אגח ז,IL0012175381,ISIN,לא צמוד למדד המחירים לצרכן,ישראל,ישראל,סחיר,TASE,אנרגיה מתחדשת,לא,NR,NR,NR,ILS,4.38,2032-12-31 00:00:00,0.0634,0.0682,החוב לא נחות,ריק במקור,60000,1,102.28,0,61.368,ריק במקור,ריק במקור,שווי הוגן,0.000279747667,0.005149778791960246,0.0015631782173326405,,,,,,,,,,,,,,,,
13918,13921,"משק אנרגיה-אנרגיות מתחדשות בע""",516167343,ח.פ.,משק אנרג אגח ב,IL0012176603,ISIN,צמוד למדד המחירים לצרכן,ישראל,ישראל,סחיר,TASE,אנרגיה,לא,NR,NR,NR,ILS,3.432,2030-12-31 00:00:00,0.0418,0.0411,החוב לא נחות,ריק במקור,86000,1,104.72,0,90.0592,ריק במקור,ריק במקור,שווי הוגן,0.000246481194,0.007557439678348752,0.002294006317794351,,,,,,,,,,,,,,,,
13918,13921,"אלמוגים החזקות בע""מ",513988824,ח.פ.,אלמוגים אגח יב,IL0012178922,ISIN,לא צמוד למדד המחירים לצרכן,ישראל,ישראל,סחיר,TASE,בנייה,לא,NR,NR,NR,ILS,3.274,2031-06-30 00:00:00,0.0659,0.0684,החוב לא נחות,ריק במקור,50000,1,101.21,0,50.605,ריק במקור,ריק במקור,שווי הוגן,0.000207674831,0.004246587077420614,0.001289020885284159,,,,,,,,,,,,,,,,
13918,13921,"פריים אנרג'י פי.אי בע""מ",514902147,ח.פ.,פריים אנרג אגחג,IL0012179755,ISIN,לא צמוד למדד המחירים לצרכן,ישראל,ישראל,סחיר,TASE,אנרגיה מתחדשת,לא,NR,NR,NR,ILS,2.771,2030-12-31 00:00:00,0.0735,0.0711,החוב לא נחות,ריק במקור,50000,1,102.84,0,51.42,ריק במקור,ריק במקור,שווי הוגן,0.000253709228,0.004314978905660863,0.0013097807315741816,,,,,,,,,,,,,,,,
13918,13921,בוני התיכון הנדסה אזרחית ותשתי,520040304,ח.פ.,בוני תכון אגחכב,IL0012180076,ISIN,לא צמוד למדד המחירים לצרכן,ישראל,ישראל,סחיר,TASE,בנייה,לא,NR,NR,NR,ILS,2.961,2029-07-01 00:00:00,0.0675,0.0689,החוב לא נחות,ריק במקור,100000,1,101.61,0,101.61,ריק במקור,ריק במקור,שווי הוגן,0.0005,0.008526740696308835,0.0025882306521830527,,,,,,,,,,,,,,,,
13918,13921,אקסטל לימיטד,1811308,LEI,אקסטל אגח ה,IL0012186354,ISIN,לא צמוד למדד המחירים לצרכן,ישראל,ישראל,סחיר,TASE,בנייה,לא,A2.il,מידרוג Moodys,נייר ערך,ILS,2.357,2028-03-31 00:00:00,0.0602,0.0606,החוב לא נחות,ריק במקור,70000,1,100.11,0,70.077,ריק במקור,ריק במקור,שווי הוגן,7.0980452997251e-05,0.005880606316063716,0.0017850156422894578,,,,,,,,,,,,,,,,
13918,13921,"רני צים מרכזי קניות בע""מ",514353671,ח.פ.,רני צים אגח ד,IL0012189739,ISIN,צמוד למדד המחירים לצרכן,ישראל,ישראל,סחיר,TASE,"נדל""ן מניב בישראל",לא,ilA-,S&P מעלות,נייר ערך,ILS,5.087,2031-06-30 00:00:00,0.0344,0.0341,החוב לא נחות,ריק במקור,50000,1,104.91,0,52.455,ריק במקור,ריק במקור,שווי הוגן,0.000101801893,0.004401832331708296,0.0013361444627523083,,,,,,,,,,,,,,,,
13918,13921,"פתאל נכסים(אירופה)בע""מ",515328250,ח.פ.,פתאל אירו אגח ו,IL0012192865,ISIN,לא צמוד למדד המחירים לצרכן,ישראל,ישראל,סחיר,TASE,"נדל""ן מניב בחו""ל",לא,A2.il,מידרוג Moodys,נייר ערך,ILS,5.548,2034-10-01 00:00:00,0.0559,0.0541,החוב לא נחות,ריק במקור,15000,1,101.35,0,15.2025,ריק במקור,ריק במקור,שווי הוגן,6.70618847072078e-05,0.0012757383666532336,0.0003872411818700213,,,,,,,,,,,,,,,,
13918,13921,קבוצת דוראל משאבי אנרגיה מתחדש,515364891,ח.פ.,דוראל אגח ג,IL0012201930,ISIN,צמוד למדד המחירים לצרכן,ישראל,ישראל,סחיר,TASE,אנרגיה מתחדשת,לא,NR,NR,NR,ILS,5.331,2032-06-30 00:00:00,0.0444,0.0439,החוב לא נחות,ריק במקור,150000,1,105.37,0,158.055,ריק במקור,ריק במקור,שווי הוגן,0.000402732134,0.013263399279156509,0.004026009209042343,,,,,,,,,,,,,,,,
13918,13921,"הפניקס גיוסי הון (2009)בע""מ",514290345,ח.פ.,פניקס הון אגחטז,IL0012203340,ISIN,לא צמוד למדד המחירים לצרכן,ישראל,ישראל,סחיר,TASE,ביטוח,לא,ilAA,S&P מעלות,נייר ערך,ILS,5.197,2034-11-01 00:00:00,0.0515,0.0466,החוב לא נחות,ריק במקור,90000,1,105.19,0,94.671,ריק במקור,ריק במקור,שווי הוגן,9.02738909852492e-05,0.007944445118199526,0.0024114790283714382,,,,,,,,,,,,,,,,
13918,13921,"הפניקס גיוסי הון (2009)בע""מ",514290345,ח.פ.,פניקס הון אגחיז,IL0012203423,ISIN,צמוד למדד המחירים לצרכן,ישראל,ישראל,סחיר,TASE,ביטוח,לא,ilAA,S&P מעלות,נייר ערך,ILS,5.777,2035-02-01 00:00:00,0.0314,0.0276,החוב לא נחות,ריק במקור,49000,1,105.04,0,51.4696,ריק במקור,ריק במקור,שווי הוגן,0.000133426641,0.004319141156802846,0.0013110441528944086,,,,,,,,,,,,,,,,
13918,13921,"אפי נכסים בע""מ",510560188,ח.פ.,אפי נכסים אגחיז,IL0012203837,ISIN,לא צמוד למדד המחירים לצרכן,ישראל,ישראל,סחיר,TASE,"נדל""ן מניב בחו""ל",לא,A1.il,מידרוג Moodys,נייר ערך,ILS,4.618,2033-03-30 00:00:00,0.055,0.0511,החוב לא נחות,ריק במקור,48000,1,102.07,0,48.9936,ריק במקור,ריק במקור,שווי הוגן,0.00016,0.00411136426511836,0.0012479749756991992,,,,,,,,,,,,,,,,
13918,13921,"זפירוס ווינג אנרג'יס בע""מ",516537560,ח.פ.,זפירוס אגח א,IL0012222316,ISIN,לא צמוד למדד המחירים לצרכן,ישראל,ישראל,סחיר,TASE,אנרגיה מתחדשת,לא,A3.il,מידרוג Moodys,נייר ערך,ILS,4.592,2033-12-01 00:00:00,0.0596,0.0523,החוב לא נחות,ריק במקור,12000,1,105.74,0,12.6888,ריק במקור,ריק במקור,שווי הוגן,7.05882352941176e-05,0.0010647978284354252,0.000323211702582623,,,,,,,,,,,,,,,,
13918,13921,"פרשקובסקי השקעות ובניין בע""מ",513817817,ח.פ.,פרשקובסקי אגחטז,IL0012234113,ISIN,לא צמוד למדד המחירים לצרכן,ישראל,ישראל,סחיר,TASE,בנייה,לא,A2.il,מידרוג Moodys,נייר ערך,ILS,4.526,2031-12-31 00:00:00,0.0588,0.0517,החוב לא נחות,ריק במקור,70000,1,105.23,0,73.661,ריק במקור,ריק במקור,שווי הוגן,0.000233333333,0.006181362527613474,0.0018763080215574832,,,,,,,,,,,,,,,,
13918,13921,"בנק הפועלים בע""מ",520000118,ח.פ.,פועלים אגח 102,IL0012234527,ISIN,לא צמוד למדד המחירים לצרכן,ישראל,ישראל,סחיר,TASE,בנקים,לא,ilAAA,S&P מעלות,נייר ערך,ILS,4.545,2035-06-17 00:00:00,0.0488,0.0444,החוב לא נחות,ריק במקור,36000,1,103.32,0,37.1952,ריק במקור,ריק במקור,שווי הוגן,2.28444225025176e-05,0.0031212855579898276,0.0009474437235909762,,,,,,,,,,,,,,,,
13918,13921,"נתנאל מניבים בע""מ",516235918,ח.פ.,נתנאל מניב אגחא,IL0012247818,ISIN,צמוד למדד המחירים לצרכן,ישראל,ישראל,סחיר,TASE,"נדל""ן מניב בישראל",לא,NR,NR,NR,ILS,4.83,2031-06-30 00:00:00,0.0339,0.0359,החוב לא נחות,ריק במקור,40000,1,101.35,0,40.54,ריק במקור,ריק במקור,שווי הוגן,0.000181831405,0.003401968977741956,0.0010326431516533901,,,,,,,,,,,,,,,,
13918,13921,"בנק הפועלים בע""מ",520000118,ח.פ.,פועלים אגח 204,IL0012274531,ISIN,צמוד למדד המחירים לצרכן,ישראל,ישראל,סחיר,TASE,בנקים,לא,ilAAA,S&P מעלות,נייר ערך,ILS,4.994,2035-08-21 00:00:00,0.0261,0.0258,החוב לא נחות,ריק במקור,535000,1,101.11,0,540.9385,ריק במקור,ריק במקור,שווי הוגן,0.00015646459,0.04539358647918765,0.013778895843380793,,,,,,,,,,,,,,,,
13918,13921,"דיסקונט מנפיקים בע""מ",520029935,ח.פ.,דיסקנט מנ נד יא,IL0012277500,ISIN,צמוד למדד המחירים לצרכן,ישראל,ישראל,סחיר,TASE,בנקים,לא,ilAA-,S&P מעלות,נייר ערך,ILS,5.516,2036-09-07 00:00:00,0.03,0.0302,החוב לא נחות,ריק במקור,43815.87,1,100.75,0,44.14449,ריק במקור,ריק במקור,שווי הוגן,3.62228431890328e-05,0.0037044446353783917,0.0011244574563821302,,,,,,,,,,,,,,,,
13918,13921,"מגדל ביטוח גיוס הון בע""מ",513230029,ח.פ.,מגדל הון אגח טו,IL0012284100,ISIN,לא צמוד למדד המחירים לצרכן,ישראל,ישראל,סחיר,TASE,ביטוח,לא,A1.il,מידרוג Moodys,נייר ערך,ILS,7.484,2040-01-01 00:00:00,0.0502,0.0509,החוב לא נחות,ריק במקור,63500,1,100.3,0,63.6905,ריק במקור,ריק במקור,שווי הוגן,0.000226946603,0.0053446745233565384,0.0016223374112081955,,,,,,,,,,,,,,,,
13918,13921,"מגדל ביטוח גיוס הון בע""מ",513230029,ח.פ.,מגדל הון אגח טז,IL0012284282,ISIN,לא צמוד למדד המחירים לצרכן,ישראל,ישראל,סחיר,TASE,ביטוח,לא,A1.il,מידרוג Moodys,נייר ערך,ILS,8.105,2040-12-31 00:00:00,0.0502,0.0511,החוב לא נחות,ריק במקור,63500,1,100.2,0,63.627,ריק במקור,ריק במקור,שווי הוגן,0.000226946603,0.005339345834898556,0.0016207199262518563,,,,,,,,,,,,,,,,
13918,13921,"הבינלאומי הראשון הנפקות בע""מ",513141879,ח.פ.,בינל הנפק אגחיג,IL0012284696,ISIN,צמוד למדד המחירים לצרכן,ישראל,ישראל,סחיר,TASE,בנקים,לא,ilAAA,S&P מעלות,נייר ערך,ILS,2.855,2028-09-04 00:00:00,0.0252,0.0255,החוב לא נחות,ריק במקור,182000,1,100.78,0,183.4196,ריק במקור,ריק במקור,שווי הוגן,0.000107058823,0.015391904023429662,0.00467210147555511,,,,,,,,,,,,,,,,
13918,13921,"בנק לאומי לישראל בע""מ",520018078,ח.פ.,לאומי אגח 187,IL0012286592,ISIN,לא צמוד למדד המחירים לצרכן,ישראל,ישראל,סחיר,TASE,בנקים,לא,Aaa.il,מידרוג Moodys,נייר ערך,ILS,5.777,2034-05-01 00:00:00,0.0459,0.0454,החוב לא נחות,ריק במקור,184000,1,100.58,0,185.0672,ריק במקור,ריק במקור,שווי הוגן,9.84740272077315e-05,0.015530164607734737,0.004714069478926204,,,,,,,,,,,,,,,,
13918,13921,"בנק לאומי לישראל בע""מ",520018078,ח.פ.,לאומי אגח 188,IL0012286675,ISIN,צמוד למדד המחירים לצרכן,ישראל,ישראל,סחיר,TASE,בנקים,לא,Aaa.il,מידרוג Moodys,נייר ערך,ILS,6.71,2036-08-01 00:00:00,0.026,0.0255,החוב לא נחות,ריק במקור,184000,1,101.17,0,186.1528,ריק במקור,ריק במקור,שווי הוגן,0.000100200346,0.015621264201277822,0.004741722103628594,,,,,,,,,,,,,,,,
13918,13921,אמטראסט אר.אי. לימיטד,2507,מספר מנפיק,אמטראסט אגח א,IL0012291295,ISIN,לא צמוד למדד המחירים לצרכן,ישראל,ישראל,סחיר,TASE,"נדל""ן מניב בחו""ל",לא,ilA+,S&P מעלות,נייר ערך,ILS,4.624,2033-09-30 00:00:00,0.066,0.0668,החוב לא נחות,ריק במקור,47000,1,100.37,0,47.1739,ריק במקור,ריק במקור,שווי הוגן,6.02564102564103e-05,0.00395866167634685,0.001201623206013366,,,,,,,,,,,,,,,,
13918,13921,"חלל-תקשורת בע""מ",511396046,ח.פ.,חלל תקש אגח כ,IL0012294422,ISIN,"צמוד למט""ח",ישראל,ישראל,סחיר,TASE,תקשורת ומדיה,לא,NR,NR,NR,ILS,4.366,2034-01-01 00:00:00,0.0875,0.0815,החוב לא נחות,ריק במקור,50000,1,102.34,0,51.17,ריק במקור,ריק במקור,שווי הוגן,0.000154128802,0.004293999817243609,0.001303412680564972,,,,,,,,,,,,,,,,
13918,13921,"ג'י סיטי בע""מ",520033234,ח.פ.,ג'י סיטי אגח יב,IL0012606039,ISIN,צמוד למדד המחירים לצרכן,ישראל,ישראל,סחיר,TASE,"נדל""ן מניב בחו""ל",לא,ilA-,S&P מעלות,נייר ערך,ILS,1.21,2027-06-30 00:00:00,0.04,0.047,החוב לא נחות,ריק במקור,23786.34,1,118.67,0,28.22725,ריק במקור,ריק במקור,שווי הוגן,1.62904873022856e-05,0.002368727894103765,0.0007190102713988198,,,,,,,,,,,,,,,,
13918,13921,"ג'י סיטי בע""מ",520033234,ח.פ.,ג'י סיטי אגח יג,IL0012606526,ISIN,צמוד למדד המחירים לצרכן,ישראל,ישראל,סחיר,TASE,"נדל""ן מניב בחו""ל",לא,ilA-,S&P מעלות,נייר ערך,ILS,2.242,2028-06-30 00:00:00,0.0328,0.0462,החוב לא נחות,ריק במקור,12500,1,117.77,0,14.72125,ריק במקור,ריק במקור,שווי הוגן,8.76549939269465e-06,0.001235353621450019,0.00037498268367729327,,,,,,,,,,,,,,,,
13918,13921,"להב אל.אר רילאסטייט בע""מ",520034257,ח.פ.,להב אגח ב,IL0013600726,ISIN,לא צמוד למדד המחירים לצרכן,ישראל,ישראל,סחיר,TASE,השקעה ואחזקות,לא,A2.il,מידרוג Moodys,נייר ערך,ILS,0.337,2026-02-01 00:00:00,0.053,0.0797,החוב לא נחות,ריק במקור,300,1,100.03,0,0.30009,ריק במקור,ריק במקור,שווי הוגן,4.62927243268266e-05,2.5182458572535366e-05,7.64395370941455e-06,,,,,,,,,,,,,,,,
13918,13921,"מבנה נדל""ן (כ.ד) בע""מ",520024126,ח.פ.,מבנה אגח כ,IL0022604958,ISIN,צמוד למדד המחירים לצרכן,ישראל,ישראל,סחיר,TASE,"נדל""ן מניב בישראל",לא,ilAA,S&P מעלות,נייר ערך,ILS,2.528,2029-12-31 00:00:00,0.0281,0.0279,החוב לא נחות,ריק במקור,31750,1,121.01,0,38.42067,ריק במקור,ריק במקור,שווי הוגן,2.30590226551266e-05,0.003224122531920598,0.0009786591454719995,,,,,,,,,,,,,,,,
13918,13921,"מבנה נדל""ן (כ.ד) בע""מ",520024126,ח.פ.,מבנה אגח כה,IL0022606367,ISIN,צמוד למדד המחירים לצרכן,ישראל,ישראל,סחיר,TASE,"נדל""ן מניב בישראל",לא,ilAA,S&P מעלות,נייר ערך,ILS,5.183,2033-09-30 00:00:00,0.0035,0.0296,החוב לא נחות,ריק במקור,68684.21,1,101.29,0,69.57024,ריק במקור,ריק במקור,שווי הוגן,2.08079820959053e-05,0.005838080864678405,0.0017721073481717499,,,,,,,,,,,,,,,,
13918,13921,"בזק החברה הישראלית לתקשורת בע""",520031931,ח.פ.,בזק אגח 13,IL0023003093,ISIN,לא צמוד למדד המחירים לצרכן,ישראל,ישראל,סחיר,TASE,תקשורת ומדיה,לא,ilAA,S&P מעלות,נייר ערך,ILS,7.17,2035-12-02 00:00:00,0.0279,0.0467,החוב לא נחות,ריק במקור,35000,1,88.64,0,31.024,ריק במקור,ריק במקור,שווי הוגן,2.49465431218817e-05,0.002603420956227589,0.000790249658038845,,,,,,,,,,,,,,,,
13918,13921,"בזק החברה הישראלית לתקשורת בע""",520031931,ח.פ.,בזק אגח 14,IL0023003176,ISIN,צמוד למדד המחירים לצרכן,ישראל,ישראל,סחיר,TASE,תקשורת ומדיה,לא,ilAA,S&P מעלות,נייר ערך,ILS,7.434,2035-06-01 00:00:00,0.0058,0.0274,החוב לא נחות,ריק במקור,5000,1,99.05,0,4.9525,ריק במקור,ריק במקור,שווי הוגן,8.19950376603208e-06,0.0004155957415458075,0.00012615109049243746,,,,,,,,,,,,,,,,
13918,13921,"מזרחי טפחות חברה להנפקות בע""מ",520032046,ח.פ.,מז טפ הנ אגח 63,IL0023105484,ISIN,לא צמוד למדד המחירים לצרכן,ישראל,ישראל,סחיר,TASE,בנקים,לא,ilAAA,S&P מעלות,נייר ערך,ILS,2.831,2031-04-13 00:00:00,0.0274,0.0447,החוב לא נחות,ריק במקור,102333.5,1,96.57,0,98.82346,ריק במקור,ריק במקור,שווי הוגן,3.23534142955657e-05,0.008292904420155971,0.002517251336746244,,,,,,,,,,,,,,,,
13918,13921,"מזרחי טפחות חברה להנפקות בע""מ",520032046,ח.פ.,מז טפ הנ אגח 64,IL0023105559,ISIN,צמוד למדד המחירים לצרכן,ישראל,ישראל,סחיר,TASE,בנקים,לא,ilAAA,S&P מעלות,נייר ערך,ILS,2.955,2031-04-13 00:00:00,0.001,0.0255,החוב לא נחות,ריק במקור,5928.13,1,106.57,0,6.31761,ריק במקור,ריק במקור,שווי הוגן,2.65700109113578e-06,0.0005301507951029196,0.00016092345094516464,,,,,,,,,,,,,,,,
13918,13921,"אשטרום נכסים בע""מ",520036617,ח.פ.,אשטרום נכ אגח12,IL0025102794,ISIN,צמוד למדד המחירים לצרכן,ישראל,ישראל,סחיר,TASE,"נדל""ן מניב בישראל",לא,ilA+,S&P מעלות,נייר ערך,ILS,3.171,2029-07-01 00:00:00,0.0153,0.028,החוב לא נחות,ריק במקור,47175.37,1,114.59,0,54.05826,ריק במקור,ריק במקור,שווי הוגן,9.1634130735346e-05,0.004536372064891684,0.0013769830285964083,,,,,,,,,,,,,,,,
13918,13921,"אשטרום נכסים בע""מ",520036617,ח.פ.,אשטרום נכ אגח13,IL0025103032,ISIN,צמוד למדד המחירים לצרכן,ישראל,ישראל,סחיר,TASE,"נדל""ן מניב בישראל",לא,ilA,S&P מעלות,נייר ערך,ILS,3.606,2030-12-31 00:00:00,0.009,0.03,החוב לא נחות,ריק במקור,6000,1,107.63,0,6.4578,ריק במקור,ריק במקור,שווי הוגן,1.44578313253012e-05,0.0005419150287237791,0.00016449439922908886,,,,,,,,,,,,,,,,
13918,13921,"מליסרון בע""מ",520037789,ח.פ.,מליסרון אגח יד,IL0032302320,ISIN,צמוד למדד המחירים לצרכן,ישראל,ישראל,סחיר,TASE,"נדל""ן מניב בישראל",לא,ilAA,S&P מעלות,נייר ערך,ILS,0.558,2026-04-27 00:00:00,0.0215,0.0491,החוב לא נחות,ריק במקור,25509.31,1,120.11,0,30.63923,ריק במקור,ריק במקור,שווי הוגן,4.40203453492782e-05,0.0025711324608263613,0.0007804487180915911,,,,,,,,,,,,,,,,
13918,13921,"מליסרון בע""מ",520037789,ח.פ.,מליסרון אגח טז,IL0032302650,ISIN,צמוד למדד המחירים לצרכן,ישראל,ישראל,סחיר,TASE,"נדל""ן מניב בישראל",לא,ilAA,S&P מעלות,נייר ערך,ILS,1.463,2027-04-01 00:00:00,0.0235,0.0299,החוב לא נחות,ריק במקור,19080.45,1,119,0.27159,22.97733,ריק במקור,ריק במקור,שווי הוגן,2.1060637430061e-05,0.0019281737506497182,0.0005852832379817461,,,,,,,,,,,,,,,,
13918,13921,"מליסרון בע""מ",520037789,ח.פ.,מליסרון אגח יז,IL0032302734,ISIN,צמוד למדד המחירים לצרכן,ישראל,ישראל,סחיר,TASE,"נדל""ן מניב בישראל",לא,ilAA,S&P מעלות,נייר ערך,ILS,3.078,2032-01-01 00:00:00,0.0225,0.0292,החוב לא נחות,ריק במקור,2891.76,1,118.47,0,3.42587,ריק במקור,ריק במקור,שווי הוגן,1.66458537466794e-06,0.0002874865185440759,8.72644596436803e-05,,,,,,,,,,,,,,,,
13918,13921,"מליסרון בע""מ",520037789,ח.פ.,מליסרון אגח יט,IL0032303989,ISIN,צמוד למדד המחירים לצרכן,ישראל,ישראל,סחיר,TASE,"נדל""ן מניב בישראל",לא,ilAA,S&P מעלות,נייר ערך,ILS,3.495,2029-07-01 00:00:00,0.0143,0.028,החוב לא נחות,ריק במקור,53487.95,1,113.61,0,60.76766,ריק במקור,ריק במקור,שווי הוגן,2.77411980840287e-05,0.005099400448198588,0.0015478862343611655,,,,,,,,,,,,,,,,
13918,13921,"מליסרון בע""מ",520037789,ח.פ.,מליסרון אגח כ,IL0032304227,ISIN,צמוד למדד המחירים לצרכן,ישראל,ישראל,סחיר,TASE,"נדל""ן מניב בישראל",לא,ilAA,S&P מעלות,נייר ערך,ILS,4.442,2030-07-01 00:00:00,0.0025,0.027,החוב לא נחות,ריק במקור,64155.01,1,104.64,0,67.1318,ריק במקור,ריק במקור,שווי הוגן,4.79981346186829e-05,0.005633455871237727,0.0017099949069601641,,,,,,,,,,,,,,,,
13918,13921,"מידאס השקעות בנדל""ן בע""מ",520039496,ח.פ.,מידאס אגח ד,IL0054402842,ISIN,צמוד למדד המחירים לצרכן,ישראל,ישראל,סחיר,TASE,"נדל""ן מניב בישראל",לא,NR,NR,NR,ILS,0.732,2026-12-31 00:00:00,0.019,0.0605,החוב לא נחות,ריק במקור,15000,1,112.92,0,16.938,ריק במקור,ריק במקור,שווי הוגן,0.000277940424,0.0014213751984458128,0.0004314481919759526,,,,,,,,,,,,,,,,
13918,13921,"החברה לישראל בע""מ",520028010,ח.פ.,חברהלישראלאגח14,IL0057603016,ISIN,לא צמוד למדד המחירים לצרכן,ישראל,ישראל,סחיר,TASE,"כימיה, גומי ופלסטיק",לא,ilA+,S&P מעלות,נייר ערך,ILS,1.812,2028-06-30 00:00:00,0.022,0.0483,החוב לא נחות,ריק במקור,6666.66,1,96.03,0,6.40199,ריק במקור,ריק במקור,שווי הוגן,7.68934256055363e-06,0.0005372316570255112,0.00016307279552179294,,,,,,,,,,,,,,,,
13918,13921,הראל השקעות בביטוח ושרותים פינ,520033986,ח.פ.,הראל השק אגח א,IL0058501102,ISIN,לא צמוד למדד המחירים לצרכן,ישראל,ישראל,סחיר,TASE,ביטוח,לא,Aa2.il,מידרוג Moodys,נייר ערך,ILS,4.689,2035-12-31 00:00:00,0.0195,0.0453,החוב לא נחות,ריק במקור,4038.88,1,89.16,0,3.60107,ריק במקור,ריק במקור,שווי הוגן,4.217043654998e-06,0.0003021886637068877,9.172718979093423e-05,,,,,,,,,,,,,,,,
13918,13921,"חברת החשמל לישראל בע""מ",520000472,ח.פ.,חשמל אגח 31,IL0060002859,ISIN,צמוד למדד המחירים לצרכן,ישראל,ישראל,סחיר,TASE,אנרגיה,לא,ilAAA,S&P מעלות,נייר ערך,ILS,4.927,2031-09-21 00:00:00,0.0239,0.026,החוב לא נחות,ריק במקור,4000,1,117.27,0,4.6908,ריק במקור,ריק במקור,שווי הוגן,1.02850290089243e-06,0.00039363483179062576,0.0001194850146959971,,,,,,,,,,,,,,,,
