מספר קופה/קרן/ח.פ. עבור חברת ביטוח,מספר מסלול,מאפיין עיקרי,שם שותף כללי קרן השקעות,מספר מזהה שותף כללי קרן השקעות,סוג מספר מזהה שותף כללי קרן השקעות,שם קרן השקעה,מספר מזהה קרן השקעה,סוג מספר מזהה קרן השקעות,מטבע פעילות,תאריך העמדת התחייבות לקרן השקעה,סכום המחויבות הראשוני (במטבע הדיווח של קרן ההשקעה),"סכום המחויבות הראשוני (באלפי ש""ח)",יתרת המחויבות לתקופת הדיווח (במטבע הדיווח של קרן ההשקעה),"יתרת המחויבות לתקופת הדיווח (באלפי ש""ח)",שיעור יתרת המחויבות,תאריך פקיעת מחויבות להשקעה
325,325.0,התחייבות להשקעה,TDL VI,,,TDL VI,39025.0,פנימי,EUR,2024-12-11,123.97258,481.100391,29.61459,114.92534,0.23888,2034-12-31
325,325.0,התחייבות להשקעה,PSC IV,,,PSC IV,34121.0,פנימי,GBP,2021-07-20,80.58217,357.857359,6.761663,30.02787,0.08391,2030-12-31
325,325.0,התחייבות להשקעה,Israel Infrastructure G.P. Management II L.P.,,,ISQ,33887.0,פנימי,USD,2021-11-10,34.76178,114.922445,8.774978,29.01008,0.252431,2030-12-31
325,325.0,התחייבות להשקעה,Coller Credit Seconderies Fund II Annex I B,,,Coller Credit Seconderies Fund II Annex I B,39082.0,פנימי,USD,2018-12-27,30.99314,102.463321,5.132958,16.96956,0.165615,2035-07-13
325,325.0,התחייבות להשקעה,AON PROPERTIES GP,,,HALMAN -הלוואה ל.ס-שיקגו AON,338411.0,פנימי,USD,2015-10-29,527.476,1743.835656,0.0,0.0,0.0,2025-10-28
325,325.0,התחייבות להשקעה,INLEY GMBH,,,מניה ל.ס -Eschborn גרמניה-HALMAN,33843.0,פנימי,EUR,2022-07-21,141.613,549.557569,0.0,0.0,0.0,2030-12-31
325,325.0,התחייבות להשקעה,A.H PROPERTIES C.V,,,A.H.C.V הלוואה-הולנד -HALMAN,338501.0,פנימי,EUR,2019-09-01,732.295,2841.817207,0.0,0.0,0.0,2027-12-31
325,325.0,התחייבות להשקעה,ACORE Credit IV GP LP,,,Acore Credit Fund IV -HALMAN,33565.0,פנימי,USD,2022-02-07,881.591,2914.539846,0.0,0.0,0.0,2030-12-31
325,325.0,התחייבות להשקעה,Nuveen Energy Transition Enhanced Credit Fund II,,,Nuveen Project Carmen,39057.0,פנימי,EUR,2022-09-18,4.44648,17.255455,0.0,0.0,0.0,2032-12-31
325,325.0,התחייבות להשקעה,Hamilton Lane Advisors LLC,,,HALMAN-קרן השקעה קשת KI,33826.0,פנימי,USD,2018-01-01,72.709,240.375954,1.5e-05,5e-05,0.0,2030-12-31
325,325.0,התחייבות להשקעה,CVC Credit Partners European Direct Lending General Partner III S. r.l.,,,CVC Credit Partners European Direct Lending III,33966.0,פנימי,EUR,2022-07-28,49.24586,191.108409,1.361919,5.2852,0.027655,2028-06-30
325,325.0,התחייבות להשקעה,TIKEHAU GENERAL PARTNER V S. R.L.,,,TIKEHAU DIRECT LENDING V,33976.0,פנימי,EUR,2022-09-07,54.17044,210.219227,0.0,0.0,0.0,2030-12-31
325,325.0,התחייבות להשקעה,Consumer Credit Partners LP,,,Exigent Consumer Credit Fund,33377.0,פנימי,USD,2018-10-18,10.13885,33.519038,1.238986,4.09609,0.122201,2030-12-31
325,325.0,התחייבות להשקעה,אחר,,,עוש תשלום החזר מס נץ - HALMAN,33868.0,פנימי,USD,2020-12-31,0.841,2.780346,0.0,0.0,0.0,2030-12-31
325,325.0,התחייבות להשקעה,SPROTT PRIVATE RESOURCE LENDING,,,SPROTT PRIVATE RESOURCE LENDING,34122.0,פנימי,USD,2022-11-28,73.86879,244.21022,20.844646,68.9124,0.282184,2030-12-31
325,325.0,התחייבות להשקעה,Klirmark Fund II (G.P) Limited Partnership,,,HALMAN-קרן קלירמארק 2,33830.0,פנימי,ILS,2014-01-01,4394.469,4394.469,210.88603,210.88603,0.047988,2030-12-31
325,325.0,התחייבות להשקעה,BCEC Management X Limited for the limited partnerships of BC European Capital X,,,BC CAPITAL X-HALMAN,33569.0,פנימי,EUR,2022-10-27,773.359,3001.174271,18.460288,71.63884,0.02387,2030-12-31
325,325.0,התחייבות להשקעה,REALITY FUNDS MANAGEMENT III,,,HALMAN-קרן ריאליטי 3,33834.0,פנימי,ILS,2022-06-14,3429.318,3429.318,249.11374,249.11374,0.072642,2030-12-31
325,325.0,התחייבות להשקעה,Coller Credit Secondaries - Opportunity Fund II,,,Coller Credit Secondaries - Opportunities Fund II,39081.0,פנימי,USD,2025-07-07,61.98629,204.926675,13.667704,45.18543,0.220495,2035-07-07
325,325.0,התחייבות להשקעה,Lone Star Management Co. XI Ltd.,,,HALMAN-קרן Lone Star Real Estate Fund VI,33802.0,פנימי,USD,2019-01-01,21.884,72.348504,0.422377,1.39638,0.0193,2030-12-31
325,325.0,התחייבות להשקעה,AlbaCore Capital LLP,,,AC Investment Opportunities,33659.0,פנימי,EUR,2020-11-05,11.72413,45.497831,2.445442,9.49003,0.208582,2030-12-31
325,325.0,התחייבות להשקעה,Stepstone,,,Project OWL,33923.0,פנימי,USD,2021-09-28,11.58726,38.307482,3.047791,10.076,0.263029,2030-12-05
325,325.0,התחייבות להשקעה,Audax Management Company (NY) LLC (advisor),,,Audax DLS  II,33965.0,פנימי,USD,2022-06-23,61.55732,203.5085,7.666805,25.34646,0.124547,2030-12-31
325,325.0,התחייבות להשקעה,FIMI 6 2016 Ltd.,,,HALMAN-פימי 6,33595.0,פנימי,USD,2016-01-01,838.19,2771.05614,36.536551,120.78984,0.043589,2030-12-31
325,325.0,התחייבות להשקעה,MRECS Investments LLC,,,MACK MREF,33446.0,פנימי,USD,2020-04-24,23.16654,76.588581,0.0,0.0,0.0,2030-12-31
325,325.0,התחייבות להשקעה,TSI,,,IIF-III,33579.0,פנימי,USD,2016-01-01,636.483,2104.212798,1.4099,4.66113,0.002215,2030-12-31
325,325.0,התחייבות להשקעה,Schroders Julie II,,,Schroders Project Salsa,39038.0,פנימי,EUR,2023-01-18,14.77375,57.332492,0.0,0.0,0.0,2033-01-18
325,325.0,התחייבות להשקעה,Silverstein DF I GP LLC,,,Silverstein (SCP),33936.0,פנימי,USD,2022-02-01,68.9442,227.929525,15.921684,52.63709,0.230935,2030-12-31
325,325.0,התחייבות להשקעה,Direct Lending Fund III General Partner S. r.l.,,,Arcmont DLF III - Halman,33598.0,פנימי,EUR,2022-04-04,843.51,3273.409257,61.296802,237.8745,0.072668,2030-12-31
325,325.0,התחייבות להשקעה,Sprott Resource Lending Corp.,,,Sprott Private RL III,34010.0,פנימי,USD,2022-11-28,63.72993,210.691149,9.275111,30.66352,0.145537,2031-07-01
325,325.0,התחייבות להשקעה,AlbaCore Capital LLP,,,AC Strategic Investments-USA,33660.0,פנימי,USD,2020-11-03,1.7956,5.936254,0.147819,0.48869,0.082322,2030-12-31
325,325.0,התחייבות להשקעה,Coller International General Partner VII L.P.,,,COLLER 7-HALMAN,33570.0,פנימי,USD,2021-07-12,836.582,2765.740092,76.063339,251.4654,0.090921,2030-12-31
325,325.0,התחייבות להשקעה,Israel Infrastructure G.P. Management II L.P.,,,VPC ABOC,33984.0,פנימי,USD,2022-08-08,49.24586,162.806813,3.61875,11.96359,0.073483,2027-08-01
325,325.0,התחייבות להשקעה,Stellus Capital Management LLC,,,Stellus Private Credit BDC,33939.0,פנימי,USD,2022-01-27,45.64903,150.915693,4.781022,15.80606,0.104734,2030-12-31
325,325.0,התחייבות להשקעה,StepStone PH Infra (GP) LLC Delaware,,,Stepstone Infrastructure Debt - BID Fund II-B,33551.0,פנימי,USD,2020-12-29,23.17452,76.614963,0.467658,1.54608,0.020179,2030-12-31
325,325.0,התחייבות להשקעה,Israel Infrastructure G.P. Management II L.P.,,,Stepstone Infrastructure Debt - Ares IDF,33999.0,פנימי,USD,2022-10-20,34.76178,114.922445,2.905432,9.60536,0.083581,2032-12-31
325,325.0,התחייבות להשקעה,Goldman Sachs Asset Management LP,,,WS Strategic Solutions,33540.0,פנימי,USD,2020-12-08,19.82812,65.551765,0.478378,1.58152,0.024126,2030-12-31
325,325.0,התחייבות להשקעה,CHARLOTTE PORTFOLIO,,,CHARLOTTE עודפים - HALMAN,33853.0,פנימי,USD,2022-07-21,344.257,1138.113642,0.0,0.0,0.0,2030-12-31
325,325.0,התחייבות להשקעה,ARBEL FUND 2 GP LIMITED PARTNERSHIP,,,Arbel Fund-II,33656.0,פנימי,ILS,2021-10-03,129.77732,129.77732,9.33547,9.33547,0.071934,2025-12-31
325,325.0,התחייבות להשקעה,S.H. SKY 3 Investment Management L.P.,,,Madison 5,33507.0,פנימי,USD,2020-03-27,39.14985,129.429404,2.824434,9.33758,0.072144,2030-12-31
325,325.0,התחייבות להשקעה,"יסודות ב' נדל""ן ופיתוח שותפות מוגבלת",,,HALMAN-קרן השקעה יסודות 2,33818.0,פנימי,ILS,2018-01-01,3271.605,3271.605,197.29086,197.29086,0.060303,2030-12-31
325,325.0,התחייבות להשקעה,Lone Star Management Co. XI Ltd.,,,HALMAN-קרן Lone Star Fund XI,33801.0,פנימי,USD,2019-01-01,625.02,2066.31612,2.406346,7.95538,0.00385,2030-12-31
325,325.0,התחייבות להשקעה,T MOBILE GP,,,עודפים T-MOBILE- HALMAN,33857.0,פנימי,EUR,2022-07-21,887.06,3442.413742,0.0,0.0,0.0,2030-12-31
325,325.0,התחייבות להשקעה,VIOLA CREDIT ALF GP,,,VIOLA CREDIT ALF III עמיתים לא ממונף,34117.0,פנימי,USD,2021-12-09,40.29108,133.20231,3.687894,12.19218,0.091531,2032-10-01
325,325.0,התחייבות להשקעה,CVC Credit,,,CVC EUDL IV,34120.0,פנימי,EUR,2022-07-28,123.97258,481.100391,28.130788,109.16715,0.226911,2029-12-31
325,325.0,התחייבות להשקעה,AlbaCore Capital LLP,,,AC strategic investment-EUR,33655.0,פנימי,EUR,2020-11-03,6.17285,23.954979,8.5e-05,0.00033,1.3e-05,2030-12-31
325,325.0,התחייבות להשקעה,Audax Management Company (NY) LLC (advisor),,,Audax IV,34005.0,פנימי,USD,2022-11-14,36.9299,122.090249,6.346061,20.98008,0.17184,2032-01-01
325,325.0,התחייבות להשקעה,ABRY Advanced Securities Fund III,,,ABRY,39021.0,פנימי,USD,2022-02-01,61.98629,204.926675,7.325728,24.21886,0.118183,2029-12-31
325,325.0,התחייבות להשקעה,BRILL BUILDING NEW YORK,,,BRILL NEW YORK-.מניה ל.ס-HALMAN,33840.0,פנימי,USD,2021-12-27,821.116,2714.609496,0.0,0.0,0.0,2030-12-31
325,325.0,התחייבות להשקעה,CDL III GP Limited,,,Crescent CDL III,33915.0,פנימי,USD,2021-08-17,60.83312,201.114295,1.610012,5.3227,0.026466,2027-12-31
325,325.0,התחייבות להשקעה,lool technologies venture LP,,,LOV  HALMAN,33564.0,פנימי,USD,2014-01-01,74.045,244.79277,0.0,0.0,0.0,2030-12-31
325,325.0,התחייבות להשקעה,TIKEHAU GENERAL PARTNER II S..r.l,,,TDL      IV,33389.0,פנימי,EUR,2018-12-27,37.91083,147.120558,0.686306,2.66335,0.018103,2030-12-31
325,325.0,התחייבות להשקעה,Israel Infrastructure G.P. Management II L.P.,,,MADISON REALTY CAPITAL DEBT MA III LP,33975.0,פנימי,USD,2022-09-12,73.86879,244.21022,5.336031,17.64092,0.072236,2030-12-31
325,325.0,התחייבות להשקעה,PSC Credit IV,,,PSC Credit III,33905.0,פנימי,GBP,2021-07-20,103.53518,459.789381,8.406034,37.33036,0.08119,2030-12-31
325,325.0,התחייבות להשקעה,INLEY GMBH,,,ESCHBORN עודפים-HALMAN,33856.0,פנימי,EUR,2020-12-31,21.303,82.670552,0.0,0.0,0.0,2030-12-31
325,325.0,התחייבות להשקעה,Aon PLC,,,מניה ל.ס.-שיקאגו AON- HALMAN,33839.0,פנימי,USD,2020-12-31,514.871,1702.163526,0.0,0.0,0.0,2030-12-31
325,325.0,התחייבות להשקעה,Israel Infrastructure G.P. Management II L.P.,,,Klirmark Opportunity Fund IV L.P,34043.0,פנימי,ILS,2023-04-24,172.36051,172.36051,27.65309,27.65309,0.160437,2030-12-31
325,325.0,התחייבות להשקעה,Magma Venture Capital Management II LP,,,Glennmont REBS,33393.0,פנימי,EUR,2019-04-24,26.23244,101.80023,1.07178,4.15926,0.040857,2030-12-31
325,325.0,התחייבות להשקעה,נוי אי.איי תשתיות ואנרגיה ג'י.פי  שותפות מוגבלת,,,HALMAN-קרן נוי 2,33829.0,פנימי,ILS,2015-01-01,2798.479,2798.479,139.64023,139.64023,0.049898,2030-12-31
325,325.0,התחייבות להשקעה,Israel Infrastructure G.P. Management II L.P.,,,Nuveen Energy Transition Enhanced Credit Fund II,33994.0,פנימי,EUR,2022-09-22,49.24586,191.108409,10.497335,40.73701,0.213161,2030-12-31
325,325.0,התחייבות להשקעה,INLEY GMBH,,,Eschborn-הלוא פרנקפו-HALMAN,33613.0,פנימי,EUR,2019-12-31,641.19,2488.266033,0.0,0.0,0.0,2027-12-31
325,325.0,התחייבות להשקעה,MEIF 6 Luxembourg GP S.a r.l.,,,Macquarie European Fund IV-HALMAN,33582.0,פנימי,EUR,2019-01-01,859.025,3333.618318,1.215878,4.71846,0.001415,2030-12-31
325,325.0,התחייבות להשקעה,Goldman sachs asset management,,,West Street EMMC (Prject Light),34111.0,פנימי,EUR,2021-07-20,86.7808,336.770251,2.29699,8.91393,0.026468,2030-12-31
325,325.0,התחייבות להשקעה,Israel Infrastructure G.P. Management II L.P.,,,גיזה זינגר אבן מזנין,33942.0,פנימי,ILS,2022-02-23,126.60934,126.60934,0.0,0.0,0.0,2030-12-31
325,325.0,התחייבות להשקעה,Tikehau General Partner II S.a.r.l,,,Tikehau MPTDL,34009.0,פנימי,EUR,2022-11-28,49.24586,191.108409,2.047604,7.94614,0.041579,2030-12-31
325,325.0,התחייבות להשקעה,FRUX Capital Fund II,,,FRUX sma deals,39058.0,פנימי,EUR,2021-02-04,18.98692,73.68254,0.0,0.0,0.0,2033-12-31
325,325.0,התחייבות להשקעה,VIOLA CREDIT ALF GP,,,VIOLA CREDIT ALF III עמיתים ממנוף,34118.0,פנימי,USD,2021-12-09,40.29108,133.20231,8.224443,27.19001,0.204125,2032-10-01
325,325.0,התחייבות להשקעה,S3 LB Real Estate Credit III LP,,,S3 LB REAL ESTATE CREDIT A III,39006.0,פנימי,USD,2022-02-01,61.98629,204.926675,11.249779,37.19177,0.181488,2029-12-31
325,325.0,התחייבות להשקעה,Pantheon- Project Cardinal,,,Pantheon- Project Cardinal,39086.0,פנימי,USD,2025-07-29,53.29362,176.188708,1.919077,6.34447,0.036009,2035-07-29
325,325.0,התחייבות להשקעה,ISRAEL SECONDARY FUND II L.P.,,,ISF 2 -HALMAN,33580.0,פנימי,USD,2016-01-01,1419.876,4694.110056,46.232162,152.84353,0.03256,2030-12-31
325,325.0,התחייבות להשקעה,Israel Infrastructure G.P. Management II L.P.,,,Schroders Julie II,33903.0,פנימי,EUR,2021-08-23,119.02655,461.906333,0.086773,0.33674,0.000729,2030-12-31
325,325.0,התחייבות להשקעה,AlbaCore Capital LLP,,,AC Strategic Investments-GBP,33661.0,פנימי,GBP,2020-11-03,4.90254,21.77169,0.0,0.0,0.0,2030-12-31
325,325.0,התחייבות להשקעה,Partners Group Management II S. r.l.,,,DRC  4,33425.0,פנימי,GBP,2021-03-16,34.76178,154.373589,1.161651,5.15878,0.033417,2030-12-31
325,325.0,התחייבות להשקעה,Israel Infrastructure G.P. Management II L.P.,,,VPC OFFSHORE INVESTOR FUND P FEEDER,34076.0,פנימי,USD,2023-09-20,49.24586,162.806813,5.913224,19.54912,0.120075,2027-08-01
325,325.0,התחייבות להשקעה,Pantheon Ventures LLP,,,Pantheon Toki LP,34129.0,פנימי,EUR,2022-11-14,31.72239,123.105079,5.038719,19.55376,0.158837,2032-06-30
325,325.0,התחייבות להשקעה,Pantheon Ventures LLP,,,"Pantheon Senior Debt Secondaries (""PSD"") Fund III",34102.0,פנימי,USD,2024-05-23,52.92481,174.969422,11.716188,38.73372,0.221374,2030-12-31
325,325.0,התחייבות להשקעה,נוי עיר הבהדים  ג'י. פי 2021 בע''מ,,,NOY EIR HABAHADIM,34073.0,פנימי,ILS,2023-08-16,34.66575,34.66575,0.0,0.0,0.0,2030-12-31
325,325.0,התחייבות להשקעה,CVC Credit Partners European Direct Lending General Partner II S. r.l.,,,CVC EUDL II COINV,33895.0,פנימי,EUR,2021-06-14,24.62293,95.554204,1.050977,4.07853,0.042682,2030-12-31
325,325.0,התחייבות להשקעה,אחר,,,עוש בחול לתשלום מיסים -HALMAN,33867.0,פנימי,USD,2020-12-31,3.319,10.972614,0.0,0.0,0.0,2030-12-31
325,325.0,התחייבות להשקעה,CVC Credit Partners European Direct Lending General Partner III S. r.l.,,,CVC EUDL III COINV,33967.0,פנימי,EUR,2022-07-28,24.62293,95.554204,2.942708,11.41977,0.11951,2030-12-31
347,347.0,התחייבות להשקעה,Magma Venture Capital Management II LP,,,Glennmont REBS,33393.0,פנימי,EUR,2019-04-24,386.31453,1499.170797,15.783678,61.25172,0.040857,2030-12-31
347,347.0,התחייבות להשקעה,FRG-IX GP LLP,,,Faropoint IX Amitim,33988.0,פנימי,USD,2022-09-28,289.156,955.949736,0.0,0.0,0.0,2030-12-31
347,347.0,התחייבות להשקעה,NICP IV GP LLC,,,NICP IV Pension,34055.0,פנימי,USD,2023-08-17,25.0,82.65,4.738478,15.66541,0.189539,2030-12-31
347,347.0,התחייבות להשקעה,RedTree French Real Estate GP Srl,,,Red Tree- Co Investment Equity,33971.0,פנימי,EUR,2022-07-06,222.873,864.903251,0.0,0.0,0.0,2026-09-01
347,347.0,התחייבות להשקעה,KEYSTONE SAFE,,,KEYSTONE SAFE,34134.0,פנימי,USD,2018-12-27,15.289,50.545434,0.0,0.0,0.0,2030-12-31
347,347.0,התחייבות להשקעה,ECP Calpine Fund GP LP,,,Calpine 2,33968.0,פנימי,USD,2022-07-01,62.5,206.625,0.0,0.0,0.0,2025-12-31
347,347.0,התחייבות להשקעה,Stepstone,,,Project OWL,33923.0,פנימי,USD,2021-09-28,170.64085,564.13865,44.883587,148.38514,0.263029,2030-12-05
347,347.0,התחייבות להשקעה,FinTLV Opportunity GP (Cayman),,,Unqork Ltd,33837.0,פנימי,USD,2021-03-02,136.814,452.307084,0.0,0.0,0.0,2030-12-31
347,347.0,התחייבות להשקעה,StepStone Capital IV (GP) LLC,,,יילוסטון,33654.0,פנימי,USD,2021-10-19,2384.944,7884.624864,321.051857,1061.39744,0.134616,2025-12-31
347,347.0,התחייבות להשקעה,Zeev Ventures VII LLLC,,,Zeev Ventures VII,33554.0,פנימי,USD,2021-01-05,65.999,218.192694,0.199637,0.66,0.003024,2030-12-31
347,347.0,התחייבות להשקעה,Stage One Capital (GP) III L.P,,,Coralogix -Stage one Ventures-C,33902.0,פנימי,USD,2021-06-30,34.309,113.425554,0.0,0.0,0.0,2030-12-31
347,347.0,התחייבות להשקעה,HARBOURVEST PARTNERS LLC,,,Dover VIII,33105.0,פנימי,USD,2012-12-18,245.877,812.869362,5.949836,19.67016,0.024198,2030-12-31
347,347.0,התחייבות להשקעה,ECP V LLC,,,ECP-V DELWARE,34030.0,פנימי,USD,2023-01-19,560.065,1851.57489,17.465895,57.74225,0.031185,2030-12-31
347,347.0,התחייבות להשקעה,TIKEHAU GENERAL PARTNER II S..r.l,,,TDL      IV,33389.0,פנימי,EUR,2018-12-27,558.29738,2166.584643,10.106985,39.22218,0.018103,2030-12-31
347,347.0,התחייבות להשקעה,Magma Venture Capital Management II LP,,,Noy III,33374.0,פנימי,ILS,2018-08-20,3105.414,3105.414,30.66732,30.66732,0.009875,2030-12-31
347,347.0,התחייבות להשקעה,FRG-X GP LP,,,Farapoint X,33908.0,פנימי,USD,2021-07-20,867.436,2867.743416,0.480208,1.58757,0.000553,2030-12-31
347,347.0,התחייבות להשקעה,Tene Growth Capital IV (G.P.) Limited Partnership,,,Tene Growth Capital IV,33342.0,פנימי,USD,2018-01-15,239.084,790.411704,19.647392,64.95428,0.082177,2030-12-31
347,347.0,התחייבות להשקעה,Project Atlas (Zep),,,Project Atlas (Zep)- Stepstone C,39078.0,פנימי,USD,2025-06-15,0.2207,0.729634,0.002879,0.00952,0.013047,2035-07-01
347,347.0,התחייבות להשקעה,Cadence Delta GmbH & Co. KG,,,Everphone,33916.0,פנימי,EUR,2021-08-24,169.979,659.637505,0.0,0.0,0.0,2030-12-31
347,347.0,התחייבות להשקעה,Ares PE Co-Invest GP LLC,,,EPIC,33417.0,פנימי,USD,2019-07-18,366.551,1211.817606,0.737368,2.43774,0.002011,2030-12-31
347,347.0,התחייבות להשקעה,Presidio Inc,,,RTS (Presidio Co-invest),39003.0,פנימי,USD,2021-06-09,0.28236,0.933482,0.0,0.0,0.0,2029-12-31
347,347.0,התחייבות להשקעה,Landmark Co-GP,,,Landmark Co-GP,39098.0,פנימי,USD,2025-09-18,101.999,337.208694,30.084845,99.4605,0.294952,2035-09-18
347,347.0,התחייבות להשקעה,PGEIF Phoenix GP S.a.r.l,,,PGEIF Finland Co-Invest,33954.0,פנימי,EUR,2022-04-14,12.999,50.445219,0.892452,3.46334,0.068655,2030-12-31
347,347.0,התחייבות להשקעה,"א.מ.פ אנרגיה בע""מ",,,שותפות פ.אמ.איי  EDF,33344.0,פנימי,ILS,2017-12-26,672.646,672.646,0.0,0.0,0.0,2030-12-31
347,347.0,התחייבות להשקעה,RCP ARTEMIS CO-INVEST GP LLC,,,Advisor Group II,33450.0,פנימי,USD,2020-03-25,48.744,161.147664,2.341439,7.7408,0.048035,2030-12-31
347,347.0,התחייבות להשקעה,LRC- GP RF3,,,LRC RE 4,39020.0,פנימי,GBP,2024-12-25,1084.065,4814.224259,67.54704,299.96965,0.062309,2029-12-31
347,347.0,התחייבות להשקעה,יילוסטון,,,ילוסטון קו אינווסט - Broadway 1740,39023.0,פנימי,USD,2025-01-01,240.903,796.425318,0.0,0.0,0.0,2034-12-31
347,347.0,התחייבות להשקעה,StepStone PH (GP) LLC,,,Providence Strategic Growth IV - Stepstone,33508.0,פנימי,USD,2020-03-26,293.32,969.71592,9.114618,30.13293,0.031073,2030-12-31
347,347.0,התחייבות להשקעה,S3 LB Real Estate Credit III LP,,,S3 LB REAL ESTATE CREDIT A III,39006.0,פנימי,USD,2022-02-01,143.3877,474.039736,26.023176,86.03262,0.181488,2029-12-31
347,347.0,התחייבות להשקעה,Reindeer PARTNERS GENERAL MANAGMENT,,,Reindeer,33416.0,פנימי,EUR,2022-04-14,104.609,405.956146,6.399878,24.83601,0.061179,2030-12-31
347,347.0,התחייבות להשקעה,Fattal Partnership III,,,Fattal Partnership III,34092.0,פנימי,EUR,2024-01-24,112.482,436.508897,21.175053,82.17403,0.188252,2031-01-07
347,347.0,התחייבות להשקעה,G Square Capital (GP) III LLP,,,G square III,33511.0,פנימי,EUR,2020-06-07,174.852,678.548156,3.502167,13.59086,0.020029,2030-12-31
347,347.0,התחייבות להשקעה,קולומבוס,,,קולומבוס אוהיו קרן נדלן,33063.0,פנימי,USD,2011-08-02,93.074,307.702644,0.0,0.0,0.0,2030-12-31
347,347.0,התחייבות להשקעה,EMIF FEEDER II LP,,,Electra Multifamily Investment F.II Feeder 3,34059.0,פנימי,USD,2023-07-20,369.587,1221.854622,0.0,0.0,0.0,2030-12-31
347,347.0,התחייבות להשקעה,Vintage Investments 10 Limited Partnership,,,Vintage Secondary Fund IV (Israel) L.P,33370.0,פנימי,USD,2018-05-29,142.556,471.290136,4.882111,16.14026,0.034246,2030-12-31
347,347.0,התחייבות להשקעה,Coller IX GP-led,,,Coller IX GP-led,34096.0,פנימי,USD,2024-08-20,24.923,82.395438,6.50549,21.50715,0.261023,2030-12-31
347,347.0,התחייבות להשקעה,StepStone PH (GP) LLC,,,Ingram Micro,33901.0,פנימי,USD,2021-06-28,73.31,242.36286,12.419392,41.05851,0.169409,2030-12-31
347,347.0,התחייבות להשקעה,Greenfield Partners GP Fund II LP,,,Coralogix Greenfield Partners-D,33973.0,פנימי,USD,2022-07-07,26.397,87.268482,0.0,0.0,0.0,2030-12-31
347,347.0,התחייבות להשקעה,Israel Infrastructure G.P. Management II L.P.,,,Glilot Early Growth II,34084.0,פנימי,USD,2024-03-26,42.178,139.440468,10.997153,36.35659,0.260731,2030-12-31
347,347.0,התחייבות להשקעה,Balkan Energies Cooperatief U.A.,,,Enlighten Renewable Spain Energy Ltd,33443.0,פנימי,EUR,2020-02-12,1745.999,6775.698319,101.58022,394.20236,0.058178,2030-12-31
347,347.0,התחייבות להשקעה,RAKIA CAPITAL GENERAL PARTNER LIMITED PARTNERSHIP,,,Rakia Capital,34020.0,פנימי,ILS,2022-12-21,708.082,708.082,74.64449,74.64449,0.105417,2032-10-01
347,347.0,התחייבות להשקעה,AlbaCore Capital LLP,,,AC strategic investment-EUR,33655.0,פנימי,EUR,2020-11-03,90.90514,352.775577,0.001254,0.00487,1.3e-05,2030-12-31
347,347.0,התחייבות להשקעה,Arkin Bio Capital GP LP,,,Arkin Bio Capital,33935.0,פנימי,USD,2022-01-20,236.027,780.305262,46.292359,153.04254,0.196131,2030-12-31
347,347.0,התחייבות להשקעה,Vgames,,,Vgames III,34082.0,פנימי,USD,2025-02-27,19.292,63.779352,4.683112,15.48237,0.242748,2033-12-31
347,347.0,התחייבות להשקעה,Israel Infrastructure G.P. Management II L.P.,,,Qira,33913.0,פנימי,USD,2022-11-28,51.675,170.83755,0.0,0.0,0.0,2030-12-31
347,347.0,התחייבות להשקעה,CDL FUND II GP LLC,,,Crescent Direct Lending Fund II,33371.0,פנימי,USD,2018-06-20,1587.335,5247.72951,0.714839,2.36326,0.00045,2030-12-31
347,347.0,התחייבות להשקעה,Clareant EDL II GP Sarl,,,Clareant European Direct Lending Fund II SCSp,33156.0,פנימי,EUR,2016-08-18,1965.287,7626.689261,325.972198,1265.00031,0.165864,2030-12-31
347,347.0,התחייבות להשקעה,INSIDER,,,"GENERAL ATLANTIC (INS) BERMUDA COINVEST, L.P",39024.0,פנימי,USD,2025-01-13,14.325,47.35845,0.0,0.0,0.0,2035-12-31
347,347.0,התחייבות להשקעה,Kain Pera GP LLC,,,Project Pera (Hospice),33985.0,פנימי,USD,2022-08-04,196.023,648.052038,46.71993,154.45609,0.238339,2027-08-01
347,347.0,התחייבות להשקעה,General Atlantic GP,,,General Atlantic 2023 - 3 Tax Entities,34091.0,פנימי,USD,2024-04-17,53.055,175.39983,8.572689,28.34131,0.161581,2034-01-01
347,347.0,התחייבות להשקעה,Electra Capital PM Feeder 6 FNX LP,,,ELECTRA CAPITAL PM FUND-חוב,33438.0,פנימי,USD,2019-12-12,365.846,1209.486876,0.0,0.0,0.0,2030-12-31
347,347.0,התחייבות להשקעה,FNX US GP LLC,,,קורטלנד קרן השקעה,33066.0,פנימי,USD,2012-09-25,3.948,13.052088,0.0,0.0,0.0,2030-12-31
347,347.0,התחייבות להשקעה,ASCRIBE OPPORTUNITIES FUND III LP,,,Ascribe Opportunities Fund  III,33112.0,פנימי,USD,2014-12-18,342.477,1132.228962,0.0,0.0,0.0,2030-12-31
347,347.0,התחייבות להשקעה,Israel Infrastructure G.P. Management II L.P.,,,VPC OFFSHORE INVESTOR FUND P FEEDER,34076.0,פנימי,USD,2023-09-20,725.22363,2397.589321,87.081675,287.89202,0.120075,2027-08-01
347,347.0,התחייבות להשקעה,S.H. SKY 3 Investment Management L.P.,,,Redtree capital,33442.0,פנימי,EUR,2020-02-13,504.0,1955.8728,15.884167,61.64169,0.031516,2030-12-31
