מספר קופה/קרן/ח.פ. עבור חברת ביטוח,מספר מסלול,שם מנפיק,מספר מנפיק,סוג מספר מזהה מנפיק,שם נייר ערך,מספר נייר ערך,סוג מספר נייר ערך,מאפיין עיקרי,"ישראל/חו""ל",מדינה לפי חשיפה כלכלית,ענף מסחר,נכס בסיס,תאריך פקיעה,בעל עניין/צד קשור,תאריך רכישה,מטבע פעילות,סוג גורם משערך,תלות/אי-תלות המשערך,תאריך שערוך אחרון,שער מימוש,יחס המרה,ערך נקוב (יחידות),שער נייר הערך,שער חליפין,"שווי הוגן (בש""ח)",שיעור מנכסי אפיק ההשקעה,שיעור מסך נכסי ההשקעה
209,9975.0,"ישראכרט בע""מ",510706153,ח.פ.,ישראכרט 07.05.2026 CALL001,IL0011574030,ISIN,מניה,"חו""ל",ישראל,אשראי חוץ בנקאי,מניות לרבות מדדי מניות,2026-05-07,לא,2025-05-07,ILS,אחר,אי-תלות,2025-09-30,1699.0,1.0,47564.86,1338.0,1.0,636.41778,0.003722,4.6e-05
209,9975.0,"מימון ישיר מקבוצת ישיר(2006) בע""מ",513893123,ח.פ.,מימון ישיר 21.09.2026 CALL001,IL0001168186,ISIN,מניה,"חו""ל",ישראל,אשראי חוץ בנקאי,מניות לרבות מדדי מניות,2026-09-21,לא,2025-09-21,ILS,אחר,אי-תלות,2025-09-30,45160.0,1.0,2081.76,49390.0,1.0,1028.18065,0.006013,7.5e-05
209,9975.0,בזק,520031931,ח.פ.,עסקת CALL בזק 29.01.26,IL0002300114,ISIN,מניה,"חו""ל",ישראל,אשראי חוץ בנקאי,מניות לרבות מדדי מניות,2026-01-29,לא,2025-01-30,ILS,אחר,אי-תלות,2025-09-30,1357.5756,1.0,1311508.01,634.7,1.0,8324.14136,0.048688,0.000608
209,9975.0,"בנק הפועלים בע""מ",520000118,ח.פ.,עסקת פועלים CALL 18.09.26,IL0006625771,ISIN,מניה,"חו""ל",ישראל,בנקים,מניות לרבות מדדי מניות,2026-09-18,לא,2025-09-18,ILS,אחר,אי-תלות,2025-09-30,6415.0,1.0,177574.02,6732.0,1.0,11954.28312,0.069921,0.000873
209,9975.0,"בנק לאומי לישראל בע""מ",520018078,ח.פ.,עסקת לאומי CALL 18.09.26,IL0006046119,ISIN,מניה,"חו""ל",ישראל,אשראי חוץ בנקאי,מניות לרבות מדדי מניות,2026-09-18,לא,2025-09-18,ILS,אחר,אי-תלות,2025-09-30,6235.0,1.0,182153.89,6529.0,1.0,11892.82752,0.069562,0.000868
209,9975.0,"בנק לאומי לישראל בע""מ",520018078,ח.פ.,26.09.26 עסקת CALL לאומי,IL0006046119,ISIN,מניה,"חו""ל",ישראל,אשראי חוץ בנקאי,מניות לרבות מדדי מניות,2026-09-26,לא,2025-09-26,ILS,אחר,אי-תלות,2025-09-30,5965.0,1.0,214441.47,6529.0,1.0,14000.88353,0.081892,0.001022
209,9975.0,"בנק הפועלים בע""מ",520000118,ח.פ.,CALL001 פועלים 26.05.26,IL0006625771,ISIN,מניה,"חו""ל",ישראל,בנקים,מניות לרבות מדדי מניות,2026-05-26,לא,2025-05-27,ILS,אחר,אי-תלות,2025-09-30,5784.0,1.0,50836.55,6732.0,1.0,3422.31646,0.020017,0.00025
209,9975.0,"בנק הפועלים בע""מ",520000118,ח.פ.,26.11.25 עסקת CALL פועלים,IL0006625771,ISIN,מניה,"חו""ל",ישראל,בנקים,מניות לרבות מדדי מניות,2025-11-26,לא,2024-11-30,ILS,אחר,אי-תלות,2025-09-30,4272.0,1.0,168331.01,6732.0,1.0,11332.04377,0.066282,0.000827
209,9975.0,"בנק הפועלים בע""מ",520000118,ח.פ.,CALL001 פועלים 23.07.26,IL0006625771,ISIN,מניה,"חו""ל",ישראל,בנקים,מניות לרבות מדדי מניות,2026-07-23,לא,2025-07-24,ILS,אחר,אי-תלות,2025-09-30,6465.76,1.0,83270.35,6732.0,1.0,5605.75996,0.032788,0.000409
209,9975.0,"בנק הפועלים בע""מ",520000118,ח.פ.,26.09.2026 עסקת CALL פועלים,IL0006625771,ISIN,מניה,"חו""ל",ישראל,בנקים,מניות לרבות מדדי מניות,2026-09-26,לא,2025-09-26,ILS,אחר,אי-תלות,2025-09-30,6172.0,1.0,116037.23,6732.0,1.0,7811.62651,0.04569,0.00057
209,9975.0,"מימון ישיר מקבוצת ישיר(2006) בע""מ",513893123,ח.פ.,מימון ישיר 26.03.2026 CALL001,IL0001168186,ISIN,מניה,"חו""ל",ישראל,אשראי חוץ בנקאי,מניות לרבות מדדי מניות,2026-03-26,לא,2025-03-26,ILS,אחר,אי-תלות,2025-09-30,53970.0,1.0,314.35,49390.0,1.0,155.25528,0.000908,1.1e-05
209,9975.0,"כלל החזקות עסקי ביטוח בע""מ",520036120,ח.פ.,CALL001 כלל 15.07.26,IL0002240146,ISIN,מניה,"חו""ל",ישראל,אשראי חוץ בנקאי,מניות לרבות מדדי מניות,2026-07-14,לא,2025-07-15,ILS,אחר,אי-תלות,2025-09-30,8629.0,1.0,25605.63,16970.0,1.0,4345.27586,0.025415,0.000317
209,9975.0,"בנק הפועלים בע""מ",520000118,ח.פ.,עסקת CALL001 פועלים 12.08.2026,IL0006625771,ISIN,מניה,"חו""ל",ישראל,בנקים,מניות לרבות מדדי מניות,2026-08-12,לא,2025-08-13,ILS,אחר,אי-תלות,2025-09-30,6389.0,1.0,176949.49,6732.0,1.0,11912.23992,0.069675,0.00087
209,9975.0,"בנק לאומי לישראל בע""מ",520018078,ח.פ.,עסקת CALL001 לאומי 12.08.2026,IL0006046119,ISIN,מניה,"חו""ל",ישראל,אשראי חוץ בנקאי,מניות לרבות מדדי מניות,2026-08-12,לא,2025-08-13,ILS,אחר,אי-תלות,2025-09-30,6157.0,1.0,170787.49,6529.0,1.0,11150.71508,0.065221,0.000814
209,9975.0,"בנק לאומי לישראל בע""מ",520018078,ח.פ.,26.11.25 עסקת CALL לאומי,IL0006046119,ISIN,מניה,"חו""ל",ישראל,אשראי חוץ בנקאי,מניות לרבות מדדי מניות,2025-11-26,לא,2024-12-31,ILS,אחר,אי-תלות,2025-09-30,4259.0,1.0,263967.01,6529.0,1.0,17234.40605,0.100805,0.001259
209,9975.0,בזק,520031931,ח.פ.,CALL001 בזק 26/05/2026,IL0002300114,ISIN,מניה,"חו""ל",ישראל,אשראי חוץ בנקאי,מניות לרבות מדדי מניות,2026-05-26,לא,2025-05-27,ILS,אחר,אי-תלות,2025-09-30,551.6,1.0,944535.58,634.7,1.0,5994.96733,0.035065,0.000437
209,9975.0,"בנק הפועלים בע""מ",520000118,ח.פ.,פועלים 03.07.2026 CALL001,IL0006625771,ISIN,מניה,"חו""ל",ישראל,בנקים,מניות לרבות מדדי מניות,2026-07-03,לא,2025-07-03,ILS,אחר,אי-תלות,2025-09-30,6300.0,1.0,106377.87,6732.0,1.0,7161.35835,0.041887,0.000523
209,9975.0,ECO SUN ORADEA S.R.L,7659,פנימי,Ecoenergy Romania Bobisecti,34138,פנימי,מניה,"חו""ל",רומניה,אנרגיה מתחדשת,תשתיות,2025-12-31,לא,2024-08-20,EUR,מומחה בלתי תלוי,אי-תלות,2025-09-30,0.0,1.0,2.47,1700000.0,3.8807,162.95059,0.000953,1.1e-05
209,9975.0,Odysight.ai Inc,549300FBP1ANSJE5TE25,LEI,אפ לס ODYS US 31/03/2026,620080901,פנימי,מניה,"חו""ל","ארה""ב","Electronic Equipment, Instruments & Components",מניות לרבות מדדי מניות,2026-03-31,לא,2022-03-18,USD,אחר,אי-תלות,2025-09-30,5.5,1.0,24030.18,0.0,3.306,0.0,0.0,0.0
209,9975.0,ECO SUN ORADEA S.R.L,7659,פנימי,Ecoenergy Romania option  Melinesti,34139,פנימי,מניה,"חו""ל",רומניה,אנרגיה מתחדשת,תשתיות,2025-12-31,לא,2024-08-20,EUR,מומחה בלתי תלוי,אי-תלות,2025-09-30,0.0,1.0,2.47,2646000.0,3.8807,253.6278,0.001483,1.8e-05
209,9975.0,Odysight.ai Inc,549300FBP1ANSJE5TE25,LEI,אפ לס ODYS US 31/03/2026,620080903,פנימי,מניה,"חו""ל","ארה""ב","Electronic Equipment, Instruments & Components",מניות לרבות מדדי מניות,2026-03-31,לא,2023-03-27,USD,אחר,אי-תלות,2025-09-30,1.15,1.0,33308.14,0.608,3.306,0.66956,3e-06,0.0
209,9975.0,ECO SUN ORADEA S.R.L,7659,פנימי,אקואנרגי רומניה 7.25% אירו 31.03.24-אופ ל.ס אורדאה,340292,פנימי,מניה,"חו""ל",רומניה,אנרגיה מתחדשת,תשתיות,2025-12-31,לא,2023-12-31,EUR,מומחה בלתי תלוי,אי-תלות,2025-09-30,0.0,1.0,342490.23,54.089135,3.8807,718.89968,0.004204,5.2e-05
209,9975.0,יבולי שמש,515689198,ח.פ.,יבולי שמש אופציה,34140,פנימי,מניה,"חו""ל",רומניה,אנרגיה מתחדשת,תשתיות,2025-12-31,לא,2024-08-20,EUR,מומחה בלתי תלוי,אי-תלות,2025-09-30,0.0,1.0,0.34,148000000.0,3.8807,1944.32514,0.011372,0.000142
209,9975.0,ECO SUN ORADEA S.R.L,7659,פנימי,Ecoenergy Romania option Scurtu Mare,34137,פנימי,מניה,"חו""ל",רומניה,אנרגיה מתחדשת,תשתיות,2025-12-31,לא,2024-08-20,EUR,מומחה בלתי תלוי,אי-תלות,2025-09-30,0.0,1.0,2.47,2807000.0,3.8807,269.06018,0.001573,1.9e-05
209,9975.0,נאוויטס פטרוליום שותפות מוגבלת,550263107,ח.פ.,קיקר נאוויטס פטרוליום שותפות מוגבל,10048041,פנימי,מניה,"חו""ל","ארה""ב","Oil, Gas & Consumable Fuels",אחר,2027-04-01,לא,2022-11-24,USD,מומחה בלתי תלוי,אי-תלות,2025-09-30,0.0,1.0,88474.54,107.832586,3.306,315.40689,0.001844,2.3e-05
209,9976.0,"אחים דוניץ בע""מ",520038605,ח.פ.,אפ לס דוניץ 31.12.25,IL0004000100,ISIN,מניה,ישראל,ישראל,בנייה,מניות לרבות מדדי מניות,2025-12-31,לא,2025-01-24,ILS,אחר,אי-תלות,2025-09-30,272.5,0.01,681.94,1076.583553,1.0,7.34165,0.000213,1e-06
209,9976.0,"אנלייט אנרגיה מתחדשת בע""מ",520041146,ח.פ.,CALL001 אנלייט 17.12.2025,IL0007200111,ISIN,מניה,ישראל,ישראל,אנרגיה מתחדשת,מניות לרבות מדדי מניות,2025-12-17,לא,2024-12-31,ILS,אחר,אי-תלות,2025-09-30,5869.0,1.0,27602.31,10190.0,1.0,2812.67501,0.081701,0.000501
209,9976.0,"קבוצת אקרו בע""מ",511996803,ח.פ.,אפ לס אקרו 05.08.2026,IL0011849028,ISIN,מניה,ישראל,ישראל,בנייה,מניות לרבות מדדי מניות,2026-08-05,לא,2025-04-07,ILS,אחר,אי-תלות,2025-09-30,70.0,0.01,419.93,123.307002,1.0,0.5178,1.5e-05,0.0
209,9976.0,"רוטשטיין נדל""ן בע""מ",520039959,ח.פ.,אפ לס בכספת-רוטשטין 26.07.2026,IL0005390153,ISIN,מניה,ישראל,ישראל,בנייה,מניות לרבות מדדי מניות,2026-07-26,לא,2025-01-28,ILS,אחר,אי-תלות,2025-09-30,73.0,0.01,3336.63,2363.490861,1.0,78.86099,0.00229,1.4e-05
209,9976.0,"אנלייט אנרגיה מתחדשת בע""מ",520041146,ח.פ.,CALL001 אנלייט 17.12.2025,IL0007200111,ISIN,מניה,ישראל,ישראל,אנרגיה מתחדשת,מניות לרבות מדדי מניות,2025-12-17,לא,2024-12-18,ILS,אחר,אי-תלות,2025-09-30,5869.0,1.0,9020.31,10190.0,1.0,919.16979,0.026699,0.000163
209,9976.0,"טופ גאם תעשיות בע""מ",513561399,ח.פ.,אפ לס טופ גאם 31.01.2027,IL0011791428,ISIN,מניה,ישראל,ישראל,פודטק,מניות לרבות מדדי מניות,2027-01-31,לא,2025-07-31,ILS,אחר,אי-תלות,2025-09-30,1025.0,0.01,12712.84,125.559153,1.0,15.96214,0.000463,2e-06
209,9976.0,"איי.פי.סי. ירושלים בע""מ",513731554,ח.פ.,איי.פי.סי-קיקר 03.09.29,10046044,טיקר,מניה,ישראל,ישראל,מלונאות ותיירות,אחר,2029-09-03,לא,2019-09-03,USD,מומחה בלתי תלוי,אי-תלות,2025-09-30,0.0,1.0,3349.11,239.875582,3.306,26.55941,0.000771,4e-06
209,9976.0,"אשדוד אנרגיה בע""מ",513846667,ח.פ.,אשדוד  ורמת נגב אנרגיה-קיקר 31.12.34,1004533,טיקר,מניה,ישראל,ישראל,אנרגיה,אחר,2034-12-31,לא,2019-03-06,ILS,מומחה בלתי תלוי,אי-תלות,2025-09-30,0.0,1.0,79220.42,108.8916,1.0,86.26438,0.002505,1.5e-05
209,9976.0,תחנות כח רמת חובב שותפות מוגבלת,540285947,ח.פ.,קיקר רמת חובב 30.06.40,10047344,טיקר,מניה,ישראל,ישראל,אנרגיה,אחר,2040-06-30,לא,2020-12-02,ILS,מומחה בלתי תלוי,אי-תלות,2025-09-30,0.0,1.0,66912.44,372.846983,1.0,249.48101,0.007246,4.4e-05
209,9976.0,"אשדוד התפלה בע""מ",514357060,ח.פ.,אשדוד התפלה קיקר,84666750,טיקר,מניה,ישראל,ישראל,תשתיות,אחר,2038-09-08,לא,2022-08-22,ILS,מומחה בלתי תלוי,אי-תלות,2025-09-30,0.0,1.0,141096.64,110.369898,1.0,155.72822,0.004523,2.7e-05
209,9976.0,"סולאיר אנרגיות מתחדשות בע""מ",516046307,ח.פ.,אפ לס סולאיר סדרה ב 25.12.2027,11722873,פנימי,מניה,ישראל,ישראל,אנרגיה מתחדשת,מניות לרבות מדדי מניות,2027-12-25,לא,2024-04-30,ILS,אחר,אי-תלות,2025-09-30,45.63,0.01,1751.45,1109.37802,1.0,19.43017,0.000564,3e-06
209,9976.0,"סולאיר אנרגיות מתחדשות בע""מ",516046307,ח.פ.,אפ לס סולאיר סדרה א 25.12.2025,11722872,פנימי,מניה,ישראל,ישראל,אנרגיה מתחדשת,מניות לרבות מדדי מניות,2025-12-25,לא,2024-04-30,ILS,אחר,אי-תלות,2025-09-30,38.52,0.01,1751.45,788.722208,1.0,13.81406,0.000401,2e-06
209,9976.0,"מאיר חברה למכוניות ומשאיות בע""מ",510485261,ח.פ.,קבוצת מאיר-אופציה לא סחירה,340271,פנימי,מניה,ישראל,ישראל,השקעה ואחזקות,אחר,2026-06-30,לא,2023-12-31,ILS,מומחה בלתי תלוי,אי-תלות,2025-09-30,0.0,1.0,4420.55,8069.8607,1.0,356.73222,0.010362,6.3e-05
209,9976.0,CITI Bank,549300U8H3KN0K301B23,LEI,FXVOpt 3.6800 CALL USD-PLN 30.10.25,100120432,פנימי,"מט""ח",ישראל,ישראל,אחר,"מט""ח",2025-10-30,לא,2025-09-29,USD,אחר,אי-תלות,2025-09-30,3.68,1.0,-375539.0,0.5646,3.306,-7.01056,-0.000203,-1e-06
209,9976.0,PowerGen,10128,פנימי,PowerGen Option,34100,פנימי,מניה,ישראל,ישראל,תשתיות,תשתיות,2027-01-24,לא,2024-03-18,ILS,מומחה בלתי תלוי,אי-תלות,2025-09-30,0.0,1.0,25.04,100.0,1.0,0.02504,0.0,0.0
209,9976.0,CITI Bank,549300U8H3KN0K301B23,LEI,FXVOpt 145.0000 PUT USD-JPY 20.10.25,100120170,פנימי,"מט""ח",ישראל,ישראל,אחר,"מט""ח",2025-10-20,לא,2025-09-18,USD,אחר,אי-תלות,2025-09-30,145.0,1.0,-1156006.38,0.2748,3.306,-10.50525,-0.000304,-1e-06
209,9976.0,"מימון ישיר מקבוצת ישיר(2006) בע""מ",513893123,ח.פ.,מימון ישיר 21.09.2026 CALL001,IL0001168186,ISIN,מניה,"חו""ל",ישראל,אשראי חוץ בנקאי,מניות לרבות מדדי מניות,2026-09-21,לא,2025-09-21,ILS,אחר,אי-תלות,2025-09-30,45160.0,1.0,405.92,49390.0,1.0,200.48205,0.005823,3.5e-05
209,9976.0,"מימון ישיר מקבוצת ישיר(2006) בע""מ",513893123,ח.פ.,מימון ישיר 26.03.2026 CALL001,IL0001168186,ISIN,מניה,"חו""ל",ישראל,אשראי חוץ בנקאי,מניות לרבות מדדי מניות,2026-03-26,לא,2025-03-26,ILS,אחר,אי-תלות,2025-09-30,53970.0,1.0,61.29,49390.0,1.0,30.27279,0.000879,5e-06
209,9976.0,"בנק הפועלים בע""מ",520000118,ח.פ.,עסקת CALL001 פועלים 12.08.2026,IL0006625771,ISIN,מניה,"חו""ל",ישראל,בנקים,מניות לרבות מדדי מניות,2026-08-12,לא,2025-08-13,ILS,אחר,אי-תלות,2025-09-30,6389.0,1.0,34502.88,6732.0,1.0,2322.73408,0.067469,0.000414
209,9976.0,"בנק הפועלים בע""מ",520000118,ח.פ.,26.09.2026 עסקת CALL פועלים,IL0006625771,ISIN,מניה,"חו""ל",ישראל,בנקים,מניות לרבות מדדי מניות,2026-09-26,לא,2025-09-26,ILS,אחר,אי-תלות,2025-09-30,6172.0,1.0,22625.77,6732.0,1.0,1523.16703,0.044244,0.000271
209,9976.0,"בנק דיסקונט לישראל בע""מ",520007030,ח.פ.,CALL001 דיסקונט 26.5.26,IL0006912120,ISIN,מניה,"חו""ל",ישראל,אשראי חוץ בנקאי,מניות לרבות מדדי מניות,2026-05-26,לא,2025-05-27,ILS,אחר,אי-תלות,2025-09-30,2952.0,1.0,43623.42,3274.0,1.0,1428.23063,0.041486,0.000254
209,9976.0,בזק,520031931,ח.פ.,CALL001 בזק 26/05/2026,IL0002300114,ISIN,מניה,"חו""ל",ישראל,אשראי חוץ בנקאי,מניות לרבות מדדי מניות,2026-05-26,לא,2025-05-27,ILS,אחר,אי-תלות,2025-09-30,551.6,1.0,184172.33,634.7,1.0,1168.94178,0.033954,0.000208
209,9976.0,"כלל החזקות עסקי ביטוח בע""מ",520036120,ח.פ.,CALL001 כלל 17.12.25,IL0002240146,ISIN,מניה,"חו""ל",ישראל,אשראי חוץ בנקאי,מניות לרבות מדדי מניות,2025-12-17,לא,2024-12-22,ILS,אחר,אי-תלות,2025-09-30,8629.0,1.0,4059.16,16970.0,1.0,688.83991,0.020009,0.000122
209,9976.0,"בנק לאומי לישראל בע""מ",520018078,ח.פ.,26.09.26 עסקת CALL לאומי,IL0006046119,ISIN,מניה,"חו""ל",ישראל,אשראי חוץ בנקאי,מניות לרבות מדדי מניות,2026-09-26,לא,2025-09-26,ILS,אחר,אי-תלות,2025-09-30,5965.0,1.0,41813.34,6529.0,1.0,2729.9928,0.079299,0.000487
209,9976.0,"בנק הפועלים בע""מ",520000118,ח.פ.,CALL001 פועלים 26.05.26,IL0006625771,ISIN,מניה,"חו""ל",ישראל,בנקים,מניות לרבות מדדי מניות,2026-05-26,לא,2025-05-27,ILS,אחר,אי-תלות,2025-09-30,5784.0,1.0,9912.48,6732.0,1.0,667.30784,0.019383,0.000119
209,9976.0,"בנק לאומי לישראל בע""מ",520018078,ח.פ.,26.11.25 עסקת CALL לאומי,IL0006046119,ISIN,מניה,"חו""ל",ישראל,אשראי חוץ בנקאי,מניות לרבות מדדי מניות,2025-11-26,לא,2024-12-31,ILS,אחר,אי-תלות,2025-09-30,4259.0,1.0,51470.18,6529.0,1.0,3360.48825,0.097614,0.000599
209,9976.0,"ישראכרט בע""מ",510706153,ח.פ.,ישראכרט 07.05.2026 CALL001,IL0011574030,ISIN,מניה,"חו""ל",ישראל,אשראי חוץ בנקאי,מניות לרבות מדדי מניות,2026-05-07,לא,2025-05-07,ILS,אחר,אי-תלות,2025-09-30,1699.0,1.0,9274.54,1338.0,1.0,124.09331,0.003604,2.2e-05
209,9976.0,"בנק לאומי לישראל בע""מ",520018078,ח.פ.,עסקת CALL001 לאומי 12.08.2026,IL0006046119,ISIN,מניה,"חו""ל",ישראל,אשראי חוץ בנקאי,מניות לרבות מדדי מניות,2026-08-12,לא,2025-08-13,ILS,אחר,אי-תלות,2025-09-30,6157.0,1.0,33301.37,6529.0,1.0,2174.2465,0.063156,0.000387
209,9976.0,"כלל החזקות עסקי ביטוח בע""מ",520036120,ח.פ.,CALL001 כלל 15.07.26,IL0002240146,ISIN,מניה,"חו""ל",ישראל,אשראי חוץ בנקאי,מניות לרבות מדדי מניות,2026-07-14,לא,2025-07-15,ILS,אחר,אי-תלות,2025-09-30,8629.0,1.0,4992.77,16970.0,1.0,847.27309,0.024611,0.000151
209,9976.0,"בנק הפועלים בע""מ",520000118,ח.פ.,26.11.25 עסקת CALL פועלים,IL0006625771,ISIN,מניה,"חו""ל",ישראל,בנקים,מניות לרבות מדדי מניות,2025-11-26,לא,2024-11-30,ILS,אחר,אי-תלות,2025-09-30,4272.0,1.0,32822.39,6732.0,1.0,2209.60326,0.064183,0.000394
209,9976.0,בזק,520031931,ח.פ.,עסקת CALL בזק 29.01.26,IL0002300114,ISIN,מניה,"חו""ל",ישראל,אשראי חוץ בנקאי,מניות לרבות מדדי מניות,2026-01-29,לא,2025-01-30,ILS,אחר,אי-תלות,2025-09-30,1357.5756,1.0,255727.25,634.7,1.0,1623.10085,0.047147,0.000289
209,9976.0,"בנק הפועלים בע""מ",520000118,ח.פ.,עסקת פועלים CALL 18.09.26,IL0006625771,ISIN,מניה,"חו""ל",ישראל,בנקים,מניות לרבות מדדי מניות,2026-09-18,לא,2025-09-18,ILS,אחר,אי-תלות,2025-09-30,6415.0,1.0,34624.66,6732.0,1.0,2330.93196,0.067707,0.000415
209,9976.0,"בנק הפועלים בע""מ",520000118,ח.פ.,CALL001 פועלים 23.07.26,IL0006625771,ISIN,מניה,"חו""ל",ישראל,בנקים,מניות לרבות מדדי מניות,2026-07-23,לא,2025-07-24,ILS,אחר,אי-תלות,2025-09-30,6465.76,1.0,16236.65,6732.0,1.0,1093.05133,0.03175,0.000195
209,9976.0,"בנק לאומי לישראל בע""מ",520018078,ח.פ.,עסקת לאומי CALL 18.09.26,IL0006046119,ISIN,מניה,"חו""ל",ישראל,אשראי חוץ בנקאי,מניות לרבות מדדי מניות,2026-09-18,לא,2025-09-18,ILS,אחר,אי-תלות,2025-09-30,6235.0,1.0,35517.67,6529.0,1.0,2318.94891,0.067359,0.000413
209,9976.0,"בנק הפועלים בע""מ",520000118,ח.פ.,פועלים 03.07.2026 CALL001,IL0006625771,ISIN,מניה,"חו""ל",ישראל,בנקים,מניות לרבות מדדי מניות,2026-07-03,לא,2025-07-03,ILS,אחר,אי-תלות,2025-09-30,6300.0,1.0,20742.32,6732.0,1.0,1396.37307,0.040561,0.000249
209,9976.0,יבולי שמש,515689198,ח.פ.,יבולי שמש אופציה,34140,פנימי,מניה,"חו""ל",רומניה,אנרגיה מתחדשת,תשתיות,2025-12-31,לא,2024-08-20,EUR,מומחה בלתי תלוי,אי-תלות,2025-09-30,0.0,1.0,0.15,148000000.0,3.8807,851.56729,0.024735,0.000151
209,9976.0,ECO SUN ORADEA S.R.L,7659,פנימי,אקואנרגי רומניה 7.25% אירו 31.03.24-אופ ל.ס אורדאה,340292,פנימי,מניה,"חו""ל",רומניה,אנרגיה מתחדשת,תשתיות,2025-12-31,לא,2023-12-31,EUR,מומחה בלתי תלוי,אי-תלות,2025-09-30,0.0,1.0,120634.21,54.089135,3.8807,253.21567,0.007355,4.5e-05
209,9976.0,ECO SUN ORADEA S.R.L,7659,פנימי,Ecoenergy Romania option Scurtu Mare,34137,פנימי,מניה,"חו""ל",רומניה,אנרגיה מתחדשת,תשתיות,2025-12-31,לא,2024-08-20,EUR,מומחה בלתי תלוי,אי-תלות,2025-09-30,0.0,1.0,0.87,2807000.0,3.8807,94.77018,0.002752,1.6e-05
