מספר קופה/קרן/ח.פ. עבור חברת ביטוח,מספר מסלול,מספר מזהה לווה,סוג מספר מזהה לווה,שם הלוואה,מספר הלוואה,מאפיין עיקרי,מאפיין הלוואות מתואמות עבור זכויות מקרקעין,"ישראל/חו""ל",מדינה לפי חשיפה כלכלית,ענף מסחר,בעל עניין/צד קשור,קונסורציום/ סינדיקציה,מספר קונסורציום/ סינדיקציה,תאריך העמדת הלוואה,דירוג,שם מדרג,דירוג הלוואה/המנפיק,מטבע פעילות,"מח""מ",סוג הריבית,שיעור ריבית,סוג הצמדה,ריבית עוגן,שיעור תוספת/הפחתה לריבית העוגן,תשואה לפדיון,מועד פדיון,נחיתות חוזית,סוג בטוחה,שווי הבטוחות העומדות כנגד ההלוואה,שיעור הבטוחות מהחוב,מועד עדכון אחרון לשווי הבטוחות,זכות חזרה,מבנה לוח סילוקין,יעוד הלוואה,זכות פירעון מוקדם,סוג גורם משערך,שם גורם משערך,תלות/אי-תלות המשערך,תאריך שערוך אחרון,תאריך אחרון בו נבחנה בפועל ירידת ערך,שיעור ריבית בגין אי-ניצול מסגרת האשראי,ערך נקוב,שער הלוואה,שער חליפין,"שווי הוגן (באלפי ש""ח)",שווי הוגן (במטבע הפעילות),"עלות מופחתת (באלפי ש""ח)",עלות מופחתת (במטבע הפעילות),האם סווג כחוב בעייתי,השיטה שיושמה בדוח הכספי,שיעור מנכסי אפיק ההשקעה,שיעור מסך נכסי ההשקעה
209,9976.0,,,,10049969.0,תאגיד,,ישראל,,תשתיות,לא,כן,,2025-08-14,A1.il,מידרוג Moodys,הלוואה,ILS,3.3031,משתנה,0.066,,,,0.0254,2029-02-28,החוב לא נחות,,,,2022-02-06 00:00:00,,,,כן,חברת ציטוט,,אי-תלות,2025-09-30,2025-09-30,,8557.45,98.73,1.0,8.44877,8.44877,,,,,3.3e-05,1e-06
209,9976.0,,,,10049968.0,תאגיד,,ישראל,,תשתיות,לא,כן,,2025-08-14,A1.il,מידרוג Moodys,הלוואה,ILS,3.1447,משתנה,0.066,,,,0.0251,2028-12-28,החוב לא נחות,,,,2022-02-06 00:00:00,,,,כן,חברת ציטוט,,אי-תלות,2025-09-30,2025-09-30,,90042.76,98.87,1.0,89.02528,89.02528,,,,,0.000349,1.5e-05
209,9976.0,,,,10049967.0,תאגיד,,ישראל,,תשתיות,לא,כן,,2025-07-15,A1.il,מידרוג Moodys,הלוואה,ILS,3.1447,משתנה,0.066,,,,0.025,2028-12-28,החוב לא נחות,,,,2022-02-06 00:00:00,,,,כן,חברת ציטוט,,אי-תלות,2025-09-30,2025-09-30,,132004.21,98.9,1.0,130.55216,130.55216,,,,,0.000512,2.3e-05
209,9976.0,,,,10049966.0,תאגיד,,ישראל,,תשתיות,לא,כן,,2025-06-17,A1.il,מידרוג Moodys,הלוואה,ILS,3.145,משתנה,0.066,,,,0.0236,2028-12-28,החוב לא נחות,,,,2022-02-06 00:00:00,,,,כן,חברת ציטוט,,אי-תלות,2025-09-30,2025-09-30,,102290.6,99.34,1.0,101.61548,101.61548,,,,,0.000399,1.8e-05
209,9976.0,,,,10049965.0,תאגיד,,ישראל,,תשתיות,לא,כן,,2025-06-17,A1.il,מידרוג Moodys,הלוואה,ILS,3.3035,משתנה,0.066,,,,0.0238,2029-02-28,החוב לא נחות,,,,2022-02-06 00:00:00,,,,כן,חברת ציטוט,,אי-תלות,2025-09-30,2025-09-30,,16261.11,99.25,1.0,16.13915,16.13915,,,,,6.3e-05,2e-06
209,9976.0,,,,10049964.0,תאגיד,,ישראל,,תשתיות,לא,כן,,2025-05-15,A1.il,מידרוג Moodys,הלוואה,ILS,3.1451,משתנה,0.066,,,,0.0228,2028-12-28,החוב לא נחות,,,,2022-02-06 00:00:00,,,,כן,חברת ציטוט,,אי-תלות,2025-09-30,2025-09-30,,24763.83,99.57,1.0,24.65734,24.65734,,,,,9.6e-05,4e-06
209,9976.0,,,,10049963.0,תאגיד,,ישראל,,תשתיות,לא,כן,,2025-05-15,A1.il,מידרוג Moodys,הלוואה,ILS,2.3587,משתנה,0.066,,,,0.0231,2028-02-28,החוב לא נחות,,,,2022-02-06 00:00:00,,,,כן,חברת ציטוט,,אי-תלות,2025-09-30,2025-09-30,,69260.0,99.63,1.0,69.00373,69.00373,,,,,0.000271,1.2e-05
209,9976.0,,,,10049961.0,תאגיד,,ישראל,,תשתיות,לא,כן,,2025-04-10,A1.il,מידרוג Moodys,הלוואה,ILS,2.359,משתנה,0.066,,,,0.0199,2028-02-28,החוב לא נחות,,,,2022-02-06 00:00:00,,,,כן,חברת ציטוט,,אי-תלות,2025-09-30,2025-09-30,,111255.85,100.36,1.0,111.65637,111.65637,,,,,0.000438,1.9e-05
209,9976.0,,,,10049940.0,תאגיד,,ישראל,,תשתיות,לא,כן,,2023-08-17,A1.il,מידרוג Moodys,הלוואה,ILS,0.903,משתנה,0.066,,,,0.016,2026-08-28,החוב לא נחות,,,,2022-02-06 00:00:00,,,,כן,חברת ציטוט,,אי-תלות,2025-09-30,2025-09-30,,66474.41,100.49,1.0,66.80014,66.80014,,,,,0.000262,1.1e-05
209,9976.0,,,,1004941.0,תאגיד,,ישראל,,תשתיות,לא,כן,,2022-08-22,A1.il,מידרוג Moodys,הלוואה,ILS,6.0064,קבועה,0.024462,,,,0.0348,2038-09-08,החוב לא נחות,,,,2025-09-30 00:00:00,,,,כן,חברת ציטוט,,אי-תלות,2025-09-30,2025-09-30,,6951576.77,104.41,1.0,7258.1413,7258.1413,,,,,0.028515,0.001294
209,9976.0,,,,10049872.0,תאגיד,,ישראל,,"נדל""ן מניב בישראל",לא,לא,,2025-07-27,NR,NR,NR,ILS,2.5384,קבועה,0.0834,,,,0.0967,2028-07-27,החוב לא נחות,,,,2025-09-30 00:00:00,,,,כן,חברת ציטוט,,אי-תלות,2025-09-30,2025-09-30,,617294.1,97.77,1.0,603.52844,603.52844,,,,,0.002371,0.000107
209,9976.0,,,,10049422.0,תאגיד,,ישראל,,תשתיות,לא,כן,,2024-10-29,A1.il,מידרוג Moodys,הלוואה,ILS,5.6866,קבועה,0.045688,,,,0.0433,2038-09-08,החוב לא נחות,,,,2025-09-30 00:00:00,,,,כן,חברת ציטוט,,אי-תלות,2025-09-30,2025-09-30,,241417.93,105.12,1.0,253.77852,253.77852,,,,,0.000997,4.5e-05
209,9976.0,,,,10049421.0,תאגיד,,ישראל,,תשתיות,לא,כן,,2024-06-27,A1.il,מידרוג Moodys,הלוואה,ILS,5.9926,קבועה,0.045334,,,,0.0232,2038-09-08,החוב לא נחות,,,,2025-09-30 00:00:00,,,,כן,חברת ציטוט,,אי-תלות,2025-09-30,2025-09-30,,93594.66,109.27,1.0,102.27088,102.27088,,,,,0.000401,1.8e-05
209,9976.0,,,,10049420.0,תאגיד,,ישראל,,תשתיות,לא,לא,,2024-04-30,AA-,פנימי,הלוואה,ILS,0.0493,משתנה,0.057,,,,0.0107,2025-12-26,החוב לא נחות,,,,2022-08-22 00:00:00,,,,כן,חברת ציטוט,,אי-תלות,2025-09-30,2025-09-30,,270588.95,100.01,1.0,270.61601,270.61601,,,,,0.001063,4.8e-05
209,9976.0,,,,10049419.0,תאגיד,,ישראל,,תשתיות,לא,כן,,2024-04-17,A1.il,מידרוג Moodys,הלוואה,ILS,5.9557,קבועה,0.041073,,,,0.0262,2038-09-08,החוב לא נחות,,,,2025-09-30 00:00:00,,,,כן,חברת ציטוט,,אי-תלות,2025-09-30,2025-09-30,,81353.1,108.33,1.0,88.12981,88.12981,,,,,0.000346,1.5e-05
209,9976.0,,,,10049418.0,תאגיד,,ישראל,,תשתיות,לא,כן,,2024-01-02,A1.il,מידרוג Moodys,הלוואה,ILS,5.8627,קבועה,0.034403,,,,0.035,2038-09-08,החוב לא נחות,,,,2025-09-30 00:00:00,,,,כן,חברת ציטוט,,אי-תלות,2025-09-30,2025-09-30,,160497.39,109.16,1.0,175.19895,175.19895,,,,,0.000688,3.1e-05
209,9976.0,,,,10049417.0,תאגיד,,ישראל,,תשתיות,לא,כן,,2023-11-30,A1.il,מידרוג Moodys,הלוואה,ILS,5.8304,קבועה,0.038269,,,,0.0347,2038-09-08,החוב לא נחות,,,,2025-09-30 00:00:00,,,,כן,חברת ציטוט,,אי-תלות,2025-09-30,2025-09-30,,131158.59,111.43,1.0,146.15001,146.15001,,,,,0.000574,2.6e-05
209,9976.0,,,,10049416.0,תאגיד,,ישראל,,תשתיות,לא,כן,,2023-10-26,A1.il,מידרוג Moodys,הלוואה,ILS,5.884,קבועה,0.041322,,,,0.0313,2038-09-08,החוב לא נחות,,,,2025-09-30 00:00:00,,,,כן,חברת ציטוט,,אי-תלות,2025-09-30,2025-09-30,,72346.89,113.51,1.0,82.12095,82.12095,,,,,0.000322,1.4e-05
209,9976.0,,,,10049415.0,תאגיד,,ישראל,,תשתיות,לא,כן,,2023-07-21,A1.il,מידרוג Moodys,הלוואה,ILS,5.9809,קבועה,0.031939,,,,0.0308,2038-09-08,החוב לא נחות,,,,2025-09-30 00:00:00,,,,כן,חברת ציטוט,,אי-תלות,2025-09-30,2025-09-30,,75346.88,108.56,1.0,81.79657,81.79657,,,,,0.000321,1.4e-05
209,9976.0,,,,10049414.0,תאגיד,,ישראל,,תשתיות,לא,כן,,2023-03-30,A1.il,מידרוג Moodys,הלוואה,ILS,5.9044,קבועה,0.036297,,,,0.0334,2038-09-08,החוב לא נחות,,,,2025-09-30 00:00:00,,,,כן,חברת ציטוט,,אי-תלות,2025-09-30,2025-09-30,,142869.52,111.26,1.0,158.95662,158.95662,,,,,0.000624,2.8e-05
209,9976.0,,,,10049413.0,תאגיד,,ישראל,,תשתיות,לא,כן,,2022-09-22,A1.il,מידרוג Moodys,הלוואה,ILS,5.9451,קבועה,0.0296,,,,0.0353,2038-09-08,החוב לא נחות,,,,2025-09-30 00:00:00,,,,כן,חברת ציטוט,,אי-תלות,2025-09-30,2025-09-30,,355226.87,107.83,1.0,383.04113,383.04113,,,,,0.001504,6.8e-05
209,9976.0,,,,10049412.0,תאגיד,,ישראל,,תשתיות,לא,כן,,2022-08-22,A,פנימי,הלוואה,ILS,0.0493,משתנה,0.0715,,,,0.0118,2025-12-26,החוב לא נחות,,,,2022-08-22 00:00:00,,,,כן,חברת ציטוט,,אי-תלות,2025-09-30,2025-09-30,,1941079.16,100.08,1.0,1942.63203,1942.63203,,,,,0.007632,0.000346
209,9976.0,,,,10049411.0,תאגיד,,ישראל,,תשתיות,לא,כן,,2022-08-22,AA-,פנימי,הלוואה,ILS,0.0493,משתנה,0.057,,,,0.0107,2025-12-26,החוב לא נחות,,,,2022-08-22 00:00:00,,,,כן,חברת ציטוט,,אי-תלות,2025-09-30,2025-09-30,,814934.24,100.01,1.0,815.01573,815.01573,,,,,0.003202,0.000145
209,9976.0,,,,1680652.0,תאגיד,,ישראל,,בנקים,לא,לא,,2019-06-30,NR,NR,NR,ILS,6.9832,משתנה,0.0362,,,,0.0353,2047-12-31,החוב לא נחות,,,,2019-04-01 00:00:00,,,,כן,חברת ציטוט,,אי-תלות,2025-09-30,2025-09-30,,126420.38,101.82,1.0,128.72124,128.72124,,,,,0.000505,2.2e-05
209,9976.0,,,,1680653.0,תאגיד,,ישראל,,בנקים,לא,לא,,2019-06-30,NR,NR,NR,ILS,5.8593,משתנה,0.0694,,,,0.041,2048-03-31,החוב לא נחות,,,,2019-04-01 00:00:00,,,,כן,חברת ציטוט,,אי-תלות,2025-09-30,2025-09-30,,298205.87,118.93,1.0,354.65624,354.65624,,,,,0.001393,6.3e-05
209,9976.0,,,,10049196.0,תאגיד,,ישראל,,תשתיות,לא,כן,,2025-09-29,NR,NR,NR,ILS,4.6052,קבועה,0.03943,,,,0.0399,2031-03-20,החוב לא נחות,,,,2023-10-01 00:00:00,,,,כן,חברת ציטוט,,אי-תלות,2025-09-30,2025-09-30,,40789.86,100.11,1.0,40.83473,40.83473,,,,,0.00016,7e-06
209,9976.0,,,,1650642.0,תאגיד,,ישראל,,בנקים,לא,לא,,2020-02-29,NR,NR,NR,ILS,6.1661,משתנה,0.0372,,,,0.029,2048-03-31,החוב לא נחות,,,,2020-03-01 00:00:00,,,,כן,חברת ציטוט,,אי-תלות,2025-09-30,2025-09-30,,36440.62,106.08,1.0,38.65621,38.65621,,,,,0.000151,6e-06
209,9976.0,,,,10049195.0,תאגיד,,ישראל,,תשתיות,לא,כן,,2024-06-30,Aa1.il,מידרוג Moodys,הלוואה,ILS,0.9766,קבועה,0.051695,,,,0.0256,2027-06-30,החוב לא נחות,,,,2004-06-01 00:00:00,,,,כן,חברת ציטוט,,אי-תלות,2025-09-30,2025-09-30,,241906.76,157.9,1.0,381.97077,381.97077,,,,,0.0015,6.8e-05
209,9976.0,,,,10049424.0,תאגיד,,ישראל,,תשתיות,לא,כן,,2025-01-23,A1.il,מידרוג Moodys,הלוואה,ILS,5.5884,קבועה,0.043829,,,,0.0519,2038-09-08,החוב לא נחות,,,,2025-09-30 00:00:00,,,,כן,חברת ציטוט,,אי-תלות,2025-09-30,2025-09-30,,29333.14,99.52,1.0,29.19234,29.19234,,,,,0.000114,5e-06
209,9976.0,,,,10049550.0,תאגיד,,ישראל,,אנרגיה מתחדשת,לא,כן,,2022-11-21,A,פנימי,הלוואה,ILS,7.4717,קבועה,0.030551,,,,0.036,2042-09-30,החוב לא נחות,,,,2022-09-22 00:00:00,,,,כן,חברת ציטוט,,אי-תלות,2025-09-30,2025-09-30,,77930.96,106.14,1.0,82.71592,82.71592,,,,,0.000324,1.4e-05
209,9976.0,,,,1004969.0,תאגיד,,ישראל,,אנרגיה,לא,לא,,2022-12-06,A+,פנימי,הלוואה,ILS,8.9205,קבועה,0.0285,,,,0.0465,2046-03-31,החוב לא נחות,,,,2025-09-30 00:00:00,,,,כן,חברת ציטוט,,אי-תלות,2025-09-30,2025-09-30,,275982.16,94.41,1.0,260.55476,260.55476,,,,,0.001023,4.6e-05
209,9976.0,,,,10049691.0,תאגיד,,ישראל,,אנרגיה,לא,לא,,2023-07-26,A+,פנימי,הלוואה,ILS,9.1838,קבועה,0.0312,,,,0.0359,2046-03-31,החוב לא נחות,,,,2025-09-30 00:00:00,,,,כן,חברת ציטוט,,אי-תלות,2025-09-30,2025-09-30,,97954.51,103.61,1.0,101.49067,101.49067,,,,,0.000398,1.8e-05
209,9976.0,,,,10049871.0,תאגיד,,ישראל,,"נדל""ן מניב בישראל",לא,לא,,2025-07-27,NR,NR,NR,ILS,2.5384,קבועה,0.0834,,,,0.0967,2028-07-27,החוב לא נחות,,,,2025-09-30 00:00:00,,,,כן,חברת ציטוט,,אי-תלות,2025-09-30,2025-09-30,,614075.6,97.77,1.0,600.38171,600.38171,,,,,0.002358,0.000107
209,9976.0,,,,10049868.0,תאגיד,,ישראל,,תשתיות,לא,לא,,2025-07-27,NR,NR,NR,ILS,6.9581,קבועה,0.0404,,,,0.0469,2035-04-30,החוב לא נחות,,,,2022-09-30 00:00:00,,,,כן,חברת ציטוט,,אי-תלות,2025-09-30,2025-09-30,,144240.99,97.76,1.0,141.00999,141.00999,,,,,0.000553,2.5e-05
209,9976.0,,,,10049867.0,תאגיד,,ישראל,,תשתיות,לא,לא,,2025-07-27,NR,NR,NR,ILS,1.0473,משתנה,0.075,,,,-0.1957,2027-04-30,החוב לא נחות,,,,2025-09-30 00:00:00,,,,כן,חברת ציטוט,,אי-תלות,2025-09-30,2025-09-30,,17849.49,99.08,1.0,17.68527,17.68527,,,,,6.9e-05,3e-06
209,9976.0,,,,10049860.0,תאגיד,,ישראל,,תשתיות,לא,לא,,2025-04-24,A,פנימי,הלוואה,ILS,1.0417,משתנה,0.075,,,,-0.1865,2027-04-30,החוב לא נחות,,,,2025-06-30 00:00:00,,,,כן,חברת ציטוט,,אי-תלות,2025-09-30,2025-09-30,,39099.35,98.99,1.0,38.70445,38.70445,,,,,0.000152,6e-06
209,9976.0,,,,10049859.0,תאגיד,,ישראל,,תשתיות,לא,לא,,2025-04-24,AA-,פנימי,הלוואה,ILS,6.9467,קבועה,0.0427,,,,0.0433,2035-04-30,החוב לא נחות,,,,2022-09-30 00:00:00,,,,כן,חברת ציטוט,,אי-תלות,2025-09-30,2025-09-30,,268992.7,102.54,1.0,275.82512,275.82512,,,,,0.001083,4.9e-05
209,9976.0,,,,10049858.0,תאגיד,,ישראל,,תשתיות,לא,לא,,2025-02-16,A,פנימי,הלוואה,ILS,1.1429,משתנה,0.075,,,,0.0476,2027-04-30,החוב לא נחות,,,,2025-06-30 00:00:00,,,,כן,חברת ציטוט,,אי-תלות,2025-09-30,2025-09-30,,22946.74,98.16,1.0,22.52452,22.52452,,,,,8.8e-05,4e-06
209,9976.0,,,,10049857.0,תאגיד,,ישראל,,תשתיות,לא,לא,,2025-02-16,AA-,פנימי,הלוואה,ILS,7.0375,קבועה,0.0389,,,,0.0415,2035-04-30,החוב לא נחות,,,,2022-09-30 00:00:00,,,,כן,חברת ציטוט,,אי-תלות,2025-09-30,2025-09-30,,332388.53,101.54,1.0,337.50732,337.50732,,,,,0.001325,6e-05
209,9976.0,,,,10049855.0,תאגיד,,ישראל,,תשתיות,לא,לא,,2024-10-30,AA-,פנימי,הלוואה,ILS,6.8228,קבועה,0.0429,,,,0.0468,2035-04-30,החוב לא נחות,,,,2022-09-30 00:00:00,,,,כן,חברת ציטוט,,אי-תלות,2025-09-30,2025-09-30,,432003.25,101.2,1.0,437.18729,437.18729,,,,,0.001717,7.7e-05
209,9976.0,,,,10049873.0,תאגיד,,ישראל,,"נדל""ן מניב בישראל",לא,לא,,2025-07-27,NR,NR,NR,ILS,2.5381,קבועה,0.0835,,,,0.0968,2028-07-27,החוב לא נחות,,,,2025-09-30 00:00:00,,,,כן,חברת ציטוט,,אי-תלות,2025-09-30,2025-09-30,,696113.23,97.77,1.0,680.58991,680.58991,,,,,0.002673,0.000121
209,9976.0,,,,10049854.0,תאגיד,,ישראל,,תשתיות,לא,לא,,2024-07-24,AA-,פנימי,הלוואה,ILS,6.9342,קבועה,0.0416,,,,0.0457,2035-04-30,החוב לא נחות,,,,2022-09-30 00:00:00,,,,כן,חברת ציטוט,,אי-תלות,2025-09-30,2025-09-30,,387808.6,102.31,1.0,396.76698,396.76698,,,,,0.001558,7e-05
209,9976.0,,,,10049852.0,תאגיד,,ישראל,,תשתיות,לא,לא,,2023-12-27,AA-,פנימי,הלוואה,ILS,7.1615,קבועה,0.0358,,,,0.0332,2035-04-30,החוב לא נחות,,,,2022-09-30 00:00:00,,,,כן,חברת ציטוט,,אי-תלות,2025-09-30,2025-09-30,,114838.93,108.64,1.0,124.76101,124.76101,,,,,0.00049,2.2e-05
209,9976.0,,,,10049851.0,תאגיד,,ישראל,,תשתיות,לא,לא,,2023-10-05,AA-,פנימי,הלוואה,ILS,7.1685,קבועה,0.0356,,,,0.0315,2035-04-30,החוב לא נחות,,,,2022-09-30 00:00:00,,,,כן,חברת ציטוט,,אי-תלות,2025-09-30,2025-09-30,,137861.88,109.87,1.0,151.46885,151.46885,,,,,0.000595,2.7e-05
209,9976.0,,,,10049850.0,תאגיד,,ישראל,,תשתיות,לא,לא,,2023-06-15,A,פנימי,הלוואה,ILS,1.1024,משתנה,0.075,,,,0.0256,2027-04-30,החוב לא נחות,,,,00:00:00,,,,כן,חברת ציטוט,,אי-תלות,2025-09-30,2025-09-30,,329700.39,100.56,1.0,331.54671,331.54671,,,,,0.001302,5.9e-05
209,9976.0,,,,1004985.0,תאגיד,,ישראל,,תשתיות,לא,לא,,2022-12-29,A,פנימי,הלוואה,ILS,1.0715,משתנה,0.075,,,,0.011,2027-04-30,החוב לא נחות,,,,00:00:00,,,,כן,חברת ציטוט,,אי-תלות,2025-09-30,2025-09-30,,500990.05,102.09,1.0,511.46075,511.46075,,,,,0.002009,9.1e-05
209,9976.0,,,,1680650.0,תאגיד,,ישראל,,בנקים,לא,לא,,2019-06-30,NR,NR,NR,ILS,4.0028,קבועה,0.0479,,,,0.0603,2041-02-28,החוב לא נחות,,,,2019-04-01 00:00:00,,,,כן,חברת ציטוט,,אי-תלות,2025-09-30,2025-09-30,,151686.28,96.34,1.0,146.13456,146.13456,,,,,0.000574,2.6e-05
209,9976.0,,,,1680651.0,תאגיד,,ישראל,,בנקים,לא,לא,,2019-06-30,NR,NR,NR,ILS,5.9996,משתנה,0.0419,,,,0.0388,2046-02-28,החוב לא נחות,,,,2019-04-01 00:00:00,,,,כן,חברת ציטוט,,אי-תלות,2025-09-30,2025-09-30,,87542.49,103.08,1.0,90.23879,90.23879,,,,,0.000354,1.6e-05
209,9976.0,,,,10049693.0,תאגיד,,ישראל,,אנרגיה,לא,לא,,2024-06-25,A+,פנימי,הלוואה,ILS,8.7066,קבועה,0.0439,,,,0.0382,2046-03-31,החוב לא נחות,,,,2025-09-30 00:00:00,,,,כן,חברת ציטוט,,אי-תלות,2025-09-30,2025-09-30,,20081.77,110.58,1.0,22.20642,22.20642,,,,,8.7e-05,3e-06
209,9976.0,,,,10049692.0,תאגיד,,ישראל,,אנרגיה,לא,לא,,2023-12-21,A+,פנימי,הלוואה,ILS,8.9721,קבועה,0.0369,,,,0.0383,2046-03-31,החוב לא נחות,,,,2025-09-30 00:00:00,,,,כן,חברת ציטוט,,אי-תלות,2025-09-30,2025-09-30,,173217.26,106.06,1.0,183.71422,183.71422,,,,,0.000721,3.2e-05
209,9976.0,,,,10049853.0,תאגיד,,ישראל,,תשתיות,לא,לא,,2024-05-23,AA-,פנימי,הלוואה,ILS,7.0037,קבועה,0.0411,,,,0.0448,2035-04-30,החוב לא נחות,,,,2022-09-30 00:00:00,,,,כן,חברת ציטוט,,אי-תלות,2025-09-30,2025-09-30,,51628.84,103.32,1.0,53.34292,53.34292,,,,,0.000209,9e-06
209,9976.0,,,,1650641.0,תאגיד,,ישראל,,בנקים,לא,לא,,2020-02-29,NR,NR,NR,ILS,7.2557,משתנה,0.0805,,,,0.0654,2048-03-31,החוב לא נחות,,,,2020-03-01 00:00:00,,,,כן,חברת ציטוט,,אי-תלות,2025-09-30,2025-09-30,,415502.05,112.51,1.0,467.48136,467.48136,,,,,0.001836,8.3e-05
209,9976.0,,,,10051675.0,תאגיד,,ישראל,,אנרגיה מתחדשת,לא,כן,,2025-07-16,BBB+,פנימי,הלוואה,ILS,8.2789,קבועה,0.0486,,,,0.0552,2045-06-30,החוב לא נחות,,,,2025-09-30 00:00:00,,,,כן,חברת ציטוט,,אי-תלות,2025-09-30,2025-09-30,,153464.79,97.01,1.0,148.87619,148.87619,,,,,0.000584,2.6e-05
209,9976.0,,,,1523651.0,תאגיד,,ישראל,,תשתיות,לא,לא,,2023-11-15,A1.il,מידרוג Moodys,הלוואה,ILS,0.01,קבועה,0.0,,,,0.0001,2028-12-31,החוב לא נחות,,,,2023-10-01 00:00:00,,,,כן,חברת ציטוט,,אי-תלות,2025-09-30,2025-09-30,,69073.85,100.0,1.0,69.07385,69.07385,,,,,0.000271,1.2e-05
209,9976.0,,,,10051271.0,תאגיד,,ישראל,,"נדל""ן מניב בישראל",לא,לא,,2025-01-23,A3.il,מידרוג Moodys,הלוואה,ILS,3.2218,קבועה,0.0559,,,,0.0685,2031-01-23,החוב לא נחות,,,,2025-06-30 00:00:00,,,,כן,חברת ציטוט,,אי-תלות,2025-09-30,2025-09-30,,741339.59,100.72,1.0,746.67723,746.67723,,,,,0.002933,0.000133
209,9976.0,,,,10051270.0,תאגיד,,ישראל,,"נדל""ן מניב בישראל",לא,לא,,2024-01-23,A3.il,מידרוג Moodys,הלוואה,ILS,2.4333,קבועה,0.0515,,,,0.0424,2030-01-23,החוב לא נחות,,,,00:00:00,,,,כן,חברת ציטוט,,אי-תלות,2025-09-30,2025-09-30,,1482679.17,110.13,1.0,1632.87458,1632.87458,,,,,0.006415,0.000291
209,9976.0,,,,10052281.0,תאגיד,,ישראל,,"נדל""ן מניב בישראל",לא,לא,,2025-05-29,NR,NR,NR,ILS,2.5565,קבועה,0.092823,,,,0.0998,2028-08-29,החוב לא נחות,,,,2025-02-20 00:00:00,,,,כן,חברת ציטוט,,אי-תלות,2025-09-30,2025-09-30,,578244.88,101.37,1.0,586.16683,586.16683,,,,,0.002302,0.000104
209,9976.0,,,,10052282.0,תאגיד,,ישראל,,"נדל""ן מניב בישראל",לא,לא,,2025-08-04,NR,NR,NR,ILS,2.5804,קבועה,0.091,,,,0.1047,2028-08-29,החוב לא נחות,,,,2025-02-20 00:00:00,,,,כן,חברת ציטוט,,אי-תלות,2025-09-30,2025-09-30,,504110.92,98.83,1.0,498.21282,498.21282,,,,,0.001957,8.8e-05
209,9976.0,,,,1005240.0,תאגיד,,ישראל,,תוכנה ואינטרנט,לא,לא,,2025-08-08,A-,פנימי,הלוואה,ILS,4.8544,משתנה,0.0975,,,,0.1045,2032-05-08,החוב לא נחות,,,,2024-07-31 00:00:00,,,,כן,חברת ציטוט,,אי-תלות,2025-09-30,2025-09-30,,3995820.38,100.41,1.0,4012.20324,4012.20324,,,,,0.015763,0.000715
209,9976.0,,,,10052400.0,תאגיד,,ישראל,,תוכנה ואינטרנט,לא,לא,,2025-09-03,A-,פנימי,הלוואה,ILS,4.9706,משתנה,0.0975,,,,0.1023,2032-05-08,החוב לא נחות,,,,2024-07-31 00:00:00,,,,כן,חברת ציטוט,,אי-תלות,2025-09-30,2025-09-30,,186356.3,99.86,1.0,186.0954,186.0954,,,,,0.000731,3.3e-05
209,9976.0,,,,1005241.0,תאגיד,,ישראל,,Energy Equipment & Services,לא,לא,,2025-05-28,ilAA-,S&P מעלות,הלוואה,ILS,7.1029,קבועה,0.042023,,,,0.0419,2040-06-30,החוב לא נחות,,,,2017-12-31 00:00:00,,,,כן,חברת ציטוט,,אי-תלות,2025-09-30,2025-09-30,,3496157.49,101.94,1.0,3563.98295,3563.98295,,,,,0.014002,0.000635
209,9976.0,,,,1005242.0,תאגיד,,ישראל,,תוכנה ואינטרנט,לא,לא,,2025-08-08,A-,פנימי,הלוואה,ILS,4.8544,משתנה,0.0975,,,,0.1045,2032-05-08,החוב לא נחות,,,,2024-07-31 00:00:00,,,,כן,חברת ציטוט,,אי-תלות,2025-09-30,2025-09-30,,3615266.05,100.41,1.0,3630.08864,3630.08864,,,,,0.014261,0.000647
209,9976.0,,,,11896130.0,תאגיד,,ישראל,,אנרגיה,לא,כן,,2011-12-26,Aa3.il,מידרוג Moodys,הלוואה,ILS,2.8148,קבועה,0.051,,,,0.0291,2031-05-26,החוב לא נחות,,,,2025-09-30 00:00:00,,,,כן,חברת ציטוט,,אי-תלות,2025-09-30,2025-09-30,,9984.91,132.53,1.0,13.23301,13.23301,,,,,5.1e-05,2e-06
209,9976.0,,,,11896140.0,תאגיד,,ישראל,,אנרגיה,לא,כן,,2012-01-25,Aa3.il,מידרוג Moodys,הלוואה,ILS,2.8099,קבועה,0.051888,,,,0.03,2031-05-26,החוב לא נחות,,,,2025-09-30 00:00:00,,,,כן,חברת ציטוט,,אי-תלות,2025-09-30,2025-09-30,,36712.8,132.54,1.0,48.65915,48.65915,,,,,0.000191,8e-06
209,9976.0,,,,11896150.0,תאגיד,,ישראל,,אנרגיה,לא,כן,,2012-03-25,Aa3.il,מידרוג Moodys,הלוואה,ILS,2.8153,קבועה,0.051,,,,0.0289,2031-05-18,החוב לא נחות,,,,2025-09-30 00:00:00,,,,כן,חברת ציטוט,,אי-תלות,2025-09-30,2025-09-30,,21293.52,132.59,1.0,28.23308,28.23308,,,,,0.00011,5e-06
