מספר קופה/קרן/ח.פ. עבור חברת ביטוח,מספר מסלול,שם מנפיק,מספר מנפיק,סוג מספר מזהה מנפיק,שם נייר ערך,מספר נייר ערך,סוג מספר נייר ערך,מאפיין עיקרי,"ישראל/חו""ל",מדינה לפי חשיפה כלכלית,סטאטוס סחירות,ענף מסחר,בעל עניין/צד קשור,תאריך רכישה,מטבע פעילות,סוג גורם משערך,תלות/אי-תלות המשערך,תאריך שערוך אחרון,תאריך אחרון בו נבחנה בפועל ירידת ערך,ערך נקוב (יחידות),שער חליפין,שער נייר הערך,"שווי הוגן (באלפי ש""ח)",שיעור מנכסי אפיק ההשקעה,שיעור מסך נכסי ההשקעה
671,15221.0,"פויכטונגר השקעות 1984 בע""מ",511015448,ח.פ.,פויכטוונגר השק,IL0010853237,ISIN,אחר,ישראל,ישראל,סחיר,השקעה ואחזקות,לא,2019-02-17,ILS,אחר,אי-תלות,2025-09-30,2025-09-30,2.47,1.0,1e-06,0.0,0.0,0.0
671,15221.0,סיאלו,513310235,ח.פ.,סיאלו,IL0011020455,ISIN,אחר,ישראל,ישראל,לא סחיר,מכשור רפואי,לא,2009-12-09,ILS,אחר,אי-תלות,2025-09-30,2025-09-30,443.6,1.0,18.3,0.08118,0.336316,1e-06
671,15221.0,נפטא חיפושים - שותפות מוגבלת,550011373,ח.פ.,נפטא חיפושים חייבים לקבל,IL0006430156,ISIN,מניות לא סחירות,ישראל,ישראל,לא סחיר,חיפושי נפט וגז,לא,2017-06-06,ILS,מומחה בלתי תלוי,אי-תלות,2025-09-30,2025-09-30,68.36,1.0,100.0,0.06836,0.283204,1e-06
671,15221.0,הסנה,520033366,ח.פ.,הסנה מ ר 1 ש ח,IL0006970110,ISIN,אחר,ישראל,ישראל,לא סחיר,ביטוח,לא,2009-01-01,ILS,אחר,אי-תלות,2025-09-30,2025-09-30,1.86,1.0,0.0,0.0,0.0,0.0
671,15221.0,בוימלגרין,520038555,ח.פ.,בוימלגרין,IL0004020165,ISIN,אחר,ישראל,ישראל,לא סחיר,השקעה ואחזקות,לא,2021-05-05,ILS,אחר,אי-תלות,2025-09-30,2025-09-30,251.91,1.0,1.0,0.00252,0.010439,0.0
671,15221.0,אייס אוטו דיפו,511739294,פנימי,אייס דיפו,1107523,פנימי,אחר,ישראל,ישראל,לא סחיר,מסחר,לא,2024-10-31,ILS,אחר,אי-תלות,2025-09-30,2025-09-30,27.84,1.0,1e-06,0.0,0.0,0.0
671,15221.0,אדאקום,520036419,ח.פ.,אדאקום,239012,פנימי,אחר,ישראל,ישראל,לא סחיר,אחר,לא,2024-01-31,ILS,אחר,אי-תלות,2025-09-30,2025-09-30,6.87,1.0,3.0,0.00021,0.000869,0.0
671,15221.0,מפעלי פלדה,510201627,ח.פ.,פלדה1 מפ00/1,3980042,פנימי,אחר,ישראל,ישראל,לא סחיר,מתכת ומוצרי בניה,לא,2019-02-17,ILS,אחר,אי-תלות,2025-09-30,2025-09-30,118.19,1.0,1e-06,0.0,0.0,0.0
671,15221.0,"חנ""ל",550010466,ח.פ.,חנל יהש חייבים לקבל,2430141,פנימי,מניות לא סחירות,ישראל,ישראל,לא סחיר,חיפושי נפט וגז,לא,2017-06-06,ILS,מומחה בלתי תלוי,אי-תלות,2025-09-30,2025-09-30,89.11,1.0,100.0,0.08911,0.369168,1e-06
671,15221.0,מפעלי פלדה,510201627,ח.פ.,מפעלי פלדה מר1,398016,פנימי,אחר,ישראל,ישראל,לא סחיר,מתכת ומוצרי בניה,לא,1996-09-05,ILS,אחר,אי-תלות,2025-09-30,2025-09-30,2.68,1.0,1e-06,0.0,0.0,0.0
671,15221.0,אלמדה ונצ'רס שותפות מוגבלת,540296795,ח.פ.,אלמדה מניות בGP,11689629,פנימי,מניות לא סחירות,ישראל,ישראל,לא סחיר,השקעות במדעי החיים,לא,2020-10-07,ILS,מומחה בלתי תלוי,אי-תלות,2025-09-30,2025-09-30,4.23,1.0,1e-06,0.0,0.0,0.0
671,15224.0,"פויכטונגר השקעות 1984 בע""מ",511015448,ח.פ.,פויכטוונגר השק,IL0010853237,ISIN,אחר,ישראל,ישראל,סחיר,השקעה ואחזקות,לא,2019-02-17,ILS,אחר,אי-תלות,2025-09-30,2025-09-30,0.03,1.0,1e-06,0.0,0.0,0.0
671,15224.0,סיאלו,513310235,ח.פ.,סיאלו,IL0011020455,ISIN,אחר,ישראל,ישראל,לא סחיר,מכשור רפואי,לא,2009-12-09,ILS,אחר,אי-תלות,2025-09-30,2025-09-30,6.06,1.0,18.3,0.00111,0.337386,0.0
671,15224.0,נפטא חיפושים - שותפות מוגבלת,550011373,ח.פ.,נפטא חיפושים חייבים לקבל,IL0006430156,ISIN,מניות לא סחירות,ישראל,ישראל,לא סחיר,חיפושי נפט וגז,לא,2017-06-06,ILS,מומחה בלתי תלוי,אי-תלות,2025-09-30,2025-09-30,0.93,1.0,100.0,0.00093,0.282674,0.0
671,15224.0,בוימלגרין,520038555,ח.פ.,בוימלגרין,IL0004020165,ISIN,אחר,ישראל,ישראל,לא סחיר,השקעה ואחזקות,לא,2021-05-05,ILS,אחר,אי-תלות,2025-09-30,2025-09-30,3.44,1.0,1.0,3e-05,0.009118,0.0
671,15224.0,הסנה,520033366,ח.פ.,הסנה מ ר 1 ש ח,IL0006970110,ISIN,אחר,ישראל,ישראל,לא סחיר,ביטוח,לא,2009-01-01,ILS,אחר,אי-תלות,2025-09-30,2025-09-30,0.03,1.0,0.0,0.0,0.0,0.0
671,15224.0,"חנ""ל",550010466,ח.פ.,חנל יהש חייבים לקבל,2430141,פנימי,מניות לא סחירות,ישראל,ישראל,לא סחיר,חיפושי נפט וגז,לא,2017-06-06,ILS,מומחה בלתי תלוי,אי-תלות,2025-09-30,2025-09-30,1.22,1.0,100.0,0.00122,0.37082,0.0
671,15224.0,מפעלי פלדה,510201627,ח.פ.,מפעלי פלדה מר1,398016,פנימי,אחר,ישראל,ישראל,לא סחיר,מתכת ומוצרי בניה,לא,1996-09-05,ILS,אחר,אי-תלות,2025-09-30,2025-09-30,0.04,1.0,1e-06,0.0,0.0,0.0
671,15224.0,מפעלי פלדה,510201627,ח.פ.,פלדה1 מפ00/1,3980042,פנימי,אחר,ישראל,ישראל,לא סחיר,מתכת ומוצרי בניה,לא,2019-02-17,ILS,אחר,אי-תלות,2025-09-30,2025-09-30,1.62,1.0,1e-06,0.0,0.0,0.0
671,15224.0,אדאקום,520036419,ח.פ.,אדאקום,239012,פנימי,אחר,ישראל,ישראל,לא סחיר,אחר,לא,2024-01-31,ILS,אחר,אי-תלות,2025-09-30,2025-09-30,0.09,1.0,3.0,0.0,0.0,0.0
671,15224.0,אלמדה ונצ'רס שותפות מוגבלת,540296795,ח.פ.,אלמדה מניות בGP,11689629,פנימי,מניות לא סחירות,ישראל,ישראל,לא סחיר,השקעות במדעי החיים,לא,2020-10-07,ILS,מומחה בלתי תלוי,אי-תלות,2025-09-30,2025-09-30,0.06,1.0,1e-06,0.0,0.0,0.0
671,15224.0,אייס אוטו דיפו,511739294,פנימי,אייס דיפו,1107523,פנימי,אחר,ישראל,ישראל,לא סחיר,מסחר,לא,2024-10-31,ILS,אחר,אי-תלות,2025-09-30,2025-09-30,0.38,1.0,1e-06,0.0,0.0,0.0
671,15224.0,MALLINCKRODT PLC,549300LMDE3RUP8Z3L60,LEI,MNKTQ US,US292CNT0118,ISIN,אחר,"חו""ל","ארה""ב",לא סחיר,Health Care Equipment & Supplies,לא,2025-08-13,USD,אחר,אי-תלות,2025-09-30,2025-09-30,0.36,3.306,0.0001,0.0,0.0,0.0
671,15224.0,ENDO GUC TRUST,79613824,פנימי,ENDO GUC TRUST,79613824,פנימי,אחר,"חו""ל","ארה""ב",לא סחיר,Health Care Providers & Services,לא,2024-11-30,USD,אחר,אי-תלות,2025-09-30,2025-09-30,43.89,3.306,0.0001,0.0,0.0,0.0
671,7234.0,סיאלו,513310235,ח.פ.,סיאלו,IL0011020455,ISIN,אחר,ישראל,ישראל,לא סחיר,מכשור רפואי,לא,2009-12-09,ILS,אחר,אי-תלות,2025-09-30,2025-09-30,7348.15,1.0,18.3,1.34471,3.9e-05,0.0
671,7234.0,נפטא חיפושים - שותפות מוגבלת,550011373,ח.פ.,נפטא חיפושים חייבים לקבל,IL0006430156,ISIN,מניות לא סחירות,ישראל,ישראל,לא סחיר,חיפושי נפט וגז,לא,2017-06-06,ILS,מומחה בלתי תלוי,אי-תלות,2025-09-30,2025-09-30,1132.37,1.0,100.0,1.13237,3.3e-05,0.0
671,7234.0,"פויכטונגר השקעות 1984 בע""מ",511015448,ח.פ.,פויכטוונגר השק,IL0010853237,ISIN,אחר,ישראל,ישראל,סחיר,השקעה ואחזקות,לא,2019-02-17,ILS,אחר,אי-תלות,2025-09-30,2025-09-30,40.9,1.0,1e-06,0.0,0.0,0.0
671,7234.0,הסנה,520033366,ח.פ.,הסנה מ ר 1 ש ח,IL0006970110,ISIN,אחר,ישראל,ישראל,לא סחיר,ביטוח,לא,2009-01-01,ILS,אחר,אי-תלות,2025-09-30,2025-09-30,30.89,1.0,0.0,0.0,0.0,0.0
671,7234.0,בוימלגרין,520038555,ח.פ.,בוימלגרין,IL0004020165,ISIN,אחר,ישראל,ישראל,לא סחיר,השקעה ואחזקות,לא,2021-05-05,ILS,אחר,אי-תלות,2025-09-30,2025-09-30,4172.87,1.0,1.0,0.04173,1e-06,0.0
671,7234.0,"חנ""ל",550010466,ח.פ.,חנל יהש חייבים לקבל,2430141,פנימי,מניות לא סחירות,ישראל,ישראל,לא סחיר,חיפושי נפט וגז,לא,2017-06-06,ILS,מומחה בלתי תלוי,אי-תלות,2025-09-30,2025-09-30,1476.13,1.0,100.0,1.47613,4.3e-05,0.0
671,7234.0,Accesibe III - Round B-2,34116,פנימי,Accesibe III - Round B-2,34116,פנימי,מניות לא סחירות,ישראל,"ארה""ב",לא סחיר,תוכנה ואינטרנט,לא,2022-12-14,USD,מומחה בלתי תלוי,אי-תלות,2025-09-30,2025-09-30,140016.48,3.306,155.1143,718.01567,0.02097,0.000254
671,7234.0,PowerGen,10128,פנימי,PowerGen,34095,פנימי,מניות בכורה לא סחירות,ישראל,ישראל,לא סחיר,אנרגיה מתחדשת,לא,2024-01-24,ILS,גורם תלוי/פנימי,קיימת תלות,2025-09-30,2025-09-30,2274601.04,1.0,123.9296,2818.90397,0.082328,0.000999
671,7234.0,Accessibe,515855302,ח.פ.,Accessibe,33926,פנימי,מניות לא סחירות,ישראל,"ארה""ב",לא סחיר,תוכנה ואינטרנט,לא,2021-11-10,USD,מומחה בלתי תלוי,אי-תלות,2025-09-30,2025-09-30,139969.82,3.306,171.988,795.8581,0.023243,0.000282
671,7234.0,meshek energy,34080,פנימי,meshek energy 250,34080,פנימי,מניות בכורה לא סחירות,ישראל,ישראל,לא סחיר,אנרגיה מתחדשת,לא,2024-04-24,ILS,גורם תלוי/פנימי,קיימת תלות,2025-09-30,2025-09-30,1352062.93,1.0,106.277,1436.93192,0.041966,0.000509
671,7234.0,"שלא""ג תעשיות בע""מ",513507574,פנימי,שלאג,34066,פנימי,מניות לא סחירות,ישראל,ישראל,לא סחיר,Consumer Staples Distribution & Retail,לא,2023-07-31,ILS,מומחה בלתי תלוי,אי-תלות,2025-09-30,2025-09-30,703792.66,1.0,121.7091,856.58035,0.025017,0.000303
671,7234.0,Classiq,516188927,ח.פ.,Classiq,33940,פנימי,מניות לא סחירות,ישראל,"ארה""ב",לא סחיר,Software,לא,2022-01-25,USD,מומחה בלתי תלוי,אי-תלות,2025-09-30,2025-09-30,168019.77,3.306,149.05,827.93304,0.02418,0.000293
671,7234.0,BST,513946228,ח.פ.,BST-Amitim,33949,פנימי,מניות לא סחירות,ישראל,ישראל,לא סחיר,השקעה ואחזקות,לא,2022-03-31,ILS,מומחה בלתי תלוי,אי-תלות,2025-09-30,2025-09-30,3022338.3,1.0,157.5463,4761.58218,0.139065,0.001688
671,7234.0,"מאיר חברה למכוניות ומשאיות בע""מ",510485261,ח.פ.,קבוצת מאיר,34027,פנימי,מניות לא סחירות,ישראל,ישראל,לא סחיר,השקעה ואחזקות,לא,2023-05-15,ILS,מומחה בלתי תלוי,אי-תלות,2025-09-30,2025-09-30,3058328.46,1.0,116.2412,3555.04001,0.103827,0.00126
671,7234.0,Amphissa Partner,540312899,ח.פ.,Amphissa (Partner)-Amitim,33951,פנימי,מניות לא סחירות,ישראל,ישראל,לא סחיר,תקשורת ומדיה,לא,2022-04-03,ILS,מומחה בלתי תלוי,אי-תלות,2025-09-30,2025-09-30,3755365.32,1.0,159.9153,6005.40371,0.175392,0.002129
671,7234.0,אדאקום,520036419,ח.פ.,אדאקום,239012,פנימי,אחר,ישראל,ישראל,לא סחיר,אחר,לא,2024-01-31,ILS,אחר,אי-תלות,2025-09-30,2025-09-30,113.81,1.0,3.0,0.00341,0.0,0.0
671,7234.0,Accessibe II,515855302,ח.פ.,Accessibe II,34008,פנימי,מניות לא סחירות,ישראל,"ארה""ב",לא סחיר,תוכנה ואינטרנט,לא,2022-12-14,USD,מומחה בלתי תלוי,אי-תלות,2025-09-30,2025-09-30,42005.55,3.306,234.3496,325.44212,0.009504,0.000115
671,7234.0,תמר אריאל קפיטל,516612256,ח.פ.,Jerusalem Capital,33959,פנימי,מניות לא סחירות,ישראל,ישראל,לא סחיר,אשראי חוץ בנקאי,לא,2022-05-25,ILS,מומחה בלתי תלוי,אי-תלות,2025-09-30,2025-09-30,1217626.59,1.0,82.5204,1004.79114,0.029345,0.000356
671,7234.0,"רייטס מניבים לינקולן שותף כללי בע""מ",540304417,ח.פ.,בנייני העיר הלבנה,1296,פנימי,מניות לא סחירות,ישראל,ישראל,לא סחיר,"נדל""ן מניב בישראל",לא,2023-07-13,ILS,מומחה בלתי תלוי,אי-תלות,2025-09-30,2025-09-30,345283.0,1.0,97.6998,337.34114,0.009852,0.000119
671,7234.0,מפעלי פלדה,510201627,ח.פ.,פלדה1 מפ00/1,3980042,פנימי,אחר,ישראל,ישראל,לא סחיר,מתכת ומוצרי בניה,לא,2019-02-17,ILS,אחר,אי-תלות,2025-09-30,2025-09-30,1957.77,1.0,1e-06,0.0,0.0,0.0
671,7234.0,"אלון חברת הדלק לישראל בע""מ",520041690,ח.פ.,אלון דלק מניות לא סחירות דצמבר 2017,1265,פנימי,מניות לא סחירות,ישראל,ישראל,לא סחיר,השקעה ואחזקות,לא,2019-01-01,ILS,מומחה בלתי תלוי,אי-תלות,2025-09-30,2025-09-30,4434.8,1.0,0.0001,0.0,0.0,0.0
671,7234.0,אלמדה ונצ'רס שותפות מוגבלת,540296795,ח.פ.,אלמדה מניות בGP,11689629,פנימי,מניות לא סחירות,ישראל,ישראל,לא סחיר,השקעות במדעי החיים,לא,2020-10-07,ILS,מומחה בלתי תלוי,אי-תלות,2025-09-30,2025-09-30,70.02,1.0,1e-06,0.0,0.0,0.0
671,7234.0,אייס אוטו דיפו,511739294,פנימי,אייס דיפו,1107523,פנימי,אחר,ישראל,ישראל,לא סחיר,מסחר,לא,2024-10-31,ILS,אחר,אי-תלות,2025-09-30,2025-09-30,461.12,1.0,1e-06,0.0,0.0,0.0
671,7234.0,meshek energy,34080,פנימי,Meshek energy 100,34141,פנימי,מניות בכורה לא סחירות,ישראל,ישראל,לא סחיר,אנרגיה מתחדשת,לא,2024-08-20,ILS,גורם תלוי/פנימי,קיימת תלות,2025-09-30,2025-09-30,5626.19,1.0,10536.2909,592.79185,0.017312,0.00021
671,7234.0,Classiq,516188927,ח.פ.,Classiq - Round C,39071,פנימי,מניות לא סחירות,ישראל,"ארה""ב",לא סחיר,Software,לא,2022-01-25,USD,מומחה בלתי תלוי,אי-תלות,2025-09-30,2025-09-30,128701.67,3.306,100.0,425.48772,0.012426,0.00015
671,7234.0,אורדע,520036054,ח.פ.,אורדע,39080,פנימי,מניות לא סחירות,ישראל,ישראל,לא סחיר,Energy Equipment & Services,לא,2025-06-29,ILS,מומחה בלתי תלוי,אי-תלות,2025-09-30,2025-09-30,1292000.0,1.0,100.0,1292.0,0.037733,0.000458
671,7234.0,מפעלי פלדה,510201627,ח.פ.,מפעלי פלדה מר1,398016,פנימי,אחר,ישראל,ישראל,לא סחיר,מתכת ומוצרי בניה,לא,1996-09-05,ILS,אחר,אי-תלות,2025-09-30,2025-09-30,44.38,1.0,1e-06,0.0,0.0,0.0
671,7234.0,Gett,HE 435579,ח.פ.,Gett,39093,פנימי,מניות לא סחירות,ישראל,ישראל,לא סחיר,אחר,לא,2023-06-01,ILS,מומחה בלתי תלוי,אי-תלות,2025-09-30,2025-09-30,1325075.37,1.0,100.0,1325.07537,0.038699,0.000469
671,7234.0,MALLINCKRODT PLC,549300LMDE3RUP8Z3L60,LEI,MNKTQ US,US292CNT0118,ISIN,אחר,"חו""ל","ארה""ב",לא סחיר,Health Care Equipment & Supplies,לא,2025-08-13,USD,אחר,אי-תלות,2025-09-30,2025-09-30,2.76,3.306,0.0001,0.0,0.0,0.0
671,7234.0,ENDO GUC TRUST,79613824,פנימי,ENDO GUC TRUST,79613824,פנימי,אחר,"חו""ל","ארה""ב",לא סחיר,Health Care Providers & Services,לא,2024-11-30,USD,אחר,אי-תלות,2025-09-30,2025-09-30,332.46,3.306,0.0001,0.0,0.0,0.0
671,7234.0,FreeTRade,9797821,ח.פ.,FreeTRade,33946,פנימי,מניות לא סחירות,"חו""ל",בריטניה,לא סחיר,Capital Markets,לא,2022-04-12,GBP,מומחה בלתי תלוי,אי-תלות,2025-09-30,2025-09-30,23.56,4.4409,121.7565,0.12739,3e-06,0.0
671,7234.0,נאוויטס פטרוליום שותפות מוגבלת,550263107,ח.פ.,Navitas Petroleum Holdings- preffered shares,1294,פנימי,מניות לא סחירות,"חו""ל","ארה""ב",לא סחיר,"Oil, Gas & Consumable Fuels",לא,2021-08-12,USD,מומחה בלתי תלוי,אי-תלות,2025-09-30,2025-09-30,341404.81,3.306,201.4471,2273.70244,0.066405,0.000806
671,7234.0,FIREFLY,549300VJNXT4XONJO497,LEI,Firefly Aerospace,39054,פנימי,מניות לא סחירות,"חו""ל","ארה""ב",לא סחיר,Capital Markets,לא,2022-04-12,USD,מומחה בלתי תלוי,אי-תלות,2025-09-30,2025-09-30,887399.28,3.306,166.4361,4882.80578,0.142606,0.001731
671,7235.0,סיאלו,513310235,ח.פ.,סיאלו,IL0011020455,ISIN,אחר,ישראל,ישראל,לא סחיר,מכשור רפואי,לא,2009-12-09,ILS,אחר,אי-תלות,2025-09-30,2025-09-30,1451.28,1.0,18.3,0.26558,0.000699,0.0
671,7235.0,"פויכטונגר השקעות 1984 בע""מ",511015448,ח.פ.,פויכטוונגר השק,IL0010853237,ISIN,אחר,ישראל,ישראל,סחיר,השקעה ואחזקות,לא,2019-02-17,ILS,אחר,אי-תלות,2025-09-30,2025-09-30,8.08,1.0,1e-06,0.0,0.0,0.0
671,7235.0,הסנה,520033366,ח.פ.,הסנה מ ר 1 ש ח,IL0006970110,ISIN,אחר,ישראל,ישראל,לא סחיר,ביטוח,לא,2009-01-01,ILS,אחר,אי-תלות,2025-09-30,2025-09-30,6.1,1.0,0.0,0.0,0.0,0.0
671,7235.0,בוימלגרין,520038555,ח.פ.,בוימלגרין,IL0004020165,ISIN,אחר,ישראל,ישראל,לא סחיר,השקעה ואחזקות,לא,2021-05-05,ILS,אחר,אי-תלות,2025-09-30,2025-09-30,824.16,1.0,1.0,0.00824,2.1e-05,0.0
671,7235.0,נפטא חיפושים - שותפות מוגבלת,550011373,ח.פ.,נפטא חיפושים חייבים לקבל,IL0006430156,ISIN,מניות לא סחירות,ישראל,ישראל,לא סחיר,חיפושי נפט וגז,לא,2017-06-06,ILS,מומחה בלתי תלוי,אי-תלות,2025-09-30,2025-09-30,223.65,1.0,100.0,0.22365,0.000588,0.0
671,7235.0,אדאקום,520036419,ח.פ.,אדאקום,239012,פנימי,אחר,ישראל,ישראל,לא סחיר,אחר,לא,2024-01-31,ILS,אחר,אי-תלות,2025-09-30,2025-09-30,22.48,1.0,3.0,0.00067,1e-06,0.0
671,7235.0,"חנ""ל",550010466,ח.פ.,חנל יהש חייבים לקבל,2430141,פנימי,מניות לא סחירות,ישראל,ישראל,לא סחיר,חיפושי נפט וגז,לא,2017-06-06,ILS,מומחה בלתי תלוי,אי-תלות,2025-09-30,2025-09-30,291.54,1.0,100.0,0.29154,0.000767,0.0
671,7235.0,מפעלי פלדה,510201627,ח.פ.,פלדה1 מפ00/1,3980042,פנימי,אחר,ישראל,ישראל,לא סחיר,מתכת ומוצרי בניה,לא,2019-02-17,ILS,אחר,אי-תלות,2025-09-30,2025-09-30,386.67,1.0,1e-06,0.0,0.0,0.0
671,7235.0,מפעלי פלדה,510201627,ח.פ.,מפעלי פלדה מר1,398016,פנימי,אחר,ישראל,ישראל,לא סחיר,מתכת ומוצרי בניה,לא,1996-09-05,ILS,אחר,אי-תלות,2025-09-30,2025-09-30,8.76,1.0,1e-06,0.0,0.0,0.0
671,7235.0,אלמדה ונצ'רס שותפות מוגבלת,540296795,ח.פ.,אלמדה מניות בGP,11689629,פנימי,מניות לא סחירות,ישראל,ישראל,לא סחיר,השקעות במדעי החיים,לא,2020-10-07,ILS,מומחה בלתי תלוי,אי-תלות,2025-09-30,2025-09-30,13.83,1.0,1e-06,0.0,0.0,0.0
671,7235.0,אייס אוטו דיפו,511739294,פנימי,אייס דיפו,1107523,פנימי,אחר,ישראל,ישראל,לא סחיר,מסחר,לא,2024-10-31,ILS,אחר,אי-תלות,2025-09-30,2025-09-30,91.07,1.0,1e-06,0.0,0.0,0.0
671,7235.0,MALLINCKRODT PLC,549300LMDE3RUP8Z3L60,LEI,MNKTQ US,US292CNT0118,ISIN,אחר,"חו""ל","ארה""ב",לא סחיר,Health Care Equipment & Supplies,לא,2025-08-13,USD,אחר,אי-תלות,2025-09-30,2025-09-30,0.65,3.306,0.0001,0.0,0.0,0.0
671,7235.0,נאוויטס פטרוליום שותפות מוגבלת,550263107,ח.פ.,Navitas Petroleum Holdings- preffered shares,1294,פנימי,מניות לא סחירות,"חו""ל","ארה""ב",לא סחיר,"Oil, Gas & Consumable Fuels",לא,2021-08-12,USD,מומחה בלתי תלוי,אי-תלות,2025-09-30,2025-09-30,56900.79,3.306,201.4471,378.95036,0.99792,0.000602
671,7235.0,ENDO GUC TRUST,79613824,פנימי,ENDO GUC TRUST,79613824,פנימי,אחר,"חו""ל","ארה""ב",לא סחיר,Health Care Providers & Services,לא,2024-11-30,USD,אחר,אי-תלות,2025-09-30,2025-09-30,78.6,3.306,0.0001,0.0,0.0,0.0
671,7236.0,הסנה,520033366,ח.פ.,הסנה מ ר 1 ש ח,IL0006970110,ISIN,אחר,ישראל,ישראל,לא סחיר,ביטוח,לא,2009-01-01,ILS,אחר,אי-תלות,2025-09-30,2025-09-30,1.17,1.0,0.0,0.0,0.0,0.0
671,7236.0,"פויכטונגר השקעות 1984 בע""מ",511015448,ח.פ.,פויכטוונגר השק,IL0010853237,ISIN,אחר,ישראל,ישראל,סחיר,השקעה ואחזקות,לא,2019-02-17,ILS,אחר,אי-תלות,2025-09-30,2025-09-30,1.55,1.0,1e-06,0.0,0.0,0.0
671,7236.0,סיאלו,513310235,ח.פ.,סיאלו,IL0011020455,ISIN,אחר,ישראל,ישראל,לא סחיר,מכשור רפואי,לא,2009-12-09,ILS,אחר,אי-תלות,2025-09-30,2025-09-30,278.4,1.0,18.3,0.05095,0.000223,0.0
671,7236.0,נפטא חיפושים - שותפות מוגבלת,550011373,ח.פ.,נפטא חיפושים חייבים לקבל,IL0006430156,ISIN,מניות לא סחירות,ישראל,ישראל,לא סחיר,חיפושי נפט וגז,לא,2017-06-06,ILS,מומחה בלתי תלוי,אי-תלות,2025-09-30,2025-09-30,42.9,1.0,100.0,0.0429,0.000188,0.0
671,7236.0,בוימלגרין,520038555,ח.פ.,בוימלגרין,IL0004020165,ISIN,אחר,ישראל,ישראל,לא סחיר,השקעה ואחזקות,לא,2021-05-05,ILS,אחר,אי-תלות,2025-09-30,2025-09-30,158.1,1.0,1.0,0.00158,6e-06,0.0
671,7236.0,אייס אוטו דיפו,511739294,פנימי,אייס דיפו,1107523,פנימי,אחר,ישראל,ישראל,לא סחיר,מסחר,לא,2024-10-31,ILS,אחר,אי-תלות,2025-09-30,2025-09-30,17.47,1.0,1e-06,0.0,0.0,0.0
671,7236.0,מפעלי פלדה,510201627,ח.פ.,פלדה1 מפ00/1,3980042,פנימי,אחר,ישראל,ישראל,לא סחיר,מתכת ומוצרי בניה,לא,2019-02-17,ILS,אחר,אי-תלות,2025-09-30,2025-09-30,74.18,1.0,1e-06,0.0,0.0,0.0
671,7236.0,אלמדה ונצ'רס שותפות מוגבלת,540296795,ח.פ.,אלמדה מניות בGP,11689629,פנימי,מניות לא סחירות,ישראל,ישראל,לא סחיר,השקעות במדעי החיים,לא,2020-10-07,ILS,מומחה בלתי תלוי,אי-תלות,2025-09-30,2025-09-30,2.65,1.0,1e-06,0.0,0.0,0.0
671,7236.0,"חנ""ל",550010466,ח.פ.,חנל יהש חייבים לקבל,2430141,פנימי,מניות לא סחירות,ישראל,ישראל,לא סחיר,חיפושי נפט וגז,לא,2017-06-06,ILS,מומחה בלתי תלוי,אי-תלות,2025-09-30,2025-09-30,55.93,1.0,100.0,0.05593,0.000245,0.0
671,7236.0,אדאקום,520036419,ח.פ.,אדאקום,239012,פנימי,אחר,ישראל,ישראל,לא סחיר,אחר,לא,2024-01-31,ILS,אחר,אי-תלות,2025-09-30,2025-09-30,4.31,1.0,3.0,0.00013,0.0,0.0
671,7236.0,מפעלי פלדה,510201627,ח.פ.,מפעלי פלדה מר1,398016,פנימי,אחר,ישראל,ישראל,לא סחיר,מתכת ומוצרי בניה,לא,1996-09-05,ILS,אחר,אי-תלות,2025-09-30,2025-09-30,1.68,1.0,1e-06,0.0,0.0,0.0
671,7236.0,MALLINCKRODT PLC,549300LMDE3RUP8Z3L60,LEI,MNKTQ US,US292CNT0118,ISIN,אחר,"חו""ל","ארה""ב",לא סחיר,Health Care Equipment & Supplies,לא,2025-08-13,USD,אחר,אי-תלות,2025-09-30,2025-09-30,1.63,3.306,0.0001,0.0,0.0,0.0
671,7236.0,נאוויטס פטרוליום שותפות מוגבלת,550263107,ח.פ.,Navitas Petroleum Holdings- preffered shares,1294,פנימי,מניות לא סחירות,"חו""ל","ארה""ב",לא סחיר,"Oil, Gas & Consumable Fuels",לא,2021-08-12,USD,מומחה בלתי תלוי,אי-תלות,2025-09-30,2025-09-30,34140.47,3.306,201.4471,227.37022,0.999334,0.001096
671,7236.0,ENDO GUC TRUST,79613824,פנימי,ENDO GUC TRUST,79613824,פנימי,אחר,"חו""ל","ארה""ב",לא סחיר,Health Care Providers & Services,לא,2024-11-30,USD,אחר,אי-תלות,2025-09-30,2025-09-30,196.51,3.306,0.0001,0.0,0.0,0.0
671,8318.0,הסנה,520033366,ח.פ.,הסנה מ ר 1 ש ח,IL0006970110,ISIN,אחר,ישראל,ישראל,לא סחיר,ביטוח,לא,2009-01-01,ILS,אחר,אי-תלות,2025-09-30,2025-09-30,27.38,1.0,0.0,0.0,0.0,0.0
671,8318.0,בוימלגרין,520038555,ח.פ.,בוימלגרין,IL0004020165,ISIN,אחר,ישראל,ישראל,לא סחיר,השקעה ואחזקות,לא,2021-05-05,ILS,אחר,אי-תלות,2025-09-30,2025-09-30,3698.27,1.0,1.0,0.03698,0.010435,0.0
