מספר קופה/קרן/ח.פ. עבור חברת ביטוח,מספר מסלול,מספר מזהה לווה,סוג מספר מזהה לווה,שם הלוואה,מספר הלוואה,תאריך העמדת מסגרת אשראי,"ישראל/חו""ל",מדינה לפי חשיפה כלכלית,בעל עניין/צד קשור,דירוג,שם מדרג,דירוג הלוואה/המנפיק,מטבע פעילות,שער חליפין,שיעור ריבית,סוג הריבית,סכום מסגרת האשראי הראשוני (במטבע הפעילות),"סכום מסגרת האשראי הראשוני (באלפי ש""ח)",שיעור יתרת מסגרת אשראי
414,414,ריק במקור,ריק במקור,ריק במקור,368,2022-10-20 00:00:00,ישראל,ריק במקור,לא,A3.il,מידרוג Moodys,הלוואה,ILS,1,ריק במקור,קבועה,1.636,1.636,1
414,414,ריק במקור,ריק במקור,ריק במקור,368,2022-10-20 00:00:00,ישראל,ריק במקור,לא,A3.il,מידרוג Moodys,הלוואה,ILS,1,ריק במקור,קבועה,0.041,0.041,1
414,414,ריק במקור,ריק במקור,ריק במקור,369,2022-10-20 00:00:00,ישראל,ריק במקור,לא,A3.il,מידרוג Moodys,הלוואה,ILS,1,ריק במקור,קבועה,2.137,2.137,1
414,414,ריק במקור,ריק במקור,ריק במקור,369,2022-10-20 00:00:00,ישראל,ריק במקור,לא,A3.il,מידרוג Moodys,הלוואה,ILS,1,ריק במקור,קבועה,0.053,0.053,1
414,414,ריק במקור,ריק במקור,ריק במקור,370,2022-10-20 00:00:00,ישראל,ריק במקור,לא,A3.il,מידרוג Moodys,הלוואה,ILS,1,ריק במקור,קבועה,1.833,1.833,1
414,414,ריק במקור,ריק במקור,ריק במקור,370,2022-10-20 00:00:00,ישראל,ריק במקור,לא,A3.il,מידרוג Moodys,הלוואה,ILS,1,ריק במקור,קבועה,0.046,0.046,1
414,414,ריק במקור,ריק במקור,ריק במקור,372,2025-03-25 00:00:00,ישראל,ריק במקור,לא,ilBBB+,S&P מעלות,הלוואה,ILS,1,0.04622,קבועה,1428.629,1428.629,0.675068
414,414,ריק במקור,ריק במקור,ריק במקור,372,2025-03-25 00:00:00,ישראל,ריק במקור,לא,ilBBB+,S&P מעלות,הלוואה,ILS,1,0.04622,קבועה,35.479,35.479,0.675068
414,414,ריק במקור,ריק במקור,ריק במקור,374,2025-03-25 00:00:00,ישראל,ריק במקור,לא,A,פנימי,הלוואה,ILS,1,ריק במקור,קבועה,303.042,303.042,1
414,414,ריק במקור,ריק במקור,ריק במקור,374,2025-03-25 00:00:00,ישראל,ריק במקור,לא,A,פנימי,הלוואה,ILS,1,ריק במקור,קבועה,7.526,7.526,1
414,414,ריק במקור,ריק במקור,ריק במקור,377,2025-04-15 00:00:00,ישראל,ריק במקור,לא,AA-,פנימי,הלוואה,ILS,1,ריק במקור,משתנה,432.918,432.918,1
414,414,ריק במקור,ריק במקור,ריק במקור,377,2025-04-15 00:00:00,ישראל,ריק במקור,לא,AA-,פנימי,הלוואה,ILS,1,ריק במקור,משתנה,10.751,10.751,1
414,414,ריק במקור,ריק במקור,ריק במקור,378,2025-04-15 00:00:00,ישראל,ריק במקור,לא,AA-,פנימי,הלוואה,EUR,4.1838,ריק במקור,משתנה,23.645,98.926,1
414,414,ריק במקור,ריק במקור,ריק במקור,378,2025-04-15 00:00:00,ישראל,ריק במקור,לא,AA-,פנימי,הלוואה,EUR,4.1838,ריק במקור,משתנה,0.593,2.483,1
414,414,ריק במקור,ריק במקור,ריק במקור,379,2025-04-28 00:00:00,ישראל,ריק במקור,לא,A,פנימי,הלוואה,ILS,1,ריק במקור,משתנה,161.759,161.759,1
414,414,ריק במקור,ריק במקור,ריק במקור,379,2025-04-28 00:00:00,ישראל,ריק במקור,לא,A,פנימי,הלוואה,ILS,1,ריק במקור,משתנה,4.017,4.017,1
414,414,ריק במקור,ריק במקור,ריק במקור,380,2025-05-28 00:00:00,ישראל,ריק במקור,לא,A1.il,מידרוג Moodys,הלוואה,ILS,1,0.066,משתנה,26.878,26.878,0.39178
414,414,ריק במקור,ריק במקור,ריק במקור,380,2025-05-28 00:00:00,ישראל,ריק במקור,לא,A1.il,מידרוג Moodys,הלוואה,ILS,1,0.066,משתנה,1082.294,1082.294,0.39178
414,414,ריק במקור,ריק במקור,ריק במקור,381,2025-05-29 00:00:00,ישראל,ריק במקור,לא,A+,פנימי,הלוואה,ILS,1,ריק במקור,משתנה,919.95,919.95,1
414,414,ריק במקור,ריק במקור,ריק במקור,381,2025-05-29 00:00:00,ישראל,ריק במקור,לא,A+,פנימי,הלוואה,ILS,1,ריק במקור,משתנה,22.846,22.846,1
414,414,ריק במקור,ריק במקור,ריק במקור,382,2025-06-17 00:00:00,ישראל,ריק במקור,לא,A2.il,מידרוג Moodys,הלוואה,ILS,1,ריק במקור,משתנה,87.461,87.461,1
414,414,ריק במקור,ריק במקור,ריק במקור,382,2025-06-17 00:00:00,ישראל,ריק במקור,לא,A2.il,מידרוג Moodys,הלוואה,ILS,1,ריק במקור,משתנה,2.172,2.172,1
414,414,ריק במקור,ריק במקור,ריק במקור,383,2025-06-26 00:00:00,ישראל,ריק במקור,לא,NR,NR,הלוואה,ILS,1,ריק במקור,משתנה,37.134,37.134,1
414,414,ריק במקור,ריק במקור,ריק במקור,383,2025-06-26 00:00:00,ישראל,ריק במקור,לא,NR,NR,הלוואה,ILS,1,ריק במקור,משתנה,0.922,0.922,1
414,414,ריק במקור,ריק במקור,ריק במקור,384,2025-04-15 00:00:00,ישראל,ריק במקור,לא,AA-,פנימי,הלוואה,ILS,1,ריק במקור,משתנה,64.938,64.938,0.999999
414,414,ריק במקור,ריק במקור,ריק במקור,384,2025-04-15 00:00:00,ישראל,ריק במקור,לא,AA-,פנימי,הלוואה,ILS,1,ריק במקור,משתנה,1.613,1.613,0.999999
414,414,ריק במקור,ריק במקור,ריק במקור,386,2025-07-22 00:00:00,ישראל,ריק במקור,לא,AA-,פנימי,הלוואה,ILS,1,ריק במקור,משתנה,1948.13,1948.13,1
414,414,ריק במקור,ריק במקור,ריק במקור,386,2025-07-22 00:00:00,ישראל,ריק במקור,לא,AA-,פנימי,הלוואה,ILS,1,ריק במקור,משתנה,48.38,48.38,1
414,414,ריק במקור,ריק במקור,ריק במקור,389,2025-05-29 00:00:00,ישראל,ריק במקור,לא,A+,פנימי,הלוואה,ILS,1,ריק במקור,משתנה,216.459,216.459,1
414,414,ריק במקור,ריק במקור,ריק במקור,389,2025-05-29 00:00:00,ישראל,ריק במקור,לא,A+,פנימי,הלוואה,ILS,1,ריק במקור,משתנה,5.376,5.376,1
414,414,ריק במקור,ריק במקור,ריק במקור,390,2025-05-29 00:00:00,ישראל,ריק במקור,לא,A+,פנימי,הלוואה,ILS,1,ריק במקור,משתנה,64.938,64.938,0.999999
414,414,ריק במקור,ריק במקור,ריק במקור,390,2025-05-29 00:00:00,ישראל,ריק במקור,לא,A+,פנימי,הלוואה,ILS,1,ריק במקור,משתנה,1.613,1.613,0.999999
414,414,ריק במקור,ריק במקור,ריק במקור,391,2025-05-29 00:00:00,ישראל,ריק במקור,לא,A+,פנימי,הלוואה,ILS,1,ריק במקור,משתנה,69.267,69.267,0.999999
414,414,ריק במקור,ריק במקור,ריק במקור,391,2025-05-29 00:00:00,ישראל,ריק במקור,לא,A+,פנימי,הלוואה,ILS,1,ריק במקור,משתנה,1.72,1.72,0.999999
414,414,ריק במקור,ריק במקור,ריק במקור,397,2025-09-28 00:00:00,ישראל,ריק במקור,לא,AA-,פנימי,הלוואה,ILS,1,0.041,קבועה,1617.467,1617.467,0.654729
414,414,ריק במקור,ריק במקור,ריק במקור,397,2025-09-28 00:00:00,ישראל,ריק במקור,לא,AA-,פנימי,הלוואה,ILS,1,0.041,קבועה,40.168,40.168,0.654729
414,414,ריק במקור,ריק במקור,ריק במקור,398,2025-09-30 00:00:00,ישראל,ריק במקור,לא,NR,NR,NR,ILS,1,0.042961,קבועה,28.893,28.893,0.730711
414,414,ריק במקור,ריק במקור,ריק במקור,398,2025-09-30 00:00:00,ישראל,ריק במקור,לא,NR,NR,NR,ILS,1,0.042961,קבועה,0.718,0.718,0.730711
414,414,ריק במקור,ריק במקור,ריק במקור,399,2025-09-30 00:00:00,ישראל,ריק במקור,לא,NR,NR,NR,ILS,1,0.042996,קבועה,27.267,27.267,0.633624
414,414,ריק במקור,ריק במקור,ריק במקור,399,2025-09-30 00:00:00,ישראל,ריק במקור,לא,NR,NR,NR,ILS,1,0.042996,קבועה,0.677,0.677,0.633624
414,414,ריק במקור,ריק במקור,ריק במקור,400,2025-09-30 00:00:00,ישראל,ריק במקור,לא,NR,NR,NR,ILS,1,0.043048,קבועה,32.324,32.324,0.725552
414,414,ריק במקור,ריק במקור,ריק במקור,400,2025-09-30 00:00:00,ישראל,ריק במקור,לא,NR,NR,NR,ILS,1,0.043048,קבועה,0.803,0.803,0.725552
414,414,ריק במקור,ריק במקור,ריק במקור,401,2025-09-30 00:00:00,ישראל,ריק במקור,לא,AA,פנימי,הלוואה,ILS,1,ריק במקור,קבועה,26.184,26.184,1
414,414,ריק במקור,ריק במקור,ריק במקור,401,2025-09-30 00:00:00,ישראל,ריק במקור,לא,AA,פנימי,הלוואה,ILS,1,ריק במקור,קבועה,0.65,0.65,1
414,414,ריק במקור,ריק במקור,ריק במקור,402,2025-09-30 00:00:00,ישראל,ריק במקור,לא,NR,NR,NR,ILS,1,0.041919,קבועה,18.419,18.419,0.520933
414,414,ריק במקור,ריק במקור,ריק במקור,402,2025-09-30 00:00:00,ישראל,ריק במקור,לא,NR,NR,NR,ILS,1,0.041919,קבועה,0.457,0.457,0.520933
414,414,ריק במקור,ריק במקור,ריק במקור,403,2025-05-28 00:00:00,ישראל,ריק במקור,לא,AA,פנימי,הלוואה,ILS,1,ריק במקור,משתנה,64.938,64.938,1
414,414,ריק במקור,ריק במקור,ריק במקור,403,2025-05-28 00:00:00,ישראל,ריק במקור,לא,AA,פנימי,הלוואה,ILS,1,ריק במקור,משתנה,1.613,1.613,1
414,414,ריק במקור,ריק במקור,ריק במקור,777,2025-09-30 00:00:00,ישראל,ריק במקור,לא,AA,פנימי,הלוואה,ILS,1,ריק במקור,קבועה,714.3143287500001,714.3143287500001,1
414,414,ריק במקור,ריק במקור,ריק במקור,777,2025-09-30 00:00:00,ישראל,ריק במקור,לא,AA,פנימי,הלוואה,ILS,1,ריק במקור,קבועה,17.739315,17.739315,1
414,414,ריק במקור,ריק במקור,ריק במקור,888,2025-05-28 00:00:00,ישראל,ריק במקור,לא,NR,NR,NR,ILS,1,0.0723,קבועה,3246.8833124613825,3246.8833124613825,0.5882525495066666
414,414,ריק במקור,ריק במקור,ריק במקור,888,2025-05-28 00:00:00,ישראל,ריק במקור,לא,NR,NR,NR,ILS,1,0.0723,קבועה,80.63324999904097,80.63324999904097,0.5882525495066666
414,414,ריק במקור,ריק במקור,ריק במקור,999,2024-09-30 00:00:00,ישראל,ריק במקור,לא,NR,NR,NR,ILS,1,0.05639,קבועה,5137.29019988399,5137.29019988399,0.5958831024606741
414,414,ריק במקור,ריק במקור,ריק במקור,999,2024-09-30 00:00:00,ישראל,ריק במקור,לא,NR,NR,NR,ILS,1,0.05639,קבועה,127.57970186826532,127.57970186826532,0.5958831024606741
414,414,ריק במקור,ריק במקור,ריק במקור,223,2019-12-15 00:00:00,"חו""ל",ריק במקור,לא,NR,NR,NR,USD,3.476,0.063955,משתנה,32.898,114.352,0.063801
414,414,ריק במקור,ריק במקור,ריק במקור,223,2019-12-15 00:00:00,"חו""ל",ריק במקור,לא,NR,NR,NR,USD,3.476,0.063955,משתנה,0.826,2.87,0.063801
414,414,ריק במקור,ריק במקור,ריק במקור,282,2022-04-25 00:00:00,"חו""ל",ריק במקור,לא,A+,פנימי,הלוואה,NOK,0.3636,0.0759,משתנה,149.429,54.332,0.056612
414,414,ריק במקור,ריק במקור,ריק במקור,282,2022-04-25 00:00:00,"חו""ל",ריק במקור,לא,A+,פנימי,הלוואה,NOK,0.3636,0.0759,משתנה,3.75,1.364,0.056612
414,414,ריק במקור,ריק במקור,ריק במקור,338,2024-10-01 00:00:00,"חו""ל",ריק במקור,לא,A+,פנימי,הלוואה,USD,3.722,0.076655,משתנה,10.28,38.264,0.636785
414,414,ריק במקור,ריק במקור,ריק במקור,338,2024-10-01 00:00:00,"חו""ל",ריק במקור,לא,A+,פנימי,הלוואה,USD,3.722,0.076655,משתנה,0.258,0.96,0.636785
659,2145,ריק במקור,ריק במקור,ריק במקור,186,2017-07-19 00:00:00,ישראל,ריק במקור,לא,NR,NR,NR,ILS,1,ריק במקור,קבועה,88.504,88.504,1
659,2145,ריק במקור,ריק במקור,ריק במקור,254,2020-11-05 00:00:00,ישראל,ריק במקור,לא,A2.il,מידרוג Moodys,הלוואה,ILS,1,0.065,משתנה,1468.594,1468.594,0.223369
659,2145,ריק במקור,ריק במקור,ריק במקור,255,2020-11-05 00:00:00,ישראל,ריק במקור,לא,A2.il,מידרוג Moodys,הלוואה,ILS,1,0.067,משתנה,1139.381,1139.381,0.311697
659,2145,ריק במקור,ריק במקור,ריק במקור,257,2021-02-10 00:00:00,ישראל,ריק במקור,לא,A1.il,מידרוג Moodys,הלוואה,ILS,1,0.047819,קבועה,1094.922,1094.922,0.87914
659,2145,ריק במקור,ריק במקור,ריק במקור,258,2021-02-10 00:00:00,ישראל,ריק במקור,לא,A1.il,מידרוג Moodys,הלוואה,ILS,1,0.047819,קבועה,81.185,81.185,1
659,2145,ריק במקור,ריק במקור,ריק במקור,262,2021-03-10 00:00:00,ישראל,ריק במקור,לא,ilA-,S&P מעלות,הלוואה,ILS,1,0.0715,משתנה,1527.193,1527.193,0.270689
659,2145,ריק במקור,ריק במקור,ריק במקור,263,2021-01-18 00:00:00,ישראל,ריק במקור,לא,Aa3.il,מידרוג Moodys,הלוואה,ILS,1,ריק במקור,קבועה,116.311,116.311,1
659,2145,ריק במקור,ריק במקור,ריק במקור,271,2021-12-15 00:00:00,ישראל,ריק במקור,לא,Aa2.il,מידרוג Moodys,הלוואה,ILS,1,ריק במקור,קבועה,85.443,85.443,1
659,2145,ריק במקור,ריק במקור,ריק במקור,288,2022-04-28 00:00:00,ישראל,ריק במקור,לא,A,פנימי,הלוואה,ILS,1,0.05,קבועה,3336.862,3336.862,0.538398
659,2145,ריק במקור,ריק במקור,ריק במקור,312,2023-07-04 00:00:00,ישראל,ריק במקור,לא,A1.il,מידרוג Moodys,הלוואה,ILS,1,0.067,משתנה,1164.994,1164.994,0.575018
659,2145,ריק במקור,ריק במקור,ריק במקור,313,2023-07-04 00:00:00,ישראל,ריק במקור,לא,A1.il,מידרוג Moodys,הלוואה,ILS,1,0.067,משתנה,776.663,776.663,0.198868
659,2145,ריק במקור,ריק במקור,ריק במקור,315,2023-11-15 00:00:00,ישראל,ריק במקור,לא,Aa2.il,מידרוג Moodys,הלוואה,ILS,1,0.03943,קבועה,1091.857,1091.857,0.965275
659,2145,ריק במקור,ריק במקור,ריק במקור,316,2023-11-15 00:00:00,ישראל,ריק במקור,לא,Aa3.il,מידרוג Moodys,הלוואה,ILS,1,ריק במקור,קבועה,199.474,199.474,1
659,2145,ריק במקור,ריק במקור,ריק במקור,317,2023-11-15 00:00:00,ישראל,ריק במקור,לא,Aa3.il,מידרוג Moodys,הלוואה,ILS,1,ריק במקור,קבועה,167.978,167.978,1
659,2145,ריק במקור,ריק במקור,ריק במקור,318,2023-11-15 00:00:00,ישראל,ריק במקור,לא,Aa3.il,מידרוג Moodys,הלוואה,ILS,1,ריק במקור,קבועה,56.693,56.693,1
659,2145,ריק במקור,ריק במקור,ריק במקור,319,2023-12-14 00:00:00,ישראל,ריק במקור,לא,A1.il,מידרוג Moodys,הלוואה,ILS,1,0.069,משתנה,1958.241,1958.241,0.82162
659,2145,ריק במקור,ריק במקור,ריק במקור,321,2024-01-16 00:00:00,ישראל,ריק במקור,לא,A+,פנימי,הלוואה,ILS,1,0.068,משתנה,1344.222,1344.222,0.408285
659,2145,ריק במקור,ריק במקור,ריק במקור,329,2024-04-18 00:00:00,ישראל,ריק במקור,לא,A1.il,מידרוג Moodys,הלוואה,EUR,4.0364,0.045,משתנה,122.443,494.229,0.963115
659,2145,ריק במקור,ריק במקור,ריק במקור,330,2024-04-18 00:00:00,ישראל,ריק במקור,לא,A1.il,מידרוג Moodys,הלוואה,ILS,1,0.07,משתנה,656.212,656.212,0.994494
659,2145,ריק במקור,ריק במקור,ריק במקור,331,2024-02-18 00:00:00,ישראל,ריק במקור,לא,A,פנימי,הלוואה,ILS,1,0.085,משתנה,1299.43,1299.43,0.910268
659,2145,ריק במקור,ריק במקור,ריק במקור,337,2024-08-28 00:00:00,ישראל,ריק במקור,לא,A+,פנימי,הלוואה,ILS,1,0.0685,משתנה,760.166,760.166,0.3160264350680272
659,2145,ריק במקור,ריק במקור,ריק במקור,343,2024-12-25 00:00:00,ישראל,ריק במקור,לא,A,פנימי,הלוואה,ILS,1,0.075,משתנה,243.643,243.643,0.8
659,2145,ריק במקור,ריק במקור,ריק במקור,346,2024-10-10 00:00:00,ישראל,ריק במקור,לא,ilA+,S&P מעלות,הלוואה,ILS,1,0.05023,קבועה,714.686,714.686,0.437626
659,2145,ריק במקור,ריק במקור,ריק במקור,348,2025-01-16 00:00:00,ישראל,ריק במקור,לא,A2.il,מידרוג Moodys,הלוואה,ILS,1,0.075695,קבועה,406.072,406.072,0.16
659,2145,ריק במקור,ריק במקור,ריק במקור,361,2022-10-20 00:00:00,ישראל,ריק במקור,לא,A3.il,מידרוג Moodys,הלוואה,ILS,1,ריק במקור,קבועה,7.287,7.287,1
659,2145,ריק במקור,ריק במקור,ריק במקור,362,2022-10-20 00:00:00,ישראל,ריק במקור,לא,NR,NR,NR,ILS,1,ריק במקור,קבועה,8.733,8.733,1
659,2145,ריק במקור,ריק במקור,ריק במקור,363,2022-10-20 00:00:00,ישראל,ריק במקור,לא,A3.il,מידרוג Moodys,הלוואה,ILS,1,ריק במקור,קבועה,6.113,6.113,1
659,2145,ריק במקור,ריק במקור,ריק במקור,364,2022-10-20 00:00:00,ישראל,ריק במקור,לא,A3.il,מידרוג Moodys,הלוואה,ILS,1,ריק במקור,קבועה,7.814,7.814,1
659,2145,ריק במקור,ריק במקור,ריק במקור,365,2022-10-20 00:00:00,ישראל,ריק במקור,לא,A3.il,מידרוג Moodys,הלוואה,ILS,1,ריק במקור,קבועה,6.93,6.93,1
659,2145,ריק במקור,ריק במקור,ריק במקור,366,2022-10-20 00:00:00,ישראל,ריק במקור,לא,A3.il,מידרוג Moodys,הלוואה,ILS,1,ריק במקור,קבועה,1.753,1.753,1
659,2145,ריק במקור,ריק במקור,ריק במקור,367,2022-10-20 00:00:00,ישראל,ריק במקור,לא,A3.il,מידרוג Moodys,הלוואה,ILS,1,ריק במקור,קבועה,2.206,2.206,1
659,2145,ריק במקור,ריק במקור,ריק במקור,368,2022-10-20 00:00:00,ישראל,ריק במקור,לא,A3.il,מידרוג Moodys,הלוואה,ILS,1,ריק במקור,קבועה,1.227,1.227,1
659,2145,ריק במקור,ריק במקור,ריק במקור,369,2022-10-20 00:00:00,ישראל,ריק במקור,לא,A3.il,מידרוג Moodys,הלוואה,ILS,1,ריק במקור,קבועה,1.603,1.603,1
659,2145,ריק במקור,ריק במקור,ריק במקור,370,2022-10-20 00:00:00,ישראל,ריק במקור,לא,A3.il,מידרוג Moodys,הלוואה,ILS,1,ריק במקור,קבועה,1.375,1.375,1
659,2145,ריק במקור,ריק במקור,ריק במקור,372,2025-03-25 00:00:00,ישראל,ריק במקור,לא,ilBBB+,S&P מעלות,הלוואה,ILS,1,0.04622,קבועה,1072.03,1072.03,0.675068
659,2145,ריק במקור,ריק במקור,ריק במקור,374,2025-03-25 00:00:00,ישראל,ריק במקור,לא,A,פנימי,הלוואה,ILS,1,ריק במקור,קבועה,227.4,227.4,1
659,2145,ריק במקור,ריק במקור,ריק במקור,377,2025-04-15 00:00:00,ישראל,ריק במקור,לא,AA-,פנימי,הלוואה,ILS,1,ריק במקור,משתנה,324.857,324.857,1
659,2145,ריק במקור,ריק במקור,ריק במקור,378,2025-04-15 00:00:00,ישראל,ריק במקור,לא,AA-,פנימי,הלוואה,EUR,4.1838,ריק במקור,משתנה,440.029,1840.994,1
659,2145,ריק במקור,ריק במקור,ריק במקור,379,2025-04-28 00:00:00,ישראל,ריק במקור,לא,A,פנימי,הלוואה,ILS,1,ריק במקור,משתנה,121.382,121.382,1
659,2145,ריק במקור,ריק במקור,ריק במקור,380,2025-05-28 00:00:00,ישראל,ריק במקור,לא,A1.il,מידרוג Moodys,הלוואה,ILS,1,0.066,משתנה,812.144,812.144,0.39178
659,2145,ריק במקור,ריק במקור,ריק במקור,381,2025-05-29 00:00:00,ישראל,ריק במקור,לא,A+,פנימי,הלוואה,ILS,1,ריק במקור,משתנה,690.322,690.322,1
659,2145,ריק במקור,ריק במקור,ריק במקור,382,2025-06-17 00:00:00,ישראל,ריק במקור,לא,A2.il,מידרוג Moodys,הלוואה,ILS,1,ריק במקור,משתנה,65.63,65.63,1
659,2145,ריק במקור,ריק במקור,ריק במקור,383,2025-06-26 00:00:00,ישראל,ריק במקור,לא,NR,NR,הלוואה,ILS,1,ריק במקור,משתנה,27.865,27.865,1
659,2145,ריק במקור,ריק במקור,ריק במקור,384,2025-04-15 00:00:00,ישראל,ריק במקור,לא,AA-,פנימי,הלוואה,ILS,1,ריק במקור,משתנה,48.729,48.729,0.999999
659,2145,ריק במקור,ריק במקור,ריק במקור,386,2025-07-22 00:00:00,ישראל,ריק במקור,לא,AA-,פנימי,הלוואה,ILS,1,ריק במקור,משתנה,1461.859,1461.859,1
659,2145,ריק במקור,ריק במקור,ריק במקור,389,2025-05-29 00:00:00,ישראל,ריק במקור,לא,A+,פנימי,הלוואה,ILS,1,ריק במקור,משתנה,162.429,162.429,1
659,2145,ריק במקור,ריק במקור,ריק במקור,390,2025-05-29 00:00:00,ישראל,ריק במקור,לא,A+,פנימי,הלוואה,ILS,1,ריק במקור,משתנה,48.729,48.729,0.999999
659,2145,ריק במקור,ריק במקור,ריק במקור,391,2025-05-29 00:00:00,ישראל,ריק במקור,לא,A+,פנימי,הלוואה,ILS,1,ריק במקור,משתנה,51.977,51.977,0.999999
659,2145,ריק במקור,ריק במקור,ריק במקור,397,2025-09-28 00:00:00,ישראל,ריק במקור,לא,AA-,פנימי,הלוואה,ILS,1,0.041,קבועה,1213.732,1213.732,0.654729
659,2145,ריק במקור,ריק במקור,ריק במקור,398,2025-09-30 00:00:00,ישראל,ריק במקור,לא,NR,NR,NR,ILS,1,0.042961,קבועה,21.681,21.681,0.730711
659,2145,ריק במקור,ריק במקור,ריק במקור,399,2025-09-30 00:00:00,ישראל,ריק במקור,לא,NR,NR,NR,ILS,1,0.042996,קבועה,20.461,20.461,0.633624
659,2145,ריק במקור,ריק במקור,ריק במקור,400,2025-09-30 00:00:00,ישראל,ריק במקור,לא,NR,NR,NR,ILS,1,0.043048,קבועה,24.255,24.255,0.725552
659,2145,ריק במקור,ריק במקור,ריק במקור,401,2025-09-30 00:00:00,ישראל,ריק במקור,לא,AA,פנימי,הלוואה,ILS,1,ריק במקור,קבועה,19.648,19.648,1
659,2145,ריק במקור,ריק במקור,ריק במקור,402,2025-09-30 00:00:00,ישראל,ריק במקור,לא,NR,NR,NR,ILS,1,0.041919,קבועה,13.821,13.821,0.520933
659,2145,ריק במקור,ריק במקור,ריק במקור,403,2025-05-28 00:00:00,ישראל,ריק במקור,לא,AA,פנימי,הלוואה,ILS,1,ריק במקור,משתנה,48.729,48.729,1
659,2145,ריק במקור,ריק במקור,ריק במקור,777,2025-09-30 00:00:00,ישראל,ריק במקור,לא,AA,פנימי,הלוואה,ILS,1,ריק במקור,קבועה,536.01483375,536.01483375,1
659,2145,ריק במקור,ריק במקור,ריק במקור,888,2025-05-28 00:00:00,ישראל,ריק במקור,לא,NR,NR,NR,ILS,1,0.0723,קבועה,2436.4310624710215,2436.4310624710215,0.5882525495066666
659,2145,ריק במקור,ריק במקור,ריק במקור,999,2024-09-30 00:00:00,ישראל,ריק במקור,לא,NR,NR,NR,ILS,1,0.05639,קבועה,3854.974822127731,3854.974822127731,0.5958831024606741
659,2145,ריק במקור,ריק במקור,ריק במקור,223,2019-12-15 00:00:00,"חו""ל",ריק במקור,לא,NR,NR,NR,USD,3.476,0.063955,משתנה,612.215,2128.058,0.063801
659,2145,ריק במקור,ריק במקור,ריק במקור,282,2022-04-25 00:00:00,"חו""ל",ריק במקור,לא,A+,פנימי,הלוואה,NOK,0.3636,0.0759,משתנה,2780.827,1011.109,0.056612
659,2145,ריק במקור,ריק במקור,ריק במקור,338,2024-10-01 00:00:00,"חו""ל",ריק במקור,לא,A+,פנימי,הלוואה,USD,3.722,0.076655,משתנה,191.317,712.082,0.636785
659,2148,ריק במקור,ריק במקור,ריק במקור,186,2017-07-19 00:00:00,ישראל,ריק במקור,לא,NR,NR,NR,ILS,1,ריק במקור,קבועה,2.748,2.748,1
659,2148,ריק במקור,ריק במקור,ריק במקור,254,2020-11-05 00:00:00,ישראל,ריק במקור,לא,A2.il,מידרוג Moodys,הלוואה,ILS,1,0.065,משתנה,45.595,45.595,0.223369
659,2148,ריק במקור,ריק במקור,ריק במקור,255,2020-11-05 00:00:00,ישראל,ריק במקור,לא,A2.il,מידרוג Moodys,הלוואה,ILS,1,0.067,משתנה,35.374,35.374,0.311697
659,2148,ריק במקור,ריק במקור,ריק במקור,257,2021-02-10 00:00:00,ישראל,ריק במקור,לא,A1.il,מידרוג Moodys,הלוואה,ILS,1,0.047819,קבועה,33.994,33.994,0.87914
659,2148,ריק במקור,ריק במקור,ריק במקור,258,2021-02-10 00:00:00,ישראל,ריק במקור,לא,A1.il,מידרוג Moodys,הלוואה,ILS,1,0.047819,קבועה,2.521,2.521,1
659,2148,ריק במקור,ריק במקור,ריק במקור,262,2021-03-10 00:00:00,ישראל,ריק במקור,לא,ilA-,S&P מעלות,הלוואה,ILS,1,0.0715,משתנה,47.414,47.414,0.270689
659,2148,ריק במקור,ריק במקור,ריק במקור,263,2021-01-18 00:00:00,ישראל,ריק במקור,לא,Aa3.il,מידרוג Moodys,הלוואה,ILS,1,ריק במקור,קבועה,3.611,3.611,1
659,2148,ריק במקור,ריק במקור,ריק במקור,271,2021-12-15 00:00:00,ישראל,ריק במקור,לא,Aa2.il,מידרוג Moodys,הלוואה,ILS,1,ריק במקור,קבועה,2.653,2.653,1
659,2148,ריק במקור,ריק במקור,ריק במקור,288,2022-04-28 00:00:00,ישראל,ריק במקור,לא,A,פנימי,הלוואה,ILS,1,0.05,קבועה,103.599,103.599,0.538398
659,2148,ריק במקור,ריק במקור,ריק במקור,312,2023-07-04 00:00:00,ישראל,ריק במקור,לא,A1.il,מידרוג Moodys,הלוואה,ILS,1,0.067,משתנה,36.169,36.169,0.575018
659,2148,ריק במקור,ריק במקור,ריק במקור,313,2023-07-04 00:00:00,ישראל,ריק במקור,לא,A1.il,מידרוג Moodys,הלוואה,ILS,1,0.067,משתנה,24.113,24.113,0.198868
659,2148,ריק במקור,ריק במקור,ריק במקור,315,2023-11-15 00:00:00,ישראל,ריק במקור,לא,Aa2.il,מידרוג Moodys,הלוואה,ILS,1,0.03943,קבועה,33.899,33.899,0.965275
659,2148,ריק במקור,ריק במקור,ריק במקור,316,2023-11-15 00:00:00,ישראל,ריק במקור,לא,Aa3.il,מידרוג Moodys,הלוואה,ILS,1,ריק במקור,קבועה,6.193,6.193,1
659,2148,ריק במקור,ריק במקור,ריק במקור,317,2023-11-15 00:00:00,ישראל,ריק במקור,לא,Aa3.il,מידרוג Moodys,הלוואה,ILS,1,ריק במקור,קבועה,5.215,5.215,1
