מספר קופה/קרן/ח.פ. עבור חברת ביטוח,מספר מסלול,שם מנפיק,מספר מנפיק,סוג מספר מזהה מנפיק,שם נייר ערך,מספר נייר ערך,סוג מספר נייר ערך,מאפיין עיקרי,"ישראל/חו""ל",מדינה לפי חשיפה כלכלית,סטאטוס סחירות,ענף מסחר,בעל עניין/צד קשור,תאריך רכישה,מטבע פעילות,סוג גורם משערך,תלות/אי-תלות המשערך,תאריך שערוך אחרון,תאריך אחרון בו נבחנה בפועל ירידת ערך,ערך נקוב (יחידות),שער חליפין,שער נייר הערך,"שווי הוגן (באלפי ש""ח)",שיעור מנכסי אפיק ההשקעה,שיעור מסך נכסי ההשקעה
214,2174,"Harel 1515 Market St, LP",47-2597989,"מספר תאגיד או שותפות בחו""ל",השקעה עמיתים 1515 Market St,12102044,פנימי,יחידות השתתפות אחרות,"חו""ל","ארה""ב",לא סחיר,Real Estate Management & Development,כן,2014-12-31,USD,דיווח מנהל הקרן,אי-תלות,2025-09-30 00:00:00,2025-09-30 00:00:00,53377.32,3.306,53.204147,93.88692,0.018326,0.000335
214,2174,"50 Beale HoldCo, LP",47-1595977,"מספר תאגיד או שותפות בחו""ל",עמיתים ישיר REIT 50 Beale,12102039,פנימי,יחידות השתתפות אחרות,"חו""ל","ארה""ב",לא סחיר,Real Estate Management & Development,לא,2014-09-08,USD,דיווח מנהל הקרן,אי-תלות,2025-09-30 00:00:00,2025-09-30 00:00:00,63637.28,3.306,88.239671,185.64289,0.036236,0.000662
214,2174,"Harel 50 Beale Street SF, LP",47-1532488,"מספר תאגיד או שותפות בחו""ל",השקעת עמיתים RH 50 Beale,12102038,פנימי,יחידות השתתפות אחרות,"חו""ל","ארה""ב",לא סחיר,Real Estate Management & Development,כן,2014-09-08,USD,דיווח מנהל הקרן,אי-תלות,2025-09-30 00:00:00,2025-09-30 00:00:00,64857.96,3.306,77.438695,166.04437,0.032411,0.000592
214,2174,"Harel 230 West Monroe, LP",47-1264775,"מספר תאגיד או שותפות בחו""ל",230 West Monroe REIT עמיתים,12102037,פנימי,יחידות השתתפות אחרות,"חו""ל","ארה""ב",לא סחיר,Real Estate Management & Development,כן,2014-07-17,USD,דיווח מנהל הקרן,אי-תלות,2025-09-30 00:00:00,2025-09-30 00:00:00,47112.68,3.306,0.19912,0.31013,6e-05,1e-06
214,2174,Harel 7700 Parmer LP,47-5660688,"מספר תאגיד או שותפות בחו""ל",7700 Parmer REIT עמיתים,12102067,פנימי,יחידות השתתפות אחרות,"חו""ל","ארה""ב",לא סחיר,Real Estate Management & Development,כן,2015-11-27,USD,דיווח מנהל הקרן,אי-תלות,2025-09-30 00:00:00,2025-09-30 00:00:00,38437.43,3.306,197.482891,250.94969,0.048984,0.000895
214,2175,פרופיט,520040650,ח.פ.,פרופיט,IL0005490144,ISIN,מניות לא סחירות,ישראל,אירופה,לא סחיר,"נדל""ן מניב בישראל",לא,1994-01-17,ILS,גורם תלוי/פנימי,קיימת תלות,2025-09-18 00:00:00,2025-09-30 00:00:00,563.84,1.0,1e-06,0.0,0.0,0.0
214,2175,פרופיט,520040650,ח.פ.,פרופיט,IL0005490144,ISIN,מניות לא סחירות,ישראל,אירופה,לא סחיר,"נדל""ן מניב בישראל",לא,2016-07-10,ILS,גורם תלוי/פנימי,קיימת תלות,2025-09-18 00:00:00,2025-09-30 00:00:00,2898.86,1.0,1e-06,0.0,0.0,0.0
214,2175,"אופן ווב טכנולוגיות בע""מ",514745983,ח.פ.,OpenWeb Prefferd E,12101085,פנימי,מניות בכורה לא סחירות,ישראל,"ארה""ב",לא סחיר,Software,לא,2021-10-14,USD,מומחה בלתי תלוי,אי-תלות,2025-09-09 00:00:00,2025-09-30 00:00:00,30621.02,3.306,2808.2694,2842.89794,0.125511,0.000244
214,2175,"אופן ווב טכנולוגיות בע""מ",514745983,ח.פ.,OPEN WEB PREF A,12101090,פנימי,מניות בכורה לא סחירות,ישראל,"ארה""ב",לא סחיר,Software,לא,2021-10-14,USD,מומחה בלתי תלוי,אי-תלות,2025-09-09 00:00:00,2025-09-30 00:00:00,78.0,3.306,551.5,1.42214,6.2e-05,0.0
214,2175,"אופן ווב טכנולוגיות בע""מ",514745983,ח.פ.,OPEN WEB PREFF A1,12101091,פנימי,מניות בכורה לא סחירות,ישראל,"ארה""ב",לא סחיר,Software,לא,2021-10-14,USD,מומחה בלתי תלוי,אי-תלות,2025-09-09 00:00:00,2025-09-30 00:00:00,1605.62,3.306,564.5631,29.96802,0.001323,2e-06
214,2175,"אופן ווב טכנולוגיות בע""מ",514745983,ח.פ.,OPENWEB LTD COMMON,12101084,פנימי,מניות לא סחירות,ישראל,"ארה""ב",לא סחיר,Software,לא,2021-10-14,USD,מומחה בלתי תלוי,אי-תלות,2025-09-09 00:00:00,2025-09-30 00:00:00,17558.38,3.306,549.5144,318.98214,0.014082,2.7e-05
214,2175,"אופן ווב טכנולוגיות בע""מ",514745983,ח.פ.,OPEN WEB PREFF A2,12101092,פנימי,מניות בכורה לא סחירות,ישראל,"ארה""ב",לא סחיר,Software,לא,2021-10-14,USD,מומחה בלתי תלוי,אי-תלות,2025-09-09 00:00:00,2025-09-30 00:00:00,2055.98,3.306,553.3965,37.61474,0.00166,3e-06
214,2175,"טור-בר בע""מ",516006467,ח.פ.,Torr Bar Ltd Preferred A Shares,12101095,פנימי,מניות בכורה לא סחירות,ישראל,"ארה""ב",לא סחיר,פודטק,לא,2022-05-10,USD,מומחה בלתי תלוי,אי-תלות,2024-08-25 00:00:00,2025-09-30 00:00:00,10909.19,3.306,1358.0249,489.7823,0.021623,4.2e-05
214,2175,"סקייפאת' בע""מ",515198976,ח.פ.,SkyPath Ltd preferred,12101099,פנימי,מניות בכורה לא סחירות,ישראל,"ארה""ב",לא סחיר,תוכנה ואינטרנט,כן,2022-10-19,USD,מומחה בלתי תלוי,אי-תלות,2025-01-23 00:00:00,2025-09-30 00:00:00,332.0,3.306,35037.9437,384.57366,0.016978,3.3e-05
214,2175,ELEVEN THERAPEUTICS LTD,516183977,ח.פ.,ELEVEN THERAPEUTICS LTDseed-1,12101110,פנימי,מניות בכורה לא סחירות,ישראל,"ארה""ב",לא סחיר,השקעות בהיי-טק,לא,2025-06-29,USD,מומחה בלתי תלוי,אי-תלות,2025-06-29 00:00:00,2025-09-30 00:00:00,3487.91,3.306,1497.6244,172.69152,0.007624,1.4e-05
214,2175,פלייוולט בעמ,517114120,ח.פ.,PLAYVAULT Preferred Seed  LTD,12101128,פנימי,מניות בכורה לא סחירות,ישראל,ישראל,לא סחיר,השקעות בהיי-טק,לא,2025-08-13,USD,מומחה בלתי תלוי,אי-תלות,2025-08-13 00:00:00,2025-09-30 00:00:00,784.12,3.306,635.6208,16.4772,0.000727,1e-06
214,2175,אנלייט סאנלייט אנרגיה שותפות מוגבלת,540336641,מספר שותפות,השקעה בשותפות אנלייט סאנלייט,121011170,פנימי,יחידות השתתפות תשתיות,ישראל,ישראל,לא סחיר,אנרגיה מתחדשת,לא,2025-03-27,ILS,מומחה בלתי תלוי,אי-תלות,2025-03-27 00:00:00,2025-09-30 00:00:00,267456.59,1.0,100.0,267.45659,0.011807,2.3e-05
214,2175,ELEVEN THERAPEUTICS LTD,516183977,ח.פ.,ELEVEN THERAPEUTICS LTDSeed Plus,12101109,פנימי,מניות בכורה לא סחירות,ישראל,"ארה""ב",לא סחיר,השקעות בהיי-טק,לא,2025-07-02,USD,מומחה בלתי תלוי,אי-תלות,2025-07-02 00:00:00,2025-09-30 00:00:00,3579.58,3.306,1662.24,196.711,0.008684,1.6e-05
214,2175,"לייטריקס בע""מ",514879071,ח.פ.,LIGHTRICKS LTD Series D Preferred,12101083,פנימי,מניות בכורה לא סחירות,ישראל,אמריקה הצפונית,לא סחיר,תוכנה ואינטרנט,לא,2021-09-14,USD,מומחה בלתי תלוי,אי-תלות,2025-01-15 00:00:00,2025-09-30 00:00:00,46692.11,3.306,578.6454,893.22085,0.039434,7.6e-05
214,2175,"גלעם בע""מ",520012915,ח.פ.,"גלעם בע""מ",12101137,פנימי,מניות לא סחירות,ישראל,ישראל,לא סחיר,פודטק,כן,2024-01-18,ILS,מומחה בלתי תלוי,אי-תלות,2025-02-27 00:00:00,2025-09-30 00:00:00,61634.13,1.0,9509.45,5861.06677,0.25876,0.000504
214,2175,ELEVEN THERAPEUTICS LTD,516183977,ח.פ.,ELEVEN THERAPEUTICS LTD  SEED PLUS1,12101108,פנימי,מניות בכורה לא סחירות,ישראל,"ארה""ב",לא סחיר,השקעות בהיי-טק,לא,2025-06-29,USD,מומחה בלתי תלוי,אי-תלות,2025-06-29 00:00:00,2025-09-30 00:00:00,8948.82,3.306,1945.7232,575.63829,0.025413,4.9e-05
214,2175,"יוניפבריקס בע""מ",516230034,ח.פ.,Unifabrix Preferred Series Seed 1,12101133,פנימי,מניות בכורה לא סחירות,ישראל,"ארה""ב",לא סחיר,מוליכים למחצה,כן,2023-06-14,USD,מומחה בלתי תלוי,אי-תלות,2024-11-17 00:00:00,2025-09-30 00:00:00,73186.56,3.306,123.0304,297.67791,0.013142,2.5e-05
214,2175,"גט פבריק בע""מ",515226579,ח.פ.,Get Fabric Ltd,12101082,פנימי,מניות לא סחירות,ישראל,"ארה""ב",לא סחיר,תוכנה ואינטרנט,לא,2021-09-14,USD,מומחה בלתי תלוי,אי-תלות,2024-12-12 00:00:00,2025-09-30 00:00:00,812216.89,3.306,56.2489,1510.38929,0.066682,0.00013
214,2175,"יוניפבריקס בע""מ",516230034,ח.פ.,Unifabrix Ltd  Preferred Seed Shares,12101073,פנימי,מניות בכורה לא סחירות,ישראל,"ארה""ב",לא סחיר,מוליכים למחצה,כן,2021-04-13,USD,מומחה בלתי תלוי,אי-תלות,2024-11-17 00:00:00,2025-09-30 00:00:00,44915.63,3.306,119.114,176.87365,0.007808,1.5e-05
214,2175,"ביונד ביולוגיקס בע""מ",515445823,ח.פ.,Biond Biologics preferred c shares,12101080,פנימי,מניות בכורה לא סחירות,ישראל,"ארה""ב",לא סחיר,Biotechnology,כן,2021-08-10,USD,מומחה בלתי תלוי,אי-תלות,2025-09-30 00:00:00,2025-09-30 00:00:00,218.99,3.306,31313.6377,226.70476,0.010008,1.9e-05
214,2175,"אן. אס. נוקס טכנולוגיות בע""מ",515267888,ח.פ.,nsKnox Technologies Preferred A-3 Shares,12101074,פנימי,מניות בכורה לא סחירות,ישראל,"ארה""ב",לא סחיר,השקעות בהיי-טק,לא,2021-05-03,USD,מומחה בלתי תלוי,אי-תלות,2024-11-19 00:00:00,2025-09-30 00:00:00,22411.64,3.306,819.9022,607.48916,0.02682,5.2e-05
214,2175,"אורקם טכנולוגיות בע""מ",514492388,ח.פ.,ORCAM TECHNOLOGIES LTD,12101072,פנימי,מניות לא סחירות,ישראל,ישראל,לא סחיר,השקעות בהיי-טק,לא,2021-01-20,USD,מומחה בלתי תלוי,אי-תלות,2024-11-18 00:00:00,2025-09-30 00:00:00,11843.04,3.306,943.9168,369.57259,0.016316,3.1e-05
214,2175,"לייטריקס בע""מ",514879071,ח.פ.,LIGHTRICKS LTD Series C Preferred,12101071,פנימי,מניות בכורה לא סחירות,ישראל,אמריקה הצפונית,לא סחיר,תוכנה ואינטרנט,לא,2020-09-17,USD,מומחה בלתי תלוי,אי-תלות,2025-01-15 00:00:00,2025-09-30 00:00:00,74513.11,3.306,386.4151,951.89627,0.042025,8.1e-05
214,2175,וויו (VEEV)גרופ אינק,83-2652993,"מספר תאגיד או שותפות בחו""ל",וויו גרופ C,1171107,פנימי,אחר,ישראל,ישראל,לא סחיר,רובוטיקה ותלת מימד,לא,2021-07-14,ILS,אחר,אי-תלות,2024-08-07 00:00:00,2025-09-30 00:00:00,88040.0,1.0,1e-06,0.0,0.0,0.0
214,2175,QM TECHNOLOGIES  INC,20201994903,"מספר תאגיד או שותפות בחו""ל",QM SERIES B Preferred Shares,12101081,פנימי,מניות בכורה לא סחירות,"חו""ל","ארה""ב",לא סחיר,"Technology Hardware, Storage & Peripherals",לא,2021-09-09,USD,מומחה בלתי תלוי,אי-תלות,2025-02-27 00:00:00,2025-09-30 00:00:00,16707.57,3.306,817.3208,451.44899,0.019931,3.8e-05
214,2175,AMPAL,13-0435685,"מספר תאגיד או שותפות בחו""ל",אמפל מניה ל.ס,12102012,פנימי,מניות לא סחירות,"חו""ל",ישראל,לא סחיר,השקעה ואחזקות,לא,2024-07-17,USD,מומחה בלתי תלוי,אי-תלות,2025-06-22 00:00:00,2025-09-30 00:00:00,684.06,3.306,0.05,0.00113,0.0,0.0
214,2175,VORTEX IMAGING INC,853333487,"מספר תאגיד או שותפות בחו""ל",VORTEX IMAGING INC A4,12101142,פנימי,מניות לא סחירות,"חו""ל",ישראל,לא סחיר,Health Care Equipment & Supplies,לא,2025-09-15,USD,מומחה בלתי תלוי,אי-תלות,2025-09-15 00:00:00,2025-09-30 00:00:00,15878.79,3.306,187.36,98.35515,0.004342,8e-06
214,2175,VORTEX IMAGING INC,853333487,"מספר תאגיד או שותפות בחו""ל",VORTEX IMAGING INC A3,12101141,פנימי,מניות לא סחירות,"חו""ל",ישראל,לא סחיר,Health Care Equipment & Supplies,לא,2025-09-15,USD,מומחה בלתי תלוי,אי-תלות,2025-09-15 00:00:00,2025-09-30 00:00:00,19848.49,3.306,149.888,98.35516,0.004342,8e-06
214,2175,SUNBIT  INC,20211878353,"מספר תאגיד או שותפות בחו""ל",SUNBIT INC COMMON,12101130,פנימי,מניות בכורה לא סחירות,"חו""ל","ארה""ב",לא סחיר,"Technology Hardware, Storage & Peripherals",לא,2025-08-29,USD,מומחה בלתי תלוי,אי-תלות,2025-08-31 00:00:00,2025-09-30 00:00:00,3187.47,3.306,4696.7704,494.93513,0.02185,4.2e-05
214,2175,Tricentis Corporation,275099781,"מספר תאגיד או שותפות בחו""ל",Tricentis Corporation Preferred D Stock,12101125,פנימי,מניות בכורה לא סחירות,"חו""ל","ארה""ב",לא סחיר,Software,לא,2024-10-28,USD,מומחה בלתי תלוי,אי-תלות,2024-10-28 00:00:00,2025-09-30 00:00:00,7529.65,3.306,1071.2866,266.67561,0.011773,2.2e-05
214,2175,VORTEX IMAGING INC,853333487,"מספר תאגיד או שותפות בחו""ל",VORTEX IMAGING INC A2,12101140,פנימי,מניות לא סחירות,"חו""ל",ישראל,לא סחיר,Health Care Equipment & Supplies,לא,2025-09-15,USD,מומחה בלתי תלוי,אי-תלות,2025-09-15 00:00:00,2025-09-30 00:00:00,58702.65,3.306,163.1496,316.62599,0.013978,2.7e-05
214,2175,QM TECHNOLOGIES  INC,20201994903,"מספר תאגיד או שותפות בחו""ל",QM SECONDARY COMMON,12101106,פנימי,מניות לא סחירות,"חו""ל","ארה""ב",לא סחיר,"Technology Hardware, Storage & Peripherals",לא,2025-03-12,USD,מומחה בלתי תלוי,אי-תלות,2025-03-12 00:00:00,2025-09-30 00:00:00,1941.52,3.306,839.5464,53.88767,0.002379,4e-06
214,2175,SUNBIT  INC,20211878353,"מספר תאגיד או שותפות בחו""ל",SUNBIT INC  SERIES B PREF,12101077,פנימי,מניות בכורה לא סחירות,"חו""ל","ארה""ב",לא סחיר,"Technology Hardware, Storage & Peripherals",לא,2021-05-24,USD,מומחה בלתי תלוי,אי-תלות,2025-08-31 00:00:00,2025-09-30 00:00:00,2526.1,3.306,4700.2353,392.53012,0.017329,3.3e-05
214,2175,SUNBIT  INC,20211878353,"מספר תאגיד או שותפות בחו""ל",SUNBIT PREF D,12101076,פנימי,מניות בכורה לא סחירות,"חו""ל","ארה""ב",לא סחיר,"Technology Hardware, Storage & Peripherals",לא,2021-05-24,USD,מומחה בלתי תלוי,אי-תלות,2025-08-31 00:00:00,2025-09-30 00:00:00,22857.0,3.306,5123.3015,3871.43517,0.17092,0.000333
214,2175,QM TECHNOLOGIES  INC,20201994903,"מספר תאגיד או שותפות בחו""ל",QM SERIES C Preferred Shares,12101105,פנימי,מניות בכורה לא סחירות,"חו""ל","ארה""ב",לא סחיר,"Technology Hardware, Storage & Peripherals",לא,2025-03-12,USD,מומחה בלתי תלוי,אי-תלות,2025-03-12 00:00:00,2025-09-30 00:00:00,11551.98,3.306,987.7005,377.21117,0.016653,3.2e-05
214,2177,פרופיט,520040650,ח.פ.,פרופיט,IL0005490144,ISIN,מניות לא סחירות,ישראל,אירופה,לא סחיר,"נדל""ן מניב בישראל",לא,1994-01-17,ILS,גורם תלוי/פנימי,קיימת תלות,2025-09-18 00:00:00,2025-09-30 00:00:00,309.73,1.0,1e-06,0.0,0.0,0.0
214,2177,פרופיט,520040650,ח.פ.,פרופיט,IL0005490144,ISIN,מניות לא סחירות,ישראל,אירופה,לא סחיר,"נדל""ן מניב בישראל",לא,2016-07-10,ILS,גורם תלוי/פנימי,קיימת תלות,2025-09-18 00:00:00,2025-09-30 00:00:00,18923.79,1.0,1e-06,0.0,0.0,0.0
214,2177,"אלמוג כ.ד.א.י בע""מ",511229676,ח.פ.,השקעה באלמוג כ.ד.א.י בעמ,12101158,פנימי,מניות לא סחירות,ישראל,ישראל,לא סחיר,בנייה,כן,2021-11-10,ILS,מומחה בלתי תלוי,אי-תלות,2024-12-31 00:00:00,2025-09-30 00:00:00,261.03,1.0,4775779.424007,12466.21703,0.049044,0.001271
214,2177,"בוקאווי בע""מ",515711760,ח.פ.,BOOKAWAY LTD מניה בכורה,12101101,פנימי,מניות בכורה לא סחירות,ישראל,ישראל,לא סחיר,השקעות בהיי-טק,לא,2024-04-30,USD,מומחה בלתי תלוי,אי-תלות,2024-04-21 00:00:00,2025-09-30 00:00:00,8570.11,3.306,1159.37,328.48179,0.001292,3.3e-05
214,2177,"סקייפאת' בע""מ",515198976,ח.פ.,SkyPath Ltd preferred,12101099,פנימי,מניות בכורה לא סחירות,ישראל,"ארה""ב",לא סחיר,תוכנה ואינטרנט,כן,2022-10-19,USD,מומחה בלתי תלוי,אי-תלות,2025-01-23 00:00:00,2025-09-30 00:00:00,201.0,3.306,35037.9437,232.82923,0.000915,2.3e-05
214,2177,עץ השקד דיור להשכרה שותפות מוגבלת,540311966,מספר שותפות,עץ השקד דיור להשכרה שותפות מוגבלת,12101097,פנימי,יחידות השתתפות אחרות,ישראל,ישראל,לא סחיר,בנייה,כן,2022-06-28,ILS,מומחה בלתי תלוי,אי-תלות,2024-12-31 00:00:00,2025-09-30 00:00:00,4904871.31,1.0,2e-06,9e-05,0.0,0.0
214,2177,"טור-בר בע""מ",516006467,ח.פ.,Torr Bar Ltd Preferred A Shares,12101095,פנימי,מניות בכורה לא סחירות,ישראל,"ארה""ב",לא סחיר,פודטק,לא,2022-05-10,USD,מומחה בלתי תלוי,אי-תלות,2024-08-25 00:00:00,2025-09-30 00:00:00,6610.59,3.306,1358.0249,296.79105,0.001167,3e-05
214,2177,"אופן ווב טכנולוגיות בע""מ",514745983,ח.פ.,OPEN WEB PREFF A2,12101092,פנימי,מניות בכורה לא סחירות,ישראל,"ארה""ב",לא סחיר,Software,לא,2021-10-14,USD,מומחה בלתי תלוי,אי-תלות,2025-09-09 00:00:00,2025-09-30 00:00:00,930.39,3.306,553.3965,17.02175,6.6e-05,1e-06
214,2177,"אופן ווב טכנולוגיות בע""מ",514745983,ח.פ.,OPEN WEB PREFF A1,12101091,פנימי,מניות בכורה לא סחירות,ישראל,"ארה""ב",לא סחיר,Software,לא,2021-10-14,USD,מומחה בלתי תלוי,אי-תלות,2025-09-09 00:00:00,2025-09-30 00:00:00,726.41,3.306,564.5631,13.55804,5.3e-05,1e-06
214,2177,"אופן ווב טכנולוגיות בע""מ",514745983,ח.פ.,OPEN WEB PREF A,12101090,פנימי,מניות בכורה לא סחירות,ישראל,"ארה""ב",לא סחיר,Software,לא,2021-10-14,USD,מומחה בלתי תלוי,אי-תלות,2025-09-09 00:00:00,2025-09-30 00:00:00,35.2,3.306,551.5,0.64178,2e-06,0.0
214,2177,ELEVEN THERAPEUTICS LTD,516183977,ח.פ.,ELEVEN THERAPEUTICS LTD  SEED PLUS1,12101108,פנימי,מניות בכורה לא סחירות,ישראל,"ארה""ב",לא סחיר,השקעות בהיי-טק,לא,2025-06-29,USD,מומחה בלתי תלוי,אי-תלות,2025-06-29 00:00:00,2025-09-30 00:00:00,5422.71,3.306,1945.7232,348.81912,0.001372,3.5e-05
214,2177,ELEVEN THERAPEUTICS LTD,516183977,ח.פ.,ELEVEN THERAPEUTICS LTDSeed Plus,12101109,פנימי,מניות בכורה לא סחירות,ישראל,"ארה""ב",לא סחיר,השקעות בהיי-טק,לא,2025-07-02,USD,מומחה בלתי תלוי,אי-תלות,2025-07-02 00:00:00,2025-09-30 00:00:00,2169.07,3.306,1662.24,119.19832,0.000468,1.2e-05
214,2177,"אזוריט בילו סנטר בע""מ",513730481,ח.פ.,מניות לא סחירות אזוריט גמל ופנסיה,12101131,פנימי,מניות לא סחירות,ישראל,ישראל,לא סחיר,"נדל""ן מניב בישראל",כן,2020-03-05,ILS,מומחה בלתי תלוי,אי-תלות,2025-08-31 00:00:00,2025-09-30 00:00:00,1907934.16,1.0,345.208488,6586.35059,0.025911,0.000671
214,2177,אלמוג כדאי דיור להשכרה שותפות מוגבלת,540319332,מספר שותפות,אלמוג כדאי דיור להשכרה שותפות מוגבלת,12101126,פנימי,יחידות השתתפות אחרות,ישראל,ישראל,לא סחיר,בנייה,כן,2023-05-18,ILS,מומחה בלתי תלוי,אי-תלות,2025-08-20 00:00:00,2025-09-30 00:00:00,3684535.93,1.0,122.627153,4518.24151,0.017775,0.00046
214,2177,"קבוצת תדהר בע""מ",512728932,ח.פ.,השקעה במניות קב תדהר בעמ,12101161,פנימי,מניות לא סחירות,ישראל,ישראל,לא סחיר,בנייה,כן,2023-08-01,ILS,מומחה בלתי תלוי,אי-תלות,2025-08-25 00:00:00,2025-09-30 00:00:00,127845.93,1.0,13874.794222,17738.3597,0.069785,0.001809
214,2177,"יוניפבריקס בע""מ",516230034,ח.פ.,Unifabrix Preferred Series Seed 1,12101133,פנימי,מניות בכורה לא סחירות,ישראל,"ארה""ב",לא סחיר,מוליכים למחצה,כן,2023-06-14,USD,מומחה בלתי תלוי,אי-תלות,2024-11-17 00:00:00,2025-09-30 00:00:00,44348.51,3.306,123.0304,180.38246,0.000709,1.8e-05
214,2177,"אופן ווב טכנולוגיות בע""מ",514745983,ח.פ.,OpenWeb Prefferd E,12101085,פנימי,מניות בכורה לא סחירות,ישראל,"ארה""ב",לא סחיר,Software,לא,2021-10-14,USD,מומחה בלתי תלוי,אי-תלות,2025-09-09 00:00:00,2025-09-30 00:00:00,13855.61,3.306,2808.2694,1286.37404,0.00506,0.000131
214,2177,באונס פיי בעמ,516480688,ח.פ.,"באונס פיי בעמ מב""כ",12101135,פנימי,מניות בכורה לא סחירות,ישראל,ישראל,לא סחיר,תוכנה ואינטרנט,כן,2023-08-21,USD,מומחה בלתי תלוי,אי-תלות,2024-12-13 00:00:00,2025-09-30 00:00:00,15496.12,3.306,491.8108,251.95552,0.000991,2.5e-05
214,2177,"גלעם בע""מ",520012915,ח.פ.,"גלעם בע""מ",12101137,פנימי,מניות לא סחירות,ישראל,ישראל,לא סחיר,פודטק,כן,2024-01-18,ILS,מומחה בלתי תלוי,אי-תלות,2025-02-27 00:00:00,2025-09-30 00:00:00,63644.95,1.0,9509.45,6052.28469,0.02381,0.000617
214,2177,אדרסבל בעמ,516617446,ח.פ.,אדרסבל בעמ,12101138,פנימי,מניות בכורה לא סחירות,ישראל,ישראל,לא סחיר,תוכנה ואינטרנט,לא,2025-04-21,USD,מומחה בלתי תלוי,אי-תלות,2025-04-21 00:00:00,2025-09-30 00:00:00,97833.01,3.306,101.56,328.48153,0.001292,3.3e-05
214,2177,אומניקס מדיקל בעמ,515236784,ח.פ.,OMNIX MEDICAL LTD,12101139,פנימי,מניות בכורה לא סחירות,ישראל,ישראל,לא סחיר,השקעות בהיי-טק,לא,2025-09-03,USD,מומחה בלתי תלוי,אי-תלות,2025-09-03 00:00:00,2025-09-30 00:00:00,1080.93,3.306,9192.05,328.48292,0.001292,3.3e-05
214,2177,ELEVEN THERAPEUTICS LTD,516183977,ח.פ.,ELEVEN THERAPEUTICS LTDseed-1,12101110,פנימי,מניות בכורה לא סחירות,ישראל,"ארה""ב",לא סחיר,השקעות בהיי-טק,לא,2025-06-29,USD,מומחה בלתי תלוי,אי-תלות,2025-06-29 00:00:00,2025-09-30 00:00:00,2113.57,3.306,1497.6244,104.64594,0.000411,1e-05
214,2177,"אופן ווב טכנולוגיות בע""מ",514745983,ח.פ.,OPENWEB LTD COMMON,12101084,פנימי,מניות לא סחירות,ישראל,"ארה""ב",לא סחיר,Software,לא,2021-10-14,USD,מומחה בלתי תלוי,אי-תלות,2025-09-09 00:00:00,2025-09-30 00:00:00,7944.79,3.306,549.5144,144.33257,0.000567,1.4e-05
214,2177,"גט פבריק בע""מ",515226579,ח.פ.,Get Fabric Ltd,12101082,פנימי,מניות לא סחירות,ישראל,"ארה""ב",לא סחיר,תוכנה ואינטרנט,לא,2021-09-14,USD,מומחה בלתי תלוי,אי-תלות,2024-12-12 00:00:00,2025-09-30 00:00:00,521575.6,3.306,56.2489,969.91605,0.003815,9.8e-05
214,2177,"הראל- תדהר מניבים בע""מ",516158177,ח.פ.,תדהר הראל מניבים עמיתים,12101049,פנימי,מניות לא סחירות,ישראל,ישראל,לא סחיר,"נדל""ן מניב בישראל",כן,2020-06-04,ILS,מומחה בלתי תלוי,אי-תלות,2025-09-30 00:00:00,2025-09-30 00:00:00,1908529.19,1.0,119.364423,2278.10485,0.008962,0.000232
214,2177,"ק.מ. מדף 3 בע""מ (בכינוס נכסים)",516300985,ח.פ.,ק.מ.מדף 3 בעמ עמיתים,12101045,פנימי,מניות לא סחירות,ישראל,ישראל,לא סחיר,בנייה,כן,2021-12-09,ILS,מומחה בלתי תלוי,אי-תלות,2025-05-06 00:00:00,2025-09-30 00:00:00,2401836.47,1.0,0.35833,8.6065,3.3e-05,0.0
214,2177,"לייטריקס בע""מ",514879071,ח.פ.,LIGHTRICKS LTD Series D Preferred,12101083,פנימי,מניות בכורה לא סחירות,ישראל,אמריקה הצפונית,לא סחיר,תוכנה ואינטרנט,לא,2021-09-14,USD,מומחה בלתי תלוי,אי-תלות,2025-01-15 00:00:00,2025-09-30 00:00:00,55509.88,3.306,578.6454,1061.90494,0.004177,0.000108
214,2177,"עץ השקד נדל""ן בע""מ",514307677,ח.פ.,השקעה במניות עץ השקד נדלן,12101059,פנימי,מניות לא סחירות,ישראל,ישראל,לא סחיר,בנייה,כן,2021-11-04,ILS,מומחה בלתי תלוי,אי-תלות,2024-11-28 00:00:00,2025-09-30 00:00:00,38728.31,1.0,21508.04155,8329.701,0.03277,0.000849
214,2177,"מיינדספייס בע""מ",514977933,ח.פ.,Mindspace Ltd preferred shares  C,12110541,פנימי,מניות בכורה לא סחירות,ישראל,אירופה,לא סחיר,שירותים,כן,2022-07-24,USD,מומחה בלתי תלוי,אי-תלות,2024-12-24 00:00:00,2025-09-30 00:00:00,48131.93,3.306,4847.0,7712.74806,0.030343,0.000786
214,2177,"לייטריקס בע""מ",514879071,ח.פ.,LIGHTRICKS LTD Series C Preferred,12101071,פנימי,מניות בכורה לא סחירות,ישראל,אמריקה הצפונית,לא סחיר,תוכנה ואינטרנט,לא,2020-09-17,USD,מומחה בלתי תלוי,אי-תלות,2025-01-15 00:00:00,2025-09-30 00:00:00,88584.86,3.306,386.4151,1131.66124,0.004452,0.000115
