Unnamed: 0,מספר קופה/קרן/ח.פ. עבור חברת ביטוח,מספר מסלול,מספר מזהה לווה,סוג מספר מזהה לווה,שם הלוואה,מספר הלוואה,מאפיין עיקרי,מאפיין הלוואות מתואמות עבור זכויות מקרקעין,"ישראל/חו""ל",מדינה לפי חשיפה כלכלית,ענף מסחר,בעל עניין/צד קשור,קונסורציום/ סינדיקציה,מספר קונסורציום/ סינדיקציה,תאריך העמדת הלוואה,דירוג,שם מדרג,דירוג הלוואה/המנפיק,מטבע פעילות,"מח""מ",סוג הריבית,שיעור ריבית,סוג הצמדה,ריבית עוגן,שיעור תוספת/הפחתה לריבית העוגן,תשואה לפדיון,מועד פדיון,נחיתות חוזית,סוג בטוחה,שווי הבטוחות העומדות כנגד ההלוואה,שיעור הבטוחות מהחוב,מועד עדכון אחרון לשווי הבטוחות,זכות חזרה,מבנה לוח סילוקין,יעוד הלוואה,זכות פירעון מוקדם,סוג גורם משערך,שם גורם משערך,תלות/אי-תלות המשערך,תאריך שערוך אחרון,תאריך אחרון בו נבחנה בפועל ירידת ערך,שיעור ריבית בגין אי-ניצול מסגרת האשראי,ערך נקוב,שער הלוואה,שער חליפין,"שווי הוגן (באלפי ש""ח)",שווי הוגן (במטבע הפעילות),"עלות מופחתת (באלפי ש""ח)",עלות מופחתת (במטבע הפעילות),האם סווג כחוב בעייתי,השיטה שיושמה בדוח הכספי,שיעור מנכסי אפיק ההשקעה,שיעור מסך נכסי ההשקעה,Unnamed: 54
,665,1619.0,,,,25100353.0,תאגיד,תשתיות - שלב הקמה,ישראל,,"נדל""ן מניב בישראל",לא,כן,,2024-03-25,A1.il,מידרוג Moodys,מנפיק,EUR,9.03,משתנה,0.06026,,,,0.0444,2045-12-25,החוב לא נחות,,,,2023-12-31 00:00:00,,,,כן,חברת ציטוט,,אי-תלות,2025-09-30,2025-09-30,,5338.63,104.19,3.8807,21.58568,5.56232,,,,,0.000443,3e-05,
,665,1619.0,,,,25000816.0,תאגיד,תשתיות - שלב הקמה,ישראל,,קלינטק,לא,כן,,2023-10-23,A3.il,מידרוג Moodys,מנפיק,ILS,6.65,קבועה,0.04408,,,,0.0352,2034-12-25,החוב לא נחות,,,,2023-12-31 00:00:00,,,,כן,חברת ציטוט,,אי-תלות,2025-09-30,2025-09-30,,67245.92,113.74,1.0,76.48551,76.48551,,,,,0.001572,0.000109,
,665,1619.0,,,,25100001.0,תאגיד,תשתיות - שלב תפעול,ישראל,,חיפושי נפט וגז,לא,כן,,2014-06-02,Aa3.il,מידרוג Moodys,מנפיק,USD,0.59,משתנה,0.04,,,,0.083,2026-12-31,החוב לא נחות,,,,2023-12-31 00:00:00,,,,כן,חברת ציטוט,,אי-תלות,2025-09-30,2025-09-30,,11396.02,100.01,3.306,37.67901,11.39716,,,,,0.000774,5.3e-05,
,665,1619.0,,,,25000813.0,תאגיד,"ייזום נדל""ן לבניה של נכס ספציפי - אחר/לא מסווג",ישראל,,בנייה,לא,לא,,2023-10-02,BBB+,פנימי,מנפיק,ILS,2.61,משתנה,0.1,,,,0.0592,2028-10-02,החוב נחות,,,,2025-08-31 00:00:00,,,,כן,חברת ציטוט,,אי-תלות,2025-09-30,2025-09-30,,154931.45,110.35,1.0,170.96685,170.96685,,,,,0.003515,0.000244,
,665,1619.0,,,,25001071.0,תאגיד,תשתיות - שלב הקמה,ישראל,,שירותים,לא,כן,,2025-09-18,A1.il,מידרוג Moodys,מנפיק,ILS,2.12,משתנה,0.067,,,,0.0625,2028-01-01,החוב לא נחות,,,,2023-12-31 00:00:00,,,,כן,חברת ציטוט,,אי-תלות,2025-09-30,2025-09-30,,58088.92,100.1,1.0,58.14701,58.14701,,,,,0.001195,8.3e-05,
,665,1619.0,,,,25000810.0,תאגיד,תשתיות - שלב הקמה,ישראל,,קלינטק,לא,כן,,2023-09-21,NR,NR,NR,ILS,8.68,קבועה,0.0374,,,,0.0436,2046-03-31,החוב לא נחות,,,,2024-12-31 00:00:00,,,,כן,חברת ציטוט,,אי-תלות,2025-09-30,2025-09-30,,36035.63,105.5,1.0,38.01758,38.01758,,,,,0.000781,5.4e-05,
,665,1619.0,,,,25001070.0,תאגיד,תשתיות - שלב הקמה,ישראל,,שירותים,לא,כן,,2025-09-18,A1.il,מידרוג Moodys,מנפיק,ILS,9.36,משתנה,0.067,,,,0.056,2047-12-31,החוב לא נחות,,,,2023-12-31 00:00:00,,,,כן,חברת ציטוט,,אי-תלות,2025-09-30,2025-09-30,,31877.44,101.98,1.0,32.50861,32.50861,,,,,0.000668,4.6e-05,
,665,1619.0,,,,25000809.0,תאגיד,תשתיות - שלב הקמה,ישראל,,קלינטק,לא,כן,,2023-09-21,NR,NR,NR,ILS,8.49,קבועה,0.0393,,,,0.0446,2045-12-31,החוב לא נחות,,,,2024-12-31 00:00:00,,,,כן,חברת ציטוט,,אי-תלות,2025-09-30,2025-09-30,,47513.77,104.47,1.0,49.63764,49.63764,,,,,0.00102,7.1e-05,
,665,1619.0,,,,25001068.0,תאגיד,תשתיות - שלב הקמה,ישראל,,בנייה,לא,כן,,2025-09-15,A1.il,מידרוג Moodys,מנפיק,ILS,3.11,משתנה,0.066,,,,0.0624,2029-02-28,החוב לא נחות,,,,2023-12-31 00:00:00,,,,כן,חברת ציטוט,,אי-תלות,2025-09-30,2025-09-30,,5169.03,99.81,1.0,5.1592,5.1592,,,,,0.000106,7e-06,
,665,1619.0,,,,25000808.0,תאגיד,תשתיות - שלב הקמה,ישראל,,קלינטק,לא,כן,,2023-09-21,NR,NR,NR,ILS,8.48,קבועה,0.0374,,,,0.0411,2045-06-30,החוב לא נחות,,,,2024-12-31 00:00:00,,,,כן,חברת ציטוט,,אי-תלות,2025-09-30,2025-09-30,,15473.88,105.9,1.0,16.38684,16.38684,,,,,0.000336,2.3e-05,
,665,1619.0,,,,25001067.0,תאגיד,תשתיות - שלב הקמה,ישראל,,בנייה,לא,כן,,2025-09-15,A1.il,מידרוג Moodys,מנפיק,ILS,2.76,משתנה,0.066,,,,0.0624,2028-12-28,החוב לא נחות,,,,2023-12-31 00:00:00,,,,כן,חברת ציטוט,,אי-תלות,2025-09-30,2025-09-30,,36101.27,99.83,1.0,36.0399,36.0399,,,,,0.000741,5.1e-05,
,665,1619.0,,,,25000807.0,תאגיד,,ישראל,,שירותים פיננסיים,לא,לא,,2023-09-18,NR,NR,NR,ILS,0.95,קבועה,0.0475,,,,0.0386,2026-09-18,החוב לא נחות,,,, ,,,,כן,חברת ציטוט,,אי-תלות,2025-09-30,2025-09-30,,215182.57,108.36,1.0,233.17183,233.17183,,,,,0.004795,0.000333,
,665,1619.0,,,,25001066.0,תאגיד,תשתיות - שלב הקמה,ישראל,,חיפושי נפט וגז,לא,כן,,2025-09-11,ilA,S&P מעלות,מנפיק,ILS,6.97,משתנה,0.076,,,,0.0764,2035-02-26,החוב לא נחות,,,,,,,,כן,חברת ציטוט,,אי-תלות,2025-09-30,2025-09-30,,451106.13,97.9,1.0,441.6329,441.6329,,,,,0.009082,0.000631,
,665,1619.0,,,,25000804.0,תאגיד,,ישראל,,אשראי חוץ בנקאי,לא,כן,,2023-08-28,NR,NR,NR,ILS,2.72,קבועה,0.044816,,,,0.0374,2028-08-20,החוב לא נחות,,,,2025-09-30 00:00:00,,,,כן,חברת ציטוט,,אי-תלות,2025-09-30,2025-09-30,,13936.97,109.57,1.0,15.27074,15.27074,,,,,0.000314,2.1e-05,
,665,1619.0,,,,25001065.0,תאגיד,,ישראל,,"נדל""ן מניב בישראל",לא,לא,,2025-09-04,A3.il,מידרוג Moodys,מנפיק,ILS,3.78,קבועה,0.04993,,,,0.0556,2031-09-04,החוב לא נחות,,,,,,,,כן,חברת ציטוט,,אי-תלות,2025-09-30,2025-09-30,,229528.07,99.15,1.0,227.57708,227.57708,,,,,0.00468,0.000325,
,665,1619.0,,,,25000803.0,תאגיד,"ייזום נדל""ן לבניה של נכס ספציפי -   מזה: בליווי פיננסי סגור",ישראל,,בנייה,לא,לא,,2023-08-23,BBB,פנימי,מנפיק,ILS,2.21,קבועה,0.05,,,,0.0468,2028-02-07,החוב נחות,,,,2025-06-30 00:00:00,,,,כן,חברת ציטוט,,אי-תלות,2025-09-30,2025-09-30,,25917.15,100.99,1.0,26.17373,26.17373,,,,,0.000538,3.7e-05,
,665,1619.0,,,,25200024.0,תאגיד,תשתיות - שלב תפעול,ישראל,,חשמל,לא,כן,,2012-10-25,Aa3.il,מידרוג Moodys,מנפיק,ILS,2.82,קבועה,0.055,,,,0.029,2031-05-26,החוב לא נחות,,,,2023-12-31 00:00:00,,,,כן,חברת ציטוט,,אי-תלות,2025-09-30,2025-09-30,,7911.97,129.7,1.0,10.26183,10.26183,,,,,0.000211,1.4e-05,
,665,1619.0,,,,25000802.0,תאגיד,,ישראל,,אשראי חוץ בנקאי,לא,לא,,2023-08-14,A3.il,מידרוג Moodys,מנפיק,ILS,3.44,משתנה,0.067,,,,0.0514,2033-08-31,החוב לא נחות,,,,,,,,כן,חברת ציטוט,,אי-תלות,2025-09-30,2025-09-30,,446014.81,104.03,1.0,463.98921,463.98921,,,,,0.009541,0.000663,
,665,1619.0,,,,25001072.0,תאגיד,תשתיות - שלב הקמה,ישראל,,תשתיות,לא,כן,,2025-09-29,Aa1.il,מידרוג Moodys,מנפיק,ILS,4.95,קבועה,0.03943,,,,0.04,2031-03-20,החוב לא נחות,,,,2024-12-31 00:00:00,,,,כן,חברת ציטוט,,אי-תלות,2025-09-30,2025-09-30,,29983.96,100.13,1.0,30.02294,30.02294,,,,,0.000617,4.2e-05,
,665,1619.0,,,,25000829.0,תאגיד,תשתיות - שלב הקמה,ישראל,,שירותים,לא,כן,,2023-12-13,A1.il,מידרוג Moodys,מנפיק,ILS,9.23,משתנה,0.067,,,,0.0558,2047-12-31,החוב לא נחות,,,,2023-12-31 00:00:00,,,,כן,חברת ציטוט,,אי-תלות,2025-09-30,2025-09-30,,36883.64,102.16,1.0,37.68033,37.68033,,,,,0.000774,5.3e-05,
,665,1619.0,,,,25100354.0,תאגיד,תשתיות - שלב הקמה,ישראל,,"נדל""ן מניב בישראל",לא,כן,,2024-05-22,A1.il,מידרוג Moodys,מנפיק,EUR,9.05,משתנה,0.059077,,,,0.0438,2045-12-25,החוב לא נחות,,,,2023-12-31 00:00:00,,,,כן,חברת ציטוט,,אי-תלות,2025-09-30,2025-09-30,,7987.56,104.74,3.8807,32.4666,8.36617,,,,,0.000667,4.6e-05,
,665,1619.0,,,,25000901.0,תאגיד,תשתיות - שלב הקמה,ישראל,,בנייה,לא,כן,,2024-03-18,A1.il,מידרוג Moodys,מנפיק,ILS,0.89,משתנה,0.066,,,,0.0558,2026-08-28,החוב לא נחות,,,,2023-12-31 00:00:00,,,,כן,חברת ציטוט,,אי-תלות,2025-09-30,2025-09-30,,11773.33,100.74,1.0,11.86045,11.86045,,,,,0.000243,1.6e-05,
,665,1619.0,,,,25100205.0,תאגיד,תשתיות - שלב תפעול,ישראל,,חשמל,לא,כן,,2020-12-02,A1.il,מידרוג Moodys,מנפיק,EUR,5.58,קבועה,0.023451,,,,0.0455,2040-06-30,החוב לא נחות,,,,2023-12-31 00:00:00,,,,כן,חברת ציטוט,,אי-תלות,2025-09-30,2025-09-30,,332332.17,88.8,3.8807,1145.23714,295.11097,,,,,0.023551,0.001638,
,665,1619.0,,,,25000830.0,תאגיד,תשתיות - שלב הקמה,ישראל,,שירותים,לא,כן,,2023-12-13,A1.il,מידרוג Moodys,מנפיק,ILS,2.09,משתנה,0.067,,,,0.0597,2028-01-01,החוב לא נחות,,,,2023-12-31 00:00:00,,,,כן,חברת ציטוט,,אי-תלות,2025-09-30,2025-09-30,,33466.75,100.61,1.0,33.6709,33.6709,,,,,0.000692,4.8e-05,
,665,1619.0,,,,25100356.0,תאגיד,תשתיות - שלב הקמה,ישראל,,"נדל""ן מניב בישראל",לא,כן,,2024-09-23,A1.il,מידרוג Moodys,מנפיק,EUR,9.04,משתנה,0.05463,,,,0.0442,2045-12-25,החוב לא נחות,,,,2023-12-31 00:00:00,,,,כן,חברת ציטוט,,אי-תלות,2025-09-30,2025-09-30,,11752.98,104.33,3.8807,47.5847,12.26188,,,,,0.000978,6.8e-05,
,665,1619.0,,,,25000832.0,תאגיד,תשתיות - שלב תפעול,ישראל,,קלינטק,לא,כן,,2023-12-18,A2.il,מידרוג Moodys,מנפיק,ILS,6.65,קבועה,0.038157,,,,0.0366,2035-10-01,החוב לא נחות,,,,2024-12-31 00:00:00,,,,כן,חברת ציטוט,,אי-תלות,2025-09-30,2025-09-30,,9164.35,110.84,1.0,10.15777,10.15777,,,,,0.000208,1.4e-05,
,665,1619.0,,,,25100366.0,תאגיד,תשתיות - שלב הקמה,ישראל,,חיפושי נפט וגז,לא,כן,,2025-09-11,ilA,S&P מעלות,מנפיק,USD,6.72,משתנה,0.085105,,,,0.0871,2035-02-26,החוב לא נחות,,,,,,,,כן,חברת ציטוט,,אי-תלות,2025-09-30,2025-09-30,,269953.7,97.29,3.306,868.28108,262.63796,,,,,0.017856,0.001242,
,665,1619.0,,,,25000899.0,תאגיד,תשתיות - שלב הקמה,ישראל,,שירותים,לא,כן,,2024-03-14,A1.il,מידרוג Moodys,מנפיק,ILS,2.09,משתנה,0.067,,,,0.06,2028-01-01,החוב לא נחות,,,,2023-12-31 00:00:00,,,,כן,חברת ציטוט,,אי-תלות,2025-09-30,2025-09-30,,26902.32,100.55,1.0,27.05028,27.05028,,,,,0.000556,3.8e-05,
,665,1619.0,,,,25100367.0,תאגיד,תשתיות - שלב הקמה,ישראל,,"נדל""ן מניב בישראל",לא,כן,,2025-09-18,A1.il,מידרוג Moodys,מנפיק,EUR,8.89,משתנה,0.03987,,,,0.0493,2045-12-25,החוב לא נחות,,,,2024-12-31 00:00:00,,,,כן,חברת ציטוט,,אי-תלות,2025-09-30,2025-09-30,,6661.32,99.99,3.8807,25.84802,6.66066,,,,,0.000531,3.6e-05,
,665,1619.0,,,,25000898.0,תאגיד,תשתיות - שלב הקמה,ישראל,,שירותים,לא,כן,,2024-03-14,A1.il,מידרוג Moodys,מנפיק,ILS,9.33,משתנה,0.067,,,,0.0533,2047-12-31,החוב לא נחות,,,,2023-12-31 00:00:00,,,,כן,חברת ציטוט,,אי-תלות,2025-09-30,2025-09-30,,14763.18,104.38,1.0,15.40981,15.40981,,,,,0.000316,2.2e-05,
,665,1619.0,,,,25100364.0,תאגיד,תשתיות - שלב הקמה,ישראל,,"נדל""ן מניב בישראל",לא,כן,,2025-08-25,A1.il,מידרוג Moodys,מנפיק,EUR,8.83,משתנה,0.03993,,,,0.0513,2045-12-25,החוב לא נחות,,,,2024-12-31 00:00:00,,,,כן,חברת ציטוט,,אי-תלות,2025-09-30,2025-09-30,,2125.92,98.41,3.8807,8.11886,2.09211,,,,,0.000166,1.1e-05,
,665,1619.0,,,,25000893.0,תאגיד,,ישראל,,"נדל""ן מניב בישראל",לא,כן,,2024-02-06,Aa1.il,מידרוג Moodys,מנפיק,ILS,3.85,קבועה,0.02905,,,,0.0313,2030-02-06,החוב לא נחות,,,,2024-12-31 00:00:00,,,,כן,חברת ציטוט,,אי-תלות,2025-09-30,2025-09-30,,190086.9,106.46,1.0,202.36651,202.36651,,,,,0.004161,0.000289,
,665,1619.0,,,,25100360.0,תאגיד,תשתיות - שלב הקמה,ישראל,,"נדל""ן מניב בישראל",לא,כן,,2025-03-24,A1.il,מידרוג Moodys,מנפיק,EUR,8.9,משתנה,0.04131,,,,0.0489,2045-12-25,החוב לא נחות,,,,2023-12-31 00:00:00,,,,כן,חברת ציטוט,,אי-תלות,2025-09-30,2025-09-30,,8970.6,100.36,3.8807,34.93751,9.00289,,,,,0.000718,4.9e-05,
,665,1619.0,,,,25000957.0,תאגיד,תשתיות - שלב הקמה,ישראל,,בנייה,לא,כן,,2024-08-01,A1.il,מידרוג Moodys,מנפיק,ILS,1.37,משתנה,0.066,,,,0.0555,2027-02-28,החוב לא נחות,,,,2023-12-31 00:00:00,,,,כן,חברת ציטוט,,אי-תלות,2025-09-30,2025-09-30,,30432.17,100.97,1.0,30.72737,30.72737,,,,,0.000631,4.3e-05,
,665,1619.0,,,,25100363.0,תאגיד,תשתיות - שלב הקמה,ישראל,,"נדל""ן מניב בישראל",לא,כן,,2025-06-23,A1.il,מידרוג Moodys,מנפיק,EUR,8.99,משתנה,0.04131,,,,0.0459,2045-12-25,החוב לא נחות,,,,2023-12-31 00:00:00,,,,כן,חברת ציטוט,,אי-תלות,2025-09-30,2025-09-30,,9306.88,102.89,3.8807,37.16101,9.57585,,,,,0.000764,5.3e-05,
,665,1619.0,,,,25000891.0,תאגיד,,ישראל,,"נדל""ן מניב בישראל",לא,כן,,2024-02-06,ilAA+,S&P מעלות,מנפיק,ILS,3.85,קבועה,0.02905,,,,0.0315,2030-02-06,החוב לא נחות,,,,2024-12-31 00:00:00,,,,כן,חברת ציטוט,,אי-תלות,2025-09-30,2025-09-30,,190086.9,106.4,1.0,202.25246,202.25246,,,,,0.004159,0.000289,
,665,1619.0,,,,25200021.0,תאגיד,תשתיות - שלב תפעול,ישראל,,חשמל,לא,כן,,2012-06-25,Aa3.il,מידרוג Moodys,מנפיק,ILS,2.82,קבועה,0.051,,,,0.0291,2031-05-26,החוב לא נחות,,,,2023-12-31 00:00:00,,,,כן,חברת ציטוט,,אי-תלות,2025-09-30,2025-09-30,,62692.42,130.78,1.0,81.98915,81.98915,,,,,0.001686,0.000117,
,665,1619.0,,,,25000890.0,תאגיד,,ישראל,,אשראי חוץ בנקאי,לא,לא,,2024-02-06,A3.il,מידרוג Moodys,מנפיק,ILS,4.64,משתנה,0.067,,,,0.0539,2037-01-31,החוב לא נחות,,,,,,,,כן,חברת ציטוט,,אי-תלות,2025-09-30,2025-09-30,,225114.05,104.65,1.0,235.58185,235.58185,,,,,0.004844,0.000337,
,665,1619.0,,,,25100358.0,תאגיד,תשתיות - שלב הקמה,ישראל,,"נדל""ן מניב בישראל",לא,כן,,2025-02-10,A1.il,מידרוג Moodys,מנפיק,EUR,8.91,משתנה,0.04131,,,,0.0484,2045-12-25,החוב לא נחות,,,,2023-12-31 00:00:00,,,,כן,חברת ציטוט,,אי-תלות,2025-09-30,2025-09-30,,4213.49,100.7,3.8807,16.46576,4.24299,,,,,0.000338,2.3e-05,
,665,1619.0,,,,25000889.0,תאגיד,"נדל""ן מניב - משרדים",ישראל,,"נדל""ן מניב בישראל",לא,לא,,2024-01-30,A2.il,מידרוג Moodys,מנפיק,ILS,3.85,קבועה,0.03549,,,,0.0316,2030-01-30,החוב לא נחות,,,,2024-06-18 00:00:00,,,,כן,חברת ציטוט,,אי-תלות,2025-09-30,2025-09-30,,462642.52,109.03,1.0,504.41913,504.41913,,,,,0.010373,0.000721,
,665,1619.0,,,,25100357.0,תאגיד,תשתיות - שלב הקמה,ישראל,,"נדל""ן מניב בישראל",לא,כן,,2024-12-18,A1.il,מידרוג Moodys,מנפיק,EUR,8.95,משתנה,0.05195,,,,0.0472,2045-12-25,החוב לא נחות,,,,2023-12-31 00:00:00,,,,כן,חברת ציטוט,,אי-תלות,2025-09-30,2025-09-30,,12371.66,101.76,3.8807,48.85568,12.5894,,,,,0.001004,6.9e-05,
,665,1619.0,,,,25000888.0,תאגיד,תשתיות - שלב הקמה,ישראל,,שירותים,לא,כן,,2024-01-31,A1.il,מידרוג Moodys,מנפיק,ILS,3.3,משתנה,0.069,,,,0.0627,2029-05-31,החוב לא נחות,,,,2024-12-31 00:00:00,,,,כן,חברת ציטוט,,אי-תלות,2025-09-30,2025-09-30,,83616.01,100.8,1.0,84.28494,84.28494,,,,,0.001733,0.00012,
,665,1619.0,,,,25100355.0,תאגיד,תשתיות - שלב הקמה,ישראל,,"נדל""ן מניב בישראל",לא,כן,,2024-06-25,A1.il,מידרוג Moodys,מנפיק,EUR,9.08,משתנה,0.05786,,,,0.0427,2045-12-25,החוב לא נחות,,,,2023-12-31 00:00:00,,,,כן,חברת ציטוט,,אי-תלות,2025-09-30,2025-09-30,,7597.06,105.68,3.8807,31.1565,8.02858,,,,,0.00064,4.4e-05,
,665,1619.0,,,,25000885.0,תאגיד,,ישראל,,אשראי חוץ בנקאי,לא,לא,,2024-01-17,NR,NR,NR,ILS,7.72,קבועה,0.039928,,,,0.0338,2053-12-12,החוב לא נחות,,,,2025-09-30 00:00:00,,,,כן,חברת ציטוט,,אי-תלות,2025-09-30,2025-09-30,,225699.13,112.68,1.0,254.31778,254.31778,,,,,0.00523,0.000363,
,665,1619.0,,,,25000883.0,תאגיד,תשתיות - שלב תפעול,ישראל,,"נדל""ן מניב בישראל",לא,כן,,2024-01-11,ilA-,S&P מעלות,מנפיק,ILS,8.14,משתנה,0.0715,,,,0.0681,2044-12-31,החוב לא נחות,,,,2024-12-31 00:00:00,,,,כן,חברת ציטוט,,אי-תלות,2025-09-30,2025-09-30,,88063.61,100.78,1.0,88.7505,88.7505,,,,,0.001825,0.000126,
,665,1619.0,,,,25000882.0,תאגיד,תשתיות - שלב הקמה,ישראל,,בנייה,לא,כן,,2024-01-15,A1.il,מידרוג Moodys,מנפיק,ILS,0.89,משתנה,0.066,,,,0.0532,2026-08-28,החוב לא נחות,,,,2023-12-31 00:00:00,,,,כן,חברת ציטוט,,אי-תלות,2025-09-30,2025-09-30,,18008.65,100.95,1.0,18.17973,18.17973,,,,,0.000373,2.6e-05,
,665,1619.0,,,,25000881.0,תאגיד,,ישראל,,אשראי חוץ בנקאי,לא,כן,,2024-01-10,NR,NR,NR,ILS,3.01,קבועה,0.0439,,,,0.0382,2028-12-20,החוב לא נחות,,,,2025-09-30 00:00:00,,,,כן,חברת ציטוט,,אי-תלות,2025-09-30,2025-09-30,,4617.63,108.66,1.0,5.01752,5.01752,,,,,0.000103,7e-06,
,665,1619.0,,,,25000880.0,תאגיד,"ייזום נדל""ן לבניה של נכס ספציפי - אחר/לא מסווג",ישראל,,בנייה,לא,לא,,2024-01-01,BBB+,פנימי,מנפיק,ILS,2.67,משתנה,0.1,,,,0.0592,2028-10-02,החוב נחות,,,,2025-08-31 00:00:00,,,,כן,חברת ציטוט,,אי-תלות,2025-09-30,2025-09-30,,86073.03,110.57,1.0,95.17094,95.17094,,,,,0.001957,0.000136,
,665,1619.0,,,,25000878.0,תאגיד,תשתיות - שלב הקמה,ישראל,,חשמל,לא,כן,,2024-01-01,A2.il,מידרוג Moodys,מנפיק,ILS,7.79,קבועה,0.040368,,,,0.0455,2044-06-20,החוב לא נחות,,,,2024-12-31 00:00:00,,,,כן,חברת ציטוט,,אי-תלות,2025-09-30,2025-09-30,,78368.29,103.25,1.0,80.91526,80.91526,,,,,0.001664,0.000115,
,665,1619.0,,,,25000838.0,תאגיד,,ישראל,,אשראי חוץ בנקאי,לא,לא,,2023-12-26,A3.il,מידרוג Moodys,מנפיק,ILS,4.63,משתנה,0.067,,,,0.0526,2036-12-31,החוב לא נחות,,,,,,,,כן,חברת ציטוט,,אי-תלות,2025-09-30,2025-09-30,,155424.86,105.14,1.0,163.41369,163.41369,,,,,0.00336,0.000233,
,665,1619.0,,,,25000837.0,תאגיד,,ישראל,,שירותים,לא,לא,,2023-12-24,A,פנימי,מנפיק,ILS,1.13,קבועה,0.0373,,,,0.0345,2027-04-24,החוב לא נחות,,,,2025-07-30 00:00:00,,,,כן,חברת ציטוט,,אי-תלות,2025-09-30,2025-09-30,,51733.47,106.93,1.0,55.3186,55.3186,,,,,0.001137,7.9e-05,
,665,1619.0,,,,25000836.0,תאגיד,תשתיות - שלב תפעול,ישראל,,חשמל,לא,כן,,2023-12-24,A2.il,מידרוג Moodys,מנפיק,ILS,6.85,קבועה,0.0445,,,,0.0344,2041-06-25,החוב לא נחות,,,,2023-12-31 00:00:00,,,,כן,חברת ציטוט,,אי-תלות,2025-09-30,2025-09-30,,8280.33,112.05,1.0,9.2781,9.2781,,,,,0.00019,1.3e-05,
,665,1619.0,,,,25000835.0,תאגיד,תשתיות - שלב תפעול,ישראל,,קלינטק,לא,כן,,2023-12-20,A3.il,מידרוג Moodys,מנפיק,ILS,6.36,קבועה,0.04072,,,,0.0419,2034-12-25,החוב לא נחות,,,,2023-12-31 00:00:00,,,,כן,חברת ציטוט,,אי-תלות,2025-09-30,2025-09-30,,40037.42,108.34,1.0,43.37654,43.37654,,,,,0.000892,6.2e-05,
,665,1619.0,,,,25000834.0,תאגיד,תשתיות - שלב תפעול,ישראל,,קלינטק,לא,כן,,2023-12-20,A3.il,מידרוג Moodys,מנפיק,ILS,6.66,קבועה,0.04086,,,,0.0351,2034-12-25,החוב לא נחות,,,,2023-12-31 00:00:00,,,,כן,חברת ציטוט,,אי-תלות,2025-09-30,2025-09-30,,10022.58,113.38,1.0,11.3636,11.3636,,,,,0.000233,1.6e-05,
,665,1619.0,,,,25000831.0,תאגיד,קרקעות - משרדים,ישראל,,"נדל""ן מניב בישראל",לא,כן,,2023-12-15,AA-,פנימי,מנפיק,ILS,1.17,משתנה,0.065,,,,0.0515,2026-12-15,החוב לא נחות,,,,2024-12-31 00:00:00,,,,כן,חברת ציטוט,,אי-תלות,2025-09-30,2025-09-30,,107591.28,101.44,1.0,109.1406,109.1406,,,,,0.002244,0.000156,
,665,1619.0,,,,25000958.0,תאגיד,תשתיות - שלב הקמה,ישראל,,קלינטק,לא,כן,,2024-08-07,NR,NR,NR,ILS,7.65,קבועה,0.0499,,,,0.0508,2044-12-31,החוב לא נחות,,,,2024-12-31 00:00:00,,,,כן,חברת ציטוט,,אי-תלות,2025-09-30,2025-09-30,,134313.74,103.05,1.0,138.4103,138.4103,,,,,0.002846,0.000198,
,665,1619.0,,,,25001022.0,תאגיד,תשתיות - שלב הקמה,ישראל,,בנייה,לא,כן,,2025-05-15,A1.il,מידרוג Moodys,מנפיק,ILS,3.11,משתנה,0.066,,,,0.0636,2029-02-28,החוב לא נחות,,,,2023-12-31 00:00:00,,,,כן,חברת ציטוט,,אי-תלות,2025-09-30,2025-09-30,,2221.08,99.45,1.0,2.20886,2.20886,,,,,4.5e-05,3e-06,
,665,1619.0,,,,25000960.0,תאגיד,תשתיות - שלב הקמה,ישראל,,שירותים,לא,כן,,2024-08-25,A1.il,מידרוג Moodys,מנפיק,ILS,9.33,משתנה,0.067,,,,0.0531,2047-12-31,החוב לא נחות,,,,2023-12-31 00:00:00,,,,כן,חברת ציטוט,,אי-תלות,2025-09-30,2025-09-30,,7256.92,104.54,1.0,7.58639,7.58639,,,,,0.000156,1e-05,
,665,1619.0,,,,25001036.0,תאגיד,תשתיות - שלב הקמה,ישראל,,שירותים,לא,כן,,2025-06-19,A1.il,מידרוג Moodys,מנפיק,ILS,2.09,משתנה,0.067,,,,0.0643,2028-01-01,החוב לא נחות,,,,2023-12-31 00:00:00,,,,כן,חברת ציטוט,,אי-תלות,2025-09-30,2025-09-30,,55336.72,99.74,1.0,55.19284,55.19284,,,,,0.001135,7.8e-05,
,665,1619.0,,,,25001035.0,תאגיד,תשתיות - שלב הקמה,ישראל,,שירותים,לא,כן,,2025-06-19,A1.il,מידרוג Moodys,מנפיק,ILS,9.23,משתנה,0.067,,,,0.0558,2047-12-31,החוב לא נחות,,,,2023-12-31 00:00:00,,,,כן,חברת ציטוט,,אי-תלות,2025-09-30,2025-09-30,,30367.11,102.24,1.0,31.04734,31.04734,,,,,0.000638,4.4e-05,
