Unnamed: 0,מספר קופה/קרן/ח.פ. עבור חברת ביטוח,מספר מסלול,שם הנכס האחר,מספר הנכס האחר,מאפיין עיקרי,"ישראל/חו""ל",מדינה לפי חשיפה כלכלית,בעל עניין/צד קשור,תאריך עסקה,מטבע פעילות,תאריך שערוך אחרון,שווי מטבעי,שער חליפין,"שווי הוגן (באלפי ש""ח)","עלות מופחתת (באלפי ש""ח)",השיטה שיושמה בדוח הכספי,שיעור מנכסי אפיק ההשקעה,שיעור מסך נכסי ההשקעה,Unnamed: 19
,665,1619.0,"שופרסל אג""ח ה",IL0077702095,חייבים בגין תקבולים,ישראל,ישראל,כן,2013-10-07,ILS,2025-09-30,5.48378,1.0,5.48378,,,0.027784,7e-06,
,665,1619.0,"קרסו אג""ח ד",IL0011735664,חייבים בגין תקבולים,ישראל,ישראל,לא,2021-03-07,ILS,2025-09-30,0.93801,1.0,0.93801,,,0.004752,1e-06,
,665,1619.0,אלקטרה,IL0007390375,דיבידנד לקבל,ישראל,ישראל,כן,2025-09-05,ILS,2025-09-30,3.54071,1.0,3.54071,,,0.017938,4e-06,
,665,1619.0,"שופרסל אג""ח ד",IL0077701915,חייבים בגין תקבולים,ישראל,ישראל,כן,2013-10-07,ILS,2025-09-30,0.70849,1.0,0.70849,,,0.003589,1e-06,
,665,1619.0,מטריקס,IL0004450156,דיבידנד לקבל,ישראל,ישראל,לא,2025-09-30,ILS,2025-09-30,1.52202,1.0,1.52202,,,0.007711,2e-06,
,665,1619.0,"אלרוב נדלן אג""ח ו",IL0038701855,חייבים בגין תקבולים,ישראל,ישראל,לא,2021-11-28,ILS,2025-09-30,0.44922,1.0,0.44922,,,0.002276,0.0,
,665,1619.0,"דוראה אג""ח ד",IL0037201170,חוב בפיגור,ישראל,ישראל,לא,2007-03-22,ILS,2025-09-30,0.0,1.0,0.0,,,0.0,0.0,
,665,1619.0,חוז דולרי - מסלול 43,3335,"חייבים זכאים במט""ח",ישראל,ישראל,לא,2024-06-25,USD,2025-09-30,4.94313,3.306,16.34198,,,0.082799,2.3e-05,
,665,1619.0,"מליסרון אג""ח טז",IL0032302650,חייבים בגין תקבולים,ישראל,ישראל,כן,2017-01-12,ILS,2025-09-30,4.86453,1.0,4.86453,,,0.024646,6e-06,
,665,1619.0,חשמל סדרה 27,IL0060002107,חייבים בגין תקבולים,ישראל,ישראל,לא,2015-06-08,ILS,2025-09-30,11.4673,1.0,11.4673,,,0.058101,1.6e-05,
,665,1619.0,"סאמיט אג""ח יב",IL0011839201,חייבים בגין תקבולים,ישראל,ישראל,כן,2022-01-25,ILS,2025-09-30,2.82647,1.0,2.82647,,,0.01432,4e-06,
,665,1619.0,BNP FP BNP Paribas,FR0000131104,דיבידנד לקבל,"חו""ל",צרפת,לא,2025-09-25,EUR,2025-09-30,0.56202,3.8807,2.18101,,,0.01105,3e-06,
,665,1619.0,7459 JT MEDIPAL HOLDINGS CORP,JP3268950007,דיבידנד לקבל,"חו""ל",יפן,לא,2025-09-30,JPY,2025-09-30,26.4601,0.022332,0.59091,,,0.002993,0.0,
,665,1619.0,LRCX US LAM RESEARCH CORP,US5128073062,דיבידנד לקבל,"חו""ל","ארה""ב",לא,2025-09-25,USD,2025-09-30,0.35502,3.306,1.17369,,,0.005946,1e-06,
,665,1619.0,5423 tokyosteel manufacturing co,JP3579800008,דיבידנד לקבל,"חו""ל",יפן,לא,2025-09-30,JPY,2025-09-30,21.08047,0.022332,0.47077,,,0.002385,0.0,
,665,1619.0,MDLZ US Mondelez International Inc,US6092071058,דיבידנד לקבל,"חו""ל","ארה""ב",לא,2025-09-30,USD,2025-09-30,1.28498,3.306,4.24816,,,0.021524,6e-06,
,665,1619.0,NVDA US NVIDIA Corp,US67066G1040,דיבידנד לקבל,"חו""ל","ארה""ב",לא,2025-09-11,USD,2025-09-30,0.0825,3.306,0.27274,,,0.001381,0.0,
,665,1619.0,TSM US TSMC,US8740391003,דיבידנד לקבל,"חו""ל",טייוואן,לא,2025-09-16,USD,2025-09-30,1.1299,3.306,3.73545,,,0.018925,5e-06,
,665,1619.0,TMO US Thermo Fisher Scientific Inc,US8835561023,דיבידנד לקבל,"חו""ל","ארה""ב",לא,2025-03-16,USD,2025-09-30,0.16805,3.306,0.55558,,,0.002814,0.0,
,665,1619.0,9303 JT SUMITOMO WAREHOUSE CO LTD,JP3407000003,דיבידנד לקבל,"חו""ל",יפן,לא,2025-09-30,JPY,2025-09-30,18.21034,0.022332,0.40667,,,0.00206,0.0,
,665,1619.0,KMB US KIMBERLY CLARK,US4943681035,דיבידנד לקבל,"חו""ל","ארה""ב",לא,2025-09-05,USD,2025-09-30,0.73001,3.306,2.4134,,,0.012227,3e-06,
,665,1619.0,1949 JT SUMITOMO ENSETSU CO LTD,JP3407800006,דיבידנד לקבל,"חו""ל",יפן,לא,2025-09-30,JPY,2025-09-30,12.30536,0.022332,0.2748,,,0.001392,0.0,
,665,1619.0,KO US - Coca Cola,US1912161007,דיבידנד לקבל,"חו""ל","ארה""ב",לא,2025-09-15,USD,2025-09-30,1.22899,3.306,4.06303,,,0.020586,5e-06,
,665,1619.0,ALL US ALLSTATE CORP,US0200021014,דיבידנד לקבל,"חו""ל","ארה""ב",לא,2025-08-29,USD,2025-09-30,0.95566,3.306,3.1594,,,0.016007,4e-06,
,665,1619.0,ALEXANDRIA REAL ESTATE EQUITY,US0152711091,דיבידנד לקבל,"חו""ל","ארה""ב",לא,2025-09-30,USD,2025-09-30,1.25445,3.306,4.1472,,,0.021012,5e-06,
,665,1619.0,8051 JT YAMAZEN CORP,JP3936800006,דיבידנד לקבל,"חו""ל",יפן,לא,2025-09-30,JPY,2025-09-30,10.8803,0.022332,0.24298,,,0.001231,0.0,
,665,1619.0,5463 JT Maruichi Steel Tube Ltd,JP3871200006,דיבידנד לקבל,"חו""ל",יפן,לא,2025-09-30,JPY,2025-09-30,18.95291,0.022332,0.42326,,,0.002144,0.0,
,665,1619.0,6104 JT CHIBAURA MACHINE,JP3592600005,דיבידנד לקבל,"חו""ל",יפן,לא,2025-09-30,JPY,2025-09-30,15.98635,0.022332,0.35701,,,0.001808,0.0,
,665,1638.0,"אמות אג""ח ו",IL0011586091,חייבים בגין תקבולים,ישראל,ישראל,לא,2019-06-30,ILS,2025-09-30,15.26418,1.0,15.26418,,,0.051039,1.5e-05,
,665,1638.0,בסר אירופה  אגח ט - הסדר,IL0011701666,חוב בפיגור,ישראל,"Emerging Markets - Euope, Middle East & Africa",לא,2007-11-25,ILS,2025-09-30,0.0,1.0,0.0,,,0.0,0.0,
,665,1638.0,אנרג'יאן,GB00BG12Y042,דיבידנד לקבל,ישראל,בריטניה,כן,2025-09-21,ILS,2025-09-30,5.35262,1.0,5.35262,,,0.017897,5e-06,
,665,1638.0,ג'נרשיין קפיטל,IL0011569261,דיבידנד לקבל,ישראל,ישראל,כן,2025-09-07,ILS,2025-09-30,2.16744,1.0,2.16744,,,0.007247,2e-06,
,665,1638.0,"קרסו אג""ח ד",IL0011735664,חייבים בגין תקבולים,ישראל,ישראל,לא,2021-03-07,ILS,2025-09-30,1.04184,1.0,1.04184,,,0.003483,1e-06,
,665,1638.0,"אמ.וו.אל אג""ח א",IL0011435448,חוב בפיגור,ישראל,ישראל,לא,2018-03-07,ILS,2025-09-30,0.0,1.0,0.0,,,0.0,0.0,
,665,1638.0,נוף הגליל- חלקות 3 בגוש 16656 נצרת עלית,9445,חייבים וזכאים מס,ישראל,ישראל,לא,2022-08-22,ILS,2025-09-30,50.5271,1.0,50.5271,,,0.16895,5.2e-05,
,665,1638.0,שופרסל,IL0007770378,דיבידנד לקבל,ישראל,ישראל,כן,2025-09-28,ILS,2025-09-30,22.27782,1.0,22.27782,,,0.074491,2.2e-05,
,665,1638.0,"שופרסל אג""ח ו",IL0077702178,חייבים בגין תקבולים,ישראל,ישראל,כן,2015-09-06,ILS,2025-09-30,4.90394,1.0,4.90394,,,0.016397,5e-06,
,665,1638.0,"שופרסל אג""ח ה",IL0077702095,חייבים בגין תקבולים,ישראל,ישראל,כן,2013-10-07,ILS,2025-09-30,6.0908,1.0,6.0908,,,0.020366,6e-06,
,665,1638.0,"שופרסל אג""ח ד",IL0077701915,חייבים בגין תקבולים,ישראל,ישראל,כן,2013-10-07,ILS,2025-09-30,0.78692,1.0,0.78692,,,0.002631,0.0,
,665,1638.0,אלקטרה,IL0007390375,דיבידנד לקבל,ישראל,ישראל,כן,2025-09-05,ILS,2025-09-30,5.94255,1.0,5.94255,,,0.019869,5e-06,
,665,1638.0,חשמל סדרה 27,IL0060002107,חייבים בגין תקבולים,ישראל,ישראל,לא,2015-06-08,ILS,2025-09-30,12.73666,1.0,12.73666,,,0.042588,1.3e-05,
,665,1638.0,בסר אירופה  אגח ט חש 12/12,IL0011701906,חוב בפיגור,ישראל,"Emerging Markets - Euope, Middle East & Africa",לא,2007-11-25,ILS,2025-09-30,0.0,1.0,0.0,,,0.0,0.0,
,665,1638.0,מטריקס,IL0004450156,דיבידנד לקבל,ישראל,ישראל,לא,2025-09-30,ILS,2025-09-30,2.55448,1.0,2.55448,,,0.008541,2e-06,
,665,1638.0,"דוראה אג""ח ד",IL0037201170,חוב בפיגור,ישראל,ישראל,לא,2007-03-22,ILS,2025-09-30,0.0,1.0,0.0,,,0.0,0.0,
,665,1638.0,חוז דולרי - מסלול 43,3335,"חייבים זכאים במט""ח",ישראל,ישראל,לא,2024-06-25,USD,2025-09-30,8.65376,3.306,28.60933,,,0.095662,2.9e-05,
,665,1638.0,"מליסרון אג""ח טז",IL0032302650,חייבים בגין תקבולים,ישראל,ישראל,כן,2017-01-12,ILS,2025-09-30,5.403,1.0,5.403,,,0.018066,5e-06,
,665,1638.0,"אשטרום נכסים אג""ח 9",IL0025101705,חייבים בגין תקבולים,ישראל,ישראל,לא,2014-09-22,ILS,2025-09-30,0.67015,1.0,0.67015,,,0.00224,0.0,
,665,1638.0,בזק,IL0002300114,דיבידנד לקבל,ישראל,ישראל,לא,2025-09-28,ILS,2025-09-30,48.83289,1.0,48.83289,,,0.163284,5e-05,
,665,1638.0,דה זראסאי אגח ג חש 5/25,IL0011379752,חוב בפיגור,ישראל,ישראל,לא,2016-03-21,ILS,2025-09-30,8.94314,1.0,8.94314,,,0.029903,9e-06,
,665,1638.0,"סאמיט אג""ח יב",IL0011839201,חייבים בגין תקבולים,ישראל,ישראל,כן,2022-01-25,ILS,2025-09-30,3.13934,1.0,3.13934,,,0.010497,3e-06,
,665,1638.0,"אלרוב נדלן אג""ח ו",IL0038701855,חייבים בגין תקבולים,ישראל,ישראל,לא,2021-11-28,ILS,2025-09-30,0.49895,1.0,0.49895,,,0.001668,0.0,
,665,1638.0,"אמפל אג""ח ב' חש 02/15",IL0011103780,חוב בפיגור,ישראל,ישראל,לא,2008-04-29,ILS,2025-09-30,0.0,1.0,0.0,,,0.0,0.0,
,665,1638.0,"אמפל אג""ח ב' - הסדר",IL0011103780,חוב בפיגור,ישראל,ישראל,לא,2008-04-29,ILS,2025-09-30,0.0,1.0,0.0,,,0.0,0.0,
,665,1638.0,"אמפל אג""ח ב' חש 01/13",IL0011276792,חוב בפיגור,ישראל,ישראל,לא,2008-04-29,ILS,2025-09-30,0.0,1.0,0.0,,,0.0,0.0,
,665,1638.0,"אמפל אג""ח ב' חש 01/12",IL0011103780,חוב בפיגור,ישראל,ישראל,לא,2008-04-29,ILS,2025-09-30,0.0,1.0,0.0,,,0.0,0.0,
,665,1638.0,"אפסק אג""ח א' חש 01/12",IL0010910326,חוב בפיגור,ישראל,ישראל,לא,2004-08-04,ILS,2025-09-30,0.0,1.0,0.0,,,0.0,0.0,
,665,1638.0,"אמפל אג""ח א' - הסדר",IL0011008336,חוב בפיגור,ישראל,ישראל,לא,2006-11-22,ILS,2025-09-30,0.0,1.0,0.0,,,0.0,0.0,
,665,1638.0,פז אנרגיה,IL0011000077,דיבידנד לקבל,ישראל,ישראל,כן,2025-09-08,ILS,2025-09-30,23.86747,1.0,23.86747,,,0.079806,2.4e-05,
,665,1638.0,אפסק      א,IL0010910326,חוב בפיגור,ישראל,ישראל,לא,2004-08-04,ILS,2025-09-30,0.0,1.0,0.0,,,0.0,0.0,
,665,1638.0,"אמפל אג""ח ב' חש 01/14",IL0011311847,חוב בפיגור,ישראל,ישראל,לא,2008-04-29,ILS,2025-09-30,0.0,1.0,0.0,,,0.0,0.0,
,665,1638.0,ALEXANDRIA REAL ESTATE EQUITY,US0152711091,דיבידנד לקבל,"חו""ל","ארה""ב",לא,2025-09-30,USD,2025-09-30,2.16039,3.306,7.14225,,,0.023881,7e-06,
,665,1638.0,8051 JT YAMAZEN CORP,JP3936800006,דיבידנד לקבל,"חו""ל",יפן,לא,2025-09-30,JPY,2025-09-30,18.7379,0.022332,0.41845,,,0.001399,0.0,
,665,1638.0,5463 JT Maruichi Steel Tube Ltd,JP3871200006,דיבידנד לקבל,"חו""ל",יפן,לא,2025-09-30,JPY,2025-09-30,32.64044,0.022332,0.72893,,,0.002437,0.0,
,665,1638.0,7459 JT MEDIPAL HOLDINGS CORP,JP3268950007,דיבידנד לקבל,"חו""ל",יפן,לא,2025-09-30,JPY,2025-09-30,45.56921,0.022332,1.01765,,,0.003402,1e-06,
,665,1638.0,BNP FP BNP Paribas,FR0000131104,דיבידנד לקבל,"חו""ל",צרפת,לא,2025-09-25,EUR,2025-09-30,0.9679,3.8807,3.75611,,,0.012559,3e-06,
,665,1638.0,ALL US ALLSTATE CORP,US0200021014,דיבידנד לקבל,"חו""ל","ארה""ב",לא,2025-08-29,USD,2025-09-30,1.64582,3.306,5.44107,,,0.018193,5e-06,
,665,1638.0,9303 JT SUMITOMO WAREHOUSE CO LTD,JP3407000003,דיבידנד לקבל,"חו""ל",יפן,לא,2025-09-30,JPY,2025-09-30,31.36159,0.022332,0.70037,,,0.002341,0.0,
,665,1638.0,6104 JT CHIBAURA MACHINE,JP3592600005,דיבידנד לקבל,"חו""ל",יפן,לא,2025-09-30,JPY,2025-09-30,27.53147,0.022332,0.61483,,,0.002055,0.0,
,665,1638.0,KO US - Coca Cola,US1912161007,דיבידנד לקבל,"חו""ל","ארה""ב",לא,2025-09-15,USD,2025-09-30,2.11655,3.306,6.9973,,,0.023397,7e-06,
,665,1638.0,MDLZ US Mondelez International Inc,US6092071058,דיבידנד לקבל,"חו""ל","ארה""ב",לא,2025-09-30,USD,2025-09-30,2.21298,3.306,7.31611,,,0.024463,7e-06,
,665,1638.0,LRCX US LAM RESEARCH CORP,US5128073062,דיבידנד לקבל,"חו""ל","ארה""ב",לא,2025-09-25,USD,2025-09-30,0.61141,3.306,2.02131,,,0.006758,2e-06,
,665,1638.0,KMB US KIMBERLY CLARK,US4943681035,דיבידנד לקבל,"חו""ל","ארה""ב",לא,2025-09-05,USD,2025-09-30,1.25721,3.306,4.15632,,,0.013897,4e-06,
,665,1638.0,TMO US Thermo Fisher Scientific Inc,US8835561023,דיבידנד לקבל,"חו""ל","ארה""ב",לא,2025-03-16,USD,2025-09-30,0.28942,3.306,0.95681,,,0.003199,0.0,
,665,1638.0,5423 tokyosteel manufacturing co,JP3579800008,דיבידנד לקבל,"חו""ל",יפן,לא,2025-09-30,JPY,2025-09-30,36.30448,0.022332,0.81075,,,0.00271,0.0,
,665,1638.0,NVDA US NVIDIA Corp,US67066G1040,דיבידנד לקבל,"חו""ל","ארה""ב",לא,2025-09-11,USD,2025-09-30,0.14208,3.306,0.4697,,,0.00157,0.0,
,665,1638.0,1949 JT SUMITOMO ENSETSU CO LTD,JP3407800006,דיבידנד לקבל,"חו""ל",יפן,לא,2025-09-30,JPY,2025-09-30,21.19211,0.022332,0.47326,,,0.001582,0.0,
,665,1638.0,TSM US TSMC,US8740391003,דיבידנד לקבל,"חו""ל",טייוואן,לא,2025-09-16,USD,2025-09-30,1.9459,3.306,6.43314,,,0.02151,6e-06,
,665,1645.0,"אמות אג""ח ו",IL0011586091,חייבים בגין תקבולים,ישראל,ישראל,לא,2019-06-30,ILS,2025-09-30,23.16202,1.0,23.16202,,,0.046153,1.5e-05,
,665,1645.0,ג'נרשיין קפיטל,IL0011569261,דיבידנד לקבל,ישראל,ישראל,כן,2025-09-07,ILS,2025-09-30,3.74057,1.0,3.74057,,,0.007453,2e-06,
,665,1645.0,אנרג'יאן,GB00BG12Y042,דיבידנד לקבל,ישראל,בריטניה,כן,2025-09-21,ILS,2025-09-30,9.23757,1.0,9.23757,,,0.018407,6e-06,
,665,1645.0,"אמ.וו.אל אג""ח א",IL0011435448,חוב בפיגור,ישראל,ישראל,לא,2018-03-07,ILS,2025-09-30,0.0,1.0,0.0,,,0.0,0.0,
,665,1645.0,בסר אירופה  אגח ט - הסדר,IL0011701666,חוב בפיגור,ישראל,"Emerging Markets - Euope, Middle East & Africa",לא,2007-11-25,ILS,2025-09-30,0.0,1.0,0.0,,,0.0,0.0,
,665,1645.0,בסר אירופה  אגח ט חש 12/12,IL0011701906,חוב בפיגור,ישראל,"Emerging Markets - Euope, Middle East & Africa",לא,2007-11-25,ILS,2025-09-30,0.0,1.0,0.0,,,0.0,0.0,
,665,1645.0,"קרסו אג""ח ד",IL0011735664,חייבים בגין תקבולים,ישראל,ישראל,לא,2021-03-07,ILS,2025-09-30,1.5809,1.0,1.5809,,,0.00315,1e-06,
,665,1645.0,נוף הגליל- חלקות 3 בגוש 16656 נצרת עלית,9445,חייבים וזכאים מס,ישראל,ישראל,לא,2022-08-22,ILS,2025-09-30,77.80835,1.0,77.80835,,,0.155044,5.2e-05,
,665,1645.0,שופרסל,IL0007770378,דיבידנד לקבל,ישראל,ישראל,כן,2025-09-28,ILS,2025-09-30,38.44709,1.0,38.44709,,,0.076611,2.5e-05,
,665,1645.0,"שופרסל אג""ח ו",IL0077702178,חייבים בגין תקבולים,ישראל,ישראל,כן,2015-09-06,ILS,2025-09-30,7.44128,1.0,7.44128,,,0.014827,4e-06,
,665,1645.0,"שופרסל אג""ח ה",IL0077702095,חייבים בגין תקבולים,ישראל,ישראל,כן,2013-10-07,ILS,2025-09-30,9.24224,1.0,9.24224,,,0.018416,6e-06,
,665,1645.0,"שופרסל אג""ח ד",IL0077701915,חייבים בגין תקבולים,ישראל,ישראל,כן,2013-10-07,ILS,2025-09-30,1.19407,1.0,1.19407,,,0.002379,0.0,
,665,1645.0,אלקטרה,IL0007390375,דיבידנד לקבל,ישראל,ישראל,כן,2025-09-05,ILS,2025-09-30,10.25566,1.0,10.25566,,,0.020435,6e-06,
,665,1645.0,חשמל סדרה 27,IL0060002107,חייבים בגין תקבולים,ישראל,ישראל,לא,2015-06-08,ILS,2025-09-30,19.32673,1.0,19.32673,,,0.038511,1.2e-05,
,665,1645.0,מטריקס,IL0004450156,דיבידנד לקבל,ישראל,ישראל,לא,2025-09-30,ILS,2025-09-30,4.40852,1.0,4.40852,,,0.008784,2e-06,
,665,1645.0,"אלרוב נדלן אג""ח ו",IL0038701855,חייבים בגין תקבולים,ישראל,ישראל,לא,2021-11-28,ILS,2025-09-30,0.75711,1.0,0.75711,,,0.001508,0.0,
,665,1645.0,"דוראה אג""ח ד",IL0037201170,חוב בפיגור,ישראל,ישראל,לא,2007-03-22,ILS,2025-09-30,0.0,1.0,0.0,,,0.0,0.0,
,665,1645.0,חוז דולרי - מסלול 43,3335,"חייבים זכאים במט""ח",ישראל,ישראל,לא,2024-06-25,USD,2025-09-30,16.69126,3.306,55.1813,,,0.109956,3.6e-05,
,665,1645.0,"מליסרון אג""ח טז",IL0032302650,חייבים בגין תקבולים,ישראל,ישראל,כן,2017-01-12,ILS,2025-09-30,8.19856,1.0,8.19856,,,0.016336,5e-06,
,665,1645.0,בזק,IL0002300114,דיבידנד לקבל,ישראל,ישראל,לא,2025-09-28,ILS,2025-09-30,84.2759,1.0,84.2759,,,0.167931,5.6e-05,
,665,1645.0,דה זראסאי אגח ג חש 5/25,IL0011379752,חוב בפיגור,ישראל,ישראל,לא,2016-03-21,ILS,2025-09-30,13.57042,1.0,13.57042,,,0.027041,9e-06,
,665,1645.0,"סאמיט אג""ח יב",IL0011839201,חייבים בגין תקבולים,ישראל,ישראל,כן,2022-01-25,ILS,2025-09-30,4.76367,1.0,4.76367,,,0.009492,3e-06,
,665,1645.0,"אמפל אג""ח ב' חש 02/15",IL0011103780,חוב בפיגור,ישראל,ישראל,לא,2008-04-29,ILS,2025-09-30,0.0,1.0,0.0,,,0.0,0.0,
,665,1645.0,"אמפל אג""ח ב' חש 01/14",IL0011311847,חוב בפיגור,ישראל,ישראל,לא,2008-04-29,ILS,2025-09-30,0.0,1.0,0.0,,,0.0,0.0,
,665,1645.0,"אשטרום נכסים אג""ח 9",IL0025101705,חייבים בגין תקבולים,ישראל,ישראל,לא,2014-09-22,ILS,2025-09-30,1.01689,1.0,1.01689,,,0.002026,0.0,
,665,1645.0,"אמפל אג""ח ב' חש 01/12",IL0011103780,חוב בפיגור,ישראל,ישראל,לא,2008-04-29,ILS,2025-09-30,0.0,1.0,0.0,,,0.0,0.0,
,665,1645.0,אפסק      א,IL0010910326,חוב בפיגור,ישראל,ישראל,לא,2004-08-04,ILS,2025-09-30,0.0,1.0,0.0,,,0.0,0.0,
,665,1645.0,פז אנרגיה,IL0011000077,דיבידנד לקבל,ישראל,ישראל,כן,2025-09-08,ILS,2025-09-30,41.19052,1.0,41.19052,,,0.082077,2.6e-05,
,665,1645.0,"אמפל אג""ח ב' חש 01/13",IL0011276792,חוב בפיגור,ישראל,ישראל,לא,2008-04-29,ILS,2025-09-30,0.0,1.0,0.0,,,0.0,0.0,
,665,1645.0,"אמפל אג""ח ב' - הסדר",IL0011103780,חוב בפיגור,ישראל,ישראל,לא,2008-04-29,ILS,2025-09-30,0.0,1.0,0.0,,,0.0,0.0,
,665,1645.0,"אפסק אג""ח א' חש 01/12",IL0010910326,חוב בפיגור,ישראל,ישראל,לא,2004-08-04,ILS,2025-09-30,0.0,1.0,0.0,,,0.0,0.0,
,665,1645.0,"אמפל אג""ח א' - הסדר",IL0011008336,חוב בפיגור,ישראל,ישראל,לא,2006-11-22,ILS,2025-09-30,0.0,1.0,0.0,,,0.0,0.0,
,665,1645.0,9303 JT SUMITOMO WAREHOUSE CO LTD,JP3407000003,דיבידנד לקבל,"חו""ל",יפן,לא,2025-09-30,JPY,2025-09-30,55.19992,0.022332,1.23272,,,0.002456,0.0,
,665,1645.0,1949 JT SUMITOMO ENSETSU CO LTD,JP3407800006,דיבידנד לקבל,"חו""ל",יפן,לא,2025-09-30,JPY,2025-09-30,37.3005,0.022332,0.83299,,,0.001659,0.0,
,665,1645.0,5423 tokyosteel manufacturing co,JP3579800008,דיבידנד לקבל,"חו""ל",יפן,לא,2025-09-30,JPY,2025-09-30,63.89997,0.022332,1.42701,,,0.002843,0.0,
,665,1645.0,6104 JT CHIBAURA MACHINE,JP3592600005,דיבידנד לקבל,"חו""ל",יפן,לא,2025-09-30,JPY,2025-09-30,48.45848,0.022332,1.08217,,,0.002156,0.0,
,665,1645.0,5463 JT Maruichi Steel Tube Ltd,JP3871200006,דיבידנד לקבל,"חו""ל",יפן,לא,2025-09-30,JPY,2025-09-30,57.45084,0.022332,1.28299,,,0.002556,0.0,
,665,1645.0,8051 JT YAMAZEN CORP,JP3936800006,דיבידנד לקבל,"חו""ל",יפן,לא,2025-09-30,JPY,2025-09-30,32.9808,0.022332,0.73653,,,0.001467,0.0,
,665,1645.0,ALEXANDRIA REAL ESTATE EQUITY,US0152711091,דיבידנד לקבל,"חו""ל","ארה""ב",לא,2025-09-30,USD,2025-09-30,3.80253,3.306,12.57116,,,0.025049,8e-06,
,665,1645.0,ALL US ALLSTATE CORP,US0200021014,דיבידנד לקבל,"חו""ל","ארה""ב",לא,2025-08-29,USD,2025-09-30,2.89682,3.306,9.5769,,,0.019083,6e-06,
,665,1645.0,7459 JT MEDIPAL HOLDINGS CORP,JP3268950007,דיבידנד לקבל,"חו""ל",יפן,לא,2025-09-30,JPY,2025-09-30,80.20693,0.022332,1.79118,,,0.003569,1e-06,
,665,1645.0,LRCX US LAM RESEARCH CORP,US5128073062,דיבידנד לקבל,"חו""ל","ארה""ב",לא,2025-09-25,USD,2025-09-30,1.07614,3.306,3.55773,,,0.007089,2e-06,
,665,1645.0,MDLZ US Mondelez International Inc,US6092071058,דיבידנד לקבל,"חו""ל","ארה""ב",לא,2025-09-30,USD,2025-09-30,3.89509,3.306,12.87718,,,0.025659,8e-06,
,665,1645.0,NVDA US NVIDIA Corp,US67066G1040,דיבידנד לקבל,"חו""ל","ארה""ב",לא,2025-09-11,USD,2025-09-30,0.25007,3.306,0.82673,,,0.001647,0.0,
,665,1645.0,TSM US TSMC,US8740391003,דיבידנד לקבל,"חו""ל",טייוואן,לא,2025-09-16,USD,2025-09-30,3.425,3.306,11.32305,,,0.022562,7e-06,
,665,1645.0,TMO US Thermo Fisher Scientific Inc,US8835561023,דיבידנד לקבל,"חו""ל","ארה""ב",לא,2025-03-16,USD,2025-09-30,0.5094,3.306,1.68409,,,0.003355,1e-06,
,665,1645.0,KO US - Coca Cola,US1912161007,דיבידנד לקבל,"חו""ל","ארה""ב",לא,2025-09-15,USD,2025-09-30,3.72536,3.306,12.31603,,,0.024541,8e-06,
,665,1645.0,BNP FP BNP Paribas,FR0000131104,דיבידנד לקבל,"חו""ל",צרפת,לא,2025-09-25,EUR,2025-09-30,1.7036,3.8807,6.61118,,,0.013173,4e-06,
,665,1645.0,KMB US KIMBERLY CLARK,US4943681035,דיבידנד לקבל,"חו""ל","ארה""ב",לא,2025-09-05,USD,2025-09-30,2.21282,3.306,7.3156,,,0.014577,4e-06,
,665,1651.0,"אמפל אג""ח ב' חש 01/13",IL0011276792,חוב בפיגור,ישראל,ישראל,לא,2008-04-29,ILS,2025-09-30,0.0,1.0,0.0,,,0.0,0.0,
,665,1651.0,"אמ.וו.אל אג""ח א",IL0011435448,חוב בפיגור,ישראל,ישראל,לא,2018-03-07,ILS,2025-09-30,0.0,1.0,0.0,,,0.0,0.0,
,665,1651.0,אנרג'יאן,GB00BG12Y042,דיבידנד לקבל,ישראל,בריטניה,כן,2025-09-21,ILS,2025-09-30,9.13787,1.0,9.13787,,,0.0207,7e-06,
,665,1651.0,ג'נרשיין קפיטל,IL0011569261,דיבידנד לקבל,ישראל,ישראל,כן,2025-09-07,ILS,2025-09-30,3.7002,1.0,3.7002,,,0.008382,2e-06,
,665,1651.0,"אמות אג""ח ו",IL0011586091,חייבים בגין תקבולים,ישראל,ישראל,לא,2019-06-30,ILS,2025-09-30,17.37295,1.0,17.37295,,,0.039356,1.3e-05,
,665,1651.0,בסר אירופה  אגח ט - הסדר,IL0011701666,חוב בפיגור,ישראל,"Emerging Markets - Euope, Middle East & Africa",לא,2007-11-25,ILS,2025-09-30,0.0,1.0,0.0,,,0.0,0.0,
,665,1651.0,בסר אירופה  אגח ט חש 12/12,IL0011701906,חוב בפיגור,ישראל,"Emerging Markets - Euope, Middle East & Africa",לא,2007-11-25,ILS,2025-09-30,0.0,1.0,0.0,,,0.0,0.0,
,665,1651.0,"קרסו אג""ח ד",IL0011735664,חייבים בגין תקבולים,ישראל,ישראל,לא,2021-03-07,ILS,2025-09-30,1.18578,1.0,1.18578,,,0.002686,0.0,
,665,1651.0,"סאמיט אג""ח יב",IL0011839201,חייבים בגין תקבולים,ישראל,ישראל,כן,2022-01-25,ILS,2025-09-30,3.57305,1.0,3.57305,,,0.008094,2e-06,
,665,1651.0,דה זראסאי אגח ג חש 5/25,IL0011379752,חוב בפיגור,ישראל,ישראל,לא,2016-03-21,ILS,2025-09-30,10.17865,1.0,10.17865,,,0.023058,8e-06,
