Unnamed: 0,מספר קופה/קרן/ח.פ. עבור חברת ביטוח,מספר מסלול,מאפיין עיקרי,שם שותף כללי קרן השקעות,מספר מזהה שותף כללי קרן השקעות,סוג מספר מזהה שותף כללי קרן השקעות,שם קרן השקעה,מספר מזהה קרן השקעה,סוג מספר מזהה קרן השקעות,מטבע פעילות,תאריך העמדת התחייבות לקרן השקעה,סכום המחויבות הראשוני (במטבע הדיווח של קרן ההשקעה),"סכום המחויבות הראשוני (באלפי ש""ח)",יתרת המחויבות לתקופת הדיווח (במטבע הדיווח של קרן ההשקעה),"יתרת המחויבות לתקופת הדיווח (באלפי ש""ח)",שיעור יתרת המחויבות,תאריך פקיעת מחויבות להשקעה,Unnamed: 18
,168,2013.0,התחייבות להשקעה,ION Crossover Partners GP II LP,,,ION Crossover Partners II,291231133.0,פנימי,USD,2021-05-10,2180.412,7208.442072,448.345039,1482.2287,0.205624,2028-04-30,
,168,2013.0,התחייבות להשקעה,CVC Capital Partners VII Limited,,,CVC Capital Partners VII,291231017.0,פנימי,EUR,2017-05-24,581.923,2258.268586,94.240209,365.71798,0.161946,2027-05-31,
,168,2013.0,התחייבות להשקעה,Bessemer,,,Bessemer Venture Partners XII Insti,291231217.0,פנימי,USD,2022-09-29,517.667,1711.407102,340.073018,1124.2814,0.656933,2032-06-30,
,168,2013.0,התחייבות להשקעה,CITIC Capital (Renamed Trustar Capital),,,"CITIC Capital China Partners IV, L.P.",291231053.0,פנימי,USD,2019-03-07,302.565,1000.27989,13.731448,45.39617,0.045383,2029-02-28,
,168,2013.0,התחייבות להשקעה,"STAGE ONE SPV GP, LIMITED PARTNERSHIP",,,"Stage One SPV CBBC , Limited Partnership",291231193.0,פנימי,USD,2022-04-26,289.456,956.941536,2.78914,9.2209,0.009635,2031-04-25,
,168,2013.0,התחייבות להשקעה,"Lightspeed General Partner Opportunity Fund II, L.P",,,"Lightspeed Opportunity Fund II, L.P.",291231191.0,פנימי,USD,2022-04-06,965.0,3190.29,19.3,63.8058,0.02,2032-03-01,
,168,2013.0,התחייבות להשקעה,Peregrine IV General Partner LP Limited Partnership,,,Peregrine VC Investments   IV,291231061.0,פנימי,USD,2019-06-30,302.565,1000.27989,60.513,200.05598,0.2,2028-05-31,
,168,2013.0,התחייבות להשקעה,Fu-Gen,,,Project Breeze with Fu-Gen (NP3),291231220.0,פנימי,EUR,2022-10-03,290.123,1125.880326,68.528798,265.93971,0.236206,2032-12-31,
,168,2013.0,התחייבות להשקעה,Argo Series 3 Partnership GP LLC,,,ACP Series 3 Partnership,291231088.0,פנימי,USD,2020-08-03,2400.0,7934.4,51.364679,169.81163,0.021401,2035-04-30,
,168,2013.0,התחייבות להשקעה,"General Catalyst Partners XI - Ignition, L.P.",,,General Catalyst XI Ignition,291231162.0,פנימי,USD,2021-11-23,552.941,1828.022946,69.131578,228.549,0.125025,2031-10-31,
,168,2013.0,התחייבות להשקעה,"Kennedy Wilson Real Estate Fund VI Feeder, LP",,,Kennedy Wilson Fund VI,291231033.0,פנימי,USD,2018-01-16,659.828,2181.391368,32.991409,109.0696,0.05,2025-11-01,
,168,2013.0,התחייבות להשקעה,Genstar,,,"GENSTAR CAPITAL PARTNERS X, L.P",291231134.0,פנימי,USD,2021-05-11,1700.742,5622.653052,37.445889,123.79611,0.022017,2031-03-31,
,168,2013.0,התחייבות להשקעה,Iron Point-ICONIQ GP III L.P,,,"Blue Owl Digital Infrastructure Fund III-C, L.P.",291231289.0,פנימי,USD,2024-06-28,3456.0,11425.536,2163.931851,7153.9587,0.626137,2034-04-14,
,168,2013.0,התחייבות להשקעה,Technology Crossover Management XI L.P. a Cayman Islands exempted limited partnership.,,,TCV XI,291231106.0,פנימי,USD,2020-12-31,1410.0,4661.46,184.833179,611.05849,0.131087,2030-12-31,
,168,2013.0,התחייבות להשקעה,טנא הון צמיחה 4 (ג'יפי) שותפות מוגבלת,,,טנא 4,291231025.0,פנימי,USD,2017-08-31,1692.137,5594.204922,419.823278,1387.93576,0.248102,2027-08-31,
,168,2013.0,התחייבות להשקעה,ICG North American Private Debt (Offshore) GP LP,,,ICG - North American Private Debt,691239731.0,פנימי,USD,2014-05-01,207.939,687.446334,32.39637,107.1024,0.155797,2029-03-01,
,168,2013.0,התחייבות להשקעה,Veritas Capital,,,"The Veritas Capital Vantage Fund, L.P.",291231130.0,פנימי,USD,2021-05-06,916.5,3029.949,386.454609,1277.61894,0.421663,2031-05-31,
,168,2013.0,התחייבות להשקעה,"TPG Growth GenPar V, L.P.",,,TPG Growth V,291231140.0,פנימי,USD,2021-06-30,2380.952,7871.427312,330.143941,1091.45587,0.13866,2031-06-30,
,168,2013.0,התחייבות להשקעה,"ECV IL GP IV, L.P.",,,ECV IL IV L.P.,291231185.0,פנימי,USD,2022-02-28,96.5,319.029,58.67754,193.98795,0.608057,2032-01-31,
,168,2013.0,התחייבות להשקעה,נוי אי. איי תשתיות ואנרגיה ג'י.פי,,,נוי כוכב,291231021.0,פנימי,ILS,2017-07-31,190.532,190.532,5.62123,5.62123,0.029502,2030-12-31,
,168,2013.0,התחייבות להשקעה,Key1 Capital GP LP,,,Key1 Capital LP,291231208.0,פנימי,USD,2022-06-19,666.419,2203.181214,339.87369,1123.62242,0.51,2030-06-29,
,168,2013.0,התחייבות להשקעה,Vintage Investments 10 Limited Partnership,,,Vintage Secondary Fund IV (Vintage X),291231024.0,פנימי,USD,2017-08-17,937.413,3099.087378,93.741261,309.90861,0.099999,2027-08-03,
,168,2013.0,התחייבות להשקעה,Blackstone Tactical Opportunities Management Associates (Cayman) L.P.,,,VIVA Fund 2019 LH2,291231051.0,פנימי,USD,2019-02-27,249.919,826.232214,235.635541,779.0111,0.942847,2029-12-31,
,168,2013.0,התחייבות להשקעה,"GoldenTree Asset Management, LP",,,GoldenTree Distressed Co-Investment Fund III,291231085.0,פנימי,USD,2020-07-09,1513.987,5005.241022,336.105229,1111.16389,0.222,2027-03-31,
,168,2013.0,התחייבות להשקעה,Warburg Pincus,,,"Warburg Pincus Capital Solutions Founders Fund, L.P.",291231275.0,פנימי,USD,2024-04-01,1410.0,4661.46,1106.85,3659.2461,0.785,2033-04-30,
,168,2013.0,התחייבות להשקעה,Klirmark Fund III (G.P) L.P,,,Klirmark Opportunity Fund III,291231063.0,פנימי,ILS,2019-06-30,3328.216,3328.216,533.96098,533.96098,0.160434,2027-05-31,
,168,2013.0,התחייבות להשקעה,PONTIFAX MEDISON FINANCE G.P L.P,,,Pontifax Medison Finance,291231054.0,פנימי,USD,2019-03-31,412.665,1364.27049,189.825889,627.56439,0.459999,2026-03-31,
,168,2013.0,התחייבות להשקעה,GPE X GP Limited Partnership,,,Advent International GPE X-B Limited Partnership,291231205.0,פנימי,EUR,2022-05-30,888.559,3448.230911,401.601461,1558.49479,0.451969,2032-04-28,
,168,2013.0,התחייבות להשקעה,Pantheon Private Debt GP S.a r.l.,,,PDPP PSD III USD Feeder (Lux) SCSP PSD III,291231293.0,פנימי,USD,2024-10-01,1920.0,6347.52,1500.019328,4959.0639,0.78126,2032-01-06,
,168,2013.0,התחייבות להשקעה,Lexington Partners GP Holdings VIII LLC,,,Lexington Capital Partners VIII,691239738.0,פנימי,USD,2014-08-01,164.568,544.061808,26.615069,87.98942,0.161726,2026-01-17,
,168,2013.0,התחייבות להשקעה,נוי אי. איי תשתיות ואנרגיה ג'י.פי,,,נוי פסולת לאנרגיה NOY WASTE TO ENERGY 2,691239767.0,פנימי,GBP,2015-11-01,11.03,48.983127,0.004318,0.01918,0.000391,2030-11-30,
,168,2013.0,התחייבות להשקעה,The Access Fund GP,,,"The Access Fund, LP",291231300.0,פנימי,USD,2025-01-22,505.5,1671.183,399.345,1320.23457,0.79,2035-06-12,
,168,2013.0,התחייבות להשקעה,"Thrive Partners VIII GP, LLC",,,"THRIVE CAPITAL PARTNERS VIII GROWTH, L.P.",291231180.0,פנימי,USD,2022-02-09,965.0,3190.29,28.912849,95.58588,0.029961,2032-01-31,
,168,2013.0,התחייבות להשקעה,Silverstein DF I GP LLC,,,SCP IRE SERIES III LP,291231174.0,פנימי,USD,2021-12-30,3564.0,11782.584,3395.24199,11224.67002,0.952649,2028-12-31,
,168,2013.0,התחייבות להשקעה,Klirmark Fund IV (G.P) L.P,,,"Klirmark Opportunity Fund IV, L.P._x000D_
",291231274.0,פנימי,ILS,2024-03-01,4230.0,4230.0,2241.9,2241.9,0.53,2031-03-30,
,168,2013.0,התחייבות להשקעה,ICG North American Private Debt (Offshore) GP LP,,,ICG North American Credit Partners Fund III LP,291231276.0,פנימי,USD,2024-03-28,2115.0,6992.19,1732.278669,5726.91328,0.819044,2034-07-10,
,168,2013.0,התחייבות להשקעה,LSV Fund GP (Cayman) Ltd.,,,VIVA Fund 2019 UH,291231050.0,פנימי,USD,2019-02-27,506.494,1674.469164,476.387199,1574.93608,0.940558,2029-12-31,
,168,2013.0,התחייבות להשקעה,"NFX Capital Opportunity Fund I GP, LP",,,NFX Capital Opportunity Fund I,291231177.0,פנימי,USD,2022-02-06,289.5,957.087,61.88022,204.57601,0.213748,2032-01-31,
,168,2013.0,התחייבות להשקעה,State of Mind Ventures LTD,,,State Of Mind Ventures,691239776.0,פנימי,USD,2016-04-01,743.269,2457.247314,5.574328,18.42873,0.007499,2025-12-31,
,168,2013.0,התחייבות להשקעה,Lexington Partners GP Holdings IX LLC,,,Lexington Capital Partners IX,291231074.0,פנימי,USD,2020-01-12,2018.65,6673.6569,422.436418,1396.5748,0.209266,2028-10-24,
,168,2013.0,התחייבות להשקעה,KKR Associates Asia IV SCSp,,,KKR Asian Fund IV,291231136.0,פנימי,USD,2021-05-24,3290.0,10876.74,1375.831288,4548.49824,0.418185,2032-05-31,
,168,2013.0,התחייבות להשקעה,ICG North American Private Debt II (Offshore) GP LP,,,ICG - North American Private Debt II,291231036.0,פנימי,USD,2018-03-31,1854.218,6130.044708,372.661938,1232.02037,0.20098,2028-03-31,
,168,2013.0,התחייבות להשקעה,"Stage One Capital (GP) IV, L.P",,,"Stage One Venture Capital Fund IV, L.P.",291231183.0,פנימי,USD,2022-02-28,987.0,3263.022,542.325359,1792.92764,0.549468,2031-12-31,
,168,2013.0,התחייבות להשקעה,Blackstone Tactical Opportunities Management Associates (Cayman) - NQ L.P.,,,VIVA CO INVESTMENT,691239764.0,פנימי,USD,2015-10-13,282.0,932.292,185.575541,613.51274,0.658069,2025-12-31,
,168,2013.0,התחייבות להשקעה,Forma Fund General Partner Ltd,,,Forma Fund I,291231019.0,פנימי,EUR,2017-06-06,1297.143,5033.82284,41.59625,161.42257,0.032067,2028-03-31,
,168,2013.0,התחייבות להשקעה,Providence Equity Partners,,,Providence Strategic Growth IV  דרך פנתיאון,291231059.0,פנימי,USD,2019-05-22,302.565,1000.27989,32.550199,107.61096,0.10758,2029-04-30,
,168,2013.0,התחייבות להשקעה,HarbourVest Partners,,,Dover Street X Feeder Fund L.P.,291231079.0,פנימי,USD,2020-03-08,2018.65,6673.6569,383.54349,1267.99478,0.189999,2029-06-01,
,168,2013.0,התחייבות להשקעה,"Financial Credit Investment Advisors III, L.P.",,,Financial Credit Investment III,691239775.0,פנימי,USD,2016-04-20,868.131,2870.041086,419.158781,1385.73893,0.482828,2030-01-01,
,168,2013.0,התחייבות להשקעה,"Fortissimo Capital Fund V (GP), L.P",,,"Fortissimo Capital Fund V, L.P.",291231075.0,פנימי,USD,2020-01-29,2022.107,6685.085742,75.18366,248.55718,0.03718,2030-01-31,
,168,2013.0,התחייבות להשקעה,Viola Credit ALF III GP L.P.,,,"Viola Credit ALF III (U) (2), L.P",291231294.0,פנימי,USD,2024-10-01,1920.0,6347.52,595.2,1967.7312,0.31,2031-03-31,
,168,2013.0,התחייבות להשקעה,"LCN North American GP III, L.P.",,,LCN North American Fund III A-REIT,291231097.0,פנימי,USD,2020-11-11,708.592,2342.605152,31.578829,104.39961,0.044565,2027-11-16,
,168,2013.0,התחייבות להשקעה,"Mission Capital GP 6, L.P.",,,"Axiom Asia Co-investment Fund II, L.P.",291231123.0,פנימי,USD,2021-03-21,1410.0,4661.46,654.243269,2162.92825,0.464002,2031-03-31,
,168,2013.0,התחייבות להשקעה,"SVB Strategic Investors X, LLC",,,Strategic Investors Fund X Cayman LP,291231114.0,פנימי,USD,2021-01-31,2523.313,8342.072778,215.743239,713.24715,0.085499,2033-01-28,
,168,2013.0,התחייבות להשקעה,COGITO CAPITAL GENERAL PARTNER LTD,,,קוגיטו קפיטל אס.אם.אי. (עסקים בינוניים),691239771.0,פנימי,ILS,2015-12-01,1258.553,1258.553,545.0137,545.0137,0.433047,2027-12-30,
,168,2013.0,התחייבות להשקעה,Pantheon Ventures(Guernsey) Limited,,,Pantheon Global Secondary Fund V,291231007.0,פנימי,USD,2015-07-01,357.995,1183.53147,68.72869,227.21705,0.191982,2026-01-17,
,168,2013.0,התחייבות להשקעה,"Insight Associates XI, L.P.",,,Insight Partners XI,291231077.0,פנימי,USD,2020-01-29,2018.65,6673.6569,60.407398,199.70686,0.029924,2029-11-26,
,168,2013.0,התחייבות להשקעה,"Hamilton Lane Advisors, LLC",,,Hamilton Lane Strategic Opportun Fund IV 2018,291231042.0,פנימי,USD,2018-04-30,1854.218,6130.044708,266.603681,881.39177,0.143782,2025-12-31,
,168,2013.0,התחייבות להשקעה,Avedon Capital Partners,,,GCF IV Feeder SCSp,291231109.0,פנימי,EUR,2021-01-24,380.7,1477.38249,185.995539,721.79289,0.488561,2030-12-31,
,168,2013.0,התחייבות להשקעה,S.H. SKY 4 Management L.P.,,,SKY IV,291231166.0,פנימי,USD,2021-12-09,1739.0,5749.134,1131.28941,3740.04279,0.65054,2031-12-31,
,168,2013.0,התחייבות להשקעה,"Apollo Advisors IX, L.P.",,,Apollo Investment Fund IX,291231018.0,פנימי,USD,2017-05-24,563.207,1861.962342,106.09918,350.76389,0.188383,2027-05-15,
,168,2013.0,התחייבות להשקעה,Greenfield Partners GP Fund III LP,,,Greenfield Partners Fund III LP,291231292.0,פנימי,USD,2024-10-01,2304.0,7617.024,1233.870151,4079.17472,0.535533,2035-01-16,
,168,2013.0,התחייבות להשקעה,"Faropoint Industrial Value Fund III -GP, LP",,,Faropoint 3 - QFPF - (F-6),291231202.0,פנימי,USD,2022-05-18,3091.5,10220.499,154.49839,510.77168,0.049975,2030-04-30,
,168,2013.0,התחייבות להשקעה,Battery,,,"Battery vantures xiv , L.P",291231198.0,פנימי,USD,2022-05-09,965.0,3190.29,401.44,1327.16064,0.416,2032-02-24,
,168,2013.0,התחייבות להשקעה,EQT IX (General Partner) S.a.r.l.,,,EQT Europe IX,291231112.0,פנימי,EUR,2021-01-27,2820.0,10943.574,281.522678,1092.50506,0.09983,2031-01-31,
,168,2013.0,התחייבות להשקעה,"BPEA Private Equity GP VIII, L.P.",,,"BPEA Private Equity Fund VIII, L.P.",291231170.0,פנימי,USD,2021-12-30,3760.0,12430.56,122.803439,405.98817,0.03266,2031-12-31,
,168,2013.0,התחייבות להשקעה,"NFX Capital Fund II GP, LLC",,,"NFX CAPITAL FUND II, LP",291231060.0,פנימי,USD,2019-05-30,378.206,1250.349036,18.35016,60.66563,0.048518,2029-05-30,
,168,2013.0,התחייבות להשקעה,"General Catalyst Partners XI - Endurance, L.P.",,,General Catalyst Group XI – Endurance L.P.,291231161.0,פנימי,USD,2021-11-23,1382.352,4570.055712,41.366019,136.75606,0.029924,2031-10-31,
,168,2013.0,התחייבות להשקעה,Blackstone Management Associates (Cayman) VII L.P (GP),,,Blackstone Capital Partners VII L.P. Omnibus,691239755.0,פנימי,USD,2015-04-01,68.763,227.330478,3.433581,11.35142,0.049933,2026-04-30,
,168,2013.0,התחייבות להשקעה,EQT Infrastructure V (General Partner) S.a r.l.,,,EQT Infrastructure VI (NO 1) EUR SCSp,291231283.0,פנימי,EUR,2024-06-26,1410.0,5471.787,792.08091,3073.82839,0.561759,2036-06-29,
,168,2013.0,התחייבות להשקעה,Be Aviv Debt Fund GP LLC,,,Be-Aviv Debt Fund Lp,291231159.0,פנימי,USD,2021-11-15,776.16,2565.98496,291.882138,964.96235,0.376059,2028-11-15,
,168,2013.0,התחייבות להשקעה,Pantheon PGIF IV GP (Lux) S.a r.l,,,Pantheon Global Co-Investment IV Opportunities,291231049.0,פנימי,USD,2018-12-30,302.565,1000.27989,22.994891,76.02111,0.075999,2028-12-31,
,168,2013.0,התחייבות להשקעה,"Pitango G.E. Fund II, L.P.",,,Pitango Growth II,291231137.0,פנימי,USD,2021-05-27,1880.0,6215.28,84.600009,279.68763,0.045,2029-04-30,
,168,2013.0,התחייבות להשקעה,"PONTIFAX 6 GP, LIMITED PARTNERSHIP",,,PONTIFAX (ISRAEL) VI LIMITED PARTNE,291231098.0,פנימי,USD,2020-11-15,1653.288,5465.770128,512.519358,1694.389,0.31,2031-03-31,
,168,2013.0,התחייבות להשקעה,"StepStone VC Global Partners X-IC, L.P.",,,Greenspring Global Partners X,291231121.0,פנימי,USD,2021-03-04,654.123,2162.530638,203.541439,672.908,0.311166,2031-02-28,
,168,2013.0,התחייבות להשקעה,Blackstone Tactical Opportunities Management Associates (Cayman) L.P.,,,Blackstone Tactical Opportunities Fund (LIA Co-Invest) L.P.,691239741.0,פנימי,USD,2014-10-19,129.036,426.593016,10.293669,34.03087,0.079773,2025-12-31,
,168,2013.0,התחייבות להשקעה,Kedma Computer Data G.P L.P,,,C  Data Co-investment (Computer Data),291231101.0,פנימי,ILS,2020-12-13,699.304,699.304,173.34151,173.34151,0.247877,2029-02-28,
,168,2013.0,התחייבות להשקעה,COGITO CAPITAL FUND II GENERAL PARTNER LTD,,,קוגיטו קפיטל 2,291231152.0,פנימי,ILS,2021-09-29,13965.0,13965.0,7717.97911,7717.97911,0.552665,2031-09-19,
,168,2013.0,התחייבות להשקעה,"NFX Capital Fund II GP, LLC",,,C2i Genomics (NFX C2-B),291231126.0,פנימי,USD,2021-04-09,117.649,388.947594,29.412259,97.23693,0.25,2029-05-30,
,168,2013.0,התחייבות להשקעה,Fu-Gen,,,Nordic Power 4 LP,291231227.0,פנימי,EUR,2022-10-31,232.098,900.702709,14.15678,54.93822,0.060994,2032-12-31,
,168,2013.0,התחייבות להשקעה,CVC Credit EU DL II Coinvest (GP) S.a r.l.,,,CVC Credit EU DL II Co-Invest,291231138.0,פנימי,EUR,2021-05-31,2180.412,8461.524848,410.24242,1592.02776,0.188149,2026-09-30,
,168,2013.0,התחייבות להשקעה,TJC LP,,,"The Resolute Fund VI, L.P",291231268.0,פנימי,USD,2023-12-20,987.0,3263.022,591.28032,1954.77274,0.599068,2033-08-01,
,168,2013.0,התחייבות להשקעה,"Hamilton Lane Advisors, LLC",,,Hamilton Lane Strategic Opportunities VI 2020,291231118.0,פנימי,USD,2021-02-25,4700.0,15538.2,424.521669,1403.46864,0.090323,2026-02-28,
,168,2013.0,התחייבות להשקעה,"Insight Associates XII, L.P.",,,"INSIGHT PARTNERS (CAYMAN) XII, L.P.",291231139.0,פנימי,USD,2021-06-03,4700.0,15538.2,300.80215,994.45191,0.064,2031-06-30,
,168,2013.0,התחייבות להשקעה,"Vista Equity Partners Fund VII GP, L.P.",,,"Vista Equity Partners Fund VII-A, L.P.",291231062.0,פנימי,USD,2019-06-30,1058.978,3500.981268,97.531938,322.44059,0.0921,2029-06-30,
,168,2013.0,התחייבות להשקעה,HarbourVest Partners,,,HarbourVest Partners Co-investment Fund V,291231068.0,פנימי,USD,2019-09-26,642.951,2125.596006,161.018768,532.32805,0.250437,2029-10-31,
,168,2013.0,התחייבות להשקעה,Blackstone Tactical Opportunities Management Associates (Cayman) - NQ L.P.,,,BLACKSTONE TACTICAL OPPORTUNITIES FUND,291231011.0,פנימי,USD,2016-12-01,2067.321,6834.563226,2142.809618,7084.1286,1.036515,2030-12-31,
,168,2013.0,התחייבות להשקעה,SHAKED INVESTMENTS (G.P) LIMITED PARTNERSHIP,,,Shaked Partners Fund,291231022.0,פנימי,ILS,2017-08-14,2868.989,2868.989,215.22999,215.22999,0.075019,2026-02-04,
,168,2013.0,התחייבות להשקעה,Pantheon Access GP S.a r.l,,,Pantheon Global Infrastructure Fund III,291231045.0,פנימי,USD,2018-08-28,1589.329,5254.321674,140.655611,465.00745,0.088499,2029-12-31,
,168,2013.0,התחייבות להשקעה,FATTAL PARTNERSHIP III GP LTD,,,Fattal Partnership III (International) LP,291231270.0,פנימי,EUR,2024-01-08,1762.5,6839.73375,1095.46128,4251.15659,0.621538,2033-01-08,
,168,2013.0,התחייבות להשקעה,RedTree French Real Estate GP S.a.r.l,,,REDTREE FRENCH REAL ESTATE FUND SCS SICAV-RAIF,291231169.0,פנימי,EUR,2021-12-28,1782.0,6915.4074,204.287631,792.77901,0.114639,2028-12-31,
,168,2013.0,התחייבות להשקעה,נוי אי. איי תשתיות ואנרגיה ג'י.פי,,,קרן  נוי 5 להשקעה בתשתיות ואנרגיה,291231291.0,פנימי,ILS,2024-09-30,11520.0,11520.0,10555.13138,10555.13138,0.916244,2036-09-30,
,168,2013.0,התחייבות להשקעה,Clearlake,,,Clearlake Capital Partners VII,291231179.0,פנימי,USD,2022-02-07,579.0,1914.174,164.547341,543.99351,0.284192,2032-01-31,
,168,2013.0,התחייבות להשקעה,ARBEL FUND 2 GP LIMITED PARTNERSHIP,,,ארבל 2,291231143.0,פנימי,ILS,2021-07-05,12568.5,12568.5,2708.30085,2708.30085,0.215483,2029-07-01,
,168,2014.0,התחייבות להשקעה,Partners Group Management XI Limited,,,Partners Group Secondary 2015,691239756.0,פנימי,USD,2015-04-01,516.345,1707.03657,151.13254,499.64418,0.292696,2027-04-30,
,168,2014.0,התחייבות להשקעה,"Hamilton Lane Advisors, LLC",,,Hamilton Lane Strategic Opportunities VI 2020,291231118.0,פנימי,USD,2021-02-25,6700.0,22150.2,605.169171,2000.68928,0.090323,2026-02-28,
,168,2014.0,התחייבות להשקעה,Starlight Canadian Residential Growth Fund II GP Inc,,,Starlight Canadian Residential Growth Fund II,291231083.0,פנימי,CAD,2020-06-10,3672.0,8719.164,0.006089,0.01446,1e-06,2026-06-25,
