Unnamed: 0,מספר קופה/קרן/ח.פ. עבור חברת ביטוח,מספר מסלול,מספר מזהה לווה,סוג מספר מזהה לווה,שם הלוואה,מספר הלוואה,תאריך העמדת מסגרת אשראי,"ישראל/חו""ל",מדינה לפי חשיפה כלכלית,בעל עניין/צד קשור,דירוג,שם מדרג,דירוג הלוואה/המנפיק,מטבע פעילות,שער חליפין,שיעור ריבית,סוג הריבית,סכום מסגרת האשראי הראשוני (במטבע הפעילות),"סכום מסגרת האשראי הראשוני (באלפי ש""ח)",שיעור יתרת מסגרת אשראי,Unnamed: 21
,665,1651.0,,,,977894.0,2022-11-17,ישראל,,לא,AA-,פנימי,מנפיק,ILS,1.0,0.0015,קבועה,886.40346,886.40346,0.11476,
,665,1651.0,,,,977883.0,2022-08-17,ישראל,,לא,A2.il,מידרוג Moodys,מנפיק,ILS,1.0,0.008,קבועה,60.09193,60.09193,1.0,
,665,1651.0,,,,977873.0,2021-12-15,ישראל,,לא,Aa2.il,מידרוג Moodys,מנפיק,ILS,1.0,0.0115,קבועה,11.323,11.323,1.000002,
,665,1651.0,,,,978004.0,2025-07-30,ישראל,,לא,A-,פנימי,מנפיק,ILS,1.0,0.0012,קבועה,1777.24245,1777.24245,0.47623,
,665,1651.0,,,,977915.0,2023-08-24,ישראל,,לא,A3.il,מידרוג Moodys,מנפיק,ILS,1.0,0.005,קבועה,43.72971,43.72971,1.033067,
,665,1651.0,,,,977908.0,2023-07-04,ישראל,,לא,A1.il,מידרוג Moodys,מנפיק,ILS,1.0,0.0077,קבועה,1179.46243,1179.46243,0.598663,
,665,1651.0,,,,977893.0,2022-09-29,ישראל,,לא,A2.il,מידרוג Moodys,מנפיק,ILS,1.0,0.005,קבועה,8.93152,8.93152,1.000002,
,665,1651.0,,,,977848.0,2020-12-29,ישראל,,לא,A2.il,מידרוג Moodys,מנפיק,ILS,1.0,0.005,קבועה,12.11642,12.11642,1.0,
,665,1651.0,,,,977864.0,2021-08-10,ישראל,,לא,A1.il,מידרוג Moodys,מנפיק,EUR,3.8807,0.006,קבועה,17.4786,67.829203,1.0,
,665,1651.0,,,,977909.0,2023-07-04,ישראל,,לא,A1.il,מידרוג Moodys,מנפיק,ILS,1.0,0.0077,קבועה,1140.14702,1140.14702,0.247676,
,665,1651.0,,,,977973.0,2024-05-30,ישראל,,לא,NR,NR,NR,ILS,1.0,0.004,קבועה,89.13625,89.13625,1.0,
,665,1651.0,,,,977882.0,2022-08-17,ישראל,,לא,A2.il,מידרוג Moodys,מנפיק,ILS,1.0,0.005,קבועה,162.41063,162.41063,0.7,
,665,1651.0,,,,977928.0,2023-12-21,ישראל,,לא,NR,NR,NR,ILS,1.0,0.0,קבועה,762.006,762.006,0.288747,
,665,1651.0,,,,977927.0,2023-12-13,ישראל,,לא,A2.il,מידרוג Moodys,מנפיק,ILS,1.0,0.006,קבועה,0.311,0.311,3.2e-05,
,665,1651.0,,,,977923.0,2023-12-05,ישראל,,לא,A1.il,מידרוג Moodys,מנפיק,ILS,1.0,0.005,קבועה,238.56345,238.56345,1.0,
,665,1651.0,,,,977924.0,2023-12-05,ישראל,,לא,A1.il,מידרוג Moodys,מנפיק,ILS,1.0,0.005,קבועה,67.80224,67.80224,1.0,
,665,1651.0,,,,977913.0,2023-08-24,ישראל,,לא,A3.il,מידרוג Moodys,מנפיק,ILS,1.0,0.0105,קבועה,53.1071,53.1071,1.301202,
,665,1651.0,,,,977916.0,2023-09-04,ישראל,,לא,A3.il,מידרוג Moodys,מנפיק,ILS,1.0,0.0025,קבועה,1601.08023,1601.08023,0.439024,
,665,1651.0,,,,977995.0,2025-04-29,ישראל,,לא,BB,פנימי,מנפיק,ILS,1.0,0.001,קבועה,178.44017,178.44017,0.105488,
,665,1651.0,,,,977919.0,2023-10-03,ישראל,,לא,BBB,פנימי,מנפיק,ILS,1.0,0.0025,קבועה,251.87725,251.87725,0.325581,
,665,1651.0,,,,977844.0,2020-12-29,ישראל,,לא,A2.il,מידרוג Moodys,מנפיק,ILS,1.0,0.005,קבועה,43.83946,43.83946,1.0,
,665,1651.0,,,,977996.0,2025-04-29,ישראל,,לא,BB,פנימי,מנפיק,ILS,1.0,0.001,קבועה,535.32052,535.32052,0.105488,
,665,1651.0,,,,977931.0,2024-04-11,ישראל,,לא,A,פנימי,מנפיק,ILS,1.0,0.0,קבועה,347.11766,347.11766,0.5,
,665,1651.0,,,,977991.0,2025-04-08,"חו""ל",,לא,ilA,S&P מעלות,מנפיק,GBP,4.4409,0.003,קבועה,264.85077,1176.175784,0.812581,
,665,1651.0,,,,977854.0,2021-08-01,"חו""ל",,לא,ilA-,S&P מעלות,מנפיק,USD,3.306,0.015,קבועה,46.97813,155.309698,0.044364,
,665,1652.0,,,,977916.0,2023-09-04,ישראל,,לא,A3.il,מידרוג Moodys,מנפיק,ILS,1.0,0.0025,קבועה,869.21084,869.21084,0.439024,
,665,1652.0,,,,977913.0,2023-08-24,ישראל,,לא,A3.il,מידרוג Moodys,מנפיק,ILS,1.0,0.0105,קבועה,28.83133,28.83133,1.301201,
,665,1652.0,,,,977973.0,2024-05-30,ישראל,,לא,NR,NR,NR,ILS,1.0,0.004,קבועה,48.3912,48.3912,1.0,
,665,1652.0,,,,977903.0,2023-04-04,ישראל,,לא,NR,NR,NR,ILS,1.0,0.015,קבועה,6.24504,6.24504,0.92877,
,665,1652.0,,,,977878.0,2022-05-31,ישראל,,לא,A+,פנימי,מנפיק,ILS,1.0,0.006,קבועה,4.99241,4.99241,1.0,
,665,1652.0,,,,977861.0,2021-08-10,ישראל,,לא,A1.il,מידרוג Moodys,מנפיק,EUR,3.8807,0.006,קבועה,53.00076,205.680049,0.001636,
,665,1652.0,,,,977847.0,2020-12-29,ישראל,,לא,A2.il,מידרוג Moodys,מנפיק,ILS,1.0,0.005,קבועה,1.38367,1.38367,1.000007,
,665,1652.0,,,,977901.0,2023-03-26,ישראל,,לא,NR,NR,NR,ILS,1.0,0.004,קבועה,318.00397,318.00397,0.063999,
,665,1652.0,,,,977914.0,2023-08-24,ישראל,,לא,A3.il,מידרוג Moodys,מנפיק,ILS,1.0,0.005,קבועה,154.57014,154.57014,0.49742,
,665,1652.0,,,,977894.0,2022-11-17,ישראל,,לא,AA-,פנימי,מנפיק,ILS,1.0,0.0015,קבועה,481.21979,481.21979,0.11476,
,665,1652.0,,,,978002.0,2025-07-29,ישראל,,לא,A2.il,מידרוג Moodys,מנפיק,ILS,1.0,0.005,קבועה,11.75615,11.75615,0.0,
,665,1652.0,,,,977873.0,2021-12-15,ישראל,,לא,Aa2.il,מידרוג Moodys,מנפיק,ILS,1.0,0.0115,קבועה,5.718,5.718,1.000015,
,665,1652.0,,,,977995.0,2025-04-29,ישראל,,לא,BB,פנימי,מנפיק,ILS,1.0,0.001,קבועה,96.87342,96.87342,0.105488,
,665,1652.0,,,,977885.0,2022-08-29,ישראל,,לא,A1.il,מידרוג Moodys,מנפיק,ILS,1.0,0.004,קבועה,957.65697,957.65697,0.887968,
,665,1652.0,,,,977909.0,2023-07-04,ישראל,,לא,A1.il,מידרוג Moodys,מנפיק,ILS,1.0,0.0077,קבועה,618.9747,618.9747,0.247676,
,665,1652.0,,,,977922.0,2023-12-05,ישראל,,לא,A1.il,מידרוג Moodys,מנפיק,ILS,1.0,0.005,קבועה,708.91753,708.91753,0.965274,
,665,1652.0,,,,977986.0,2024-09-19,ישראל,,לא,BBB+,פנימי,מנפיק,ILS,1.0,0.005,קבועה,263.82551,263.82551,1.0,
,665,1652.0,,,,977879.0,2022-05-31,ישראל,,לא,A1.il,מידרוג Moodys,מנפיק,ILS,1.0,0.006,קבועה,23.60198,23.60198,1.0,
,665,1652.0,,,,977881.0,2022-08-17,ישראל,,לא,A2.il,מידרוג Moodys,מנפיק,ILS,1.0,0.005,קבועה,833.21742,833.21742,0.02839,
,665,1652.0,,,,977918.0,2023-10-02,ישראל,,לא,BBB+,פנימי,מנפיק,ILS,1.0,0.003,קבועה,254.3623,254.3623,0.020867,
,665,1652.0,,,,977923.0,2023-12-05,ישראל,,לא,A1.il,מידרוג Moodys,מנפיק,ILS,1.0,0.005,קבועה,129.51377,129.51377,1.0,
,665,1652.0,,,,977864.0,2021-08-10,ישראל,,לא,A1.il,מידרוג Moodys,מנפיק,EUR,3.8807,0.006,קבועה,9.48896,36.823807,1.000001,
,665,1652.0,,,,977930.0,2024-04-11,ישראל,,לא,A,פנימי,מנפיק,ILS,1.0,0.003,קבועה,376.89359,376.89359,0.2,
,665,1652.0,,,,977848.0,2020-12-29,ישראל,,לא,A2.il,מידרוג Moodys,מנפיק,ILS,1.0,0.005,קבועה,6.57788,6.57788,1.000001,
,665,1652.0,,,,977883.0,2022-08-17,ישראל,,לא,A2.il,מידרוג Moodys,מנפיק,ILS,1.0,0.008,קבועה,32.62332,32.62332,1.0,
,665,1652.0,,,,977887.0,2022-08-29,ישראל,,לא,A1.il,מידרוג Moodys,מנפיק,ILS,1.0,0.004,קבועה,48.05266,48.05266,1.0,
,665,1652.0,,,,977987.0,2024-09-19,ישראל,,כן,ilA-,S&P מעלות,מנפיק,ILS,1.0,0.002,קבועה,32.03595,32.03595,12.352943,
,665,1652.0,,,,977931.0,2024-04-11,ישראל,,לא,A,פנימי,מנפיק,ILS,1.0,0.0,קבועה,188.44679,188.44679,0.5,
,665,1652.0,,,,977865.0,2021-08-10,ישראל,,לא,A1.il,מידרוג Moodys,מנפיק,EUR,3.8807,0.006,קבועה,9.03039,35.044234,1.0,
,665,1652.0,,,,977981.0,2024-09-05,ישראל,,לא,A3.il,מידרוג Moodys,מנפיק,ILS,1.0,0.0025,קבועה,376.89359,376.89359,0.5,
,665,1652.0,,,,977908.0,2023-07-04,ישראל,,לא,A1.il,מידרוג Moodys,מנפיק,ILS,1.0,0.0077,קבועה,640.31865,640.31865,0.598663,
,665,1652.0,,,,977802.0,2017-06-29,ישראל,,לא,A2.il,מידרוג Moodys,מנפיק,ILS,1.0,0.006,קבועה,123.506,123.506,0.07399,
,665,1652.0,,,,977893.0,2022-09-29,ישראל,,לא,A2.il,מידרוג Moodys,מנפיק,ILS,1.0,0.005,קבועה,4.84883,4.84883,1.000002,
,665,1652.0,,,,977915.0,2023-08-24,ישראל,,לא,A3.il,מידרוג Moodys,מנפיק,ILS,1.0,0.005,קבועה,23.74043,23.74043,1.033067,
,665,1652.0,,,,977989.0,2025-01-08,ישראל,,לא,A,פנימי,מנפיק,ILS,1.0,0.0,אחר,229.54798,229.54798,0.166666,
,665,1652.0,,,,977929.0,2023-12-13,ישראל,,לא,A1.il,מידרוג Moodys,מנפיק,ILS,1.0,0.006,קבועה,965.40116,965.40116,0.797995,
,665,1652.0,,,,977919.0,2023-10-03,ישראל,,לא,BBB,פנימי,מנפיק,ILS,1.0,0.0025,קבועה,136.7417,136.7417,0.325581,
,665,1652.0,,,,977928.0,2023-12-21,ישראל,,לא,NR,NR,NR,ILS,1.0,0.0,קבועה,247.135,247.135,0.288747,
,665,1652.0,,,,977846.0,2020-12-29,ישראל,,לא,A1.il,מידרוג Moodys,מנפיק,ILS,1.0,0.005,קבועה,9.18258,9.18258,1.000001,
,665,1652.0,,,,977925.0,2023-12-05,ישראל,,לא,A1.il,מידרוג Moodys,מנפיק,ILS,1.0,0.005,קבועה,109.06423,109.06423,1.0,
,665,1652.0,,,,977924.0,2023-12-05,ישראל,,לא,A1.il,מידרוג Moodys,מנפיק,ILS,1.0,0.005,קבועה,36.80917,36.80917,1.0,
,665,1652.0,,,,977927.0,2023-12-13,ישראל,,לא,A2.il,מידרוג Moodys,מנפיק,ILS,1.0,0.006,קבועה,-0.311,-0.311,3.2e-05,
,665,1652.0,,,,977895.0,2022-11-22,ישראל,,לא,ilA,S&P מעלות,מנפיק,ILS,1.0,0.0025,קבועה,1075.02305,1075.02305,0.104311,
,665,1652.0,,,,978004.0,2025-07-30,ישראל,,לא,A-,פנימי,מנפיק,ILS,1.0,0.0012,קבועה,964.8476,964.8476,0.47623,
,665,1652.0,,,,977877.0,2022-05-31,ישראל,,לא,Baa1.il,מידרוג Moodys,מנפיק,ILS,1.0,0.006,קבועה,2.1396,2.1396,1.000004,
,665,1652.0,,,,977996.0,2025-04-29,ישראל,,לא,BB,פנימי,מנפיק,ILS,1.0,0.001,קבועה,290.62029,290.62029,0.105488,
,665,1652.0,,,,977844.0,2020-12-29,ישראל,,לא,A2.il,מידרוג Moodys,מנפיק,ILS,1.0,0.005,קבועה,23.80002,23.80002,1.0,
,665,1652.0,,,,977852.0,2021-03-10,ישראל,,לא,ilA-,S&P מעלות,מנפיק,ILS,1.0,0.006,קבועה,902.68606,902.68606,0.030562,
,665,1652.0,,,,977968.0,2024-05-16,ישראל,,לא,A2.il,מידרוג Moodys,מנפיק,ILS,1.0,0.006,קבועה,76.33178,76.33178,1.0,
,665,1652.0,,,,977862.0,2021-08-10,ישראל,,לא,A1.il,מידרוג Moodys,מנפיק,EUR,3.8807,0.006,קבועה,87.48194,339.491165,0.024883,
,665,1652.0,,,,977912.0,2023-08-24,ישראל,,לא,A3.il,מידרוג Moodys,מנפיק,ILS,1.0,0.005,קבועה,587.64028,587.64028,0.51944,
,665,1652.0,,,,977902.0,2023-04-04,ישראל,,לא,NR,NR,NR,ILS,1.0,0.005,קבועה,398.98897,398.98897,0.393298,
,665,1652.0,,,,977972.0,2024-05-30,ישראל,,לא,NR,NR,NR,ILS,1.0,0.004,קבועה,1247.65163,1247.65163,0.659988,
,665,1652.0,,,,977886.0,2022-08-29,ישראל,,לא,A1.il,מידרוג Moodys,מנפיק,ILS,1.0,0.004,קבועה,188.5143,188.5143,0.802216,
,665,1652.0,,,,977845.0,2020-12-29,ישראל,,לא,A2.il,מידרוג Moodys,מנפיק,ILS,1.0,0.005,קבועה,2.36179,2.36179,1.000004,
,665,1652.0,,,,977882.0,2022-08-17,ישראל,,לא,A2.il,מידרוג Moodys,מנפיק,ILS,1.0,0.005,קבועה,88.17115,88.17115,0.7,
,665,1652.0,,,,978001.0,2025-07-28,ישראל,,לא,NR,NR,NR,ILS,1.0,0.0015,קבועה,76.32095,76.32095,0.580833,
,665,1652.0,,,,977991.0,2025-04-08,"חו""ל",,לא,ilA,S&P מעלות,מנפיק,GBP,4.4409,0.003,קבועה,143.7849,638.534362,0.812581,
,665,1652.0,,,,977854.0,2021-08-01,"חו""ל",,לא,ilA-,S&P מעלות,מנפיק,USD,3.306,0.015,קבועה,25.50397,84.316125,0.044364,
,665,1653.0,,,,978001.0,2025-07-28,ישראל,,לא,NR,NR,NR,ILS,1.0,0.0015,קבועה,39.18641,39.18641,0.580833,
,665,1653.0,,,,977802.0,2017-06-29,ישראל,,לא,A2.il,מידרוג Moodys,מנפיק,ILS,1.0,0.006,קבועה,24.701,24.701,0.07399,
,665,1653.0,,,,977909.0,2023-07-04,ישראל,,לא,A1.il,מידרוג Moodys,מנפיק,ILS,1.0,0.0077,קבועה,317.80783,317.80783,0.247676,
,665,1653.0,,,,977986.0,2024-09-19,ישראל,,לא,BBB+,פנימי,מנפיק,ILS,1.0,0.005,קבועה,135.45919,135.45919,1.0,
,665,1653.0,,,,977865.0,2021-08-10,ישראל,,לא,A1.il,מידרוג Moodys,מנפיק,EUR,3.8807,0.006,קבועה,4.63658,17.993176,1.000001,
,665,1653.0,,,,977972.0,2024-05-30,ישראל,,לא,NR,NR,NR,ILS,1.0,0.004,קבועה,640.5972,640.5972,0.659988,
,665,1653.0,,,,977847.0,2020-12-29,ישראל,,לא,A2.il,מידרוג Moodys,מנפיק,ILS,1.0,0.005,קבועה,0.71043,0.71043,1.000014,
,665,1653.0,,,,977882.0,2022-08-17,ישראל,,לא,A2.il,מידרוג Moodys,מנפיק,ILS,1.0,0.005,קבועה,45.2708,45.2708,0.7,
,665,1653.0,,,,977912.0,2023-08-24,ישראל,,לא,A3.il,מידרוג Moodys,מנפיק,ILS,1.0,0.005,קבועה,301.71941,301.71941,0.51944,
,665,1653.0,,,,978004.0,2025-07-30,ישראל,,לא,A-,פנימי,מנפיק,ILS,1.0,0.0012,קבועה,495.39363,495.39363,0.47623,
,665,1653.0,,,,977968.0,2024-05-16,ישראל,,לא,A2.il,מידרוג Moodys,מנפיק,ILS,1.0,0.006,קבועה,39.19197,39.19197,1.0,
,665,1653.0,,,,977922.0,2023-12-05,ישראל,,לא,A1.il,מידרוג Moodys,מנפיק,ILS,1.0,0.005,קבועה,363.98829,363.98829,0.965274,
,665,1653.0,,,,977845.0,2020-12-29,ישראל,,לא,A2.il,מידרוג Moodys,מנפיק,ILS,1.0,0.005,קבועה,1.21264,1.21264,1.000008,
,665,1653.0,,,,977929.0,2023-12-13,ישראל,,לא,A1.il,מידרוג Moodys,מנפיק,ILS,1.0,0.006,קבועה,495.67785,495.67785,0.797995,
,665,1653.0,,,,977930.0,2024-04-11,ישראל,,לא,A,פנימי,מנפיק,ILS,1.0,0.003,קבועה,193.51313,193.51313,0.2,
,665,1653.0,,,,977923.0,2023-12-05,ישראל,,לא,A1.il,מידרוג Moodys,מנפיק,ILS,1.0,0.005,קבועה,66.49785,66.49785,1.0,
,665,1653.0,,,,977885.0,2022-08-29,ישראל,,לא,A1.il,מידרוג Moodys,מנפיק,ILS,1.0,0.004,קבועה,491.70165,491.70165,0.887968,
,665,1653.0,,,,977878.0,2022-05-31,ישראל,,לא,A+,פנימי,מנפיק,ILS,1.0,0.006,קבועה,2.56331,2.56331,1.000003,
,665,1653.0,,,,978002.0,2025-07-29,ישראל,,לא,A2.il,מידרוג Moodys,מנפיק,ILS,1.0,0.005,קבועה,6.0361,6.0361,0.0,
,665,1653.0,,,,977981.0,2024-09-05,ישראל,,לא,A3.il,מידרוג Moodys,מנפיק,ILS,1.0,0.0025,קבועה,193.51313,193.51313,0.5,
,665,1653.0,,,,977879.0,2022-05-31,ישראל,,לא,A1.il,מידרוג Moodys,מנפיק,ILS,1.0,0.006,קבועה,12.11825,12.11825,1.0,
,665,1653.0,,,,977925.0,2023-12-05,ישראל,,לא,A1.il,מידרוג Moodys,מנפיק,ILS,1.0,0.005,קבועה,55.99819,55.99819,1.0,
,665,1653.0,,,,977908.0,2023-07-04,ישראל,,לא,A1.il,מידרוג Moodys,מנפיק,ILS,1.0,0.0077,קבועה,328.76672,328.76672,0.598663,
,665,1653.0,,,,977903.0,2023-04-04,ישראל,,לא,NR,NR,NR,ILS,1.0,0.015,קבועה,3.20646,3.20646,0.928771,
,665,1653.0,,,,977846.0,2020-12-29,ישראל,,לא,A1.il,מידרוג Moodys,מנפיק,ILS,1.0,0.005,קבועה,4.71472,4.71472,1.000002,
,665,1653.0,,,,977902.0,2023-04-04,ישראל,,לא,NR,NR,NR,ILS,1.0,0.005,קבועה,204.85784,204.85784,0.393298,
,665,1653.0,,,,977996.0,2025-04-29,ישראל,,לא,BB,פנימי,מנפיק,ILS,1.0,0.001,קבועה,149.21677,149.21677,0.105488,
,665,1653.0,,,,977893.0,2022-09-29,ישראל,,לא,A2.il,מידרוג Moodys,מנפיק,ILS,1.0,0.005,קבועה,2.48959,2.48959,1.000004,
,665,1653.0,,,,977848.0,2020-12-29,ישראל,,לא,A2.il,מידרוג Moodys,מנפיק,ILS,1.0,0.005,קבועה,3.37736,3.37736,1.000002,
,665,1653.0,,,,977919.0,2023-10-03,ישראל,,לא,BBB,פנימי,מנפיק,ILS,1.0,0.0025,קבועה,70.20898,70.20898,0.325581,
,665,1653.0,,,,977895.0,2022-11-22,ישראל,,לא,ilA,S&P מעלות,מנפיק,ILS,1.0,0.0025,קבועה,551.96237,551.96237,0.104312,
,665,1653.0,,,,977931.0,2024-04-11,ישראל,,לא,A,פנימי,מנפיק,ILS,1.0,0.0,קבועה,96.75656,96.75656,0.5,
,665,1653.0,,,,977928.0,2023-12-21,ישראל,,לא,NR,NR,NR,ILS,1.0,0.0,קבועה,343.247,343.247,0.288747,
,665,1653.0,,,,977873.0,2021-12-15,ישראל,,לא,Aa2.il,מידרוג Moodys,מנפיק,ILS,1.0,0.0115,קבועה,1.695,1.695,1.00053,
,665,1653.0,,,,977844.0,2020-12-29,ישראל,,לא,A2.il,מידרוג Moodys,מנפיק,ILS,1.0,0.005,קבועה,12.21993,12.21993,1.0,
,665,1653.0,,,,977877.0,2022-05-31,ישראל,,לא,Baa1.il,מידרוג Moodys,מנפיק,ILS,1.0,0.006,קבועה,1.09856,1.09856,1.0,
,665,1653.0,,,,977864.0,2021-08-10,ישראל,,לא,A1.il,מידרוג Moodys,מנפיק,EUR,3.8807,0.006,קבועה,4.87203,18.906887,1.000001,
,665,1653.0,,,,977883.0,2022-08-17,ישראל,,לא,A2.il,מידרוג Moodys,מנפיק,ILS,1.0,0.008,קבועה,16.75019,16.75019,1.0,
,665,1653.0,,,,977916.0,2023-09-04,ישראל,,לא,A3.il,מידרוג Moodys,מנפיק,ILS,1.0,0.0025,קבועה,446.28967,446.28967,0.439024,
,665,1653.0,,,,977894.0,2022-11-17,ישראל,,לא,AA-,פנימי,מנפיק,ILS,1.0,0.0015,קבועה,247.07863,247.07863,0.11476,
,665,1653.0,,,,977973.0,2024-05-30,ישראל,,לא,NR,NR,NR,ILS,1.0,0.004,קבועה,24.84609,24.84609,1.0,
,665,1653.0,,,,977852.0,2021-03-10,ישראל,,לא,ilA-,S&P מעלות,מנפיק,ILS,1.0,0.006,קבועה,463.47726,463.47726,0.030562,
,665,1653.0,,,,977901.0,2023-03-26,ישראל,,לא,NR,NR,NR,ILS,1.0,0.004,קבועה,163.2767,163.2767,0.064,
,665,1653.0,,,,977862.0,2021-08-10,ישראל,,לא,A1.il,מידרוג Moodys,מנפיק,EUR,3.8807,0.006,קבועה,44.91693,174.30913,0.024883,
,665,1653.0,,,,977881.0,2022-08-17,ישראל,,לא,A2.il,מידרוג Moodys,מנפיק,ILS,1.0,0.005,קבועה,427.80912,427.80912,0.02839,
,665,1653.0,,,,977861.0,2021-08-10,ישראל,,לא,A1.il,מידרוג Moodys,מנפיק,EUR,3.8807,0.006,קבועה,27.21283,105.604829,0.001636,
,665,1653.0,,,,977914.0,2023-08-24,ישראל,,לא,A3.il,מידרוג Moodys,מנפיק,ILS,1.0,0.005,קבועה,79.36286,79.36286,0.49742,
,665,1653.0,,,,977918.0,2023-10-02,ישראל,,לא,BBB+,פנימי,מנפיק,ILS,1.0,0.003,קבועה,130.60038,130.60038,0.020867,
,665,1653.0,,,,977887.0,2022-08-29,ישראל,,לא,A1.il,מידרוג Moodys,מנפיק,ILS,1.0,0.004,קבועה,24.67227,24.67227,1.0,
,665,1653.0,,,,977886.0,2022-08-29,ישראל,,לא,A1.il,מידרוג Moodys,מנפיק,ILS,1.0,0.004,קבועה,96.79123,96.79123,0.802216,
,665,1653.0,,,,977913.0,2023-08-24,ישראל,,לא,A3.il,מידרוג Moodys,מנפיק,ILS,1.0,0.0105,קבועה,14.80322,14.80322,1.301202,
,665,1653.0,,,,977915.0,2023-08-24,ישראל,,לא,A3.il,מידרוג Moodys,מנפיק,ILS,1.0,0.005,קבועה,12.18934,12.18934,1.033067,
,665,1653.0,,,,977989.0,2025-01-08,ישראל,,לא,A,פנימי,מנפיק,ILS,1.0,0.0,אחר,117.85965,117.85965,0.166666,
,665,1653.0,,,,977995.0,2025-04-29,ישראל,,לא,BB,פנימי,מנפיק,ILS,1.0,0.001,קבועה,49.73892,49.73892,0.105488,
,665,1653.0,,,,977924.0,2023-12-05,ישראל,,לא,A1.il,מידרוג Moodys,מנפיק,ILS,1.0,0.005,קבועה,18.89939,18.89939,1.0,
,665,1653.0,,,,977987.0,2024-09-19,ישראל,,כן,ilA-,S&P מעלות,מנפיק,ILS,1.0,0.002,קבועה,16.44861,16.44861,12.352945,
,665,1653.0,,,,977854.0,2021-08-01,"חו""ל",,לא,ilA-,S&P מעלות,מנפיק,USD,3.306,0.015,קבועה,13.09481,43.291442,0.044364,
,665,1653.0,,,,977991.0,2025-04-08,"חו""ל",,לא,ilA,S&P מעלות,מנפיק,GBP,4.4409,0.003,קבועה,73.82526,327.850597,0.812581,
,665,1666.0,,,,977847.0,2020-12-29,ישראל,,לא,A2.il,מידרוג Moodys,מנפיק,ILS,1.0,0.005,קבועה,0.3754,0.3754,1.0,
,665,1666.0,,,,978001.0,2025-07-28,ישראל,,לא,NR,NR,NR,ILS,1.0,0.0015,קבועה,20.70649,20.70649,0.580833,
,665,1666.0,,,,977913.0,2023-08-24,ישראל,,לא,A3.il,מידרוג Moodys,מנפיק,ILS,1.0,0.0105,קבועה,7.82217,7.82217,1.301202,
,665,1666.0,,,,977912.0,2023-08-24,ישראל,,לא,A3.il,מידרוג Moodys,מנפיק,ILS,1.0,0.005,קבועה,159.43159,159.43159,0.51944,
,665,1666.0,,,,977989.0,2025-01-08,ישראל,,לא,A,פנימי,מנפיק,ILS,1.0,0.0,אחר,62.27823,62.27823,0.166666,
,665,1666.0,,,,977852.0,2021-03-10,ישראל,,לא,ilA-,S&P מעלות,מנפיק,ILS,1.0,0.006,קבועה,244.90608,244.90608,0.030562,
,665,1666.0,,,,977928.0,2023-12-21,ישראל,,לא,NR,NR,NR,ILS,1.0,0.0,קבועה,137.294,137.294,0.288748,
,665,1666.0,,,,977848.0,2020-12-29,ישראל,,לא,A2.il,מידרוג Moodys,מנפיק,ILS,1.0,0.005,קבועה,1.78463,1.78463,1.000005,
,665,1666.0,,,,977987.0,2024-09-19,ישראל,,כן,ilA-,S&P מעלות,מנפיק,ILS,1.0,0.002,קבועה,8.69161,8.69161,12.352949,
,665,1666.0,,,,977972.0,2024-05-30,ישראל,,לא,NR,NR,NR,ILS,1.0,0.004,קבועה,338.49805,338.49805,0.659988,
,665,1666.0,,,,977925.0,2023-12-05,ישראל,,לא,A1.il,מידרוג Moodys,מנפיק,ILS,1.0,0.005,קבועה,29.59001,29.59001,1.0,
,665,1666.0,,,,977879.0,2022-05-31,ישראל,,לא,A1.il,מידרוג Moodys,מנפיק,ILS,1.0,0.006,קבועה,6.40341,6.40341,1.0,
,665,1666.0,,,,977894.0,2022-11-17,ישראל,,לא,AA-,פנימי,מנפיק,ILS,1.0,0.0015,קבועה,130.55885,130.55885,0.11476,
,665,1666.0,,,,977929.0,2023-12-13,ישראל,,לא,A1.il,מידרוג Moodys,מנפיק,ILS,1.0,0.006,קבועה,261.92119,261.92119,0.797995,
,665,1666.0,,,,977901.0,2023-03-26,ישראל,,לא,NR,NR,NR,ILS,1.0,0.004,קבועה,86.27706,86.27706,0.063999,
,665,1666.0,,,,977844.0,2020-12-29,ישראל,,לא,A2.il,מידרוג Moodys,מנפיק,ILS,1.0,0.005,קבועה,6.45713,6.45713,1.000001,
,665,1666.0,,,,977981.0,2024-09-05,ישראל,,לא,A3.il,מידרוג Moodys,מנפיק,ILS,1.0,0.0025,קבועה,102.2543,102.2543,0.5,
,665,1666.0,,,,977845.0,2020-12-29,ישראל,,לא,A2.il,מידרוג Moodys,מנפיק,ILS,1.0,0.005,קבועה,0.64077,0.64077,1.0,
,665,1666.0,,,,977924.0,2023-12-05,ישראל,,לא,A1.il,מידרוג Moodys,מנפיק,ILS,1.0,0.005,קבועה,9.98662,9.98662,1.000001,
,665,1666.0,,,,977930.0,2024-04-11,ישראל,,לא,A,פנימי,מנפיק,ILS,1.0,0.003,קבועה,102.2543,102.2543,0.2,
,665,1666.0,,,,977918.0,2023-10-02,ישראל,,לא,BBB+,פנימי,מנפיק,ILS,1.0,0.003,קבועה,69.01056,69.01056,0.020867,
,665,1666.0,,,,977916.0,2023-09-04,ישראל,,לא,A3.il,מידרוג Moodys,מנפיק,ILS,1.0,0.0025,קבועה,235.82398,235.82398,0.439024,
