Unnamed: 0,מספר קופה/קרן/ח.פ. עבור חברת ביטוח,מספר מסלול,מאפיין עיקרי,שם נייר ערך,מספר נייר ערך,תאריך רכישה,"מח""מ",סוג הצמדה,מועד פדיון,שיעור ריבית,תשואה לפדיון,ערך נקוב (יחידות),שער נייר הערך,"שווי הוגן (באלפי ש""ח)","עלות מופחתת (באלפי ש""ח)",השיטה שיושמה בדוח הכספי,שיעור מנכסי אפיק ההשקעה,שיעור מסך נכסי ההשקעה,Unnamed: 19
,168,2013.0,ערד בקרן פנסיה מקיפה חדשה,ערד סדרה 8811 4.80% 2029,8288110.0,2014-02-02,3.1079,צמוד למדד המחירים לצרכן,2029-02-02,0.048,0.0486,5750083.65,119.320266,7483.41439,6861.01508,עלות מופחתת,0.003779,0.00069,
,168,2013.0,ערד בקרן פנסיה מקיפה חדשה,ערד סדרה 8771 4.8% 2024,8287716.0,2010-10-01,0.0027,צמוד למדד המחירים לצרכן,2025-10-01,0.048,0.0486,7220737.14,129.491138,9349.67042,9350.21467,עלות מופחתת,0.005151,0.00094,
,168,2013.0,ערד בקרן פנסיה מקיפה חדשה,ערד סדרה 8900 4.8% 2036,8289000.0,2021-08-01,8.5153,צמוד למדד המחירים לצרכן,2036-08-01,0.048,0.0486,5298448.5,117.79669,7977.53263,6241.39694,עלות מופחתת,0.003438,0.000628,
,168,2013.0,ערד בקרן פנסיה מקיפה חדשה,ערד סדרה 8829 4.80% 2030,8288292.0,2015-08-02,4.3456,צמוד למדד המחירים לצרכן,2030-08-02,0.048,0.0486,10530390.89,119.790982,14268.95095,12614.45862,עלות מופחתת,0.006949,0.001269,
,168,2013.0,ערד בקרן פנסיה מקיפה חדשה,ערד סדרה 8775 4.8% 2024,8287757.0,2011-02-01,0.3397,צמוד למדד המחירים לצרכן,2026-02-01,0.048,0.0486,6495694.49,126.169582,8265.80109,8195.59056,עלות מופחתת,0.004514,0.000824,
,168,2013.0,ערד בקרן פנסיה מקיפה חדשה,ערד סדרה 8878 4.8% 2034,8288780.0,2019-09-01,7.337,צמוד למדד המחירים לצרכן,2034-09-01,0.048,0.0486,37171.75,118.381638,54.32925,44.00452,עלות מופחתת,2.4e-05,4e-06,
,168,2013.0,ערד בקרן פנסיה מקיפה חדשה,ערד סדרה 8814 4.80% 2029,8288144.0,2014-05-01,3.2732,צמוד למדד המחירים לצרכן,2029-05-01,0.048,0.0486,7475088.88,121.349815,9945.78554,9071.00651,עלות מופחתת,0.004997,0.000912,
,168,2013.0,ערד בקרן פנסיה מקיפה חדשה,ערד סדרה 8869 4.8% 2033,8288690.0,2018-12-02,6.7555,צמוד למדד המחירים לצרכן,2033-12-02,0.048,0.0486,10944588.39,119.806184,15917.12513,13112.29368,עלות מופחתת,0.007223,0.001319,
,168,2013.0,ערד בקרן פנסיה מקיפה חדשה,ערד סדרה 8818 4.80% 2029,8288185.0,2014-09-01,3.6094,צמוד למדד המחירים לצרכן,2029-09-01,0.048,0.0486,13756345.86,118.746399,18085.17908,16335.16539,עלות מופחתת,0.008999,0.001643,
,168,2013.0,ערד בקרן פנסיה מקיפה חדשה,ערד סדרה 8891 4.8% 2035,8288910.0,2020-11-01,7.96,צמוד למדד המחירים לצרכן,2035-11-01,0.048,0.0486,15246017.49,121.109518,23228.22186,18464.37828,עלות מופחתת,0.010171,0.001858,
,168,2013.0,ערד בקרן פנסיה מקיפה חדשה,ערד סדרה 8889 4.8% 2035,8288890.0,2020-09-01,7.9818,צמוד למדד המחירים לצרכן,2035-09-01,0.048,0.0486,32023588.11,119.090536,47984.62991,38137.06282,עלות מופחתת,0.021009,0.003837,
,168,2013.0,ערד בקרן פנסיה מקיפה חדשה,ערד סדרה 8905 4.8% 2037,8289050.0,2022-01-02,8.7321,צמוד למדד המחירים לצרכן,2037-01-02,0.048,0.0486,28586946.03,117.208306,43102.42877,33506.27522,עלות מופחתת,0.018458,0.003371,
,168,2013.0,ערד בקרן פנסיה מקיפה חדשה,ערד סדרה 8836 4.80% 2031,8288367.0,2016-03-01,4.8181,צמוד למדד המחירים לצרכן,2031-03-01,0.048,0.0486,2652106.23,120.904734,3678.21365,3206.52198,עלות מופחתת,0.001766,0.000322,
,168,2013.0,ערד בקרן פנסיה מקיפה חדשה,ערד סדרה 8797 4.8% 2027,8287971.0,2012-12-02,2.058,צמוד למדד המחירים לצרכן,2027-12-02,0.048,0.0486,10564077.37,122.10499,13650.25694,12899.26558,עלות מופחתת,0.007106,0.001298,
,168,2013.0,ערד בקרן פנסיה מקיפה חדשה,ערד סדרה 8809 4.80% 2028,8288094.0,2013-12-01,2.9355,צמוד למדד המחירים לצרכן,2028-12-01,0.048,0.0486,10878002.44,119.931453,14163.19209,13046.14637,עלות מופחתת,0.007187,0.001312,
,168,2013.0,ערד בקרן פנסיה מקיפה חדשה,ערד סדרה 8790 4.8% 2027,8287906.0,2012-05-01,1.5145,צמוד למדד המחירים לצרכן,2027-05-01,0.048,0.0486,5056578.82,124.480757,6557.97211,6294.4676,עלות מופחתת,0.003467,0.000633,
,168,2013.0,ערד בקרן פנסיה מקיפה חדשה,ערד סדרה 8846 4.80% 2032,8288466.0,2017-01-01,5.4168,צמוד למדד המחירים לצרכן,2032-01-01,0.048,0.0486,16604979.2,121.498457,23547.60678,20174.79359,עלות מופחתת,0.011114,0.00203,
,168,2013.0,ערד בקרן פנסיה מקיפה חדשה,ערד סדרה 8849 4.80% 2032,8288490.0,2017-04-02,5.6809,צמוד למדד המחירים לצרכן,2032-04-02,0.048,0.0486,8611651.79,123.169499,12178.56574,10606.92836,עלות מופחתת,0.005843,0.001067,
,168,2013.0,ערד בקרן פנסיה מקיפה חדשה,ערד סדרה 8833 4.80% 2030,8288334.0,2015-12-01,4.5709,צמוד למדד המחירים לצרכן,2030-12-01,0.048,0.0486,6638384.11,121.121395,9156.69876,8040.50345,עלות מופחתת,0.004429,0.000809,
,168,2013.0,ערד בקרן פנסיה מקיפה חדשה,ערד סדרה 8774 4.8% 2024,8287740.0,2011-01-02,0.2547,צמוד למדד המחירים לצרכן,2026-01-01,0.048,0.0486,6889649.36,127.124409,8814.44831,8758.42602,עלות מופחתת,0.004824,0.000881,
,168,2013.0,ערד בקרן פנסיה מקיפה חדשה,ערד סדרה 8831 4.80% 2030,8288318.0,2015-10-01,4.4037,צמוד למדד המחירים לצרכן,2030-10-01,0.048,0.0486,796967.45,121.708525,1099.39509,969.97733,עלות מופחתת,0.000534,9.7e-05,
,168,2013.0,ערד בקרן פנסיה מקיפה חדשה,ערד סדרה 8895 4.8% 2036,8288950.0,2021-03-01,8.2921,צמוד למדד המחירים לצרכן,2036-03-01,0.048,0.0486,24565959.4,119.329797,37223.14839,29314.5095,עלות מופחתת,0.016149,0.002949,
,168,2013.0,ערד בקרן פנסיה מקיפה חדשה,ערד סדרה 8876 4.8% 2034,8288760.0,2019-07-01,7.1686,צמוד למדד המחירים לצרכן,2034-07-01,0.048,0.0486,10002238.57,118.269082,14536.77509,11829.55574,עלות מופחתת,0.006516,0.00119,
,168,2013.0,ערד בקרן פנסיה מקיפה חדשה,ערד סדרה 8854 4.80% 2032,8288540.0,2017-09-01,5.9519,צמוד למדד המחירים לצרכן,2032-09-01,0.048,0.0486,10168423.39,120.658662,14544.17745,12269.08364,עלות מופחתת,0.006759,0.001234,
,168,2013.0,ערד בקרן פנסיה מקיפה חדשה,ערד סדרה 8875 4.8% 2034,8288750.0,2019-06-02,7.0886,צמוד למדד המחירים לצרכן,2034-06-02,0.048,0.0486,62568.94,119.543823,91.70521,74.7973,עלות מופחתת,4.1e-05,7e-06,
,168,2013.0,ערד בקרן פנסיה מקיפה חדשה,ערד סדרה 8827 4.80% 2030,8288276.0,2015-06-01,4.1754,צמוד למדד המחירים לצרכן,2030-06-01,0.048,0.0486,4902067.13,121.365112,6697.71567,5949.39926,עלות מופחתת,0.003277,0.000598,
,168,2013.0,ערד בקרן פנסיה מקיפה חדשה,ערד סדרה 8819 4.80% 2029,8288193.0,2014-10-01,3.6054,צמוד למדד המחירים לצרכן,2029-10-01,0.048,0.0486,10479747.83,121.230274,14066.79751,12704.62699,עלות מופחתת,0.006998,0.001278,
,168,2013.0,ערד בקרן פנסיה מקיפה חדשה,ערד סדרה 8862 4.80% 2033,8288620.0,2018-05-01,6.3252,צמוד למדד המחירים לצרכן,2033-05-01,0.048,0.0486,22665073.51,122.092672,33177.14608,27672.39378,עלות מופחתת,0.015244,0.002784,
,168,2013.0,ערד בקרן פנסיה מקיפה חדשה,ערד סדרה 8773 4.8% 2024,8287732.0,2010-12-01,0.1698,צמוד למדד המחירים לצרכן,2025-12-01,0.048,0.0486,2908815.34,127.762436,3732.14252,3716.37333,עלות מופחתת,0.002047,0.000373,
,168,2013.0,ערד בקרן פנסיה מקיפה חדשה,ערד סדרה 8810 4.80% 2029,8288102.0,2014-01-01,3.0202,צמוד למדד המחירים לצרכן,2029-01-01,0.048,0.0486,6794469.43,119.926803,8866.39719,8148.38995,עלות מופחתת,0.004488,0.000819,
,168,2013.0,ערד בקרן פנסיה מקיפה חדשה,ערד סדרה 8788 % 4.8,8287880.0,2012-03-01,1.3816,צמוד למדד המחירים לצרכן,2027-03-01,0.048,0.0486,7295468.2,122.999379,9315.53643,8973.38054,עלות מופחתת,0.004943,0.000902,
,168,2013.0,ערד בקרן פנסיה מקיפה חדשה,ערד סדרה 8845 4.80% 2031,8288458.0,2016-12-01,5.3322,צמוד למדד המחירים לצרכן,2031-12-01,0.048,0.0486,13411076.77,121.487311,18972.42182,16292.75653,עלות מופחתת,0.008975,0.001639,
,168,2013.0,ערד בקרן פנסיה מקיפה חדשה,ערד סדרה 8879 4.8% 2034,8288790.0,2019-10-02,7.2485,צמוד למדד המחירים לצרכן,2034-10-02,0.048,0.0486,18543243.12,120.48536,27528.1726,22341.89325,עלות מופחתת,0.012308,0.002248,
,168,2013.0,ערד בקרן פנסיה מקיפה חדשה,ערד סדרה 8881 4.8% 2034,8288810.0,2019-12-01,7.413,צמוד למדד המחירים לצרכן,2034-12-01,0.048,0.0486,7922230.81,119.323276,11700.40511,9453.06532,עלות מופחתת,0.005207,0.000951,
,168,2013.0,ערד בקרן פנסיה מקיפה חדשה,ערד סדרה 8832 4.80% 2030,8288326.0,2015-11-01,4.4884,צמוד למדד המחירים לצרכן,2030-11-01,0.048,0.0486,22162802.23,121.720494,30645.96319,26976.67226,עלות מופחתת,0.014861,0.002714,
,168,2013.0,ערד בקרן פנסיה מקיפה חדשה,ערד סדרה 8789 4.8% 2027,8287898.0,2012-04-01,1.4322,צמוד למדד המחירים לצרכן,2027-04-01,0.048,0.0486,9496559.79,125.449565,12384.38019,11913.39297,עלות מופחתת,0.006563,0.001198,
,168,2013.0,ערד בקרן פנסיה מקיפה חדשה,ערד סדרה 8841 4.80% 2031,8288417.0,2016-08-01,5.1226,צמוד למדד המחירים לצרכן,2031-08-01,0.048,0.0486,24300302.18,120.77398,33961.14754,29348.44213,עלות מופחתת,0.016167,0.002953,
,168,2013.0,ערד בקרן פנסיה מקיפה חדשה,ערד סדרה 8787 4.8%,8287872.0,2012-02-01,1.3047,צמוד למדד המחירים לצרכן,2027-02-01,0.048,0.0486,12513283.51,123.489416,16005.11634,15452.58072,עלות מופחתת,0.008512,0.001554,
,168,2013.0,ערד בקרן פנסיה מקיפה חדשה,ערד סדרה 8871 4.8% 2034,8288710.0,2019-02-01,6.9223,צמוד למדד המחירים לצרכן,2034-02-01,0.048,0.0486,14486307.03,119.583237,21125.32897,17323.19488,עלות מופחתת,0.009543,0.001743,
,168,2013.0,ערד בקרן פנסיה מקיפה חדשה,ערד סדרה 8874 4.8% 2034,8288740.0,2019-05-01,7.0014,צמוד למדד המחירים לצרכן,2034-05-01,0.048,0.0486,25987875.33,120.387885,38267.31354,31286.25345,עלות מופחתת,0.017235,0.003148,
,168,2013.0,ערד בקרן פנסיה מקיפה חדשה,ערד סדרה 8848 4.80% 2032,8288482.0,2017-03-01,5.5816,צמוד למדד המחירים לצרכן,2032-03-01,0.048,0.0486,13469583.9,120.779571,19080.49438,16268.50566,עלות מופחתת,0.008962,0.001637,
,168,2013.0,ערד בקרן פנסיה מקיפה חדשה,ערד סדרה 8823 4.80% 2029,8288235.0,2015-02-01,3.9422,צמוד למדד המחירים לצרכן,2030-02-01,0.048,0.0486,10962503.55,119.569799,14650.67217,13107.84345,עלות מופחתת,0.007221,0.001319,
,168,2013.0,ערד בקרן פנסיה מקיפה חדשה,ערד סדרה 8873 4.8% 2034,8288730.0,2019-04-01,6.9188,צמוד למדד המחירים לצרכן,2034-04-01,0.048,0.0486,8051482.31,121.47899,11933.92359,9780.85942,עלות מופחתת,0.005388,0.000984,
,168,2013.0,ערד בקרן פנסיה מקיפה חדשה,ערד סדרה 8815 4.80% 2029,8288151.0,2014-06-01,3.3578,צמוד למדד המחירים לצרכן,2029-06-01,0.048,0.0486,11835900.05,120.755293,15710.02354,14292.47584,עלות מופחתת,0.007873,0.001438,
,168,2013.0,ערד בקרן פנסיה מקיפה חדשה,ערד סדרה 8801 4.8% 2028,8288011.0,2013-04-02,2.3937,צמוד למדד המחירים לצרכן,2028-04-02,0.048,0.0486,7842909.2,123.631538,10117.08894,9696.30929,עלות מופחתת,0.005341,0.000975,
,168,2013.0,ערד בקרן פנסיה מקיפה חדשה,ערד סדרה 8786 % 4.8,8287864.0,2012-01-01,1.2198,צמוד למדד המחירים לצרכן,2027-01-01,0.048,0.0486,3062450.58,123.979453,3923.77166,3796.80949,עלות מופחתת,0.002091,0.000382,
,168,2013.0,ערד בקרן פנסיה מקיפה חדשה,ערד סדרה 8781 4.8%,8287815.0,2011-08-01,0.8239,צמוד למדד המחירים לצרכן,2026-08-01,0.048,0.0486,4383612.32,123.489416,5535.09414,5413.29724,עלות מופחתת,0.002982,0.000544,
,168,2013.0,ערד בקרן פנסיה מקיפה חדשה,ערד סדרה 8904 4.8% 2036,8289040.0,2021-12-01,8.645,צמוד למדד המחירים לצרכן,2036-12-01,0.048,0.0486,11924646.52,117.572199,17992.16095,14020.06919,עלות מופחתת,0.007723,0.00141,
,168,2013.0,ערד בקרן פנסיה מקיפה חדשה,ערד סדרה 8817 4.80% 2029,8288177.0,2014-08-01,3.5252,צמוד למדד המחירים לצרכן,2029-08-01,0.048,0.0486,7989963.35,119.336051,10529.60132,9534.90672,עלות מופחתת,0.005252,0.000959,
,168,2013.0,ערד בקרן פנסיה מקיפה חדשה,ערד סדרה 8807 4.80% 2028,8288078.0,2013-10-01,2.7683,צמוד למדד המחירים לצרכן,2028-10-01,0.048,0.0486,12629716.13,121.230274,16541.80078,15311.03944,עלות מופחתת,0.008434,0.00154,
,168,2013.0,ערד בקרן פנסיה מקיפה חדשה,ערד סדרה 8883 4.8% 2035,8288830.0,2020-02-02,7.5853,צמוד למדד המחירים לצרכן,2035-02-02,0.048,0.0486,13250786.25,118.85334,19583.10232,15749.00206,עלות מופחתת,0.008676,0.001584,
,168,2013.0,ערד בקרן פנסיה מקיפה חדשה,ערד סדרה 8877 4.8% 2034,8288770.0,2019-08-01,7.2537,צמוד למדד המחירים לצרכן,2034-08-01,0.048,0.0486,24733813.49,118.516376,36101.49023,29313.61936,עלות מופחתת,0.016148,0.002949,
,168,2013.0,ערד בקרן פנסיה מקיפה חדשה,ערד סדרה 8813 4.80% 2029,8288136.0,2014-04-01,3.1907,צמוד למדד המחירים לצרכן,2029-04-01,0.048,0.0486,12968894.0,122.185777,17334.17474,15846.14385,עלות מופחתת,0.008729,0.001594,
,168,2014.0,ערד בקרן פנסיה מקיפה חדשה,ערד סדרה 8842 4.80% 2031,8288425.0,2016-09-01,5.2064,צמוד למדד המחירים לצרכן,2031-09-01,0.048,0.0486,16238872.66,119.811152,22569.1397,19455.98049,עלות מופחתת,0.007786,0.00141,
,168,2014.0,ערד בקרן פנסיה מקיפה חדשה,ערד סדרה 8819 4.80% 2029,8288193.0,2014-10-01,3.6054,צמוד למדד המחירים לצרכן,2029-10-01,0.048,0.0486,14425416.91,121.230274,19363.00585,17487.97241,עלות מופחתת,0.006998,0.001267,
,168,2014.0,ערד בקרן פנסיה מקיפה חדשה,ערד סדרה 8903 4.8% 2036,8289030.0,2021-11-01,8.5622,צמוד למדד המחירים לצרכן,2036-11-01,0.048,0.0486,34958670.5,118.150545,52887.02914,41303.85964,עלות מופחתת,0.01653,0.002993,
,168,2014.0,ערד בקרן פנסיה מקיפה חדשה,ערד סדרה 8801 4.8% 2028,8288011.0,2013-04-02,2.3937,צמוד למדד המחירים לצרכן,2028-04-02,0.048,0.0486,10795797.45,123.631538,13926.21541,13347.01046,עלות מופחתת,0.005341,0.000967,
,168,2014.0,ערד בקרן פנסיה מקיפה חדשה,ערד סדרה 8823 4.80% 2029,8288235.0,2015-02-01,3.9422,צמוד למדד המחירים לצרכן,2030-02-01,0.048,0.0486,15089932.18,119.569799,20166.71178,18043.00156,עלות מופחתת,0.007221,0.001307,
,168,2014.0,ערד בקרן פנסיה מקיפה חדשה,ערד סדרה 8814 4.80% 2029,8288144.0,2014-05-01,3.2732,צמוד למדד המחירים לצרכן,2029-05-01,0.048,0.0486,10289491.24,121.349815,13690.41557,12486.27856,עלות מופחתת,0.004997,0.000904,
,168,2014.0,ערד בקרן פנסיה מקיפה חדשה,ערד סדרה 8857 4.80% 2032,8288570.0,2017-12-01,6.0603,צמוד למדד המחירים לצרכן,2032-12-01,0.048,0.0486,19942470.98,121.251186,28761.06217,24180.48263,עלות מופחתת,0.009677,0.001752,
,168,2014.0,ערד בקרן פנסיה מקיפה חדשה,ערד סדרה 8795 4.8% 2027,8287955.0,2012-10-02,1.9371,צמוד למדד המחירים לצרכן,2027-10-02,0.048,0.0486,10022506.09,122.834754,12675.55215,12311.12067,עלות מופחתת,0.004927,0.000892,
,168,2014.0,ערד בקרן פנסיה מקיפה חדשה,ערד סדרה 8872 4.8% 2034,8288720.0,2019-03-01,7.0003,צמוד למדד המחירים לצרכן,2034-03-01,0.048,0.0486,35222507.02,119.225346,51338.23876,41994.15576,עלות מופחתת,0.016806,0.003043,
,168,2014.0,ערד בקרן פנסיה מקיפה חדשה,ערד סדרה 8794  4.8% 2027,8287948.0,2012-09-02,1.8538,צמוד למדד המחירים לצרכן,2027-09-02,0.048,0.0486,9087917.49,121.695852,11633.08594,11059.61859,עלות מופחתת,0.004426,0.000801,
,168,2014.0,ערד בקרן פנסיה מקיפה חדשה,ערד סדרה 8901 4.8% 2036,8289010.0,2021-09-01,8.5984,צמוד למדד המחירים לצרכן,2036-09-01,0.048,0.0486,37707617.52,116.868163,56455.31456,44068.19988,עלות מופחתת,0.017636,0.003193,
,168,2014.0,ערד בקרן פנסיה מקיפה חדשה,ערד סדרה 8850 4.80% 2032,8288508.0,2017-05-01,5.6161,צמוד למדד המחירים לצרכן,2032-05-01,0.048,0.0486,25838186.16,122.336575,37117.56356,31609.55187,עלות מופחתת,0.01265,0.00229,
,168,2014.0,ערד בקרן פנסיה מקיפה חדשה,ערד סדרה 8847 4.80% 2032,8288474.0,2017-02-01,5.5018,צמוד למדד המחירים לצרכן,2032-02-01,0.048,0.0486,15092887.07,121.018226,21368.51636,18265.14424,עלות מופחתת,0.007309,0.001323,
,168,2014.0,ערד בקרן פנסיה מקיפה חדשה,ערד סדרה 8856 4.80% 2032,8288560.0,2017-11-01,5.9777,צמוד למדד המחירים לצרכן,2032-11-01,0.048,0.0486,25585886.83,122.092672,37067.58994,31238.49279,עלות מופחתת,0.012502,0.002263,
,168,2014.0,ערד בקרן פנסיה מקיפה חדשה,ערד סדרה 8822 4.80% 2029,8288227.0,2015-01-01,3.8573,צמוד למדד המחירים לצרכן,2030-01-01,0.048,0.0486,1279880.99,120.044282,1713.28092,1536.42394,עלות מופחתת,0.000614,0.000111,
,168,2014.0,ערד בקרן פנסיה מקיפה חדשה,ערד סדרה 8817 4.80% 2029,8288177.0,2014-08-01,3.5252,צמוד למדד המחירים לצרכן,2029-08-01,0.048,0.0486,10998218.11,119.336051,14494.04044,13124.83915,עלות מופחתת,0.005252,0.000951,
,168,2014.0,ערד בקרן פנסיה מקיפה חדשה,ערד סדרה 8892 4.8% 2035,8288920.0,2020-12-01,8.0428,צמוד למדד המחירים לצרכן,2035-12-01,0.048,0.0486,77861159.9,120.274041,118078.14463,93646.76356,עלות מופחתת,0.037478,0.006786,
,168,2014.0,ערד בקרן פנסיה מקיפה חדשה,ערד סדרה 8875 4.8% 2034,8288750.0,2019-06-02,7.0886,צמוד למדד המחירים לצרכן,2034-06-02,0.048,0.0486,86126.41,119.543823,126.2326,102.9588,עלות מופחתת,4.1e-05,7e-06,
,168,2014.0,ערד בקרן פנסיה מקיפה חדשה,ערד סדרה  8802  4.8%  2028,8288029.0,2013-05-01,2.4159,צמוד למדד המחירים לצרכן,2028-05-01,0.048,0.0486,12190807.62,122.919496,16021.72019,14984.87924,עלות מופחתת,0.005997,0.001085,
,168,2014.0,ערד בקרן פנסיה מקיפה חדשה,ערד סדרה 8883 4.8% 2035,8288830.0,2020-02-02,7.5853,צמוד למדד המחירים לצרכן,2035-02-02,0.048,0.0486,18239762.93,118.85334,26956.2226,21678.56748,עלות מופחתת,0.008676,0.001571,
,168,2014.0,ערד בקרן פנסיה מקיפה חדשה,ערד סדרה 8845 4.80% 2031,8288458.0,2016-12-01,5.3322,צמוד למדד המחירים לצרכן,2031-12-01,0.048,0.0486,18460403.5,121.487311,26115.61832,22427.04779,עלות מופחתת,0.008975,0.001625,
,168,2014.0,ערד בקרן פנסיה מקיפה חדשה,ערד סדרה 8852 4.80% 2032,8288524.0,2017-07-02,5.786,צמוד למדד המחירים לצרכן,2032-07-02,0.048,0.0486,5965658.31,120.63798,8491.63587,7196.84971,עלות מופחתת,0.00288,0.000521,
,168,2014.0,ערד בקרן פנסיה מקיפה חדשה,ערד סדרה 8848 4.80% 2032,8288482.0,2017-03-01,5.5816,צמוד למדד המחירים לצרכן,2032-03-01,0.048,0.0486,18540938.8,120.779571,26264.38065,22393.66637,עלות מופחתת,0.008962,0.001622,
,168,2014.0,ערד בקרן פנסיה מקיפה חדשה,ערד סדרה 8877 4.8% 2034,8288770.0,2019-08-01,7.2537,צמוד למדד המחירים לצרכן,2034-08-01,0.048,0.0486,34046198.15,118.516376,49693.85293,40350.32016,עלות מופחתת,0.016148,0.002924,
,168,2014.0,ערד בקרן פנסיה מקיפה חדשה,ערד סדרה 8774 4.8% 2024,8287740.0,2011-01-02,0.2547,צמוד למדד המחירים לצרכן,2026-01-01,0.048,0.0486,9483631.28,127.124409,12133.12511,12056.0102,עלות מופחתת,0.004824,0.000873,
,168,2014.0,ערד בקרן פנסיה מקיפה חדשה,ערד סדרה 8876 4.8% 2034,8288760.0,2019-07-01,7.1686,צמוד למדד המחירים לצרכן,2034-07-01,0.048,0.0486,13768123.41,118.269082,20009.93196,16283.43316,עלות מופחתת,0.006516,0.00118,
,168,2014.0,ערד בקרן פנסיה מקיפה חדשה,ערד סדרה 8826 4.80% 2030,8288268.0,2015-05-01,4.0907,צמוד למדד המחירים לצרכן,2030-05-01,0.048,0.0486,21490245.69,122.582844,29584.3643,26343.35434,עלות מופחתת,0.010543,0.001909,
,168,2014.0,ערד בקרן פנסיה מקיפה חדשה,ערד סדרה 8790 4.8% 2027,8287906.0,2012-05-01,1.5145,צמוד למדד המחירים לצרכן,2027-05-01,0.048,0.0486,6960401.98,124.480757,9027.07615,8664.36108,עלות מופחתת,0.003467,0.000627,
,168,2014.0,ערד בקרן פנסיה מקיפה חדשה,ערד סדרה 8839 4.80% 2031,8288391.0,2016-06-01,4.9551,צמוד למדד המחירים לצרכן,2031-06-01,0.048,0.0486,13536127.78,122.474057,19093.9814,16578.24488,עלות מופחתת,0.006634,0.001201,
,168,2014.0,ערד בקרן פנסיה מקיפה חדשה,ערד סדרה 8841 4.80% 2031,8288417.0,2016-08-01,5.1226,צמוד למדד המחירים לצרכן,2031-08-01,0.048,0.0486,33449468.01,120.77398,46747.66222,40398.25386,עלות מופחתת,0.016167,0.002927,
,168,2014.0,ערד בקרן פנסיה מקיפה חדשה,ערד סדרה 8789 4.8% 2027,8287898.0,2012-04-01,1.4322,צמוד למדד המחירים לצרכן,2027-04-01,0.048,0.0486,13072054.43,125.449565,17047.15135,16398.83547,עלות מופחתת,0.006563,0.001188,
,168,2014.0,ערד בקרן פנסיה מקיפה חדשה,ערד סדרה 8810 4.80% 2029,8288102.0,2014-01-01,3.0202,צמוד למדד המחירים לצרכן,2029-01-01,0.048,0.0486,9352615.71,119.926803,12204.63297,11216.29299,עלות מופחתת,0.004488,0.000812,
,168,2014.0,ערד בקרן פנסיה מקיפה חדשה,ערד סדרה 8896 4.8% 2036,8288960.0,2021-04-01,8.1802,צמוד למדד המחירים לצרכן,2036-04-01,0.048,0.0486,12501707.9,121.342068,19211.14517,15169.83095,עלות מופחתת,0.006071,0.001099,
,168,2014.0,ערד בקרן פנסיה מקיפה חדשה,ערד סדרה 8838 4.80% 2031,8288383.0,2016-05-01,4.8705,צמוד למדד המחירים לצרכן,2031-05-01,0.048,0.0486,25715279.57,123.457557,36477.37721,31747.45592,עלות מופחתת,0.012705,0.0023,
,168,2014.0,ערד בקרן פנסיה מקיפה חדשה,ערד סדרה 8777 4.8% 2024,8287773.0,2011-04-01,0.4896,צמוד למדד המחירים לצרכן,2026-04-01,0.048,0.0486,2196121.22,127.534224,2836.61023,2800.80616,עלות מופחתת,0.00112,0.000202,
,168,2014.0,ערד בקרן פנסיה מקיפה חדשה,ערד סדרה 8891 4.8% 2035,8288910.0,2020-11-01,7.96,צמוד למדד המחירים לצרכן,2035-11-01,0.048,0.0486,20986207.11,121.109518,31973.74495,25416.29425,עלות מופחתת,0.010171,0.001841,
,168,2014.0,ערד בקרן פנסיה מקיפה חדשה,ערד סדרה 8881 4.8% 2034,8288810.0,2019-12-01,7.413,צמוד למדד המחירים לצרכן,2034-12-01,0.048,0.0486,10904983.99,119.323276,16105.65677,13012.18412,עלות מופחתת,0.005207,0.000943,
,168,2014.0,ערד בקרן פנסיה מקיפה חדשה,ערד סדרה 8879 4.8% 2034,8288790.0,2019-10-02,7.2485,צמוד למדד המחירים לצרכן,2034-10-02,0.048,0.0486,25524852.04,120.48536,37892.64521,30753.70989,עלות מופחתת,0.012308,0.002228,
,168,2014.0,ערד בקרן פנסיה מקיפה חדשה,ערד סדרה 8882 4.8% 2035,8288820.0,2020-01-01,7.4975,צמוד למדד המחירים לצרכן,2035-01-01,0.048,0.0486,39251615.25,119.325043,58106.8462,46837.0067,עלות מופחתת,0.018744,0.003394,
,168,2014.0,ערד בקרן פנסיה מקיפה חדשה,ערד סדרה 8778 4.8% 2024,8287781.0,2011-05-01,0.5719,צמוד למדד המחירים לצרכן,2026-05-01,0.048,0.0486,6752328.07,126.788169,8689.31774,8561.15314,עלות מופחתת,0.003426,0.00062,
,168,2014.0,ערד בקרן פנסיה מקיפה חדשה,ערד סדרה 8817 4.80% 2029,8288169.0,2014-07-01,3.4403,צמוד למדד המחירים לצרכן,2029-07-01,0.048,0.0486,8850141.55,120.161992,11716.74249,10634.50638,עלות מופחתת,0.004256,0.00077,
,168,2014.0,ערד בקרן פנסיה מקיפה חדשה,ערד סדרה 8894 4.8% 2036,8288940.0,2021-02-01,8.2122,צמוד למדד המחירים לצרכן,2036-02-01,0.048,0.0486,42239656.39,119.684514,64040.74431,50554.32734,עלות מופחתת,0.020232,0.003663,
,168,2014.0,ערד בקרן פנסיה מקיפה חדשה,ערד סדרה 8906 4.8% 2037,8289080.0,2022-04-01,8.7668,צמוד למדד המחירים לצרכן,2037-04-01,0.048,0.0486,15696140.67,117.238719,23710.58804,18401.95422,עלות מופחתת,0.007364,0.001333,
