Unnamed: 0,מספר קופה/קרן/ח.פ. עבור חברת ביטוח,מספר מסלול,שם מנפיק,מספר מנפיק,סוג מספר מזהה מנפיק,שם נייר ערך ,מספר נייר ערך,סוג מספר נייר ערך,מאפיין עיקרי,"ישראל/חו""ל",מדינה לפי חשיפה כלכלית,סטאטוס סחירות,זירת מסחר,סיווג הקרן,בעל עניין/צד קשור,מטבע פעילות,ערך נקוב (יחידות),שער חליפין,שער נייר הערך,"שווי הוגן (באלפי ש""ח)",שיעור מערך נקוב מונפק,שיעור מנכסי אפיק ההשקעה,שיעור מסך נכסי ההשקעה,Unnamed: 24
,168,2013.0,UBAM - Global High Yield Solut,RARWUTN1HKEHIBESC931,LEI,UBGHYVC LX UBAM - Global High Yield Solut,LU1315126273,ISIN,"אג""ח קונצרני","חו""ל","ארה""ב",סחיר,אחר,Bond/Fixed Income Funds,לא,USD,24248.17,3.306,15545.0,12461.56415,0.000488,0.057949,0.001253,
,168,2013.0,India Acorn ICAV - Ashoka Indi,213800M3HXZ3RG189568,LEI,AIOFDUS ID India Acorn ICAV - Ashoka Indi,IE00BH3N4915,ISIN,מניות,"חו""ל",הודו,סחיר,EURONEXT,Equity Funds,לא,USD,2890.89,3.306,26009.0,2485.75013,0.000349,0.011559,0.00025,
,168,2013.0,Credit Suisse Nova Lux Global,54930077MN2BBHNFZQ03,LEI,CSNGSMU LX CS Nova Lux,LU0635707705,ISIN,"אג""ח קונצרני","חו""ל","ארה""ב",סחיר,אחר,Bond/Fixed Income Funds,לא,USD,1897.58,3.306,188977.0,11855.25193,0.001075,0.05513,0.001192,
,168,2013.0,M&G Lux Investment Funds 1 - M,549300OR1ZG2XAP7AU07,LEI,MGJEULI LX M&G Lux Investment F,LU2486835627,ISIN,מניות,"חו""ל",יפן,סחיר,אחר,Equity Funds,לא,USD,114099.3,3.306,1656.53,6248.63442,0.001521,0.029057,0.000628,
,168,2013.0,AXA World Funds - US Dynamic H,2138002UQFJ8OOQX7851,LEI,AUDHYBI LX AXA World Funds - US Dynamic H,LU0998992639,ISIN,"אג""ח קונצרני","חו""ל","ארה""ב",סחיר,אחר,Bond/Fixed Income Funds,לא,USD,19456.63,3.306,21172.0,13618.59717,0.001947,0.06333,0.00137,
,168,2013.0,BARINGS GLOBAL LOAN FUND,549300DYLW3FDIN88243,LEI,BCGLBUA ID Barings Global Loan,IE00B3M6PL25,ISIN,"אג""ח קונצרני","חו""ל","ארה""ב",סחיר,EURONEXT,Bond/Fixed Income Funds,לא,USD,21259.83,3.306,18546.0,13035.05535,0.001236,0.060616,0.001311,
,168,2014.0,M&G Lux Investment Funds 1 - M,549300OR1ZG2XAP7AU07,LEI,MGJEULI LX M&G Lux Investment F,LU2486835627,ISIN,מניות,"חו""ל",יפן,סחיר,אחר,Equity Funds,לא,USD,225661.58,3.306,1656.53,12358.32983,0.003008,0.036996,0.000895,
,168,2014.0,Robeco Capital Growth Funds -,21380033AH4QAGYE2R38,LEI,RGCEHBI LX Robeco Capital Growth Funds,LU0226955762,ISIN,"אג""ח קונצרני","חו""ל","ארה""ב",סחיר,אחר,Bond/Fixed Income Funds,לא,EUR,12479.36,3.8807,29165.0,14124.21268,0.008206,0.042283,0.001023,
,168,2014.0,MI Chelverton Equity Fund - MI C,5493005BE7RXCNO0T160,LEI,MICHEBA LN MI Chelverton Equity Fund - MI C,GB00BFNL2P39,ISIN,מניות,"חו""ל",אירופה,סחיר,LSE,Equity Funds,לא,GBP,773056.23,4.4409,192.5487,6610.32281,0.005719,0.019789,0.000479,
,168,2014.0,Gemway Assets GemEquity,969500N1B6C986BLVK65,LEI,GWAGSUS FP Gemway As GemEq,FR0013246444,ISIN,מניות,"חו""ל",סין,סחיר,EURONEXT,Equity Funds,לא,USD,419.83,3.306,176605.0,2451.21802,0.000937,0.007338,0.000177,
,168,2014.0,DWS Invest Asian Bonds,549300GOIVMDKMRG5X45,LEI,DWSAFC5 LX DWS Invest Asian Bonds,LU1949850538,ISIN,"אג""ח קונצרני","חו""ל",הודו,סחיר,אחר,Bond/Fixed Income Funds,לא,USD,22830.32,3.306,12840.0,9691.24962,0.003292,0.029012,0.000702,
,168,2014.0,Brook European Focus Fund,5493000W2DK9FVPW3M87,LEI,ODEFCEI ID Brook European Focus Fund,IE000YMX2574,ISIN,מניות,"חו""ל",אירלנד,סחיר,EURONEXT,Equity Funds,לא,EUR,12543.33,3.8807,23196.89,11291.52737,0.003085,0.033803,0.000818,
,168,2014.0,SPARX JAPAN FUND,635400BTSWMY84SXPB33,LEI,SPAJJID ID SPARX Japan Fund,IE00BD6HM324,ISIN,מניות,"חו""ל",יפן,סחיר,EURONEXT,Equity Funds,לא,JPY,11133.01,0.022332,2189400.0,5443.34023,1.3e-05,0.016295,0.000394,
,168,2014.0,Morant Wright Sakura Fund,635400DFJSORXMHOSP64,LEI,MWSKYBA ID Morant Wright Sakura Fund,IE00BF1FZN69,ISIN,מניות,"חו""ל",יפן,סחיר,ISE,Equity Funds,לא,JPY,228344.02,0.022332,244846.6,12485.65535,2.3e-05,0.037378,0.000904,
,168,2014.0,Muzinich Funds - Europeyield F,549300JBHQVWT2N8U421,LEI,LAREURD ID MUZINICH FUNDS,IE0005315449,ISIN,"אג""ח קונצרני","חו""ל",אירלנד,סחיר,EURONEXT,Bond/Fixed Income Funds,לא,EUR,15920.44,3.8807,29059.0,17953.36483,0.004742,0.053746,0.001301,
,168,2014.0,Alma Capital Investment Funds,549300GFHQIH765PQO98,LEI,AEJPIJA LX Alma Capital Investment Funds,LU1013116519,ISIN,מניות,"חו""ל",לוכסמבורג,סחיר,אחר,Equity Funds,לא,JPY,9443.9,0.022332,3762400.0,7934.94951,2.2e-05,0.023754,0.000575,
,168,2014.0,Credit Suisse Nova Lux Global,54930077MN2BBHNFZQ03,LEI,CSNGSMU LX CS Nova Lux,LU0635707705,ISIN,"אג""ח קונצרני","חו""ל","ארה""ב",סחיר,אחר,Bond/Fixed Income Funds,לא,USD,2703.85,3.306,188977.0,16892.52818,0.001531,0.05057,0.001224,
,168,2014.0,Liontrust Investment Funds - R,549300XVXU6S7PLCL855,LEI,LION TRUST GLOBAL ALPHA FUND USD,IE000FX1UVQ2,ISIN,מניות,"חו""ל",בריטניה,סחיר,LSE,Equity Funds,לא,USD,167613.9,3.306,1084.86,6011.55145,0.029473,0.017996,0.000435,
,168,2014.0,PGIM Broad Market US High Yiel,549300RZ4TE1T5F3DY45,LEI,PGUHBIU ID PGIM Broad Market US High Yiel,IE00BD1DGZ57,ISIN,"אג""ח קונצרני","חו""ל","ארה""ב",סחיר,EURONEXT,Bond/Fixed Income Funds,לא,USD,32106.89,3.306,16463.3,17475.02968,0.003351,0.052314,0.001266,
,168,2014.0,Aubrey Capital Management Acce,549300D0IRLAX781OQ71,LEI,AUEMOIU LX Aubrey Capital Management Acc,LU1350656507,ISIN,מניות,"חו""ל",סין,סחיר,אחר,Equity Funds,לא,USD,9044.91,3.306,10123.0,3027.02575,0.003415,0.009061,0.000219,
,168,2014.0,India Acorn ICAV - Ashoka Indi,213800M3HXZ3RG189568,LEI,AIOFDUS ID India Acorn ICAV - Ashoka Indi,IE00BH3N4915,ISIN,מניות,"חו""ל",הודו,סחיר,EURONEXT,Equity Funds,לא,USD,5717.49,3.306,26009.0,4916.22937,0.00069,0.014717,0.000356,
,168,2014.0,AXA World Funds - US High Yiel,213800MRE1HGV6R96K78,LEI,AXUHYIU LX AXA World Funds - US High Yiel,LU0276015889,ISIN,"אג""ח קונצרני","חו""ל","ארה""ב",סחיר,אחר,Bond/Fixed Income Funds,לא,USD,21749.02,3.306,33582.0,24146.21768,0.002569,0.072286,0.001749,
,168,2014.0,Moneda - Moneda Latin American,549300Q46JVJZTGJRL07,LEI,MOLACDD KY Moneda - Moneda Latin Americ,KYG620101306,ISIN,"אג""ח קונצרני","חו""ל",ברזיל,סחיר,אחר,Bond/Fixed Income Funds,לא,USD,3332.82,3.306,161384.1,17781.76824,0.005095,0.053233,0.001288,
,168,2014.0,BARINGS GLOBAL LOAN FUND,549300DYLW3FDIN88243,LEI,BCGLBUA ID Barings Global Loan,IE00B3M6PL25,ISIN,"אג""ח קונצרני","חו""ל","ארה""ב",סחיר,EURONEXT,Bond/Fixed Income Funds,לא,USD,30293.09,3.306,18546.0,18573.62805,0.001761,0.055603,0.001346,
,168,2014.0,Invesco Zodiac Funds - Invesco,549300HQ8IBAX0TXDL49,LEI,IUSSENG LX Invesco Zodiac Fu,LU0564079282,ISIN,"אג""ח קונצרני","חו""ל","ארה""ב",סחיר,אחר,Bond/Fixed Income Funds,לא,USD,16639.18,3.306,19478.0,10714.67553,0.000554,0.032076,0.000776,
,168,2014.0,ES Baker Steel Global Investor,2138003FAIFFWUN5UB32,LEI,ESBSESG LN ES Baker Steel Global I,GB00BPJGV115,ISIN,מניות,"חו""ל",בריטניה,סחיר,LSE,Equity Funds,לא,GBP,888732.07,4.4409,143.2,5651.77498,0.00358,0.016919,0.000409,
,168,2014.0,THE INDEPENDENT UCITC PLATFORM,549300TTKLFP8T8OEM43,LEI,ZENNOR JAPAN FUND,LU2261203512,ISIN,מניות,"חו""ל",יפן,סחיר,ISE,Equity Funds,לא,JPY,5321.21,0.022332,2572628.0,3057.13535,8e-06,0.009152,0.000221,
,168,2014.0,BlackRock inc,529900VBK42Y5HHRMD23,LEI,BlackRock Strategic Funds - Em,LU1946828917,ISIN,מניות,"חו""ל",סין,סחיר,EURONEXT,Equity Funds,לא,USD,9106.83,3.306,17549.0,5283.51054,0.001529,0.015817,0.000382,
,168,2014.0,Schroder ISF Greater China,E6UHSPOBKJBKA5PR6370,LEI,SCGRCIZ LX Schroder ISF Greater China,LU1953148969,ISIN,מניות,"חו""ל",סין,סחיר,אחר,Equity Funds,לא,USD,10129.72,3.306,13747.52,4603.88856,0.000543,0.013782,0.000333,
,168,2014.0,CIFC Senior Secured Corporate,549300NEMRCSGL23FU27,LEI,CIFCLF5 KY CIFC Senior secured Corporate,KYG2139S1194,ISIN,"אג""ח קונצרני","חו""ל","ארה""ב",סחיר,אחר,Bond/Fixed Income Funds,לא,USD,2658.94,3.306,177116.532,15569.33109,0.006561,0.046609,0.001128,
,168,2014.0,Artemis Funds Lux - US Smaller,5493005ZAZWM54373247,LEI,ARUSIAU LX Artemis Funds Lux - US Smaller,LU1805264717,ISIN,מניות,"חו""ל",לוכסמבורג,סחיר,אחר,Equity Funds,לא,USD,577064.6,3.306,201.88,3851.41731,0.003714,0.011529,0.000279,
,168,2014.0,AXA World Funds - US Dynamic H,2138002UQFJ8OOQX7851,LEI,AUDHYBI LX AXA World Funds - US Dynamic H,LU0998992639,ISIN,"אג""ח קונצרני","חו""ל","ארה""ב",סחיר,אחר,Bond/Fixed Income Funds,לא,USD,27723.72,3.306,21172.0,19405.1158,0.002775,0.058092,0.001406,
,168,2014.0,UBAM - Global High Yield Solut,RARWUTN1HKEHIBESC931,LEI,UBGHYVC LX UBAM - Global High Yield Solut,LU1315126273,ISIN,"אג""ח קונצרני","חו""ל","ארה""ב",סחיר,אחר,Bond/Fixed Income Funds,לא,USD,34551.18,3.306,15545.0,17756.46143,0.000696,0.053157,0.001286,
,168,2014.0,Fidelity Funds - US High Yield,5493009BXYOCIRTXRS63,LEI,FFUSIAC LX FF US HY,LU0891474172,ISIN,"אג""ח קונצרני","חו""ל","ארה""ב",סחיר,אחר,Bond/Fixed Income Funds,לא,USD,206890.16,3.306,1847.0,12633.08962,0.001441,0.037819,0.000915,
,168,2014.0,ARTEMIS UK SELECT FUND,QXLNS35572JXFT415E26l,LEI,ARUKGIA LN ARTEMIS UK SELECT FUND,GB00B2PLJG05,ISIN,מניות,"חו""ל",בריטניה,סחיר,LSE,"MSCI AC WORLD INDEX - מניות בחו""ל - מניות כללי בחו""ל - חשופת מט""ח-מניות כללי בחו""ל",לא,GBP,66089.41,4.4409,1310.29,3845.65491,0.000229,0.011512,0.000278,
,168,2014.0,PIMCO GIS US High Yield Bond F,H77EL1W1M92QDZ004K92,LEI,PIMHYBA ID PIMCO GIS US High Yield Bond F,IE0002460974,ISIN,"אג""ח קונצרני","חו""ל","ארה""ב",סחיר,EURONEXT,Bond/Fixed Income Funds,לא,USD,145771.36,3.306,4668.0,22496.03099,0.003977,0.067346,0.00163,
,168,2015.0,CIFC Senior Secured Corporate,549300NEMRCSGL23FU27,LEI,CIFCLF5 KY CIFC Senior secured Corporate,KYG2139S1194,ISIN,"אג""ח קונצרני","חו""ל","ארה""ב",סחיר,אחר,Bond/Fixed Income Funds,לא,USD,2310.41,3.306,177116.532,13528.56701,0.005701,0.037016,0.000714,
,168,2015.0,Artemis Funds Lux - US Smaller,5493005ZAZWM54373247,LEI,ARUSIAU LX Artemis Funds Lux - US Smaller,LU1805264717,ISIN,מניות,"חו""ל",לוכסמבורג,סחיר,אחר,Equity Funds,לא,USD,940661.52,3.306,201.88,6278.11871,0.006054,0.017178,0.000331,
,168,2015.0,THE INDEPENDENT UCITC PLATFORM,549300TTKLFP8T8OEM43,LEI,ZENNOR JAPAN FUND,LU2261203512,ISIN,מניות,"חו""ל",יפן,סחיר,ISE,Equity Funds,לא,JPY,8673.99,0.022332,2572628.0,4983.37549,1.3e-05,0.013635,0.000263,
,168,2015.0,ES Baker Steel Global Investor,2138003FAIFFWUN5UB32,LEI,ESBSESG LN ES Baker Steel Global I,GB00BPJGV115,ISIN,מניות,"חו""ל",בריטניה,סחיר,LSE,Equity Funds,לא,GBP,1448704.46,4.4409,143.2,9212.84591,0.005836,0.025208,0.000486,
,168,2015.0,MI Chelverton Equity Fund - MI C,5493005BE7RXCNO0T160,LEI,MICHEBA LN MI Chelverton Equity Fund - MI C,GB00BFNL2P39,ISIN,מניות,"חו""ל",אירופה,סחיר,LSE,Equity Funds,לא,GBP,1260143.57,4.4409,192.5487,10775.35565,0.009323,0.029483,0.000569,
,168,2015.0,Fidelity Funds - US High Yield,5493009BXYOCIRTXRS63,LEI,FFUSIAC LX FF US HY,LU0891474172,ISIN,"אג""ח קונצרני","חו""ל","ארה""ב",סחיר,אחר,Bond/Fixed Income Funds,לא,USD,179771.84,3.306,1847.0,10977.19603,0.001252,0.030035,0.000579,
,168,2015.0,PIMCO GIS US High Yield Bond F,H77EL1W1M92QDZ004K92,LEI,PIMHYBA ID PIMCO GIS US High Yield Bond F,IE0002460974,ISIN,"אג""ח קונצרני","חו""ל","ארה""ב",סחיר,EURONEXT,Bond/Fixed Income Funds,לא,USD,126664.25,3.306,4668.0,19547.34348,0.003456,0.053485,0.001032,
,168,2015.0,India Acorn ICAV - Ashoka Indi,213800M3HXZ3RG189568,LEI,AIOFDUS ID India Acorn ICAV - Ashoka Indi,IE00BH3N4915,ISIN,מניות,"חו""ל",הודו,סחיר,EURONEXT,Equity Funds,לא,USD,9319.97,3.306,26009.0,8013.84765,0.001125,0.021927,0.000423,
,168,2015.0,Muzinich Funds - Europeyield F,549300JBHQVWT2N8U421,LEI,LAREURD ID MUZINICH FUNDS,IE0005315449,ISIN,"אג""ח קונצרני","חו""ל",אירלנד,סחיר,EURONEXT,Bond/Fixed Income Funds,לא,EUR,13833.66,3.8807,29059.0,15600.11139,0.00412,0.042684,0.000823,
,168,2015.0,M&G Lux Investment Funds 1 - M,549300OR1ZG2XAP7AU07,LEI,MGJEULI LX M&G Lux Investment F,LU2486835627,ISIN,מניות,"חו""ל",יפן,סחיר,אחר,Equity Funds,לא,USD,367846.45,3.306,1656.53,20145.0675,0.004904,0.05512,0.001063,
,168,2015.0,UBAM - Global High Yield Solut,RARWUTN1HKEHIBESC931,LEI,UBGHYVC LX UBAM - Global High Yield Solut,LU1315126273,ISIN,"אג""ח קונצרני","חו""ל","ארה""ב",סחיר,אחר,Bond/Fixed Income Funds,לא,USD,30022.35,3.306,15545.0,15429.01727,0.000605,0.042216,0.000814,
,168,2015.0,BlackRock inc,529900VBK42Y5HHRMD23,LEI,BlackRock Strategic Funds - Em,LU1946828917,ISIN,מניות,"חו""ל",סין,סחיר,EURONEXT,Equity Funds,לא,USD,14844.87,3.306,17549.0,8612.54538,0.002493,0.023565,0.000454,
,168,2015.0,Moneda - Moneda Latin American,549300Q46JVJZTGJRL07,LEI,MOLACDD KY Moneda - Moneda Latin Americ,KYG620101306,ISIN,"אג""ח קונצרני","חו""ל",ברזיל,סחיר,אחר,Bond/Fixed Income Funds,לא,USD,2895.96,3.306,161384.1,15451.00697,0.004427,0.042276,0.000815,
,168,2015.0,ARTEMIS UK SELECT FUND,QXLNS35572JXFT415E26l,LEI,ARUKGIA LN ARTEMIS UK SELECT FUND,GB00B2PLJG05,ISIN,מניות,"חו""ל",בריטניה,סחיר,LSE,"MSCI AC WORLD INDEX - מניות בחו""ל - מניות כללי בחו""ל - חשופת מט""ח-מניות כללי בחו""ל",לא,GBP,107731.04,4.4409,1310.29,6268.72552,0.000374,0.017152,0.000331,
,168,2015.0,Aubrey Capital Management Acce,549300D0IRLAX781OQ71,LEI,AUEMOIU LX Aubrey Capital Management Acc,LU1350656507,ISIN,מניות,"חו""ל",סין,סחיר,אחר,Equity Funds,לא,USD,14743.92,3.306,10123.0,4934.29443,0.005566,0.013501,0.00026,
,168,2015.0,Schroder ISF Greater China,E6UHSPOBKJBKA5PR6370,LEI,SCGRCIZ LX Schroder ISF Greater China,LU1953148969,ISIN,מניות,"חו""ל",סין,סחיר,אחר,Equity Funds,לא,USD,16512.26,3.306,13747.52,7504.70712,0.000886,0.020534,0.000396,
,168,2015.0,Brook European Focus Fund,5493000W2DK9FVPW3M87,LEI,ODEFCEI ID Brook European Focus Fund,IE000YMX2574,ISIN,מניות,"חו""ל",אירלנד,סחיר,EURONEXT,Equity Funds,לא,EUR,20446.63,3.8807,23196.89,18406.09404,0.005028,0.050362,0.000972,
,168,2015.0,PGIM Broad Market US High Yiel,549300RZ4TE1T5F3DY45,LEI,PGUHBIU ID PGIM Broad Market US High Yiel,IE00BD1DGZ57,ISIN,"אג""ח קונצרני","חו""ל","ארה""ב",סחיר,EURONEXT,Bond/Fixed Income Funds,לא,USD,27898.45,3.306,16463.3,15184.47445,0.002911,0.041547,0.000801,
,168,2015.0,AXA World Funds - US Dynamic H,2138002UQFJ8OOQX7851,LEI,AUDHYBI LX AXA World Funds - US Dynamic H,LU0998992639,ISIN,"אג""ח קונצרני","חו""ל","ארה""ב",סחיר,אחר,Bond/Fixed Income Funds,לא,USD,24089.81,3.306,21172.0,16861.57279,0.002411,0.046136,0.00089,
,168,2015.0,Gemway Assets GemEquity,969500N1B6C986BLVK65,LEI,GWAGSUS FP Gemway As GemEq,FR0013246444,ISIN,מניות,"חו""ל",סין,סחיר,EURONEXT,Equity Funds,לא,USD,684.36,3.306,176605.0,3995.68172,0.001527,0.010932,0.000211,
,168,2015.0,Alma Capital Investment Funds,549300GFHQIH765PQO98,LEI,AEJPIJA LX Alma Capital Investment Funds,LU1013116519,ISIN,מניות,"חו""ל",לוכסמבורג,סחיר,אחר,Equity Funds,לא,JPY,15394.32,0.022332,3762400.0,12934.60327,3.6e-05,0.035391,0.000683,
,168,2015.0,Invesco Zodiac Funds - Invesco,549300HQ8IBAX0TXDL49,LEI,IUSSENG LX Invesco Zodiac Fu,LU0564079282,ISIN,"אג""ח קונצרני","חו""ל","ארה""ב",סחיר,אחר,Bond/Fixed Income Funds,לא,USD,14458.18,3.306,19478.0,9310.2398,0.000481,0.025474,0.000491,
,168,2015.0,Liontrust Investment Funds - R,549300XVXU6S7PLCL855,LEI,LION TRUST GLOBAL ALPHA FUND USD,IE000FX1UVQ2,ISIN,מניות,"חו""ל",בריטניה,סחיר,LSE,Equity Funds,לא,USD,273224.08,3.306,1084.86,9799.31037,0.048044,0.026812,0.000517,
,168,2015.0,AXA World Funds - US High Yiel,213800MRE1HGV6R96K78,LEI,AXUHYIU LX AXA World Funds - US High Yiel,LU0276015889,ISIN,"אג""ח קונצרני","חו""ל","ארה""ב",סחיר,אחר,Bond/Fixed Income Funds,לא,USD,18898.25,3.306,33582.0,20981.23047,0.002232,0.057408,0.001108,
,168,2015.0,Robeco Capital Growth Funds -,21380033AH4QAGYE2R38,LEI,RGCEHBI LX Robeco Capital Growth Funds,LU0226955762,ISIN,"אג""ח קונצרני","חו""ל","ארה""ב",סחיר,אחר,Bond/Fixed Income Funds,לא,EUR,10843.61,3.8807,29165.0,12272.8688,0.00713,0.03358,0.000648,
,168,2015.0,DWS Invest Asian Bonds,549300GOIVMDKMRG5X45,LEI,DWSAFC5 LX DWS Invest Asian Bonds,LU1949850538,ISIN,"אג""ח קונצרני","חו""ל",הודו,סחיר,אחר,Bond/Fixed Income Funds,לא,USD,19837.81,3.306,12840.0,8420.96035,0.002861,0.023041,0.000444,
,168,2015.0,SPARX JAPAN FUND,635400BTSWMY84SXPB33,LEI,SPAJJID ID SPARX Japan Fund,IE00BD6HM324,ISIN,מניות,"חו""ל",יפן,סחיר,EURONEXT,Equity Funds,לא,JPY,18147.7,0.022332,2189400.0,8873.08058,2.1e-05,0.024278,0.000468,
,168,2015.0,BARINGS GLOBAL LOAN FUND,549300DYLW3FDIN88243,LEI,BCGLBUA ID Barings Global Loan,IE00B3M6PL25,ISIN,"אג""ח קונצרני","חו""ל","ארה""ב",סחיר,EURONEXT,Bond/Fixed Income Funds,לא,USD,26322.4,3.306,18546.0,16139.07305,0.001531,0.044159,0.000852,
,168,2015.0,Morant Wright Sakura Fund,635400DFJSORXMHOSP64,LEI,MWSKYBA ID Morant Wright Sakura Fund,IE00BF1FZN69,ISIN,מניות,"חו""ל",יפן,סחיר,ISE,Equity Funds,לא,JPY,372219.05,0.022332,244846.6,20352.61829,3.7e-05,0.055688,0.001074,
,168,2015.0,Credit Suisse Nova Lux Global,54930077MN2BBHNFZQ03,LEI,CSNGSMU LX CS Nova Lux,LU0635707705,ISIN,"אג""ח קונצרני","חו""ל","ארה""ב",סחיר,אחר,Bond/Fixed Income Funds,לא,USD,2349.44,3.306,188977.0,14678.32485,0.001331,0.040162,0.000775,
,168,2016.0,AXA World Funds - US High Yiel,213800MRE1HGV6R96K78,LEI,AXUHYIU LX AXA World Funds - US High Yiel,LU0276015889,ISIN,"אג""ח קונצרני","חו""ל","ארה""ב",סחיר,אחר,Bond/Fixed Income Funds,לא,USD,20094.72,3.306,33582.0,22309.5732,0.002373,0.056556,0.001195,
,168,2016.0,BARINGS GLOBAL LOAN FUND,549300DYLW3FDIN88243,LEI,BCGLBUA ID Barings Global Loan,IE00B3M6PL25,ISIN,"אג""ח קונצרני","חו""ל","ארה""ב",סחיר,EURONEXT,Bond/Fixed Income Funds,לא,USD,27988.9,3.306,18546.0,17160.85394,0.001627,0.043503,0.000919,
,168,2016.0,India Acorn ICAV - Ashoka Indi,213800M3HXZ3RG189568,LEI,AIOFDUS ID India Acorn ICAV - Ashoka Indi,IE00BH3N4915,ISIN,מניות,"חו""ל",הודו,סחיר,EURONEXT,Equity Funds,לא,USD,10248.87,3.306,26009.0,8812.56456,0.001237,0.02234,0.000472,
,168,2016.0,UBAM - Global High Yield Solut,RARWUTN1HKEHIBESC931,LEI,UBGHYVC LX UBAM - Global High Yield Solut,LU1315126273,ISIN,"אג""ח קונצרני","חו""ל","ארה""ב",סחיר,אחר,Bond/Fixed Income Funds,לא,USD,31923.1,3.306,15545.0,16405.84382,0.000643,0.041589,0.000879,
,168,2016.0,M&G Lux Investment Funds 1 - M,549300OR1ZG2XAP7AU07,LEI,MGJEULI LX M&G Lux Investment F,LU2486835627,ISIN,מניות,"חו""ל",יפן,סחיר,אחר,Equity Funds,לא,USD,404508.64,3.306,1656.53,22152.86786,0.005393,0.056158,0.001186,
,168,2016.0,CIFC Senior Secured Corporate,549300NEMRCSGL23FU27,LEI,CIFCLF5 KY CIFC Senior secured Corporate,KYG2139S1194,ISIN,"אג""ח קונצרני","חו""ל","ארה""ב",סחיר,אחר,Bond/Fixed Income Funds,לא,USD,2456.69,3.306,177116.532,14385.07415,0.006062,0.036467,0.00077,
,168,2016.0,Fidelity Funds - US High Yield,5493009BXYOCIRTXRS63,LEI,FFUSIAC LX FF US HY,LU0891474172,ISIN,"אג""ח קונצרני","חו""ל","ארה""ב",סחיר,אחר,Bond/Fixed Income Funds,לא,USD,191153.38,3.306,1847.0,11672.17331,0.001331,0.029589,0.000625,
,168,2016.0,SPARX JAPAN FUND,635400BTSWMY84SXPB33,LEI,SPAJJID ID SPARX Japan Fund,IE00BD6HM324,ISIN,מניות,"חו""ל",יפן,סחיר,EURONEXT,Equity Funds,לא,JPY,19956.43,0.022332,2189400.0,9757.43475,2.3e-05,0.024735,0.000522,
,168,2016.0,Liontrust Investment Funds - R,549300XVXU6S7PLCL855,LEI,LION TRUST GLOBAL ALPHA FUND USD,IE000FX1UVQ2,ISIN,מניות,"חו""ל",בריטניה,סחיר,LSE,Equity Funds,לא,USD,300455.53,3.306,1084.86,10775.97917,0.052832,0.027317,0.000577,
,168,2016.0,Credit Suisse Nova Lux Global,54930077MN2BBHNFZQ03,LEI,CSNGSMU LX CS Nova Lux,LU0635707705,ISIN,"אג""ח קונצרני","חו""ל","ארה""ב",סחיר,אחר,Bond/Fixed Income Funds,לא,USD,2498.19,3.306,188977.0,15607.62431,0.001415,0.039566,0.000836,
,168,2016.0,THE INDEPENDENT UCITC PLATFORM,549300TTKLFP8T8OEM43,LEI,ZENNOR JAPAN FUND,LU2261203512,ISIN,מניות,"חו""ל",יפן,סחיר,ISE,Equity Funds,לא,JPY,9538.5,0.022332,2572628.0,5480.05405,1.5e-05,0.013892,0.000293,
,168,2016.0,PGIM Broad Market US High Yiel,549300RZ4TE1T5F3DY45,LEI,PGUHBIU ID PGIM Broad Market US High Yiel,IE00BD1DGZ57,ISIN,"אג""ח קונצרני","חו""ל","ארה""ב",סחיר,EURONEXT,Bond/Fixed Income Funds,לא,USD,29664.73,3.306,16463.3,16145.81874,0.003096,0.04093,0.000865,
,168,2016.0,PIMCO GIS US High Yield Bond F,H77EL1W1M92QDZ004K92,LEI,PIMHYBA ID PIMCO GIS US High Yield Bond F,IE0002460974,ISIN,"אג""ח קונצרני","חו""ל","ארה""ב",סחיר,EURONEXT,Bond/Fixed Income Funds,לא,USD,134683.49,3.306,4668.0,20784.90539,0.003675,0.052691,0.001113,
,168,2016.0,AXA World Funds - US Dynamic H,2138002UQFJ8OOQX7851,LEI,AUDHYBI LX AXA World Funds - US Dynamic H,LU0998992639,ISIN,"אג""ח קונצרני","חו""ל","ארה""ב",סחיר,אחר,Bond/Fixed Income Funds,לא,USD,25614.96,3.306,21172.0,17929.09586,0.002564,0.045451,0.00096,
,168,2016.0,Alma Capital Investment Funds,549300GFHQIH765PQO98,LEI,AEJPIJA LX Alma Capital Investment Funds,LU1013116519,ISIN,מניות,"חו""ל",לוכסמבורג,סחיר,אחר,Equity Funds,לא,JPY,16928.63,0.022332,3762400.0,14223.7576,4e-05,0.036058,0.000762,
,168,2016.0,DWS Invest Asian Bonds,549300GOIVMDKMRG5X45,LEI,DWSAFC5 LX DWS Invest Asian Bonds,LU1949850538,ISIN,"אג""ח קונצרני","חו""ל",הודו,סחיר,אחר,Bond/Fixed Income Funds,לא,USD,21093.76,3.306,12840.0,8954.09979,0.003042,0.022699,0.000479,
,168,2016.0,Morant Wright Sakura Fund,635400DFJSORXMHOSP64,LEI,MWSKYBA ID Morant Wright Sakura Fund,IE00BF1FZN69,ISIN,מניות,"חו""ל",יפן,סחיר,ISE,Equity Funds,לא,JPY,409317.04,0.022332,244846.6,22381.10463,4.1e-05,0.056737,0.001199,
