מספר קופה/קרן/ח.פ. עבור חברת ביטוח,מספר מסלול,מאפיין עיקרי,מספר עסקה (רגל 1),מטבע פעילות (רגל 1),שער חליפין,ערך נקוב (רגל 1),שווי הוגן במטבע הנסחר (רגל 1),שיעור מנכסי אפיק ההשקעה (רגל 1),שיעור מסך נכסי ההשקעה (רגל 1),מספר עסקה (רגל 2),מטבע פעילות (רגל 2),שער חליפין ,ערך נקוב (רגל 2),שווי הוגן במטבע הנסחר (רגל 2),שיעור מנכסי ההשקעה (רגל 2),שיעור מסך אפיק ההשקעה (רגל 2),"שווי הוגן (נטו  באלפי ש""ח)","ישראל/חו""ל",מדינה לפי חשיפה כלכלית,סוג הנכס,פקטור מוביל,פקטור נוסף,טיקר,בעל עניין/צד קשור,מועד ההתקשרות בעסקה,מועד סיום חוזי,תדירות Reset,סוג הסליקה,נספח התחשבנות בטחונות - CSA,גורם מצטט,ריבית עוגן,תקופת ריבית עוגן,שיעור ריבית עוגן,שער נכס הבסיס במועד ההתקשרות בעסקה,שער הנגזר במועד ההתקשרות בעסקה,האם קיים קנס בגין יציאה מוקדמת,שיעור הקנס בגין יציאה מוקדמת,צד נגדי - Counterparty,שיעור מנכסי אפיק ההשקעה,שיעור מסך נכסי ההשקעה
660,9973,Unfunded Interest Rate Swap,777111378.0,ILS,1,270222.227,270.222,0.19323,0.00162,777111378.0,ILS,1,-270222.227,-270.222,-0.00162,-0.19323,8.319,ישראל,ישראל,"ריבית ואג""ח",אחר,ריביות,ריק במקור,לא,14/10/2024,16/10/2029,רבעוני,Delivery,קיים חוזה,הצד הנגדי,0.0,ללא,ריק במקור,0,ריק במקור,ריק במקור,ריק במקור,CHASUS33,0.00595,5e-05
660,9973,Unfunded Interest Rate Swap,777108077.0,ILS,1,810666.681,810.667,0.57969,0.00487,777108077.0,ILS,1,-810666.681,-810.667,-0.00487,-0.57969,27.261,ישראל,ישראל,"ריבית ואג""ח",אחר,ריביות,ריק במקור,לא,15/08/2023,15/08/2027,רבעוני,Delivery,קיים חוזה,הצד הנגדי,0.0,ללא,ריק במקור,0,ריק במקור,ריק במקור,ריק במקור,POALILIT,0.01949,0.00016
660,9973,Unfunded Interest Rate Swap,777108085.0,ILS,1,270222.227,270.222,0.19323,0.00162,777108085.0,ILS,1,-270222.227,-270.222,-0.00162,-0.19323,-13.136,ישראל,ישראל,"ריבית ואג""ח",אחר,ריביות,ריק במקור,לא,1/09/2023,1/09/2032,רבעוני,Delivery,קיים חוזה,הצד הנגדי,0.0,ללא,ריק במקור,0,ריק במקור,ריק במקור,ריק במקור,LUMIILITXXX,-0.00939,-8e-05
660,9973,Unfunded Interest Rate Swap,777107848.0,ILS,1,405333.341,405.333,0.28984,0.00243,777107848.0,ILS,1,-405333.341,-405.333,-0.00243,-0.28984,-12.745,ישראל,ישראל,"ריבית ואג""ח",אחר,ריביות,ריק במקור,לא,24/06/2023,24/06/2032,רבעוני,Delivery,קיים חוזה,הצד הנגדי,0.0,ללא,ריק במקור,0,ריק במקור,ריק במקור,ריק במקור,LUMIILITXXX,-0.00911,-8e-05
660,9973,Unfunded Interest Rate Swap,777108325.0,ILS,1,135111.114,135.111,0.09661,0.00081,777108325.0,ILS,1,-135111.114,-135.111,-0.00081,-0.09661,1.738,ישראל,ישראל,"ריבית ואג""ח",אחר,ריביות,ריק במקור,לא,16/11/2023,16/11/2032,רבעוני,Delivery,קיים חוזה,הצד הנגדי,0.0,ללא,ריק במקור,0,ריק במקור,ריק במקור,ריק במקור,POALILIT,0.00124,1e-05
660,9973,Unfunded Interest Rate Swap,777108184.0,ILS,1,270222.227,270.222,0.19323,0.00162,777108184.0,ILS,1,-270222.227,-270.222,-0.00162,-0.19323,-2.593,ישראל,ישראל,"ריבית ואג""ח",אחר,ריביות,ריק במקור,לא,28/09/2023,28/09/2027,רבעוני,Delivery,קיים חוזה,הצד הנגדי,0.0,ללא,ריק במקור,0,ריק במקור,ריק במקור,ריק במקור,LUMIILITXXX,-0.00185,-2e-05
660,9973,Unfunded Interest Rate Swap,777109810.0,ILS,1,270222.227,270.222,0.19323,0.00162,777109810.0,ILS,1,-270222.227,-270.222,-0.00162,-0.19323,3.16,ישראל,ישראל,"ריבית ואג""ח",אחר,ריביות,ריק במקור,לא,3/01/2024,28/09/2028,רבעוני,Delivery,קיים חוזה,הצד הנגדי,0.0,ללא,ריק במקור,0,ריק במקור,ריק במקור,ריק במקור,IDBLILITXXX,0.00226,2e-05
660,9973,Unfunded Interest Rate Swap,777109828.0,ILS,1,135111.114,135.111,0.09661,0.00081,777109828.0,ILS,1,-135111.114,-135.111,-0.00081,-0.09661,-1.523,ישראל,ישראל,"ריבית ואג""ח",אחר,ריביות,ריק במקור,לא,4/01/2024,30/09/2028,רבעוני,Delivery,קיים חוזה,הצד הנגדי,0.0,ללא,ריק במקור,0,ריק במקור,ריק במקור,ריק במקור,POALILIT,-0.00109,-1e-05
660,9973,Unfunded Interest Rate Swap,777109588.0,ILS,1,270222.227,270.222,0.19323,0.00162,777109588.0,ILS,1,-270222.227,-270.222,-0.00162,-0.19323,-3.8,ישראל,ישראל,"ריבית ואג""ח",אחר,ריביות,ריק במקור,לא,21/11/2023,23/11/2028,רבעוני,Delivery,קיים חוזה,הצד הנגדי,0.0,ללא,ריק במקור,0,ריק במקור,ריק במקור,ריק במקור,POALILIT,-0.00272,-2e-05
660,9973,Unfunded Interest Rate Swap,777108804.0,ILS,1,270222.227,270.222,0.19323,0.00162,777108804.0,ILS,1,-270222.227,-270.222,-0.00162,-0.19323,0.823,ישראל,ישראל,"ריבית ואג""ח",אחר,ריביות,ריק במקור,לא,5/05/2023,5/05/2030,רבעוני,Delivery,קיים חוזה,הצד הנגדי,0.0,ללא,ריק במקור,0,ריק במקור,ריק במקור,ריק במקור,POALILIT,0.00059,0.0
660,9973,Unfunded Interest Rate Swap,777109604.0,ILS,1,135111.114,135.111,0.09661,0.00081,777109604.0,ILS,1,-135111.114,-135.111,-0.00081,-0.09661,-2.613,ישראל,ישראל,"ריבית ואג""ח",אחר,ריביות,ריק במקור,לא,27/11/2023,29/11/2028,רבעוני,Delivery,קיים חוזה,הצד הנגדי,0.0,ללא,ריק במקור,0,ריק במקור,ריק במקור,ריק במקור,IDBLILITXXX,-0.00187,-2e-05
660,9973,Unfunded Interest Rate Swap,777109596.0,ILS,1,270222.227,270.222,0.19323,0.00162,777109596.0,ILS,1,-270222.227,-270.222,-0.00162,-0.19323,-5.201,ישראל,ישראל,"ריבית ואג""ח",אחר,ריביות,ריק במקור,לא,27/11/2023,29/11/2028,רבעוני,Delivery,קיים חוזה,הצד הנגדי,0.0,ללא,ריק במקור,0,ריק במקור,ריק במקור,ריק במקור,POALILIT,-0.00372,-3e-05
660,9973,Unfunded Interest Rate Swap,777109463.0,ILS,1,148622.225,148.622,0.10628,0.00089,777109463.0,ILS,1,-148622.225,-148.622,-0.00089,-0.10628,-3.115,ישראל,ישראל,"ריבית ואג""ח",אחר,ריביות,ריק במקור,לא,9/11/2023,13/11/2028,רבעוני,Delivery,קיים חוזה,הצד הנגדי,0.0,ללא,ריק במקור,0,ריק במקור,ריק במקור,ריק במקור,POALILIT,-0.00223,-2e-05
660,9973,Unfunded Interest Rate Swap,777108267.0,ILS,1,270222.227,270.222,0.19323,0.00162,777108267.0,ILS,1,-270222.227,-270.222,-0.00162,-0.19323,2.729,ישראל,ישראל,"ריבית ואג""ח",אחר,ריביות,ריק במקור,לא,31/10/2023,31/10/2032,רבעוני,Delivery,קיים חוזה,הצד הנגדי,0.0,ללא,ריק במקור,0,ריק במקור,ריק במקור,ריק במקור,POALILIT,0.00195,2e-05
660,9973,Unfunded Interest Rate Swap,777109067.0,ILS,1,135111.114,135.111,0.09661,0.00081,777109067.0,ILS,1,-135111.114,-135.111,-0.00081,-0.09661,1.511,ישראל,ישראל,"ריבית ואג""ח",אחר,ריביות,ריק במקור,לא,31/07/2023,31/07/2031,רבעוני,Delivery,קיים חוזה,הצד הנגדי,0.0,ללא,ריק במקור,0,ריק במקור,ריק במקור,ריק במקור,POALILIT,0.00108,1e-05
660,9973,Unfunded Interest Rate Swap,777110131.0,ILS,1,540444.454,540.444,0.38646,0.00324,777110131.0,ILS,1,-540444.454,-540.444,-0.00324,-0.38646,7.5,ישראל,ישראל,"ריבית ואג""ח",אחר,ריביות,ריק במקור,לא,5/03/2024,7/03/2029,רבעוני,Delivery,קיים חוזה,הצד הנגדי,0.0,ללא,ריק במקור,0,ריק במקור,ריק במקור,ריק במקור,IDBLILITXXX,0.00536,5e-05
660,9973,Unfunded Interest Rate Swap,777110149.0,ILS,1,270222.227,270.222,0.19323,0.00162,777110149.0,ILS,1,-270222.227,-270.222,-0.00162,-0.19323,-0.979,ישראל,ישראל,"ריבית ואג""ח",אחר,ריביות,ריק במקור,לא,5/03/2024,7/03/2029,רבעוני,Delivery,קיים חוזה,הצד הנגדי,0.0,ללא,ריק במקור,0,ריק במקור,ריק במקור,ריק במקור,CHASUS33,-0.0007,-1e-05
660,9973,Unfunded Interest Rate Swap,777109471.0,ILS,1,121600.002,121.6,0.08695,0.00073,777109471.0,ILS,1,-121600.002,-121.6,-0.00073,-0.08695,-2.741,ישראל,ישראל,"ריבית ואג""ח",אחר,ריביות,ריק במקור,לא,9/11/2023,13/11/2028,רבעוני,Delivery,קיים חוזה,הצד הנגדי,0.0,ללא,ריק במקור,0,ריק במקור,ריק במקור,ריק במקור,POALILIT,-0.00196,-2e-05
660,9973,Unfunded Interest Rate Swap,777108796.0,ILS,1,540444.454,540.444,0.38646,0.00324,777108796.0,ILS,1,-540444.454,-540.444,-0.00324,-0.38646,-1.6,ישראל,ישראל,"ריבית ואג""ח",אחר,ריביות,ריק במקור,לא,1/05/2023,1/05/2030,רבעוני,Delivery,קיים חוזה,הצד הנגדי,0.0,ללא,ריק במקור,0,ריק במקור,ריק במקור,ריק במקור,LUMIILITXXX,-0.00114,-1e-05
660,9973,Unfunded Interest Rate Swap,777109075.0,ILS,1,270222.227,270.222,0.19323,0.00162,777109075.0,ILS,1,-270222.227,-270.222,-0.00162,-0.19323,1.292,ישראל,ישראל,"ריבית ואג""ח",אחר,ריביות,ריק במקור,לא,31/07/2023,31/07/2028,רבעוני,Delivery,קיים חוזה,הצד הנגדי,0.0,ללא,ריק במקור,0,ריק במקור,ריק במקור,ריק במקור,POALILIT,0.00092,1e-05
660,9973,Unfunded Interest Rate Swap,777110248.0,ILS,1,405333.341,405.333,0.28984,0.00243,777110248.0,ILS,1,-405333.341,-405.333,-0.00243,-0.28984,5.991,ישראל,ישראל,"ריבית ואג""ח",אחר,ריביות,ריק במקור,לא,13/03/2024,14/03/2029,רבעוני,Delivery,קיים חוזה,הצד הנגדי,0.0,ללא,ריק במקור,0,ריק במקור,ריק במקור,ריק במקור,POALILIT,0.00428,4e-05
660,9973,Unfunded Interest Rate Swap,777108234.0,ILS,1,405333.341,405.333,0.28984,0.00243,777108234.0,ILS,1,-405333.341,-405.333,-0.00243,-0.28984,6.196,ישראל,ישראל,"ריבית ואג""ח",אחר,ריביות,ריק במקור,לא,26/10/2023,26/10/2032,רבעוני,Delivery,קיים חוזה,הצד הנגדי,0.0,ללא,ריק במקור,0,ריק במקור,ריק במקור,ריק במקור,POALILIT,0.00443,4e-05
660,9973,Unfunded Interest Rate Swap,777108770.0,ILS,1,270222.227,270.222,0.19323,0.00162,777108770.0,ILS,1,-270222.227,-270.222,-0.00162,-0.19323,-1.345,ישראל,ישראל,"ריבית ואג""ח",אחר,ריביות,ריק במקור,לא,27/04/2023,27/04/2030,רבעוני,Delivery,קיים חוזה,הצד הנגדי,0.0,ללא,ריק במקור,0,ריק במקור,ריק במקור,ריק במקור,LUMIILITXXX,-0.00096,-1e-05
660,9973,Unfunded Interest Rate Swap,777109000.0,ILS,1,270222.227,270.222,0.19323,0.00162,777109000.0,ILS,1,-270222.227,-270.222,-0.00162,-0.19323,-1.214,ישראל,ישראל,"ריבית ואג""ח",אחר,ריביות,ריק במקור,לא,6/07/2023,6/07/2028,רבעוני,Delivery,קיים חוזה,הצד הנגדי,0.0,ללא,ריק במקור,0,ריק במקור,ריק במקור,ריק במקור,POALILIT,-0.00087,-1e-05
660,9973,Unfunded Interest Rate Swap,777110230.0,ILS,1,270222.227,270.222,0.19323,0.00162,777110230.0,ILS,1,-270222.227,-270.222,-0.00162,-0.19323,4.242,ישראל,ישראל,"ריבית ואג""ח",אחר,ריביות,ריק במקור,לא,13/03/2024,15/03/2029,רבעוני,Delivery,קיים חוזה,הצד הנגדי,0.0,ללא,ריק במקור,0,ריק במקור,ריק במקור,ריק במקור,POALILIT,0.00303,3e-05
660,9973,Unfunded Interest Rate Swap,777109455.0,ILS,1,270222.227,270.222,0.19323,0.00162,777109455.0,ILS,1,-270222.227,-270.222,-0.00162,-0.19323,-1.692,ישראל,ישראל,"ריבית ואג""ח",אחר,ריביות,ריק במקור,לא,9/11/2023,31/03/2030,רבעוני,Delivery,קיים חוזה,הצד הנגדי,0.0,ללא,ריק במקור,0,ריק במקור,ריק במקור,ריק במקור,LUMIILITXXX,-0.00121,-1e-05
660,9973,Unfunded Interest Rate Swap,777110255.0,ILS,1,405333.341,405.333,0.28984,0.00243,777110255.0,ILS,1,-405333.341,-405.333,-0.00243,-0.28984,6.814,ישראל,ישראל,"ריבית ואג""ח",אחר,ריביות,ריק במקור,לא,13/03/2024,15/03/2029,רבעוני,Delivery,קיים חוזה,הצד הנגדי,0.0,ללא,ריק במקור,0,ריק במקור,ריק במקור,ריק במקור,POALILIT,0.00487,4e-05
660,9973,Unfunded Interest Rate Swap,777113267.0,ILS,1,-82262.361,-82.262,-0.05882,-0.00049,777113267.0,ILS,1,82262.361,82.262,0.00049,0.05882,-0.206,ישראל,ישראל,"ריבית ואג""ח",אחר,ריביות,ריק במקור,לא,16/07/2025,10/07/2029,רבעוני,Delivery,קיים חוזה,הצד הנגדי,0.0,ללא,ריק במקור,0,ריק במקור,ריק במקור,ריק במקור,POALILIT,-0.00015,0.0
660,9973,Unfunded Interest Rate Swap,777113275.0,ILS,1,-82262.361,-82.262,-0.05882,-0.00049,777113275.0,ILS,1,82262.361,82.262,0.00049,0.05882,-0.232,ישראל,ישראל,"ריבית ואג""ח",אחר,ריביות,ריק במקור,לא,16/07/2025,10/07/2028,רבעוני,Delivery,קיים חוזה,הצד הנגדי,0.0,ללא,ריק במקור,0,ריק במקור,ריק במקור,ריק במקור,POALILIT,-0.00017,0.0
660,9973,Unfunded Interest Rate Swap,777110263.0,ILS,1,270222.227,270.222,0.19323,0.00162,777110263.0,ILS,1,-270222.227,-270.222,-0.00162,-0.19323,5.055,ישראל,ישראל,"ריבית ואג""ח",אחר,ריביות,ריק במקור,לא,15/03/2024,19/03/2029,רבעוני,Delivery,קיים חוזה,הצד הנגדי,0.0,ללא,ריק במקור,0,ריק במקור,ריק במקור,ריק במקור,IDBLILITXXX,0.00361,3e-05
660,9973,Unfunded Interest Rate Swap,777109356.0,ILS,1,135111.114,135.111,0.09661,0.00081,777109356.0,ILS,1,-135111.114,-135.111,-0.00081,-0.09661,-3.663,ישראל,ישראל,"ריבית ואג""ח",אחר,ריביות,ריק במקור,לא,16/10/2023,16/10/2028,רבעוני,Delivery,קיים חוזה,הצד הנגדי,0.0,ללא,ריק במקור,0,ריק במקור,ריק במקור,ריק במקור,POALILIT,-0.00262,-2e-05
660,9973,Unfunded Interest Rate Swap,777110396.0,ILS,1,540444.454,540.444,0.38646,0.00324,777110396.0,ILS,1,-540444.454,-540.444,-0.00324,-0.38646,11.148,ישראל,ישראל,"ריבית ואג""ח",אחר,ריביות,ריק במקור,לא,19/03/2024,19/03/2029,רבעוני,Delivery,קיים חוזה,הצד הנגדי,0.0,ללא,ריק במקור,0,ריק במקור,ריק במקור,ריק במקור,CITIILITXXX,0.00797,7e-05
660,9973,Unfunded Interest Rate Swap,777113374.0,ILS,1,-82262.361,-82.262,-0.05882,-0.00049,777113374.0,ILS,1,82262.361,82.262,0.00049,0.05882,-0.033,ישראל,ישראל,"ריבית ואג""ח",אחר,ריביות,ריק במקור,לא,28/08/2025,28/08/2028,רבעוני,Delivery,קיים חוזה,הצד הנגדי,0.0,ללא,ריק במקור,0,ריק במקור,ריק במקור,ריק במקור,LUMIILITXXX,-2e-05,0.0
660,9973,Unfunded Interest Rate Swap,777109554.0,ILS,1,135111.114,135.111,0.09661,0.00081,777109554.0,ILS,1,-135111.114,-135.111,-0.00081,-0.09661,-2.761,ישראל,ישראל,"ריבית ואג""ח",אחר,ריביות,ריק במקור,לא,14/11/2023,31/03/2030,רבעוני,Delivery,קיים חוזה,הצד הנגדי,0.0,ללא,ריק במקור,0,ריק במקור,ריק במקור,ריק במקור,POALILIT,-0.00197,-2e-05
660,9973,Unfunded Interest Rate Swap,777109521.0,ILS,1,135111.114,135.111,0.09661,0.00081,777109521.0,ILS,1,-135111.114,-135.111,-0.00081,-0.09661,-1.27,ישראל,ישראל,"ריבית ואג""ח",אחר,ריביות,ריק במקור,לא,13/11/2023,29/03/2030,רבעוני,Delivery,קיים חוזה,הצד הנגדי,0.0,ללא,ריק במקור,0,ריק במקור,ריק במקור,ריק במקור,IDBLILITXXX,-0.00091,-1e-05
660,9973,Unfunded Interest Rate Swap,777109497.0,ILS,1,135111.114,135.111,0.09661,0.00081,777109497.0,ILS,1,-135111.114,-135.111,-0.00081,-0.09661,-1.418,ישראל,ישראל,"ריבית ואג""ח",אחר,ריביות,ריק במקור,לא,13/11/2023,31/03/2030,רבעוני,Delivery,קיים חוזה,הצד הנגדי,0.0,ללא,ריק במקור,0,ריק במקור,ריק במקור,ריק במקור,LUMIILITXXX,-0.00101,-1e-05
660,9973,Unfunded Interest Rate Swap,777109018.0,ILS,1,270222.227,270.222,0.19323,0.00162,777109018.0,ILS,1,-270222.227,-270.222,-0.00162,-0.19323,-0.033,ישראל,ישראל,"ריבית ואג""ח",אחר,ריביות,ריק במקור,לא,11/07/2023,11/07/2028,רבעוני,Delivery,קיים חוזה,הצד הנגדי,0.0,ללא,ריק במקור,0,ריק במקור,ריק במקור,ריק במקור,LUMIILITXXX,-2e-05,0.0
660,9973,Unfunded Interest Rate Swap,777110404.0,ILS,1,540444.454,540.444,0.38646,0.00324,777110404.0,ILS,1,-540444.454,-540.444,-0.00324,-0.38646,11.531,ישראל,ישראל,"ריבית ואג""ח",אחר,ריביות,ריק במקור,לא,25/03/2024,27/03/2029,רבעוני,Delivery,קיים חוזה,הצד הנגדי,0.0,ללא,ריק במקור,0,ריק במקור,ריק במקור,ריק במקור,POALILIT,0.00825,7e-05
660,9973,Unfunded Interest Rate Swap,777110412.0,ILS,1,405333.341,405.333,0.28984,0.00243,777110412.0,ILS,1,-405333.341,-405.333,-0.00243,-0.28984,8.762,ישראל,ישראל,"ריבית ואג""ח",אחר,ריביות,ריק במקור,לא,25/03/2024,27/03/2029,רבעוני,Delivery,קיים חוזה,הצד הנגדי,0.0,ללא,ריק במקור,0,ריק במקור,ריק במקור,ריק במקור,POALILIT,0.00627,5e-05
660,9973,Unfunded Interest Rate Swap,777109133.0,ILS,1,270222.227,270.222,0.19323,0.00162,777109133.0,ILS,1,-270222.227,-270.222,-0.00162,-0.19323,-1.111,ישראל,ישראל,"ריבית ואג""ח",אחר,ריביות,ריק במקור,לא,7/09/2023,7/09/2033,רבעוני,Delivery,קיים חוזה,הצד הנגדי,0.0,ללא,ריק במקור,0,ריק במקור,ריק במקור,ריק במקור,POALILIT,-0.00079,-1e-05
660,9973,Unfunded Interest Rate Swap,777113382.0,ILS,1,-82262.361,-82.262,-0.05882,-0.00049,777113382.0,ILS,1,82262.361,82.262,0.00049,0.05882,-0.084,ישראל,ישראל,"ריבית ואג""ח",אחר,ריביות,ריק במקור,לא,28/08/2025,28/08/2027,רבעוני,Delivery,קיים חוזה,הצד הנגדי,0.0,ללא,ריק במקור,0,ריק במקור,ריק במקור,ריק במקור,POALILIT,-6e-05,0.0
660,9973,Unfunded Interest Rate Swap,777109117.0,ILS,1,270222.227,270.222,0.19323,0.00162,777109117.0,ILS,1,-270222.227,-270.222,-0.00162,-0.19323,0.456,ישראל,ישראל,"ריבית ואג""ח",אחר,ריביות,ריק במקור,לא,31/08/2023,31/08/2028,רבעוני,Delivery,קיים חוזה,הצד הנגדי,0.0,ללא,ריק במקור,0,ריק במקור,ריק במקור,ריק במקור,POALILIT,0.00033,0.0
660,9973,Unfunded Interest Rate Swap,777109174.0,ILS,1,270222.227,270.222,0.19323,0.00162,777109174.0,ILS,1,-270222.227,-270.222,-0.00162,-0.19323,-0.149,ישראל,ישראל,"ריבית ואג""ח",אחר,ריביות,ריק במקור,לא,14/09/2023,14/09/2033,רבעוני,Delivery,קיים חוזה,הצד הנגדי,0.0,ללא,ריק במקור,0,ריק במקור,ריק במקור,ריק במקור,LUMIILITXXX,-0.00011,0.0
660,9973,Unfunded Interest Rate Swap,777112731.0,ILS,1,540444.454,540.444,0.38646,0.00324,777112731.0,ILS,1,-540444.454,-540.444,-0.00324,-0.38646,-6.831,ישראל,ישראל,"ריבית ואג""ח",אחר,ריביות,ריק במקור,לא,11/04/2025,15/04/2030,רבעוני,Delivery,קיים חוזה,הצד הנגדי,0.0,ללא,ריק במקור,0,ריק במקור,ריק במקור,ריק במקור,POALILIT,-0.00488,-4e-05
660,9973,Unfunded Interest Rate Swap,777112145.0,ILS,1,270222.227,270.222,0.19323,0.00162,777112145.0,ILS,1,-270222.227,-270.222,-0.00162,-0.19323,-6.228,ישראל,ישראל,"ריבית ואג""ח",אחר,ריביות,ריק במקור,לא,6/02/2025,10/02/2030,רבעוני,Delivery,קיים חוזה,הצד הנגדי,0.0,ללא,ריק במקור,0,ריק במקור,ריק במקור,ריק במקור,POALILIT,-0.00445,-4e-05
660,9973,Unfunded Interest Rate Swap,777109182.0,ILS,1,135111.114,135.111,0.09661,0.00081,777109182.0,ILS,1,-135111.114,-135.111,-0.00081,-0.09661,0.022,ישראל,ישראל,"ריבית ואג""ח",אחר,ריביות,ריק במקור,לא,14/09/2023,14/09/2033,רבעוני,Delivery,קיים חוזה,הצד הנגדי,0.0,ללא,ריק במקור,0,ריק במקור,ריק במקור,ריק במקור,LUMIILITXXX,2e-05,0.0
660,9973,Unfunded Interest Rate Swap,777110354.0,ILS,1,405333.341,405.333,0.28984,0.00243,777110354.0,ILS,1,-405333.341,-405.333,-0.00243,-0.28984,9.715,ישראל,ישראל,"ריבית ואג""ח",אחר,ריביות,ריק במקור,לא,19/03/2024,21/03/2029,רבעוני,Delivery,קיים חוזה,הצד הנגדי,0.0,ללא,ריק במקור,0,ריק במקור,ריק במקור,ריק במקור,POALILIT,0.00695,6e-05
660,9973,Unfunded Interest Rate Swap,777112491.0,ILS,1,-270222.227,-270.222,-0.19323,-0.00162,777112491.0,ILS,1,270222.227,270.222,0.00162,0.19323,-1.7,ישראל,ישראל,"ריבית ואג""ח",אחר,ריביות,ריק במקור,לא,10/03/2025,12/03/2030,רבעוני,Delivery,קיים חוזה,הצד הנגדי,0.0,ללא,ריק במקור,0,ריק במקור,ריק במקור,ריק במקור,CHASUS33,-0.00122,-1e-05
660,9973,Unfunded Interest Rate Swap,777110420.0,ILS,1,-405333.341,-405.333,-0.28984,-0.00243,777110420.0,ILS,1,405333.341,405.333,0.00243,0.28984,10.331,ישראל,ישראל,"ריבית ואג""ח",אחר,ריביות,ריק במקור,לא,26/03/2024,28/03/2029,רבעוני,Delivery,קיים חוזה,הצד הנגדי,0.0,ללא,ריק במקור,0,ריק במקור,ריק במקור,ריק במקור,LUMIILITXXX,0.00739,6e-05
660,9973,Unfunded Interest Rate Swap,777112509.0,ILS,1,270222.227,270.222,0.19323,0.00162,777112509.0,ILS,1,-270222.227,-270.222,-0.00162,-0.19323,-6.904,ישראל,ישראל,"ריבית ואג""ח",אחר,ריביות,ריק במקור,לא,10/03/2025,12/03/2030,רבעוני,Delivery,קיים חוזה,הצד הנגדי,0.0,ללא,ריק במקור,0,ריק במקור,ריק במקור,ריק במקור,POALILIT,-0.00494,-4e-05
660,9973,Unfunded Interest Rate Swap,777111733.0,ILS,1,540444.454,540.444,0.38646,0.00324,777111733.0,ILS,1,-540444.454,-540.444,-0.00324,-0.38646,-19.517,ישראל,ישראל,"ריבית ואג""ח",אחר,ריביות,ריק במקור,לא,9/12/2024,11/12/2029,רבעוני,Delivery,קיים חוזה,הצד הנגדי,0.0,ללא,ריק במקור,0,ריק במקור,ריק במקור,ריק במקור,POALILIT,-0.01396,-0.00012
660,9973,Unfunded Interest Rate Swap,777109190.0,ILS,1,270222.227,270.222,0.19323,0.00162,777109190.0,ILS,1,-270222.227,-270.222,-0.00162,-0.19323,1.109,ישראל,ישראל,"ריבית ואג""ח",אחר,ריביות,ריק במקור,לא,15/09/2023,15/09/2033,רבעוני,Delivery,קיים חוזה,הצד הנגדי,0.0,ללא,ריק במקור,0,ריק במקור,ריק במקור,ריק במקור,LUMIILITXXX,0.00079,1e-05
660,9973,Unfunded Interest Rate Swap,777112392.0,ILS,1,540444.454,540.444,0.38646,0.00324,777112392.0,ILS,1,-540444.454,-540.444,-0.00324,-0.38646,-14.517,ישראל,ישראל,"ריבית ואג""ח",אחר,ריביות,ריק במקור,לא,6/02/2025,10/03/2030,רבעוני,Delivery,קיים חוזה,הצד הנגדי,0.0,ללא,ריק במקור,0,ריק במקור,ריק במקור,ריק במקור,POALILIT,-0.01038,-9e-05
660,9973,Unfunded Interest Rate Swap,777113325.0,ILS,1,-82262.361,-82.262,-0.05882,-0.00049,777113325.0,ILS,1,82262.361,82.262,0.00049,0.05882,0.302,ישראל,ישראל,"ריבית ואג""ח",אחר,ריביות,ריק במקור,לא,31/07/2025,4/08/2025,רבעוני,Delivery,קיים חוזה,הצד הנגדי,0.0,ללא,ריק במקור,0,ריק במקור,ריק במקור,ריק במקור,POALILIT,0.00022,0.0
660,9973,Unfunded Interest Rate Swap,777112889.0,ILS,1,945777.795,945.778,0.6763,0.00568,777112889.0,ILS,1,-945777.795,-945.778,-0.00568,-0.6763,7.938,ישראל,ישראל,"ריבית ואג""ח",אחר,ריביות,ריק במקור,לא,14/05/2025,16/05/2030,רבעוני,Delivery,קיים חוזה,הצד הנגדי,0.0,ללא,ריק במקור,0,ריק במקור,ריק במקור,ריק במקור,CHASUS33,0.00568,5e-05
660,9973,Unfunded Interest Rate Swap,777110917.0,ILS,1,405333.341,405.333,0.28984,0.00243,777110917.0,ILS,1,-405333.341,-405.333,-0.00243,-0.28984,-2.802,ישראל,ישראל,"ריבית ואג""ח",אחר,ריביות,ריק במקור,לא,17/07/2024,19/07/2029,רבעוני,Delivery,קיים חוזה,הצד הנגדי,0.0,ללא,ריק במקור,0,ריק במקור,ריק במקור,ריק במקור,POALILIT,-0.002,-2e-05
660,9973,Unfunded Interest Rate Swap,777110990.0,ILS,1,945777.795,945.778,0.6763,0.00568,777110990.0,ILS,1,-945777.795,-945.778,-0.00568,-0.6763,-6.789,ישראל,ישראל,"ריבית ואג""ח",אחר,ריביות,ריק במקור,לא,25/07/2024,29/07/2029,רבעוני,Delivery,קיים חוזה,הצד הנגדי,0.0,ללא,ריק במקור,0,ריק במקור,ריק במקור,ריק במקור,POALILIT,-0.00485,-4e-05
660,9973,Unfunded Interest Rate Swap,777112681.0,ILS,1,-351288.895,-351.289,-0.2512,-0.00211,777112681.0,ILS,1,351288.895,351.289,0.00211,0.2512,-3.782,ישראל,ישראל,"ריבית ואג""ח",אחר,ריביות,ריק במקור,לא,8/04/2025,10/04/2032,רבעוני,Delivery,קיים חוזה,הצד הנגדי,0.0,ללא,ריק במקור,0,ריק במקור,ריק במקור,ריק במקור,CHASUS33,-0.0027,-2e-05
