מספר קופה/קרן/ח.פ. עבור חברת ביטוח,מספר מסלול,מספר מזהה לווה,סוג מספר מזהה לווה,שם הלוואה,מספר הלוואה,מאפיין עיקרי,מאפיין הלוואות מתואמות עבור זכויות מקרקעין,"ישראל/חו""ל",מדינה לפי חשיפה כלכלית,ענף מסחר,בעל עניין/צד קשור,קונסורציום/ סינדיקציה,מספר קונסורציום/ סינדיקציה,תאריך העמדת הלוואה,דירוג,שם מדרג,דירוג הלוואה/המנפיק,מטבע פעילות,"מח""מ",סוג הריבית,שיעור ריבית,סוג הצמדה,ריבית עוגן,שיעור תוספת/הפחתה לריבית העוגן,תשואה לפדיון,מועד פדיון,נחיתות חוזית,סוג בטוחה,שווי הבטוחות העומדות כנגד ההלוואה,שיעור הבטוחות מהחוב,מועד עדכון אחרון לשווי הבטוחות,זכות חזרה,מבנה לוח סילוקין,יעוד הלוואה,זכות פירעון מוקדם,סוג גורם משערך,שם גורם משערך,תלות/אי-תלות המשערך,תאריך שערוך אחרון,תאריך אחרון בו נבחנה בפועל ירידת ערך,שיעור ריבית בגין אי-ניצול מסגרת האשראי,ערך נקוב,שער הלוואה,שער חליפין,"שווי הוגן (באלפי ש""ח)",שווי הוגן (במטבע הפעילות),"עלות מופחתת (באלפי ש""ח)",עלות מופחתת (במטבע הפעילות),האם סווג כחוב בעייתי,השיטה שיושמה בדוח הכספי,שיעור מנכסי אפיק ההשקעה,שיעור מסך נכסי ההשקעה
163,2104,ריק במקור,ריק במקור,ריק במקור,99110975,תאגיד,תשתיות - שלב הקמה,ישראל,ריק במקור,אנרגיה,לא,כן,ריק במקור,2/02/2023,A2.il,מידרוג Moodys,הלוואה,ILS,6.85,קבועה,0.0381,ריק במקור,ריק במקור,ריק במקור,0.039,25/06/2041,החוב לא נחות,ריק במקור,ריק במקור,ריק במקור,2025-09-30 00:00:00,ריק במקור,ריק במקור,ריק במקור,כן,חברת ציטוט,ריק במקור,אי-תלות,30/09/2025,2024-12-31 00:00:00,ריק במקור,8838.352,106.91,1,9.449,9.449,ריק במקור,ריק במקור,ריק במקור,שווי הוגן,0.00105,5e-05
163,2104,ריק במקור,ריק במקור,ריק במקור,99105579,תאגיד,תשתיות - שלב הקמה,ישראל,ריק במקור,אנרגיה,לא,כן,ריק במקור,4/01/2018,A2.il,מידרוג Moodys,הלוואה,ILS,6.84,קבועה,0.0382,ריק במקור,ריק במקור,ריק במקור,0.039,25/06/2041,החוב לא נחות,ריק במקור,ריק במקור,ריק במקור,2025-09-30 00:00:00,ריק במקור,ריק במקור,ריק במקור,כן,חברת ציטוט,ריק במקור,אי-תלות,30/09/2025,2024-12-31 00:00:00,ריק במקור,9987.833,116.71,1,11.657,11.657,ריק במקור,ריק במקור,ריק במקור,שווי הוגן,0.0013,6e-05
163,2104,ריק במקור,ריק במקור,ריק במקור,99105710,תאגיד,תשתיות - שלב הקמה,ישראל,ריק במקור,אנרגיה,לא,כן,ריק במקור,4/04/2018,A2.il,מידרוג Moodys,הלוואה,ILS,6.85,קבועה,0.0379,ריק במקור,ריק במקור,ריק במקור,0.039,25/06/2041,החוב לא נחות,ריק במקור,ריק במקור,ריק במקור,2025-09-30 00:00:00,ריק במקור,ריק במקור,ריק במקור,כן,חברת ציטוט,ריק במקור,אי-תלות,30/09/2025,2024-12-31 00:00:00,ריק במקור,6444.124,116.81,1,7.527,7.527,ריק במקור,ריק במקור,ריק במקור,שווי הוגן,0.00084,4e-05
163,2104,ריק במקור,ריק במקור,ריק במקור,99105975,תאגיד,תשתיות - שלב הקמה,ישראל,ריק במקור,אנרגיה,לא,כן,ריק במקור,4/07/2018,A2.il,מידרוג Moodys,הלוואה,ILS,6.82,קבועה,0.0401,ריק במקור,ריק במקור,ריק במקור,0.039,25/06/2041,החוב לא נחות,ריק במקור,ריק במקור,ריק במקור,2025-09-30 00:00:00,ריק במקור,ריק במקור,ריק במקור,כן,חברת ציטוט,ריק במקור,אי-תלות,30/09/2025,2024-12-31 00:00:00,ריק במקור,8596.903,117.18,1,10.074,10.074,ריק במקור,ריק במקור,ריק במקור,שווי הוגן,0.00112,5e-05
163,2104,ריק במקור,ריק במקור,ריק במקור,99106205,תאגיד,תשתיות - שלב הקמה,ישראל,ריק במקור,אנרגיה,לא,כן,ריק במקור,4/10/2018,A2.il,מידרוג Moodys,הלוואה,ILS,6.82,קבועה,0.0397,ריק במקור,ריק במקור,ריק במקור,0.039,25/06/2041,החוב לא נחות,ריק במקור,ריק במקור,ריק במקור,2025-09-30 00:00:00,ריק במקור,ריק במקור,ריק במקור,כן,חברת ציטוט,ריק במקור,אי-תלות,30/09/2025,2024-12-31 00:00:00,ריק במקור,17187.982,116.64,1,20.048,20.048,ריק במקור,ריק במקור,ריק במקור,שווי הוגן,0.00224,0.00011
163,2104,ריק במקור,ריק במקור,ריק במקור,99106437,תאגיד,תשתיות - שלב הקמה,ישראל,ריק במקור,אנרגיה,לא,כן,ריק במקור,4/01/2019,A2.il,מידרוג Moodys,הלוואה,ILS,6.8,קבועה,0.0417,ריק במקור,ריק במקור,ריק במקור,0.039,25/06/2041,החוב לא נחות,ריק במקור,ריק במקור,ריק במקור,2025-09-30 00:00:00,ריק במקור,ריק במקור,ריק במקור,כן,חברת ציטוט,ריק במקור,אי-תלות,30/09/2025,2024-12-31 00:00:00,ריק במקור,12141.7,118.11,1,14.341,14.341,ריק במקור,ריק במקור,ריק במקור,שווי הוגן,0.0016,8e-05
163,2104,ריק במקור,ריק במקור,ריק במקור,99106692,תאגיד,תשתיות - שלב הקמה,ישראל,ריק במקור,אנרגיה,לא,כן,ריק במקור,4/04/2019,A2.il,מידרוג Moodys,הלוואה,ILS,6.86,קבועה,0.0372,ריק במקור,ריק במקור,ריק במקור,0.039,25/06/2041,החוב לא נחות,ריק במקור,ריק במקור,ריק במקור,2025-09-30 00:00:00,ריק במקור,ריק במקור,ריק במקור,כן,חברת ציטוט,ריק במקור,אי-תלות,30/09/2025,2024-12-31 00:00:00,ריק במקור,28830.634,114.86,1,33.115,33.115,ריק במקור,ריק במקור,ריק במקור,שווי הוגן,0.00369,0.00018
163,2104,ריק במקור,ריק במקור,ריק במקור,99105017,תאגיד,תשתיות - שלב הקמה,ישראל,ריק במקור,אנרגיה,לא,כן,ריק במקור,19/07/2017,A2.il,מידרוג Moodys,הלוואה,ILS,6.81,קבועה,0.0408,ריק במקור,ריק במקור,ריק במקור,0.039,25/06/2041,החוב לא נחות,ריק במקור,ריק במקור,ריק במקור,2025-09-30 00:00:00,ריק במקור,ריק במקור,ריק במקור,כן,חברת ציטוט,ריק במקור,אי-תלות,30/09/2025,2024-12-31 00:00:00,ריק במקור,26328.74,119.15,1,31.371,31.371,ריק במקור,ריק במקור,ריק במקור,שווי הוגן,0.0035,0.00017
163,2104,ריק במקור,ריק במקור,ריק במקור,99108086,תאגיד,תשתיות - שלב הקמה,ישראל,ריק במקור,אנרגיה,לא,כן,ריק במקור,3/04/2020,A2.il,מידרוג Moodys,הלוואה,ILS,6.94,קבועה,0.0314,ריק במקור,ריק במקור,ריק במקור,0.0391,25/06/2041,החוב לא נחות,ריק במקור,ריק במקור,ריק במקור,2025-09-30 00:00:00,ריק במקור,ריק במקור,ריק במקור,כן,חברת ציטוט,ריק במקור,אי-תלות,30/09/2025,2024-12-31 00:00:00,ריק במקור,6828.903,110.03,1,7.514,7.514,ריק במקור,ריק במקור,ריק במקור,שווי הוגן,0.00084,4e-05
163,2104,ריק במקור,ריק במקור,ריק במקור,99108375,תאגיד,תשתיות - שלב הקמה,ישראל,ריק במקור,אנרגיה,לא,כן,ריק במקור,3/07/2020,A2.il,מידרוג Moodys,הלוואה,ILS,6.94,קבועה,0.031,ריק במקור,ריק במקור,ריק במקור,0.039,25/06/2041,החוב לא נחות,ריק במקור,ריק במקור,ריק במקור,2025-09-30 00:00:00,ריק במקור,ריק במקור,ריק במקור,כן,חברת ציטוט,ריק במקור,אי-תלות,30/09/2025,2024-12-31 00:00:00,ריק במקור,5629.617,110.02,1,6.194,6.194,ריק במקור,ריק במקור,ריק במקור,שווי הוגן,0.00069,3e-05
163,2104,ריק במקור,ריק במקור,ריק במקור,99108557,תאגיד,תשתיות - שלב הקמה,ישראל,ריק במקור,אנרגיה,לא,כן,ריק במקור,4/10/2020,A2.il,מידרוג Moodys,הלוואה,ILS,6.94,קבועה,0.031,ריק במקור,ריק במקור,ריק במקור,0.039,25/06/2041,החוב לא נחות,ריק במקור,ריק במקור,ריק במקור,2025-09-30 00:00:00,ריק במקור,ריק במקור,ריק במקור,כן,חברת ציטוט,ריק במקור,אי-תלות,30/09/2025,2024-12-31 00:00:00,ריק במקור,9131.259,109.9,1,10.035,10.035,ריק במקור,ריק במקור,ריק במקור,שווי הוגן,0.00112,5e-05
163,2104,ריק במקור,ריק במקור,ריק במקור,99108821,תאגיד,תשתיות - שלב הקמה,ישראל,ריק במקור,אנרגיה,לא,כן,ריק במקור,4/01/2021,A2.il,מידרוג Moodys,הלוואה,ILS,6.94,קבועה,0.031,ריק במקור,ריק במקור,ריק במקור,0.039,25/06/2041,החוב לא נחות,ריק במקור,ריק במקור,ריק במקור,2025-09-30 00:00:00,ריק במקור,ריק במקור,ריק במקור,כן,חברת ציטוט,ריק במקור,אי-תלות,30/09/2025,2024-12-31 00:00:00,ריק במקור,4737.423,109.9,1,5.206,5.206,ריק במקור,ריק במקור,ריק במקור,שווי הוגן,0.00058,3e-05
163,2104,ריק במקור,ריק במקור,ריק במקור,99108987,תאגיד,תשתיות - שלב הקמה,ישראל,ריק במקור,אנרגיה,לא,כן,ריק במקור,4/04/2021,A2.il,מידרוג Moodys,הלוואה,ILS,6.93,קבועה,0.031,ריק במקור,ריק במקור,ריק במקור,0.0397,25/06/2041,החוב לא נחות,ריק במקור,ריק במקור,ריק במקור,2025-09-30 00:00:00,ריק במקור,ריק במקור,ריק במקור,כן,חברת ציטוט,ריק במקור,אי-תלות,30/09/2025,2024-12-31 00:00:00,ריק במקור,9099.391,109.3,1,9.946,9.946,ריק במקור,ריק במקור,ריק במקור,שווי הוגן,0.00111,5e-05
163,2104,ריק במקור,ריק במקור,ריק במקור,99110108,תאגיד,תשתיות - שלב הקמה,ישראל,ריק במקור,אנרגיה,לא,כן,ריק במקור,27/10/2021,A2.il,מידרוג Moodys,הלוואה,ILS,6.71,קבועה,0.031,ריק במקור,ריק במקור,ריק במקור,0.0516,25/06/2041,החוב לא נחות,ריק במקור,ריק במקור,ריק במקור,2025-09-30 00:00:00,ריק במקור,ריק במקור,ריק במקור,כן,חברת ציטוט,ריק במקור,אי-תלות,30/09/2025,2024-12-31 00:00:00,ריק במקור,10194.129,98.89,1,10.081,10.081,ריק במקור,ריק במקור,ריק במקור,שווי הוגן,0.00112,5e-05
163,2104,ריק במקור,ריק במקור,ריק במקור,99110314,תאגיד,תשתיות - שלב הקמה,ישראל,ריק במקור,אנרגיה,לא,כן,ריק במקור,23/02/2022,A2.il,מידרוג Moodys,הלוואה,ILS,6.82,קבועה,0.031,ריק במקור,ריק במקור,ריק במקור,0.0458,25/06/2041,החוב לא נחות,ריק במקור,ריק במקור,ריק במקור,2025-09-30 00:00:00,ריק במקור,ריק במקור,ריק במקור,כן,חברת ציטוט,ריק במקור,אי-תלות,30/09/2025,2024-12-31 00:00:00,ריק במקור,12373.694,102.14,1,12.638,12.638,ריק במקור,ריק במקור,ריק במקור,שווי הוגן,0.00141,7e-05
163,2104,ריק במקור,ריק במקור,ריק במקור,99110629,תאגיד,תשתיות - שלב הקמה,ישראל,ריק במקור,אנרגיה,לא,כן,ריק במקור,11/07/2022,A2.il,מידרוג Moodys,הלוואה,ILS,6.92,קבועה,0.0326,ריק במקור,ריק במקור,ריק במקור,0.039,25/06/2041,החוב לא נחות,ריק במקור,ריק במקור,ריק במקור,2025-09-30 00:00:00,ריק במקור,ריק במקור,ריק במקור,כן,חברת ציטוט,ריק במקור,אי-תלות,30/09/2025,2024-12-31 00:00:00,ריק במקור,18265.926,105.28,1,19.23,19.23,ריק במקור,ריק במקור,ריק במקור,שווי הוגן,0.00214,0.0001
163,2104,ריק במקור,ריק במקור,ריק במקור,99111593,תאגיד,תשתיות - שלב הקמה,ישראל,ריק במקור,אנרגיה,לא,כן,ריק במקור,15/08/2023,A2.il,מידרוג Moodys,הלוואה,ILS,6.78,קבועה,0.04321,ריק במקור,ריק במקור,ריק במקור,0.0389,25/06/2041,החוב לא נחות,ריק במקור,ריק במקור,ריק במקור,2025-09-30 00:00:00,ריק במקור,ריק במקור,ריק במקור,כן,חברת ציטוט,ריק במקור,אי-תלות,30/09/2025,2024-12-31 00:00:00,ריק במקור,10042.115,108.42,1,10.888,10.888,ריק במקור,ריק במקור,ריק במקור,שווי הוגן,0.00121,6e-05
163,2104,ריק במקור,ריק במקור,ריק במקור,99111940,תאגיד,תשתיות - שלב הקמה,ישראל,ריק במקור,אנרגיה,לא,כן,ריק במקור,24/12/2023,A2.il,מידרוג Moodys,הלוואה,ILS,6.86,קבועה,0.0445,ריק במקור,ריק במקור,ריק במקור,0.0339,25/06/2041,החוב לא נחות,ריק במקור,ריק במקור,ריק במקור,2025-09-30 00:00:00,ריק במקור,ריק במקור,ריק במקור,כן,חברת ציטוט,ריק במקור,אי-תלות,30/09/2025,2024-12-31 00:00:00,ריק במקור,7249.361,112.05,1,8.123,8.123,ריק במקור,ריק במקור,ריק במקור,שווי הוגן,0.00091,4e-05
163,2104,ריק במקור,ריק במקור,ריק במקור,99112237,תאגיד,תשתיות - שלב הקמה,ישראל,ריק במקור,אנרגיה,לא,כן,ריק במקור,20/03/2024,A2.il,מידרוג Moodys,הלוואה,ILS,6.76,קבועה,0.0469,ריק במקור,ריק במקור,ריק במקור,0.0377,25/06/2041,החוב לא נחות,ריק במקור,ריק במקור,ריק במקור,2025-09-30 00:00:00,ריק במקור,ריק במקור,ריק במקור,כן,חברת ציטוט,ריק במקור,אי-תלות,30/09/2025,2024-12-31 00:00:00,ריק במקור,10571.984,110.71,1,11.704,11.704,ריק במקור,ריק במקור,ריק במקור,שווי הוגן,0.00131,6e-05
163,2104,ריק במקור,ריק במקור,ריק במקור,99112419,תאגיד,תשתיות - שלב הקמה,ישראל,ריק במקור,אנרגיה,לא,כן,ריק במקור,23/06/2024,A2.il,מידרוג Moodys,הלוואה,ILS,6.68,קבועה,0.05223,ריק במקור,ריק במקור,ריק במקור,0.0386,25/06/2041,החוב לא נחות,ריק במקור,ריק במקור,ריק במקור,2025-09-30 00:00:00,ריק במקור,ריק במקור,ריק במקור,כן,חברת ציטוט,ריק במקור,אי-תלות,30/09/2025,2024-12-31 00:00:00,ריק במקור,7643.106,112.1,1,8.568,8.568,ריק במקור,ריק במקור,ריק במקור,שווי הוגן,0.00096,5e-05
163,2104,ריק במקור,ריק במקור,ריק במקור,99113110,תאגיד,תשתיות - שלב תפעול,ישראל,ריק במקור,אנרגיה,לא,כן,ריק במקור,23/03/2025,A2.il,מידרוג Moodys,הלוואה,ILS,2.28,קבועה,0.04657,ריק במקור,ריק במקור,ריק במקור,0.0504,25/03/2030,החוב לא נחות,ריק במקור,ריק במקור,ריק במקור,2025-09-30 00:00:00,ריק במקור,ריק במקור,ריק במקור,כן,חברת ציטוט,ריק במקור,אי-תלות,30/09/2025,2024-12-31 00:00:00,ריק במקור,10631.296,102.06,1,10.85,10.85,ריק במקור,ריק במקור,ריק במקור,שווי הוגן,0.00121,6e-05
163,2104,ריק במקור,ריק במקור,ריק במקור,99113102,תאגיד,תשתיות - שלב תפעול,ישראל,ריק במקור,אנרגיה,לא,כן,ריק במקור,23/03/2025,A2.il,מידרוג Moodys,הלוואה,ILS,6.53,קבועה,0.04657,ריק במקור,ריק במקור,ריק במקור,0.0483,25/06/2041,החוב לא נחות,ריק במקור,ריק במקור,ריק במקור,2025-09-30 00:00:00,ריק במקור,ריק במקור,ריק במקור,כן,חברת ציטוט,ריק במקור,אי-תלות,30/09/2025,2024-12-31 00:00:00,ריק במקור,2537.974,102.12,1,2.592,2.592,ריק במקור,ריק במקור,ריק במקור,שווי הוגן,0.00029,1e-05
163,2104,ריק במקור,ריק במקור,ריק במקור,99113383,תאגיד,תשתיות - שלב תפעול,ישראל,ריק במקור,אנרגיה,לא,כן,ריק במקור,30/06/2025,A2.il,מידרוג Moodys,הלוואה,ILS,6.37,קבועה,0.04833,ריק במקור,ריק במקור,ריק במקור,0.0563,25/06/2041,החוב לא נחות,ריק במקור,ריק במקור,ריק במקור,2025-09-30 00:00:00,ריק במקור,ריק במקור,ריק במקור,כן,חברת ציטוט,ריק במקור,אי-תלות,30/09/2025,2024-12-31 00:00:00,ריק במקור,2603.463,98.37,1,2.561,2.561,ריק במקור,ריק במקור,ריק במקור,שווי הוגן,0.00029,1e-05
163,2104,ריק במקור,ריק במקור,ריק במקור,99106387,תאגיד,ריק במקור,ישראל,ריק במקור,שירותים,לא,כן,ריק במקור,23/12/2018,AA-.il,פנימי,הלוואה,ILS,3.36,קבועה,0.0335,ריק במקור,ריק במקור,ריק במקור,0.0306,2033-02-01 00:00:00,החוב לא נחות,ריק במקור,ריק במקור,ריק במקור,2025-09-30 00:00:00,ריק במקור,ריק במקור,ריק במקור,כן,חברת ציטוט,ריק במקור,אי-תלות,30/09/2025,2024-12-31 00:00:00,ריק במקור,67068.902,119.92,1,80.429,80.429,ריק במקור,ריק במקור,ריק במקור,שווי הוגן,0.00897,0.00044
163,2104,ריק במקור,ריק במקור,ריק במקור,99113664,תאגיד,"ייזום נדל""ן לבניה של נכס ספציפי - מגורים (כולל דיור מוגן)",ישראל,ריק במקור,בנייה,לא,כן,ריק במקור,4/09/2025,BBB-.il,פנימי,הלוואה,ILS,0.04,משתנה,0.0765,ריק במקור,ריק במקור,ריק במקור,0.0863,15/10/2025,החוב לא נחות,ריק במקור,ריק במקור,ריק במקור,2025-09-30 00:00:00,ריק במקור,ריק במקור,ריק במקור,כן,חברת ציטוט,ריק במקור,אי-תלות,30/09/2025,30/09/2025,ריק במקור,51386.974,100.53,1,51.659,51.659,ריק במקור,ריק במקור,ריק במקור,שווי הוגן,0.00576,0.00028
163,2104,ריק במקור,ריק במקור,ריק במקור,99113714,תאגיד,"ייזום נדל""ן לבניה של נכס ספציפי - מגורים (כולל דיור מוגן)",ישראל,ריק במקור,בנייה,לא,כן,ריק במקור,15/09/2025,BBB-.il,פנימי,הלוואה,ILS,0.04,משתנה,0.0765,ריק במקור,ריק במקור,ריק במקור,0.0787,15/10/2025,החוב לא נחות,ריק במקור,ריק במקור,ריק במקור,2025-09-30 00:00:00,ריק במקור,ריק במקור,ריק במקור,כן,חברת ציטוט,ריק במקור,אי-תלות,30/09/2025,30/09/2025,ריק במקור,3883.899,100.32,1,3.896,3.896,ריק במקור,ריק במקור,ריק במקור,שווי הוגן,0.00043,2e-05
163,2104,ריק במקור,ריק במקור,ריק במקור,99110728,יחיד שאינו עמית/מבוטח,ריק במקור,ישראל,ריק במקור,שירותים פיננסיים,לא,כן,ריק במקור,22/09/2022,NR,NR,NR,ILS,1.12,קבועה,0.09044,ריק במקור,ריק במקור,ריק במקור,0.0676,2030-10-12 00:00:00,החוב לא נחות,ריק במקור,ריק במקור,ריק במקור,2025-09-30 00:00:00,ריק במקור,ריק במקור,ריק במקור,לא,חברת ציטוט,ריק במקור,אי-תלות,30/09/2025,2024-12-31 00:00:00,ריק במקור,84451.347,115.42,1,97.474,97.474,ריק במקור,ריק במקור,ריק במקור,שווי הוגן,0.01087,0.00053
163,2104,ריק במקור,ריק במקור,ריק במקור,99113359,תאגיד,ריק במקור,ישראל,ריק במקור,אשראי חוץ בנקאי,לא,כן,ריק במקור,15/06/2025,ilBBB+,מעלות S&P,הלוואה,ILS,1.61,קבועה,0.0775,ריק במקור,ריק במקור,ריק במקור,0.0816,15/06/2027,החוב לא נחות,ריק במקור,ריק במקור,ריק במקור,2025-09-30 00:00:00,ריק במקור,ריק במקור,ריק במקור,כן,חברת ציטוט,ריק במקור,אי-תלות,30/09/2025,2024-12-31 00:00:00,ריק במקור,19357.511,99.74,1,19.307,19.307,ריק במקור,ריק במקור,ריק במקור,שווי הוגן,0.00215,0.0001
163,2104,ריק במקור,ריק במקור,ריק במקור,99113375,תאגיד,ריק במקור,ישראל,ריק במקור,אשראי חוץ בנקאי,לא,כן,ריק במקור,26/06/2025,ilBBB+,מעלות S&P,הלוואה,ILS,1.61,קבועה,0.0775,ריק במקור,ריק במקור,ריק במקור,0.0865,15/06/2027,החוב לא נחות,ריק במקור,ריק במקור,ריק במקור,2025-09-30 00:00:00,ריק במקור,ריק במקור,ריק במקור,כן,חברת ציטוט,ריק במקור,אי-תלות,30/09/2025,2024-12-31 00:00:00,ריק במקור,43774.576,99.02,1,43.346,43.346,ריק במקור,ריק במקור,ריק במקור,שווי הוגן,0.00483,0.00023
163,2104,ריק במקור,ריק במקור,ריק במקור,99113417,תאגיד,ריק במקור,ישראל,ריק במקור,אשראי חוץ בנקאי,לא,כן,ריק במקור,10/07/2025,ilBBB+,מעלות S&P,הלוואה,ILS,1.87,קבועה,0.0775,ריק במקור,ריק במקור,ריק במקור,0.0872,30/09/2027,החוב לא נחות,ריק במקור,ריק במקור,ריק במקור,2025-09-30 00:00:00,ריק במקור,ריק במקור,ריק במקור,כן,חברת ציטוט,ריק במקור,אי-תלות,30/09/2025,2024-12-31 00:00:00,ריק במקור,25266.685,98.72,1,24.943,24.943,ריק במקור,ריק במקור,ריק במקור,שווי הוגן,0.00278,0.00014
163,2104,ריק במקור,ריק במקור,ריק במקור,99113458,תאגיד,ריק במקור,ישראל,ריק במקור,אשראי חוץ בנקאי,לא,כן,ריק במקור,24/07/2025,ilBBB+,מעלות S&P,הלוואה,ILS,1.87,קבועה,0.0775,ריק במקור,ריק במקור,ריק במקור,0.0676,30/09/2027,החוב לא נחות,ריק במקור,ריק במקור,ריק במקור,2025-09-30 00:00:00,ריק במקור,ריק במקור,ריק במקור,כן,חברת ציטוט,ריק במקור,אי-תלות,30/09/2025,2024-12-31 00:00:00,ריק במקור,22003.218,102.15,1,22.476,22.476,ריק במקור,ריק במקור,ריק במקור,שווי הוגן,0.00251,0.00012
163,2104,ריק במקור,ריק במקור,ריק במקור,99113599,תאגיד,ריק במקור,ישראל,ריק במקור,אשראי חוץ בנקאי,לא,כן,ריק במקור,14/08/2025,ilBBB+,מעלות S&P,הלוואה,ILS,1.87,קבועה,0.0775,ריק במקור,ריק במקור,ריק במקור,0.0878,30/09/2027,החוב לא נחות,ריק במקור,ריק במקור,ריק במקור,2025-09-30 00:00:00,ריק במקור,ריק במקור,ריק במקור,כן,חברת ציטוט,ריק במקור,אי-תלות,30/09/2025,2024-12-31 00:00:00,ריק במקור,20142.786,98.63,1,19.867,19.867,ריק במקור,ריק במקור,ריק במקור,שווי הוגן,0.00222,0.00011
163,2104,ריק במקור,ריק במקור,ריק במקור,99113680,תאגיד,ריק במקור,ישראל,ריק במקור,אשראי חוץ בנקאי,לא,כן,ריק במקור,4/09/2025,ilBBB+,מעלות S&P,הלוואה,ILS,1.87,קבועה,0.0775,ריק במקור,ריק במקור,ריק במקור,0.0877,30/09/2027,החוב לא נחות,ריק במקור,ריק במקור,ריק במקור,2025-09-30 00:00:00,ריק במקור,ריק במקור,ריק במקור,כן,חברת ציטוט,ריק במקור,אי-תלות,30/09/2025,2024-12-31 00:00:00,ריק במקור,11381.39,98.65,1,11.228,11.228,ריק במקור,ריק במקור,ריק במקור,שווי הוגן,0.00125,6e-05
163,2104,ריק במקור,ריק במקור,ריק במקור,99110843,תאגיד,"נדל""ן מניב - מגורים (כולל דיור מוגן)",ישראל,ריק במקור,אשראי חוץ בנקאי,לא,כן,ריק במקור,13/12/2022,NR,NR,NR,ILS,0.25,משתנה,0.06,ריק במקור,ריק במקור,ריק במקור,0.0499,31/12/2025,החוב לא נחות,ריק במקור,ריק במקור,ריק במקור,2025-09-30 00:00:00,ריק במקור,ריק במקור,ריק במקור,כן,חברת ציטוט,ריק במקור,אי-תלות,30/09/2025,2024-12-31 00:00:00,ריק במקור,240760.167,100.19,1,241.218,241.218,ריק במקור,ריק במקור,ריק במקור,שווי הוגן,0.0269,0.00131
163,2104,ריק במקור,ריק במקור,ריק במקור,99110850,תאגיד,"נדל""ן מניב - מגורים (כולל דיור מוגן)",ישראל,ריק במקור,אשראי חוץ בנקאי,לא,כן,ריק במקור,13/12/2022,NR,NR,NR,ILS,1.11,משתנה,0.1065,ריק במקור,ריק במקור,ריק במקור,0.0659,2026-12-12 00:00:00,החוב נחות,ריק במקור,ריק במקור,ריק במקור,2025-09-30 00:00:00,ריק במקור,ריק במקור,ריק במקור,כן,חברת ציטוט,ריק במקור,אי-תלות,30/09/2025,2024-12-31 00:00:00,ריק במקור,110260.415,113.27,1,124.892,124.892,ריק במקור,ריק במקור,ריק במקור,שווי הוגן,0.01393,0.00068
163,2104,ריק במקור,ריק במקור,ריק במקור,99103780,תאגיד,פעילות שוטפת של התאגיד - אחר/לא מסווג,ישראל,ריק במקור,השקעה ואחזקות,לא,כן,ריק במקור,28/06/2015,NR,NR,NR,ILS,1.93,קבועה,0.04806,ריק במקור,ריק במקור,ריק במקור,0.0538,28/06/2029,החוב לא נחות,ריק במקור,ריק במקור,ריק במקור,2025-09-30 00:00:00,ריק במקור,ריק במקור,ריק במקור,כן,חברת ציטוט,ריק במקור,אי-תלות,30/09/2025,2024-12-31 00:00:00,ריק במקור,84258.917,100.92,1,85.034,85.034,ריק במקור,ריק במקור,ריק במקור,שווי הוגן,0.00948,0.00046
163,2104,ריק במקור,ריק במקור,ריק במקור,99103863,תאגיד,ריק במקור,ישראל,ריק במקור,תשתיות,לא,כן,ריק במקור,19/11/2015,Aa3.il,מידרוג Moodys,הלוואה,ILS,5.24,קבועה,0.02766,ריק במקור,ריק במקור,ריק במקור,0.0281,31/03/2036,החוב לא נחות,ריק במקור,ריק במקור,ריק במקור,2025-09-30 00:00:00,ריק במקור,ריק במקור,ריק במקור,לא,חברת ציטוט,ריק במקור,אי-תלות,30/09/2025,2024-12-31 00:00:00,ריק במקור,147061.302,119.1,1,175.15,175.15,ריק במקור,ריק במקור,ריק במקור,שווי הוגן,0.01953,0.00095
163,2104,ריק במקור,ריק במקור,ריק במקור,99110926,תאגיד,קרקעות - אחר/לא מסווג,ישראל,ריק במקור,שירותים,לא,כן,ריק במקור,10/01/2023,BB.il,פנימי,הלוואה,ILS,0.08,קבועה,0.0865,ריק במקור,ריק במקור,ריק במקור,0.0804,30/11/2025,החוב לא נחות,ריק במקור,ריק במקור,ריק במקור,2025-09-30 00:00:00,ריק במקור,ריק במקור,ריק במקור,כן,חברת ציטוט,ריק במקור,אי-תלות,30/09/2025,2024-12-31 00:00:00,ריק במקור,736726.109,106.22,1,782.55,782.55,ריק במקור,ריק במקור,ריק במקור,שווי הוגן,0.08726,0.00424
163,2104,ריק במקור,ריק במקור,ריק במקור,99103731,תאגיד,פעילות שוטפת של התאגיד - אחר/לא מסווג,ישראל,ריק במקור,שירותים,לא,לא,ריק במקור,29/02/2016,ilAAA,מעלות S&P,הלוואה,ILS,1.71,קבועה,0.022,ריק במקור,ריק במקור,ריק במקור,0.0233,31/12/2028,החוב לא נחות,ריק במקור,ריק במקור,ריק במקור,2025-09-30 00:00:00,ריק במקור,ריק במקור,ריק במקור,כן,חברת ציטוט,ריק במקור,אי-תלות,30/09/2025,2024-12-31 00:00:00,ריק במקור,39148.066,120.19,1,47.052,47.052,ריק במקור,ריק במקור,ריק במקור,שווי הוגן,0.00525,0.00025
