מספר קופה/קרן/ח.פ. עבור חברת ביטוח,מספר מסלול,שם שותף כללי קרן השקעות,מספר מזהה שותף כללי קרן השקעות,סוג מספר מזהה שותף כללי קרן השקעות,שם קרן השקעה,מספר מזהה קרן השקעה,סוג מספר מזהה קרן השקעות,מאפיין עיקרי,אסטרטגיית קרן ההשקעה,"ישראל/חו""ל",מדינת התאגדות קרן השקעה,מיקום משרד השותף הכללי,מדינה לפי חשיפה כלכלית,בעל עניין/צד קשור,תאריך רכישה,מטבע פעילות,סוג גורם משערך,תלות/אי-תלות המשערך,תאריך שערוך אחרון,שער חליפין,NAV (במטבע הדיווח של קרן ההשקעה),"שווי הוגן (באלפי ש""ח)",שיעור החזקה בקרן השקעה,שיעור מנכסי אפיק ההשקעה,שיעור מסך נכסי ההשקעה
660,2158,Sphera Biotech Feeder Fund L.P.,ריק במקור,ריק במקור,ספרא ביוטק - קרן השקעה,666106018,פנימי,קרן גידור (Hedge Fund),ריק במקור,ישראל,ריק במקור,ריק במקור,"ארה""ב",לא,17/04/2018,USD,דיווח מנהל קרן,אי-תלות,30/09/2025,3.306,שווי הוגן במטבע הקרן,243.003,0.000274104849473063,0.00362,0.00032
660,2158,פונטיפקס 2 ישראל,ריק במקור,ריק במקור,פונטיפקס ק.הון סיכו,666101837,פנימי,פרייבט אקוויטי,ריק במקור,ישראל,ריק במקור,ריק במקור,ישראל,לא,23/12/2013,USD,דיווח מנהל קרן,אי-תלות,14/08/2023,3.306,שווי הוגן במטבע הקרן,0,0,0,0
660,2158,Fortissimo Capital Fund IV (GP) L.P,ריק במקור,ריק במקור,פורטיסימו 4 TUT קרן השקעה,666103908,פנימי,פרייבט אקוויטי,ריק במקור,ישראל,ריק במקור,ריק במקור,ישראל,לא,24/07/2017,USD,דיווח מנהל קרן,אי-תלות,30/09/2025,3.306,שווי הוגן במטבע הקרן,119.38,0.0005106991296545478,0.00178,0.00016
660,2158,א.מ.פ אנרגיה בעמ,ריק במקור,ריק במקור,פי אם אי מתקנים סולאריים שופות מוגבלת,222100786,פנימי,קרן אנרגיה ותשתיות,ריק במקור,ישראל,ריק במקור,ריק במקור,ישראל,לא,27/12/2017,ILS,דיווח מנהל קרן,אי-תלות,30/09/2025,1,שווי הוגן במטבע הקרן,260.312,0.0023816458138545974,0.00388,0.00035
660,2158,פימי,ריק במקור,ריק במקור,פימי 4 דש,666100094,פנימי,פרייבט אקוויטי,ריק במקור,ישראל,ריק במקור,ריק במקור,ישראל,לא,1/01/2007,USD,דיווח מנהל קרן,אי-תלות,30/09/2025,3.306,שווי הוגן במטבע הקרן,2.351,8.365151151769944e-05,4e-05,0
660,2158,פימי,ריק במקור,ריק במקור,פימי 5 ק.השקעה דש,666101001,פנימי,פרייבט אקוויטי,ריק במקור,ישראל,ריק במקור,ריק במקור,ישראל,לא,9/04/2012,USD,דיווח מנהל קרן,אי-תלות,30/09/2025,3.306,שווי הוגן במטבע הקרן,142.953,0.000206206862662553,0.00213,0.00019
660,2158,פימי אופורטיוניטי 2005 בעמ,ריק במקור,ריק במקור,פימי אופרטוניטי 2 דש,666102223,פנימי,פרייבט אקוויטי,ריק במקור,ישראל,ריק במקור,ריק במקור,ישראל,לא,1/01/2007,USD,דיווח מנהל קרן,אי-תלות,30/09/2025,3.306,שווי הוגן במטבע הקרן,0.846,3.0335467077478823e-05,1e-05,0
660,2158,קוגיטו קפיטל פאנד 2 שותף כללי בעמ,ריק במקור,ריק במקור,קוגיטו 2,666109715,פנימי,קרן חוב,ריק במקור,ישראל,ריק במקור,ריק במקור,ישראל,לא,26/01/2022,ILS,דיווח מנהל קרן,אי-תלות,30/09/2025,1,שווי הוגן במטבע הקרן,242.798,0.00049882493070286,0.00362,0.00032
660,2158,קוגיטו קפיטל שותף כללי בעמ,ריק במקור,ריק במקור,קוגיטו קפיטל קרן השקעה דש,666103502,פנימי,קרן חוב,ריק במקור,ישראל,ריק במקור,ריק במקור,ישראל,לא,20/06/2016,ILS,דיווח מנהל קרן,אי-תלות,30/09/2025,1,שווי הוגן במטבע הקרן,132.837,0.0008859553291374987,0.00198,0.00018
660,2158,קוגיטו קפיטל אל.אמ.אי שותף כללי שותפות מ,ריק במקור,ריק במקור,קוגיטו קרן משלימה דש,666103973,פנימי,קרן חוב,ריק במקור,ישראל,ריק במקור,ריק במקור,ישראל,לא,31/08/2017,ILS,דיווח מנהל קרן,אי-תלות,30/09/2025,1,שווי הוגן במטבע הקרן,93.697,0.0003460451904719846,0.0014,0.00012
660,2158,Klirmark Fund II (G.P) Limited Partnersh,ריק במקור,ריק במקור,קלירמארק קרן השקעה II,666102751,פנימי,קרן חוב,ריק במקור,ישראל,ריק במקור,ריק במקור,ישראל,לא,25/01/2015,ILS,דיווח מנהל קרן,אי-תלות,30/09/2025,1,שווי הוגן במטבע הקרן,2.53,0.0005151426605121648,4e-05,0
660,2158,Lool III GP LP LTD,ריק במקור,ריק במקור,קרן LOOL II,666104062,פנימי,פרייבט אקוויטי,ריק במקור,ישראל,ריק במקור,ריק במקור,ישראל,לא,27/11/2017,USD,דיווח מנהל קרן,אי-תלות,30/09/2025,3.306,שווי הוגן במטבע הקרן,353.255,0.0009988267962509703,0.00526,0.00047
660,2158,בנק אוצר החייל בעמ,ריק במקור,ריק במקור,קרן אוצר החייל לעסקים קטנים,666103460,פנימי,קרן חוב,ריק במקור,ישראל,ריק במקור,ריק במקור,ישראל,לא,4/05/2016,ILS,דיווח מנהל קרן,אי-תלות,30/09/2025,1,שווי הוגן במטבע הקרן,137.845,0,0.00205,0.00018
660,2158,אקסודוס ניהול ישראל בעמ,ריק במקור,ריק במקור,קרן ברוש קפיטל,666102652,פנימי,קרן חוב,ריק במקור,ישראל,ריק במקור,ריק במקור,ישראל,לא,24/07/2014,ILS,דיווח מנהל קרן,אי-תלות,30/09/2025,1,שווי הוגן במטבע הקרן,104.219,0.00015813344388507938,0.00155,0.00014
660,2158,ס.ה. סקיי 3 ניהול השקעות שותפות מוגבלת,ריק במקור,ריק במקור,קרן השקעה SKY III,666103833,פנימי,פרייבט אקוויטי,ריק במקור,ישראל,ריק במקור,ריק במקור,ישראל,לא,6/04/2017,ILS,דיווח מנהל קרן,אי-תלות,30/09/2025,1,שווי הוגן במטבע הקרן,222.533,0.0003971558148908167,0.00331,0.0003
660,2158,נוי כבישים גי.פי שותפות מוגבלת,ריק במקור,ריק במקור,קרן השקעה נוי חוצה י,666100797,פנימי,קרן אנרגיה ותשתיות,ריק במקור,ישראל,ריק במקור,ריק במקור,ישראל,לא,5/11/2011,ILS,דיווח מנהל קרן,אי-תלות,30/09/2025,1,שווי הוגן במטבע הקרן,492.864,0.0003312272269553827,0.00734,0.00066
660,2158,נוי אי. איי תשתיות ואנרגיה גי.פי ש.מ,ריק במקור,ריק במקור,קרן השקעה נוי1-דש,666100763,פנימי,קרן אנרגיה ותשתיות,ריק במקור,ישראל,ריק במקור,ריק במקור,ישראל,לא,5/04/2011,ILS,דיווח מנהל קרן,אי-תלות,19/03/2025,1,שווי הוגן במטבע הקרן,0,0,0,0
660,2158,נוקד אקוויטי השקעות בעמ,ריק במקור,ריק במקור,קרן נוקד אקוויטי,666106208,פנימי,קרן גידור (Hedge Fund),ריק במקור,ישראל,ריק במקור,ריק במקור,ישראל,לא,5/09/2018,ILS,דיווח מנהל קרן,אי-תלות,30/09/2025,1,שווי הוגן במטבע הקרן,260.83,0.0005791832688414913,0.00388,0.00035
660,2158,קדמה קפיטל גי פי גי פי בעמ,ריק במקור,ריק במקור,קרן קדמה,666102884,פנימי,פרייבט אקוויטי,ריק במקור,ישראל,ריק במקור,ריק במקור,ישראל,לא,25/05/2015,ILS,דיווח מנהל קרן,אי-תלות,30/09/2025,1,שווי הוגן במטבע הקרן,50.001,4.735296557161579e-05,0.00074,7e-05
660,2158,תשתיות ישראל גי. פי. שותפות מוגבלת,ריק במקור,ריק במקור,קרן תשתיות ישראל,666102124,פנימי,קרן אנרגיה ותשתיות,ריק במקור,ישראל,ריק במקור,ריק במקור,ישראל,לא,31/08/2011,USD,דיווח מנהל קרן,אי-תלות,30/09/2025,3.306,שווי הוגן במטבע הקרן,0.083,3.3069968039079165e-05,0,0
660,2158,"שיכון ובינוי ? הפורטפוליו הביטחוני בע""מ",ריק במקור,ריק במקור,"שותפות הפורטפוליו הבטחוני, שותפות מוגבלת",666112925,פנימי,קרן אנרגיה ותשתיות,ריק במקור,ישראל,ריק במקור,ריק במקור,ישראל,לא,30/06/2025,ILS,דיווח מנהל קרן,אי-תלות,30/09/2025,1,שווי הוגן במטבע הקרן,589.967,0.0005954106490326983,0.00879,0.00079
660,2158,שקד פרטנרס 2 גי.פי. בעמ,ריק במקור,ריק במקור,שקד 2 קרן השקעה,666111711,פנימי,קרן חוב,ריק במקור,ישראל,ריק במקור,ריק במקור,ישראל,לא,23/06/2020,ILS,דיווח מנהל קרן,אי-תלות,30/09/2025,1,שווי הוגן במטבע הקרן,66.92,0.0002575439558489918,0.001,9e-05
660,2158,שקד השקעות (גי.פי) שותפות מוגבלת,ריק במקור,ריק במקור,שקד קרן השקעה דש,666103684,פנימי,קרן חוב,ריק במקור,ישראל,ריק במקור,ריק במקור,ישראל,לא,19/01/2017,ILS,דיווח מנהל קרן,אי-תלות,30/09/2025,1,שווי הוגן במטבע הקרן,5.177,0.00011361930536742026,8e-05,1e-05
660,2158,"AL GCX Fund VIII Co-Invest-A, L.P.",ריק במקור,ריק במקור,"AL GCX Fund VIII Co-Invest-B, L.P.",666113238,פנימי,קרן אנרגיה ותשתיות,ריק במקור,"חו""ל",ריק במקור,ריק במקור,"ארה""ב",לא,3/04/2025,USD,דיווח מנהל קרן,אי-תלות,29/09/2025,3.306,שווי הוגן במטבע הקרן,714.084,0.0007933332370483763,0.01064,0.00095
660,2158,Allianz Global Investors GMBH,ריק במקור,ריק במקור,ALLIANZ 3,666111786,פנימי,קרן חוב,ריק במקור,"חו""ל",ריק במקור,ריק במקור,"ארה""ב",לא,23/06/2020,EUR,דיווח מנהל קרן,אי-תלות,30/09/2025,3.881,שווי הוגן במטבע הקרן,519.615,0.00025754551125555886,0.00774,0.00069
660,2158,Apollo European קרן נדלן III (EURO) L.P,ריק במקור,ריק במקור,APOLLO EUROPEAN הוןס,666102116,פנימי,פרייבט אקוויטי,ריק במקור,"חו""ל",ריק במקור,ריק במקור,אירופה,לא,8/12/2000,USD,דיווח מנהל קרן,אי-תלות,2025-09-30 00:00:00,3.306,שווי הוגן במטבע הקרן,0,0,0,0
660,2158,ASF VIII Infrastructure GP Limited,ריק במקור,ריק במקור,ARDIAN,666109384,פנימי,קרן אנרגיה ותשתיות,ריק במקור,"חו""ל",ריק במקור,ריק במקור,גלובלי,לא,11/08/2021,USD,דיווח מנהל קרן,אי-תלות,30/09/2025,3.306,שווי הוגן במטבע הקרן,341.031,0.0001618181084126008,0.00508,0.00045
660,2158,0,ריק במקור,ריק במקור,ARES CLIMATE INFRASTRUCTURE PARNERS,666112982,פנימי,קרן אנרגיה ותשתיות,ריק במקור,"חו""ל",ריק במקור,ריק במקור,"ארה""ב",לא,0,USD,דיווח מנהל קרן,אי-תלות,30/09/2025,3.306,שווי הוגן במטבע הקרן,358.18,7.91896335954639e-05,0.00533,0.00048
660,2158,0,ריק במקור,ריק במקור,ARES ELOF קרן,666102843,פנימי,קרן אנרגיה ותשתיות,ריק במקור,"חו""ל",ריק במקור,ריק במקור,"ארה""ב",לא,19/12/2013,EUR,דיווח מנהל קרן,אי-תלות,30/09/2025,3.881,שווי הוגן במטבע הקרן,0,0,0,0
660,2158,ASSF MANAGEMENT IV L.P.,ריק במקור,ריק במקור,ARES Special Situations Fund IV קרן הש,666102868,פנימי,קרן חוב,ריק במקור,"חו""ל",ריק במקור,ריק במקור,"ארה""ב",לא,30/03/2015,USD,דיווח מנהל קרן,אי-תלות,30/09/2025,3.306,שווי הוגן במטבע הקרן,225.284,7.416107102035252e-05,0.00336,0.0003
660,2158,Mission Capital Co-investment GP II L.P.,ריק במקור,ריק במקור,AXIOM CI II,666109483,פנימי,פרייבט אקוויטי,ריק במקור,"חו""ל",ריק במקור,ריק במקור,אסיה,לא,23/11/2021,USD,דיווח מנהל קרן,אי-תלות,30/09/2025,3.306,שווי הוגן במטבע הקרן,362.547,0.00037082576672616273,0.0054,0.00048
660,2158,Allianz,ריק במקור,ריק במקור,Allianz Asia קרן השקעה,666110382,פנימי,קרן חוב,ריק במקור,"חו""ל",ריק במקור,ריק במקור,אסיה,לא,23/06/2019,USD,דיווח מנהל קרן,אי-תלות,30/09/2025,3.306,שווי הוגן במטבע הקרן,874.726,0.00047903465471463313,0.01303,0.00117
660,2158,Allianz Private Debt Secondary Fund1 GP,ריק במקור,ריק במקור,Allianz Private Debt Secondary Fund,B271283,ISIN,קרן חוב,ריק במקור,"חו""ל",ריק במקור,ריק במקור,גלובלי,לא,18/10/2024,EUR,דיווח מנהל קרן,אי-תלות,30/09/2025,3.881,שווי הוגן במטבע הקרן,579.449,0.0003435656855919927,0.00863,0.00077
660,2158,"ARCLIGHT 3C SPV FEEDER, L.P.",ריק במקור,ריק במקור,"ArcLight 3C SPV Feeder, L.P קרן השקעה",666110572,פנימי,קרן אנרגיה ותשתיות,ריק במקור,"חו""ל",ריק במקור,ריק במקור,"ארה""ב",לא,21/07/2022,USD,דיווח מנהל קרן,אי-תלות,30/09/2025,3.306,שווי הוגן במטבע הקרן,1286.85,0.0008520454282068866,0.01917,0.00171
660,2158,"ARCLIGHT 3C SPV FEEDER, L.P.",ריק במקור,ריק במקור,"ArcLight 3C SPV Feeder, L.P קרן השקעה",666113295,פנימי,קרן אנרגיה ותשתיות,ריק במקור,"חו""ל",ריק במקור,ריק במקור,"ארה""ב",לא,21/07/2022,USD,דיווח מנהל קרן,אי-תלות,30/09/2025,3.306,שווי הוגן במטבע הקרן,514.03,0.00023492718798786937,0.00766,0.00068
660,2158,ASF Peace II Co-Invest GP LLP,ריק במקור,ריק במקור,Ardian - Project Peace II,666111513,פנימי,קרן אנרגיה ותשתיות,ריק במקור,"חו""ל",ריק במקור,ריק במקור,בריטניה,לא,10/08/2023,USD,דיווח מנהל קרן,אי-תלות,30/09/2025,3.306,שווי הוגן במטבע הקרן,449.542,0.0003512746444629197,0.0067,0.0006
660,2158,0,ריק במקור,ריק במקור,Ares Energy Opportunities Fund קרן השקעה,666109038,פנימי,קרן אנרגיה ותשתיות,ריק במקור,"חו""ל",ריק במקור,ריק במקור,"ארה""ב",לא,17/08/2019,USD,דיווח מנהל קרן,אי-תלות,30/09/2025,3.306,שווי הוגן במטבע הקרן,70.086,7.978516720945479e-05,0.00104,9e-05
660,2158,0,ריק במקור,ריק במקור,Ares Prime DC,666111976,פנימי,קרן אנרגיה ותשתיות,ריק במקור,"חו""ל",ריק במקור,ריק במקור,"ארה""ב",לא,23/06/2020,USD,דיווח מנהל קרן,אי-תלות,30/09/2025,3.306,שווי הוגן במטבע הקרן,764.008,0.0018457735353729161,0.01138,0.00102
660,2158,0,ריק במקור,ריק במקור,Ares Senior Direct Lending Fund,666111505,פנימי,קרן חוב,ריק במקור,"חו""ל",ריק במקור,ריק במקור,"ארה""ב",לא,10/08/2023,USD,דיווח מנהל קרן,אי-תלות,30/09/2025,3.306,שווי הוגן במטבע הקרן,488.858,3.451110954536911e-05,0.00728,0.00065
660,2158,Ares CIP Management L.P.,ריק במקור,ריק במקור,Ares soft bank co-invest גמל,666110648,פנימי,קרן אנרגיה ותשתיות,ריק במקור,"חו""ל",ריק במקור,ריק במקור,"ארה""ב",לא,9/08/2022,USD,דיווח מנהל קרן,אי-תלות,8/04/2025,3.306,שווי הוגן במטבע הקרן,0,0,0,0
660,2158,Mission Capital GP 7 L.P,ריק במקור,ריק במקור,"Axiom Asia 7, L.P",B267813,ISIN,פרייבט אקוויטי,ריק במקור,"חו""ל",ריק במקור,ריק במקור,אסיה,לא,23/12/2024,USD,דיווח מנהל קרן,אי-תלות,30/09/2025,3.306,שווי הוגן במטבע הקרן,49.32,0.0003488553037983637,0.00073,7e-05
660,2158,BCP Energy Services Fund GP LP,ריק במקור,ריק במקור,BCP קרן השקעה,666103114,פנימי,קרן אנרגיה ותשתיות,ריק במקור,"חו""ל",ריק במקור,ריק במקור,גלובלי,לא,4/11/2015,USD,דיווח מנהל קרן,אי-תלות,30/09/2025,3.306,שווי הוגן במטבע הקרן,84.011,0.00016991684519383546,0.00125,0.00011
660,2158,Bridgepoint Europe VII GP LLP,ריק במקור,ריק במקור,BRIDGEPOINT VII HERMON CO-INVESTMENT LP,666111927,פנימי,פרייבט אקוויטי,ריק במקור,"חו""ל",ריק במקור,ריק במקור,אירופה,לא,23/06/2020,EUR,דיווח מנהל קרן,אי-תלות,30/09/2025,3.881,שווי הוגן במטבע הקרן,248.741,1.2358902133850408e-05,0.0037,0.00033
660,2158,Direct Lending Fund III General Partner,ריק במקור,ריק במקור,Blue Bay קרן השקעה,666106679,פנימי,קרן חוב,ריק במקור,"חו""ל",ריק במקור,ריק במקור,אירופה,לא,5/09/2018,EUR,דיווח מנהל קרן,אי-תלות,30/09/2025,3.881,שווי הוגן במטבע הקרן,268.799,7.80697478121509e-05,0.004,0.00036
660,2158,Bridgepoint Europe VII GP LLP,ריק במקור,ריק במקור,Bridgepoint Europe VIII,666110531,פנימי,פרייבט אקוויטי,ריק במקור,"חו""ל",ריק במקור,ריק במקור,אירופה,לא,12/07/2022,EUR,דיווח מנהל קרן,אי-תלות,30/09/2025,3.881,שווי הוגן במטבע הקרן,1350.486,6.797406387609515e-05,0.02011,0.0018
660,2158,Cheyne SVC General Partner S.a r.l.,ריק במקור,ריק במקור,CHEYNE SVC קרן השקעה,666106927,פנימי,קרן חוב,ריק במקור,"חו""ל",ריק במקור,ריק במקור,אירופה,לא,7/07/2019,EUR,דיווח מנהל קרן,אי-תלות,30/09/2025,3.881,שווי הוגן במטבע הקרן,174.503,7.726364873204783e-05,0.0026,0.00023
660,2158,CVC Credit Capital Solutions III General,ריק במקור,ריק במקור,CVC Capital Partners Strategic Opportuni,666112651,פנימי,פרייבט אקוויטי,ריק במקור,"חו""ל",ריק במקור,ריק במקור,אירופה,לא,2025-07-13 00:00:00,EUR,דיווח מנהל קרן,אי-תלות,30/09/2025,3.881,שווי הוגן במטבע הקרן,87.936,4.494161802167264e-05,0.00131,0.00012
660,2158,CVC Credit Capital Solutions III General,ריק במקור,ריק במקור,CVC Credit Capital Solutions III,666111265,פנימי,קרן חוב,ריק במקור,"חו""ל",ריק במקור,ריק במקור,אירופה,לא,23/06/2020,EUR,דיווח מנהל קרן,אי-תלות,30/09/2025,3.881,שווי הוגן במטבע הקרן,333.284,0.00010301823612319779,0.00496,0.00044
660,2158,CVC Credit Capital Solutions III General,ריק במקור,ריק במקור,CVC Credit Capital Solutions III Coinves,666111968,פנימי,קרן חוב,ריק במקור,"חו""ל",ריק במקור,ריק במקור,אירופה,לא,23/06/2020,EUR,דיווח מנהל קרן,אי-תלות,30/09/2025,3.881,שווי הוגן במטבע הקרן,63.459,0.00010301767318272647,0.00095,8e-05
660,2158,ECP Calpine Fund GP LP,ריק במקור,ריק במקור,Calpine,666110432,פנימי,קרן אנרגיה ותשתיות,ריק במקור,"חו""ל",ריק במקור,ריק במקור,"ארה""ב",לא,27/06/2022,USD,דיווח מנהל קרן,אי-תלות,30/09/2025,3.306,שווי הוגן במטבע הקרן,3640.736,0.0002790989082345172,0.05422,0.00485
660,2158,Cheyne SVC General Partner S.a r.l.,ריק במקור,ריק במקור,Cheyne SV II קרן,666108949,פנימי,קרן חוב,ריק במקור,"חו""ל",ריק במקור,ריק במקור,אירופה,לא,18/03/2020,EUR,דיווח מנהל קרן,אי-תלות,30/09/2025,3.881,שווי הוגן במטבע הקרן,169.962,7.726374283786805e-05,0.00253,0.00023
660,2158,Coller Investment Management Limited,ריק במקור,ריק במקור,Coller Capital VIII,666107529,פנימי,פרייבט אקוויטי,ריק במקור,"חו""ל",ריק במקור,ריק במקור,גלובלי,לא,29/04/2020,USD,דיווח מנהל קרן,אי-תלות,30/09/2025,3.306,שווי הוגן במטבע הקרן,771.193,9.515902726221076e-05,0.01149,0.00103
660,2158,Coller Investment Management Limited,ריק במקור,ריק במקור,Coller Credit Secondaries ? Opportunitie,666113220,פנימי,קרן חוב,ריק במקור,"חו""ל",ריק במקור,ריק במקור,"ארה""ב",לא,3/04/2025,USD,דיווח מנהל קרן,אי-תלות,30/09/2025,3.306,שווי הוגן במטבע הקרן,460.525,0.00014731613318307276,0.00686,0.00061
660,2158,Coller Investment Management Limited,ריק במקור,ריק במקור,Coller GP LED IX,666112636,פנימי,פרייבט אקוויטי,ריק במקור,"חו""ל",ריק במקור,ריק במקור,גלובלי,לא,0,USD,דיווח מנהל קרן,אי-תלות,30/09/2025,3.306,שווי הוגן במטבע הקרן,27.19,1.4044377961638549e-06,0.0004,4e-05
660,2158,Coller Investment Management Limited,ריק במקור,ריק במקור,Coller Investment Partners IX,666111836,פנימי,פרייבט אקוויטי,ריק במקור,"חו""ל",ריק במקור,ריק במקור,"ארה""ב",לא,23/06/2020,USD,דיווח מנהל קרן,אי-תלות,30/09/2025,3.306,שווי הוגן במטבע הקרן,374.935,3.3706134872845015e-05,0.00558,0.0005
660,2158,Corbel DSOF GP LLC,ריק במקור,ריק במקור,Corbel קרן השקעה,666110598,פנימי,קרן חוב,ריק במקור,"חו""ל",ריק במקור,ריק במקור,"ארה""ב",לא,27/12/2021,USD,דיווח מנהל קרן,אי-תלות,30/09/2025,3.306,שווי הוגן במטבע הקרן,399.76,0.0007777878051808781,0.00595,0.00053
660,2158,HarbourVest Partners LLC,ריק במקור,ריק במקור,Dover Street IX,666103668,פנימי,פרייבט אקוויטי,ריק במקור,"חו""ל",ריק במקור,ריק במקור,גלובלי,לא,15/12/2016,USD,דיווח מנהל קרן,אי-תלות,30/09/2025,3.306,שווי הוגן במטבע הקרן,234.647,1.87256031858049e-05,0.00349,0.00031
660,2158,HarbourVest Partners LLC,ריק במקור,ריק במקור,Dover Street VII,666102082,פנימי,פרייבט אקוויטי,ריק במקור,"חו""ל",ריק במקור,ריק במקור,גלובלי,לא,8/12/2000,USD,דיווח מנהל קרן,אי-תלות,30/09/2025,3.306,שווי הוגן במטבע הקרן,0.238,8.364928364844716e-05,0,0
660,2158,HarbourVest Partners LLC,ריק במקור,ריק במקור,Dover Street X קרן השקעה,666107131,פנימי,פרייבט אקוויטי,ריק במקור,"חו""ל",ריק במקור,ריק במקור,גלובלי,לא,17/08/2019,USD,דיווח מנהל קרן,אי-תלות,30/09/2025,3.306,שווי הוגן במטבע הקרן,409.662,2.7850039976758648e-05,0.0061,0.00055
660,2158,Stage One Capital (GP) IV L.P,ריק במקור,ריק במקור,Dover Street XI Feeder Fund L.P,666112172,פנימי,פרייבט אקוויטי,ריק במקור,"חו""ל",ריק במקור,ריק במקור,גלובלי,לא,27/03/2024,USD,דיווח מנהל קרן,אי-תלות,30/09/2025,3.306,שווי הוגן במטבע הקרן,682.248,3.3706156270663193e-06,0.01016,0.00091
660,2158,Energy Capital Partners IV LLC,ריק במקור,ריק במקור,ECP IV קרן השקעה,666107156,פנימי,קרן אנרגיה ותשתיות,ריק במקור,"חו""ל",ריק במקור,ריק במקור,גלובלי,לא,17/08/2019,USD,דיווח מנהל קרן,אי-תלות,30/09/2025,3.306,שווי הוגן במטבע הקרן,705.423,5.380218266331281e-05,0.01051,0.00094
660,2158,"ECP GP V Co-Investment (California), LLC",ריק במקור,ריק במקור,"ECP V (CALIFORNIA CO-INVEST), LP",666112859,פנימי,קרן אנרגיה ותשתיות,ריק במקור,"חו""ל",ריק במקור,ריק במקור,גלובלי,לא,23/06/2019,USD,דיווח מנהל קרן,אי-תלות,30/09/2025,3.306,שווי הוגן במטבע הקרן,660.53,0.00010419692788720127,0.00984,0.00088
660,2158,ECP V LLC,ריק במקור,ריק במקור,ECP V קרן השקעה,666111307,פנימי,קרן אנרגיה ותשתיות,ריק במקור,"חו""ל",ריק במקור,ריק במקור,גלובלי,לא,7/06/2023,USD,דיווח מנהל קרן,אי-תלות,31/08/2025,3.306,שווי הוגן במטבע הקרן,644.832,0.00015002358426805315,0.0096,0.00086
660,2158,EQUITIX MA GP 25 Limited,ריק במקור,ריק במקור,EQUITIX MA 25 LP קרן השקעה,666111349,פנימי,קרן אנרגיה ותשתיות,ריק במקור,"חו""ל",ריק במקור,ריק במקור,גלובלי,לא,20/04/2023,USD,דיווח מנהל קרן,אי-תלות,30/09/2025,3.306,שווי הוגן במטבע הקרן,456.738,0.0027478190198907885,0.0068,0.00061
660,2158,ESSVP IV PREMIUM CAPITAL GP S.À R.L.,ריק במקור,ריק במקור,ESSVP קרן השקעה,666103874,פנימי,פרייבט אקוויטי,ריק במקור,"חו""ל",ריק במקור,ריק במקור,אירופה,לא,19/06/2017,EUR,דיווח מנהל קרן,אי-תלות,30/09/2025,3.881,שווי הוגן במטבע הקרן,140.859,0.00028402472890087343,0.0021,0.00019
660,2158,Equitix MA GP 10 Limited,ריק במקור,ריק במקור,Equitix - Firmus Energy -קרן השקעה,666107107,פנימי,קרן אנרגיה ותשתיות,ריק במקור,"חו""ל",ריק במקור,ריק במקור,בריטניה,לא,17/08/2019,GBP,דיווח מנהל קרן,אי-תלות,30/09/2025,4.441,שווי הוגן במטבע הקרן,377.809,0.0011676020020605978,0.00563,0.0005
660,2158,PGIF V GP (Lux) S.a.r.l,ריק במקור,ריק במקור,"FIC Matterhorn CF Feeder, LP",666113444,פנימי,קרן אנרגיה ותשתיות,ריק במקור,"חו""ל",ריק במקור,ריק במקור,"ארה""ב",לא,24/07/2025,USD,דיווח מנהל קרן,אי-תלות,30/09/2025,3.306,שווי הוגן במטבע הקרן,1077.83,9.705201095002259e-05,0.01605,0.00144
660,2158,Firstime Ventures III General Partner L.,ריק במקור,ריק במקור,FIRST TIME VENTURES III,666109665,פנימי,פרייבט אקוויטי,ריק במקור,"חו""ל",ריק במקור,ריק במקור,ישראל,לא,23/11/2021,USD,דיווח מנהל קרן,אי-תלות,30/09/2025,3.306,שווי הוגן במטבע הקרן,73.954,0.0006741239654059567,0.0011,0.0001
660,2158,FAERING CAPITAL INTERNATIONAL GROWTH FUN,ריק במקור,ריק במקור,Faering קרן השקעה,666111257,פנימי,פרייבט אקוויטי,ריק במקור,"חו""ל",ריק במקור,ריק במקור,הודו,לא,23/06/2020,USD,דיווח מנהל קרן,אי-תלות,30/09/2025,3.306,שווי הוגן במטבע הקרן,219.517,0.00032020900941533256,0.00327,0.00029
660,2158,Jeff Ransdell,ריק במקור,ריק במקור,Feul קרן השקעה,666108527,פנימי,פרייבט אקוויטי,ריק במקור,"חו""ל",ריק במקור,ריק במקור,"ארה""ב",לא,17/08/2019,USD,דיווח מנהל קרן,אי-תלות,30/09/2025,3.306,שווי הוגן במטבע הקרן,68.41,9.774714178046635e-05,0.00102,9e-05
660,2158,GIP Polaris Fund GP S.a.r.l,ריק במקור,ריק במקור,"GIP Polaris Fund, L.P",666113162,פנימי,קרן אנרגיה ותשתיות,ריק במקור,"חו""ל",ריק במקור,ריק במקור,בריטניה,לא,1/04/2025,GBP,דיווח מנהל קרן,אי-תלות,30/09/2025,4.441,שווי הוגן במטבע הקרן,843.132,0.00014170782056909838,0.01256,0.00112
660,2158,Gatewood Capital GP II LLC,ריק במקור,ריק במקור,Gatewood II,666109285,פנימי,פרייבט אקוויטי,ריק במקור,"חו""ל",ריק במקור,ריק במקור,גלובלי,לא,27/07/2021,USD,דיווח מנהל קרן,אי-תלות,30/09/2025,3.306,שווי הוגן במטבע הקרן,81.767,0.00022358366167313525,0.00122,0.00011
