מספר קופה/קרן/ח.פ. עבור חברת ביטוח,מספר מסלול,שם מנפיק,מספר מנפיק,סוג מספר מזהה מנפיק,שם נייר ערך,מספר נייר ערך,סוג מספר נייר ערך,מאפיין עיקרי,"ישראל/חו""ל",מדינה לפי חשיפה כלכלית,סטאטוס סחירות,זירת מסחר,ענף מסחר,בעל עניין/צד קשור,מטבע פעילות,ערך נקוב (יחידות),שער חליפין,שער נייר הערך,סכום לקבל (במטבע הפעילות),"שווי הוגן (באלפי ש""ח)",שיעור מערך נקוב מונפק,שיעור מנכסי אפיק ההשקעה,שיעור מסך נכסי ההשקעה
163,2105,שטראוס גרופ בעמ,520003781,ח.פ.,שטראוס גרופ בעמ,IL0007460160,ISIN,מניות,ישראל,ישראל,סחיר,TASE,מזון,לא,ILS,47671.215,1,9361,0,4462.502,0.00041,0.00566,0.00146
163,2105,שיכון ובינוי בעמ,520036104,ח.פ.,שיכון ובינוי בעמ,IL0010819428,ISIN,מניות,ישראל,ישראל,סחיר,TASE,בנייה,לא,ILS,349903.278,1,1510,0,5283.54,0.00062,0.0067,0.00173
163,2105,שפיר הנדסה ותעשיה בעמ,514892801,ח.פ.,שפיר הנדסה ותעשיה בעמ,IL0011338758,ISIN,מניות,ישראל,ישראל,סחיר,TASE,מתכת ומוצרי בניה,לא,ILS,160631.036,1,2708,0,4349.888,0.00045,0.00552,0.00143
163,2105,"תאת טכנולוגיות בע""מ",520035791,ח.פ.,"תאת טכנולוגיות בע""מ",IL0010827264,ISIN,מניות,ישראל,ישראל,סחיר,TASE,חשמל,לא,ILS,19647.352,1,13500,0,2652.392,0.00152,0.00337,0.00087
163,2105,"תורפז תעשיות בע""מ",514574524,ח.פ.,"תורפז תעשיות בע""מ",IL0011756116,ISIN,מניות,ישראל,ישראל,סחיר,TASE,מזון,לא,ILS,1687.524,1,4954,0,83.6,2e-05,0.00011,3e-05
163,2105,Arzan International Ltd,511677171,ח.פ.,Arzan International Ltd,IL0010828098,ISIN,מניות,"חו""ל",ישראל,סחיר,NYSE,Consumer Staples Distribution & Retail,לא,USD,140.932,3.306,0.1,0,0,0,0,0
163,2105,SCAILEX CORPORATION LTD,5493004S9U8B6WB7GN31,LEI,SCAILEX CORPORATION LTD,IL0010832371,ISIN,מניות,"חו""ל",ישראל,סחיר,NYSE,Software,לא,USD,58.741,3.306,187,0,0.363,1e-05,0,0
163,2105,LanguageWare.net Co Ltd,520042714,ח.פ.,LanguageWare.net Co Ltd,IL0010827835,ISIN,מניות,"חו""ל",ישראל,סחיר,NYSE,Software,לא,USD,1141.552,3.306,0.01,0,0,1e-05,0,0
163,2105,MAXIFY,8755005EO9J3VEWARQ02,LEI,MAXIFY,USMM004NWM84,ISIN,מניות,"חו""ל","ארה""ב",סחיר,NYSE,Financial Services,לא,GBP,0.207,4.441,0,0,0,0,0,0
163,2105,Medivision Ltd,511828600,ח.פ.,Medivision Ltd,IL0010846314,ISIN,מניות,"חו""ל","ארה""ב",סחיר,NYSE,Health Care Equipment & Supplies,לא,EUR,1450.476,3.881,1,0,0.056,0.00026,0,0
163,2105,SAP SE,529900D6BF99LW9R2E68,LEI,SAP SE,DE0007164600,ISIN,מניות,"חו""ל",גרמניה,סחיר,FWB,IT Services,לא,EUR,2551.424,3.881,22790,0,2256.509,2.08e-06,0.00286,0.00074
163,2105,TVG Technologies Ltd,520038877,ח.פ.,TVG Technologies Ltd,IL0010827009,ISIN,מניות,"חו""ל",ישראל,סחיר,NYSE,"Technology Hardware, Storage & Peripherals",לא,USD,563.729,3.306,0.1,0,0.002,5e-05,0,0
163,2105,Weebit Nano Ltd,529900EBXENG4VMJNN54,LEI,Weebit Nano Ltd,AU000000WBT5,ISIN,מניות,"חו""ל",אוסטרליה,סחיר,ASX,Semiconductors & Semiconductor Equipment,לא,AUD,388420.47,2.185,318,0,2698.738,0.00185,0.00342,0.00089
163,2105,Hermes International SCA,969500Y4IJGHJE2MTJ13,LEI,Hermes International SCA,FR0000052292,ISIN,מניות,"חו""ל",בריטניה,סחיר,EURONEXT,"Textiles, Apparel & Luxury Goods",לא,EUR,269.476,3.881,208300,0,2178.311,2.55e-06,0.00276,0.00071
163,2105,Adyen NV,724500973ODKK3IFQ447,LEI,Adyen NV,NL0012969182,ISIN,מניות,"חו""ל",הולנד,סחיר,EURONEXT,Financial Services,לא,EUR,516.018,3.881,136500,0,2733.43,2e-05,0.00347,0.0009
163,2105,Sika AG,549300R3N69ECGYPU434,LEI,Sika AG,CH0418792922,ISIN,מניות,"חו""ל",שוויץ,סחיר,SIX,Chemicals,לא,CHF,3109.785,4.143,17710,0,2281.563,2e-05,0.0029,0.00075
163,2105,ASTON MARTIN LAGONDA GLOBAL HOLDINGS PLC,213800167WOVOK5ZC776,LEI,ASTON MARTIN LAGONDA GLOBAL HOLDINGS PLC,GB00BN7CG237,ISIN,מניות,"חו""ל",בריטניה,סחיר,LSE,Automobiles,לא,GBP,181483,4.441,82.4,0,664.101,0.00018,0.00084,0.00022
163,2105,Barclays PLC,213800LBQA1Y9L22JB70,LEI,Barclays PLC,GB0031348658,ISIN,מניות,"חו""ל",בריטניה,סחיר,LSE,Banks,לא,GBP,263742.754,4.441,379.6,0,4446.085,2e-05,0.00564,0.00146
163,2105,ENERGEAN PLC,549300RVMKU0CYUZBB05,LEI,ENERGEAN PLC,GB00BG12Y042,ISIN,מניות,"חו""ל",בריטניה,סחיר,LSE,"Oil, Gas & Consumable Fuels",לא,GBP,59529.827,4.441,829,0,2191.594,0.00032,0.00278,0.00072
163,2105,Ithaca Energy PLC,21380057TNFLXPXBIP34,LEI,Ithaca Energy PLC,GB00BPJHV584,ISIN,מניות,"חו""ל",בריטניה,סחיר,LSE,"Oil, Gas & Consumable Fuels",לא,GBP,116828.47,4.441,197,0,1022.082,7e-05,0.0013,0.00034
163,2105,PLAZA CENTERS N.V.,21380092Z2CWL9KOOM34,LEI,PLAZA CENTERS N.V.,NL0011882741,ISIN,מניות,"חו""ל",אירופה,סחיר,LSE,Real Estate Management & Development,לא,GBP,896.95,4.441,20,0,0.797,0.00013,0,0
163,2105,Rolls-Royce Holdings PLC,213800EC7997ZBLZJH69,LEI,Rolls-Royce Holdings PLC,GB00B63H8491,ISIN,מניות,"חו""ל",בריטניה,סחיר,LSE,Aerospace & Defense,לא,GBP,99190.21,4.441,1190,0,5241.876,1e-05,0.00665,0.00172
163,2105,"Arista Networks, Inc",635400H1WKBLOQERUU95,LEI,"Arista Networks, Inc",US0404132054,ISIN,מניות,"חו""ל","ארה""ב",סחיר,NYSE,IT Services,לא,USD,2866.769,3.306,14571,0,1380.972,2.28e-06,0.00175,0.00045
163,2105,Blackstone Group LP,5299004LW4QWGZUB8Y96,LEI,Blackstone Group LP,US09260D1072,ISIN,מניות,"חו""ל","ארה""ב",סחיר,NYSE,Capital Markets,לא,USD,5618.867,3.306,17085,0,3173.705,1e-05,0.00403,0.00104
163,2105,THE BOEING COMPANY,RVHJWBXLJ1RFUBSY1F30,LEI,THE BOEING COMPANY,US0970231058,ISIN,מניות,"חו""ל","ארה""ב",סחיר,NYSE,Aerospace & Defense,לא,USD,3936.074,3.306,21583,0,2808.523,1e-05,0.00356,0.00092
163,2105,Boston Properties Inc,549300OF70FSEUQBT254,LEI,Boston Properties Inc,US1011211018,ISIN,מניות,"חו""ל","ארה""ב",סחיר,NYSE,Office REITs,לא,USD,13789.159,3.306,7434,7.24,3412.868,9e-05,0.00433,0.00112
163,2105,Cheniere Energy Inc,MIHC87W9WTYSYZWV1J40,LEI,Cheniere Energy Inc,US16411R2085,ISIN,מניות,"חו""ל","ארה""ב",סחיר,NYSE,"Oil, Gas & Consumable Fuels",לא,USD,4821.906,3.306,23498,0,3745.868,2e-05,0.00475,0.00123
163,2105,Eaton Corp PLC,549300VDIGTMXUNT7H71,LEI,Eaton Corp PLC,IE00B8KQN827,ISIN,מניות,"חו""ל",אירלנד,סחיר,NYSE,Electrical Equipment,לא,USD,1648.392,3.306,37425,0,2039.507,4.23e-06,0.00259,0.00067
163,2105,Eli Lilly & Co,FRDRIPF3EKNDJ2CQJL29,LEI,Eli Lilly & Co,US5324571083,ISIN,מניות,"חו""ל","ארה""ב",סחיר,NYSE,Pharmaceuticals,לא,USD,2008.172,3.306,76300,0,5065.569,2.12e-06,0.00643,0.00166
163,2105,HDFC BANK LIMITED,335800ZQ6I4E2JXENC50,LEI,HDFC BANK LIMITED,US40415F1012,ISIN,מניות,"חו""ל",הודו,סחיר,NYSE,Banks,לא,USD,32967.844,3.306,3416,0,3723.156,1e-05,0.00472,0.00122
163,2105,איי.סי.אל גרופ בעמ,520027830,ח.פ.,איי.סי.אל גרופ בעמ,IL0002810146,ISIN,מניות,"חו""ל","ארה""ב",סחיר,NYSE,Chemicals,לא,USD,21365.345,3.306,622,0,439.342,2e-05,0.00056,0.00014
163,2105,KKR & Co Inc,54930013V5I303TF9571,LEI,KKR & Co Inc,US48251W1045,ISIN,מניות,"חו""ל","ארה""ב",סחיר,NYSE,Capital Markets,לא,USD,7446.576,3.306,12995,0,3199.159,1e-05,0.00406,0.00105
163,2105,NextEra Energy Inc,254900RHL9MEUS5NKX63,LEI,NextEra Energy Inc,US65339F1012,ISIN,מניות,"חו""ל","ארה""ב",סחיר,NYSE,Electric Utilities,לא,USD,18203.984,3.306,7549,0,4543.167,1e-05,0.00577,0.00149
163,2105,NIKE INC.,787RXPR0UX0O0XUXPZ81,LEI,NIKE INC.,US6541061031,ISIN,מניות,"חו""ל","ארה""ב",סחיר,NYSE,"Textiles, Apparel & Luxury Goods",לא,USD,10263.033,3.306,6973,3.08,2376.089,0,0.00302,0.00078
163,2105,NOVO NORDISK A/S,549300DAQ1CVT6CXN342,LEI,NOVO NORDISK A/S,US6701002056,ISIN,מניות,"חו""ל",גלובלי,סחיר,NYSE,Pharmaceuticals,לא,USD,11266.402,3.306,5549,0,2066.821,3.32e-06,0.00262,0.00068
163,2105,Oracle Corp,1Z4GXXU7ZHVWFCD8TV52,LEI,Oracle Corp,US68389X1054,ISIN,מניות,"חו""ל","ארה""ב",סחיר,NYSE,Software,לא,USD,8726.445,3.306,28124,0,8113.669,3.06e-06,0.0103,0.00266
163,2105,ProLogis Inc.,529900DFH19P073LZ636,LEI,ProLogis Inc.,US74340W1036,ISIN,מניות,"חו""ל","ארה""ב",סחיר,NYSE,Industrial REITs,לא,USD,17085.944,3.306,11452,0,6468.792,2e-05,0.00821,0.00212
163,2105,"QUANTA SERVICES, INC.",SHVRXXEACT60MMH07S24,LEI,"QUANTA SERVICES, INC.",US74762E1029,ISIN,מניות,"חו""ל","ארה""ב",סחיר,NYSE,Construction & Engineering,לא,USD,2107.075,3.306,41442,0.16,2887.368,1e-05,0.00366,0.00095
163,2105,Salesforce.com inc,RCGZFPDMRW58VJ54VR07,LEI,Salesforce.com inc,US79466L3024,ISIN,מניות,"חו""ל","ארה""ב",סחיר,NYSE,Software,לא,USD,3273.85,3.306,23700,1.02,2568.511,3.44e-06,0.00326,0.00084
163,2105,SPOTIFY TECHNOLOGY S.A.,549300B4X0JHWV0DTD60,LEI,SPOTIFY TECHNOLOGY S.A.,LU1778762911,ISIN,מניות,"חו""ל",גלובלי,סחיר,NYSE,Interactive Media & Services,לא,USD,762.561,3.306,69800,0,1759.676,3.66e-06,0.00223,0.00058
163,2105,TSMC,549300KB6NK5SBD14S87,LEI,TSMC,US8740391003,ISIN,מניות,"חו""ל",גלובלי,סחיר,NYSE,Semiconductors & Semiconductor Equipment,לא,USD,9345.667,3.306,27929,4.76,8644.891,1.8e-06,0.01097,0.00284
163,2105,TEVA PHARMACEUTICAL INDUSTRIES LIMITED,549300BAFGM4RC74ZJ94,LEI,TEVA PHARMACEUTICAL INDUSTRIES LIMITED,US8816242098,ISIN,מניות,"חו""ל","ארה""ב",סחיר,NYSE,Pharmaceuticals,לא,USD,187419.712,3.306,2020,0,12516.113,0.00016,0.01588,0.00411
163,2105,"Uber Technologies, Inc.",549300B2FTG34FILDR98,LEI,"Uber Technologies, Inc.",US90353T1007,ISIN,מניות,"חו""ל","ארה""ב",סחיר,NYSE,Ground Transportation,לא,USD,6306.892,3.306,9797,0,2042.732,3.02e-06,0.00259,0.00067
163,2105,VALENS SEMICOND,513887042,ח.פ.,VALENS SEMICOND,IL0011796880,ISIN,מניות,"חו""ל","ארה""ב",סחיר,NYSE,Semiconductors & Semiconductor Equipment,לא,USD,234220,3.306,179,0,1386.053,0.00222,0.00176,0.00045
163,2105,Vertiv Holdings Co,549300KTTIRAOGXCRV69,LEI,Vertiv Holdings Co,US92537N1081,ISIN,מניות,"חו""ל","ארה""ב",סחיר,NYSE,Electrical Equipment,לא,USD,7926.616,3.306,15086,0,3953.346,2e-05,0.00502,0.0013
163,2105,INNOVID CORP,40872,מספר מנפיק,INNOVID CORP,US4576791168,ISIN,מניות,"חו""ל","ארה""ב",סחיר,NYSE,Media,לא,USD,2642.482,3.306,9,0,0.786,0.0001,0,0
163,2105,Wells Fargo & Co,PBLD0EJDB5FWOLXP3B76,LEI,Wells Fargo & Co,US9497461015,ISIN,מניות,"חו""ל","ארה""ב",סחיר,NYSE,Banks,לא,USD,8743.646,3.306,8382,0,2422.942,2.79e-06,0.00307,0.00079
163,2105,Adobe Systems Inc,FU4LY2G4933NH2E1CP29,LEI,Adobe Systems Inc,US00724F1012,ISIN,מניות,"חו""ל","ארה""ב",סחיר,NASDAQ,Software,לא,USD,1439.777,3.306,35275,0,1679.056,3.44e-06,0.00213,0.00055
163,2105,AMAZON.COM INC.,ZXTILKJKG63JELOEG630,LEI,AMAZON.COM INC.,US0231351067,ISIN,מניות,"חו""ל","ארה""ב",סחיר,NASDAQ,Broadline Retail,לא,USD,8952.346,3.306,21957,0,6498.494,8.4e-07,0.00825,0.00213
163,2105,Applied Materials Inc,41BNNE1AFPNAZELZ6K07,LEI,Applied Materials Inc,US0382221051,ISIN,מניות,"חו""ל","ארה""ב",סחיר,NASDAQ,Semiconductors & Semiconductor Equipment,לא,USD,6014.482,3.306,20474,0,4071.025,1e-05,0.00517,0.00134
163,2105,Broadcom Inc,549300WV6GIDOZJTV909,LEI,Broadcom Inc,US11135F1012,ISIN,מניות,"חו""ל","ארה""ב",סחיר,NASDAQ,Semiconductors & Semiconductor Equipment,לא,USD,2121.409,3.306,32991,0,2313.784,4.5e-07,0.00294,0.00076
163,2105,Camtek Ltd/Israel,5493000H80W07HCKGS43,LEI,Camtek Ltd/Israel,IL0010952641,ISIN,מניות,"חו""ל",ישראל,סחיר,NASDAQ,Semiconductors & Semiconductor Equipment,לא,USD,6133.376,3.306,10505,0,2130.093,0.00013,0.0027,0.0007
163,2105,קולפלנט אחזקות בעמ,520039785,ח.פ.,קולפלנט אחזקות בעמ,IL0004960188,ISIN,מניות,"חו""ל",ישראל,סחיר,NASDAQ,Biotechnology,לא,USD,11650.283,3.306,269,0,103.608,0.00092,0.00013,3e-05
163,2105,אלביט מערכות בעמ,520043027,ח.פ.,אלביט מערכות בעמ,IL0010811243,ISIN,מניות,"חו""ל","ארה""ב",סחיר,NASDAQ,Aerospace & Defense,לא,USD,2917.3,3.306,50980,0,4916.814,6e-05,0.00624,0.00161
163,2105,ENLIGHT RENEWABLE ENERGY LTD,984500HF6A99N758F734,LEI,ENLIGHT RENEWABLE ENERGY LTD,IL0007200111,ISIN,מניות,"חו""ל","ארה""ב",סחיר,NASDAQ,Independent Power and Renewable Electricity Producers,לא,USD,48909.165,3.306,3116,0,5038.376,0.00037,0.00639,0.00165
163,2105,INMODE LTD,984500DD95A35E9BD358,LEI,INMODE LTD,IL0011595993,ISIN,מניות,"חו""ל",ישראל,סחיר,NASDAQ,Health Care Equipment & Supplies,לא,USD,25649.689,3.306,1490,0,1263.488,0.00041,0.0016,0.00041
163,2105,Intuitive Surgical Inc,54930052SRG011710797,LEI,Intuitive Surgical Inc,US46120E6023,ISIN,מניות,"חו""ל","ארה""ב",סחיר,NASDAQ,Health Care Equipment & Supplies,לא,USD,2537.091,3.306,44723,0,3751.196,1e-05,0.00476,0.00123
163,2105,Iris Energy Limited,254900FZF02RB3NNGB71,LEI,Iris Energy Limited,AU0000185993,ISIN,מניות,"חו""ל","ארה""ב",סחיר,NASDAQ,Software,לא,USD,9173.661,3.306,4693,0,1423.299,3e-05,0.00181,0.00047
163,2105,Kornit Digital Ltd.,5299006DPCQWP3VTFK34,LEI,Kornit Digital Ltd.,IL0011216723,ISIN,מניות,"חו""ל","ארה""ב",סחיר,NASDAQ,Machinery,לא,USD,23169.702,3.306,1350,0,1034.087,0.00051,0.00131,0.00034
163,2105,MediWound Ltd,549300LJKCS74GRYKF90,LEI,MediWound Ltd,IL0011316309,ISIN,מניות,"חו""ל","ארה""ב",סחיר,NASDAQ,Pharmaceuticals,לא,USD,76907,3.306,1802,0,4581.667,0.006,0.00581,0.0015
163,2105,META PLATFORMS INC,BQ4BKCS1HXDV9HN80Z93,LEI,META PLATFORMS INC,US30303M1027,ISIN,מניות,"חו""ל","ארה""ב",סחיר,NASDAQ,Interactive Media & Services,לא,USD,2789.94,3.306,73438,0,6773.584,1.28e-06,0.0086,0.00222
163,2105,MICROSOFT CORPORATION,INR2EJN1ERAN0W5ZP974,LEI,MICROSOFT CORPORATION,US5949181045,ISIN,מניות,"חו""ל","ארה""ב",סחיר,NASDAQ,Software,לא,USD,4107.335,3.306,51795,0,7033.165,5.5e-07,0.00892,0.00231
163,2105,NICE LTD,254900YTY4EF5Z4W0A51,LEI,NICE LTD,US6536561086,ISIN,מניות,"חו""ל","ארה""ב",סחיר,NASDAQ,Software,לא,USD,7922.061,3.306,14478,0,3791.837,0.00013,0.00481,0.00124
163,2105,נובה בעמ,511812463,ח.פ.,נובה בעמ,IL0010845571,ISIN,מניות,"חו""ל","ארה""ב",סחיר,NASDAQ,Semiconductors & Semiconductor Equipment,לא,USD,7338.94,3.306,31966,0,7755.762,0.00025,0.00984,0.00254
163,2105,NVIDIA CORPORATION,549300S4KLFTLO7GSQ80,LEI,NVIDIA CORPORATION,US67066G1040,ISIN,מניות,"חו""ל","ארה""ב",סחיר,NASDAQ,Semiconductors & Semiconductor Equipment,לא,USD,17216.955,3.306,18658,0.13,10620.421,7.1e-07,0.01348,0.00348
163,2105,REE Automotive Ltd,40582,מספר מנפיק,REE Automotive Ltd,IL0011786154,ISIN,מניות,"חו""ל","ארה""ב",סחיר,NASDAQ,Automobile Components,לא,USD,11337.61,3.306,72.89,0,27.321,0.0004,3e-05,1e-05
163,2105,"תאת טכנולוגיות בע""מ",520035791,ח.פ.,"תאת טכנולוגיות בע""מ",IL0010827264,ISIN,מניות,"חו""ל","ארה""ב",סחיר,NASDAQ,חשמל,לא,USD,8596.874,3.306,4403,0,1251.388,0.00067,0.00159,0.00041
163,2105,Tower Semiconductor Ltd,54930086ZSNXZOUX0C54,LEI,Tower Semiconductor Ltd,IL0010823792,ISIN,מניות,"חו""ל","ארה""ב",סחיר,NASDAQ,Semiconductors & Semiconductor Equipment,לא,USD,32021.043,3.306,7230,0,7653.791,0.00029,0.00971,0.00251
163,2105,VARONIS SYSTEMS INC.,549300SHIVNRRH7STS26,LEI,VARONIS SYSTEMS INC.,US9222801022,ISIN,מניות,"חו""ל","ארה""ב",סחיר,NASDAQ,Software,לא,USD,27236.587,3.306,5747,0,5174.838,0.00023,0.00657,0.0017
163,2105,WIX.COM LTD,5493008P6N29Q1AG9464,LEI,WIX.COM LTD,IL0011301780,ISIN,מניות,"חו""ל","ארה""ב",סחיר,NASDAQ,IT Services,לא,USD,2321.156,3.306,17763,0,1363.087,4e-05,0.00173,0.00045
163,2105,Siemens AG,W38RGI023J3WT1HWRP32,LEI,Siemens AG,DE0007236101,ISIN,מניות,"חו""ל",גלובלי,סחיר,FWB,Industrial Conglomerates,לא,EUR,4222.751,3.881,22920,0,3755.953,1e-05,0.00477,0.00123
163,2155,אאורה השקעות בעמ,520038274,ח.פ.,אאורה השקעות בעמ,IL0003730194,ISIN,מניות,ישראל,ישראל,סחיר,TASE,בנייה,לא,ILS,278911.241,1,2195,0,6122.102,0.00098,0.00111,0.00022
163,2155,"או.פי.סי אנרגיה בע""מ",514401702,ח.פ.,"או.פי.סי אנרגיה בע""מ",IL0011415713,ISIN,מניות,ישראל,ישראל,סחיר,TASE,אנרגיה,לא,ILS,1013615.478,1,5239,0,53103.315,0.00342,0.00963,0.00189
163,2155,"או.פי.סי אנרגיה בע""מ",514401702,ח.פ.,"או.פי.סי אנרגיה בע""מ",IL0011415713,ISIN,מניות,ישראל,ישראל,חסום,TASE,אנרגיה,לא,ILS,328079.253,1,5084.108,0,16679.903,0.00111,0.00303,0.00059
163,2155,אורביט טכנולוגיס בעמ,520036153,ח.פ.,אורביט טכנולוגיס בעמ,IL0002650179,ISIN,מניות,ישראל,ישראל,סחיר,TASE,ביטחוניות,לא,ILS,458294.106,1,3811,0,17465.588,0.01804,0.00317,0.00062
163,2155,"אורבניקה (פאלו) ריטייל בע""מ",515135408,ח.פ.,"אורבניקה (פאלו) ריטייל בע""מ",IL0012207556,ISIN,מניות,ישראל,ישראל,סחיר,TASE,רשתות שיווק,לא,ILS,1012652.98,1,1154,0,11686.015,0.00717,0.00212,0.00042
163,2155,איי.סי.אל גרופ בעמ,520027830,ח.פ.,איי.סי.אל גרופ בעמ,IL0002810146,ISIN,מניות,ישראל,ישראל,סחיר,TASE,"כימיה, גומי ופלסטיק",לא,ILS,2975607.602,1,2070,0,61595.077,0.00231,0.01117,0.00219
163,2155,איי.אי.אס החזקות בעמ,520039132,ח.פ.,איי.אי.אס החזקות בעמ,IL0004310152,ISIN,מניות,ישראל,ישראל,סחיר,TASE,"נדל""ן מניב בישראל",לא,ILS,124271.875,1,30100,0,37405.835,0.02251,0.00678,0.00133
163,2155,אינרום תעשיות בנייה בעמ,515001659,ח.פ.,אינרום תעשיות בנייה בעמ,IL0011323560,ISIN,מניות,ישראל,ישראל,סחיר,TASE,מתכת ומוצרי בניה,לא,ILS,301354.233,1,2180,0,6569.522,0.00203,0.00119,0.00023
163,2155,אל על  נתיבי אויר לישראל בעמ,520017146,ח.פ.,אל על  נתיבי אויר לישראל בעמ,IL0010878242,ISIN,מניות,ישראל,ישראל,סחיר,TASE,שירותים,לא,ILS,1747741.624,1,1509,0,26373.421,0.00317,0.00478,0.00094
163,2155,אלביט מערכות בעמ,520043027,ח.פ.,אלביט מערכות בעמ,IL0010811243,ISIN,מניות,ישראל,ישראל,סחיר,TASE,ביטחוניות,לא,ILS,45763.103,1,167700,0,76744.724,0.00099,0.01392,0.00273
163,2155,אלוני-חץ נכסים והשקעות בעמ,520038506,ח.פ.,אלוני-חץ נכסים והשקעות בעמ,IL0003900136,ISIN,מניות,ישראל,ישראל,סחיר,TASE,"נדל""ן מניב בישראל",לא,ILS,158204.559,1,3926,0,6211.111,0.00073,0.00113,0.00022
163,2155,אלקטרה בעמ,520028911,ח.פ.,אלקטרה בעמ,IL0007390375,ISIN,מניות,ישראל,ישראל,סחיר,TASE,השקעה ואחזקות,לא,ILS,13496.113,1,192960,177.71,26219.812,0.00352,0.00476,0.00093
163,2155,אמות השקעות בעמ,520026683,ח.פ.,אמות השקעות בעמ,IL0010972789,ISIN,מניות,ישראל,ישראל,סחיר,TASE,"נדל""ן מניב בישראל",לא,ILS,1329787.233,1,2476,0,32925.532,0.0027,0.00597,0.00117
163,2155,"אמפא בע""מ",510000813,ח.פ.,"אמפא בע""מ",IL0012252008,ISIN,מניות,ישראל,ישראל,סחיר,TASE,"נדל""ן מניב בישראל",לא,ILS,1434299.251,1,1302,0,18674.576,0.00569,0.00339,0.00066
163,2155,אנלייט אנרגיה מתחדשת בעמ,520041146,ח.פ.,אנלייט אנרגיה מתחדשת בעמ,IL0007200111,ISIN,מניות,ישראל,ישראל,סחיר,TASE,אנרגיה מתחדשת,לא,ILS,914775.535,1,10190,0,93215.627,0.00694,0.01691,0.00332
163,2155,אנרג'יאן פי אל סי,1762,מספר מנפיק,אנרג'יאן פי אל סי,GB00BG12Y042,ISIN,מניות,ישראל,בריטניה,סחיר,TASE,חיפושי נפט וגז,לא,ILS,121842.113,1,3825,121.46,4781.925,0.00066,0.00087,0.00017
163,2155,אנרגיקס-אנרגיות מתחדשות בעמ,513901371,ח.פ.,אנרגיקס-אנרגיות מתחדשות בעמ,IL0011233553,ISIN,מניות,ישראל,ישראל,סחיר,TASE,אנרגיה מתחדשת,לא,ILS,1061700.829,1,1428,0,15161.088,0.00193,0.00275,0.00054
163,2155,אפי קפיטל נדלן בעמ,513948216,ח.פ.,אפי קפיטל נדלן בעמ,IL0011814378,ISIN,מניות,ישראל,ישראל,סחיר,TASE,בנייה,לא,ILS,555886.221,1,1564,0,8694.061,0.01207,0.00158,0.00031
163,2155,אפריקה ישראל מגורים בעמ,520034760,ח.פ.,אפריקה ישראל מגורים בעמ,IL0010979487,ISIN,מניות,ישראל,ישראל,סחיר,TASE,בנייה,לא,ILS,35377.221,1,26010,0,9201.615,0.00279,0.00167,0.00033
163,2155,"אקונרג'י אנרגיה מתחלפת בע""מ",516339777,ח.פ.,"אקונרג'י אנרגיה מתחלפת בע""מ",IL0011783342,ISIN,מניות,ישראל,ישראל,סחיר,TASE,אנרגיה מתחדשת,לא,ILS,238944.468,1,3519,0,8408.456,0.00425,0.00153,0.0003
163,2155,"קבוצת אקרשטיין בע""מ",512714494,ח.פ.,"קבוצת אקרשטיין בע""מ",IL0011762056,ISIN,מניות,ישראל,ישראל,סחיר,TASE,מתכת ומוצרי בניה,לא,ILS,3084163.37,1,875.3,0,26995.682,0.01069,0.0049,0.00096
163,2155,"אר פי אופטיקל לאב בע""מ",514454701,ח.פ.,"אר פי אופטיקל לאב בע""מ",IL0012224627,ISIN,מניות,ישראל,ישראל,סחיר,TASE,ביטחוניות,לא,ILS,407332.133,1,1792,0,7299.392,0.00549,0.00132,0.00026
163,2155,ארגו פרופרטיז אן.וי.,1884,מספר מנפיק,ארגו פרופרטיז אן.וי.,NL0015000D84,ISIN,מניות,ישראל,גרמניה,סחיר,TASE,"נדל""ן מניב בחו""ל",לא,ILS,277114.908,1,11110,0,30787.466,0.01274,0.00558,0.0011
163,2155,בזק החברה הישראלית לתקשורת בעמ,520031931,ח.פ.,בזק החברה הישראלית לתקשורת בעמ,IL0002300114,ISIN,מניות,ישראל,ישראל,סחיר,TASE,תקשורת ומדיה,לא,ILS,13200962.66,1,634.7,2775.43,86561.941,0.00476,0.0157,0.00308
163,2155,ביג מרכזי קניות בעמ,513623314,ח.פ.,ביג מרכזי קניות בעמ,IL0010972607,ISIN,מניות,ישראל,ישראל,סחיר,TASE,"נדל""ן מניב בישראל",לא,ILS,94291.726,1,68050,0,64165.52,0.00382,0.01164,0.00228
163,2155,הבנק הבינלאומי הראשון לישראל בעמ,520029083,ח.פ.,הבנק הבינלאומי הראשון לישראל בעמ,IL0005930388,ISIN,מניות,ישראל,ישראל,סחיר,TASE,בנקים,לא,ILS,264613.903,1,23710,0,62739.956,0.00264,0.01138,0.00223
163,2155,מנועי בית שמש אחזקות (1997) בעמ,520043480,ח.פ.,מנועי בית שמש אחזקות (1997) בעמ,IL0010815616,ISIN,מניות,ישראל,ישראל,סחיר,TASE,מתכת ומוצרי בניה,לא,ILS,121808.174,1,67920,0,82732.112,0.01333,0.01501,0.00294
163,2155,א.ש. אוסטרליה ישראל החזקות בעמ,520041872,ח.פ.,א.ש. אוסטרליה ישראל החזקות בעמ,IL0010805229,ISIN,מניות,ישראל,ישראל,סחיר,TASE,"נדל""ן מניב בישראל",לא,ILS,101902.173,1,1625,0,1655.91,0.01764,0.0003,6e-05
