מספר קופה/קרן/ח.פ. עבור חברת ביטוח,מספר מסלול,שם מנפיק,מספר מנפיק,סוג מספר מזהה מנפיק,שם נייר ערך,מספר נייר ערך,סוג מספר נייר ערך,מאפיין עיקרי,"ישראל/חו""ל",מדינה לפי חשיפה כלכלית,זירת מסחר,סיווג הקרן,בעל עניין/צד קשור,מטבע פעילות,ערך נקוב (יחידות),שער חליפין,שער נייר הערך,סכום לקבל (במטבע הפעילות),"שווי הוגן (באלפי ש""ח)",שיעור מערך נקוב מונפק,שיעור מנכסי אפיק ההשקעה,שיעור מסך נכסי ההשקעה
14036,14043,הראל קרנות נאמנות בעמ,511776783,ח.פ.,הראל סל (4A) תא 90,IL0011489312,ISIN,עוקב אחר מדדי מניות בישראל,ישראל,ישראל,TASE,Large & Mid Cap מניות בארץ - מניות לפי שווי שוק-מניות,לא,ILS,3117.0,1.0,3165.0,0.0,98.653,4e-05,0.0315,0.00552
14036,14043,הראל קרנות נאמנות בעמ,511776783,ח.פ.,הראל סל (4A) תא נדלן,IL0011489643,ISIN,עוקב אחר מדדי מניות בישראל,ישראל,ישראל,TASE,"מניות בארץ - מניות לפי ענפים-ת""א נדל""ן",לא,ILS,4000.0,1.0,1267.0,0.0,50.68,0.00022,0.01618,0.00284
14036,14043,הראל קרנות נאמנות בעמ,511776783,ח.פ.,הראל סל NDX 100,IL0011490385,ISIN,"עוקב אחר מדדי מניות בחו""ל",ישראל,"ארה""ב",TASE,"NASDAQ 100 - מניות בחו""ל - מניות גיאוגרפי - חשופת מט""ח-ארה""ב",לא,ILS,141.0,1.0,8617.0,0.0,12.15,3e-05,0.00388,0.00068
14036,14043,הראל קרנות נאמנות בעמ,511776783,ח.פ.,הראל סל SP500,IL0011490203,ISIN,"עוקב אחר מדדי מניות בחו""ל",ישראל,"ארה""ב",TASE,"S&P 500 - מניות בחו""ל - מניות גיאוגרפי - חשופת מט""ח-ארה""ב",לא,ILS,1255.0,1.0,2569.0,0.0,32.241,1e-05,0.01029,0.0018
14036,14043,הראל קרנות נאמנות בעמ,511776783,ח.פ.,הראל סל SP500 מנוטרל,IL0011491375,ISIN,"עוקב אחר מדדי מניות בחו""ל",ישראל,"ארה""ב",TASE,"S&P 500 - מניות בחו""ל - מניות גיאוגרפי - מנוטרלת מט""ח-ארה""ב",לא,ILS,1319.0,1.0,6378.0,0.0,84.126,7e-05,0.02686,0.00471
14036,14043,"מגדל קרנות נאמנות בע""מ",511303661,ח.פ.,מגדל ETF (A4) תא 35,IL0011501843,ISIN,עוקב אחר מדדי מניות בישראל,ישראל,ישראל,TASE,Large & Mid Cap מניות בארץ - מניות לפי שווי שוק-מניות,לא,ILS,763.0,1.0,4301.0,0.0,32.817,3e-05,0.01048,0.00184
14036,14043,"מור ניהול קרנות נאמנות (2013) בע""מ",514884485,ח.פ.,מור סל (4A) תא 35,IL0011943805,ISIN,עוקב אחר מדדי מניות בישראל,ישראל,ישראל,TASE,Large & Mid Cap מניות בארץ - מניות לפי שווי שוק-מניות,לא,ILS,154.0,1.0,9062.0,0.0,13.955,3e-05,0.00446,0.00078
14036,14043,"מור ניהול קרנות נאמנות (2013) בע""מ",514884485,ח.פ.,מור סל (4A) תא-90,IL0011961468,ISIN,עוקב אחר מדדי מניות בישראל,ישראל,ישראל,TASE,Large & Mid Cap מניות בארץ - מניות לפי שווי שוק-מניות,לא,ILS,55.0,1.0,8845.0,0.0,4.865,1e-05,0.00155,0.00027
14036,14043,"מור ניהול קרנות נאמנות (2013) בע""מ",514884485,ח.פ.,מור סל (4D) NASDAQ10,IL0011658361,ISIN,"עוקב אחר מדדי מניות בחו""ל",ישראל,"ארה""ב",TASE,"NASDAQ 100 - מניות בחו""ל - מניות גיאוגרפי - חשופת מט""ח-ארה""ב",לא,ILS,13.0,1.0,12290.0,0.0,1.598,1.91e-06,0.00051,9e-05
14036,14043,"מור ניהול קרנות נאמנות (2013) בע""מ",514884485,ח.פ.,מור סל (4D) S&P500,IL0011658106,ISIN,"עוקב אחר מדדי מניות בחו""ל",ישראל,"ארה""ב",TASE,"S&P 500 - מניות בחו""ל - מניות גיאוגרפי - חשופת מט""ח-ארה""ב",לא,ILS,231.0,1.0,10950.0,0.0,25.295,3.75e-06,0.00808,0.00142
14036,14043,קסם קרנות נאמנות,510938608,ח.פ.,קסם A4)ETF) תא 35,IL0011465700,ISIN,עוקב אחר מדדי מניות בישראל,ישראל,ישראל,TASE,Large & Mid Cap מניות בארץ - מניות לפי שווי שוק-מניות,לא,ILS,1.0,1.0,31380.0,0.0,0.314,1.1e-07,0.0001,2e-05
14036,14043,קסם קרנות נאמנות,510938608,ח.פ.,קסם A4)ETF) תא 60 SM,IL0011465395,ISIN,עוקב אחר מדדי מניות בישראל,ישראל,ישראל,TASE,Small Cap מניות בארץ - מניות לפי שווי שוק-מניות,לא,ILS,1095.0,1.0,9522.0,0.0,104.266,0.00056,0.03329,0.00584
14036,14043,קסם קרנות נאמנות,510938608,ח.פ.,קסם EFT‏(00) תל בונד,IL0011469272,ISIN,עוקב אחר מדדים אחרים בישראל,ישראל,ישראל,TASE,"אג""ח בארץ - חברות והמרה-תל בונד צמוד מדד-תל בונד צמודות",לא,ILS,4420.0,1.0,4036.9,0.0,178.431,0.00146,0.05697,0.00999
14036,14043,קסם קרנות נאמנות,510938608,ח.פ.,קסם MSCI WORLD מנוטר,IL0011473621,ISIN,"עוקב אחר מדדי מניות בחו""ל",ישראל,גלובלי,TASE,"מניות בחו""ל - מניות כללי בחו""ל - מניות כללי בחו""ל מוגנת מט""ח",לא,ILS,6000.0,1.0,4341.0,0.0,260.46,0.00095,0.08317,0.01458
14036,14043,קסם קרנות נאמנות,510938608,ח.פ.,קסם NDX100 ETF,IL0011465056,ISIN,"עוקב אחר מדדי מניות בחו""ל",ישראל,"ארה""ב",TASE,"NASDAQ 100 - מניות בחו""ל - מניות גיאוגרפי - חשופת מט""ח-ארה""ב",לא,ILS,8.0,1.0,77790.0,0.0,6.223,4.61e-06,0.00199,0.00035
14036,14043,קסם קרנות נאמנות,510938608,ח.פ.,קסם SP500 ETF,IL0011464711,ISIN,"עוקב אחר מדדי מניות בחו""ל",ישראל,"ארה""ב",TASE,"S&P 500 - מניות בחו""ל - מניות גיאוגרפי - חשופת מט""ח-ארה""ב",לא,ILS,1879.0,1.0,24260.0,0.0,455.845,7e-05,0.14555,0.02551
14036,14043,קסם קרנות נאמנות,510938608,ח.פ.,קסם SP500 ETF מנוטרל,IL0011466047,ISIN,"עוקב אחר מדדי מניות בחו""ל",ישראל,"ארה""ב",TASE,"S&P 500 - מניות בחו""ל - מניות גיאוגרפי - מנוטרלת מט""ח-ארה""ב",לא,ILS,1693.0,1.0,6309.0,0.0,106.811,7e-05,0.03411,0.00598
14036,14043,מיטב קרנות נאמנות בעמ,513534974,ח.פ.,תכלית סל (00) תל בונ,IL0011450934,ISIN,עוקב אחר מדדים אחרים בישראל,ישראל,ישראל,TASE,"אג""ח בארץ - חברות והמרה-תל בונד צמוד מדד-תל בונד צמודות",לא,ILS,1976.0,1.0,380.93,0.0,7.527,5e-05,0.0024,0.00042
14036,14043,מיטב קרנות נאמנות בעמ,513534974,ח.פ.,תכלית סל (40) אינ. ב,IL0011437261,ISIN,עוקב אחר מדדי מניות בישראל,ישראל,ישראל,TASE,מניות בארץ - מניות לפי ענפים,לא,ILS,1763.0,1.0,6710.0,0.0,118.297,3e-05,0.03777,0.00662
14036,14043,מיטב קרנות נאמנות בעמ,513534974,ח.פ.,תכלית סל (40) תא - ב,IL0011976987,ISIN,עוקב אחר מדדי מניות בישראל,ישראל,ישראל,TASE,מניות בארץ - מניות לפי ענפים,לא,ILS,810.0,1.0,9583.0,0.0,77.622,0.00011,0.02478,0.00434
14036,14043,מיטב קרנות נאמנות בעמ,513534974,ח.פ.,תכלית סל ‏‏SP500,IL0011443855,ISIN,"עוקב אחר מדדי מניות בחו""ל",ישראל,"ארה""ב",TASE,"S&P 500 - מניות בחו""ל - מניות גיאוגרפי - חשופת מט""ח-ארה""ב",לא,ILS,135.0,1.0,25890.0,0.0,34.952,4.07e-06,0.01116,0.00196
14036,14043,SPDR Goldtrust,549300ZFEEJ2IP5VME73,LEI,SPDR BBG 3-7 US,IE00BYSZ5R67,ISIN,"עוקב אחר מדדים אחרים בחו""ל","חו""ל","ארה""ב",LSE,Bond/Fixed Income Funds,לא,USD,115.0,3.306,2827.5,0.0,10.75,0.0,0.00343,0.0006
14036,14043,Invesco MSCI World UCITS ETF,ECPGFXU8A2SHKVVGJI15,LEI,Invesco EX Solar,US46138G7060,ISIN,"עוקב אחר מדדי מניות בחו""ל","חו""ל","ארה""ב",NYSE,Equity Funds,לא,USD,55.0,3.306,4363.0,0.0,7.933,0.0,0.00253,0.00044
14036,14043,"SSGA Funds Management, Inc",549300ZFEEJ2IP5VME73,LEI,Real Estate Selec Sector,US81369Y8600,ISIN,"עוקב אחר מדדי מניות בחו""ל","חו""ל","ארה""ב",NYSE,Equity Funds,לא,USD,611.0,3.306,4213.0,0.0,85.101,0.0,0.02717,0.00476
14036,14037,"מגדל קרנות נאמנות בע""מ",511303661,ח.פ.,MTF סל (00) תל בונד,IL0011501017,ISIN,עוקב אחר מדדים אחרים בישראל,ישראל,ישראל,TASE,"20 אג""ח בארץ - חברות והמרה-תל בונד צמוד מדד-תל בונד",לא,ILS,6194.0,1.0,442.33,0.0,27.398,0.00014,0.00014,5e-05
14036,14037,"מגדל קרנות נאמנות בע""מ",511303661,ח.פ.,MTF סל (00) תל בונד,IL0011501686,ISIN,עוקב אחר מדדים אחרים בישראל,ישראל,ישראל,TASE,"20 אג""ח בארץ - חברות והמרה-תל בונד צמוד מדד-תל בונד",לא,ILS,953.0,1.0,339.54,0.0,3.236,4.94e-06,2e-05,1e-05
14036,14037,"מגדל קרנות נאמנות בע""מ",511303661,ח.פ.,MTF סל (00) תל בונד,IL0011499881,ISIN,עוקב אחר מדדים אחרים בישראל,ישראל,ישראל,TASE,"20 אג""ח בארץ - חברות והמרה-תל בונד צמוד מדד-תל בונד",לא,ILS,232678.0,1.0,496.66,0.0,1155.619,0.00252,0.00588,0.00229
14036,14037,"מגדל קרנות נאמנות בע""מ",511303661,ח.פ.,MTF סל (4A) תא 90,IL0011502593,ISIN,עוקב אחר מדדי מניות בישראל,ישראל,ישראל,TASE,"90 מניות בארץ - מניות כללי-ת""א",לא,ILS,62000.0,1.0,4757.0,0.0,2949.34,0.00111,0.01501,0.00585
14036,14037,"מגדל קרנות נאמנות בע""מ",511303661,ח.פ.,MTF סל (4D) MSCI AC,IL0012010034,ISIN,"עוקב אחר מדדי מניות בחו""ל",ישראל,גלובלי,TASE,"MSCI AC WORLD INDEX - מניות בחו""ל - מניות כללי בחו""ל - חשופת מט""ח-מניות כללי בחו""ל",לא,ILS,2245.0,1.0,3543.0,0.0,79.54,0.00038,0.0004,0.00016
14036,14037,"מגדל קרנות נאמנות בע""מ",511303661,ח.פ.,MTF סל (A4) Nasdaq10,IL0011814451,ISIN,"עוקב אחר מדדי מניות בחו""ל",ישראל,"ארה""ב",TASE,"NASDAQ 100 - מניות בחו""ל - מניות גיאוגרפי - מנוטרלת מט""ח-ארה""ב",לא,ILS,97777.0,1.0,9582.0,0.0,9368.992,0.01302,0.04768,0.01858
14036,14037,"מגדל קרנות נאמנות בע""מ",511303661,ח.פ.,MTF סל (D4) Nasdaq 1,IL0011813875,ISIN,"עוקב אחר מדדי מניות בחו""ל",ישראל,"ארה""ב",TASE,"NASDAQ 100 - מניות בחו""ל - מניות גיאוגרפי - חשופת מט""ח-ארה""ב",לא,ILS,38658.0,1.0,5680.0,0.0,2195.774,0.00352,0.01117,0.00435
14036,14037,"מגדל קרנות נאמנות בע""מ",511303661,ח.פ.,MTF סל‏ SP Health Ca,IL0011503906,ISIN,"עוקב אחר מדדי מניות בחו""ל",ישראל,"ארה""ב",TASE,"Health Care מניות בחו""ל - מניות לפי ענפים בחו""ל - חשופת מט""ח-ארה""ב- מניות",לא,ILS,22128.0,1.0,4471.0,0.0,989.343,0.0186,0.00503,0.00196
14036,14037,קסם קרנות נאמנות,510938608,ח.פ.,MVIS US Listed Semiconductors 25 (D4),IL0011741191,ISIN,"עוקב אחר מדדי מניות בחו""ל",ישראל,ישראל,TASE,"מניות בחו""ל - מניות לפי ענפים בחו""ל - חשופת מט""ח-ענפים אחרים",לא,ILS,17000.0,1.0,42170.0,0.0,7168.9,0.0087,0.03648,0.01422
14036,14037,"מגדל קרנות נאמנות בע""מ",511303661,ח.פ.,mtf סל (A4) dax מנוט,IL0011504169,ISIN,"עוקב אחר מדדי מניות בחו""ל",ישראל,ישראל,TASE,"מניות בחו""ל - מניות גיאוגרפי - מנוטרלת מט""ח-אירופה - מדד אחר",לא,ILS,163500.0,1.0,5612.0,0.0,9175.62,0.10801,0.04669,0.0182
14036,14037,"אי.בי.אי קרנות נאמנות בע""מ",510791031,ח.פ.,אי.בי.אי סל (00) תלב,IL0011480485,ISIN,עוקב אחר מדדים אחרים בישראל,ישראל,ישראל,TASE,"אג""ח בארץ - חברות והמרה-חברות והמרה אחר",לא,ILS,18.0,1.0,4059.17,0.0,0.731,1e-05,0.0,0.0
14036,14037,"אי.בי.אי קרנות נאמנות בע""מ",510791031,ח.פ.,אי.בי.אי סל MSCI AC,IL0011497729,ISIN,"עוקב אחר מדדי מניות בחו""ל",ישראל,גלובלי,TASE,"מניות בחו""ל - מניות כללי בחו""ל - מניות כללי בחו""ל חשופת מט""ח",לא,ILS,957.0,1.0,3773.0,0.0,36.108,6e-05,0.00018,7e-05
14036,14037,"אי.בי.אי קרנות נאמנות בע""מ",510791031,ח.פ.,אי.בי.אי סל(4D)  SP,IL0011481624,ISIN,"עוקב אחר מדדי מניות בחו""ל",ישראל,"ארה""ב",TASE,"S&P 500 - מניות בחו""ל - מניות גיאוגרפי - חשופת מט""ח-ארה""ב",לא,ILS,10.0,1.0,21730.0,0.0,2.173,4e-07,1e-05,0.0
14036,14037,הראל קרנות נאמנות בעמ,511776783,ח.פ.,הראל S&P 500 Equal W,IL0011499709,ISIN,"עוקב אחר מדדי מניות בחו""ל",ישראל,"ארה""ב",TASE,"S&P 500 - מניות בחו""ל - מניות גיאוגרפי - מנוטרלת מט""ח-ארה""ב",לא,ILS,82694.0,1.0,7713.0,0.0,6378.188,0.04233,0.03246,0.01265
14036,14037,הראל קרנות נאמנות בעמ,511776783,ח.פ.,הראל סל (00) תל בונד,IL0011505232,ISIN,עוקב אחר מדדים אחרים בישראל,ישראל,ישראל,TASE,"אג""ח בארץ - חברות והמרה-תל בונד שקלי-תל בונד- שקלי",לא,ILS,358.0,1.0,419.81,0.0,1.503,1.71e-06,1e-05,0.0
14036,14037,הראל קרנות נאמנות בעמ,511776783,ח.פ.,הראל סל (4A) תא 35,IL0011489072,ISIN,עוקב אחר מדדי מניות בישראל,ישראל,ישראל,TASE,Large & Mid Cap מניות בארץ - מניות לפי שווי שוק-מניות,לא,ILS,101217.0,1.0,3163.0,0.0,3201.494,0.00321,0.01629,0.00635
14036,14037,הראל קרנות נאמנות בעמ,511776783,ח.פ.,הראל סל (A‏4) תא 60,IL0011489569,ISIN,עוקב אחר מדדי מניות בישראל,ישראל,ישראל,TASE,Small Cap מניות בארץ - מניות לפי שווי שוק-מניות,לא,ILS,131856.0,1.0,1003.0,0.0,1322.516,0.01038,0.00673,0.00262
14036,14037,הראל קרנות נאמנות בעמ,511776783,ח.פ.,הראל סל (MSCI AC WOR,IL0011493355,ISIN,"עוקב אחר מדדי מניות בחו""ל",ישראל,גלובלי,TASE,"MSCI AC WORLD INDEX - מניות בחו""ל - מניות כללי בחו""ל - חשופת מט""ח-מניות כללי בחו""ל",לא,ILS,1890.0,1.0,3731.0,0.0,70.516,0.00031,0.00036,0.00014
14036,14037,הראל קרנות נאמנות בעמ,511776783,ח.פ.,הראל סל NDX 100,IL0011490385,ISIN,"עוקב אחר מדדי מניות בחו""ל",ישראל,"ארה""ב",TASE,"NASDAQ 100 - מניות בחו""ל - מניות גיאוגרפי - חשופת מט""ח-ארה""ב",לא,ILS,31162.0,1.0,8617.0,0.0,2685.23,0.00582,0.01367,0.00533
14036,14037,הראל קרנות נאמנות בעמ,511776783,ח.פ.,הראל סל NDX 100 מנוט,IL0011491037,ISIN,"עוקב אחר מדדי מניות בחו""ל",ישראל,"ארה""ב",TASE,"NASDAQ 100 - מניות בחו""ל - מניות גיאוגרפי - מנוטרלת מט""ח-ארה""ב",לא,ILS,14879.0,1.0,20830.0,0.0,3099.296,0.00493,0.01577,0.00615
14036,14037,הראל קרנות נאמנות בעמ,511776783,ח.פ.,הראל סל SP Tech,IL0011499394,ISIN,"עוקב אחר מדדי מניות בחו""ל",ישראל,"ארה""ב",TASE,"Technology מניות בחו""ל - מניות לפי ענפים בחו""ל - חשופת מט""ח-ארה""ב- מניות",לא,ILS,4949.0,1.0,9880.0,0.0,488.961,0.00099,0.00249,0.00097
14036,14037,הראל קרנות נאמנות בעמ,511776783,ח.פ.,הראל סל SP500,IL0011490203,ISIN,"עוקב אחר מדדי מניות בחו""ל",ישראל,"ארה""ב",TASE,"S&P 500 - מניות בחו""ל - מניות גיאוגרפי - חשופת מט""ח-ארה""ב",לא,ILS,61945.0,1.0,2569.0,0.0,1591.367,0.00025,0.0081,0.00316
14036,14037,ילין לפידות,513846808,ח.פ.,י.ל סל (4D) 100 Nasd,IL0012016726,ISIN,"עוקב אחר מדדי מניות בחו""ל",ישראל,ישראל,TASE,"NASDAQ 100 - מניות בחו""ל - מניות גיאוגרפי - חשופת מט""ח-ארה""ב",לא,ILS,8.0,1.0,6284.0,0.0,0.503,1e-05,0.0,0.0
14036,14037,ילין לפידות,513846808,ח.פ.,ילין לפידות סל (4A),IL0012065491,ISIN,עוקב אחר מדדי מניות בישראל,ישראל,ישראל,TASE,מניות בארץ - מניות לפי ענפים,לא,ILS,1.0,1.0,9617.0,0.0,0.096,6e-08,0.0,0.0
14036,14037,"מגדל קרנות נאמנות בע""מ",511303661,ח.פ.,מגדל ETF (A4) תא 35,IL0011501843,ISIN,עוקב אחר מדדי מניות בישראל,ישראל,ישראל,TASE,Large & Mid Cap מניות בארץ - מניות לפי שווי שוק-מניות,לא,ILS,74390.0,1.0,4301.0,0.0,3199.514,0.00271,0.01628,0.00634
14036,14037,"מגדל קרנות נאמנות בע""מ",511303661,ח.פ.,מגדל MTF (00) תלגוב-,IL0011499543,ISIN,עוקב אחר מדדים אחרים בישראל,ישראל,ישראל,TASE,"אג""ח בארץ - מדינה-אג""ח מדינה שקליות -שקליות ריבית קבועה ממשלתיות",לא,ILS,42900.0,1.0,390.06,0.0,167.336,0.00197,0.00085,0.00033
14036,14037,"מגדל קרנות נאמנות בע""מ",511303661,ח.פ.,מגדל MTF (00) תלגוב-,IL0011500100,ISIN,עוקב אחר מדדים אחרים בישראל,ישראל,ישראל,TASE,"אג""ח בארץ - מדינה-אג""ח מדינה צמוד מדד-צמודות מדד - ממשלתיות 2-5 שנים",לא,ILS,27949.0,1.0,379.37,0.0,106.03,0.00134,0.00054,0.00021
14036,14037,"מגדל קרנות נאמנות בע""מ",511303661,ח.פ.,מגדל MTF (A4) תא בני,IL0011656530,ISIN,עוקב אחר מדדי מניות בישראל,ישראל,ישראל,TASE,מניות בארץ - מניות לפי ענפים,לא,ILS,130400.0,1.0,1940.0,0.0,2529.76,0.01438,0.01287,0.00502
14036,14037,"מור ניהול קרנות נאמנות (2013) בע""מ",514884485,ח.פ.,מור סל (4A) תא-90,IL0011961468,ISIN,עוקב אחר מדדי מניות בישראל,ישראל,ישראל,TASE,Large & Mid Cap מניות בארץ - מניות לפי שווי שוק-מניות,לא,ILS,2.0,1.0,8845.0,0.0,0.177,1.9e-07,0.0,0.0
14036,14037,"מור ניהול קרנות נאמנות (2013) בע""מ",514884485,ח.פ.,מור סל (4D) NASDAQ10,IL0011658361,ISIN,"עוקב אחר מדדי מניות בחו""ל",ישראל,"ארה""ב",TASE,"NASDAQ 100 - מניות בחו""ל - מניות גיאוגרפי - חשופת מט""ח-ארה""ב",לא,ILS,8436.0,1.0,12290.0,0.0,1036.784,0.00124,0.00528,0.00206
14036,14037,קסם קרנות נאמנות,510938608,ח.פ.,קסם A)EFT‏0) תל בונד,IL0011470817,ISIN,עוקב אחר מדדים אחרים בישראל,ישראל,ישראל,TASE,"אג""ח בארץ - חברות והמרה-חברות והמרה אחר",לא,ILS,480.0,1.0,4128.17,0.0,19.815,2e-05,0.0001,4e-05
14036,14037,קסם קרנות נאמנות,510938608,ח.פ.,קסם A4) ETF) תא 125,IL0011463564,ISIN,עוקב אחר מדדי מניות בישראל,ישראל,ישראל,TASE,"125 מניות בארץ - מניות כללי-ת""א",לא,ILS,3800.0,1.0,31750.0,0.0,1206.5,0.00013,0.00614,0.00239
14036,14037,קסם קרנות נאמנות,510938608,ח.פ.,קסם A4)ETF) תא 35,IL0011465700,ISIN,עוקב אחר מדדי מניות בישראל,ישראל,ישראל,TASE,Large & Mid Cap מניות בארץ - מניות לפי שווי שוק-מניות,לא,ILS,15602.43,1.0,31380.0,0.0,4896.043,0.00178,0.02492,0.00971
14036,14037,קסם קרנות נאמנות,510938608,ח.פ.,קסם A4)ETF) תא 60 SM,IL0011465395,ISIN,עוקב אחר מדדי מניות בישראל,ישראל,ישראל,TASE,Small Cap מניות בארץ - מניות לפי שווי שוק-מניות,לא,ILS,4476.0,1.0,9522.0,0.0,426.205,0.00229,0.00217,0.00085
14036,14037,קסם קרנות נאמנות,510938608,ח.פ.,קסם EFT‏(00) תל בונד,IL0011507626,ISIN,עוקב אחר מדדים אחרים בישראל,ישראל,ישראל,TASE,"אג""ח בארץ - חברות והמרה-תל בונד שקלי-תל בונד- שקלי",לא,ILS,120413.0,1.0,4241.12,0.0,5106.86,0.0052,0.02599,0.01013
14036,14037,קסם קרנות נאמנות,510938608,ח.פ.,קסם EFT‏(00) תל בונד,IL0011464141,ISIN,עוקב אחר מדדים אחרים בישראל,ישראל,ישראל,TASE,"אג""ח בארץ - חברות והמרה-תל בונד שקלי-תל בונד- לא צמודות",לא,ILS,53031.0,1.0,4185.19,0.0,2219.448,0.00161,0.01129,0.0044
14036,14037,קסם קרנות נאמנות,510938608,ח.פ.,קסם ETF (00) תלגוב מ,IL0011462731,ISIN,עוקב אחר מדדים אחרים בישראל,ישראל,ישראל,TASE,"אג""ח בארץ - מדינה-אג""ח מדינה שקליות -מק""מ",לא,ILS,1074.0,1.0,3096.88,0.0,33.26,0.00157,0.00017,7e-05
14036,14037,קסם קרנות נאמנות,510938608,ח.פ.,קסם ETF (00) תלגוב צ,IL0011461337,ISIN,עוקב אחר מדדים אחרים בישראל,ישראל,ישראל,TASE,"אג""ח בארץ - חברות והמרה-תל בונד צמוד מדד-תל בונד צמודות",לא,ILS,76.0,1.0,2662.0,0.0,2.023,0.00012,1e-05,0.0
14036,14037,קסם קרנות נאמנות,510938608,ח.פ.,קסם ETF (A0) תלגוב כ,IL0011466468,ISIN,עוקב אחר מדדים אחרים בישראל,ישראל,ישראל,TASE,"אג""ח בארץ - מדינה-אג""ח ממשלתיות",לא,ILS,7256.0,1.0,3741.91,0.0,271.513,0.00133,0.00138,0.00054
14036,14037,קסם קרנות נאמנות,510938608,ח.פ.,קסם ETF NASDAQ 100 מ,IL0011466120,ISIN,"עוקב אחר מדדי מניות בחו""ל",ישראל,"ארה""ב",TASE,"NASDAQ 100 - מניות בחו""ל - מניות גיאוגרפי - מנוטרלת מט""ח-ארה""ב",לא,ILS,23000.0,1.0,20130.0,0.0,4629.9,0.00437,0.02356,0.00918
14036,14037,קסם קרנות נאמנות,510938608,ח.פ.,קסם ETF(00) תלבונד ת,IL0011469504,ISIN,עוקב אחר מדדים אחרים בישראל,ישראל,ישראל,TASE,"אג""ח בארץ - חברות והמרה-תל בונד צמוד מדד-תל בונד צמודות",לא,ILS,188663.0,1.0,4397.21,0.0,8295.908,0.02008,0.04222,0.01645
14036,14037,קסם קרנות נאמנות,510938608,ח.פ.,קסם MSCI AC WORLD (D,IL0011466799,ISIN,"עוקב אחר מדדי מניות בחו""ל",ישראל,גלובלי,TASE,"MSCI AC WORLD INDEX - מניות בחו""ל - מניות כללי בחו""ל - חשופת מט""ח-מניות כללי בחו""ל",לא,ILS,180177.0,1.0,1549.0,0.0,2790.942,0.01452,0.0142,0.00553
14036,14037,קסם קרנות נאמנות,510938608,ח.פ.,קסם NDX100 ETF,IL0011465056,ISIN,"עוקב אחר מדדי מניות בחו""ל",ישראל,"ארה""ב",TASE,"NASDAQ 100 - מניות בחו""ל - מניות גיאוגרפי - חשופת מט""ח-ארה""ב",לא,ILS,10300.0,1.0,77790.0,0.0,8012.37,0.00594,0.04077,0.01589
14036,14037,קסם קרנות נאמנות,510938608,ח.פ.,קסם SP500 ETF,IL0011464711,ISIN,"עוקב אחר מדדי מניות בחו""ל",ישראל,"ארה""ב",TASE,"S&P 500 - מניות בחו""ל - מניות גיאוגרפי - חשופת מט""ח-ארה""ב",לא,ILS,55603.0,1.0,24260.0,0.0,13489.288,0.0022,0.06865,0.02675
14036,14037,קסם קרנות נאמנות,510938608,ח.פ.,קסם SP500 ETF מנוטרל,IL0011466047,ISIN,"עוקב אחר מדדי מניות בחו""ל",ישראל,"ארה""ב",TASE,"S&P 500 - מניות בחו""ל - מניות גיאוגרפי - מנוטרלת מט""ח-ארה""ב",לא,ILS,37187.65,1.0,6309.0,0.0,2346.169,0.00158,0.01194,0.00465
14036,14037,מיטב קרנות נאמנות בעמ,513534974,ח.פ.,תכלית סל (00) תל בונ,IL0011450934,ISIN,עוקב אחר מדדים אחרים בישראל,ישראל,ישראל,TASE,"אג""ח בארץ - חברות והמרה-תל בונד צמוד מדד-תל בונד צמודות",לא,ILS,37769.0,1.0,380.93,0.0,143.873,0.00103,0.00073,0.00029
14036,14037,מיטב קרנות נאמנות בעמ,513534974,ח.פ.,תכלית סל (00) תלבונד,IL0011693335,ISIN,עוקב אחר מדדים אחרים בישראל,ישראל,ישראל,TASE,"אג""ח בארץ - חברות והמרה-תל בונד שקלי-תל בונד- שקלי",לא,ILS,293000.0,1.0,4181.43,0.0,12251.59,0.02057,0.06235,0.0243
14036,14037,מיטב קרנות נאמנות בעמ,513534974,ח.פ.,תכלית סל (00) תלגוב,IL0011446338,ISIN,עוקב אחר מדדים אחרים בישראל,ישראל,ישראל,TASE,"אג""ח בארץ - מדינה-אג""ח מדינה שקליות -מק""מ",לא,ILS,444.0,1.0,3111.9,0.0,13.817,0.00051,7e-05,3e-05
14036,14037,מיטב קרנות נאמנות בעמ,513534974,ח.פ.,תכלית סל (00) תלגוב,IL0011451684,ISIN,אחר,ישראל,ישראל,TASE,"אג""ח בארץ - מדינה-אג""ח מדינה שקליות -שקליות ממשלתיות",לא,ILS,257.0,1.0,622.65,0.0,1.6,4e-05,1e-05,0.0
14036,14037,מיטב קרנות נאמנות בעמ,513534974,ח.פ.,תכלית סל (04) תא 90,IL0011437832,ISIN,עוקב אחר מדדי מניות בישראל,ישראל,ישראל,TASE,Large & Mid Cap מניות בארץ - מניות לפי שווי שוק-מניות,לא,ILS,254040.0,1.0,3146.0,0.0,7992.098,0.00331,0.04067,0.01585
14036,14037,מיטב קרנות נאמנות בעמ,513534974,ח.פ.,תכלית סל (40) אינ. ב,IL0011437261,ISIN,עוקב אחר מדדי מניות בישראל,ישראל,ישראל,TASE,מניות בארץ - מניות לפי ענפים,לא,ILS,58892.0,1.0,6710.0,0.0,3951.653,0.001,0.02011,0.00784
