מספר קופה/קרן/ח.פ. עבור חברת ביטוח,מספר מסלול,מאפיין עיקרי,מספר עסקה (רגל 1),מטבע פעילות (רגל 1),שער חליפין,ערך נקוב (רגל 1),שווי הוגן במטבע הנסחר (רגל 1),שיעור מנכסי אפיק ההשקעה (רגל 1),שיעור מסך נכסי ההשקעה (רגל 1),מספר עסקה (רגל 2),מטבע פעילות (רגל 2),שער חליפין.1,ערך נקוב (רגל 2),שווי הוגן במטבע הנסחר (רגל 2),שיעור מנכסי ההשקעה (רגל 2),שיעור מסך אפיק ההשקעה (רגל 2),"שווי הוגן (נטו  באלפי ש""ח)","ישראל/חו""ל",מדינה לפי חשיפה כלכלית,סוג הנכס,פקטור מוביל,פקטור נוסף,טיקר,בעל עניין/צד קשור,מועד ההתקשרות בעסקה,מועד סיום חוזי,תדירות Reset,סוג הסליקה,נספח התחשבנות בטחונות - CSA,גורם מצטט,ריבית עוגן,תקופת ריבית עוגן,שיעור ריבית עוגן,שער נכס הבסיס במועד ההתקשרות בעסקה,שער הנגזר במועד ההתקשרות בעסקה,האם קיים קנס בגין יציאה מוקדמת,שיעור הקנס בגין יציאה מוקדמת,צד נגדי - Counterparty,שיעור מנכסי אפיק ההשקעה,שיעור מסך נכסי ההשקעה
214,9827,Unfunded Forward,180015314.0,EUR,3.8807,-106108.19,-105.69533,-0.007704,-3.1e-05,180015315.0,ILS,1.0,424644.99,421.61812,3.2e-05,0.007919,11.44626,ישראל,ישראל,"מט""ח",אחר,"מט""ח/₪",EURILS,כן,2025-06-26,2025-11-26,ללא,Delivery,קיים חוזה,גורם אחר,ללא,ללא,"תא ללא תוכן, המשך בתא הבא",3.981,"תא ללא תוכן, המשך בתא הבא","תא ללא תוכן, המשך בתא הבא","תא ללא תוכן, המשך בתא הבא",MIZBILIT,0.000215,0.0
214,9827,Unfunded Forward,180016398.0,USD,3.306,-22100000.0,-21167.3137,-1.31447,-0.005432,180016399.0,ILS,1.0,74256000.0,71439.02438,0.005545,1.341892,1459.88529,ישראל,ישראל,"מט""ח",אחר,"מט""ח/₪",USDILS,כן,2025-08-25,2026-08-27,ללא,Delivery,קיים חוזה,גורם אחר,ללא,ללא,"תא ללא תוכן, המשך בתא הבא",3.378,"תא ללא תוכן, המשך בתא הבא","תא ללא תוכן, המשך בתא הבא","תא ללא תוכן, המשך בתא הבא",LUMIILIT,0.027422,0.000113
214,9827,Unfunded Total Return/Equity Swap,12535290.0,ILS,1.0,293602.09,4430.45558,0.08322,0.000343,12535289.0,ILS,1.0,-3943076.1,-4015.27777,-0.000311,-0.075421,415.17781,ישראל,ישראל,מניות לרבות מדדי מניות,מדדי מניות,תעופה,ELAL IT,כן,2025-06-09,2026-06-08,שנתי,No-delivery,קיים חוזה,גורם אחר,ריבית בנק ישראל,יומי,"תא ללא תוכן, המשך בתא הבא",1343.0,"תא ללא תוכן, המשך בתא הבא","תא ללא תוכן, המשך בתא הבא","תא ללא תוכן, המשך בתא הבא",LUMIILIT,0.007798,3.2e-05
214,9827,Unfunded Forward,180017010.0,EUR,3.8807,-265669.93,-264.50231,-0.01928,-7.9e-05,180017011.0,ILS,1.0,1055400.37,1046.96983,8.1e-05,0.019666,20.51571,ישראל,ישראל,"מט""ח",אחר,"מט""ח/₪",EURILS,כן,2025-09-18,2025-12-03,ללא,Delivery,קיים חוזה,גורם אחר,ללא,ללא,"תא ללא תוכן, המשך בתא הבא",3.9561,"תא ללא תוכן, המשך בתא הבא","תא ללא תוכן, המשך בתא הבא","תא ללא תוכן, המשך בתא הבא",LUMIILIT,0.000385,1e-06
214,9827,Unfunded Forward,180015424.0,USD,3.306,-7000000.0,-6978.755,-0.433374,-0.00179,180015425.0,ILS,1.0,23557800.0,23486.53765,0.001823,0.441165,414.77362,ישראל,ישראל,"מט""ח",אחר,"מט""ח/₪",USDILS,כן,2025-07-02,2025-10-24,ללא,Delivery,קיים חוזה,גורם אחר,ללא,ללא,"תא ללא תוכן, המשך בתא הבא",3.371,"תא ללא תוכן, המשך בתא הבא","תא ללא תוכן, המשך בתא הבא","תא ללא תוכן, המשך בתא הבא",LUMIILIT,0.007791,3.2e-05
214,9827,Unfunded Forward,180016010.0,USD,3.306,-3000000.0,-2936.529,-0.182355,-0.000753,180016011.0,ILS,1.0,10263000.0,10059.82338,0.00078,0.188961,351.65851,ישראל,ישראל,"מט""ח",אחר,"מט""ח/₪",USDILS,כן,2025-08-05,2026-03-13,ללא,Delivery,קיים חוזה,גורם אחר,ללא,ללא,"תא ללא תוכן, המשך בתא הבא",3.447,"תא ללא תוכן, המשך בתא הבא","תא ללא תוכן, המשך בתא הבא","תא ללא תוכן, המשך בתא הבא",LUMIILIT,0.006605,2.7e-05
214,9827,Unfunded Forward,180015324.0,EUR,3.8807,-24151.81,-24.04566,-0.001752,-7e-06,180015325.0,ILS,1.0,96800.46,96.02722,7e-06,0.001803,2.71321,ישראל,ישראל,"מט""ח",אחר,"מט""ח/₪",EURILS,כן,2025-06-26,2025-12-03,ללא,Delivery,קיים חוזה,גורם אחר,ללא,ללא,"תא ללא תוכן, המשך בתא הבא",3.981,"תא ללא תוכן, המשך בתא הבא","תא ללא תוכן, המשך בתא הבא","תא ללא תוכן, המשך בתא הבא",LUMIILIT,5e-05,0.0
214,9827,Unfunded Forward,180016828.0,USD,3.306,-227374.7,-223.91042,-0.013904,-5.7e-05,180016829.0,ILS,1.0,757526.11,746.55864,5.7e-05,0.014023,6.31079,ישראל,ישראל,"מט""ח",אחר,"מט""ח/₪",USDILS,כן,2025-09-10,2026-01-26,ללא,Delivery,קיים חוזה,גורם אחר,ללא,ללא,"תא ללא תוכן, המשך בתא הבא",3.336,"תא ללא תוכן, המשך בתא הבא","תא ללא תוכן, המשך בתא הבא","תא ללא תוכן, המשך בתא הבא",IDBLILIT,0.000118,0.0
214,9827,Unfunded Forward,180015558.0,USD,3.306,-60633.25,-60.30183,-0.003744,-1.5e-05,180015559.0,ILS,1.0,201478.24,200.39066,1.5e-05,0.003764,1.0328,ישראל,ישראל,"מט""ח",אחר,"מט""ח/₪",USDILS,כן,2025-07-09,2025-11-12,ללא,Delivery,קיים חוזה,גורם אחר,ללא,ללא,"תא ללא תוכן, המשך בתא הבא",3.328,"תא ללא תוכן, המשך בתא הבא","תא ללא תוכן, המשך בתא הבא","תא ללא תוכן, המשך בתא הבא",LUMIILIT,1.9e-05,0.0
214,9827,Unfunded Forward,180016318.0,USD,3.306,151583.13,151.12308,0.009384,3.8e-05,180016319.0,ILS,1.0,-515140.13,-513.58183,-3.9e-05,-0.009646,-13.96893,ישראל,ישראל,"מט""ח",אחר,"מט""ח/₪",USDILS,כן,2025-08-20,2025-10-24,ללא,Delivery,קיים חוזה,גורם אחר,ללא,ללא,"תא ללא תוכן, המשך בתא הבא",3.4,"תא ללא תוכן, המשך בתא הבא","תא ללא תוכן, המשך בתא הבא","תא ללא תוכן, המשך בתא הבא",LUMIILIT,-0.000262,-1e-06
214,9827,Unfunded Interest Rate Swap,12536093.0,ILS,1.0,-4086977.21,-4088.68965,-0.0768,-0.000317,12537093.0,ILS,1.0,4086977.21,4142.46609,0.000321,0.077811,53.77644,ישראל,ישראל,"ריבית ואג""ח",אחר,ריביות,SHIR,כן,2025-07-28,2035-07-30,שנתי,Delivery,קיים חוזה,גורם אחר,Shekel Overnight Risk Free Rate,יומי,"תא ללא תוכן, המשך בתא הבא",0.045,"תא ללא תוכן, המשך בתא הבא","תא ללא תוכן, המשך בתא הבא","תא ללא תוכן, המשך בתא הבא",LUMIILIT,0.00101,4e-06
214,9827,Unfunded Forward,180016770.0,USD,3.306,606332.54,604.49232,0.037538,0.000155,180016771.0,ILS,1.0,-2023331.68,-2017.21111,-0.000156,-0.03789,-18.7595,ישראל,ישראל,"מט""ח",אחר,"מט""ח/₪",USDILS,כן,2025-09-09,2025-10-24,ללא,Delivery,קיים חוזה,גורם אחר,ללא,ללא,"תא ללא תוכן, המשך בתא הבא",3.335,"תא ללא תוכן, המשך בתא הבא","תא ללא תוכן, המשך בתא הבא","תא ללא תוכן, המשך בתא הבא",LUMIILIT,-0.000352,-1e-06
214,9827,Unfunded Forward,180015842.0,USD,3.306,20253.96,20.19249,0.001253,5e-06,180015843.0,ILS,1.0,-67668.47,-67.46377,-5e-06,-0.001267,-0.70741,ישראל,ישראל,"מט""ח",אחר,"מט""ח/₪",USDILS,כן,2025-07-22,2025-10-24,ללא,Delivery,קיים חוזה,גורם אחר,ללא,ללא,"תא ללא תוכן, המשך בתא הבא",3.354,"תא ללא תוכן, המשך בתא הבא","תא ללא תוכן, המשך בתא הבא","תא ללא תוכן, המשך בתא הבא",LUMIILIT,-1.3e-05,0.0
214,9827,Unfunded Forward,180016988.0,EUR,3.8807,-5441920.66,-5398.22204,-0.393498,-0.001625,180016989.0,ILS,1.0,21588099.27,21290.80955,0.001652,0.39992,341.92929,ישראל,ישראל,"מט""ח",אחר,"מט""ח/₪",EURILS,כן,2025-09-17,2026-01-20,ללא,Delivery,קיים חוזה,גורם אחר,ללא,ללא,"תא ללא תוכן, המשך בתא הבא",3.9536,"תא ללא תוכן, המשך בתא הבא","תא ללא תוכן, המשך בתא הבא","תא ללא תוכן, המשך בתא הבא",LUMIILIT,0.006422,2.6e-05
214,9827,Unfunded Forward,180013120.0,EUR,3.8807,-797009.79,-793.50693,-0.057841,-0.000239,180013121.0,ILS,1.0,2999466.65,2975.50691,0.00023,0.055891,-103.85545,ישראל,ישראל,"מט""ח",אחר,"מט""ח/₪",EURILS,כן,2025-02-27,2025-12-03,ללא,Delivery,קיים חוזה,גורם אחר,ללא,ללא,"תא ללא תוכן, המשך בתא הבא",3.7225,"תא ללא תוכן, המשך בתא הבא","תא ללא תוכן, המשך בתא הבא","תא ללא תוכן, המשך בתא הבא",POALILIT,-0.00195,-8e-06
214,9827,Unfunded Forward,180016156.0,USD,3.306,1272574.88,1268.71261,0.078785,0.000324,180016157.0,ILS,1.0,-4312756.25,-4299.71017,-0.000333,-0.080763,-105.34627,ישראל,ישראל,"מט""ח",אחר,"מט""ח/₪",USDILS,כן,2025-08-13,2025-10-24,ללא,Delivery,קיים חוזה,גורם אחר,ללא,ללא,"תא ללא תוכן, המשך בתא הבא",3.389,"תא ללא תוכן, המשך בתא הבא","תא ללא תוכן, המשך בתא הבא","תא ללא תוכן, המשך בתא הבא",LUMIILIT,-0.001978,-8e-06
214,9827,Unfunded Forward,180015188.0,EUR,3.8807,-6805177.15,-6768.54489,-0.493386,-0.002037,180015189.0,ILS,1.0,27458889.84,27192.62099,0.00211,0.510778,925.92884,ישראל,ישראל,"מט""ח",אחר,"מט""ח/₪",EURILS,כן,2025-06-19,2025-12-17,ללא,Delivery,קיים חוזה,גורם אחר,ללא,ללא,"תא ללא תוכן, המשך בתא הבא",3.9984,"תא ללא תוכן, המשך בתא הבא","תא ללא תוכן, המשך בתא הבא","תא ללא תוכן, המשך בתא הבא",LUMIILIT,0.017392,7.1e-05
214,9827,Unfunded Forward,180016852.0,USD,3.306,-7000000.0,-6974.233,-0.433093,-0.001789,180016853.0,ILS,1.0,23323300.0,23238.07666,0.001803,0.436498,181.26237,ישראל,ישראל,"מט""ח",אחר,"מט""ח/₪",USDILS,כן,2025-09-11,2025-10-29,ללא,Delivery,קיים חוזה,גורם אחר,ללא,ללא,"תא ללא תוכן, המשך בתא הבא",3.339,"תא ללא תוכן, המשך בתא הבא","תא ללא תוכן, המשך בתא הבא","תא ללא תוכן, המשך בתא הבא",LUMIILIT,0.003404,1.4e-05
214,9827,Unfunded Forward,180015120.0,USD,3.306,-2000000.0,-1993.93,-0.123821,-0.000511,180015121.0,ILS,1.0,6986800.0,6965.66493,0.00054,0.130841,373.73235,ישראל,ישראל,"מט""ח",אחר,"מט""ח/₪",USDILS,כן,2025-06-17,2025-10-24,ללא,Delivery,קיים חוזה,גורם אחר,ללא,ללא,"תא ללא תוכן, המשך בתא הבא",3.503,"תא ללא תוכן, המשך בתא הבא","תא ללא תוכן, המשך בתא הבא","תא ללא תוכן, המשך בתא הבא",LUMIILIT,0.00702,2.9e-05
214,9827,Unfunded Forward,180016540.0,USD,3.306,-41000000.0,-39703.006,-2.46552,-0.010189,180016541.0,ILS,1.0,138354500.0,134350.65912,0.010429,2.523609,3092.52129,ישראל,ישראל,"מט""ח",אחר,"מט""ח/₪",USDILS,כן,2025-09-02,2026-06-03,ללא,Delivery,קיים חוזה,גורם אחר,ללא,ללא,"תא ללא תוכן, המשך בתא הבא",3.386,"תא ללא תוכן, המשך בתא הבא","תא ללא תוכן, המשך בתא הבא","תא ללא תוכן, המשך בתא הבא",POALILIT,0.058089,0.00024
214,9827,Unfunded Forward,180013128.0,EUR,3.8807,-6958827.81,-6928.24375,-0.505026,-0.002085,180013129.0,ILS,1.0,26179110.2,25969.99147,0.002014,0.487812,-916.44408,ישראל,ישראל,"מט""ח",אחר,"מט""ח/₪",EURILS,כן,2025-02-27,2025-12-03,ללא,Delivery,קיים חוזה,גורם אחר,ללא,ללא,"תא ללא תוכן, המשך בתא הבא",3.7225,"תא ללא תוכן, המשך בתא הבא","תא ללא תוכן, המשך בתא הבא","תא ללא תוכן, המשך בתא הבא",LUMIILIT,-0.017214,-7.1e-05
214,9827,Unfunded Forward,180017040.0,USD,3.306,-530540.97,-512.49621,-0.031825,-0.000131,180017041.0,ILS,1.0,1770415.22,1715.54297,0.000133,0.032224,21.23049,ישראל,ישראל,"מט""ח",אחר,"מט""ח/₪",USDILS,כן,2025-09-18,2026-06-22,ללא,Delivery,קיים חוזה,גורם אחר,ללא,ללא,"תא ללא תוכן, המשך בתא הבא",3.343,"תא ללא תוכן, המשך בתא הבא","תא ללא תוכן, המשך בתא הבא","תא ללא תוכן, המשך בתא הבא",POALILIT,0.000398,1e-06
214,9827,Unfunded Forward,180015584.0,USD,3.306,-1879630.87,-1869.35681,-0.116085,-0.000479,180015585.0,ILS,1.0,6251652.28,6217.90586,0.000482,0.116795,37.81224,ישראל,ישראל,"מט""ח",אחר,"מט""ח/₪",USDILS,כן,2025-07-09,2025-11-12,ללא,Delivery,קיים חוזה,גורם אחר,ללא,ללא,"תא ללא תוכן, המשך בתא הבא",3.328,"תא ללא תוכן, המשך בתא הבא","תא ללא תוכן, המשך בתא הבא","תא ללא תוכן, המשך בתא הבא",IDBLILIT,0.00071,2e-06
214,9827,Unfunded Forward,180016826.0,GBP,4.4409,-72455.44,-72.08917,-0.006013,-2.4e-05,180016827.0,ILS,1.0,328585.4,326.87676,2.5e-05,0.006139,6.73595,ישראל,ישראל,"מט""ח",אחר,"מט""ח/₪",GBPILS,כן,2025-09-10,2025-11-10,ללא,Delivery,קיים חוזה,גורם אחר,ללא,ללא,"תא ללא תוכן, המשך בתא הבא",4.5167,"תא ללא תוכן, המשך בתא הבא","תא ללא תוכן, המשך בתא הבא","תא ללא תוכן, המשך בתא הבא",POALILIT,0.000126,0.0
214,9827,Unfunded Forward,180015002.0,USD,3.306,-7000000.0,-6978.755,-0.433374,-0.00179,180015003.0,ILS,1.0,24876600.0,24801.34828,0.001925,0.465862,1729.58425,ישראל,ישראל,"מט""ח",אחר,"מט""ח/₪",USDILS,כן,2025-06-12,2025-10-24,ללא,Delivery,קיים חוזה,גורם אחר,ללא,ללא,"תא ללא תוכן, המשך בתא הבא",3.571,"תא ללא תוכן, המשך בתא הבא","תא ללא תוכן, המשך בתא הבא","תא ללא תוכן, המשך בתא הבא",LUMIILIT,0.032488,0.000134
214,9827,Unfunded Forward,180016556.0,USD,3.306,-6600000.0,-6485.7078,-0.402756,-0.001664,180016557.0,ILS,1.0,22301400.0,21936.81671,0.001702,0.412055,495.06673,ישראל,ישראל,"מט""ח",אחר,"מט""ח/₪",USDILS,כן,2025-09-02,2026-02-11,ללא,Delivery,קיים חוזה,גורם אחר,ללא,ללא,"תא ללא תוכן, המשך בתא הבא",3.386,"תא ללא תוכן, המשך בתא הבא","תא ללא תוכן, המשך בתא הבא","תא ללא תוכן, המשך בתא הבא",LUMIILIT,0.009299,3.8e-05
214,9827,Unfunded Forward,180013802.0,USD,3.306,-2698179.8,-2694.7747,-0.167343,-0.000691,180013803.0,ILS,1.0,9905018.05,9892.51792,0.000767,0.185818,983.59277,ישראל,ישראל,"מט""ח",אחר,"מט""ח/₪",USDILS,כן,2025-03-27,2025-10-10,ללא,Delivery,קיים חוזה,גורם אחר,ללא,ללא,"תא ללא תוכן, המשך בתא הבא",3.675,"תא ללא תוכן, המשך בתא הבא","תא ללא תוכן, המשך בתא הבא","תא ללא תוכן, המשך בתא הבא",IDBLILIT,0.018475,7.6e-05
214,9827,Unfunded Forward,180016534.0,USD,3.306,-788232.3,-747.88269,-0.046442,-0.000191,180016535.0,ILS,1.0,2650904.05,2530.5159,0.000196,0.047532,58.01573,ישראל,ישראל,"מט""ח",אחר,"מט""ח/₪",USDILS,כן,2025-09-02,2026-11-27,ללא,Delivery,קיים חוזה,גורם אחר,ללא,ללא,"תא ללא תוכן, המשך בתא הבא",3.386,"תא ללא תוכן, המשך בתא הבא","תא ללא תוכן, המשך בתא הבא","תא ללא תוכן, המשך בתא הבא",POALILIT,0.001089,4e-06
214,9827,Unfunded Forward,180014986.0,USD,3.306,-13859689.51,-13808.672,-0.857504,-0.003543,180014987.0,ILS,1.0,49215757.46,49035.92308,0.003805,0.921078,3384.45347,ישראל,ישראל,"מט""ח",אחר,"מט""ח/₪",USDILS,כן,2025-06-12,2025-10-29,ללא,Delivery,קיים חוזה,גורם אחר,ללא,ללא,"תא ללא תוכן, המשך בתא הבא",3.571,"תא ללא תוכן, המשך בתא הבא","תא ללא תוכן, המשך בתא הבא","תא ללא תוכן, המשך בתא הבא",LUMIILIT,0.063572,0.000262
214,9827,Unfunded Forward,180016186.0,EUR,3.8807,136424.82,136.16616,0.009925,4.1e-05,180016187.0,ILS,1.0,-542288.67,-540.17103,-4.1e-05,-0.010146,-11.75101,ישראל,ישראל,"מט""ח",אחר,"מט""ח/₪",EURILS,כן,2025-08-14,2025-10-31,ללא,Delivery,קיים חוזה,גורם אחר,ללא,ללא,"תא ללא תוכן, המשך בתא הבא",3.9576,"תא ללא תוכן, המשך בתא הבא","תא ללא תוכן, המשך בתא הבא","תא ללא תוכן, המשך בתא הבא",LUMIILIT,-0.00022,0.0
214,9827,Unfunded Forward,180015874.0,USD,3.306,-591174.23,-587.41022,-0.036477,-0.00015,180015875.0,ILS,1.0,1964117.25,1951.81205,0.000151,0.036662,9.83386,ישראל,ישראל,"מט""ח",אחר,"מט""ח/₪",USDILS,כן,2025-07-23,2025-11-19,ללא,Delivery,קיים חוזה,גורם אחר,ללא,ללא,"תא ללא תוכן, המשך בתא הבא",3.332,"תא ללא תוכן, המשך בתא הבא","תא ללא תוכן, המשך בתא הבא","תא ללא תוכן, המשך בתא הבא",MIZBILIT,0.000184,0.0
214,9827,Unfunded Forward,180016550.0,USD,3.306,-1307749.99,-1240.80626,-0.077052,-0.000317,180016551.0,ILS,1.0,4394039.94,4194.48901,0.000325,0.078787,92.38352,ישראל,ישראל,"מט""ח",אחר,"מט""ח/₪",USDILS,כן,2025-09-02,2026-11-27,ללא,Delivery,קיים חוזה,גורם אחר,ללא,ללא,"תא ללא תוכן, המשך בתא הבא",3.386,"תא ללא תוכן, המשך בתא הבא","תא ללא תוכן, המשך בתא הבא","תא ללא תוכן, המשך בתא הבא",LUMIILIT,0.001735,7e-06
214,9827,Unfunded Forward,180013810.0,USD,3.306,-1415164.52,-1396.76737,-0.086737,-0.000358,180013811.0,ILS,1.0,5178086.96,5113.53175,0.000396,0.096051,495.81882,ישראל,ישראל,"מט""ח",אחר,"מט""ח/₪",USDILS,כן,2025-03-27,2026-01-09,ללא,Delivery,קיים חוזה,גורם אחר,ללא,ללא,"תא ללא תוכן, המשך בתא הבא",3.675,"תא ללא תוכן, המשך בתא הבא","תא ללא תוכן, המשך בתא הבא","תא ללא תוכן, המשך בתא הבא",LUMIILIT,0.009313,3.8e-05
214,9827,Unfunded Forward,180017032.0,USD,3.306,-1167190.14,-1127.49167,-0.070016,-0.000289,180017033.0,ILS,1.0,3894913.49,3774.19454,0.000292,0.070893,46.70709,ישראל,ישראל,"מט""ח",אחר,"מט""ח/₪",USDILS,כן,2025-09-18,2026-06-22,ללא,Delivery,קיים חוזה,גורם אחר,ללא,ללא,"תא ללא תוכן, המשך בתא הבא",3.343,"תא ללא תוכן, המשך בתא הבא","תא ללא תוכן, המשך בתא הבא","תא ללא תוכן, המשך בתא הבא",IDBLILIT,0.000877,3e-06
214,9827,Unfunded Forward,180014994.0,USD,3.306,-24151.81,-24.06291,-0.001494,-6e-06,180014995.0,ILS,1.0,85859.69,85.54596,6e-06,0.001606,5.99398,ישראל,ישראל,"מט""ח",אחר,"מט""ח/₪",USDILS,כן,2025-06-12,2025-10-29,ללא,Delivery,קיים חוזה,גורם אחר,ללא,ללא,"תא ללא תוכן, המשך בתא הבא",3.571,"תא ללא תוכן, המשך בתא הבא","תא ללא תוכן, המשך בתא הבא","תא ללא תוכן, המשך בתא הבא",POALILIT,0.000112,0.0
214,9827,Unfunded Forward,180016414.0,USD,3.306,-318324.58,-302.02955,-0.018755,-7.7e-05,180016415.0,ILS,1.0,1067660.65,1019.17391,7.9e-05,0.019143,20.66422,ישראל,ישראל,"מט""ח",אחר,"מט""ח/₪",USDILS,כן,2025-08-25,2026-11-27,ללא,Delivery,קיים חוזה,גורם אחר,ללא,ללא,"תא ללא תוכן, המשך בתא הבא",3.378,"תא ללא תוכן, המשך בתא הבא","תא ללא תוכן, המשך בתא הבא","תא ללא תוכן, המשך בתא הבא",IDBLILIT,0.000388,1e-06
214,9827,Unfunded Forward,180015154.0,USD,3.306,-7020756.92,-6918.38727,-0.429624,-0.001774,180015155.0,ILS,1.0,24474358.63,24134.43426,0.001873,0.453334,1262.24597,ישראל,ישראל,"מט""ח",אחר,"מט""ח/₪",USDILS,כן,2025-06-18,2026-01-21,ללא,Delivery,קיים חוזה,גורם אחר,ללא,ללא,"תא ללא תוכן, המשך בתא הבא",3.498,"תא ללא תוכן, המשך בתא הבא","תא ללא תוכן, המשך בתא הבא","תא ללא תוכן, המשך בתא הבא",LUMIILIT,0.023709,9.7e-05
214,9827,Unfunded Forward,180016666.0,EUR,3.8807,-454749.4,-452.75078,-0.033002,-0.000136,180016667.0,ILS,1.0,1792440.25,1778.12224,0.000138,0.033399,21.13228,ישראל,ישראל,"מט""ח",אחר,"מט""ח/₪",EURILS,כן,2025-09-04,2025-12-03,ללא,Delivery,קיים חוזה,גורם אחר,ללא,ללא,"תא ללא תוכן, המשך בתא הבא",3.9204,"תא ללא תוכן, המשך בתא הבא","תא ללא תוכן, המשך בתא הבא","תא ללא תוכן, המשך בתא הבא",LUMIILIT,0.000396,1e-06
214,9827,Unfunded Forward,180015370.0,USD,3.306,-11800000.0,-11700.5024,-0.72659,-0.003002,180015371.0,ILS,1.0,39600800.0,39274.76661,0.003048,0.737727,592.90568,ישראל,ישראל,"מט""ח",אחר,"מט""ח/₪",USDILS,כן,2025-06-30,2025-12-05,ללא,Delivery,קיים חוזה,גורם אחר,ללא,ללא,"תא ללא תוכן, המשך בתא הבא",3.372,"תא ללא תוכן, המשך בתא הבא","תא ללא תוכן, המשך בתא הבא","תא ללא תוכן, המשך בתא הבא",LUMIILIT,0.011136,4.6e-05
214,9827,Unfunded Forward,180016736.0,USD,3.306,-454749.4,-416.49179,-0.025863,-0.000106,180016737.0,ILS,1.0,1495216.04,1384.93638,0.000107,0.026014,8.01452,ישראל,ישראל,"מט""ח",אחר,"מט""ח/₪",USDILS,כן,2025-09-08,2027-09-10,ללא,Delivery,קיים חוזה,גורם אחר,ללא,ללא,"תא ללא תוכן, המשך בתא הבא",3.324,"תא ללא תוכן, המשך בתא הבא","תא ללא תוכן, המשך בתא הבא","תא ללא תוכן, המשך בתא הבא",LUMIILIT,0.00015,0.0
214,9827,Unfunded Forward,180012156.0,USD,3.306,-10429523.94,-10416.36188,-0.646845,-0.002671,180012157.0,ILS,1.0,37692299.51,37644.73182,0.00292,0.707108,3208.23946,ישראל,ישראל,"מט""ח",אחר,"מט""ח/₪",USDILS,כן,2025-01-06,2025-10-10,ללא,Delivery,קיים חוזה,גורם אחר,ללא,ללא,"תא ללא תוכן, המשך בתא הבא",3.636,"תא ללא תוכן, המשך בתא הבא","תא ללא תוכן, המשך בתא הבא","תא ללא תוכן, המשך בתא הבא",LUMIILIT,0.060262,0.000249
214,9827,Unfunded Forward,180016920.0,USD,3.306,1147972.23,1144.48814,0.071071,0.000293,180016921.0,ILS,1.0,-3842263.07,-3830.64023,-0.000297,-0.071953,-46.96244,ישראל,ישראל,"מט""ח",אחר,"מט""ח/₪",USDILS,כן,2025-09-16,2025-10-24,ללא,Delivery,קיים חוזה,גורם אחר,ללא,ללא,"תא ללא תוכן, המשך בתא הבא",3.343,"תא ללא תוכן, המשך בתא הבא","תא ללא תוכן, המשך בתא הבא","תא ללא תוכן, המשך בתא הבא",LUMIILIT,-0.000882,-3e-06
214,9827,Unfunded Forward,125416308.0,ILS,1.0,-1078931.56,-1131.4205,-0.021252,-8.7e-05,12540131.0,ILS,1.0,1078931.56,1246.03972,9.6e-05,0.023405,114.61922,ישראל,ישראל,מדד המחירים לצרכן,אחר,מדדים,ILSILS,כן,2021-05-03,2026-05-03,ללא,Delivery,קיים חוזה,גורם אחר,ללא,ללא,"תא ללא תוכן, המשך בתא הבא",1.0,"תא ללא תוכן, המשך בתא הבא","תא ללא תוכן, המשך בתא הבא","תא ללא תוכן, המשך בתא הבא",LUMIILIT,0.002152,8e-06
214,9827,Unfunded Forward,180016858.0,EUR,3.8807,-72455.44,-72.31806,-0.005271,-2.1e-05,180016859.0,ILS,1.0,284525.25,283.41418,2.2e-05,0.005323,2.76948,ישראל,ישראל,"מט""ח",אחר,"מט""ח/₪",EURILS,כן,2025-09-15,2025-10-31,ללא,Delivery,קיים חוזה,גורם אחר,ללא,ללא,"תא ללא תוכן, המשך בתא הבא",3.927,"תא ללא תוכן, המשך בתא הבא","תא ללא תוכן, המשך בתא הבא","תא ללא תוכן, המשך בתא הבא",LUMIILIT,5.2e-05,0.0
214,9827,Unfunded Total Return/Equity Swap,12535346.0,ILS,1.0,61941.35,934.69499,0.017557,7.2e-05,12535345.0,ILS,1.0,-782938.68,-793.10435,-6.1e-05,-0.014897,141.59064,ישראל,ישראל,מניות לרבות מדדי מניות,מדדי מניות,תעופה,ELAL IT,כן,2025-07-23,2026-07-23,שנתי,No-delivery,קיים חוזה,גורם אחר,ריבית בנק ישראל,יומי,"תא ללא תוכן, המשך בתא הבא",1264.0,"תא ללא תוכן, המשך בתא הבא","תא ללא תוכן, המשך בתא הבא","תא ללא תוכן, המשך בתא הבא",LUMIILIT,0.002659,1e-05
214,9827,Unfunded Forward,180016324.0,USD,3.306,1975797.25,1933.99531,0.120099,0.000496,180016325.0,ILS,1.0,-6698150.26,-6565.54698,-0.000509,-0.123325,-171.75849,ישראל,ישראל,"מט""ח",אחר,"מט""ח/₪",USDILS,כן,2025-08-20,2026-03-13,ללא,Delivery,קיים חוזה,גורם אחר,ללא,ללא,"תא ללא תוכן, המשך בתא הבא",3.4,"תא ללא תוכן, המשך בתא הבא","תא ללא תוכן, המשך בתא הבא","תא ללא תוכן, המשך בתא הבא",IDBLILIT,-0.003226,-1.3e-05
