מספר קופה/קרן/ח.פ. עבור חברת ביטוח,מספר מסלול,שם מנפיק,מספר מנפיק,סוג מספר מזהה מנפיק,שם נייר ערך,מספר נייר ערך,סוג מספר נייר ערך,מאפיין עיקרי,"ישראל/חו""ל",מדינה לפי חשיפה כלכלית,בעל עניין/צד קשור,נכס בסיס,תאריך רכישה,דירוג,שם מדרג,דירוג נייר הערך/המנפיק,מטבע פעילות,"מח""מ",שיעור ריבית,תשואה לפדיון,סוג גורם משערך,תלות/אי-תלות המשערך,תאריך שערוך אחרון,ערך נקוב (יחידות),שער חליפין,שער נייר הערך,"שווי הוגן (באלפי ש""ח)",שיעור מנכסי אפיק ההשקעה,שיעור מסך נכסי ההשקעה
170,2002,IDE,550275648.0,מספר שותפות,חוב מובנה IDE,2080200,פנימי,קרן מובטחת,ישראל,ישראל,לא,מדד המחירים לצרכן,2017-12-06,NR,NR,NR,ILS,4.25,7.000%,0.000%,מומחה בלתי תלוי,אי-תלות,2025-09-30,5608531.86,1.0,185.836746,10422.71311,1.791%,0.019%
170,2002,"בנק לאומי לישראל בע""מ",520018078.0,ח.פ.,לאומי אגח 1 רצף מוסדי,IL0011986390,ISIN,קרן לא מובטחת,ישראל,ישראל,לא,"ריבית ואג""ח",2023-08-07,NR,NR,NR,ILS,1.19,6.800%,6.100%,חברת ציטוט,אי-תלות,2025-09-30,3842730.03233914,1.0,100.51,3862.32796,0.664%,0.007%
170,2002,"בנק לאומי לישראל בע""מ",520018078.0,ח.פ.,לאומי אגח 2 רצף מוסדי,IL0012058975,ISIN,קרן לא מובטחת,ישראל,ישראל,לא,"ריבית ואג""ח",2024-04-17,NR,NR,NR,ILS,4.24,6.800%,6.050%,חברת ציטוט,אי-תלות,2025-09-30,56770392.8815075,1.0,101.46,57599.24062,9.896%,0.104%
170,2002,"שפיר מגורים ובניין בע""מ",514103142.0,ח.פ.,שפיר הלוואה CLN,2080856,פנימי,קרן לא מובטחת,ישראל,ישראל,לא,אחר,2024-06-20,NR,NR,NR,ILS,0.3,3.610%,3.950%,חברת ציטוט,אי-תלות,2025-09-30,23970242.5782673,1.0,104.5,25048.90349,4.304%,0.045%
170,2002,א.ק.מ דה וינצ'י בכנרית שותפות מוגבלת,550261952.0,מספר שותפות,א.ק.מ. דה וינצ'י הלוואה CLN,2080857,פנימי,קרן לא מובטחת,ישראל,ישראל,לא,אחר,2024-06-20,NR,NR,NR,ILS,1.8,3.830%,3.740%,חברת ציטוט,אי-תלות,2025-09-30,36810124.8267198,1.0,104.87,38602.7779,6.632%,0.070%
170,2002,"מליסרון בע""מ",520037789.0,ח.פ.,קניון רמת אביב הלוואה CLN,2080858,פנימי,קרן לא מובטחת,ישראל,ישראל,לא,אחר,2024-06-20,AA,S&P מעלות,מנפיק,ILS,1.74,3.870%,4.410%,חברת ציטוט,אי-תלות,2025-09-30,89783522.2048371,1.0,103.78,93177.33934,16.008%,0.168%
170,2002,אקרו בניה ותשתית (ל.כ) 2017 שותפות מוגבלת,550277115.0,מספר שותפות,מגדל אקרו ONE הלוואה CLN,2080859,פנימי,קרן לא מובטחת,ישראל,ישראל,לא,אחר,2024-06-20,NR,NR,NR,ILS,4.12,4.020%,3.630%,חברת ציטוט,אי-תלות,2025-09-30,45616183.495592,1.0,106.51,48585.79704,8.347%,0.088%
170,2002,"אפריים רוגובין בע""מ",510597842.0,ח.פ.,מגדל אפריים ONE הלוואה CLN,2080860,פנימי,קרן לא מובטחת,ישראל,ישראל,לא,אחר,2024-06-20,NR,NR,NR,ILS,4.12,4.020%,3.630%,חברת ציטוט,אי-תלות,2025-09-30,45616183.495592,1.0,106.51,48585.79704,8.347%,0.088%
170,2002,"בנק הפועלים בע""מ",520000118.0,ח.פ.,פועלים אגח 1 רצף מוסדי,IL0012117474,ISIN,קרן מובטחת,ישראל,ישראל,לא,"ריבית ואג""ח",2024-09-24,NR,NR,NR,ILS,1.91,6.750%,5.730%,חברת ציטוט,אי-תלות,2025-09-30,14175467.3122832,1.0,101.09,14329.97991,2.462%,0.026%
170,2002,"מכלול מימון נדל""ן בע""מ",515759777.0,ח.פ.,מכלול נדלן אגח 2 רצף מוסדי,IL0012151937,ISIN,קרן מובטחת,ישראל,ישראל,לא,אחר,2024-12-25,A3,מידרוג Moodys,מנפיק,ILS,2.07,7.000%,7.080%,חברת ציטוט,אי-תלות,2025-09-30,5457128.07969837,1.0,101.55,5639.12003,0.969%,0.010%
170,2002,"אושירה בע""מ",511113243.0,ח.פ.,אושירה מניבים CLN,2080967,פנימי,קרן מובטחת,ישראל,ישראל,לא,אחר,2025-03-03,NR,NR,NR,ILS,2.13,3.970%,4.560%,חברת ציטוט,אי-תלות,2025-09-30,85189624.8620985,1.0,101.7,86637.84848,14.885%,0.156%
170,2002,"בנק לאומי לישראל בע""מ",520018078.0,ח.פ.,לאומי אגח 4 רצף מוסדי,IL0012219288,ISIN,קרן מובטחת,ישראל,ישראל,לא,אחר,2025-05-21,NR,NR,NR,ILS,3.34,6.700%,6.490%,חברת ציטוט,אי-תלות,2025-09-30,72453275.4210707,1.0,99.38,72004.06511,12.371%,0.130%
170,2002,"מכלול מימון נדל""ן בע""מ",515759777.0,ח.פ.,מכלול נדלן אגח 3 רמ,IL0012253667,ISIN,קרן מובטחת,ישראל,ישראל,לא,אחר,2025-07-20,A3,מידרוג Moodys,מנפיק,ILS,3.89,6.850%,7.090%,חברת ציטוט,אי-תלות,2025-09-30,8307366.33765224,1.0,101.29,8352.36236,1.435%,0.015%
170,2002,"בנק הפועלים בע""מ",520000118.0,ח.פ.,פועלים אגח 2 רצף מוסדי,IL0012275454,ISIN,קרן מובטחת,ישראל,ישראל,לא,אחר,2025-08-27,AAA,S&P מעלות,מנפיק,ILS,2.87,6.750%,6.470%,חברת ציטוט,אי-תלות,2025-09-30,27481177.357147,1.0,99.52,27349.26771,4.699%,0.049%
170,2002,"בנק מזרחי טפחות בע""מ",520000522.0,ח.פ.,ELAL C1 JUN 2026,IL0010878242,ISIN,קרן מובטחת,ישראל,ישראל,לא,מניות לרבות מדדי מניות,2025-06-04,AAA,S&P מעלות,מנפיק,ILS,0.0,0.000%,0.000%,אחר,אי-תלות,2025-09-30,2773922.23694034,1.0,1509.0,41858.48656,7.191%,0.075%
170,9654,IDE,550275648.0,מספר שותפות,חוב מובנה IDE,2080200,פנימי,קרן מובטחת,ישראל,ישראל,לא,מדד המחירים לצרכן,2017-12-06,NR,NR,NR,ILS,4.25,7.000%,0.000%,מומחה בלתי תלוי,אי-תלות,2025-09-30,261995.7,1.0,185.836746,486.88429,0.118%,0.001%
170,9654,"בנק לאומי לישראל בע""מ",520018078.0,ח.פ.,לאומי אגח 1 רצף מוסדי,IL0011986390,ISIN,קרן לא מובטחת,ישראל,ישראל,לא,"ריבית ואג""ח",2023-08-07,NR,NR,NR,ILS,1.19,6.800%,6.100%,חברת ציטוט,אי-תלות,2025-09-30,2771338.39330976,1.0,100.51,2785.47222,0.677%,0.008%
170,9654,"בנק לאומי לישראל בע""מ",520018078.0,ח.פ.,לאומי אגח 2 רצף מוסדי,IL0012058975,ISIN,קרן לא מובטחת,ישראל,ישראל,לא,"ריבית ואג""ח",2024-04-17,NR,NR,NR,ILS,4.24,6.800%,6.050%,חברת ציטוט,אי-תלות,2025-09-30,40942238.4793529,1.0,101.46,41539.99516,10.097%,0.115%
170,9654,"שפיר מגורים ובניין בע""מ",514103142.0,ח.פ.,שפיר הלוואה CLN,2080856,פנימי,קרן לא מובטחת,ישראל,ישראל,לא,אחר,2024-06-20,NR,NR,NR,ILS,0.3,3.610%,3.950%,חברת ציטוט,אי-תלות,2025-09-30,17287098.754024,1.0,104.5,18065.0182,4.391%,0.050%
170,9654,א.ק.מ דה וינצ'י בכנרית שותפות מוגבלת,550261952.0,מספר שותפות,א.ק.מ. דה וינצ'י הלוואה CLN,2080857,פנימי,קרן לא מובטחת,ישראל,ישראל,לא,אחר,2024-06-20,NR,NR,NR,ILS,1.8,3.830%,3.740%,חברת ציטוט,אי-תלות,2025-09-30,26547093.1697786,1.0,104.87,27839.93661,6.767%,0.077%
170,9654,"מליסרון בע""מ",520037789.0,ח.פ.,קניון רמת אביב הלוואה CLN,2080858,פנימי,קרן לא מובטחת,ישראל,ישראל,לא,אחר,2024-06-20,AA,S&P מעלות,מנפיק,ILS,1.74,3.870%,4.410%,חברת ציטוט,אי-תלות,2025-09-30,64750976.5398176,1.0,103.78,67198.56345,16.334%,0.186%
170,9654,אקרו בניה ותשתית (ל.כ) 2017 שותפות מוגבלת,550277115.0,מספר שותפות,מגדל אקרו ONE הלוואה CLN,2080859,פנימי,קרן לא מובטחת,ישראל,ישראל,לא,אחר,2024-06-20,NR,NR,NR,ILS,4.12,4.020%,3.630%,חברת ציטוט,אי-תלות,2025-09-30,32897934.4408028,1.0,106.51,35039.58997,8.517%,0.097%
170,9654,"אפריים רוגובין בע""מ",510597842.0,ח.פ.,מגדל אפריים ONE הלוואה CLN,2080860,פנימי,קרן לא מובטחת,ישראל,ישראל,לא,אחר,2024-06-20,NR,NR,NR,ILS,4.12,4.020%,3.630%,חברת ציטוט,אי-תלות,2025-09-30,32897934.4408028,1.0,106.51,35039.58997,8.517%,0.097%
170,9654,"בנק הפועלים בע""מ",520000118.0,ח.פ.,פועלים אגח 1 רצף מוסדי,IL0012117474,ISIN,קרן מובטחת,ישראל,ישראל,לא,"ריבית ואג""ח",2024-09-24,NR,NR,NR,ILS,1.91,6.750%,5.730%,חברת ציטוט,אי-תלות,2025-09-30,10223204.980581,1.0,101.09,10334.63791,2.512%,0.029%
170,9654,"מכלול מימון נדל""ן בע""מ",515759777.0,ח.פ.,מכלול נדלן אגח 2 רצף מוסדי,IL0012151937,ISIN,קרן מובטחת,ישראל,ישראל,לא,אחר,2024-12-25,A3,מידרוג Moodys,מנפיק,ILS,2.07,7.000%,7.080%,חברת ציטוט,אי-תלות,2025-09-30,3935626.08801609,1.0,101.55,4066.87686,0.989%,0.011%
170,9654,"אושירה בע""מ",511113243.0,ח.פ.,אושירה מניבים CLN,2080967,פנימי,קרן מובטחת,ישראל,ישראל,לא,אחר,2025-03-03,NR,NR,NR,ILS,2.13,3.970%,4.560%,חברת ציטוט,אי-תלות,2025-09-30,61437903.8093074,1.0,101.7,62482.34817,15.188%,0.173%
170,9654,"בנק לאומי לישראל בע""מ",520018078.0,ח.פ.,לאומי אגח 4 רצף מוסדי,IL0012219288,ISIN,קרן מובטחת,ישראל,ישראל,לא,אחר,2025-05-21,NR,NR,NR,ILS,3.34,6.700%,6.490%,חברת ציטוט,אי-תלות,2025-09-30,52252576.2168188,1.0,99.38,51928.61024,12.623%,0.144%
170,9654,"מכלול מימון נדל""ן בע""מ",515759777.0,ח.פ.,מכלול נדלן אגח 3 רמ,IL0012253667,ISIN,קרן מובטחת,ישראל,ישראל,לא,אחר,2025-07-20,A3,מידרוג Moodys,מנפיק,ILS,3.89,6.850%,7.090%,חברת ציטוט,אי-תלות,2025-09-30,5991189.35888673,1.0,101.29,6023.64004,1.464%,0.017%
170,9654,"בנק הפועלים בע""מ",520000118.0,ח.פ.,פועלים אגח 2 רצף מוסדי,IL0012275454,ISIN,קרן מובטחת,ישראל,ישראל,לא,אחר,2025-08-27,AAA,S&P מעלות,מנפיק,ILS,2.87,6.750%,6.470%,חברת ציטוט,אי-תלות,2025-09-30,19819149.7352877,1.0,99.52,19724.01782,4.794%,0.055%
170,9654,"בנק מזרחי טפחות בע""מ",520000522.0,ח.פ.,ELAL C1 JUN 2026,IL0010878242,ISIN,קרן מובטחת,ישראל,ישראל,לא,מניות לרבות מדדי מניות,2025-06-04,AAA,S&P מעלות,מנפיק,ILS,0.0,0.000%,0.000%,אחר,אי-תלות,2025-09-30,1911070.84814671,1.0,1509.0,28838.0591,7.010%,0.080%
170,9655,IDE,550275648.0,מספר שותפות,חוב מובנה IDE,2080200,פנימי,קרן מובטחת,ישראל,ישראל,לא,מדד המחירים לצרכן,2017-12-06,NR,NR,NR,ILS,4.25,7.000%,0.000%,מומחה בלתי תלוי,אי-תלות,2025-09-30,81915.32,1.0,185.836746,152.22876,0.087%,0.001%
170,9655,"בנק לאומי לישראל בע""מ",520018078.0,ח.פ.,לאומי אגח 1 רצף מוסדי,IL0011986390,ISIN,קרן לא מובטחת,ישראל,ישראל,לא,"ריבית ואג""ח",2023-08-07,NR,NR,NR,ILS,1.19,6.800%,6.100%,חברת ציטוט,אי-תלות,2025-09-30,1185011.54777549,1.0,100.51,1191.05511,0.683%,0.007%
170,9655,"בנק לאומי לישראל בע""מ",520018078.0,ח.פ.,לאומי אגח 2 רצף מוסדי,IL0012058975,ISIN,קרן לא מובטחת,ישראל,ישראל,לא,"ריבית ואג""ח",2024-04-17,NR,NR,NR,ILS,4.24,6.800%,6.050%,חברת ציטוט,אי-תלות,2025-09-30,17506712.8240043,1.0,101.46,17762.31083,10.183%,0.107%
170,9655,"שפיר מגורים ובניין בע""מ",514103142.0,ח.פ.,שפיר הלוואה CLN,2080856,פנימי,קרן לא מובטחת,ישראל,ישראל,לא,אחר,2024-06-20,NR,NR,NR,ILS,0.3,3.610%,3.950%,חברת ציטוט,אי-תלות,2025-09-30,7391883.90003446,1.0,104.5,7724.51868,4.428%,0.047%
170,9655,א.ק.מ דה וינצ'י בכנרית שותפות מוגבלת,550261952.0,מספר שותפות,א.ק.מ. דה וינצ'י הלוואה CLN,2080857,פנימי,קרן לא מובטחת,ישראל,ישראל,לא,אחר,2024-06-20,NR,NR,NR,ILS,1.8,3.830%,3.740%,חברת ציטוט,אי-תלות,2025-09-30,11351414.9127379,1.0,104.87,11904.22882,6.825%,0.072%
170,9655,"מליסרון בע""מ",520037789.0,ח.פ.,קניון רמת אביב הלוואה CLN,2080858,פנימי,קרן לא מובטחת,ישראל,ישראל,לא,אחר,2024-06-20,AA,S&P מעלות,מנפיק,ILS,1.74,3.870%,4.410%,חברת ציטוט,אי-תלות,2025-09-30,27687219.6894678,1.0,103.78,28733.79659,16.473%,0.174%
170,9655,אקרו בניה ותשתית (ל.כ) 2017 שותפות מוגבלת,550277115.0,מספר שותפות,מגדל אקרו ONE הלוואה CLN,2080859,פנימי,קרן לא מובטחת,ישראל,ישראל,לא,אחר,2024-06-20,NR,NR,NR,ILS,4.12,4.020%,3.630%,חברת ציטוט,אי-תלות,2025-09-30,14067005.4239584,1.0,106.51,14982.76748,8.590%,0.091%
170,9655,"אפריים רוגובין בע""מ",510597842.0,ח.פ.,מגדל אפריים ONE הלוואה CLN,2080860,פנימי,קרן לא מובטחת,ישראל,ישראל,לא,אחר,2024-06-20,NR,NR,NR,ILS,4.12,4.020%,3.630%,חברת ציטוט,אי-תלות,2025-09-30,14067005.4239584,1.0,106.51,14982.76748,8.590%,0.091%
170,9655,"בנק הפועלים בע""מ",520000118.0,ח.פ.,פועלים אגח 1 רצף מוסדי,IL0012117474,ISIN,קרן מובטחת,ישראל,ישראל,לא,"ריבית ואג""ח",2024-09-24,NR,NR,NR,ILS,1.91,6.750%,5.730%,חברת ציטוט,אי-תלות,2025-09-30,4371395.41909071,1.0,101.09,4419.04363,2.533%,0.027%
170,9655,"מכלול מימון נדל""ן בע""מ",515759777.0,ח.פ.,מכלול נדלן אגח 2 רצף מוסדי,IL0012151937,ISIN,קרן מובטחת,ישראל,ישראל,לא,אחר,2024-12-25,A3,מידרוג Moodys,מנפיק,ILS,2.07,7.000%,7.080%,חברת ציטוט,אי-תלות,2025-09-30,1682855.6098686,1.0,101.55,1738.97783,0.997%,0.011%
170,9655,"אושירה בע""מ",511113243.0,ח.פ.,אושירה מניבים CLN,2080967,פנימי,קרן מובטחת,ישראל,ישראל,לא,אחר,2025-03-03,NR,NR,NR,ILS,2.13,3.970%,4.560%,חברת ציטוט,אי-תלות,2025-09-30,26270565.031288,1.0,101.7,26717.16464,15.317%,0.161%
170,9655,"בנק לאומי לישראל בע""מ",520018078.0,ח.פ.,לאומי אגח 4 רצף מוסדי,IL0012219288,ISIN,קרן מובטחת,ישראל,ישראל,לא,אחר,2025-05-21,NR,NR,NR,ILS,3.34,6.700%,6.490%,חברת ציטוט,אי-תלות,2025-09-30,22342961.2087175,1.0,99.38,22204.43485,12.730%,0.134%
170,9655,"מכלול מימון נדל""ן בע""מ",515759777.0,ח.פ.,מכלול נדלן אגח 3 רמ,IL0012253667,ISIN,קרן מובטחת,ישראל,ישראל,לא,אחר,2025-07-20,A3,מידרוג Moodys,מנפיק,ILS,3.89,6.850%,7.090%,חברת ציטוט,אי-תלות,2025-09-30,2561805.00812515,1.0,101.29,2575.68077,1.477%,0.016%
170,9655,"בנק הפועלים בע""מ",520000118.0,ח.פ.,פועלים אגח 2 רצף מוסדי,IL0012275454,ISIN,קרן מובטחת,ישראל,ישראל,לא,אחר,2025-08-27,AAA,S&P מעלות,מנפיק,ILS,2.87,6.750%,6.470%,חברת ציטוט,אי-תלות,2025-09-30,8474577.25123157,1.0,99.52,8433.89928,4.835%,0.051%
170,9655,"בנק מזרחי טפחות בע""מ",520000522.0,ח.פ.,ELAL C1 JUN 2026,IL0010878242,ISIN,קרן מובטחת,ישראל,ישראל,לא,מניות לרבות מדדי מניות,2025-06-04,AAA,S&P מעלות,מנפיק,ILS,0.0,0.000%,0.000%,אחר,אי-תלות,2025-09-30,722844.051035168,1.0,1509.0,10907.71673,6.253%,0.066%
170,12177,"בנק לאומי לישראל בע""מ",520018078.0,ח.פ.,לאומי אגח 1 רצף מוסדי,IL0011986390,ISIN,קרן לא מובטחת,ישראל,ישראל,לא,"ריבית ואג""ח",2023-08-07,NR,NR,NR,ILS,1.19,6.800%,6.100%,חברת ציטוט,אי-תלות,2025-09-30,791629.24983809,1.0,100.51,795.66656,0.713%,0.008%
170,12177,"בנק לאומי לישראל בע""מ",520018078.0,ח.פ.,לאומי אגח 2 רצף מוסדי,IL0012058975,ISIN,קרן לא מובטחת,ישראל,ישראל,לא,"ריבית ואג""ח",2024-04-17,NR,NR,NR,ILS,4.24,6.800%,6.050%,חברת ציטוט,אי-תלות,2025-09-30,11695097.7954714,1.0,101.46,11865.84622,10.637%,0.112%
170,12177,"שפיר מגורים ובניין בע""מ",514103142.0,ח.פ.,שפיר הלוואה CLN,2080856,פנימי,קרן לא מובטחת,ישראל,ישראל,לא,אחר,2024-06-20,NR,NR,NR,ILS,0.3,3.610%,3.950%,חברת ציטוט,אי-תלות,2025-09-30,4938037.53867144,1.0,104.5,5160.24923,4.626%,0.049%
170,12177,א.ק.מ דה וינצ'י בכנרית שותפות מוגבלת,550261952.0,מספר שותפות,א.ק.מ. דה וינצ'י הלוואה CLN,2080857,פנימי,קרן לא מובטחת,ישראל,ישראל,לא,אחר,2024-06-20,NR,NR,NR,ILS,1.8,3.830%,3.740%,חברת ציטוט,אי-תלות,2025-09-30,7583143.04096055,1.0,104.87,7952.44211,7.129%,0.075%
170,12177,"מליסרון בע""מ",520037789.0,ח.פ.,קניון רמת אביב הלוואה CLN,2080858,פנימי,קרן לא מובטחת,ישראל,ישראל,לא,אחר,2024-06-20,AA,S&P מעלות,מנפיק,ILS,1.74,3.870%,4.410%,חברת ציטוט,אי-תלות,2025-09-30,18496033.2192714,1.0,103.78,19195.18327,17.207%,0.181%
170,12177,אקרו בניה ותשתית (ל.כ) 2017 שותפות מוגבלת,550277115.0,מספר שותפות,מגדל אקרו ONE הלוואה CLN,2080859,פנימי,קרן לא מובטחת,ישראל,ישראל,לא,אחר,2024-06-20,NR,NR,NR,ILS,4.12,4.020%,3.630%,חברת ציטוט,אי-תלות,2025-09-30,9397252.686812,1.0,106.51,10009.01384,8.972%,0.095%
170,12177,"אפריים רוגובין בע""מ",510597842.0,ח.פ.,מגדל אפריים ONE הלוואה CLN,2080860,פנימי,קרן לא מובטחת,ישראל,ישראל,לא,אחר,2024-06-20,NR,NR,NR,ILS,4.12,4.020%,3.630%,חברת ציטוט,אי-תלות,2025-09-30,9397252.686812,1.0,106.51,10009.01384,8.972%,0.095%
170,12177,"בנק הפועלים בע""מ",520000118.0,ח.פ.,פועלים אגח 1 רצף מוסדי,IL0012117474,ISIN,קרן מובטחת,ישראל,ישראל,לא,"ריבית ואג""ח",2024-09-24,NR,NR,NR,ILS,1.91,6.750%,5.730%,חברת ציטוט,אי-תלות,2025-09-30,2920245.3620444,1.0,101.09,2952.07604,2.646%,0.028%
170,12177,"מכלול מימון נדל""ן בע""מ",515759777.0,ח.פ.,מכלול נדלן אגח 2 רצף מוסדי,IL0012151937,ISIN,קרן מובטחת,ישראל,ישראל,לא,אחר,2024-12-25,A3,מידרוג Moodys,מנפיק,ILS,2.07,7.000%,7.080%,חברת ציטוט,אי-תלות,2025-09-30,1124206.53328392,1.0,101.55,1161.69815,1.041%,0.011%
170,12177,"אושירה בע""מ",511113243.0,ח.פ.,אושירה מניבים CLN,2080967,פנימי,קרן מובטחת,ישראל,ישראל,לא,אחר,2025-03-03,NR,NR,NR,ILS,2.13,3.970%,4.560%,חברת ציטוט,אי-תלות,2025-09-30,17549658.2523441,1.0,101.7,17848.00244,15.999%,0.169%
170,12177,"בנק לאומי לישראל בע""מ",520018078.0,ח.פ.,לאומי אגח 4 רצף מוסדי,IL0012219288,ISIN,קרן מובטחת,ישראל,ישראל,לא,אחר,2025-05-21,NR,NR,NR,ILS,3.34,6.700%,6.490%,חברת ציטוט,אי-תלות,2025-09-30,14925881.232146,1.0,99.38,14833.34077,13.297%,0.140%
170,12177,"מכלול מימון נדל""ן בע""מ",515759777.0,ח.פ.,מכלול נדלן אגח 3 רמ,IL0012253667,ISIN,קרן מובטחת,ישראל,ישראל,לא,אחר,2025-07-20,A3,מידרוג Moodys,מנפיק,ILS,3.89,6.850%,7.090%,חברת ציטוט,אי-תלות,2025-09-30,1711375.53943718,1.0,101.29,1720.64503,1.542%,0.016%
170,12177,"בנק הפועלים בע""מ",520000118.0,ח.פ.,פועלים אגח 2 רצף מוסדי,IL0012275454,ISIN,קרן מובטחת,ישראל,ישראל,לא,אחר,2025-08-27,AAA,S&P מעלות,מנפיק,ILS,2.87,6.750%,6.470%,חברת ציטוט,אי-תלות,2025-09-30,5661314.64683278,1.0,99.52,5634.14034,5.051%,0.053%
170,12177,"בנק מזרחי טפחות בע""מ",520000522.0,ח.פ.,ELAL C1 JUN 2026,IL0010878242,ISIN,קרן מובטחת,ישראל,ישראל,לא,מניות לרבות מדדי מניות,2025-06-04,AAA,S&P מעלות,מנפיק,ILS,0.0,0.000%,0.000%,אחר,אי-תלות,2025-09-30,160223.056377145,1.0,1509.0,2417.76592,2.167%,0.023%
170,9656,"בנק לאומי לישראל בע""מ",520018078.0,ח.פ.,לאומי אגח 1 רצף מוסדי,IL0011986390,ISIN,קרן לא מובטחת,ישראל,ישראל,לא,"ריבית ואג""ח",2023-08-07,NR,NR,NR,ILS,1.19,6.800%,6.100%,חברת ציטוט,אי-תלות,2025-09-30,468407.40820721,1.0,100.51,470.79629,0.702%,0.007%
170,9656,"בנק לאומי לישראל בע""מ",520018078.0,ח.פ.,לאומי אגח 2 רצף מוסדי,IL0012058975,ISIN,קרן לא מובטחת,ישראל,ישראל,לא,"ריבית ואג""ח",2024-04-17,NR,NR,NR,ILS,4.24,6.800%,6.050%,חברת ציטוט,אי-תלות,2025-09-30,6919994.99541869,1.0,101.46,7021.02692,10.466%,0.108%
170,9656,"שפיר מגורים ובניין בע""מ",514103142.0,ח.פ.,שפיר הלוואה CLN,2080856,פנימי,קרן לא מובטחת,ישראל,ישראל,לא,אחר,2024-06-20,NR,NR,NR,ILS,0.3,3.610%,3.950%,חברת ציטוט,אי-תלות,2025-09-30,2921839.18872638,1.0,104.5,3053.32195,4.551%,0.047%
170,9656,א.ק.מ דה וינצ'י בכנרית שותפות מוגבלת,550261952.0,מספר שותפות,א.ק.מ. דה וינצ'י הלוואה CLN,2080857,פנימי,קרן לא מובטחת,ישראל,ישראל,לא,אחר,2024-06-20,NR,NR,NR,ILS,1.8,3.830%,3.740%,חברת ציטוט,אי-תלות,2025-09-30,4486949.38774351,1.0,104.87,4705.46382,7.014%,0.072%
170,9656,"מליסרון בע""מ",520037789.0,ח.פ.,קניון רמת אביב הלוואה CLN,2080858,פנימי,קרן לא מובטחת,ישראל,ישראל,לא,אחר,2024-06-20,AA,S&P מעלות,מנפיק,ILS,1.74,3.870%,4.410%,חברת ציטוט,אי-תלות,2025-09-30,10944111.7595457,1.0,103.78,11357.79918,16.930%,0.174%
170,9656,אקרו בניה ותשתית (ל.כ) 2017 שותפות מוגבלת,550277115.0,מספר שותפות,מגדל אקרו ONE הלוואה CLN,2080859,פנימי,קרן לא מובטחת,ישראל,ישראל,לא,אחר,2024-06-20,NR,NR,NR,ILS,4.12,4.020%,3.630%,חברת ציטוט,אי-תלות,2025-09-30,5560358.93847799,1.0,106.51,5922.33831,8.828%,0.091%
