מספר קופה/קרן/ח.פ. עבור חברת ביטוח,מספר מסלול,שם מנפיק,שם נייר ערך,מספר נייר ערך,מאפיין עיקרי,"ישראל/חו""ל",מדינה לפי חשיפה כלכלית,זירת מסחר,דירוג,שם מדרג,מטבע פעילות,"מח""מ",מועד פדיון,שיעור ריבית,תשואה לפדיון,סכום לקבל (במטבע הפעילות),ערך נקוב (יחידות),שער חליפין,שער נייר הערך,"שווי הוגן (באלפי ש""ח)","עלות מופחתת (באלפי ש""ח)",השיטה שיושמה בדוח הכספי,שיעור מערך נקוב מונפק,שיעור מנכסי אפיק ההשקעה,שיעור מסך נכסי ההשקעה
667,15435,מדינת ישראל,מקמ 816,IL0082608121,"מק""מ קצר משנים עשר חודשים",ישראל,ישראל,TASE,RF,אחר,ILS,0.84,2026-08-05,0.000%,4.100%,0.0,4405.317,1.0,96.69,4.2595,,,0.000%,0.793%,0.266%
667,15435,מדינת ישראל,ממשק 0142,IL0011254005,לא צמוד למדד המחירים לצרכן ריבית קבועה,ישראל,ישראל,TASE,RF,אחר,ILS,11.17,2042-01-31,5.500%,4.340%,0.0,7873.267,1.0,117.0,9.21172,,,0.000%,1.716%,0.576%
667,15435,מדינת ישראל,ממשק 0327,IL0011393449,לא צמוד למדד המחירים לצרכן ריבית קבועה,ישראל,ישראל,TASE,RF,אחר,ILS,1.47,2027-03-31,2.010%,3.960%,0.0,15.972,1.0,98.22,0.01569,,,0.000%,0.003%,0.001%
667,15435,מדינת ישראל,ממשק 0347,IL0011401937,לא צמוד למדד המחירים לצרכן ריבית קבועה,ישראל,ישראל,TASE,RF,אחר,ILS,14.44,2047-03-31,3.750%,4.490%,0.0,3020.23,1.0,91.85,2.77408,,,0.000%,0.517%,0.173%
667,15435,מדינת ישראל,ממשק 0537,IL0011661803,לא צמוד למדד המחירים לצרכן ריבית קבועה,ישראל,ישראל,TASE,RF,אחר,ILS,10.55,2037-05-31,1.500%,4.210%,0.0,84928.43,1.0,75.94,64.49465,,,0.000%,12.013%,4.033%
667,15435,מדינת ישראל,ממשק 0226,IL0011746976,לא צמוד למדד המחירים לצרכן ריבית קבועה,ישראל,ישראל,TASE,RF,אחר,ILS,0.4,2026-02-27,0.500%,4.090%,0.0,11351.493,1.0,98.89,11.22549,,,0.000%,2.091%,0.702%
667,15435,מדינת ישראל,ממשק 0432,IL0011806606,לא צמוד למדד המחירים לצרכן ריבית קבועה,ישראל,ישראל,TASE,RF,אחר,ILS,6.28,2032-04-30,1.300%,4.020%,0.0,3.113,1.0,85.09,0.00265,,,0.000%,0.000%,0.000%
667,15435,מדינת ישראל,ממשק 1152,IL0011840761,לא צמוד למדד המחירים לצרכן ריבית קבועה,ישראל,ישראל,TASE,RF,אחר,ILS,17.25,2052-11-30,2.800%,4.610%,0.0,45524.917,1.0,74.63,33.97525,,,0.000%,6.328%,2.125%
667,15435,מדינת ישראל,ממשק 0335,IL0012023326,לא צמוד למדד המחירים לצרכן ריבית קבועה,ישראל,ישראל,TASE,RF,אחר,ILS,7.92,2035-03-31,4.000%,4.100%,0.0,75193.309,1.0,101.25,76.13323,,,0.000%,14.181%,4.761%
667,15435,מדינת ישראל,ממשק 0927,IL0012035791,לא צמוד למדד המחירים לצרכן ריבית קבועה,ישראל,ישראל,TASE,RF,אחר,ILS,1.96,2027-09-30,3.750%,3.970%,0.0,1153.773,1.0,99.62,1.14939,,,0.000%,0.214%,0.072%
667,15435,מדינת ישראל,ממשק 0829,IL0012128935,לא צמוד למדד המחירים לצרכן ריבית קבועה,ישראל,ישראל,TASE,RF,אחר,ILS,3.66,2029-08-31,4.600%,3.940%,0.0,2318.036,1.0,102.76,2.38201,,,0.000%,0.444%,0.149%
667,15435,מדינת ישראל,ממשק 1125,IL0012153263,לא צמוד למדד המחירים לצרכן ריבית קבועה,ישראל,ישראל,TASE,RF,אחר,ILS,0.16,2025-11-30,0.000%,4.120%,0.0,140.76,1.0,99.36,0.13986,,,0.000%,0.026%,0.009%
667,15435,JPM,ממשל שקלית 0537 ריפו 09/10/2025,99368082,לא צמוד למדד המחירים לצרכן ריבית קבועה,ישראל,ישראל,TASE,AA,S&P,ILS,0.0,2025-10-09,0.000%,0.000%,0.0,-10015.907,1.0,65.0047,-6.51081,,,0.000%,-1.213%,-0.407%
667,15435,JPM,ממשל שקלית 0537 ריפו 03/09/2026,99368091,לא צמוד למדד המחירים לצרכן ריבית קבועה,ישראל,ישראל,TASE,AA,S&P,ILS,0.0,2026-09-03,0.000%,0.000%,0.0,-17432.468,1.0,65.4186,-11.40408,,,0.000%,-2.124%,-0.713%
667,15435,מדינת ישראל,ממשמ 0526,IL0011417958,לא צמוד למדד המחירים לצרכן ריבית משתנה,ישראל,ישראל,TASE,RF,אחר,ILS,0.65,2026-05-31,4.160%,4.340%,0.0,378.114,1.0,100.25,0.37906,,,0.000%,0.071%,0.024%
667,15435,מדינת ישראל,ממשמ 1134,IL0012051459,לא צמוד למדד המחירים לצרכן ריבית משתנה,ישראל,ישראל,TASE,RF,אחר,ILS,7.64,2034-11-30,4.170%,4.610%,0.0,2748.079,1.0,96.78,2.65959,,,0.000%,0.495%,0.166%
667,15435,מדינת ישראל,Israel 5.625 02/19/35,US46514Y8B63,"צמוד מט""ח בריבית קבועה","חו""ל",ישראל,FOREIGN_GOV_SEC,Baa1,Moodys,USD,7.221,2035-02-19,5.630%,5.192%,0.0,2055.814,3.306,103.938,7.06417,,,0.000%,1.316%,0.442%
667,15435,מדינת ישראל,Israel 5.625 02/19/35,US46514Y8B63,"צמוד מט""ח בריבית קבועה","חו""ל",ישראל,FOREIGN_GOV_SEC,Baa1,Moodys,USD,7.221,2035-02-19,5.630%,5.192%,0.0,209.777,3.306,103.938,0.72083,,,0.000%,0.134%,0.045%
667,15434,,,,,,,,,,,,,,,,,,,0.0,,,,,
667,15091,,,,,,,,,,,,,,,,,,,0.0,,,,,
667,14238,,,,,,,,,,,,,,,,,,,0.0,,,,,
667,14795,,,,,,,,,,,,,,,,,,,0.0,,,,,
