מספר קופה/קרן/ח.פ. עבור חברת ביטוח,מספר מסלול,שם הנכס האחר,מספר הנכס האחר,מאפיין עיקרי,"ישראל/חו""ל",מדינה לפי חשיפה כלכלית,בעל עניין/צד קשור,תאריך עסקה,מטבע פעילות,תאריך שערוך אחרון,שווי מטבעי,שער חליפין,"שווי הוגן (באלפי ש""ח)","עלות מופחתת (באלפי ש""ח)",השיטה שיושמה בדוח הכספי,שיעור מנכסי אפיק ההשקעה,שיעור מסך נכסי ההשקעה
170,12177,אול יר אגח ב,IL0011397812,אחר,ישראל,ישראל,לא,2017-01-11,ILS,2024-07-16,20.996,1.0,20.99616,,,0.030%,0.000%
170,12177,אול יר אגח ד,IL0011412744,אחר,ישראל,ישראל,לא,2017-07-30,ILS,2024-07-16,5.264,1.0,5.26449,,,0.007%,0.000%
170,12177,אול יר אגח ה,IL0011433047,אחר,ישראל,ישראל,לא,2007-03-27,ILS,2024-07-16,0.747,1.0,0.74687,,,0.001%,0.000%
170,12177,חייבים זכאים תפעולי,60101335,חייבים וזכאים,ישראל,ישראל,לא,2018-04-12,ILS,2025-09-30,70828.273,1.0,70828.27285,,,99.682%,0.670%
170,12177,מס לקבל מפעל מאושר שנת 2025,20805062,חייבים וזכאים מס,ישראל,ישראל,לא,2024-01-08,ILS,2024-01-08,16.56,1.0,16.55992,,,0.023%,0.000%
170,12177,מס לקבל 2019-2023 אירו  להחזר מ WTAX,999999440,חייבים וזכאים מס,ישראל,ישראל,לא,2022-06-30,EUR,2025-09-30,0.271,3.8807,1.05141,,,0.001%,0.000%
170,12177,מס לקבל 2025 מניות דואליות  בישראל דולר,999999499,חייבים וזכאים מס,ישראל,ישראל,לא,2022-06-30,USD,2025-09-30,8.549,3.306,28.26344,,,0.040%,0.000%
170,12177,מס לקבל 2025 דולר קנדי להחזר מ WTAX,20803056,חייבים וזכאים מס,ישראל,ישראל,לא,2023-03-06,CAD,2025-09-30,7.803,2.3745,18.52734,,,0.026%,0.000%
170,12177,מס לקבל דולר בוני בגין שנים 2019-2023,20805061,חייבים וזכאים מס,ישראל,ישראל,לא,2023-09-27,USD,2025-09-30,19.864,3.306,65.67038,,,0.092%,0.001%
170,12177,מס לקבל דולר 2019-2023  להחזר מ WTAX,99368085,חייבים וזכאים מס,ישראל,ישראל,לא,2025-05-28,USD,2025-09-30,0.926,3.306,3.06133,,,0.004%,0.000%
170,12177,חוז פנסיה וגמל בגין מס לקבל שנת 2022,99368090,חייבים וזכאים מס,ישראל,ישראל,לא,2025-07-27,USD,2025-09-30,3.853,3.306,12.73801,,,0.018%,0.000%
170,12177,מס לקבל 2024 דולר קנדי להחזר מ WTAX,99368105,חייבים וזכאים מס,ישראל,ישראל,לא,2025-09-11,CAD,2025-09-30,7.169,2.3745,17.02297,,,0.024%,0.000%
170,12177,מס לקבל 2019-2023 דולר קנדי להחזר מ WTAX,99368106,חייבים וזכאים מס,ישראל,ישראל,לא,2025-09-11,CAD,2025-09-30,11.989,2.3745,28.46709,,,0.040%,0.000%
170,12177,מס לקבל 2024 מניות דואליות  בישראל דולר,99368107,חייבים וזכאים מס,ישראל,ישראל,לא,2025-09-11,USD,2025-09-30,3.701,3.306,12.23453,,,0.017%,0.000%
170,12177,מס לקבל 2023 מניות דואליות  בישראל דולר,99368108,חייבים וזכאים מס,ישראל,ישראל,לא,2025-09-11,USD,2025-09-30,0.031,3.306,0.10269,,,0.000%,0.000%
170,12177,מס לקבל מפעל מאושר שנת 2024,99368109,חייבים וזכאים מס,ישראל,ישראל,לא,2025-09-14,USD,2025-09-30,0.39,3.306,1.28925,,,0.002%,0.000%
170,12177,מס לקבל דולר בוני בגין שנת 2025,99368111,חייבים וזכאים מס,ישראל,ישראל,לא,2025-09-17,USD,2025-09-30,2.046,3.306,6.76318,,,0.010%,0.000%
170,12177,מס לקבל דולר בוני בגין שנת 2024,99368112,חייבים וזכאים מס,ישראל,ישראל,לא,2025-09-17,USD,2025-09-30,2.053,3.306,6.78755,,,0.010%,0.000%
170,12177,מס לקבל אגח דולר בוני,99368113,חייבים וזכאים מס,ישראל,ישראל,לא,2025-09-17,USD,2025-09-30,115.672,3.306,382.41328,,,0.538%,0.004%
170,12177,חוז פנסיה וגמל בגין מס לקבל שנת 2023,99368094,חייבים וזכאים מס,ישראל,ישראל,לא,2025-09-30,USD,2025-09-30,4.267,3.306,14.1067,,,0.020%,0.000%
170,12177,קרן יוזמה - אבן דרך,2081030,חייבים וזכאים,ישראל,ישראל,לא,2025-07-31,USD,2025-07-31,-125.775,3.306,-415.8119,,,-0.585%,-0.004%
170,9647,חייבים זכאים תפעולי,60101335,חייבים וזכאים,ישראל,ישראל,לא,2018-04-12,ILS,2025-09-30,15766.695,1.0,15766.69544,,,94.964%,0.181%
170,9647,מס לקבל מפעל מאושר שנת 2025,20805062,חייבים וזכאים מס,ישראל,ישראל,לא,2024-01-08,ILS,2024-01-08,48.827,1.0,48.82653,,,0.294%,0.001%
170,9647,מס לקבל 2019-2023 אירו  להחזר מ WTAX,999999440,חייבים וזכאים מס,ישראל,ישראל,לא,2022-06-30,EUR,2025-09-30,0.799,3.8807,3.10005,,,0.019%,0.000%
170,9647,מס לקבל 2025 מניות דואליות  בישראל דולר,999999499,חייבים וזכאים מס,ישראל,ישראל,לא,2022-06-30,USD,2025-09-30,25.207,3.306,83.33411,,,0.502%,0.001%
170,9647,מס לקבל 2025 דולר קנדי להחזר מ WTAX,20803056,חייבים וזכאים מס,ישראל,ישראל,לא,2023-03-06,CAD,2025-09-30,23.006,2.3745,54.62743,,,0.329%,0.001%
170,9647,מס לקבל דולר בוני בגין שנים 2019-2023,20805061,חייבים וזכאים מס,ישראל,ישראל,לא,2023-09-27,USD,2025-09-30,91.801,3.306,303.49252,,,1.828%,0.003%
170,9647,מס לקבל דולר 2019-2023  להחזר מ WTAX,99368085,חייבים וזכאים מס,ישראל,ישראל,לא,2025-05-28,USD,2025-09-30,2.73,3.306,9.02627,,,0.054%,0.000%
170,9647,חוז פנסיה וגמל בגין מס לקבל שנת 2022,99368090,חייבים וזכאים מס,ישראל,ישראל,לא,2025-07-27,USD,2025-09-30,13.97,3.306,46.18482,,,0.278%,0.001%
170,9647,מס לקבל 2024 דולר קנדי להחזר מ WTAX,99368105,חייבים וזכאים מס,ישראל,ישראל,לא,2025-09-11,CAD,2025-09-30,21.138,2.3745,50.19182,,,0.302%,0.001%
170,9647,מס לקבל 2019-2023 דולר קנדי להחזר מ WTAX,99368106,חייבים וזכאים מס,ישראל,ישראל,לא,2025-09-11,CAD,2025-09-30,35.348,2.3745,83.93457,,,0.506%,0.001%
170,9647,מס לקבל 2024 מניות דואליות  בישראל דולר,99368107,חייבים וזכאים מס,ישראל,ישראל,לא,2025-09-11,USD,2025-09-30,10.911,3.306,36.07322,,,0.217%,0.000%
170,9647,מס לקבל 2023 מניות דואליות  בישראל דולר,99368108,חייבים וזכאים מס,ישראל,ישראל,לא,2025-09-11,USD,2025-09-30,0.092,3.306,0.30278,,,0.002%,0.000%
170,9647,מס לקבל מפעל מאושר שנת 2024,99368109,חייבים וזכאים מס,ישראל,ישראל,לא,2025-09-14,USD,2025-09-30,1.15,3.306,3.80131,,,0.023%,0.000%
170,9647,מס לקבל דולר בוני בגין שנת 2025,99368111,חייבים וזכאים מס,ישראל,ישראל,לא,2025-09-17,USD,2025-09-30,9.454,3.306,31.25573,,,0.188%,0.000%
170,9647,מס לקבל דולר בוני בגין שנת 2024,99368112,חייבים וזכאים מס,ישראל,ישראל,לא,2025-09-17,USD,2025-09-30,9.488,3.306,31.36836,,,0.189%,0.000%
170,9647,חוז פנסיה וגמל בגין מס לקבל שנת 2023,99368094,חייבים וזכאים מס,ישראל,ישראל,לא,2025-09-30,USD,2025-09-30,15.286,3.306,50.53551,,,0.304%,0.001%
170,15432,חייבים זכאים תפעולי,60101335,חייבים וזכאים,ישראל,ישראל,לא,2018-04-12,ILS,2025-09-30,2906.007,1.0,2906.007054,,,99.074%,1.330%
170,15432,מס לקבל מפעל מאושר שנת 2025,20805062,חייבים וזכאים מס,ישראל,ישראל,לא,2024-01-08,ILS,2024-01-08,3.552,1.0,3.55232,,,0.121%,0.002%
170,15432,מס לקבל 2019-2023 אירו  להחזר מ WTAX,999999440,חייבים וזכאים מס,ישראל,ישראל,לא,2022-06-30,EUR,2025-09-30,0.058,3.8807,0.22554,,,0.008%,0.000%
170,15432,מס לקבל 2025 מניות דואליות  בישראל דולר,999999499,חייבים וזכאים מס,ישראל,ישראל,לא,2022-06-30,USD,2025-09-30,1.834,3.306,6.06288,,,0.207%,0.003%
170,15432,מס לקבל 2025 דולר קנדי להחזר מ WTAX,20803056,חייבים וזכאים מס,ישראל,ישראל,לא,2023-03-06,CAD,2025-09-30,1.674,2.3745,3.97435,,,0.135%,0.002%
170,15432,מס לקבל דולר 2019-2023  להחזר מ WTAX,99368085,חייבים וזכאים מס,ישראל,ישראל,לא,2025-05-28,USD,2025-09-30,0.199,3.306,0.6567,,,0.022%,0.000%
170,15432,מס לקבל 2024 דולר קנדי להחזר מ WTAX,99368105,חייבים וזכאים מס,ישראל,ישראל,לא,2025-09-11,CAD,2025-09-30,1.538,2.3745,3.65165,,,0.124%,0.002%
170,15432,מס לקבל 2019-2023 דולר קנדי להחזר מ WTAX,99368106,חייבים וזכאים מס,ישראל,ישראל,לא,2025-09-11,CAD,2025-09-30,2.572,2.3745,6.10656,,,0.208%,0.003%
170,15432,מס לקבל 2024 מניות דואליות  בישראל דולר,99368107,חייבים וזכאים מס,ישראל,ישראל,לא,2025-09-11,USD,2025-09-30,0.794,3.306,2.62447,,,0.089%,0.001%
170,15432,מס לקבל 2023 מניות דואליות  בישראל דולר,99368108,חייבים וזכאים מס,ישראל,ישראל,לא,2025-09-11,USD,2025-09-30,0.007,3.306,0.02203,,,0.001%,0.000%
170,15432,מס לקבל מפעל מאושר שנת 2024,99368109,חייבים וזכאים מס,ישראל,ישראל,לא,2025-09-14,USD,2025-09-30,0.084,3.306,0.27656,,,0.009%,0.000%
170,9656,אול יר אגח ב,IL0011397812,אחר,ישראל,ישראל,לא,2017-01-11,ILS,2024-07-16,138.474,1.0,138.47353,,,7.946%,0.002%
170,9656,אול יר אגח ד,IL0011412744,אחר,ישראל,ישראל,לא,2017-07-30,ILS,2024-07-16,34.72,1.0,34.7203,,,1.992%,0.001%
170,9656,אול יר אגח ה,IL0011433047,אחר,ישראל,ישראל,לא,2007-03-27,ILS,2024-07-16,4.926,1.0,4.92574,,,0.283%,0.000%
170,9656,חייבים זכאים תפעולי,60101335,חייבים וזכאים,ישראל,ישראל,לא,2018-04-12,ILS,2025-09-30,1200.787,1.0,1200.786752,,,68.906%,0.018%
170,9656,מס לקבל מפעל מאושר שנת 2025,20805062,חייבים וזכאים מס,ישראל,ישראל,לא,2024-01-08,ILS,2024-01-08,17.192,1.0,17.19247,,,0.987%,0.000%
170,9656,מס לקבל 2019-2023 אירו  להחזר מ WTAX,999999440,חייבים וזכאים מס,ישראל,ישראל,לא,2022-06-30,EUR,2025-09-30,0.281,3.8807,1.09157,,,0.063%,0.000%
170,9656,מס לקבל 2025 מניות דואליות  בישראל דולר,999999499,חייבים וזכאים מס,ישראל,ישראל,לא,2022-06-30,USD,2025-09-30,8.876,3.306,29.34304,,,1.684%,0.000%
170,9656,מס לקבל 2025 דולר קנדי להחזר מ WTAX,20803056,חייבים וזכאים מס,ישראל,ישראל,לא,2023-03-06,CAD,2025-09-30,8.101,2.3745,19.23504,,,1.104%,0.000%
170,9656,מס לקבל דולר בוני בגין שנים 2019-2023,20805061,חייבים וזכאים מס,ישראל,ישראל,לא,2023-09-27,USD,2025-09-30,25.54,3.306,84.43385,,,4.845%,0.001%
170,9656,מס לקבל דולר 2019-2023  להחזר מ WTAX,99368085,חייבים וזכאים מס,ישראל,ישראל,לא,2025-05-28,USD,2025-09-30,0.961,3.306,3.17827,,,0.182%,0.000%
170,9656,חוז פנסיה וגמל בגין מס לקבל שנת 2022,99368090,חייבים וזכאים מס,ישראל,ישראל,לא,2025-07-27,USD,2025-09-30,3.847,3.306,12.71818,,,0.730%,0.000%
170,9656,מס לקבל 2024 דולר קנדי להחזר מ WTAX,99368105,חייבים וזכאים מס,ישראל,ישראל,לא,2025-09-11,CAD,2025-09-30,7.443,2.3745,17.6732,,,1.014%,0.000%
170,9656,מס לקבל 2019-2023 דולר קנדי להחזר מ WTAX,99368106,חייבים וזכאים מס,ישראל,ישראל,לא,2025-09-11,CAD,2025-09-30,12.447,2.3745,29.55447,,,1.696%,0.000%
170,9656,מס לקבל 2024 מניות דואליות  בישראל דולר,99368107,חייבים וזכאים מס,ישראל,ישראל,לא,2025-09-11,USD,2025-09-30,3.842,3.306,12.70186,,,0.729%,0.000%
170,9656,מס לקבל 2023 מניות דואליות  בישראל דולר,99368108,חייבים וזכאים מס,ישראל,ישראל,לא,2025-09-11,USD,2025-09-30,0.032,3.306,0.10661,,,0.006%,0.000%
170,9656,מס לקבל מפעל מאושר שנת 2024,99368109,חייבים וזכאים מס,ישראל,ישראל,לא,2025-09-14,USD,2025-09-30,0.405,3.306,1.33849,,,0.077%,0.000%
170,9656,מס לקבל דולר בוני בגין שנת 2025,99368111,חייבים וזכאים מס,ישראל,ישראל,לא,2025-09-17,USD,2025-09-30,2.63,3.306,8.69557,,,0.499%,0.000%
170,9656,מס לקבל דולר בוני בגין שנת 2024,99368112,חייבים וזכאים מס,ישראל,ישראל,לא,2025-09-17,USD,2025-09-30,2.64,3.306,8.72691,,,0.501%,0.000%
170,9656,מס לקבל אגח דולר בוני,99368113,חייבים וזכאים מס,ישראל,ישראל,לא,2025-09-17,USD,2025-09-30,82.182,3.306,271.69528,,,15.591%,0.004%
170,9656,חוז פנסיה וגמל בגין מס לקבל שנת 2023,99368094,חייבים וזכאים מס,ישראל,ישראל,לא,2025-09-30,USD,2025-09-30,3.996,3.306,13.21077,,,0.758%,0.000%
170,9656,קרן יוזמה - אבן דרך,2081030,חייבים וזכאים,ישראל,ישראל,לא,2025-07-31,USD,2025-07-31,-50.562,3.306,-167.1568,,,-9.592%,-0.003%
170,12176,חייבים זכאים תפעולי,60101335,חייבים וזכאים,ישראל,ישראל,לא,2018-04-12,ILS,2025-09-30,577.601,1.0,577.6010043,,,100.000%,0.806%
170,9649,,,,,,,,,,,,0.0,,,,
170,9650,חייבים זכאים תפעולי,60101335,חייבים וזכאים,ישראל,ישראל,לא,2018-04-12,ILS,2025-09-30,-6.181,1.0,-6.1810158,,,100.000%,-0.064%
170,15433,אול יר אגח ב,IL0011397812,אחר,ישראל,ישראל,לא,2017-01-11,ILS,2024-07-16,0.73,1.0,0.72997,,,-11.761%,0.009%
170,15433,אול יר אגח ד,IL0011412744,אחר,ישראל,ישראל,לא,2017-07-30,ILS,2024-07-16,0.183,1.0,0.18303,,,-2.949%,0.002%
170,15433,אול יר אגח ה,IL0011433047,אחר,ישראל,ישראל,לא,2007-03-27,ILS,2024-07-16,0.026,1.0,0.02597,,,-0.418%,0.000%
170,15433,חייבים זכאים תפעולי,60101335,חייבים וזכאים,ישראל,ישראל,לא,2018-04-12,ILS,2025-09-30,-7.146,1.0,-7.145608365,,,115.128%,-0.089%
170,14232,אול יר אגח ב,IL0011397812,אחר,ישראל,ישראל,לא,2017-01-11,ILS,2024-07-16,2.214,1.0,2.21393,,,-2.358%,0.001%
170,14232,אול יר אגח ד,IL0011412744,אחר,ישראל,ישראל,לא,2017-07-30,ILS,2024-07-16,0.555,1.0,0.55511,,,-0.591%,0.000%
170,14232,אול יר אגח ה,IL0011433047,אחר,ישראל,ישראל,לא,2007-03-27,ILS,2024-07-16,0.079,1.0,0.07875,,,-0.084%,0.000%
170,14232,חייבים זכאים תפעולי,60101335,חייבים וזכאים,ישראל,ישראל,לא,2018-04-12,ILS,2025-09-30,-129.387,1.0,-129.38657,,,137.790%,-0.040%
170,14232,מס לקבל מפעל מאושר שנת 2025,20805062,חייבים וזכאים מס,ישראל,ישראל,לא,2024-01-08,ILS,2024-01-08,4.27,1.0,4.26984,,,-4.547%,0.001%
170,14232,מס לקבל 2019-2023 אירו  להחזר מ WTAX,999999440,חייבים וזכאים מס,ישראל,ישראל,לא,2022-06-30,EUR,2025-09-30,0.07,3.8807,0.2711,,,-0.289%,0.000%
170,14232,מס לקבל 2025 מניות דואליות  בישראל דולר,999999499,חייבים וזכאים מס,ישראל,ישראל,לא,2022-06-30,USD,2025-09-30,2.204,3.306,7.28751,,,-7.761%,0.002%
170,14232,מס לקבל 2025 דולר קנדי להחזר מ WTAX,20803056,חייבים וזכאים מס,ישראל,ישראל,לא,2023-03-06,CAD,2025-09-30,2.012,2.3745,4.77713,,,-5.087%,0.001%
170,14232,מס לקבל דולר 2019-2023  להחזר מ WTAX,99368085,חייבים וזכאים מס,ישראל,ישראל,לא,2025-05-28,USD,2025-09-30,0.239,3.306,0.78934,,,-0.841%,0.000%
170,14232,מס לקבל 2024 דולר קנדי להחזר מ WTAX,99368105,חייבים וזכאים מס,ישראל,ישראל,לא,2025-09-11,CAD,2025-09-30,1.848,2.3745,4.38924,,,-4.674%,0.001%
170,14232,מס לקבל 2019-2023 דולר קנדי להחזר מ WTAX,99368106,חייבים וזכאים מס,ישראל,ישראל,לא,2025-09-11,CAD,2025-09-30,3.091,2.3745,7.34002,,,-7.817%,0.002%
170,14232,מס לקבל 2024 מניות דואליות  בישראל דולר,99368107,חייבים וזכאים מס,ישראל,ישראל,לא,2025-09-11,USD,2025-09-30,0.954,3.306,3.15458,,,-3.359%,0.001%
170,14232,מס לקבל 2023 מניות דואליות  בישראל דולר,99368108,חייבים וזכאים מס,ישראל,ישראל,לא,2025-09-11,USD,2025-09-30,0.008,3.306,0.02648,,,-0.028%,0.000%
170,14232,מס לקבל מפעל מאושר שנת 2024,99368109,חייבים וזכאים מס,ישראל,ישראל,לא,2025-09-14,USD,2025-09-30,0.101,3.306,0.33242,,,-0.354%,0.000%
170,13213,חייבים זכאים תפעולי,60101335,חייבים וזכאים,ישראל,ישראל,לא,2018-04-12,ILS,2025-09-30,-320.793,1.0,-320.7934258,,,100.000%,-0.246%
170,2004,חייבים זכאים תפעולי,60101335,חייבים וזכאים,ישראל,ישראל,לא,2018-04-12,ILS,2025-09-30,-757.52,1.0,-757.5199867,,,100.000%,-0.088%
170,15092,חייבים זכאים תפעולי,60101335,חייבים וזכאים,ישראל,ישראל,לא,2018-04-12,ILS,2025-09-30,-760.425,1.0,-760.4247458,,,100.000%,-0.097%
170,14233,חייבים זכאים תפעולי,60101335,חייבים וזכאים,ישראל,ישראל,לא,2018-04-12,ILS,2025-09-30,-1091.419,1.0,-1091.418536,,,100.000%,-0.313%
170,2205,"אגל""ס אלון חברה לדלק 22.01.07 עמיתים -חש",IL0011015679,אחר,ישראל,ישראל,לא,2015-06-30,ILS,2023-02-28,16.439,1.0,16.43854,,,-1.329%,0.001%
170,2205,יורוקום הלוואה ב 12.2014,20701371,אחר,ישראל,ישראל,לא,2014-12-30,ILS,2025-09-30,152.136,1.0,152.13571,,,-12.298%,0.007%
170,2205,יורוקום הלוואה ג 12.2014,20701372,אחר,ישראל,ישראל,לא,2014-12-30,ILS,2025-09-30,11.831,1.0,11.83081,,,-0.956%,0.001%
170,2205,חייבים זכאים תפעולי,60101335,חייבים וזכאים,ישראל,ישראל,לא,2018-04-12,ILS,2025-09-30,-1417.436,1.0,-1417.435826,,,114.584%,-0.063%
170,9648,אול יר אגח ב,IL0011397812,אחר,ישראל,ישראל,לא,2017-01-11,ILS,2024-07-16,31.148,1.0,31.14792,,,-2.478%,0.009%
170,9648,אול יר אגח ד,IL0011412744,אחר,ישראל,ישראל,לא,2017-07-30,ILS,2024-07-16,7.81,1.0,7.80991,,,-0.621%,0.002%
170,9648,אול יר אגח ה,IL0011433047,אחר,ישראל,ישראל,לא,2007-03-27,ILS,2024-07-16,1.108,1.0,1.10799,,,-0.088%,0.000%
170,9648,חייבים זכאים תפעולי,60101335,חייבים וזכאים,ישראל,ישראל,לא,2018-04-12,ILS,2025-09-30,-1322.672,1.0,-1322.672237,,,105.217%,-0.368%
170,9648,מס לקבל מפעל מאושר שנת 2025,20805062,חייבים וזכאים מס,ישראל,ישראל,לא,2024-01-08,ILS,2024-01-08,0.001,1.0,0.00111,,,-0.000%,0.000%
170,9648,מס לקבל 2025 מניות דואליות  בישראל דולר,999999499,חייבים וזכאים מס,ישראל,ישראל,לא,2022-06-30,USD,2025-09-30,0.001,3.306,0.0019,,,-0.000%,0.000%
170,9648,מס לקבל 2025 דולר קנדי להחזר מ WTAX,20803056,חייבים וזכאים מס,ישראל,ישראל,לא,2023-03-06,CAD,2025-09-30,0.001,2.3745,0.00125,,,-0.000%,0.000%
170,9648,מס לקבל דולר בוני בגין שנים 2019-2023,20805061,חייבים וזכאים מס,ישראל,ישראל,לא,2023-09-27,USD,2025-09-30,0.0,3.306,0.00053,,,-0.000%,0.000%
170,9648,חוז פנסיה וגמל בגין מס לקבל שנת 2022,99368090,חייבים וזכאים מס,ישראל,ישראל,לא,2025-07-27,USD,2025-09-30,0.154,3.306,0.50912,,,-0.040%,0.000%
170,9648,מס לקבל 2024 דולר קנדי להחזר מ WTAX,99368105,חייבים וזכאים מס,ישראל,ישראל,לא,2025-09-11,CAD,2025-09-30,0.0,2.3745,0.00114,,,-0.000%,0.000%
170,9648,מס לקבל 2019-2023 דולר קנדי להחזר מ WTAX,99368106,חייבים וזכאים מס,ישראל,ישראל,לא,2025-09-11,CAD,2025-09-30,0.001,2.3745,0.00191,,,-0.000%,0.000%
170,9648,מס לקבל 2024 מניות דואליות  בישראל דולר,99368107,חייבים וזכאים מס,ישראל,ישראל,לא,2025-09-11,USD,2025-09-30,0.0,3.306,0.00082,,,-0.000%,0.000%
170,9648,מס לקבל אגח דולר בוני,99368113,חייבים וזכאים מס,ישראל,ישראל,לא,2025-09-17,USD,2025-09-30,7.448,3.306,24.62327,,,-1.959%,0.007%
170,9648,חוז פנסיה וגמל בגין מס לקבל שנת 2023,99368094,חייבים וזכאים מס,ישראל,ישראל,לא,2025-09-30,USD,2025-09-30,0.114,3.306,0.37688,,,-0.030%,0.000%
170,13347,חייבים זכאים תפעולי,60101335,חייבים וזכאים,ישראל,ישראל,לא,2018-04-12,ILS,2025-09-30,-5356.76,1.0,-5356.760236,,,100.000%,-0.032%
170,13347,מס לקבל 2025 מניות דואליות  בישראל דולר,999999499,חייבים וזכאים מס,ישראל,ישראל,לא,2022-06-30,USD,2025-09-30,0.0,3.306,0.00085,,,-0.000%,0.000%
170,9655,אול יר אגח ב,IL0011397812,אחר,ישראל,ישראל,לא,2017-01-11,ILS,2024-07-16,141.778,1.0,141.77775,,,-1.089%,0.001%
170,9655,אול יר אגח ד,IL0011412744,אחר,ישראל,ישראל,לא,2017-07-30,ILS,2024-07-16,35.549,1.0,35.54879,,,-0.273%,0.000%
170,9655,אול יר אגח ה,IL0011433047,אחר,ישראל,ישראל,לא,2007-03-27,ILS,2024-07-16,5.043,1.0,5.04328,,,-0.039%,0.000%
170,9655,חייבים זכאים תפעולי,60101335,חייבים וזכאים,ישראל,ישראל,לא,2018-04-12,ILS,2025-09-30,-13553.368,1.0,-13553.36805,,,104.147%,-0.082%
170,9655,מס לקבל מפעל מאושר שנת 2025,20805062,חייבים וזכאים מס,ישראל,ישראל,לא,2024-01-08,ILS,2024-01-08,74.71,1.0,74.70984,,,-0.574%,0.000%
170,9655,מס לקבל 2019-2023 אירו  להחזר מ WTAX,999999440,חייבים וזכאים מס,ישראל,ישראל,לא,2022-06-30,EUR,2025-09-30,1.222,3.8807,4.7434,,,-0.036%,0.000%
170,9655,מס לקבל 2025 מניות דואליות  בישראל דולר,999999499,חייבים וזכאים מס,ישראל,ישראל,לא,2022-06-30,USD,2025-09-30,38.569,3.306,127.51013,,,-0.980%,0.001%
