מספר קופה/קרן/ח.פ. עבור חברת ביטוח,מספר מסלול,שם מנפיק,מספר מנפיק,סוג מספר מזהה מנפיק,שם נייר ערך,מספר נייר ערך,סוג מספר נייר ערך,"ישראל/חו""ל",מדינה לפי חשיפה כלכלית,סטאטוס סחירות,נכס בסיס (כתב אופציה),ענף מסחר,תאריך פקיעה,בעל עניין/צד קשור,תאריך רכישה,מטבע פעילות,סוג גורם משערך,תלות/אי-תלות המשערך,תאריך שערוך אחרון,שער מימוש,יחס המרה,ערך נקוב (יחידות),שער נייר הערך,שער חליפין,"שווי הוגן (באלפי ש""ח)",שיעור מנכסי אפיק ההשקעה,שיעור מסך נכסי ההשקעה
667,2176,אלומיי קפיטל בעמ דואלי,520039868,ח.פ.,אלומיי אופציה לא סחירה,99368087.0,פנימי,ישראל,ישראל,לא סחיר,IL0010826357,אנרגיה מתחדשת,2027-08-16,לא,2025-06-23,ILS,אחר,אי-תלות,2025-09-30,6970.0,1.0,1202.0,742.34,1.0,8.92292,0.989%,0.001%
667,2176,איסתא,520042763,ח.פ.,איסתא אופציה לא סחירה,99368089.0,פנימי,ישראל,ישראל,לא סחיר,IL0010810740,מלונאות ותיירות,2029-07-10,לא,2025-07-15,ILS,אחר,אי-תלות,2025-09-30,16000.0,1.0,1401.617153425,911.57,1.0,12.77672,1.416%,0.001%
667,2176,אקסל סולושנס גרופ בעמ,520031345,ח.פ.,אקסל אופציה לא סחירה,99368099.0,פנימי,ישראל,ישראל,לא סחיר,IL0007700169,שירותי מידע,2027-06-24,לא,2025-08-24,ILS,אחר,אי-תלות,2025-09-30,220.0,1.0,58609.569564562,15.3,1.0,8.96726,0.994%,0.001%
667,2176,"איילון חברה לביטוח בע""מ",520030677,ח.פ.,איילון אופציה לא סחירה,99368100.0,פנימי,ישראל,ישראל,לא סחיר,IL0002090152,ביטוח,2026-06-30,לא,2025-09-03,ILS,אחר,אי-תלות,2025-09-30,7500.0,1.0,2755.053352636,318.33,1.0,8.77016,0.972%,0.001%
667,2176,"אלקטריאון וירלס בע""מ",520038126,ח.פ.,אלקטריאון אופציה לא סחירה 5.2027,99368102.0,פנימי,ישראל,ישראל,לא סחיר,IL0003680191,קלינטק,2027-05-31,לא,2025-09-04,ILS,אחר,אי-תלות,2025-09-30,6000.0,1.0,292.437074952,1073.73,1.0,3.13998,0.348%,0.000%
667,2176,A2Z Smart technologies corp,875500SPYFJB375QFG54,LEI,AZ US Non Tradable Option,999999487.0,פנימי,"חו""ל",קנדה,לא סחיר,CA00249W1005,"Technology Hardware, Storage & Peripherals",2025-12-28,לא,2021-03-09,USD,אחר,אי-תלות,2025-09-30,0.9,1.0,2898.774286168,2.63,3.306,0.25204,0.028%,0.000%
667,2176,Signature Top Ltd. Park Plaza,13414927,"מספר תאגיד או שותפות בחו""ל",Park Plaza Non Tradable Option,999999594.0,פנימי,"חו""ל",בריטניה,לא סחיר,GG00B1Z5FH87,Hotel & Resort REITs,2028-06-28,לא,2021-06-30,GBP,אחר,אי-תלות,2025-09-30,16.0,1.0,27011.2,135.19,4.4409,162.16586,17.973%,0.009%
667,2176,BEYOND OIL LTD,984500E796XC5AD68C60,LEI,BOIL CN Option A,99368083.0,פנימי,"חו""ל",קנדה,לא סחיר,CA0886691066,תעשיה,2027-03-12,לא,2025-05-20,CAD,אחר,אי-תלות,2025-09-30,6.0,1.0,7158.737419034,0.17,2.3745,2.88973,0.320%,0.000%
667,2176,BEYOND OIL LTD,984500E796XC5AD68C60,LEI,BOIL CN Option B,99368084.0,פנימי,"חו""ל",קנדה,לא סחיר,CA0886691066,תעשיה,2028-03-12,לא,2025-05-20,CAD,אחר,אי-תלות,2025-09-30,7.75,1.0,7158.737419034,0.23,2.3745,3.90964,0.433%,0.000%
667,9634,"אלקטריאון וירלס בע""מ",520038126,ח.פ.,אלקטריאון אופציה לא סחירה 9.2027,99368019.0,פנימי,ישראל,ישראל,לא סחיר,IL0003680191,קלינטק,2027-09-01,לא,2023-06-28,ILS,אחר,אי-תלות,2025-09-30,9500.0,1.0,1396.184808614,908.47,1.0,12.68392,3.648%,0.001%
667,9634,"שיכון ובינוי בע""מ - שכון ובינוי אחזקות",520036104,ח.פ.,שיכון ובינוי אופציה לא סחירה,99368125.0,פנימי,ישראל,ישראל,לא סחיר,IL0010819428,בנייה,2025-10-18,לא,2023-10-18,ILS,אחר,אי-תלות,2025-09-30,1100.0,1.0,35496.89,412.45,1.0,146.40692,42.111%,0.016%
667,9634,Mayers cars and trucks company limited,510485261,ח.פ.,Mayers cars and trucks Options,99368127.0,פנימי,ישראל,ישראל,לא סחיר,89430,מסחר,2026-05-16,לא,2023-12-31,ILS,אחר,אי-תלות,2025-09-30,515.4,1.0,225.95,48.76,1.0,11.01732,3.169%,0.001%
667,9634,"אפריקה ישראל מגורים בע""מ",520034760,ח.פ.,אפריקה מגורים אופציה לא סחירה,99368129.0,פנימי,ישראל,ישראל,לא סחיר,IL0010979487,בנייה,2027-06-30,לא,2024-01-09,ILS,אחר,אי-תלות,2025-09-30,24000.0,1.0,922.98,9386.45,1.0,86.63505,24.919%,0.009%
667,9634,רוטשטיין,520039959,ח.פ.,רוטשטיין אופציה לא סחירה,99368132.0,פנימי,ישראל,ישראל,לא סחיר,IL0005390153,בנייה,2026-04-10,לא,2024-05-08,ILS,אחר,אי-תלות,2025-09-30,4500.0,1.0,1334.626496107,4693.5,1.0,62.64069,18.017%,0.007%
667,9634,י.ח.דמרי בניה ופיתוח,511399388,ח.פ.,דמרי אופציה לא סחירה,99368055.0,פנימי,ישראל,ישראל,לא סחיר,IL0010903156,בנייה,2025-12-13,לא,2024-10-14,ILS,אחר,אי-תלות,2025-09-30,36000.0,1.0,124.921040036,2663.86,1.0,3.32772,0.957%,0.000%
667,9634,אלומיי קפיטל בעמ דואלי,520039868,ח.פ.,אלומיי אופציה לא סחירה,99368087.0,פנימי,ישראל,ישראל,לא סחיר,IL0010826357,אנרגיה מתחדשת,2027-08-16,לא,2025-06-23,ILS,אחר,אי-תלות,2025-09-30,6970.0,1.0,602.0,742.34,1.0,4.46888,1.285%,0.000%
667,9634,איסתא,520042763,ח.פ.,איסתא אופציה לא סחירה,99368089.0,פנימי,ישראל,ישראל,לא סחיר,IL0010810740,מלונאות ותיירות,2029-07-10,לא,2025-07-15,ILS,אחר,אי-תלות,2025-09-30,16000.0,1.0,705.531612396,911.57,1.0,6.43141,1.850%,0.001%
667,9634,אקסל סולושנס גרופ בעמ,520031345,ח.פ.,אקסל אופציה לא סחירה,99368099.0,פנימי,ישראל,ישראל,לא סחיר,IL0007700169,שירותי מידע,2027-06-24,לא,2025-08-24,ILS,אחר,אי-תלות,2025-09-30,220.0,1.0,29502.281714861,15.3,1.0,4.51385,1.298%,0.000%
667,9634,"איילון חברה לביטוח בע""מ",520030677,ח.פ.,איילון אופציה לא סחירה,99368100.0,פנימי,ישראל,ישראל,לא סחיר,IL0002090152,ביטוח,2026-06-30,לא,2025-09-03,ILS,אחר,אי-תלות,2025-09-30,7500.0,1.0,1386.810392105,318.33,1.0,4.41463,1.270%,0.000%
667,9634,"אלקטריאון וירלס בע""מ",520038126,ח.פ.,אלקטריאון אופציה לא סחירה 5.2027,99368102.0,פנימי,ישראל,ישראל,לא סחיר,IL0003680191,קלינטק,2027-05-31,לא,2025-09-04,ILS,אחר,אי-תלות,2025-09-30,6000.0,1.0,147.203964015,1073.73,1.0,1.58057,0.455%,0.000%
667,9634,A2Z Smart technologies corp,875500SPYFJB375QFG54,LEI,AZ US Non Tradable Option,999999487.0,פנימי,"חו""ל",קנדה,לא סחיר,CA00249W1005,"Technology Hardware, Storage & Peripherals",2025-12-28,לא,2021-03-09,USD,אחר,אי-תלות,2025-09-30,0.9,1.0,1459.155155953,2.63,3.306,0.12687,0.036%,0.000%
667,9634,BEYOND OIL LTD,984500E796XC5AD68C60,LEI,BOIL CN Option A,99368083.0,פנימי,"חו""ל",קנדה,לא סחיר,CA0886691066,תעשיה,2027-03-12,לא,2025-05-20,CAD,אחר,אי-תלות,2025-09-30,6.0,1.0,3603.49153949,0.17,2.3745,1.4546,0.418%,0.000%
667,9634,BEYOND OIL LTD,984500E796XC5AD68C60,LEI,BOIL CN Option B,99368084.0,פנימי,"חו""ל",קנדה,לא סחיר,CA0886691066,תעשיה,2028-03-12,לא,2025-05-20,CAD,אחר,אי-תלות,2025-09-30,7.75,1.0,3603.49153949,0.23,2.3745,1.96799,0.566%,0.000%
667,12251,"אלקטריאון וירלס בע""מ",520038126,ח.פ.,אלקטריאון אופציה לא סחירה 9.2027,99368019.0,פנימי,ישראל,ישראל,לא סחיר,IL0003680191,קלינטק,2027-09-01,לא,2023-06-28,ILS,אחר,אי-תלות,2025-09-30,9500.0,1.0,698.930021666,908.47,1.0,6.34957,3.831%,0.001%
667,12251,"שיכון ובינוי בע""מ - שכון ובינוי אחזקות",520036104,ח.פ.,שיכון ובינוי אופציה לא סחירה,99368125.0,פנימי,ישראל,ישראל,לא סחיר,IL0010819428,בנייה,2025-10-18,לא,2023-10-18,ILS,אחר,אי-תלות,2025-09-30,1100.0,1.0,14779.92,412.45,1.0,60.95978,36.775%,0.010%
667,12251,Mayers cars and trucks company limited,510485261,ח.פ.,Mayers cars and trucks Options,99368127.0,פנימי,ישראל,ישראל,לא סחיר,89430,מסחר,2026-05-16,לא,2023-12-31,ILS,אחר,אי-תלות,2025-09-30,515.4,1.0,164.34,48.76,1.0,8.01321,4.834%,0.001%
667,12251,"אפריקה ישראל מגורים בע""מ",520034760,ח.פ.,אפריקה מגורים אופציה לא סחירה,99368129.0,פנימי,ישראל,ישראל,לא סחיר,IL0010979487,בנייה,2027-06-30,לא,2024-01-09,ILS,אחר,אי-תלות,2025-09-30,24000.0,1.0,476.24,9386.45,1.0,44.70202,26.967%,0.008%
667,12251,רוטשטיין,520039959,ח.פ.,רוטשטיין אופציה לא סחירה,99368132.0,פנימי,ישראל,ישראל,לא סחיר,IL0005390153,בנייה,2026-04-10,לא,2024-05-08,ILS,אחר,אי-תלות,2025-09-30,4500.0,1.0,668.113934548,4693.5,1.0,31.35793,18.917%,0.005%
667,12251,י.ח.דמרי בניה ופיתוח,511399388,ח.פ.,דמרי אופציה לא סחירה,99368055.0,פנימי,ישראל,ישראל,לא סחיר,IL0010903156,בנייה,2025-12-13,לא,2024-10-14,ILS,אחר,אי-תלות,2025-09-30,36000.0,1.0,62.535464274,2663.86,1.0,1.66586,1.005%,0.000%
667,12251,אלומיי קפיטל בעמ דואלי,520039868,ח.פ.,אלומיי אופציה לא סחירה,99368087.0,פנימי,ישראל,ישראל,לא סחיר,IL0010826357,אנרגיה מתחדשת,2027-08-16,לא,2025-06-23,ILS,אחר,אי-תלות,2025-09-30,6970.0,1.0,331.0,742.34,1.0,2.45714,1.482%,0.000%
667,12251,איסתא,520042763,ח.פ.,איסתא אופציה לא סחירה,99368089.0,פנימי,ישראל,ישראל,לא סחיר,IL0010810740,מלונאות ותיירות,2029-07-10,לא,2025-07-15,ILS,אחר,אי-תלות,2025-09-30,16000.0,1.0,353.189077904,911.57,1.0,3.21957,1.942%,0.001%
667,12251,אקסל סולושנס גרופ בעמ,520031345,ח.פ.,אקסל אופציה לא סחירה,99368099.0,פנימי,ישראל,ישראל,לא סחיר,IL0007700169,שירותי מידע,2027-06-24,לא,2025-08-24,ILS,אחר,אי-תלות,2025-09-30,220.0,1.0,14768.840250183,15.3,1.0,2.25963,1.363%,0.000%
667,12251,"איילון חברה לביטוח בע""מ",520030677,ח.פ.,איילון אופציה לא סחירה,99368100.0,פנימי,ישראל,ישראל,לא סחיר,IL0002090152,ביטוח,2026-06-30,לא,2025-09-03,ILS,אחר,אי-תלות,2025-09-30,7500.0,1.0,694.237189389,318.33,1.0,2.20997,1.333%,0.000%
667,12251,"אלקטריאון וירלס בע""מ",520038126,ח.פ.,אלקטריאון אופציה לא סחירה 5.2027,99368102.0,פנימי,ישראל,ישראל,לא סחיר,IL0003680191,קלינטק,2027-05-31,לא,2025-09-04,ILS,אחר,אי-תלות,2025-09-30,6000.0,1.0,73.690294525,1073.73,1.0,0.79123,0.477%,0.000%
667,12251,A2Z Smart technologies corp,875500SPYFJB375QFG54,LEI,AZ US Non Tradable Option,999999487.0,פנימי,"חו""ל",קנדה,לא סחיר,CA00249W1005,"Technology Hardware, Storage & Peripherals",2025-12-28,לא,2021-03-09,USD,אחר,אי-תלות,2025-09-30,0.9,1.0,730.452973325,2.63,3.306,0.06351,0.038%,0.000%
667,12251,BEYOND OIL LTD,984500E796XC5AD68C60,LEI,BOIL CN Option A,99368083.0,פנימי,"חו""ל",קנדה,לא סחיר,CA0886691066,תעשיה,2027-03-12,לא,2025-05-20,CAD,אחר,אי-תלות,2025-09-30,6.0,1.0,1803.907623281,0.17,2.3745,0.72817,0.439%,0.000%
667,12251,BEYOND OIL LTD,984500E796XC5AD68C60,LEI,BOIL CN Option B,99368084.0,פנימי,"חו""ל",קנדה,לא סחיר,CA0886691066,תעשיה,2028-03-12,לא,2025-05-20,CAD,אחר,אי-תלות,2025-09-30,7.75,1.0,1803.907623281,0.23,2.3745,0.98518,0.594%,0.000%
667,9635,"אלקטריאון וירלס בע""מ",520038126,ח.פ.,אלקטריאון אופציה לא סחירה 9.2027,99368019.0,פנימי,ישראל,ישראל,לא סחיר,IL0003680191,קלינטק,2027-09-01,לא,2023-06-28,ILS,אחר,אי-תלות,2025-09-30,9500.0,1.0,387.609427624,908.47,1.0,3.52132,2.149%,0.001%
667,9635,"שיכון ובינוי בע""מ - שכון ובינוי אחזקות",520036104,ח.פ.,שיכון ובינוי אופציה לא סחירה,99368125.0,פנימי,ישראל,ישראל,לא סחיר,IL0010819428,בנייה,2025-10-18,לא,2023-10-18,ILS,אחר,אי-תלות,2025-09-30,1100.0,1.0,19348.53,412.45,1.0,79.80301,48.692%,0.017%
667,9635,Mayers cars and trucks company limited,510485261,ח.פ.,Mayers cars and trucks Options,99368127.0,פנימי,ישראל,ישראל,לא סחיר,89430,מסחר,2026-05-16,לא,2023-12-31,ILS,אחר,אי-תלות,2025-09-30,515.4,1.0,162.59,48.76,1.0,7.92788,4.837%,0.002%
667,9635,"אפריקה ישראל מגורים בע""מ",520034760,ח.פ.,אפריקה מגורים אופציה לא סחירה,99368129.0,פנימי,ישראל,ישראל,לא סחיר,IL0010979487,בנייה,2027-06-30,לא,2024-01-09,ILS,אחר,אי-תלות,2025-09-30,24000.0,1.0,493.1,9386.45,1.0,46.28458,28.241%,0.010%
667,9635,רוטשטיין,520039959,ח.פ.,רוטשטיין אופציה לא סחירה,99368132.0,פנימי,ישראל,ישראל,לא סחיר,IL0005390153,בנייה,2026-04-10,לא,2024-05-08,ILS,אחר,אי-תלות,2025-09-30,4500.0,1.0,370.519582405,4693.5,1.0,17.39034,10.611%,0.004%
667,9635,י.ח.דמרי בניה ופיתוח,511399388,ח.פ.,דמרי אופציה לא סחירה,99368055.0,פנימי,ישראל,ישראל,לא סחיר,IL0010903156,בנייה,2025-12-13,לא,2024-10-14,ILS,אחר,אי-תלות,2025-09-30,36000.0,1.0,34.680632913,2663.86,1.0,0.92384,0.564%,0.000%
667,9635,אלומיי קפיטל בעמ דואלי,520039868,ח.פ.,אלומיי אופציה לא סחירה,99368087.0,פנימי,ישראל,ישראל,לא סחיר,IL0010826357,אנרגיה מתחדשת,2027-08-16,לא,2025-06-23,ILS,אחר,אי-תלות,2025-09-30,6970.0,1.0,317.0,742.34,1.0,2.35321,1.436%,0.001%
667,9635,איסתא,520042763,ח.פ.,איסתא אופציה לא סחירה,99368089.0,פנימי,ישראל,ישראל,לא סחיר,IL0010810740,מלונאות ותיירות,2029-07-10,לא,2025-07-15,ILS,אחר,אי-תלות,2025-09-30,16000.0,1.0,195.869989964,911.57,1.0,1.78549,1.089%,0.000%
667,9635,אקסל סולושנס גרופ בעמ,520031345,ח.פ.,אקסל אופציה לא סחירה,99368099.0,פנימי,ישראל,ישראל,לא סחיר,IL0007700169,שירותי מידע,2027-06-24,לא,2025-08-24,ILS,אחר,אי-תלות,2025-09-30,220.0,1.0,8190.436150386,15.3,1.0,1.25314,0.765%,0.000%
667,9635,"איילון חברה לביטוח בע""מ",520030677,ח.פ.,איילון אופציה לא סחירה,99368100.0,פנימי,ישראל,ישראל,לא סחיר,IL0002090152,ביטוח,2026-06-30,לא,2025-09-03,ILS,אחר,אי-תלות,2025-09-30,7500.0,1.0,385.006898077,318.33,1.0,1.22559,0.748%,0.000%
667,9635,"אלקטריאון וירלס בע""מ",520038126,ח.פ.,אלקטריאון אופציה לא סחירה 5.2027,99368102.0,פנימי,ישראל,ישראל,לא סחיר,IL0003680191,קלינטק,2027-05-31,לא,2025-09-04,ILS,אחר,אי-תלות,2025-09-30,6000.0,1.0,40.866827861,1073.73,1.0,0.4388,0.268%,0.000%
667,9635,A2Z Smart technologies corp,875500SPYFJB375QFG54,LEI,AZ US Non Tradable Option,999999487.0,פנימי,"חו""ל",קנדה,לא סחיר,CA00249W1005,"Technology Hardware, Storage & Peripherals",2025-12-28,לא,2021-03-09,USD,אחר,אי-תלות,2025-09-30,0.9,1.0,405.091282561,2.63,3.306,0.03522,0.021%,0.000%
667,9635,BEYOND OIL LTD,984500E796XC5AD68C60,LEI,BOIL CN Option A,99368083.0,פנימי,"חו""ל",קנדה,לא סחיר,CA0886691066,תעשיה,2027-03-12,לא,2025-05-20,CAD,אחר,אי-תלות,2025-09-30,6.0,1.0,1000.402872493,0.17,2.3745,0.40383,0.246%,0.000%
667,9635,BEYOND OIL LTD,984500E796XC5AD68C60,LEI,BOIL CN Option B,99368084.0,פנימי,"חו""ל",קנדה,לא סחיר,CA0886691066,תעשיה,2028-03-12,לא,2025-05-20,CAD,אחר,אי-תלות,2025-09-30,7.75,1.0,1000.402872493,0.23,2.3745,0.54636,0.333%,0.000%
667,13698,"אלקטריאון וירלס בע""מ",520038126,ח.פ.,אלקטריאון אופציה לא סחירה 9.2027,99368019.0,פנימי,ישראל,ישראל,לא סחיר,IL0003680191,קלינטק,2027-09-01,לא,2023-06-28,ILS,אחר,אי-תלות,2025-09-30,9500.0,1.0,1563.871969088,908.47,1.0,14.20731,9.719%,0.002%
667,13698,רוטשטיין,520039959,ח.פ.,רוטשטיין אופציה לא סחירה,99368132.0,פנימי,ישראל,ישראל,לא סחיר,IL0005390153,בנייה,2026-04-10,לא,2024-05-08,ILS,אחר,אי-תלות,2025-09-30,4500.0,1.0,1494.920266707,4693.5,1.0,70.16408,48.000%,0.012%
667,13698,י.ח.דמרי בניה ופיתוח,511399388,ח.פ.,דמרי אופציה לא סחירה,99368055.0,פנימי,ישראל,ישראל,לא סחיר,IL0010903156,בנייה,2025-12-13,לא,2024-10-14,ILS,אחר,אי-תלות,2025-09-30,36000.0,1.0,139.924536964,2663.86,1.0,3.72739,2.550%,0.001%
667,13698,איסתא,520042763,ח.פ.,איסתא אופציה לא סחירה,99368089.0,פנימי,ישראל,ישראל,לא סחיר,IL0010810740,מלונאות ותיירות,2029-07-10,לא,2025-07-15,ILS,אחר,אי-תלות,2025-09-30,16000.0,1.0,790.268670111,911.57,1.0,7.20385,4.928%,0.001%
667,13698,אקסל סולושנס גרופ בעמ,520031345,ח.פ.,אקסל אופציה לא סחירה,99368099.0,פנימי,ישראל,ישראל,לא סחיר,IL0007700169,שירותי מידע,2027-06-24,לא,2025-08-24,ILS,אחר,אי-תלות,2025-09-30,220.0,1.0,85960.4254876,15.3,1.0,13.15194,8.997%,0.002%
667,13698,"איילון חברה לביטוח בע""מ",520030677,ח.פ.,איילון אופציה לא סחירה,99368100.0,פנימי,ישראל,ישראל,לא סחיר,IL0002090152,ביטוח,2026-06-30,לא,2025-09-03,ILS,אחר,אי-תלות,2025-09-30,7500.0,1.0,3068.145567018,318.33,1.0,9.76683,6.682%,0.002%
667,13698,"אלקטריאון וירלס בע""מ",520038126,ח.פ.,אלקטריאון אופציה לא סחירה 5.2027,99368102.0,פנימי,ישראל,ישראל,לא סחיר,IL0003680191,קלינטק,2027-05-31,לא,2025-09-04,ILS,אחר,אי-תלות,2025-09-30,6000.0,1.0,164.883725737,1073.73,1.0,1.77041,1.211%,0.000%
667,13698,סולרום החזקות בעמ,515512580,ח.פ.,סולרום אופציה לא סחירה עמיתים,99368101.0,פנימי,ישראל,ישראל,לא סחיר,IL0011775181,ביטחוניות,2028-09-11,לא,2025-09-11,ILS,אחר,אי-תלות,2025-09-30,1050.0,1.0,10191.881502355,217.88,1.0,22.20607,15.192%,0.004%
667,13698,A2Z Smart technologies corp,875500SPYFJB375QFG54,LEI,AZ US Non Tradable Option,999999487.0,פנימי,"חו""ל",קנדה,לא סחיר,CA00249W1005,"Technology Hardware, Storage & Peripherals",2025-12-28,לא,2021-03-09,USD,אחר,אי-תלות,2025-09-30,0.9,1.0,1634.405297112,2.63,3.306,0.14211,0.097%,0.000%
667,13698,BEYOND OIL LTD,984500E796XC5AD68C60,LEI,BOIL CN Option A,99368083.0,פנימי,"חו""ל",קנדה,לא סחיר,CA0886691066,תעשיה,2027-03-12,לא,2025-05-20,CAD,אחר,אי-תלות,2025-09-30,6.0,1.0,4036.284720108,0.17,2.3745,1.62931,1.115%,0.000%
667,13698,BEYOND OIL LTD,984500E796XC5AD68C60,LEI,BOIL CN Option B,99368084.0,פנימי,"חו""ל",קנדה,לא סחיר,CA0886691066,תעשיה,2028-03-12,לא,2025-05-20,CAD,אחר,אי-תלות,2025-09-30,7.75,1.0,4036.284720108,0.23,2.3745,2.20436,1.508%,0.000%
667,15434,"אלקטריאון וירלס בע""מ",520038126,ח.פ.,אלקטריאון אופציה לא סחירה 9.2027,99368019.0,פנימי,ישראל,ישראל,לא סחיר,IL0003680191,קלינטק,2027-09-01,לא,2023-06-28,ILS,אחר,אי-תלות,2025-09-30,9500.0,1.0,196.424286542,908.47,1.0,1.78446,12.475%,0.007%
667,15434,רוטשטיין,520039959,ח.פ.,רוטשטיין אופציה לא סחירה,99368132.0,פנימי,ישראל,ישראל,לא סחיר,IL0005390153,בנייה,2026-04-10,לא,2024-05-08,ILS,אחר,אי-תלות,2025-09-30,4500.0,1.0,187.763865987,4693.5,1.0,8.8127,61.609%,0.035%
667,15434,י.ח.דמרי בניה ופיתוח,511399388,ח.פ.,דמרי אופציה לא סחירה,99368055.0,פנימי,ישראל,ישראל,לא סחיר,IL0010903156,בנייה,2025-12-13,לא,2024-10-14,ILS,אחר,אי-תלות,2025-09-30,36000.0,1.0,17.574697856,2663.86,1.0,0.46817,3.273%,0.002%
667,15434,איסתא,520042763,ח.פ.,איסתא אופציה לא סחירה,99368089.0,פנימי,ישראל,ישראל,לא סחיר,IL0010810740,מלונאות ותיירות,2029-07-10,לא,2025-07-15,ILS,אחר,אי-תלות,2025-09-30,16000.0,1.0,99.25873906,911.57,1.0,0.90481,6.325%,0.004%
667,15434,אקסל סולושנס גרופ בעמ,520031345,ח.פ.,אקסל אופציה לא סחירה,99368099.0,פנימי,ישראל,ישראל,לא סחיר,IL0007700169,שירותי מידע,2027-06-24,לא,2025-08-24,ILS,אחר,אי-תלות,2025-09-30,220.0,1.0,4687.194925316,15.3,1.0,0.71714,5.013%,0.003%
667,15434,"איילון חברה לביטוח בע""מ",520030677,ח.פ.,איילון אופציה לא סחירה,99368100.0,פנימי,ישראל,ישראל,לא סחיר,IL0002090152,ביטוח,2026-06-30,לא,2025-09-03,ILS,אחר,אי-תלות,2025-09-30,7500.0,1.0,210.467171808,318.33,1.0,0.66998,4.684%,0.003%
667,15434,"אלקטריאון וירלס בע""מ",520038126,ח.פ.,אלקטריאון אופציה לא סחירה 5.2027,99368102.0,פנימי,ישראל,ישראל,לא סחיר,IL0003680191,קלינטק,2027-05-31,לא,2025-09-04,ILS,אחר,אי-תלות,2025-09-30,6000.0,1.0,20.709603363,1073.73,1.0,0.22237,1.555%,0.001%
667,15434,סולרום החזקות בעמ,515512580,ח.פ.,סולרום אופציה לא סחירה עמיתים,99368101.0,פנימי,ישראל,ישראל,לא סחיר,IL0011775181,ביטחוניות,2028-09-11,לא,2025-09-11,ILS,אחר,אי-תלות,2025-09-30,1050.0,1.0,103.358671712,217.88,1.0,0.2252,1.574%,0.001%
667,15434,A2Z Smart technologies corp,875500SPYFJB375QFG54,LEI,AZ US Non Tradable Option,999999487.0,פנימי,"חו""ל",קנדה,לא סחיר,CA00249W1005,"Technology Hardware, Storage & Peripherals",2025-12-28,לא,2021-03-09,USD,אחר,אי-תלות,2025-09-30,0.9,1.0,205.283361267,2.63,3.306,0.01785,0.125%,0.000%
667,15434,BEYOND OIL LTD,984500E796XC5AD68C60,LEI,BOIL CN Option A,99368083.0,פנימי,"חו""ל",קנדה,לא סחיר,CA0886691066,תעשיה,2027-03-12,לא,2025-05-20,CAD,אחר,אי-תלות,2025-09-30,6.0,1.0,506.962438166,0.17,2.3745,0.20464,1.431%,0.001%
667,15434,BEYOND OIL LTD,984500E796XC5AD68C60,LEI,BOIL CN Option B,99368084.0,פנימי,"חו""ל",קנדה,לא סחיר,CA0886691066,תעשיה,2028-03-12,לא,2025-05-20,CAD,אחר,אי-תלות,2025-09-30,7.75,1.0,506.962438166,0.23,2.3745,0.27687,1.936%,0.001%
667,14231,"אלקטריאון וירלס בע""מ",520038126,ח.פ.,אלקטריאון אופציה לא סחירה 9.2027,99368019.0,פנימי,ישראל,ישראל,לא סחיר,IL0003680191,קלינטק,2027-09-01,לא,2023-06-28,ILS,אחר,אי-תלות,2025-09-30,9500.0,1.0,80.059610282,908.47,1.0,0.72732,12.794%,0.004%
667,14231,רוטשטיין,520039959,ח.פ.,רוטשטיין אופציה לא סחירה,99368132.0,פנימי,ישראל,ישראל,לא סחיר,IL0005390153,בנייה,2026-04-10,לא,2024-05-08,ILS,אחר,אי-תלות,2025-09-30,4500.0,1.0,76.529752001,4693.5,1.0,3.59192,63.183%,0.020%
667,14231,י.ח.דמרי בניה ופיתוח,511399388,ח.פ.,דמרי אופציה לא סחירה,99368055.0,פנימי,ישראל,ישראל,לא סחיר,IL0010903156,בנייה,2025-12-13,לא,2024-10-14,ILS,אחר,אי-תלות,2025-09-30,36000.0,1.0,7.163184787,2663.86,1.0,0.19082,3.357%,0.001%
667,14231,איסתא,520042763,ח.פ.,איסתא אופציה לא סחירה,99368089.0,פנימי,ישראל,ישראל,לא סחיר,IL0010810740,מלונאות ותיירות,2029-07-10,לא,2025-07-15,ILS,אחר,אי-תלות,2025-09-30,16000.0,1.0,40.456381979,911.57,1.0,0.36879,6.487%,0.002%
667,14231,אקסל סולושנס גרופ בעמ,520031345,ח.פ.,אקסל אופציה לא סחירה,99368099.0,פנימי,ישראל,ישראל,לא סחיר,IL0007700169,שירותי מידע,2027-06-24,לא,2025-08-24,ILS,אחר,אי-תלות,2025-09-30,220.0,1.0,1691.710984066,15.3,1.0,0.25883,4.553%,0.001%
667,14231,"איילון חברה לביטוח בע""מ",520030677,ח.פ.,איילון אופציה לא סחירה,99368100.0,פנימי,ישראל,ישראל,לא סחיר,IL0002090152,ביטוח,2026-06-30,לא,2025-09-03,ILS,אחר,אי-תלות,2025-09-30,7500.0,1.0,79.522065304,318.33,1.0,0.25314,4.453%,0.001%
667,14231,"אלקטריאון וירלס בע""מ",520038126,ח.פ.,אלקטריאון אופציה לא סחירה 5.2027,99368102.0,פנימי,ישראל,ישראל,לא סחיר,IL0003680191,קלינטק,2027-05-31,לא,2025-09-04,ILS,אחר,אי-תלות,2025-09-30,6000.0,1.0,8.440925527,1073.73,1.0,0.09063,1.594%,0.001%
